 5872 ; Облигация в 500 рейхсмарок. Третий Рейх ; 1937 ;  ;  ;  ; 9 ; rem16 ; 349 
 2394 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 16 ; свинка ; 192 
 2395 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 42 ; Sky2 ; 140 
 2396 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 17 ; viktor123 ; 87 
 2397 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF+ ; 15 ; viktor123 ; 87 
 2398 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF ; 13 ; dron0506 ; 80 
 2399 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; AU ; 17 ; viktor123 ; 91 
 2400 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 18 ; gola78 ; 75 
 2401 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; AU ; 18 ; jimmysu ; 91 
 2402 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; XF ; 16 ; фёкла ; 78 
 2403 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 9 ; KASTRO-RUS ; 82 
 2404 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 18 ; ardgir ; 87 
 2405 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 13 ; dron0506 ; 74 
 2406 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; XF ; 12 ; Vovian ; 73 
 2407 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF ; 13 ; klimvita ; 81 
 2408 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 17 ; Jek327 ; 75 
 2309 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 15 ; фёкла ; 102 
 2310 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 22 ; Jek327 ; 77 
 2311 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 17 ; spstudio ; 75 
 2312 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 18 ; Jokerius ; 91 
 2313 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF ; 19 ; ReSeRVeD ; 104 
 2314 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 12 ; dron0506 ; 69 
 2315 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; XF+ ; 9 ; gektor141 ; 89 
 2316 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; AU ; 18 ; viktor123 ; 173 
 2317 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; AU ; 22 ; Jokerius ; 81 
 2318 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 30 ; ReSeRVeD ; 133 
 2319 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 21 ; Jokerius ; 81 
 2320 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; XF+ ; 11 ; KASTRO-RUS ; 77 
 2321 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 11 ; росвет ; 69 
 2322 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; XF+ ; 10 ; dron0506 ; 69 
 2323 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; XF+ ; 15 ; Vovian ; 82 
 2324 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; XF+ ; 9 ; KASTRO-RUS ; 81 
 2325 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; XF+ ; 11 ; ardgir ; 91 
 2326 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; XF+ ; 9 ; фёкла ; 79 
 2327 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 12 ; ardgir ; 91 
 2328 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; XF+ ; 9 ; KMTKMP ; 133 
 2329 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 16 ; serg98 ; 146 
 2330 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 11 ; sakura86 ; 142 
 2331 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 27 ; zoodoo7 ; 308 
 2332 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 16 ; gola78 ; 143 
 2333 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; AU ; 21 ; Bonyf ; 261 
 2334 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 12 ; gola78 ; 152 
 2335 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 7 ; gola78 ; 115 
 2336 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 6 ; zoodoo7 ; 159 
 2337 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 20 ; Drill ; 211 
 2338 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 17 ; Jokerius ; 81 
 2339 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; AU ; 14 ; gola78 ; 69 
 2340 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; AU ; 13 ; Jokerius ; 70 
 2341 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 30 ; Jokerius ; 102 
 2342 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 5 ; Sky2 ; 186 
 2343 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 18 ; Sky2 ; 181 
 2344 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Unc ; 19 ; Sky2 ; 169 
 2345 ; 1 рубль. Упаковка нарушена ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 13 ; igniss ; 135 
 2346 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Unc ; 17 ; Jokerius ; 143 
 2347 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Unc ; 17 ; Sky2 ; 183 
 2348 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Unc ; 21 ; antiquar ; 442 
 2349 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 29 ; strutikut ; 599 
 2350 ; 1 рубль. Упаковка ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 28 ; ryber ; 546 
 2351 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 25 ; antiquar ; 465 
 2352 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 28 ; Max.2014 ; 359 
 2353 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 36 ; mehal16 ; 1224 
 2354 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 28 ; Тур ; 184 
 2355 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 22 ; Тур ; 235 
 2356 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 25 ; Sky2 ; 184 
 2357 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 32 ; DruID77 ; 324 
 2358 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 20 ; Тур ; 228 
 2259 ; 1 рубль. Упаковка ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 42 ; Jokerius ; 184 
 2260 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 36 ; igniss ; 182 
 2261 ; 1 рубль. Упаковка ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 39 ; DruID77 ; 392 
 2262 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 24 ; Тур ; 184 
 2263 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 17 ; DruID77 ; 192 
 2264 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 38 ; DruID77 ; 236 
 2265 ; 1 рубль. Упаковка ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Unc ; 57 ; Zubrstroy ; 532 
 2266 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 74 ; Jek327 ; 357 
 2267 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 44 ; strutikut ; 1226 
 2268 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 20 ; KMTKMP ; 271 
 2269 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 26 ; KMTKMP ; 267 
 2270 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 23 ; azef ; 261 
 2271 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; AU ; 26 ; BratecZu ; 261 
 2272 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 40 ; sotnik ; 279 
 2273 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 35 ; texas125rus ; 250 
 2274 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 12 ; фёкла ; 119 
 2275 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 11 ; gola78 ; 120 
 2276 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 20 ; azef ; 165 
 2277 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 11 ; gola78 ; 132 
 2278 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 14 ; ZIMOGOR ; 118 
 2279 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 11 ; zoodoo7 ; 147 
 2280 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 14 ; Jek327 ; 140 
 2281 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 15 ; gola78 ; 131 
 2282 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 15 ; azef ; 142 
 2283 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF+ ; 9 ; ReSeRVeD ; 97 
 2284 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; AU ; 27 ; sanches-a6 ; 114 
 2285 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 3 ; ReSeRVeD ; 51 
 2286 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 11 ; gola78 ; 59 
 2287 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; AU ; 14 ; ReSeRVeD ; 104 
 2288 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF ; 6 ; klimvita ; 42 
 2289 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF+ ; 12 ; dron0506 ; 73 
 2290 ; 1 рубль. Ошибка на часах ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF+ ; 23 ; Jokerius ; 175 
 2291 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 8 ; klimvita ; 104 
 2292 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; XF ; 11 ; dron0506 ; 69 
 2293 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 16 ; klimvita ; 75 
 2294 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; XF+ ; 13 ; фёкла ; 89 
 2295 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; XF+ ; 19 ; KMTKMP ; 328 
 2296 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 23 ; gola78 ; 179 
 2297 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 39 ; KMTKMP ; 365 
 2298 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 63 ; KMTKMP ; 400 
 2299 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 33 ; KMTKMP ; 308 
 2300 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 26 ; Тур ; 340 
 2301 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 34 ; KMTKMP ; 244 
 2302 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 34 ; KMTKMP ; 285 
 2303 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF ; 31 ; azef ; 301 
 2304 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 31 ; KMTKMP ; 308 
 2305 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 58 ; ИБК ; 337 
 2306 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 10 ; dron0506 ; 73 
 2307 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 22 ; ReSeRVeD ; 89 
 2308 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 28 ; KMTKMP ; 265 
 2209 ; 5 копеек ; 1967 ;  ; Cu-Zn ; VF ; 33 ; lemofo ; 716 
 2210 ; 5 копеек ; 1970 ;  ; Cu-Zn ; AU ; 43 ; novikoff12006 ; 9792 
 2211 ; 2 рубля ; 2003 ; СПМД ; Cu-Ni-Zn ; XF ; 37 ; strutikut ; 10710 
 2212 ; 5 рублей. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 65 ; werespider ; 1485 
 2213 ; 3 рубля. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 7 ; voron-74-47 ; 273 
 2214 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 31 ; september ; 283 
 2215 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 18 ; gektor141 ; 371 
 2216 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 16 ; карат ; 489 
 2217 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 13 ; Лёхыч ; 180 
 2218 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 17 ; Xxzx ; 180 
 2219 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 21 ; koly ; 263 
 2220 ; 1 рубль. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 17 ; KASTRO-RUS ; 293 
 2221 ; 1 рубль. Упаковка ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 13 ; ardgir ; 297 
 2222 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 26 ; gola78 ; 171 
 2223 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 25 ; Лёхыч ; 180 
 2224 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 23 ; Statuetka ; 184 
 2225 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 18 ; Drill ; 183 
 2226 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 22 ; Drill ; 204 
 2227 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 19 ; Лёхыч ; 180 
 2228 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 15 ; arodionchev ; 184 
 2229 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 17 ; Спанчбоб ; 206 
 2230 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 15 ; Лёхыч ; 175 
 2231 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 30 ; Пермячок ; 429 
 2232 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; XF ; 23 ; september ; 261 
 2233 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 13 ; Калуга ; 351 
 2234 ; 3 рубля ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 35 ; vasek ; 2862 
 2235 ; 3 рубля ; 1995 ; Разгром Квантунской армии в Маньчжурии ; Cu-Ni ; Proof ; 7 ; voron-74-47 ; 1857 
 2236 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 27 ; klimvita ; 153 
 2237 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 16 ; Лёхыч ; 153 
 2238 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Unc ; 17 ; igniss ; 143 
 2239 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Unc ; 10 ; Zubrstroy ; 140 
 2240 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Unc ; 13 ; igniss ; 135 
 2241 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 22 ; igniss ; 173 
 2242 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Unc ; 13 ; igniss ; 131 
 2243 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 22 ; Лёхыч ; 175 
 2244 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Unc ; 11 ; Лёхыч ; 140 
 2245 ; 5 рублей. Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 15 ; klimvita ; 1204 
 2246 ; 5 рублей. Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 7 ; Dragon ; 230 
 2247 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 23 ; DruID77 ; 350 
 2248 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 24 ; sotnik ; 286 
 2249 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 30 ; sotnik ; 292 
 2250 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 35 ; sotnik ; 281 
 2251 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Unc ; 29 ; Balagur ; 720 
 2252 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 40 ; олег45 ; 703 
 2253 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 63 ; лом45 ; 480 
 2254 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Unc ; 24 ; antiquar ; 360 
 2255 ; 3 рубля ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 26 ; мотыль ; 3111 
 2256 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Японии ; Cu-Ni ; Proof ; 19 ; олег45 ; 1731 
 2257 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; Proof ; 33 ; олег45 ; 1652 
 2258 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 46 ; ryber ; 1700 
 2159 ; 10 копеек ; 1925 ;  ; Ag ; VF-XF ; 21 ; geracon2009 ; 74 
 2160 ; 10 копеек ; 1927 ;  ; Ag ; XF+ ; 7 ; росвет ; 153 
 2161 ; 10 копеек ; 1927 ;  ; Ag ; XF+ ; 16 ; kalash79 ; 153 
 2162 ; 10 копеек ; 1928 ;  ; Ag ; XF ; 7 ; Lucky 74 ; 133 
 2163 ; 10 копеек ; 1928 ;  ; Ag ; VF+ ; 17 ; WOLK ; 48 
 2164 ; 10 копеек ; 1928 ;  ; Ag ; VF ; 20 ; jimmysu ; 59 
 2165 ; 10 копеек ; 1928 ;  ; Ag ; VF- ; 26 ; sanches-a6 ; 58 
 2166 ; 10 копеек ; 1929 ;  ; Ag ; XF+ ; 16 ; ewgen ; 100 
 2167 ; 10 копеек ; 1929 ;  ; Ag ; XF ; 7 ; росвет ; 113 
 2168 ; 10 копеек ; 1929 ;  ; Ag ; XF- ; 13 ; март16 ; 78 
 2169 ; 10 копеек ; 1930 ;  ; Ag ; XF+ ; 9 ; krocsi ; 206 
 2170 ; 10 копеек ; 1930 ;  ; Ag ; XF- ; 7 ; alehandr ; 92 
 2171 ; 10 копеек ; 1930 ;  ; Ag ; XF- ; 11 ; tanker1975 ; 78 
 2172 ; 10 копеек ; 1930 ;  ; Ag ; VF+ ; 32 ; pac262 ; 67 
 2173 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; VF- ; 17 ; azef ; 465 
 2174 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; F-VF ; 24 ; Князь Игорь ; 189 
 2175 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; F-VF ; 26 ; Князь Игорь ; 216 
 2176 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; VF ; 22 ; uharius ; 148 
 2177 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; VF ; 13 ; Zubrstroy ; 439 
 2178 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 7 ; Князь Игорь ; 77 
 2179 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 11 ; Князь Игорь ; 164 
 2180 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F ; 5 ; Usinsk ; 6 
 2181 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F ; 6 ; kolbur ; 31 
 2182 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; VF+ ; 23 ; Zubrstroy ; 257 
 2183 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; VF- ; 9 ; NSN ; 12 
 2184 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 8 ; azef ; 41 
 2185 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 9 ; vor0niko ; 51 
 2186 ; Полкопейки ; 1925 ;  ; Cu ;  ; 20 ; апрол ; 257 
 2187 ; Полкопейки ; 1925 ;  ; Cu ; VF-XF ; 28 ; кве ; 906 
 2188 ; Полкопейки ; 1927 ;  ; Cu ; F-VF ; 19 ; Armando ; 419 
 2189 ; Полкопейки ; 1927 ;  ; Cu ; F+ ; 45 ; Harlock ; 767 
 2190 ; Полкопейки ; 1927 ;  ; Cu ; F+ ; 17 ; uharius ; 533 
 2191 ; Полкопейки ; 1928 ;  ; Cu ; F+ ; 63 ; Harlock ; 1836 
 2192 ; Жетон. "Атаман Ермак Тимофеевич" серии "Первопроходцы". D-30мм. Тираж 1000шт ; 2013ММД ;  ; Мельхиор ; Proof ; 53 ; Калуга ; 1593 
 2193 ; Жетон. Один полтинник. Н.С. Хрущев ; 2012ММД ;  ; Cu/Ni ; Proof ; 20 ; Mic1977 ; 1148 
 2194 ; Жетон. Один полтинник. Н.С. Хрущев ; 2012ММД ;  ; Латунь ; Proof ; 23 ; Mic1977 ; 922 
 2195 ; Разменный знак 10. шпицберген. Против терроризма ; 2012СПМД ;  ; Cu/Ni ; Proof ; 28 ; gola78 ; 1224 
 2196 ; Жетон. 1 рубль. 70 лет Советскому чекану ; СПМД ;  ; Ag ; XF ; 13 ; Klevakin2005 ; 929 
 2197 ; 5 копеек ; 1934 ; Тувинская Народная Республика ;  ; F-VF ; 33 ; vitapool ; 5792 
 2198 ; Жетон. Министерство торговли СССР № 20 ;  ;  ; Ж/м ; AU ; 14 ; QSL ; 244 
 2199 ; Жетон. Министерство торговли СССР  № 12 ;  ;  ; Ж/м ; XF- ; 11 ; QSL ; 114 
 2200 ; 1 рубль ; 1986 ; Международный год мира.В рубле Л в виде шалаша. ; Cu-Ni ; AU ; 36 ; strutikut ; 2054 
