 5849 ; Лот бон иностранных 3 шт ;  ;  ;  ;  ; 27 ; bva150979 ; 320 
 1993 ; 15 копеек ; 1935 ;  ; Ni ; XF+ ; 45 ; Конрос77 ; 4080 
 1994 ; 15 копеек ; 1939 ;  ; Ni ; XF ; 17 ; vasilyi66 ; 306 
 1995 ; 10 копеек ; 1934 ;  ; Ni ; XF- ; 46 ; geracon2009 ; 1884 
 1996 ; 10 копеек ; 1935 ;  ; Ni ; XF+ ; 27 ; Конрос77 ; 3746 
 1997 ; 10 копеек ; 1937 ;  ; Ni ; XF ; 36 ; Конрос77 ; 6120 
 1998 ; 10 копеек ; 1938 ;  ; Ni ; XF- ; 24 ; vlk_ ; 308 
 1999 ; 10 копеек ; 1939 ;  ; Ni ; XF+ ; 33 ; vlk_ ; 426 
 2000 ; 10 копеек ; 1940 ;  ; Ni ; XF+ ; 13 ; Лерыч58 ; 227 
 2001 ; 5 копеек ; 1928 ;  ; Br ; VF+ ; 18 ; geracon2009 ; 258 
 2002 ; 5 копеек ; 1931 ;  ; Br ; XF- ; 13 ; ТРОЛ ; 77 
 2003 ; 5 копеек ; 1938 ;  ; Br ; VF+ ; 9 ; shknikolay ; 204 
 2004 ; 5 копеек ; 1949 ;  ; Br ; XF ; 8 ; vizer ; 38 
 2005 ; 5 копеек ; 1940 ;  ; Br ; AU ; 19 ; nivva ; 637 
 2006 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; AU ; 71 ; Boriss ; 567 
 2007 ; 3 копейки ; 1935 ; Л/с звезда фигурная ; Br ; VF ; 13 ; shknikolay ; 159 
 2008 ; 3 копейки ; 1937 ;  ; Br ; XF ; 23 ; alexeyre ; 1000 
 2009 ; 3 копейки ; 1938 ;  ; Br ; XF+ ; 39 ; lvd ; 1020 
 2010 ; 3 копейки ; 1940 ;  ; Br ; XF ; 13 ; Лерыч58 ; 162 
 2011 ; 3 копейки ; 1939 ;  ; Br ; AU ; 25 ; romik ; 2040 
 2012 ; 15 копеек ; 1931 ;  ; Ni ; VF ; 36 ; vlk_ ; 172 
 2013 ; 2 копейки ; 1926 ;  ; Br ; VF ; 11 ; лидер ; 38 
 2014 ; 2 копейки ; 1932 ;  ; Br ; XF ; 31 ; радон ; 237 
 2015 ; 2 копейки ; 1939 ;  ; Br ; XF ; 23 ; ТРОЛ ; 139 
 2016 ; 2 копейки ; 1956 ;  ; Br ; VF+ ; 19 ; vlk_ ; 57 
 2017 ; 2 копейки ; 1941 ;  ; Br ; XF- ; 53 ; avstraliez2 ; 332 
 2018 ; 2 копейки ; 1961 ;  ; Cu-Zn ; XF ; 4 ; vlk_ ; 34 
 2019 ; 2 копейки ; 1961 ;  ; Cu-Zn ; XF ; 5 ; vlk_ ; 35 
 2020 ; 2 копейки ; 1962 ;  ; Cu-Zn ; XF- ; 15 ; judge ; 258 
 2021 ; 2 копейки ; 1963 ;  ; Cu-Zn ; XF ; 9 ; Глеб ; 34 
 2022 ; 1 копейка ; 1949 ;  ; Br ; XF+ ; 20 ; Mahfey ; 57 
 2023 ; 1 копейка ; 1949 ;  ; Br ; XF+ ; 18 ; Mahfey ; 47 
 2024 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF+ ; 6 ; sтранник ; 25 
 2025 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF+ ; 6 ; Mahfey ; 25 
 2026 ; 5 копеек ; 1973 ;  ; Cu-Zn ; VF ; 26 ; vlk_ ; 487 
 2027 ; 5 копеек ; 1973 ;  ; Cu-Zn ; AU ; 32 ; omsk77 ; 1122 
 2028 ; Заготовка для 50 рублей 1993г ;  ;  ; Cu/Zn ; VF+ ; 9 ; Bolt ; 347 
 2029 ; Жетон. Министерство торговли СССР № 15 ;  ;  ; Ж/м ; VF+ ; 43 ; 21311 ; 555 
 2030 ; Жетон. Министерство торговли СССР № 17 ;  ;  ; Ж/м ; VF+ ; 25 ; 21311 ; 555 
 2031 ; Жетон. ЛМД. Ошибка в слове "Ministpy" ;  ;  ; Ж/м ; AU ; 15 ; Шмейхель ; 185 
 2032 ; Набор монет СССР (50 лет Советской власти): 1 руб, 50,20,15,10 коп (5шт) + жетон. Упаковка ; 1967ЛМД ;  ; Cu-Ni,Cu-Zn ; AU ; 68 ; 372 ; 1764 
 2033 ; Годовой набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка ; 1979 ;  ; Cu-Ni,Cu-Zn ; Unc ; 67 ; vlk_ ; 1502 
 1934 ; 10 копеек ; 1936 ;  ; Ni ; XF ; 18 ; vlk_ ; 306 
 1935 ; 10 копеек ; 1950 ;  ; Ni ; VF ; 15 ; vital ; 106 
 1936 ; 15 копеек ; 1952 ;  ; Ni ; VF+ ; 36 ; geracon2009 ; 82 
 1937 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF+ ; 11 ; Syntez ; 104 
 1938 ; 15 копеек ; 1946 ;  ; Ni ; VF-XF ; 14 ; Дмитрий475 ; 79 
 1939 ; 15 копеек ; 1948 ;  ; Ni ; VF ; 9 ; Maksss163 ; 57 
 1940 ; 15 копеек ; 1952 ;  ; Ni ; VF-XF ; 18 ; 21011984andrei ; 39 
 1941 ; 15 копеек ; 1953 ;  ; Ni ; VF-XF ; 8 ; 21311 ; 36 
 1942 ; 15 копеек ; 1954 ;  ; Ni ; XF ; 29 ; радон ; 101 
 1943 ; 15 копеек ; 1955 ;  ; Ni ; AU ; 31 ; Глеб ; 100 
 1944 ; 15 копеек ; 1956 ;  ; Ni ; AU ; 44 ; лидер ; 89 
 1945 ; 2 копейки ; 1926 ;  ; Br ; F-VF ; 10 ; Budin.87 ; 102 
 1946 ; 2 копейки ; 1926 ;  ; Br ; F-VF ; 5 ; ремпутьмаш ; 21 
 1947 ; 2 копейки ; 1929 ;  ; Br ; F-VF ; 8 ; Копатель 972 ; 104 
 1948 ; 2 копейки ; 1936 ;  ; Br ; VF ; 3 ; ed1 ; 16 
 1949 ; 2 копейки ; 1937 ;  ; Br ; F-VF ; 9 ; vlk_ ; 38 
 1950 ; 2 копейки ; 1938 ;  ; Br ; VF ; 18 ; Mahfey ; 47 
 1951 ; 2 копейки ; 1940 ;  ; Br ; VF- ; 14 ; Jiamer57rus ; 80 
 1952 ; 2 копейки ; 1948 ;  ; Br ; VF+ ; 27 ; avstraliez2 ; 227 
 1953 ; 1 копейка ; 1927 ;  ; Br ; F-VF ; 37 ; Budin.87 ; 102 
 1954 ; 1 копейка ; 1933 ;  ; Br ; VF- ; 12 ; Балатово ; 105 
 1955 ; 1 копейка ; 1936 ;  ; Br ; VF ; 10 ; Jiamer57rus ; 79 
 1956 ; 1 копейка ; 1938 ;  ; Br ; VF ; 24 ; Budin.87 ; 102 
 1957 ; 1 копейка ; 1938 ;  ; Br ; XF ; 31 ; Mahfey ; 99 
 1958 ; 1 копейка ; 1953 ;  ; Br ; VF-XF ; 8 ; Maksss163 ; 26 
 1959 ; 15 копеек ; 1933 ;  ; Ni ; VF- ; 19 ; Балатово ; 82 
 1960 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 6 ; kvm64 ; 38 
 1961 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF+ ; 9 ; Skifa ; 35 
 1962 ; 2 копейки ; 1940 ;  ; Br ; VF-XF ; 8 ; Maksss163 ; 53 
 1963 ; 3 копейки ; 1930 ;  ; Br ; F-VF ; 3 ; Марик ; 12 
 1964 ; 2 копейки ; 1935 ;  ; Br ; F-VF ; 52 ; 220 ; 372 
 1965 ; 20 копеек ; 1956 ;  ; Ni ; AU ; 27 ; boris64 ; 123 
 1966 ; 20 копеек ; 1956 ;  ; Ni ; XF+ ; 24 ; кс ; 41 
 1967 ; 20 копеек ; 1956 ;  ; Ni ; XF+ ; 6 ; ГКЧП ; 36 
 1968 ; 20 копеек ; 1955 ;  ; Ni ; AU ; 7 ; boris64 ; 104 
 1969 ; 2 копейки ; 1929 ;  ; Br ; F-VF ; 5 ; Mahfey ; 27 
 1970 ; 2 копейки ; 1930 ;  ; Br ; F-VF ; 14 ; Maksss163 ; 41 
 1971 ; 2 копейки ; 1936 ;  ; Br ; VF+ ; 29 ; лидер ; 50 
 1972 ; 2 копейки ; 1954 ;  ; Br ; VF+ ; 14 ; Maksss163 ; 34 
 1973 ; 3 копейки ; 1932 ;  ; Br ; VF ; 8 ; Skifa ; 11 
 1974 ; 50 копеек ; 1986 ;  ; Cu-Ni ; AU ; 39 ; alexeyre ; 369 
 1975 ; 2 копейки ; 1990 ;  ; Cu-Zn ; Unc ; 6 ; gdrg2 ; 61 
 1976 ; 5 копеек ; 1940 ;  ; Br ; XF ; 19 ; Boriss ; 153 
 1977 ; 5 копеек ; 1940 ;  ; Br ; XF ; 8 ; sтранник ; 69 
 1978 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; AU ; 21 ; vodianoy ; 318 
 1979 ; 20 копеек ; 1948 ;  ; Ni ; VF+ ; 17 ; радон ; 51 
 1980 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 8 ; 21311 ; 104 
 1981 ; 20 копеек ; 1949 ;  ; Ni ; XF ; 13 ; Лерыч58 ; 100 
 1982 ; 20 копеек ; 1952 ;  ; Ni ; XF ; 7 ; ТРОЛ ; 26 
 1983 ; 20 копеек ; 1955 ;  ; Ni ; XF+ ; 8 ; sтранник ; 23 
 1884 ; 1 копейка ; 1928 ;  ; Br ; F-VF ; 22 ; Инвестор ; 57 
 1885 ; 1 копейка. Деформация ; 1929 ;  ; Br ; F ; 36 ; Jiamer57rus ; 65 
 1886 ; 1 копейка ; 1930 ;  ; Br ; F ; 21 ; ремпутьмаш ; 101 
 1887 ; 1 копейка ; 1932 ;  ; Br ; VF- ; 54 ; vlk_ ; 246 
 1888 ; 1 копейка ; 1932 ;  ; Br ; VF- ; 118 ; vova4244 ; 461 
 1889 ; 1 копейка ; 1934 ;  ; Br ; F ; 64 ; Budin.87 ; 101 
 1890 ; 1 копейка ; 1937 ;  ; Br ; VG ; 26 ; Jiamer57rus ; 60 
 1891 ; 1 копейка ; 1941 ;  ; Br ; F+ ; 74 ; Каенн ; 311 
 1892 ; 1 копейка ; 1945 ;  ; Br ; F ; 78 ; 21311 ; 171 
 1893 ; 1 копейка ; 1946 ;  ; Br ; VF- ; 38 ; Budin.87 ; 65 
 1894 ; 1 копейка ; 1948 ;  ; Br ; F-VF ; 43 ; Тульма ; 69 
 1895 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; VF- ; 13 ; ARhimed ; 59 
 1896 ; 3 копейки ; 1985 ; Л/с шт.20 коп. ; Cu-Zn ; VF+ ; 7 ; cr2952 ; 327 
 1897 ; 2 копейки ; 1930 ;  ; Br ; VF ; 10 ; Maksss163 ; 58 
 1898 ; 2 копейки ; 1930 ;  ; Br ; VF ; 10 ; Maksss163 ; 41 
 1899 ; 1 рубль. В капсуле ; 1967 ;  ; Cu-Ni ; XF+ ; 51 ; Antonov ; 1567 
 1900 ; 1 рубль.  В капсуле ; 1975 ;  ; Cu-Ni ; AU ; 45 ; Antonov ; 1615 
 1901 ; 1 копейка ; 1955 ;  ; Br ; AU ; 21 ; 220 ; 363 
 1902 ; 1 копейка ; 1956 ;  ; Br ; AU ; 8 ; Taras58 ; 155 
 1903 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; AU ; 17 ; 220 ; 317 
 1904 ; 2 копейки ; 1961 ;  ; Cu-Zn ; AU ; 21 ; judge ; 572 
 1905 ; 2 копейки ; 1970 ;  ; Cu-Zn ; AU ; 31 ; RUS 78 ; 237 
 1906 ; 2 копейки ; 1971 ;  ; Cu-Zn ; AU ; 42 ; Запруда ; 419 
 1907 ; 5 копеек ; 1961 ;  ; Cu-Zn ; AU ; 16 ; konstk2 ; 312 
 1908 ; 5 копеек ; 1977 ;  ; Cu-Zn ; AU ; 21 ; 220 ; 181 
 1909 ; 15 копеек ; 1976 ;  ; Cu-Ni ; AU ; 14 ; konstk2 ; 72 
 1910 ; 20 копеек ; 1931 ;  ; Ni ; VF-XF ; 16 ; Дмитрий475 ; 208 
 1911 ; 50 копеек ; 1961 ;  ; Cu-Ni ; AU ; 27 ; RUS 78 ; 1011 
 1912 ; 50 копеек ; 1982 ;  ; Cu-Ni ; AU ; 68 ; RFT ; 140 
 1913 ; 1 рубль ; 1961 ;  ; Cu-Ni ; AU ; 39 ; konstk2 ; 818 
 1914 ; 1 рубль ; 1973 ;  ; Cu-Ni ; VF ; 29 ; stanislav68 ; 1677 
 1915 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF+ ; 11 ; 78_n ; 92 
 1916 ; 20 копеек ; 1955 ;  ; Ni ; XF+ ; 9 ; DimGor ; 100 
 1917 ; 20 копеек ; 1953 ;  ; Ni ; XF ; 33 ; 78_n ; 55 
 1918 ; 20 копеек ; 1952 ;  ; Ni ; XF ; 16 ; 21311 ; 101 
 1919 ; 20 копеек ; 1949 ;  ; Ni ; VF ; 17 ; Jiamer57rus ; 80 
 1920 ; 15 копеек ; 1946 ;  ; Ni ; XF- ; 14 ; лидер ; 153 
 1921 ; 15 копеек ; 1938 ;  ; Ni ; VF-XF ; 14 ; лом45 ; 204 
 1922 ; 10 копеек ; 1932 ;  ; Ni ; VF-XF ; 28 ; DimGor ; 110 
 1923 ; 20 копеек ; 1932 ;  ; Ni ; VF+ ; 23 ; Skifa ; 82 
 1924 ; 5 копеек ; 1929 ;  ; Br ; VF ; 25 ; Восток ; 655 
 1925 ; 15 копеек ; 1942 ;  ; Ni ; F- ; 55 ; Bolt ; 3651 
 1926 ; 5 копеек ; 1936 ;  ; Br ; F-VF ; 67 ; vlk_ ; 1283 
 1927 ; 5 копеек ; 1935 ;  ; Br ; F-VF ; 106 ; vlk_ ; 5521 
 1928 ; 5 копеек ; 1937 ;  ; Br ; F+ ; 30 ; puhetv ; 921 
 1929 ; 3 копейки ; 1935 ;  ; Br ; VF- ; 41 ; Восток ; 453 
 1930 ; 10 копеек. Деформация ; 1934 ;  ; Ni ; F ; 13 ; Denver77 ; 82 
 1931 ; 10 копеек ; 1939 ;  ; Ni ; VF ; 21 ; vlk_ ; 160 
 1932 ; 3 копейки ; 1926 ;  ; Br ; F-VF ; 10 ; папашаГарпагон ; 104 
 1933 ; 10 копеек ; 1935 ;  ; Ni ; VF ; 20 ; vlk_ ; 204 
 1834 ; 1 копейка. Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 22 ; gtycbjyth ; 192 
 1835 ; 20 копеек ; 1974 ; Л/с шт. 3 коп. ; Cu-Ni ; AU ; 52 ; grot ; 14280 
 1836 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; F ; 25 ; Maksss163 ; 53 
 1837 ; 15 копеек ; 1931 ;  ; Ni ; F ; 10 ; Дима Шухов ; 21 
 1838 ; 10 копеек ; 1931 ;  ; Ni ; F+ ; 64 ; vital ; 200 
 1839 ; 10 копеек ; 1935 ;  ; Ni ; F ; 40 ; vlk_ ; 102 
 1840 ; 5 копеек ; 1930 ;  ; Br ; VF- ; 13 ; Soda ; 64 
 1841 ; 5 копеек ; 1930 ;  ; Br ; VF- ; 24 ; vizer ; 31 
 1842 ; 5 копеек ; 1930 ;  ; Br ; F-VF ; 8 ; Вадим Старый ; 12 
 1843 ; 5 копеек. Деформация ; 1940 ;  ; Br ; F ; 2 ; sib8 ; 3 
 1844 ; 5 копеек ; 1939 ;  ; Br ; F-VF ; 56 ; vlk_ ; 352 
 1845 ; 5 копеек ; 1945 ;  ; Br ; F+ ; 89 ; Инвестор ; 809 
 1846 ; 5 копеек ; 1946 ;  ; Br ; F+ ; 37 ; vizer ; 38 
 1847 ; 5 копеек. Деформация ; 1949 ;  ; Br ; F ; 1 ; ARhimed ; 2 
 1848 ; 5 копеек ; 1949 ;  ; Br ; F-VF ; 2 ; Jiamer57rus ; 3 
 1849 ; 5 копеек ; 1955 ;  ; Br ; F ; 5 ; Дима Шухов ; 20 
 1850 ; 3 копейки ; 1926 ;  ; Br ; F- ; 20 ; Maksss163 ; 35 
 1851 ; 3 копейки ; 1931 ;  ; Br ; F ; 7 ; Ритм ; 16 
 1852 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; VF-XF ; 20 ; vlk_ ; 80 
 1853 ; 3 копейки ; 1955 ;  ; Br ; XF ; 30 ; Taras58 ; 144 
 1854 ; 50 копеек ; 1979 ;  ; Cu-Ni ; AU ; 11 ; RFT ; 104 
 1855 ; 5 копеек ; 1928 ;  ; Br ; F ; 13 ; vlk_ ; 73 
 1856 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF-XF ; 15 ; vlk_ ; 44 
 1857 ; 1 рубль. Брак монетного двора ; 1997 ;  ; Cu-Ni ; VF- ; 15 ; blacksea ; 79 
 1858 ; 5 копеек ; 1953 ;  ; Br ; XF- ; 15 ; ТРОЛ ; 63 
 1859 ; 1 копейка ; 1949 ;  ; Br ; XF ; 7 ; Mahfey ; 61 
 1860 ; 3 копейки ; 1937 ;  ; Br ; F-VF ; 7 ; vlk_ ; 60 
 1861 ; 3 копейки ; 1935 ;  ; Br ; F-VF ; 10 ; kansk ; 105 
 1862 ; 3 копейки ; 1950 ;  ; Br ; F-VF ; 18 ; solder13 ; 105 
 1863 ; 3 копейки ; 1933 ;  ; Br ; VF- ; 56 ; Балатово ; 411 
 1864 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF- ; 9 ; kansk ; 82 
 1865 ; 3 копейки ; 1946 ;  ; Br ; F-VF ; 19 ; 21311 ; 28 
 1866 ; 3 копейки ; 1948 ;  ; Br ; VF- ; 45 ; vlk_ ; 128 
 1867 ; 3 копейки ; 1953 ;  ; Br ; VF- ; 19 ; Mahfey ; 20 
 1868 ; 3 копейки ; 1953 ;  ; Br ; VF- ; 15 ; Ритм ; 28 
 1869 ; 3 копейки ; 1956 ;  ; Br ; VF- ; 31 ; ARhimed ; 55 
 1870 ; 3 копейки ; 1956 ;  ; Br ; VF- ; 19 ; Ритм ; 57 
 1871 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF- ; 5 ; vlk_ ; 22 
 1872 ; 2 копейки ; 1930 ;  ; Br ; VF- ; 43 ; Maksss163 ; 43 
 1873 ; 2 копейки ; 1930 ;  ; Br ; VF- ; 28 ; Maksss163 ; 38 
 1874 ; 2 копейки ; 1931 ;  ; Br ; VF- ; 32 ; Jiamer57rus ; 69 
 1875 ; 2 копейки ; 1932 ;  ; Br ; VF- ; 31 ; vlk_ ; 105 
 1876 ; 2 копейки ; 1932 ;  ; Br ; F-VF ; 43 ; geracon2009 ; 208 
 1877 ; 2 копейки ; 1932 ;  ; Br ; F ; 19 ; Maksss163 ; 57 
 1878 ; 2 копейки ; 1935 ;  ; Br ; VF- ; 171 ; 220 ; 802 
 1879 ; 2 копейки ; 1936 ;  ; Br ; F ; 25 ; Mahfey ; 37 
 1880 ; 2 копейки ; 1936 ;  ; Br ; VF- ; 6 ; Oleg73 ; 7 
 1881 ; 2 копейки ; 1956 ;  ; Br ; VF- ; 28 ; vlk_ ; 60 
 1882 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF- ; 23 ; vlk_ ; 33 
 1883 ; 1 копейка ; 1928 ;  ; Br ; VG ; 20 ; Budin.87 ; 59 
 1784 ; 20 копеек ; 1944 ;  ; Ni ; VF+ ; 22 ; Antonov ; 206 
 1785 ; 20 копеек ; 1945 ;  ; Ni ; VF+ ; 23 ; 220 ; 301 
 1786 ; 15 копеек ; 1932 ;  ; Ni ; F-VF ; 12 ; Инвестор ; 53 
 1787 ; 15 копеек ; 1938 ;  ; Ni ; VF ; 28 ; 21311 ; 184 
 1788 ; 15 копеек ; 1940 ;  ; Ni ; VF ; 22 ; flutter ; 162 
 1789 ; 20 копеек ; 1980 ; Л/с шт. 3 коп. ; Cu-Ni ; VF-XF ; 11 ; ser-slava ; 357 
 1790 ; 20 копеек ; 1981 ; Л/с шт. 3 коп. ; Cu-Ni ; VF-XF ; 3 ; cr2952 ; 336 
 1791 ; 20 копеек ; 1982 ; Л/с шт. 3 коп. ; Cu-Ni ; VF+ ; 5 ; astronom ; 276 
 1792 ; 20 копеек ; 1984 ; Л/с шт. 3 коп. ; Cu-Ni ; VF-XF ; 11 ; cr2952 ; 408 
 1793 ; 20 копеек ; 1983 ; Л/с шт. 3 коп. ; Cu-Ni ; VF-XF ; 9 ; cr2952 ; 204 
 1794 ; 3 копейки ; 1982 ; Л/с шт.20 коп. ; Cu-Zn ; VF+ ; 9 ; Guerras ; 337 
 1795 ; 3 копейки ; 1983 ; Л/с шт.20 коп. ; Cu-Zn ; VF+ ; 7 ; cr2952 ; 204 
 1796 ; 10 копеек.  Аверс/Реверс. Поворот 190 град ; 1984 ;  ; Cu-Ni ; XF- ; 31 ; blacksea ; 408 
 1797 ; 1 рубль.  Аверс/Реверс. Поворот 120 град ; 1992 ; Л ; Fe в Cu-Zn ; XF+ ; 31 ; blacksea ; 293 
 1798 ; 10 копеек.  Аверс/Реверс. Поворот 130 град ; 2013М ;  ; Cu/Zn ; XF ; 11 ; blacksea ; 327 
 1799 ; 50 копеек.  Аверс/Реверс. Поворот 90 град. ; 2013М ;  ; Cu/Zn ; VF+ ; 29 ; blacksea ; 459 
 1800 ; 50 копеек.  Аверс/Реверс. Поворот 195 град. ; 2013М ;  ; Cu/Zn ; XF ; 15 ; blacksea ; 459 
 1801 ; 1 рубль.  Аверс/Реверс. Поворот 270 град ; 2006 ; СПМД ; Cu-Ni-Zn ; XF ; 21 ; blacksea ; 263 
 1802 ; 1 рубль.  Аверс/Реверс. Поворот 180 град ; 2006 ; СПМД ; Cu-Ni-Zn ; XF ; 41 ; ОМЕН ; 918 
 1803 ; 1 рубль.  Аверс/Реверс. Поворот 90 град ; 1997 ; СПМД ; Cu-Ni-Zn ; XF ; 35 ; olorotitan ; 402 
 1804 ; 2 рубля.  Аверс/Реверс. Поворот 140 град. ; 2012 ; ММД ; Cu-Ni-Zn ; XF ; 55 ; olorotitan ; 714 
 1805 ; 2 рубля.  Аверс/Реверс. Поворот 275 град. ; 2012 ; ММД ; Cu-Ni-Zn ; XF ; 37 ; olorotitan ; 510 
 1806 ; 10 рублей.  Аверс/Реверс. Поворот 300 град ; 1993 ; ЛМД белый металл (магнитный) ; Cu-Ni ; XF ; 33 ; blacksea ; 261 
 1807 ; 2 рубля.  Аверс/Реверс. Поворот 280 град ; 2012 ; ММД ; Cu-Ni-Zn ; XF ; 43 ; blacksea ; 357 
 1808 ; 2 рубля.  Аверс/Реверс. Поворот 165 град ; 1998 ; ММД ; Cu-Ni-Zn ; VF-XF ; 29 ; blacksea ; 322 
 1809 ; 2 рубля.  Аверс/Реверс. Поворот 180 град ; 2012 ; ММД ; Cu-Ni-Zn ; VF-XF ; 34 ; ОМЕН ; 1020 
 1810 ; 5 рублей.  Аверс/Реверс. Поворот 270 град ; 1997 ; СПМД ; Cu in Cu-Ni ; VF+ ; 35 ; blacksea ; 363 
 1811 ; 5 рублей.  Аверс/Реверс. Поворот 110 град ; 2012 ; ММД ; Cu in Cu-Ni ; XF ; 39 ; blacksea ; 365 
 1812 ; 10 рублей.  Аверс/Реверс. Поворот 170 град ; 2012 ; ММД ; сталь+латунь ; XF ; 21 ; blacksea ; 510 
 1813 ; 5 рублей. Аверс/Реверс. Поворот 80 град ; 2012 ; ММД ; Cu in Cu-Ni ; XF- ; 20 ; blacksea ; 283 
 1814 ; 10 рублей.  Аверс/Реверс. Поворот 120 град ; 2012 ; ММД ; сталь+латунь ; XF ; 37 ; blacksea ; 318 
 1815 ; 15 копеек. Смещение штемпеля ; 1961 ;  ; Cu-Ni ; VF ; 28 ; blacksea ; 298 
 1816 ; 1 рубль. Смещение штемпеля ; 2009ММД ;  ; Cu/Ni ; XF- ; 26 ; blacksea ; 680 
 1817 ; 1 рубль. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 47 ; Fliege1 ; 1596 
 1818 ; 50 копеек. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 39 ; vlk_ ; 1332 
 1819 ; 20 копеек. Упаковка нарушена ; 1967 ;  ; Cu-Ni ; AU ; 28 ; vlk_ ; 1148 
 1820 ; 15 копеек. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 32 ; vlk_ ; 1173 
 1821 ; 10 копеек. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 43 ; vlk_ ; 1356 
 1822 ; 5 копеек ; 1967 ;  ; Cu-Zn ; XF+ ; 106 ; vlk_ ; 1200 
 1823 ; 3 копейки ; 1967 ;  ; Cu-Zn ; AU ; 46 ; Vol4en0k ; 509 
 1824 ; 2 копейки. Упаковка ; 1967 ;  ; Cu-Zn ; XF+ ; 37 ; vlk_ ; 150 
 1825 ; 1 копейка. Упаковка ; 1967 ;  ; Cu-Zn ; XF+ ; 17 ; vlk_ ; 110 
 1826 ; 1 рубль. Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 30 ; vlk_ ; 1122 
 1827 ; 50 копеек. Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 23 ; vlk_ ; 921 
 1828 ; 20 копеек. Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 31 ; vlk_ ; 1252 
 1829 ; 15 копеек. Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 24 ; vlk_ ; 1252 
 1830 ; 10 копеек. Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 42 ; vlk_ ; 1305 
 1831 ; 5 копеек. Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 62 ; vlk_ ; 1302 
 1832 ; 3 копейки. Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 56 ; Vol4en0k ; 546 
 1833 ; 2 копейки. Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 17 ; gdrg2 ; 60 
 1734 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; XF ; 9 ; cucher ; 69 
 1735 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 17 ; gdrg2 ; 79 
 1736 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 13 ; myt ; 112 
 1737 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; AU ; 12 ; PLUMBUM ; 93 
 1738 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; XF+ ; 10 ; Mahfey ; 75 
 1739 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 13 ; ГКЧП ; 89 
 1740 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; XF ; 6 ; Coinsless ; 79 
 1741 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF+ ; 16 ; ГКЧП ; 89 
 1742 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; XF ; 7 ; paranoy ; 75 
 1743 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; XF ; 9 ; Lesnik_A ; 107 
 1744 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 7 ; myt ; 159 
 1745 ; 3 рубля. В упаковке ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 24 ; myt ; 395 
 1746 ; 2 копейки ; 1935 ;  ; Br ; VF+ ; 24 ; taa ; 159 
