 5935 ; 50 марок. Германия ; 1971 ;  ;  ;  ; 28 ; S-har ; 700 
 3126 ; 5 марок. ФРГ. 250-летие со дня рождения Иммануила Канта ; 1974D ;  ; Ag ; XF+ ; 23 ; first ; 308 
 3027 ; 10 гривен. Украина. Гутник. Сертификат ; 2012 ;  ; Ag ; AU ; 25 ; Еланец ; 1707 
 3028 ; 10 гривен. Украина. Кушнир. Сертификат ; 2012 ;  ; Ag ; AU ; 19 ; кс ; 1640 
 3029 ; 5 гривен. Украина. Николай Амосов. Сертификат ; 2013 ;  ; Ag ; Proof ; 37 ; LEXAI ; 1278 
 3030 ; 100 марок. Финляндия. 70 лет автономии Аландских островов ; 1991 ;  ; Ag ; AU ; 38 ; vihufa ; 1205 
 3031 ; 10 евро. Германия. 200 летие Рихарда Вагнера ; 2013 ;  ; Cu-Ni ; AU ; 15 ; k212 ; 812 
 3032 ; 10 сантимов Коста-Рика ; 1910 ;  ; Ag ; XF+ ; 36 ; Волк33 ; 644 
 3033 ; 1 пфеннинг Бамберг ; 1761 ;  ; Cu ; VF+ ; 40 ; serg2010 ; 1080 
 3034 ; 2 гуте пфеннига Бранденбург-Баиройт ; 1752 ;  ; Ag ; XF- ; 51 ; kont ; 1493 
 3035 ; 1 рупия Индия ; 1901 ;  ; Ag ; VF-XF ; 27 ; 330 каждому ; 1329 
 3036 ; 1 рупия Индия ; 1906 ;  ; Ag ; VF-XF ; 17 ; mmmm ; 781 
 3037 ; 20 центов Гаити ; 1890 ;  ; Ag ; XF ; 42 ; Папа с рацией ; 903 
 3038 ; 10 центов Гаити ; 1894 ;  ; Ag ; VF-XF ; 40 ; Папа с рацией ; 741 
 3039 ; 25 центаво Коста-Рика ; 1890 ;  ; Ag ; XF ; 25 ; Zигзаг ; 1473 
 3040 ; 50 сантимов Коста-Рика ; 1923 ;  ; Ag ; VF+ ; 58 ; Волк33 ; 1128 
 3041 ; 3 пенса Великобритания ; 1911 ;  ; Ag ; XF ; 17 ; Princ Datskii ; 155 
 3042 ; 3 пенса Великобритания ; 1908 ;  ; Ag ; XF+ ; 27 ; Uri ; 1236 
 3043 ; 2 пенса Великобритания ; 1845 ;  ; Ag ; XF ; 43 ; sax ; 2805 
 3044 ; 1 пенс Великобритания ; 1901 ;  ; Ag ; XF ; 39 ; Жигурда ; 2594 
 3045 ; 1/2 кроны Великобритания ; 1746 ;  ; Ag ; XF ; 49 ; Princ Datskii ; 18008 
 3046 ; 1 шиллинг Великобритания ; 1787 ;  ; Ag ; XF+ ; 63 ; sax ; 7295 
 3047 ; 6 пенсов Великобритания ; 1818 ;  ; Ag ; XF ; 43 ; Жигурда ; 3728 
 3048 ; 1 крона Великобритания ; 1820 ;  ; Ag ; VF ; 30 ; viktorion80 ; 2513 
 3049 ; 1 крона Великобритания ; 1900 ;  ; Ag ; XF- ; 37 ; viktorion80 ; 2664 
 3050 ; 1 крона Великобритания ; 1937 ;  ; Ag ; XF+ ; 38 ; Жигурда ; 1750 
 3051 ; 1/2 кроны Великобритания ; 1875 ;  ; Ag ; VF- ; 31 ; DaMon15 ; 894 
 3052 ; 1/2 кроны Великобритания ; 1897 ;  ; Ag ; VF+ ; 37 ; Princ Datskii ; 1678 
 3053 ; 1/2 кроны Великобритания ; 1923 ;  ; Ag ; XF ; 45 ; LAT ; 454 
 3054 ; 2 шиллинга Великобритания ; 1944 ;  ; Ag ; VF-XF ; 9 ; Searcher ; 213 
 3055 ; 1 шиллинг Великобритания ; 1888 ;  ; Ag ; VF- ; 27 ; vladmarkin ; 277 
 3056 ; 1 шиллинг Великобритания ; 1936 ;  ; Ag ; XF- ; 26 ; nemeshika ; 280 
 3057 ; 1 шиллинг Великобритания ; 1945 ;  ; Ag ; XF- ; 18 ; nemeshika ; 195 
 3058 ; 6 пенсов Великобритания ; 1926 ;  ; Ag ; XF+ ; 46 ; remetalk ; 435 
 3059 ; 6 пенсов Великобритания ; 1937 ;  ; Ag ; XF+ ; 66 ; NAS2012 ; 253 
 3060 ; Монетовидный жетон 50 цент. ЛАРИАНА ; 1944 ;  ; Zn ; XF ; 71 ; Princ Datskii ; 920 
 3061 ; Монетовидный жетон 10 лагерь военнопленных Кассель ;  ;  ; Zn ; XF- ; 32 ; vladmarkin ; 278 
 3062 ; Монетовидный жетон 5 песет ;  ;  ; Ж/м ; XF- ; 20 ; banks ; 204 
 3063 ; Монетовидный жетон 5 Гётинген ; 1917 ;  ; Zn ; VF ; 15 ; banks ; 204 
 3064 ; Монетовидный жетон 10 центесими "Ristorante la Corona" ;  ;  ; Cu ; XF ; 7 ; Rosomaha ; 138 
 3065 ; Монетовидный жетон 75, concert "PARISIANA" ;  ;  ; Cu ; AU ; 7 ; Rosomaha ; 135 
 3066 ; Монетовидный жетон 1/2 литра ;  ;  ; Ж/м ; XF ; 15 ; nikfed ; 194 
 3067 ; Монетовидный жетон 5 сантимов Фрибург, Швейцария ;  ;  ; Ж/м ; XF+ ; 18 ; banks ; 179 
 3068 ; Монетовидный жетон 1 помощь при катастрофе ;  ;  ; Al ; XF ; 23 ; vladmarkin ; 139 
 3069 ; Монетовидный жетон 10 boordgeld Амстердам ;  ;  ; Cu ; AU ; 9 ; Man 11 ; 92 
 3070 ; Монетовидный жетон 100 Sangenaro Monte ;  ;  ; Cu ; XF ; 9 ; цеховик ; 124 
 3071 ; Монетовидный жетон W St B ; 1938 ;  ; Cu ; AU ; 15 ; banks ; 96 
 3072 ; 5 франков. Франция ; 1843 ;  ; Ag ; VF ; 25 ; ASTRAL ; 1328 
 3073 ; 5 франков. Франция ; 1848 ;  ; Ag ; VF+ ; 38 ; Александр007 ; 1377 
 3074 ; 5 франков. Франция ; 1867 ;  ; Ag ; VF ; 34 ; ОСА ; 1303 
 3075 ; 5 франков. Франция ; 1870 ;  ; Ag ; VF ; 28 ; Папа с рацией ; 1307 
 3076 ; 1 доллар. США. 100 летие освящения статуи Свободы ; 1986S ;  ; Ag ; Proof ; 22 ; 0088 ; 1333 
 2977 ; 2 флорина. Австрия ; 1880 ;  ; Ag ; VF+ ; 76 ; ОСА ; 3060 
 2978 ; 5 евро. Австрия. Зимние игры ; 2010 ;  ; Ag ; AU ; 13 ; Zarik ; 655 
 2979 ; 5 евро. Австрия. Зимние игры ; 2010 ;  ; Ag ; AU ; 12 ; Zarik ; 663 
 2980 ; 10 евро. Германия. Горх Фок ; 2008J ;  ; Ag ; AU ; 16 ; Panther ; 975 
 2981 ; 10 евро. Финляндия. ; 2012 ;  ; Ag ; Proof ; 43 ; nikfed ; 3788 
 2982 ; 100 злотых. Польша ; 1979 ;  ; Ag ; Proof ; 32 ; елец ; 1712 
 2983 ; 10 евро. Италия. Олимпиада ; 2014 ;  ; Ag ; Proof ; 24 ; SS007 ; 1427 
 2984 ; 2 фунта. Великобритания. 50 лет победы ; 2005 ;  ; Ag, позолота ; Proof ; 53 ; shootermen ; 1658 
 2985 ; 1/2 кроны. Великобритания ; 1936 ;  ; Ag ; VF+ ; 28 ; spbfun ; 420 
 2986 ; 1/2 кроны. Великобритания ; 1940 ;  ; Ag ; VF ; 19 ; сс400 ; 351 
 2987 ; 1/2 кроны. Великобритания ; 1935 ;  ; Ag ; XF ; 10 ; сс400 ; 342 
 2988 ; 2 шиллинга. Великобритания ; 1945 ;  ; Ag ; VF-XF ; 11 ; газета ; 306 
 2989 ; 1 шиллинг. Великобритания ; 1918 ;  ; Ag ; VF+ ; 17 ; sveta6369 ; 405 
 2990 ; 1 шиллинг. Великобритания ; 1942 ;  ; Ag ; XF+ ; 17 ; kornum ; 404 
 2991 ; 6 пенсов. Великобритания ; 1910 ;  ; Ag ; VF- ; 16 ; DaMon15 ; 362 
 2992 ; 6 пенсов. Великобритания ; 1914 ;  ; Ag ; VF- ; 12 ; газета ; 306 
 2993 ; 2 кроны. Швеция ; 1958 ;  ; Ag ; XF+ ; 13 ; SKeeper ; 278 
 2994 ; 2 кроны. Швеция ; 1947 ;  ; Ag ; XF+ ; 5 ; 333985 ; 275 
 2995 ; 2 кроны. Швеция. 300-летие образования поселения Делавэр ; 1938 ;  ; Ag ; XF/AU ; 15 ; АнТонус ; 832 
 2996 ; 2 кроны. Дания. Совершеннолетие принцессы Маргрете ; 1958 ;  ; Ag ; AU ; 21 ; ек ; 718 
 2997 ; 1 крона. Швеция ; 1937 ;  ; Ag ; VF-XF ; 18 ; SKeeper ; 288 
 2998 ; 1 крона. Швеция ; 1906 ;  ; Ag ; VF ; 20 ; vihufa ; 507 
 2999 ; 1 шиллинг. Южная Африка ; 1960 ;  ; Ag ; AU ; 33 ; ек ; 411 
 3000 ; 1/2 гульдена. Нидерланды ; 1929 ;  ; Ag ; VF-XF ; 9 ; Shedu ; 333 
 3001 ; 100 драм. Армения. Скорпион ; 2008 ;  ; Ag ; Proof ; 26 ; Artemon ; 2043 
 3002 ; 100 драм. Армения. Дева ; 2008 ;  ; Ag ; Proof ; 31 ; Коллекционер СНГ ; 2000 
 3003 ; 1 марка. Германия ; 1936А ;  ; Ni ; VF-XF ; 26 ; иржик86 ; 510 
 3004 ; 5 пфенниг. Германия ; 1947А ;  ; Zn ; VF ; 62 ; FED ; 2719 
 3005 ; 20 сентимес. Бельгия ; 1861 ;  ; Cu-Ni ; XF ; 32 ; ОСА ; 1224 
 3006 ; 10 сентимес. Бельгия ; 1898 ;  ; Cu-Ni ; XF ; 23 ; ZOLTAN333 ; 594 
 3007 ; 1 бан. Румыния ; 1900 ;  ; Br ; XF+ ; 53 ; Александр007 ; 1423 
 3008 ; 5 марок. ФРГ ; 1970G ;  ; Ag ; XF ; 18 ; Searcher ; 305 
 3009 ; 5 марок. ФРГ ; 1964G ;  ; Ag ; XF ; 14 ; Searcher ; 305 
 3010 ; 1 реал. Испания ; 1852 ;  ; Ag ; AU ; 60 ; ZOLTAN333 ; 4127 
 3011 ; 1 крона. Венгрия ; 1916 ;  ; Ag ; XF ; 31 ; spbfun ; 331 
 3012 ; 10 долларов. Ниуэ. Олимпийские игры ; 1991 ;  ; Ag ; Proof ; 37 ; cfif24 ; 890 
 3013 ; 5 долларов. Ниуэ. Олимпийские игры ; 1992 ;  ; Ag ; Proof ; 29 ; SKeeper ; 614 
 3014 ; 10000 лир. Сан Марино. Олимпийские игры ; 1999 ;  ; Ag ; Proof ; 24 ; SKeeper ; 1002 
 3015 ; 1 доллар. Острова Кука. Олимпийские игры ; 1996 ;  ; Ag ; Proof ; 45 ; banks ; 890 
 3016 ; 10 песо. Куба. Олимпийские игры ; 1990 ;  ; Ag ; Proof ; 27 ; ДУНКАН МАКЛАУД ; 1259 
 3017 ; 1 доллар. Самофа и Сисифо. Олимпийские игры ; 1996 ;  ; Ag ; Proof ; 9 ; SKeeper ; 920 
 3018 ; 10 песо. Куба. Олимпийские игры ; 1990 ;  ; Ag ; Proof ; 13 ; cfif24 ; 1099 
 3019 ; 20 крон. Тюрк и Кайкос. Олимпийские игры ; 1995 ;  ; Ag ; Proof ; 7 ; SS007 ; 1269 
 3020 ; 10 долларов. Ниуэ. Олимпийские игры ; 1991 ;  ; Ag ; AU ; 40 ; mefody73 ; 804 
 3021 ; 500 драхм. Греция. Олимпийские игры ; 1982 ;  ; Ag ; AU ; 12 ; S1952 ; 1146 
 3022 ; 10 крон. Дания. Восшествие на престол королевы Маргрете II ; 1972 ;  ; Ag ; AU ; 13 ; starkov_n ; 645 
 3023 ; 10 крон. Дания. Замужество принцессы Бенедикты ; 1968 ;  ; Ag ; AU ; 53 ; vihufa ; 725 
 3024 ; 10 крон. Дания. Свадьба принцессы Маргрете и принца Хендрика ; 1967 ;  ; Ag ; AU ; 19 ; manson ; 633 
 3025 ; 2 кроны. Дания. 60-летие короля Христиана Х ; 1930 ;  ; Ag ; AU ; 39 ; Мотя ; 985 
 3026 ; 2 кроны. Дания. 25-летие правления короля Христиана Х ; 1937 ;  ; Ag ; AU ; 30 ; Папа с рацией ; 1038 
 2927 ; 5 корон. Австрия ; 1907 ;  ; Ag ; VF-XF ; 46 ; ОСА ; 1814 
 2928 ; 1/2 экю. Франция ; 1701 ;  ; Ag ; VF+ ; 25 ; Temudgin ; 4011 
 2929 ; 5 лат. Латвия ; 1931 ;  ; Ag ; XF ; 20 ; Мотя ; 1112 
 2930 ; 5 лат. Латвия ; 1931 ;  ; Ag ; XF ; 16 ; LAT ; 1124 
 2931 ; 2 лата. Латвия ; 1925 ;  ; Ag ; VF/XF ; 15 ; базилио ; 255 
 2932 ; 2 лата. Латвия ; 1925 ;  ; Ag ; XF- ; 13 ; Звездолёты ; 294 
 2933 ; 2 лата. Латвия ; 1926 ;  ; Ag ; XF- ; 14 ; матрос1973 ; 310 
 2934 ; 1 лат. Латвия ; 1924 ;  ; Ag ; VF-XF ; 17 ; sibirian ; 175 
 2935 ; 1 лат. Латвия ; 1924 ;  ; Ag ; XF- ; 18 ; sibirian ; 202 
 2936 ; 1 лат. Латвия ; 1924 ;  ; Ag ; XF- ; 41 ; spbfun ; 185 
 2937 ; 5 песет. Испания ; 1871 ;  ; Ag ; VF-XF ; 25 ; АнТонус ; 1949 
 2938 ; 5 песет. Испания ; 1898 ;  ; Ag ; VF-XF ; 24 ; ОСА ; 1358 
 2939 ; 5 песет. Испания ; 1875 ;  ; Ag ; VF+ ; 11 ; Папа с рацией ; 922 
 2940 ; 5 песет. Испания ; 1885 ;  ; Ag ; VF-XF ; 10 ; Папа с рацией ; 1020 
 2941 ; 5 песет. Испания ; 1888 ;  ; Ag ; VF+ ; 19 ; ОСА ; 1358 
 2942 ; 10 крон. Швеция. 90 лет со дня рождения Густава VI Адольфа ; 1972 ;  ; Ag ; XF ; 20 ; komuri ; 419 
 2943 ; 10 крон. Швеция. 90 лет со дня рождения Густава VI Адольфа ; 1972 ;  ; Ag ; XF ; 18 ; АКМ ; 421 
 2944 ; 1/2 доллара. США. Выставка в Чикаго ; 1893 ;  ; Ag ; XF ; 29 ; paranoy ; 1040 
 2945 ; 1/2 доллара. США ; 1945 ;  ; Ag ; VF+ ; 25 ; electra ; 545 
 2946 ; 4 пенса. Великобритания ; 1800 ;  ; Ag ; XF ; 44 ; sax ; 4245 
 2947 ; 3 пенса. Великобритания ; 1800 ;  ; Ag ; XF ; 53 ; sax ; 4245 
 2948 ; 2 пенса. Великобритания ; 1800 ;  ; Ag ; XF ; 41 ; sax ; 4139 
 2949 ; 1 пенс. Великобритания ; 1800 ;  ; Ag ; XF ; 55 ; sax ; 4245 
 2950 ; 1 ранд. Южная Африка ; 1966 ;  ; Ag ; XF+ ; 22 ; SKeeper ; 487 
 2951 ; 2 раппен. Швейцария. Кантон Швиц ; 1844 ;  ; Ag ; VF ; 38 ; Папа с рацией ; 507 
 2952 ; 50 миллионов марок. Германия. Вестфалия. Нотгельд ; 1923 ;  ; Al/Br ; XF- ; 54 ; Стасыч ; 1027 
 2953 ; 1 марка. Германия ; 1936E ;  ; Ni ; AU ; 97 ; vvp ; 2404 
 2954 ; 50 пфенниг. Веймар ; 1924J ;  ; Al/Br ; XF ; 53 ; nafuk ; 826 
 2955 ; 20 пфенниг. Германия ; 1874A ;  ; Ag ; VF ; 40 ; krass ; 624 
 2956 ; 20 пфенниг. Германия ; 1887A ;  ; Cu-Ni ; VF ; 33 ; bva150979 ; 821 
 2957 ; 4 пфенниг. Веймар ; 1932J ;  ; Br ; XF- ; 36 ; razum0610 ; 747 
 2958 ; 3 марки. Веймар ; 1922A ;  ; Al ; AU ; 22 ; vihufa ; 465 
 2959 ; 200 марок. Веймар ; 1923A ;  ; Al ; XF ; 36 ; murman ; 51 
 2960 ; 5/100 марок. Гамбург. Нотгельд ; 1923 ;  ; Al ; XF- ; 17 ; vihufa ; 161 
 2961 ; 10 пфенниг. Германия. Гамбург. Нотгельд ;  ;  ; Zn ; VF+ ; 22 ; vladmarkin ; 186 
 2962 ; 10 пфенниг. Данциг ; 1923 ;  ; Cu-Ni ; VF+ ; 58 ; westof ; 431 
 2963 ; 5 пфенниг. Данциг ; 1928 ;  ; Cu-Ni ; XF ; 58 ; Flagman ; 826 
 2964 ; 2 пфенниг. Данциг ; 1926 ;  ; Br ; XF ; 19 ; olancepok ; 723 
 2965 ; 1/2 гульдена. Данциг ; 1923 ;  ; Ag ; XF ; 67 ; vv2805 ; 3043 
 2966 ; 1/10  гульдена. Нидерландские Антиллы. Юлиана ; 1960 ;  ; Ag ; XF ; 3 ; кот баюн ; 101 
 2967 ; 1 доллар. Британская Канада. Река Маккензи ; 1989 ;  ; Ag ; Proof ; 23 ; RusScat ; 1070 
 2968 ; 5 франков. Франция. Луи Филипп I ; 1834B ;  ; Ag ; VF ; 19 ; dimrem ; 1277 
 2969 ; 5 франков. Франция. Наполеон III ; 1870A ;  ; Ag ; VF+ ; 26 ; ASTRAL ; 1361 
 2970 ; 5 центов. Британская Канада. Эдуард VII ; 1907 ;  ; Ag ; VF+ ; 38 ; remetalk ; 680 
 2971 ; 25 центов. Британская Канада. Елизавета II. Олень ; 1965 ;  ; Ag ; AU ; 19 ; CASH ; 135 
 2972 ; 10 центов. Британская Канада. Елизавета II. Парусник ; 1964 ;  ; Ag ; AU ; 41 ; xxxl ; 110 
 2973 ; 10 центов. Британская Канада. Георг VI. Парусник ; 1942 ;  ; Ag ; VF ; 31 ; nfandeev ; 116 
 2974 ; 10 крон. Чехословакия. 10 лет Словацкому восстанию ; 1954 ;  ; Ag ; XF ; 15 ; Galagan1978 ; 501 
 2975 ; 50 центаво. Мексика ; 1920 ;  ; Ag ; VF ; 33 ; S1952 ; 348 
 2976 ; 1 крона. Швеция. Густав V ; 1943 ;  ; Ag ; VF+ ; 18 ; SKeeper ; 102 
 2877 ; 5 марок. Германия. Церковь в Потсдаме ; 1934A ;  ; Ag ; VF-XF ; 23 ; Sartorius ; 600 
 2878 ; 5 марок. Германия. Церковь в Потсдаме ; 1935A ;  ; Ag ; VF-XF ; 27 ; ASTRAL ; 587 
 2879 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935D ;  ; Ag ; AU ; 55 ; remetalk ; 4080 
 2880 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935J ;  ; Ag ; XF- ; 21 ; Princ Datskii ; 728 
 2881 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935A ;  ; Ag ; XF- ; 53 ; WhiteMouse ; 625 
 2882 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936A ;  ; Ag ; XF- ; 30 ; MBP ; 612 
 2883 ; 5 марок. Германия. Пауль фон Гинденбург ; 1937A ;  ; Ag ; XF ; 27 ; melkore ; 752 
 2884 ; 5 марок. Германия. Пауль фон Гинденбург ; 1939J ;  ; Ag ; XF ; 37 ; колобок66 ; 807 
 2885 ; 5 марок. Германия. Пауль фон Гинденбург ; 1939J ;  ; Ag ; VF ; 30 ; melkore ; 684 
 2886 ; 3 марки Саксония ; 1908 ;  ; Ag ; XF- ; 37 ; TDV ; 1261 
 2887 ; 3 марки. Германия, Пруссия. Вильгельм II ; 1909A ;  ; Ag ; XF ; 12 ; TDV ; 995 
 2888 ; 3 марки. Бавария ; 1909D ;  ; Ag ; VF-XF ; 20 ; Чашник ; 1230 
 2889 ; 3 марки Пруссия ; 1910 ;  ; Ag ; XF- ; 13 ; TDV ; 975 
 2890 ; 3 марки. Германия, Бавария. Отто I ; 1910D ;  ; Ag ; VF-XF ; 22 ; Папа с рацией ; 1069 
 2891 ; 3 марки. Вюртемберг ; 1912F ;  ; Ag ; XF- ; 40 ; Zorro-09 ; 1286 
 2892 ; 3 марки Саксония ; 1913 ;  ; Ag ; XF ; 43 ; kornum ; 1707 
 2893 ; 2 марки. Германия ; 1876F ;  ; Ag ; VF+ ; 51 ; Harder ; 2391 
 2894 ; 2 марки. Пруссия. 200 лет королевству ; 1901 ;  ; Ag ; XF- ; 28 ; zverev.andrey. ; 1500 
 2895 ; 2 марки. Германия ; 1902Е ;  ; Ag ; VF+ ; 36 ; olancepok ; 2754 
 2896 ; 2 марки Пруссия ; 1903 ;  ; Ag ; XF- ; 28 ; Galagan1978 ; 781 
 2897 ; 2 марки Мекленбург-Шверин ; 1904 ;  ; Ag ; XF/XF+ ; 70 ; Alekss_27 ; 4647 
 2898 ; 2 марки. Германия ; 1904А ;  ; Ag ; XF ; 23 ; TDV ; 676 
 2899 ; 2 марки. Саксен-Веймар-Эйзенах. 350 летУниверситет в Йене ; 1908 ;  ; Ag ; XF+ ; 93 ; 06031983 ; 9294 
 2900 ; 2 марки. Саксония. Университет Лейпциг ; 1909 ;  ; Ag ; XF+ ; 84 ; olancepok ; 6647 
 2901 ; 2 марки. Пруссия. 100 лет разгрома Наполеона ; 1913 ;  ; Ag ; XF ; 43 ; Чашник ; 1720 
 2902 ; 2 марки. Германия. Мартин Лютер ; 1933D ;  ; Ag ; XF ; 39 ; ack ; 2000 
 2903 ; 2 марки. Германия ; 1934Е ;  ; Ag ; VF+ ; 40 ; Princ Datskii ; 781 
 2904 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937F ;  ; Ag ; F+ ; 18 ; cerjig ; 207 
 2905 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938A ;  ; Ag ; VF-XF ; 24 ; mmmm ; 325 
 2906 ; 1 марка. Германия ; 1874F ;  ; Ag ; F-VF ; 34 ; ssuss ; 222 
 2907 ; 1 марка. Германия ; 1875J ;  ; Ag ; VF- ; 13 ; nafuk ; 320 
 2908 ; 1 марка. Германия ; 1905D ;  ; Ag ; XF- ; 24 ; ОСА ; 387 
 2909 ; 1 марка. Германия ; 1914A ;  ; Ag ; AU/XF ; 33 ; ОСА ; 312 
 2910 ; 1 марка. Германия ; 1914A ;  ; Ag ; XF+ ; 36 ; ssuss ; 253 
 2911 ; 50 пфеннигов Германия ; 1877B ;  ; Ag ; XF+ ; 121 ; santan93 ; 5411 
 2912 ; 1/2 марки. Германия ; 1905A ;  ; Ag ; VF ; 77 ; TDV ; 204 
 2913 ; 1/2 марки. Германия ; 1907J ;  ; Ag ; VF ; 27 ; ssuss ; 126 
 2914 ; 1/2 марки. Германия ; 1917A ;  ; Ag ; XF- ; 16 ; banks ; 181 
 2915 ; 1/2 марки. Германия ; 1918E ;  ; Ag ; XF- ; 17 ; banks ; 164 
 2916 ; 1/2 марки. Германия ; 1918A ;  ; Ag ; VF+ ; 25 ; igorkadan ; 186 
 2917 ; 1/2 марки. Германия ; 1919J ;  ; Ag ; XF+ ; 31 ; ДУНКАН МАКЛАУД ; 369 
 2918 ; 5 пфеннигов Германия ; 1940А ;  ; Fe ; VF+ ; 86 ; ZOLTAN333 ; 4587 
 2919 ; 5 долларов. Канада ; 2012 ;  ; Ag ; XF+ ; 14 ; dimrem ; 1135 
 2920 ; 1 доллар. США. Мир ; 1922 ;  ; Ag ; XF ; 20 ; Galagan1978 ; 1393 
 2921 ; 1 доллар. США. Шагающая свобода ; 2012 ;  ; Ag ; AU ; 53 ; gromozeka ; 1303 
 2922 ; 1 доллар. США. Филадельфия ; 1889 ;  ; Ag ; VF-XF ; 44 ; mmmm ; 1645 
 2923 ; 1 доллар. США. Филадельфия ; 1898 ;  ; Ag ; VF-XF ; 19 ; LAT ; 1808 
 2924 ; 8 реалов. Мексика. Закатекас ; 1889 ;  ; Ag ; XF- ; 32 ; АКМ ; 2002 
 2925 ; Экю. Франция ; 1786 ;  ; Ag ; VF-XF ; 80 ; ОСА ; 5666 
 2926 ; Экю. Франция ; 1733 ;  ; Ag ; VF-XF ; 54 ; ZOLTAN333 ; 7026 
 2163 ; Лот монет СССР (13шт): 20,15,3,2,1коп ; 20в ;  ;  ; VG/F ; 7 ; циркус ; 68 
 2164 ; Лот монет Банка России: 1, 5 копеек (2шт) ; 2014 М ;  ; St/Ni ; AU ; 18 ; сr00 ; 104 
 2165 ; Лот монет Банка России: 1,5 копеек (2шт) ; 2014 М ;  ; St/Ni ; AU ; 6 ; Valery6776 ; 93 
 2166 ; Лот монет СССР и Банка России: 30шт ; 1991-1993 ;  ; Cu-Ni,Cu-Zn,Би/ ; VF+/XF+ ; 22 ; 222211 ; 204 
 2167 ; Лот монет Банка России (200 лет победы в Отечественной войне): 10,5,2 руб (28шт) ; 2012 ;  ; St/Ni,St/Лат ; AU ; 17 ; жора ; 450 
 2168 ; Лот монет СССР: 2 коп (4шт) ; 1928-1950 ;  ; Br ; F/F+ ; 13 ; кент ; 206 
 2169 ; Лот монет Банка России: 25 рублей. Олимпиада в Сочи. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 36 ; wladimir1972 ; 153 
 2170 ; Лот монет Банка России: 1,2 рубля (2шт) ; 2001 ;  ; Cu-Ni ; XF- ; 14 ; vadimus ; 189 
 2171 ; Лот монет СССР: 24шт ; 1952-1957 ;  ; Ni ; F/VF+ ; 42 ; don Pacheko ; 505 
 2172 ; Лот монет СССР: 20,10 коп (7шт). Отверстия, напайки ; 1914-1930 ;  ; Ag ; VG ; 10 ; viv1957 ; 182 
 2173 ; Лот монет СССР: 1 рубль, 50,20,15,10 копеек (5шт). 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; VF+/XF ; 28 ; klinza ; 257 
 2174 ; Лот монет Банка России: 1,5 копеек (2шт) ; 2014 М ;  ; St/Ni ; AU ; 19 ; nivva ; 63 
 2175 ; Лот монет Банка России: 1,5 копеек (2шт) ; 2014 М ;  ; St/Ni ; AU ; 6 ; NAG ; 73 
 2176 ; Лот монет Банка России: 10,50 копеек, 1,2,5 рублей (5шт) ; 2013СПМД ;  ; St/Ni,St/Лат ; AU ; 19 ; Horta ; 128 
 2177 ; Лот монет СССР: 10,5,1 коп (3шт) ; 1961 ;  ; Cu-Ni,Cu-Zn ; XF ; 10 ; puhetv ; 45 
 2178 ; Лот монет Банка России: 1, 5 копеек (2шт) ; 2014 М ;  ; St/Ni ; AU ; 8 ; сr00 ; 73 
 2179 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 24 ; daymand ; 104 
 2180 ; Лот монет Банка России: 10 рублей (7шт) ; 2002 ;  ; Би/м ; XF ; 33 ; dzonni07 ; 1000 
 2181 ; Лот монет Банка России: 1,5 копеек (2шт) ; 2014 М ;  ; St/Ni ; AU ; 25 ; nivva ; 67 
 2182 ; Лот монет Банка России: 5,2,1 рубль, 50,10 копеек (5шт) ; 2013СПМД ;  ; St/Ni,St/Лат ; AU ; 28 ; Horta ; 153 
 2183 ; Лот монет Банка России: 5,2,1 рубль, 50,10 копеек (5шт) ; 2013СПМД ;  ; St/Ni,St/Лат ; AU ; 43 ; vlk_ ; 182 
 2184 ; Лот монет Банка России: 5,2,1 рубль, 50,10 копеек (5шт) ; 2013СПМД ;  ; St/Ni,St/Лат ; AU ; 44 ; wladimir1972 ; 188 
 2185 ; Лот монет Банка России: 5 рублей (4шт) ; 2014 ;  ; Ni/St ; AU ; 39 ; kuzma-1 ; 210 
 2186 ; Лот монет СССР: 40шт ; 1961-1991 ;  ; Cu-Ni,Cu-Zn ; F+/XF ; 12 ; seadragon64 ; 41 
 2187 ; Лот монет Банка России: 10 руб (20шт) ; 2014 ;  ; Би/м ; AU ; 30 ; sergey35 ; 271 
 2188 ; Лот монет СССР: 20,15,10 коп (65шт) ;  ;  ; Ni ; VG/VF- ; 37 ; grinvich87 ; 1020 
 2189 ; Лот юбилейных монет СССР: 1 рубль (10шт) ; 1965 ;  ; Cu-Ni ; VF/VF+ ; 24 ; Звездолёты ; 147 
 2190 ; Лот монет Банка России (200 лет победы в Отечественной войне): 10,5,2 руб (28шт) ; 2012 ;  ; St/Ni,St/Лат ; AU ; 37 ; Horta ; 422 
 2855 ; 40 франков. Франция. Наполеон. М - 12,765гр ; 1812 ;  ; Au ; VF+ ; 49 ; Артем1973 ; 29916 
