 5933 ; Бона иностранная Аргентина 10000 песо ;  ;  ;  ;  ; 6 ; 95522 ; 26 
 1792 ; Банковский мешок 5 копеек на 100 руб. СПМД дата проведения упаковочной работы 11.07.08 ;  ;  ;  ;  ; 33 ; mikd ; 3279 
 1793 ; Лот монет СССР: 10 коп (24шт) ; 1961-1990 ;  ; Cu-Ni ; VF/XF ; 30 ; bliznetz ; 357 
 1794 ; Лист монет Банка России (Сочи-2014): 25 руб (25шт). Упаковка ; 2013 ;  ; Би/м,Лат,Cu/St ; Unc ; 15 ; daymand ; 1020 
 1795 ; Лист монет Банка России (Сочи-2014): 25 руб (25шт). Упаковка ; 2012 ;  ; Би/м,Лат,Cu/St ; Unc ; 22 ; vadim.l ; 1129 
 1796 ; Лист монет Банка России (Сочи-2014): 25 руб (25шт). Упаковка ; 2011 ;  ; Би/м,Лат,Cu/St ; Unc ; 18 ; se170661 ; 1134 
 1797 ; Лист монет Банка России (Сочи-2014): 25 руб (25шт) ; 2014 ;  ; Cu-Ni ; AU ; 29 ; vadim.l ; 1100 
 1798 ; Лист монет Банка России (Сочи-2014): 25 руб (25шт) ; 2014 ;  ; Cu-Ni ; AU ; 17 ; vadim.l ; 1129 
 1799 ; Лот монет СССР: 20 копеек (18шт) ; 1961-1991 ;  ; Cu-Ni ; VF+/XF ; 28 ; EAL34 ; 104 
 1800 ; Лот монет Банка России: 1 коп (6шт) ; 2014 ;  ; Ni/St ; AU ; 16 ; POUL ; 81 
 1801 ; Лот монет Банка России (юбилейные): 10 руб (10шт) ; 2005-2014 ;  ; Би/м ; XF/AU ; 14 ; t_v_v ; 153 
 1802 ; Лот монет СССР: 12шт ; 1977-1993 ;  ; Cu-Ni,Cu-Zn ; VF/XF ; 4 ; bek-1 ; 19 
 1803 ; Лот монет Банка России: 10 руб (4шт) ; 2014 ;  ; Би/м ; XF/AU ; 19 ; 7755 ; 111 
 1804 ; Лот монет Банка России (РФ): 10 руб (5шт) ; 2009-2014 ;  ; Би/м ; XF+ ; 11 ; smvvms ; 81 
 1805 ; Лот монет Банка России: 25 рублей (2шт) Олимпиада в Сочи ; 2012,2014 ;  ; Cu-Ni ; Unc ; 24 ; antikarlo ; 91 
 1806 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 16 ; POUL ; 126 
 1807 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 10 ; POUL ; 126 
 1808 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 12 ; POUL ; 127 
 1809 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 16 ; POUL ; 128 
 1810 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 13 ; POUL ; 131 
 1811 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 19 ; POUL ; 123 
 1812 ; Лот монет Банка России: 10,50 копеек, 1,2,5 рублей (5шт) ; 2013СПМД ;  ; St/Ni,St/Лат ; AU ; 21 ; off ; 183 
 1813 ; Лот монет СССР (10шт) 2 копейки ; 1928-1961 ;  ; Br ; F ; 21 ; bliznetz ; 140 
 1814 ; Лот монет СССР (5шт): 1 копейка ; 1926-1983 ;  ; Br ; F-VF ; 20 ; collector64 ; 66 
 1815 ; Лот монет СССР (3шт): 2 копейки ; 1924 ;  ; Cu ; F ; 12 ; Siringa ; 104 
 1816 ; Лот монет Банка России: 1, 5 копеек (2шт) ; 2014 М ;  ; St/Ni ; AU ; 20 ; POUL ; 90 
 1817 ; Лот монет Банка России: 1 рубль (15шт) ; 1999ММД ;  ; Cu-Ni ; VF/VF+ ; 19 ; Ustin ; 131 
 1818 ; Лот монет Банка России: 1, 5 копеек (2шт) ; 2014 М ;  ; St/Ni ; AU ; 10 ; POUL ; 61 
 1819 ; Лот монет СССР: 5,3,2 коп (4шт) ; 1930-1954 ;  ; Br ; F/VF ; 24 ; zet74 ; 76 
 1820 ; Лот монет Банка России: 1, 5 копеек (2шт) ; 2014 М ;  ; St/Ni ; AU ; 12 ; off ; 102 
 1821 ; Лот монет СССР (юбилейные): 1 руб (10шт) ; 1965-1970 ;  ; Cu-Ni ; VF ; 35 ; Звездолёты ; 89 
 1822 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 25 ; karal ; 123 
 1823 ; Лот монет Банка России (ДГР): 10 руб (12шт) ; 2002-2006 ;  ; Би/м ; XF/AU ; 38 ; Звездолёты ; 1134 
 1824 ; Лот монет Банка России (200 лет победы в Отечественной войне): 10,5,2 руб (28шт) ; 2012 ;  ; St/Ni,St/Лат ; AU ; 14 ; Ser_doh ; 406 
 1825 ; Лот монет Банка России: 1,2,5 рублей (3шт) ; 2010СПМД ;  ; St/Ni ; AU ; 16 ; Horta ; 89 
 1826 ; Лот монет Банка России (РФ, ДГР, 60 лет победы): 10 руб (7шт) ; 2005-2010 ;  ; Би/м ; XF ; 10 ; BSG ; 156 
 1827 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 20 ; off ; 123 
 1828 ; Лот монет Банка России: 1 рубль (7шт) ; 1999СПМД ;  ; Cu-Ni ; VF/VF+ ; 16 ; USS ; 104 
 1829 ; Лот монет СССР (юбилейные и регулярные): 1 руб (7шт) ; 1964-1975 ;  ; Cu-Ni ; VF ; 44 ; Onoda ; 87 
 1830 ; Лот монет СССР: 10 коп (5шт) ; 1923-1929 ;  ; Ag ; F ; 27 ; Siringa ; 400 
 1831 ; Лот монет Банка России (юбилейные): 10 руб (11шт) ; 2000-2014 ;  ; Би/м ; XF/AU ; 9 ; vlad.gor ; 138 
 1832 ; Лот монет Банка России: 50,100 рублей (3шт) ; 1992-1993 ;  ; Би/м,Cu-Ni ; XF ; 5 ; Blixa37 ; 159 
 1833 ; Лот монет Банка России (юбилейные): 2,1 руб (5шт) ; 1999-2001 ;  ; Cu-Ni ; VF-XF ; 32 ; karal ; 1324 
 1834 ; Лот монет СССР: 5 копеек (12шт) ; 1930-1956 ;  ; Br ; VG/F ; 49 ; сортам70 ; 361 
 1835 ; Лот монет Банка России (200 лет Отечественной войне 1812г): 2 руб (17шт) ; 2012 ;  ; Ni/St ; AU ; 27 ; POUL ; 225 
 1836 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 22 ; POUL ; 128 
 1837 ; Лот монет СССР: 15 копеек (18шт) ; 1961-1991 ;  ; Cu-Ni ; VF+/XF+ ; 17 ; EAL34 ; 155 
 1838 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 23 ; POUL ; 130 
 1839 ; Лот монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 19 ; POUL ; 109 
 1740 ; 20 копеек ; 1962 ;  ; Cu-Ni ; AU ; 53 ; sotnik ; 996 
 1741 ; 1 рубль ; 1970 ;  ; Cu-Ni ; XF ; 16 ; Сергей* ; 1334 
 1742 ; 1 рубль ; 1971 ;  ; Cu-Ni ; XF ; 31 ; Сергей* ; 1385 
 1743 ; 1 рубль ; 1989 ;  ; Cu-Ni ; XF/AU ; 45 ; Сергей* ; 360 
 1744 ; 15 копеек ; 1962 ;  ; Cu-Ni ; AU ; 34 ; Палыч61 ; 517 
 1745 ; 1 рубль ; 1970 ;  ; Cu-Ni ; AU ; 57 ; rolan1 ; 1847 
 1746 ; 1 рубль ; 1971 ;  ; Cu-Ni ; AU ; 35 ; 06031983 ; 1563 
 1747 ; 5 копеек ; 1940 ;  ; Br ; VF+ ; 14 ; 222211 ; 166 
 1748 ; 5 копеек ; 1943 ;  ; Br ; XF- ; 45 ; valeron ; 4417 
 1749 ; 5 копеек ; 1946 ;  ; Br ; XF ; 36 ; omsk77 ; 780 
 1750 ; 5 копеек ; 1948 ;  ; Br ; VF+ ; 30 ; yuri.gruzdev ; 658 
 1751 ; 5 копеек ; 1949 ;  ; Br ; VF+ ; 21 ; 222211 ; 378 
 1752 ; 1 копейка ; 1935 ;  ; Br ; XF+ ; 63 ; sotnik ; 3604 
 1753 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; XF- ; 5 ; OBITUARY ; 157 
 1754 ; 15 копеек ; 1932 ;  ; Ni ; XF+ ; 15 ; gdrg2 ; 235 
 1755 ; 10 копеек ; 1934 ;  ; Ni ; VF-XF ; 22 ; лом45 ; 813 
 1756 ; 10 копеек ; 1935 ;  ; Сu-Ni ; AU ; 44 ; lva08 ; 628 
 1757 ; 10 копеек ; 1936 ;  ; Сu-Ni ; AU ; 29 ; wertuk16 ; 929 
 1758 ; 10 копеек ; 1945 ;  ; Ni ; AU ; 27 ; диман ; 1530 
 1759 ; 15 копеек ; 1962 ;  ; Cu-Ni ; AU ; 28 ; wertuk16 ; 165 
 1760 ; 50 копеек ; 1985 ;  ; Cu-Ni ; VF-XF ; 63 ; Сергей* ; 91 
 1761 ; 1 копейка ; 1953 ;  ; Br ; F-VF ; 17 ; rrk ; 58 
 1762 ; 2 копейки ; 1934 ;  ; Br ; VF-XF ; 21 ; 85654 ; 324 
 1763 ; 1 копейка ; 1953 ;  ; Br ; AU ; 25 ; vizer ; 339 
 1764 ; 1 рубль ; 1977 ;  ; Cu-Ni ; AU ; 49 ; киса ; 1983 
 1765 ; 1 рубль ; 1968 ;  ; Cu-Ni ; AU ; 29 ; teso ; 1665 
 1766 ; 3 копейки ; 1950 ;  ; Br ; F-VF ; 19 ; лом45 ; 36 
 1767 ; 3 копейки ; 1965 ;  ; Cu-Zn ; F ; 22 ; 95522 ; 459 
 1768 ; Альбом монет Банка России (Крым и Севастополь): 10 руб (2шт) ; 2014 ;  ; Лат/St ; AU ; 22 ; Horta ; 63 
 1769 ; Альбом монет Банка России (Крым и Севастополь): 10 руб (2шт) ; 2014 ;  ; Лат/St ; AU ; 23 ; Horta ; 59 
 1770 ; Альбом монет Банка России (Крым и Севастополь): 10 руб (2шт) ; 2014 ;  ; Лат/St ; AU ; 12 ; Coinsless ; 62 
 1771 ; 25 рублей. Сочи-2014. Буклет ; 2012 ;  ; Cu-Ni ; AU ; 24 ; timon5000 ; 758 
 1772 ; 25 рублей. Сочи-2014. Буклет ; 2011 ;  ; Cu-Ni ; AU ; 23 ; wertuk16 ; 773 
 1773 ; 25 рублей. Сочи-2014. Буклет ; 2011 ;  ; Cu-Ni ; AU ; 11 ; se170661 ; 801 
 1774 ; Набор монет Банка России (города-герои, 55 лет победы): 10,2 руб (8шт). Пластиковая упаковка ; 2000 ;  ; Би/м,Cu-Ni ; AU ; 19 ; штрафбат ; 2162 
 1775 ; Набор монет СССР (Олимпиада): 1 руб (6шт). Оригинальная синяя коробка ; 1977-1980 ;  ; Cu-Ni ; AU ; 30 ; coolpeppers ; 2001 
 1776 ; Коллекционный альбом юбилейных монет СССР: 1,5,3 руб, 50,20,15,10 коп (68шт) ; 1965-1991 ;  ; Cu-Ni ; AU ; 64 ; никсер ; 11730 
 1777 ; Набор монет Банка России (Сочи-2014): 25 руб (8шт). Упаковка, коробка ; 2011-2014 ;  ; Cu-Ni ; Unc ; 47 ; blacksea ; 3887 
 1778 ; Набор монет СССР (Юбилейные): 5 руб (4шт). Коробка ; 1988-1991 ;  ; Cu-Ni ; Proof ; 46 ; mefodin ; 3062 
 1779 ; Набор монет СССР (6шт): 1 рубль. Олимпиада в Москве. В коробке ; 1977-1980 ;  ; Cu-Ni ; AU ; 34 ; cvb ; 2051 
 1780 ; Набор монет СССР: 1 руб (Олимпиада) 6шт. Коробка ; 1977-1980 ;  ; Cu-Ni ; AU ; 27 ; cvb ; 1838 
 1781 ; Набор монет Банка России (РФ. Выпуск 6. Пермский край, Ямало-Ненецкий АО, Ненецкий АО, Чеченская Республика): 10 руб (4шт) + жетон ; 2010 ;  ; Би/м,Лат ; AU ; 49 ; Y-PYNG ; 35400 
 1782 ; Альбом монет Банка России (200 лет победы в Отечественной войне1812г): 10,5,2 руб (28шт) ; 2012 ;  ; Ni/St,Лат/St ; AU ; 18 ; zaharji ; 500 
 1783 ; Юбилейный набор монетовидных жетонов Арктикуголь. Шпицберген. : 50,20,15,10 копеек (4шт) + жетон. Буклет ; СПМД ;  ; Б/м,ж/м ; AU ; 22 ; Vanomah ; 3853 
 1784 ; Набор монет Банка России (200 лет победы в Отечественной войне 1812г): 10,2 руб (9шт) + жетон. Буклет ; 2012 ;  ; Ni/St ; AU ; 40 ; antongor ; 1152 
 1785 ; Набор монет Арктикуголь. Шпицберген. : 100,50,25,10 рублей (4шт). Буклет ; 1993 ;  ;  ; VF-XF ; 39 ; EdNikWeb ; 2657 
 1786 ; Годовой набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка нарушена ; 1977ЛМД ;  ; Cu-Ni,Cu-Zn ; XF/AU ; 44 ; mart_si ; 1836 
 1787 ; Набор монет СССР: 1 руб, 50,20,10,5,3,2,1 коп (9шт) + жетон. Упаковка ; 1988ЛМД ;  ; Cu-Zn,Сu-Ni ; Unc/AU ; 30 ; rem ; 931 
 1788 ; Годовой набор монет Банка России: 1,2,5 рублей, 50,10,5,1 коп (7шт). В упаковке ; 1997СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 19 ; karden53 ; 3115 
 1789 ; Набор монет Банка России: 5,2,1 руб, 50,10,5,1 коп (7шт). Буклет ; 2008ММД ;  ; cu-Ni,Cu-Zn ; AU ; 15 ; kop ; 922 
 1690 ; 5 копеек ; 1949 ;  ; Br ; VF ; 31 ; vitab ; 165 
 1691 ; 5 копеек ; 1953 ;  ; Br ; VF+ ; 33 ; ack ; 80 
 1692 ; 5 копеек ; 1954 ;  ; Br ; F-VF ; 33 ; lva08 ; 113 
 1693 ; 5 копеек ; 1955 ;  ; Br ; VF ; 20 ; vitab ; 91 
 1694 ; 3 копейки ; 1933 ;  ; Br ; VF- ; 16 ; viv1957 ; 174 
 1695 ; 3 копейки ; 1953 ;  ; Br ; VF- ; 7 ; Hellsten ; 30 
 1696 ; 2 копейки ; 1938 ;  ; Br ; VF- ; 13 ; 85654 ; 114 
 1697 ; 2 копейки ; 1929 ;  ; Br ; F ; 15 ; viv1957 ; 102 
 1698 ; 1 копейка ; 1946 ;  ; Br ; F+ ; 13 ; TDV ; 60 
 1699 ; 20 копеек ; 1955 ;  ; Ni ; XF ; 17 ; колобок66 ; 54 
 1700 ; 15 копеек ; 1946 ;  ; Ni ; VF ; 33 ; miranda ; 102 
 1701 ; 3 копейки ; 1943 ;  ; Br ; F-VF ; 14 ; gdrg2 ; 78 
 1702 ; 15 копеек ; 1955 ;  ; Ni ; VF+ ; 7 ; ack ; 35 
 1703 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF- ; 7 ; TDV ; 57 
 1704 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 16 ; колобок66 ; 62 
 1705 ; 15 копеек ; 1949 ;  ; Ni ; VF+ ; 24 ; miranda ; 768 
 1706 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; XF+ ; 16 ; Сергей* ; 211 
 1707 ; 5 копеек ; 1974 ;  ; Cu-Zn ; XF+ ; 21 ; 95522 ; 79 
 1708 ; 5 копеек ; 1961 ;  ; Cu-Zn ; XF+ ; 8 ; 85654 ; 31 
 1709 ; 20 копеек. В капсуле NGC ; 1975 ;  ; Cu-Ni ; PL66 ; 31 ; себер ; 2900 
 1710 ; 5 копеек ; 1943 ;  ; Br ; F+ ; 50 ; лом45 ; 425 
 1711 ; 5 копеек ; 1931 ;  ; Br ; F ; 33 ; collector64 ; 33 
 1712 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF ; 31 ; Сергей* ; 282 
 1713 ; 3 копейки ; 1949 ;  ; Br ; F+ ; 9 ; Hromoy ; 24 
 1714 ; 2 копейки ; 1937 ;  ; Br ; F+ ; 26 ; vitab ; 80 
 1715 ; 10 копеек ; 1940 ;  ; Ni ; XF ; 24 ; wertuk16 ; 449 
 1716 ; 15 копеек ; 1945 ;  ; Ni ; F ; 65 ; vitab ; 357 
 1717 ; 15 копеек ; 1955 ;  ; Ni ; XF ; 8 ; колобок66 ; 57 
 1718 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 14 ; TDV ; 50 
 1719 ; 3 копейки ; 1949 ;  ; Br ; VF ; 15 ; rolan1 ; 55 
 1720 ; 2 копейки ; 1963 ;  ; Cu-Zn ; VF+ ; 15 ; rolan1 ; 50 
 1721 ; 5 копеек ; 1953 ;  ; Br ; XF ; 52 ; wertuk16 ; 384 
 1722 ; 5 копеек ; 1956 ;  ; Br ; VF+ ; 23 ; rolan1 ; 167 
 1723 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; VF-XF ; 20 ; колобок66 ; 114 
 1724 ; 3 копейки ; 1932 ;  ; Br ; VF ; 17 ; 85654 ; 60 
 1725 ; 3 копейки ; 1940 ;  ; Br ; VF ; 52 ; vitab ; 169 
 1726 ; 3 копейки ; 1956 ;  ; Br ; VF+ ; 22 ; vasek ; 88 
 1727 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF+ ; 26 ; rolan1 ; 110 
 1728 ; 2 копейки ; 1945 ;  ; Br ; F+ ; 71 ; 85654 ; 408 
 1729 ; 2 копейки ; 1949 ;  ; Br ; VF+ ; 48 ; rolan1 ; 171 
 1730 ; 15 копеек ; 1955 ;  ; Ni ; VF+ ; 15 ; ack ; 33 
 1731 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 8 ; TDV ; 34 
 1732 ; 3 копейки ; 1949 ;  ; Br ; VF ; 4 ; gdrg2 ; 34 
 1733 ; 10 копеек ; 1943 ;  ; Ni ; F ; 30 ; Technics ; 280 
 1734 ; 1 рубль ; 1987 ;  ; Cu-Ni ; VF ; 48 ; Сергей* ; 566 
 1735 ; 2 копейки ; 1945 ;  ; Br ; F ; 63 ; 95522 ; 453 
 1736 ; 2 копейки ; 1964 ;  ; Cu-Zn ; F+ ; 43 ; kica ; 583 
 1737 ; 1 копейка ; 1935 ;  ; Br ; F+ ; 43 ; лавр ; 1022 
 1738 ; 1 копейка ; 1935 ;  ; Br ; F ; 28 ; mart_si ; 297 
 1739 ; 1 копейка ; 1964 ;  ; Cu-Zn ; F+ ; 19 ; kica ; 349 
 1640 ; 5 рублей. В упаковке ; 1993 ; Древний Мерв ; Cu-Ni ; Proof ; 31 ; Сергей* ; 4082 
 1641 ; 5 рублей. В упаковке ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Unc ; 18 ; lelik13821 ; 277 
 1642 ; 1 рубль. В упаковке ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 13 ; сортам70 ; 180 
 1643 ; 1 рубль. В упаковке ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 11 ; klimvita ; 199 
 1644 ; 1 рубль. В упаковке ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 25 ; se170661 ; 419 
 1645 ; 1 рубль. В упаковке ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 21 ; сортам70 ; 157 
 1646 ; 1 рубль. В упаковке ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 31 ; torin1 ; 426 
 1647 ; 1 рубль. В упаковке ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 18 ; murash ; 180 
 1648 ; 1 рубль. В упаковке ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 17 ; master_kka ; 208 
 1649 ; 1 рубль. В упаковке ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Proof ; 46 ; Сергей* ; 1412 
 1650 ; 1 рубль. В упаковке ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 30 ; vlk_ ; 528 
 1651 ; 1 рубль. В упаковке ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 26 ; master_kka ; 200 
 1652 ; 1 рубль. В упаковке ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 21 ; 000SABik ; 326 
 1653 ; 1 рубль. В упаковке ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 16 ; vlk_ ; 983 
 1654 ; 1 рубль. В упаковке ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 13 ; master_kka ; 197 
 1655 ; 1 рубль. В упаковке ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 34 ; Vanmad ; 676 
 1656 ; 1 рубль. В упаковке ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 15 ; master_kka ; 255 
 1657 ; 1 рубль. В упаковке ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 6 ; murash ; 204 
 1658 ; 1 рубль. В упаковке ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 11 ; igrstupaev ; 245 
 1659 ; 1 рубль. В упаковке ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 31 ; 5Rim ; 466 
 1660 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 25 ; OBITUARY ; 255 
 1661 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF ; 13 ; vlad.gor ; 145 
 1662 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; XF ; 21 ; collector64 ; 151 
 1663 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF ; 9 ; klinza ; 255 
 1664 ; 3 копейки ; 1938 ;  ; Br ; F ; 36 ; rolan1 ; 67 
 1665 ; 3 копейки ; 1956 ;  ; Br ; F ; 14 ; Siringa ; 25 
 1666 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF ; 15 ; rolan1 ; 72 
 1667 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; VF ; 33 ; rolan1 ; 266 
 1668 ; 5 копеек ; 1955 ;  ; Br ; VF- ; 29 ; sharapov.s21 ; 51 
 1669 ; 1 копейка ; 1937 ;  ; Br ; F ; 12 ; TDV ; 102 
 1670 ; 3 копейки ; 1935 ;  ; Br ; VF- ; 35 ; 95522 ; 400 
 1671 ; 2 копейки ; 1933 ;  ; Br ; F ; 56 ; vovan9808 ; 459 
 1672 ; 10 копеек ; 1934 ;  ; Ni ; F ; 37 ; Technics ; 689 
 1673 ; 3 копейки ; 1967 ;  ; Cu-Zn ; XF/AU ; 30 ; rolan1 ; 313 
 1674 ; 2 копейки ; 1967 ;  ; Cu-Zn ; XF/AU ; 36 ; lva08 ; 401 
 1675 ; 1 копейка ; 1967 ;  ; Cu-Zn ; AU ; 23 ; rolan1 ; 170 
 1676 ; 2 копейки ; 1954 ;  ; Br ; VF+ ; 63 ; lva08 ; 471 
 1677 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF ; 35 ; yuri.gruzdev ; 153 
 1678 ; 1 копейка ; 1931 ;  ; Br ; F+ ; 17 ; vovan9808 ; 155 
 1679 ; 1 копейка ; 1938 ;  ; Br ; VF ; 28 ; rrt ; 102 
 1680 ; 1 копейка ; 1941 ;  ; Br ; VF ; 48 ; 95522 ; 465 
 1681 ; 1 копейка ; 1945 ;  ; Br ; VF-XF ; 33 ; 85654 ; 986 
 1682 ; 1 копейка ; 1946 ;  ; Br ; VF ; 14 ; gdrg2 ; 108 
 1683 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF-XF ; 8 ; TDV ; 36 
 1684 ; 5 копеек ; 1928 ;  ; Br ; F ; 25 ; lva08 ; 133 
 1685 ; 5 копеек ; 1930 ;  ; Br ; VF ; 19 ; ack ; 53 
 1686 ; 5 копеек ; 1931 ;  ; Br ; VF- ; 22 ; sharapov.s21 ; 75 
 1687 ; 5 копеек ; 1940 ;  ; Br ; F-VF ; 33 ; 85654 ; 84 
 1688 ; 5 копеек ; 1948 ;  ; Br ; F ; 30 ; viv1957 ; 159 
 1689 ; 5 копеек ; 1946 ;  ; Br ; VF ; 26 ; yourius ; 62 
 1590 ; 5 рублей. Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 94 ; master_kka ; 910 
 1591 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 20 ; vadim.l ; 403 
 1592 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Unc ; 30 ; сортам70 ; 289 
 1593 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 21 ; urffin ; 400 
 1594 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 17 ; didisister ; 379 
 1595 ; 1 рубль. Упаковка ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 20 ; VictorVico ; 337 
 1596 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 16 ; murash ; 228 
 1597 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 66 ; EdNikWeb ; 567 
 1598 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 35 ; EdNikWeb ; 649 
 1599 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне. Бег ; Cu-Ni ; Proof ; 67 ; rolan1 ; 2135 
 1600 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 22 ; сортам70 ; 191 
 1601 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 43 ; 55tcvetkov55 ; 1501 
 1602 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Велосипед ; Cu-Ni ; Proof ; 47 ; 55tcvetkov55 ; 2845 
 1603 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 17 ; сортам70 ; 223 
 1604 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; XF ; 13 ; se170661 ; 401 
 1605 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; XF ; 7 ; OBITUARY ; 108 
 1606 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; XF ; 20 ; Onoda ; 332 
 1607 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; XF+ ; 14 ; alexeyre ; 663 
 1608 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF+ ; 7 ; OBITUARY ; 108 
 1609 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF+ ; 31 ; OBITUARY ; 101 
 1610 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; XF+ ; 13 ; Hirumaru ; 407 
