 5888 ; Бона иностранная Италия ;  ;  ;  ;  ; 19 ; semiramida ; 405 
 2581 ; 3 копейки ; 1926 ;  ; Br ; F ; 31 ; rolan1 ; 286 
 2582 ; 3 копейки ; 1931 ;  ; Br ; VF ; 15 ; gdrg2 ; 112 
 2583 ; 3 копейки ; 1932 ;  ; Br ; VF- ; 9 ; rolan1 ; 36 
 2584 ; 3 копейки. Аверс/Реверс 30 градусов ; 1939 ;  ; Br ; VF+ ; 29 ; lva08 ; 306 
 2585 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2012 ;  ; Cu-Ni ; Unc ; 29 ; 2507 ; 76 
 2586 ; 1 копейка ; 1955 ;  ; Br ; VF ; 13 ; webar ; 31 
 2587 ; 1 копейка ; 1954 ;  ; Br ; XF ; 20 ; veektor ; 77 
 2588 ; 1 копейка ; 1956 ;  ; Br ; VF-XF ; 19 ; gdrg2 ; 102 
 2589 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; XF- ; 15 ; rrk ; 79 
 2590 ; 1 копейка ; 1953 ;  ; Br ; XF ; 19 ; 27 ; 67 
 2591 ; 1 копейка ; 1937 ;  ; Br ; VF+ ; 29 ; Геолог ; 238 
 2592 ; 5 копеек ; 1938 ;  ; Br ; VF+ ; 21 ; Геолог ; 701 
 2593 ; 15 копеек ; 1939 ;  ; Ni ; VF+ ; 36 ; Гарыныч ; 330 
 2594 ; 10 копеек ; 1940 ;  ; Ni ; VF+ ; 38 ; zotik ; 309 
 2595 ; 15 копеек ; 1935 ;  ; Ni ; VF+ ; 26 ; alex2209 ; 284 
 2596 ; 5 копеек ; 1939 ;  ; Br ; VF+ ; 54 ; rolan1 ; 767 
 2597 ; 10 копеек ; 1932 ;  ; Ni ; XF+ ; 37 ; dali ; 717 
 2598 ; 10 копеек ; 1933 ;  ; Ni ; XF+ ; 80 ; Алекс_Москва ; 2313 
 2599 ; 10 копеек ; 1934 ;  ; Ni ; XF+ ; 56 ; elac ; 2493 
 2600 ; 10 копеек ; 1936 ;  ; Сu-Ni ; XF+ ; 37 ; Копатель 972 ; 516 
 2601 ; 15 копеек ; 1935 ;  ; Ni ; XF+ ; 33 ; elac ; 2550 
 2602 ; 15 копеек ; 1936 ;  ; Ni ; XF+ ; 27 ; omsk77 ; 527 
 2603 ; 10 копеек ; 1939 ;  ; Ni ; XF+ ; 18 ; DAndy-2003 ; 444 
 2604 ; 15 копеек ; 1941 ;  ; Ni ; XF+ ; 22 ; omsk77 ; 340 
 2605 ; 10 копеек ; 1939 ;  ; Ni ; XF+ ; 22 ; Глеб ; 408 
 2606 ; 10 копеек ; 1939 ;  ; Ni ; XF+ ; 24 ; vfuflfy49 ; 429 
 2607 ; 10 копеек ; 1940 ;  ; Ni ; AU ; 47 ; Форт11 ; 1587 
 2608 ; 10 копеек ; 1941 ;  ; Ni ; XF+ ; 47 ; Алекс61 ; 1372 
 2609 ; 10 копеек ; 1943 ;  ; Ni ; XF+ ; 42 ; dali ; 1289 
 2510 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF ; 13 ; Ok203 ; 133 
 2511 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF+ ; 24 ; базилио ; 123 
 2512 ; 1 рубль ; 1987 ;  ; Cu-Ni ; XF ; 27 ; KonstantinK ; 521 
 2513 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; AU ; 37 ; KonstantinK ; 225 
 2514 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; AU ; 25 ; veselkov ; 255 
 2515 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF/AU ; 19 ; Arlekino82 ; 153 
 2516 ; 1 рубль ; 1978 ;  ; Cu-Ni ; XF+ ; 24 ; KonstantinK ; 1200 
 2517 ; 1 рубль ; 1985 ;  ; Cu-Ni ; XF/AU ; 18 ; KonstantinK ; 267 
 2518 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; AU ; 22 ; Arlekino82 ; 213 
 2519 ; 50 копеек ; 1986 ;  ; Cu-Ni ; XF ; 20 ; KOSOWAR ; 112 
 2520 ; 50 копеек ; 1985 ;  ; Cu-Ni ; XF+ ; 38 ; alexeyre ; 1020 
 2521 ; 50 копеек ; 1984 ;  ; Cu-Ni ; AU ; 43 ; KOSOWAR ; 110 
 2522 ; 50 копеек ; 1982 ;  ; Cu-Ni ; AU ; 28 ; veektor ; 90 
 2523 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; XF ; 27 ; nikolai77 ; 196 
 2524 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF+ ; 17 ; Arlekino82 ; 110 
 2525 ; 50 копеек ; 1987 ;  ; Cu-Ni ; XF+ ; 33 ; torbey ; 510 
 2526 ; 3 копейки ; 1965 ;  ; Cu-Zn ; VF ; 43 ; rolan1 ; 671 
 2527 ; 10 копеек ; 1969 ;  ; Cu-Ni ; XF- ; 35 ; EAL34 ; 141 
 2528 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF ; 24 ; bagsy ; 138 
 2529 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF ; 39 ; webar ; 137 
 2530 ; 50 копеек ; 1990 ;  ; Cu-Ni ; XF ; 48 ; vfuflfy49 ; 373 
 2531 ; 50 копеек ; 1990 ;  ; Cu-Ni ; XF ; 40 ; Ok203 ; 389 
 2532 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF ; 34 ; KOSOWAR ; 105 
 2533 ; 1 рубль ; 1965 ;  ; Cu-Ni ; VF ; 35 ; Boroddd ; 150 
 2534 ; 1 рубль ; 1987 ;  ; Cu-Ni ; VF-XF ; 37 ; ирренн ; 561 
 2535 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF+ ; 43 ; 1023oxana ; 503 
 2536 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; AU ; 28 ; KonstantinK ; 250 
 2537 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; AU ; 22 ; Arlekino82 ; 250 
 2538 ; 1 рубль ; 1965 ;  ; Cu-Ni ; AU ; 17 ; torbey ; 419 
 2539 ; 50 копеек ; 1961 ;  ; Cu-Ni ; XF ; 31 ; mechanik ; 357 
 2540 ; 50 копеек ; 1964 ;  ; Cu-Ni ; XF ; 12 ; loko865 ; 90 
 2541 ; 50 копеек ; 1974 ;  ; Cu-Ni ; XF ; 24 ; Alekss_27 ; 206 
 2542 ; 50 копеек ; 1977 ;  ; Cu-Ni ; XF ; 32 ; torbey ; 267 
 2543 ; 20 копеек ; 1961 ; Л/с шт. 3 коп. ; Cu-Ni ; VF ; 27 ; соотечественник ; 1937 
 2544 ; 1 рубль ; 1964 ;  ; Cu-Ni ; XF ; 17 ; $$$ ; 69 
 2545 ; 10 копеек ; 1932 ;  ; Ni ; XF- ; 24 ; don Pacheko ; 122 
 2546 ; 20 копеек ; 1932 ;  ; Ni ; VF-XF ; 46 ; mechanik ; 90 
 2547 ; 10 копеек ; 1950 ;  ; Ni ; VF ; 25 ; don Pacheko ; 170 
 2548 ; 10 копеек ; 1939 ;  ; Ni ; VF+ ; 28 ; СОВ ; 263 
 2549 ; 10 копеек ; 1941 ;  ; Ni ; VF ; 37 ; lva08 ; 471 
 2550 ; 10 копеек ; 1943 ;  ; Ni ; VF+ ; 27 ; solder13 ; 464 
 2551 ; 10 копеек ; 1949 ;  ; Ni ; XF ; 25 ; моятачка909 ; 244 
 2552 ; 10 копеек ; 1949 ;  ; Ni ; VF+ ; 47 ; 27 ; 332 
 2553 ; 5 копеек ; 1940 ;  ; Br ; VF+ ; 12 ; моятачка909 ; 204 
 2554 ; 5 копеек ; 1939 ;  ; Br ; VF-XF ; 45 ; rolan1 ; 735 
 2555 ; 2 копейки ; 1945 ;  ; Br ; F- ; 27 ; denis.davydov ; 45 
 2556 ; 1 рубль ; 1984 ;  ; Cu-Ni ; AU ; 28 ; KonstantinK ; 414 
 2557 ; 1 рубль ; 1970 ;  ; Cu-Ni ; XF/AU ; 24 ; KonstantinK ; 1355 
 2558 ; 1 рубль ; 1971 ;  ; Cu-Ni ; AU ; 33 ; alex2209 ; 1428 
 2559 ; 1 рубль ; 1985 ;  ; Cu-Ni ; XF ; 32 ; lelik13821 ; 355 
 2460 ; 3 рубля. Упаковка ; 1995 ; Взятие Берлина ; Cu-Ni ; Proof ; 32 ; 🇷🇺Михаил ; 3178 
 2461 ; 3 рубля. Упаковка ; 1994 ; 50 лет освобождения Севастополя ; Cu-Ni ; Proof ; 26 ; evdiral ; 3811 
 2462 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Японии ; Cu-Ni ; Proof ; 31 ; ggerakl ; 2813 
 2463 ; 3 рубля. Упаковка ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 30 ; stas07 ; 2600 
 2464 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 35 ; Zarik ; 2438 
 2465 ; 3 рубля. Упаковка ; 1995 ; Разгром Квантунской армии в Маньчжурии ; Cu-Ni ; Proof ; 22 ; gelo ; 2244 
 2466 ; 3 рубля. Упаковка ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 23 ; EvgenySPB ; 1086 
 2467 ; 3 рубля. Упаковка ; 1994 ; 50 лет освобождения Белграда ; Cu-Ni ; Proof ; 47 ; antoniounh ; 2550 
 2468 ; 5 рублей Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 27 ; Rotas ; 944 
 2469 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 43 ; Rotas ; 506 
 2470 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; VF-XF ; 26 ; veektor ; 92 
 2471 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF- ; 12 ; 1023oxana ; 37 
 2472 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 24 ; KOSOWAR ; 285 
 2473 ; 5 рублей Упаковка ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 76 ; buratino ; 900 
 2474 ; 5 рублей Упаковка ; 1993 ; Древний Мерв ; Cu-Ni ; Proof ; 34 ; se170661 ; 3238 
 2475 ; 5 рублей Упаковка ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 55 ; sasha2211 ; 352 
 2476 ; 5 рублей Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 23 ; komod ; 214 
 2477 ; 5 рублей Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 35 ; vvd ; 772 
 2478 ; 5 рублей Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 19 ; акто_то ; 203 
 2479 ; 5 рублей Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 29 ; лесной ; 258 
 2480 ; 5 рублей Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 92 ; sasha2211 ; 748 
 2481 ; 5 рублей Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 42 ; sasha2211 ; 322 
 2482 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 9 ; teemu ; 210 
 2483 ; 1 рубль ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; AU ; 44 ; didisister ; 1377 
 2484 ; 1 рубль ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; AU ; 30 ; klinza ; 801 
 2485 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF ; 17 ; vlad.gor ; 90 
 2486 ; 20 копеек ; 1933 ;  ; Ni ; VF+ ; 27 ; lelik13821 ; 230 
 2487 ; 3 копейки ; 1935 ;  ; Br ; VF ; 20 ; lva08 ; 362 
 2488 ; 3 копейки ; 1938 ;  ; Br ; VF-XF ; 23 ; gdrg2 ; 102 
 2489 ; 1 рубль ; 1968 ;  ; Cu-Ni ; VF-XF ; 44 ; alex2209 ; 1216 
 2490 ; 1 рубль ; 1965 ;  ; Cu-Ni ; XF+ ; 11 ; lelik13821 ; 227 
 2491 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; F-VF ; 11 ; s23ra ; 68 
 2492 ; 1 копейка ; 1941 ;  ; Br ; VF ; 54 ; n550rk ; 667 
 2493 ; 1 рубль ; 1965 ;  ; Cu-Ni ; XF ; 12 ; спарта ; 183 
 2494 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF- ; 32 ; KonstantinK ; 133 
 2495 ; 20 копеек ; 1932 ;  ; Ni ; VF-XF ; 17 ; Укушу больно ; 82 
 2496 ; 1 копейка ; 1935 ;  ; Br ; VF ; 31 ; rolan1 ; 946 
 2497 ; 1 рубль ; 1961 ;  ; Cu-Ni ; VF ; 43 ; KonstantinK ; 207 
 2498 ; 20 копеек ; 1950 ;  ; Ni ; VF ; 28 ; Геолог ; 918 
 2499 ; 5 копеек ; 1976 ;  ; Cu-Zn ; XF+ ; 19 ; KonstantinK ; 79 
 2500 ; 20 копеек ; 1948 ;  ; Ni ; XF ; 35 ; моятачка909 ; 147 
 2501 ; 15 копеек ; 1945 ;  ; Ni ; AU ; 35 ; моятачка909 ; 555 
 2502 ; 20 копеек ; 1979 ;  ; Cu-Ni ; AU ; 17 ; taa ; 157 
 2503 ; 5 копеек ; 1928 ;  ; Br ; XF+ ; 24 ; 27 ; 1451 
 2504 ; 15 копеек ; 1976 ;  ; Cu-Ni ; AU ; 26 ; dali ; 589 
 2505 ; 1 копейка ; 1939 ;  ; Br ; VF ; 16 ; 27 ; 357 
 2506 ; 50 копеек ; 1974 ;  ; Cu-Ni ; VF+ ; 24 ; KOSOWAR ; 98 
 2507 ; 50 копеек ; 1968 ;  ; Cu-Ni ; XF+ ; 32 ; veselkov ; 252 
 2508 ; 3 копейки ; 1935 ;  ; Br ; F- ; 21 ; veektor ; 46 
 2509 ; 1 рубль ; 1989 ;  ; Cu-Ni ; XF ; 27 ; veselkov ; 199 
 2410 ; 1 рубль. Упаковка ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 23 ; vvd ; 830 
 2411 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 21 ; ggerakl ; 222 
 2412 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Прыжки в длину ; Cu-Ni ; Proof ; 65 ; Ser_doh ; 2017 
 2413 ; 1 рубль. Новодел. Упаковка ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 44 ; antoniounh ; 867 
 2414 ; 1 рубль. Новодел. Упаковка ; 1977 ; 60 лет Советской власти ; Cu-Ni ; Proof ; 33 ; gdrg2 ; 714 
 2415 ; 1 рубль. Новодел. Упаковка ; 1967 ; 50 лет Советской власти ; Cu-Ni ; Proof ; 36 ; sasha2211 ; 896 
 2416 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ; Proof ; 54 ; vlk_ ; 1764 
 2417 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 35 ; ggerakl ; 520 
 2418 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Метание копья ; Cu-Ni ; Proof ; 47 ; sasha2211 ; 2598 
 2419 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 44 ; sasha2211 ; 1274 
 2420 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 21 ; KonstantinK ; 567 
 2421 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне. Бег ; Cu-Ni ; Proof ; 40 ; sasha2211 ; 1529 
 2422 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 24 ; komod ; 255 
 2423 ; 1 рубль. Упаковка ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; Proof ; 38 ; ggerakl ; 3311 
 2424 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 12 ; RIDDIC ; 224 
 2425 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 17 ; teemu ; 206 
 2426 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; XF ; 11 ; teemu ; 153 
 2427 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 10 ; teemu ; 153 
 2428 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 30 ; teemu ; 284 
 2429 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 25 ; teemu ; 283 
 2430 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 17 ; teemu ; 207 
 2431 ; 1 рубль. Упаковка ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; Proof ; 59 ; buratino ; 3115 
 2432 ; 1 рубль. Упаковка ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 25 ; RIDDIC ; 208 
 2433 ; 1 рубль. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 32 ; S.A.I. ; 238 
 2434 ; 1 рубль. Упаковка ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 23 ; ЧЕРВОНЕЦ76 ; 409 
 2435 ; 1 рубль. Упаковка ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 48 ; ggerakl ; 907 
 2436 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 21 ; komod ; 190 
 2437 ; 1 рубль. Упаковка ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 15 ; komod ; 169 
 2438 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 22 ; rem ; 196 
 2439 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 21 ; dzonni07 ; 204 
 2440 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 19 ; RIDDIC ; 183 
 2441 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 19 ; komod ; 224 
 2442 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 15 ; komod ; 179 
 2443 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 11 ; сортам70 ; 153 
 2444 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 21 ; RIDDIC ; 2040 
 2445 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; Proof ; 35 ; RIDDIC ; 2193 
 2446 ; 3 рубля. Упаковка ; 1989 ; Землетрясение в Армении ; Cu-Ni ; Proof ; 26 ; ggerakl ; 302 
 2447 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 15 ; ♂ ; 229 
 2448 ; 3 рубля. Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 26 ; Boroddd ; 860 
 2449 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 28 ; KonstantinK ; 2193 
 2450 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 36 ; Grinch ; 1252 
 2451 ; 3 рубля. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 29 ; ЧЕРВОНЕЦ76 ; 408 
 2452 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 24 ; Boroddd ; 522 
 2453 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Варшавы ; Cu-Ni ; Proof ; 26 ; Zarik ; 2040 
 2454 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 35 ; master_kka ; 906 
 2455 ; 5 рублей Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 16 ; koly ; 2934 
 2456 ; 5 рублей Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 10 ; sasha2211 ; 543 
 2457 ; 5 рублей Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 14 ; koly ; 357 
 2458 ; 3 рубля. Упаковка ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 17 ; RIDDIC ; 826 
 2459 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 55 ; USS ; 355 
 2360 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; XF ; 18 ; se170661 ; 153 
 2361 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 13 ; Bogrus89 ; 155 
 2362 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 31 ; vlad.gor ; 140 
 2363 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 15 ; Scorpionchic-sun ; 153 
 2364 ; 3 рубля. Упаковка ; 1989 ; Землетрясение в Армении ; Cu-Ni ; Proof ; 15 ; vlad.gor ; 200 
 2365 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; XF ; 23 ; Scorpionchic-sun ; 153 
 2366 ; 5 рублей. Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 19 ; логопед ; 726 
 2367 ; 5 рублей ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 13 ; Zarik ; 624 
 2368 ; 3 рубля. Упаковка ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 22 ; ♂ ; 893 
 2369 ; 3 рубля. Упаковка ; 1989 ; Землетрясение в Армении ; Cu-Ni ; Proof ; 31 ; rem ; 189 
 2370 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; XF ; 20 ; Scorpionchic-sun ; 153 
 2371 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; XF ; 15 ; teemu ; 175 
 2372 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; XF ; 13 ; teemu ; 153 
 2373 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 18 ; teemu ; 204 
 2374 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 18 ; teemu ; 249 
 2375 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; XF ; 17 ; teemu ; 153 
 2376 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; XF ; 15 ; teemu ; 168 
 2377 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 14 ; vlad.gor ; 99 
 2378 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 13 ; killer777 ; 102 
 2379 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 12 ; vlad.gor ; 92 
 2380 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 14 ; vlad.gor ; 100 
 2381 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 18 ; Scorpionchic-sun ; 101 
 2382 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 12 ; vlad.gor ; 100 
 2383 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Велосипед ; Cu-Ni ; Proof ; 36 ; Ser_doh ; 2550 
 2384 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Proof ; 63 ; ggerakl ; 3216 
 2385 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 43 ; ggerakl ; 3113 
 2386 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Proof ; 33 ; ggerakl ; 2822 
 2387 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; Proof ; 16 ; RIDDIC ; 2040 
 2388 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 25 ; hanim ; 819 
 2389 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 12 ; vlad.gor ; 100 
 2390 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 10 ; vlad.gor ; 100 
 2391 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 23 ; vlad.gor ; 100 
 2392 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 14 ; vlad.gor ; 100 
 2393 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 12 ; vlad.gor ; 100 
 2394 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 14 ; vlad.gor ; 100 
 2395 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 28 ; kuder ; 153 
 2396 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 21 ; vlad.gor ; 150 
 2397 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; XF ; 34 ; teemu ; 158 
 2398 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 21 ; teemu ; 238 
 2399 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 14 ; K.V.N. ; 306 
 2400 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 13 ; teemu ; 161 
 2401 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 11 ; Scorpionchic-sun ; 102 
 2402 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 10 ; vlad.gor ; 100 
 2403 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 20 ; Ной ; 413 
 2404 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 15 ; komod ; 164 
 2405 ; 1 рубль. Упаковка ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 34 ; KOSOWAR ; 323 
