 5594 ; Почтовая карточка Каунас ; 1927 ;  ;  ;  ; 12 ; to-to ; 124 
 2930 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937E ;  ; Ag ; XF ; 24 ; dim66 ; 362 
 2931 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937D ;  ; Ag ; VF-XF ; 21 ; светлофон ; 326 
 2932 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937G ;  ; Ag ; VF-XF ; 17 ; uhfvv7 ; 285 
 2933 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937J ;  ; Ag ; XF- ; 25 ; светлофон ; 340 
 2934 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937F ;  ; Ag ; XF ; 26 ; светлофон ; 327 
 2935 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938A ;  ; Ag ; XF ; 17 ; светлофон ; 305 
 2936 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938B ;  ; Ag ; XF ; 16 ; Парарам ; 309 
 2937 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938F ;  ; Ag ; XF ; 28 ; dim66 ; 329 
 2938 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938G ;  ; Ag ; XF ; 29 ; светлофон ; 341 
 2939 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938E ;  ; Ag ; XF- ; 22 ; цеховик ; 320 
 2940 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938D ;  ; Ag ; VF+ ; 32 ; светлофон ; 311 
 2941 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939A ;  ; Ag ; XF ; 15 ; nikolaev ; 270 
 2942 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939J ;  ; Ag ; VF-XF ; 14 ; заяц побегаец ; 267 
 2943 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939B ;  ; Ag ; XF ; 23 ; светлофон ; 309 
 2944 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939F ;  ; Ag ; XF ; 15 ; цеховик ; 316 
 2945 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939D ;  ; Ag ; VF-XF ; 15 ; Звездолёты ; 297 
 2946 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939D ;  ; Ag ; AU ; 23 ; hugo ; 816 
 2947 ; 1 марка. Германия ; 1874B ;  ; Ag ; VF- ; 20 ; птичка16 ; 179 
 2948 ; 1 марка. Германия ; 1885A ;  ; Ag ; VF ; 25 ; птичка16 ; 255 
 2949 ; 1 марка. Германия ; 1902D ;  ; Ag ; VF+ ; 23 ; птичка16 ; 246 
 2950 ; 1 марка. Германия ; 1906A ;  ; Ag ; VF-XF ; 23 ; птичка16 ; 209 
 2951 ; 1 марка. Германия ; 1908А ;  ; Ag ; XF- ; 25 ; Алекс137 ; 204 
 2952 ; 1 марка. Германия ; 1909A ;  ; Ag ; XF ; 29 ; Nigelinho ; 261 
 2953 ; 1 марка. Германия ; 1915E ;  ; Ag ; AU ; 54 ; M1 ; 459 
 2954 ; 1 марка. Веймар ; 1924F ;  ; Ag ; XF+ ; 60 ; dim66 ; 1216 
 2955 ; 50 пфенниг. Германия ; 1876C ;  ; Ag ; VF ; 25 ; варяг42 ; 944 
 2956 ; 1/2 марки. Германия ; 1913А ;  ; Ag ; AU ; 14 ; Regent21v ; 357 
 2957 ; 1/2 марки. Германия ; 1917А ;  ; Ag ; XF- ; 17 ; graff36alex ; 164 
 2958 ; 20 пфеннигов. Германия ; 1874A ;  ; Ag ; XF+ ; 74 ; hugo ; 1589 
 2959 ; 10000 марок. Германия. Нотгельд. D - 44mm ; 1923 ;  ; ж/м ; XF+ ; 29 ; Артем1973 ; 839 
 2960 ; 20 геллеров. Германская Восточная Африка ; 1916 ;  ; Лат ; VF ; 29 ; велко ; 364 
 2961 ; 10 марок. Мейсен ; 1921 ;  ; Керамика, позол ; XF+ ; 21 ; hugo ; 1043 
 2962 ; 10 марок. Мейсен ; 1921 ;  ; Керамика ; XF+ ; 18 ; Каккынсон-1 ; 589 
 2963 ; 10 марок. Мейсен ; 1921 ;  ; Керамика ; XF+ ; 26 ; saha_2001 ; 827 
 2964 ; Монетовидный жетон. Германия ; 1923 ;  ; Керамика ; XF+ ; 13 ; Пуккынсон-3 ; 408 
 2965 ; Монетовидный жетон. Германия ; 1923 ;  ; Керамика ; XF+ ; 9 ; brigadir ; 512 
 2966 ; Монетовидный жетон 20. Германия ; 1922 ;  ; Керамика ; XF+ ; 20 ; Ok203 ; 580 
 2967 ; Монетовидный жетон 100. Германия ; 1923 ;  ; Керамика ; XF+ ; 11 ; S5S1 ; 510 
 2968 ; Монетовидный жетон 100. Германия ; 1923 ;  ; Керамика ; XF ; 26 ; Ok203 ; 643 
 2969 ; Монетовидный жетон. Германия ;  ;  ; Керамика ; XF+ ; 21 ; Ok203 ; 567 
 2970 ; 1 доллар. США ;  ;  ; Ag ; XF+ ; 37 ; Борис Моисеевич ; 3025 
 2971 ; 1 доллар. Канада. Универсиада ; 1983 ;  ; Ag ; Unc ; 28 ; СТРЕКОЗА ; 549 
 2972 ; 1 доллар. Канада ; 1981 ;  ; Ag ; Unc ; 22 ; цеховик ; 578 
 2973 ; 1 доллар. Канада. 100 лет. Ванкуверу ; 1986 ;  ; Ag ; Unc ; 24 ; СТРЕКОЗА ; 549 
 2974 ; 10 евро. Финляндия. Парусник. Сертификат ; 1997 ;  ; Ag ; Proof ; 53 ; dsp ; 2616 
 2975 ; 20 рублей. Белоруссия. Катти Сарк. Сертификат ; 2011 ;  ; Ag ; Proof ; 56 ; Vol4en0k ; 2564 
 2976 ; 25 долларов. Самоа и Сизифо. Американский кубок по парусному спорту. Жемчужина Австралии. D - 64mm. 5 унций серебра ; 1987 ;  ; Ag ; Proof ; 33 ; gama ; 6649 
 2877 ; 1/6 талера. Пруссия ; 1817D ;  ; Ag ; F+ ; 57 ; Elephant ; 261 
 2878 ; 5 марок. Бавария ; 1894D ;  ; Ag ; VF ; 25 ; ДУНКАН МАКЛАУД ; 1619 
 2879 ; 5 марок. Пруссия ; 1914 ;  ; Ag ; XF- ; 18 ; заяц побегаец ; 1634 
 2880 ; 5 марок. Германия, Пруссия ; 1914А ;  ; Ag ; VF-XF ; 14 ; Мурзик ; 1723 
 2881 ; 5 марок (медальные). Веймар. Гинденбург ; 1927D ;  ; Ag ; AU ; 44 ; silverbob ; 2810 
 2882 ; 5 марок. Веймар. Лессинг ; 1929А ;  ; Ag ; XF ; 56 ; evdiral ; 8758 
 2883 ; 5 марок. Германия. Мартин Лютер ; 1933A ;  ; Ag ; XF+ ; 59 ; benosa ; 10463 
 2884 ; 5 марок. Германия. Церковь в Потсдаме ; 1934E ;  ; Ag ; XF- ; 16 ; juceser ; 485 
 2885 ; 5 марок. Германия. Церковь в Потсдаме ; 1934F ;  ; Ag ; VF-XF ; 24 ; silverbob ; 485 
 2886 ; 5 марок. Германия. Церковь в Потсдаме ; 1934G ;  ; Ag ; XF- ; 28 ; Nigelinho ; 510 
 2887 ; 5 марок. Германия. Церковь в Потсдаме ; 1934D ;  ; Ag ; XF- ; 18 ; silverbob ; 485 
 2888 ; 5 марок. Германия. Церковь в Потсдаме ; 1934A ;  ; Ag ; XF- ; 32 ; silverbob ; 505 
 2889 ; 5 марок. Германия. Церковь в Потсдаме ; 1935J ;  ; Ag ; VF-XF ; 34 ; frt ; 552 
 2890 ; 5 марок. Германия. Церковь в Потсдаме ; 1935J ;  ; Ag ; VF-XF ; 21 ; ♂ ; 563 
 2891 ; 5 марок. Германия. Церковь в Потсдаме ; 1935D ;  ; Ag ; VF-XF ; 28 ; ♂ ; 527 
 2892 ; 5 марок. Германия. Церковь в Потсдаме ; 1935E ;  ; Ag ; XF- ; 27 ; dim66 ; 689 
 2893 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935A ;  ; Ag ; XF ; 16 ; Алекс137 ; 465 
 2894 ; 5 марок. Германия. Пауль фон Гинденбург.  В капсуле ННР. MS62 ; 1935A ;  ; Ag ;  ; 31 ; M1 ; 953 
 2895 ; 5 марок. Германия. Пауль фон Гинденбург.  В капсуле ННР. MS62 ; 1935E ;  ; Ag ;  ; 37 ; M1 ; 988 
 2896 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935A ;  ; Ag ; AU ; 43 ; hugo ; 1124 
 2897 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936A ;  ; Ag ; XF ; 17 ; to-to ; 495 
 2898 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936D ;  ; Ag ; XFXF ; 16 ; cr3041 ; 475 
 2899 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936А ;  ; Ag ; XF ; 22 ; Andy M ; 617 
 2900 ; 5 марок. Германия. Пауль фон Гинденбург ; 1937А ;  ; Ag ; VF+ ; 32 ; drn137 ; 630 
 2901 ; 5 марок. Германия. Пауль фон Гинденбург ; 1938J ;  ; Ag ; VF+ ; 28 ; CMSpb ; 625 
 2902 ; 5 марок. Германия. Пауль фон Гинденбург ; 1938J ;  ; Ag ; XF ; 36 ; dim66 ; 901 
 2903 ; 5 марок. Германия. Пауль фон Гинденбург ; 1939A ;  ; Ag ; AU ; 44 ; niko1968 ; 1037 
 2904 ; 3 марки. Германия, Пруссия ; 1909А ;  ; Ag ; XF- ; 19 ; S1952 ; 906 
 2905 ; 3 марки. Бавария ; 1909D ;  ; Ag ; XF ; 19 ; qver ; 1259 
 2906 ; 3 марки. Баден ; 1911G ;  ; Ag ; VF-XF ; 15 ; птичка16 ; 1134 
 2907 ; 3 марки. Вюртемберг. 25 лет свадьбе ; 1911F ;  ; Ag ; AU ; 36 ; Angal ; 2096 
 2908 ; 3 марки. Германия, Бавария. В капсуле ННР. MS63 ; 1911D ;  ; Ag ;  ; 37 ; olgont ; 2278 
 2909 ; 3 марки. Вюртемберг. Серебряная Свадьба Вильгельм II и Шарлотта. В капсуле ННР. MS63 ; 1911 ;  ; Ag ;  ; 44 ; Zemlemer ; 2886 
 2910 ; 3 марки. Вюртемберг ; 1912F ;  ; Ag ; XF ; 22 ; Regent21v ; 1362 
 2911 ; 3 марки. Баден ; 1912G ;  ; Ag ; XF ; 19 ; Звездолёты ; 1134 
 2912 ; 3 марки. Пруссия. 100 лет "Битвы народов" при Лейпциге ; 1913 ;  ; Ag ; XF ; 21 ; ga2012 ; 1326 
 2913 ; 3 марки. Саксония. 100-летие битвы при Лейпциге ; 1913 ;  ; Ag ; XF/AU ; 54 ; Regent21v ; 1927 
 2914 ; 3 марки. Гамбург ; 1914 ;  ; Ag ; AU ; 44 ; qver ; 2237 
 2915 ; 3 марки. Вюртемберг ; 1914F ;  ; Ag ; XF ; 17 ; osir12 ; 1301 
 2916 ; 3 марки. Анхальт-Дессау. Серебряный юбилей свадьбы ; 1914 ;  ; Ag ; XF- ; 52 ; Жигурда ; 4198 
 2917 ; 3 марки. Анхальт. Серебряный юбилей свадьбы. В капсуле ННР. MS63 ; 1914 ;  ; Ag ;  ; 40 ; Zemlemer ; 4786 
 2918 ; 3 марки. Веймар. Граф Цеппелин ; 1930A ;  ; Ag ; VF-XF ; 46 ; avvas ; 3983 
 2919 ; 2 марки. Пруссия. 200 лет королевству Пруссия ; 1901 ;  ; Ag ; VF ; 21 ; заяц побегаец ; 891 
 2920 ; 2 марки. Вюртемберг ; 1908F ;  ; Ag ; XF- ; 26 ; нюанс ; 1224 
 2921 ; 2 марки. Саксония. 500-летие Университета Лейпцига. В капсуле ННР. MS63 ; 1909 ;  ; Ag ;  ; 48 ; Zemlemer ; 4614 
 2922 ; 2 марки. Германия, Бавария ; 1911D ;  ; Ag ; AU ; 42 ; IRON ; 2564 
 2923 ; 2 марки. Бавария. В капсуле ННР. MS62 ; 1912 ;  ; Ag ;  ; 59 ; trigor71 ; 2949 
 2924 ; 2 марки. Пруссия. 100 лет "Битвы народов" при Лейпциге ; 1913 ;  ; Ag ; XF+ ; 28 ; ga2012 ; 1233 
 2925 ; 2 марки. Пруссия. 100-летие победы над Наполеоном под Лейпцигом ; 1913 ;  ; Ag ; VF-XF ; 32 ; Nigelinho ; 1138 
 2926 ; 2 марки. Германия. Мартин Лютер ; 1933А ;  ; Ag ; XF- ; 26 ; Mike! ; 1736 
 2339 ; Лот монет СССР: 2,3 коп (14шт) ;  ;  ; Cu-Zn ; VF/XF ; 8 ; Andre2007 ; 31 
 2340 ; Лот монет России (12шт): 10р ; 2002-2007 ;  ; би/м ; XF ; 44 ; Purgen ; 852 
 2341 ; Лот монет Банка России: 10 рублей (5шт) Министерство ; 2002 ;  ; Би/м ; VF+/XF ; 68 ; antonovich ; 637 
 2342 ; Лот монет СССР: 5 копеек (2шт) ; 1946,1949 ;  ; Br ; F+ ; 34 ; _drovosek_ ; 57 
 2343 ; Лот монет Банка России: 1,5,10,20 рублей (8шт) ; 1992-1993 ;  ; Cu-Ni,St/лат ; VF/XF ; 36 ; antonovich ; 100 
 2344 ; Лот монет Банка России: 5шт ; 2010 ;  ; Лат/St,Ni/St ; AU ; 33 ; shknikolay ; 50 
 2345 ; Лот монет СССР: 15 коп (50шт) ;  ;  ; Ni ; G/VG ; 13 ; antonovich ; 271 
 2346 ; Лот монет СССР: 5,10,15,20 коп (11шт) ;  ;  ; Ni,Br ; F-/F ; 15 ; viv007 ; 201 
 2347 ; Лот монет СССР (8шт): 3коп ; 1970-1991 ;  ; Cu-Zn ; VF-/VF+ ; 8 ; antonovich ; 79 
 2348 ; Лот монет СССР: 2 коп (14шт) ; 1950-1955 ;  ; Br ; F-VF/F+ ; 58 ; Инвестор ; 388 
 2349 ; Лот монет России (2шт): 10р,1р ; 2001-2010 ;  ; би/м,Cu-Ni ; AU ; 31 ; coins77 ; 612 
 2350 ; Лот монет Банка России (Российское историческое о-во): 5 руб (10шт) ; 2016 ;  ; Ni/St ; AU ; 25 ; Evgeniy19 ; 204 
 2351 ; Лот монет России "Сочи-2014" (2шт): 25 рублей. Блистеры ; 2014 ;  ; Cu-Ni ; Unc ; 35 ; wwi.i ; 153 
 2352 ; Лот монет СССР: 20,10,1 коп (5шт) ; 1981-1986 ;  ; Cu-Ni,Cu-Zn ; AU ; 20 ; Repz ; 32 
 2353 ; Лот монет Банка России (Столицы): 5 руб (14шт) ; 2016 ;  ; Ni/St ; AU ; 22 ; v132132 ; 276 
 2354 ; Лот монет СССР: 15 коп (50шт) ;  ;  ; Ni ; G/VG ; 12 ; SER 888 ; 255 
 2355 ; Лот монет СССР: 10 коп (50шт) ;  ;  ; Ni ; G/VG ; 20 ; SER 888 ; 263 
 2356 ; Лот монет СССР: 2,1 коп (15шт) ; 1932-1970 ;  ; Br ; F-VF/F+ ; 17 ; Инвестор ; 714 
 2357 ; Лот монет Банка России: 10 рублей (3шт) Челябинская область ; 2014 ;  ; Би/м ; AU ; 11 ; antonovich ; 56 
 2358 ; Лот монет СССР (60шт): 10руб ; 1991 ;  ; би/м ; XF+/AU ; 60 ; Московский ; 612 
 2359 ; Лот монет СССР: 5,10,15 коп (8шт) ; 1962-1991 ;  ; Cu-Ni,Cu-Zn ; VF+/AU ; 8 ; antonovich ; 10 
 2360 ; Лот монет России: 5,3,2,1 коп (4шт) ; 1924 ;  ; Cu ; VG ; 51 ; нехочуха ; 521 
 2361 ; Лот монет СССР (6шт): 1рубль. Олимпиада-80 ; 1977-1980 ;  ; Cu-Ni ; VF+/XF ; 33 ; borisovich ; 444 
 2362 ; Лот монет СССР (4шт): 1 рубль. Юбилейные ; 1965-1975 ;  ; Cu-Ni ; VF/VF+ ; 35 ; antonovich ; 65 
 2363 ; Лот монет Банка России (юбилейные): 10 руб (10шт) ;  ;  ; Би/м ; XF+/AU ; 38 ; antonovich ; 645 
 2364 ; Лот монет Банка России (юбилейные): 10 руб (6шт) ;  ;  ; Би/м ; XF ; 17 ; Lafeto55 ; 340 
 2365 ; Лот монет СССР (15шт): 5коп ; 1961-1991 ;  ; Cu-Zn ; VF/VF- ; 13 ; sts ; 51 
 2366 ; Лот монет СССР (17шт): 3коп,2коп ; 1956-1991 ;  ; Br,Cu-Zn ; VF/VF+ ; 12 ; antonovich ; 41 
 2367 ; Лот монет СССР (4шт): 20коп,15коп,10коп. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; VF ; 35 ; alexandr1968 ; 115 
 2368 ; Лот монет Банка России: 11шт ;  ;  ; Cu-Ni,Cu/St ; XF/XF+ ; 17 ; калю4ка ; 53 
 2857 ; 20 динаров. Сербия. М-6,43г ; 1879 ;  ; Au ; XF ; 34 ; olancepok ; 24658 
 2858 ; 20 динаров. Сербия. М-6,45г ; 1882 ;  ; Au ; XF+ ; 61 ; olancepok ; 22547 
 2859 ; 50 рублей. Белоруссия. Серия "Православные святые". Великомученик и целитель Пантелеймон. Сертификат ; 2008 ;  ; Au ; Proof ; 17 ; sileng ; 20502 
 2860 ; 50 рублей. Белоруссия. Серия "Православные святые". Сергий Радонежский. Сертификат ; 2008 ;  ; Au ; Proof ; 42 ; Ht56 ; 20402 
 2861 ; 5 песо. Куба. М-1,2г ; 2005 ;  ; Au ; Proof-Like ; 14 ; anders1971 ; 3063 
 2862 ; 10 долларов. Наури. М-1,2г ; 2003 ;  ; Au ; Proof-Like ; 15 ; Integra ; 3053 
 2863 ; 50 вату. Вануату. М-1,2г ; 1998 ;  ; Au ; Proof-Like ; 13 ; митяй ; 3185 
 2864 ; 1 сертум. Бутан. М-1,2г ; 1995 ;  ; Au ; XF+ ; 15 ; nic27 ; 3015 
 2865 ; Фанам. Индия ;  ;  ; Au ; VF-XF ; 26 ; Приор ; 1203 
 2866 ; 2 талера - 3-1/2 гульдена. Гессен-Дармстадт ; 1842 ;  ; Ag ; XF+ ; 87 ; Банк ; 17104 
 2867 ; Талер. Австрия. Мария Терезия. Новодел ; 1780 ;  ; Ag ; AU ; 17 ; Regent21v ; 1141 
 2868 ; Талер. Пруссия. В капсуле NGC AU Details ; 1818A ;  ; Ag ;  ; 33 ; 439 ; 6255 
 2869 ; Талер. Франкфурт. 100 лет со дня рождения Гете ; 1849 ;  ; Ag ; AU ; 43 ; kivikotti ; 9670 
 2870 ; 2 гульдена. Вюртембург ; 1850 ;  ; Ag ; XF+ ; 75 ; boca ; 9200 
 2871 ; Талер. Шварцбург-Рудольштадт ; 1858 ;  ; Ag ; XF+ ; 104 ; boca ; 11111 
 2872 ; Талер. Анхальт-Дессау. Ремонт поля 3 часа ; 1863A ;  ; Ag ; VF ; 15 ; ВЯЗ ; 4080 
 2873 ; Талер. Бавария ; 1867 ;  ; Ag ; XF+ ; 72 ; zhilp1 ; 6222 
 2874 ; Талер. Мекленбург-Стрелиц ; 1870 ;  ; Ag ; XF ; 68 ; princе1959 ; 8171 
 2875 ; Талер. Бремен. Победа над Францией ; 1871 ;  ; Ag ; XF+ ; 74 ; zhilp1 ; 11006 
 2876 ; 2/3 талера Брауншвейг-Люнебург ; 1763 ;  ; Ag ; VF+ ; 52 ; Elephant ; 3297 
 2289 ; Лот монет Банка России: 5 коп (200шт) ; 2005СПМД ;  ; Cu-Ni ; VF/XF ; 16 ; gkl63 ; 203 
 2290 ; Лот монет Банка России: 5 коп (300шт) ; 2008СПМД ;  ; Cu-Ni ; VF/XF ; 17 ; gkl63 ; 325 
 2291 ; Лот монет Банка России: 5 коп (200шт) ; 2007СПМД ;  ; Cu-Ni ; VF/XF ; 10 ; gkl63 ; 306 
 2292 ; Лот монет Банка России (графическое изображение рубля): 1 руб (100шт) ; 2014 ;  ; Ni/St ; AU ; 11 ; d.plotnikov ; 232 
 2293 ; Лот монет Банка России: 5 коп (240шт) ; 2002СПМД ;  ; Cu-Ni ; VF/XF ; 20 ; gkl63 ; 510 
 2294 ; Лот монет Банка России: 5 коп (330шт) ; 2004СПМД ;  ; Cu-Ni ; VF/XF ; 31 ; gkl63 ; 482 
 2295 ; Лот монет Банка России (графическое изображение рубля): 1 руб (100шт) ; 2014 ;  ; Ni/St ; AU ; 21 ; d.plotnikov ; 192 
 2296 ; Лот монет СССР:20,15,10,5,3,2,1 коп (27шт) ; 1929-1957 ;  ; Br,Ni ; F/VF-XF ; 13 ; cr2952 ; 378 
 2297 ; Лот монет Банка России (графическое изображение рубля): 1 руб (100шт) ; 2014 ;  ; Ni/St ; AU ; 16 ; coins77 ; 183 
 2298 ; Лот монет СССР: 5,10,15,20 коп (11шт) ;  ;  ; Ni,Br ; VG/F- ; 21 ; antonovich ; 200 
 2299 ; Лот монет Банка России (графическое изображение рубля): 1 руб (100шт) ; 2014 ;  ; Ni/St ; AU ; 29 ; 3ТЭП75 ; 189 
 2300 ; Лот монет СССР: 10 коп (50шт) ;  ;  ; Ni ; G/VG ; 22 ; evgens1 ; 224 
 2301 ; Лот монет СССР (14шт): 20коп,15коп,10коп ; 1944-1980 ;  ; Cu-Ni ; VF/XF ; 21 ; durmanik ; 363 
 2302 ; Лот монет СССР: 20,10 коп (5шт) ; 1936-1955 ;  ; Ni ; F ; 40 ; cr2952 ; 438 
 2303 ; Лот монет СССР: 3,2,1 коп, полкопейки (12шт) ; 1924-1925 ;  ; Cu ; G/VG ; 25 ; Emv ; 417 
 2304 ; Лот монет Банка России (Министерства): 10 руб (7шт) ; 2002 ;  ; Би/м ; XF/AU ; 26 ; antonovich ; 1019 
 2305 ; Лот монет Банка России: 10 рублей (4шт) ; 2010 ;  ; Би/м ; AU ; 31 ; Max1976 ; 1355 
 2306 ; Лот монет СССР (6шт): 1 рубль. Юбилейные ; 1965-1977 ;  ;  ; VF/XF ; 41 ; kop ; 146 
 2307 ; Лот монет Банка России (графическое изображение рубля): 1 руб (100шт) ; 2014 ;  ; Ni/St ; AU ; 19 ; nivva ; 183 
 2308 ; Лот монет Банка России (юбилейные): 2,1 руб (35шт) ; 1999-2001 ;  ; Cu-Ni ; VF/XF+ ; 59 ; an17s ; 1405 
 2309 ; Лот монет СССР: 10 коп (62шт) ;  ;  ; Ni ; G/VG ; 14 ; SER 888 ; 200 
 2310 ; Лот монет Банка России (Российское историческое о-во): 5 руб (10шт) ; 2016 ;  ; Ni/St ; AU ; 21 ; nivva ; 230 
 2311 ; Лот монет Банка России (Русское географическое о-во): 5 руб (5шт) ; 2015 ;  ; Ni/St ; AU ; 57 ; antonovich ; 306 
 2312 ; Лот монет Банка России: 1 рубль Пушкин, 10 рублей Ненецкий АО ; 1999,2010 ;  ; Cu-Ni,Би/м ; XF+/AU ; 60 ; antonovich ; 1020 
 2313 ; Лот монет Банка России: 10,5,2 руб (8шт) ; 2000-2012 ;  ; Cu-Ni,би/мNi/St ; XF/AU ; 33 ; borisovich ; 109 
 2314 ; Лот монет СССР "Олимпиада-80" (5шт): 1 рубль ; 1977-1980 ;  ;  ; XF ; 21 ; MAPKu3 ; 262 
 2315 ; Лот монет Банка России: 25 рублей. Олимпиада в Сочи (2шт). Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 45 ; wwi.i ; 153 
 2316 ; Лот монет СССР: 5,2 коп (51шт) ;  ;  ; Br ; G/VG ; 39 ; Emv ; 579 
 2317 ; Лот монет Банка России (Столицы): 5 руб (14шт) ; 2016 ;  ; Ni/St ; AU ; 21 ; ЧЕРВОНЕЦ76 ; 233 
 2318 ; Лот монет СССР (21шт): 50коп ; 1964-1991 ;  ; Cu-Ni ; VF+/XF ; 21 ; сортам70 ; 906 
 2319 ; Лот монет Банка России: 1 коп (110шт) ; 2002,2001 ;  ; Cu-Ni ; VF/XF+ ; 25 ; калю4ка ; 134 
 2320 ; Лот монет Банка России (Министерства): 10 руб (7шт) ; 2002 ;  ; Би/м ; AU ; 22 ; Max1976 ; 1031 
 2321 ; Лот монет СССР: 1 коп (5шт) ; 1962-1967 ;  ; Cu-Zn ; AU ; 56 ; viktorius ; 597 
 2322 ; Лот монет СССР: 1 руб, 50 коп (2шт) ; 1967 ;  ; Cu-Ni ; VF+ ; 23 ; АКМ ; 41 
 2323 ; Лот монет СССР:72шт ;  ;  ; Ni,Br ; VG/F ; 53 ; antonovich ; 1720 
 2324 ; Лот монет СССР (19шт): 1коп ; 1967-1989 ;  ; Cu-Zn ; VF/VF+ ; 11 ; antonovich ; 22 
 2325 ; Лот монет Банка России (Российское историческое о-во): 5 руб (10шт) ; 2016 ;  ; Ni/St ; AU ; 22 ; antonovich ; 230 
 2326 ; Лот монет СССР: 2 коп (35шт) ; 1954-1957 ;  ; Br ; F-VF/F+ ; 30 ; antonovich ; 663 
 2327 ; Лот монет СССР (6шт): 1 рубль. Юбилейные ; 1970-1977 ;  ;  ; VF/XF ; 31 ; antonovich ; 261 
 2328 ; Лот монет СССР: 10 руб (10шт) ; 1991 ;  ; Би/м ; AU ; 27 ; Юстас ; 153 
 2329 ; Лот монет Банка России (юбилейные): 10 руб (4шт) ;  ;  ; Би/м ; AU ; 44 ; alehandr ; 327 
 2330 ; Лот монет Банка России (юбилейные): 10 руб (6шт) ;  ;  ; Би/м ; XF ; 30 ; Boxing ; 453 
 2331 ; Лот монет СССР: 5 коп (3шт) ; 1943-1953 ;  ; Br ; F/F+ ; 28 ; antonovich ; 204 
 2332 ; Лот монет Банка России (Столицы): 5 руб (14шт) ; 2016 ;  ; Ni/St ; AU ; 25 ; antonovich ; 306 
 2333 ; Лот монет Банка России (Столицы): 5 руб (14шт) ; 2016 ;  ; Ni/St ; AU ; 26 ; Evgeniy19 ; 200 
 2334 ; Лот монет Банка России (Столицы): 5 руб (14шт) ; 2016 ;  ; Ni/St ; AU ; 36 ; Snork ; 230 
 2335 ; Лот монет России (12шт): 100р,50р,20р,10р ; 1992-1993 ;  ; Cu-Ni,Cu-Zn ; XF ; 8 ; antonovich ; 34 
 2336 ; Лот монет Банка России (юбилейные): 10 руб (5шт) ;  ;  ; Би/м ; AU ; 20 ; kitaro ; 567 
 2337 ; Лот монет СССР "Олимпиада-80" (5шт): 1 рубль ; 1977-1980 ;  ;  ; XF ; 15 ; fadeev.dima ; 330 
 2338 ; Лот монет СССР: 15 коп (50шт) ;  ;  ; Ni ; G/VG ; 17 ; antonovich ; 300 
 2239 ; 3 копейки ; 1938 ;  ; Br ; VF+ ; 15 ; antonovich ; 174 
 2240 ; 3 копейки ; 1941 ;  ; Br ; VF- ; 21 ; БАТЫР ; 87 
 2241 ; 3 копейки ; 1948 ;  ; Br ; VF ; 25 ; БАТЫР ; 90 
 2242 ; 3 копейки ; 1949 ;  ; Br ; VF ; 64 ; Alina ; 168 
 2243 ; 3 копейки ; 1955 ;  ; Br ; F-VF ; 8 ; antonovich ; 24 
 2244 ; 3 копейки ; 1949 ;  ; Br ; VF ; 7 ; antonovich ; 24 
 2245 ; 3 копейки ; 1956 ;  ; Br ; XF ; 17 ; Варечка ; 102 
 2246 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF ; 10 ; prostor.71 ; 22 
 2247 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF- ; 13 ; БАТЫР ; 36 
 2248 ; 2 копейки ; 1926 ;  ; Br ; VF+ ; 28 ; antonovich ; 102 
 2249 ; 2 копейки ; 1928 ;  ; Br ; VF+ ; 15 ; Варечка ; 123 
 2250 ; 2 копейки ; 1928 ;  ; Br ; VF-XF ; 33 ; antonovich ; 135 
 2251 ; 2 копейки ; 1930 ;  ; Br ; VF ; 32 ; страус ; 113 
 2252 ; 2 копейки ; 1931 ;  ; Br ; VF ; 12 ; dizel86 ; 51 
 2253 ; 2 копейки ; 1935 ;  ; Br ; VF+ ; 8 ; antonovich ; 306 
 2254 ; 2 копейки ; 1935 ;  ; Br ; F-VF ; 18 ; colovorot ; 459 
 2255 ; 2 копейки ; 1936 ;  ; Br ; VF- ; 11 ; prostor.71 ; 17 
 2256 ; 2 копейки ; 1936 ;  ; Br ; VF ; 13 ; arsenich-s ; 31 
