 6217 ; Коробка на 20 монет D-42мм. Размер коробки: 350х230х30мм ;  ;  ;  ;  ; 42 ; Zakhapisty ; 1351 
 2621 ; 25 рублей. Буклет ; 2018 ; ММД Дари добро детям ; Cu-Ni ; AU ; 12 ; nemok-sm ; 5230 
 2622 ; Набор монет Банка России: 10 рублей (2 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат ; AU ; 6 ; Dzirt ; 25 
 2623 ; Набор монет Банка России: 10 рублей (2 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат ; AU ; 8 ; diananyc ; 26 
 2624 ; Набор монет Банка России: 10 рублей (2 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат ; AU ; 6 ; Dzirt ; 25 
 2625 ; Набор монет Банка России: 10 рублей (2 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат ; AU ; 7 ; Матроскин ; 25 
 2626 ; Набор монет Банка России: 10 рублей (2 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат ; AU ; 7 ; Dzirt ; 25 
 2627 ; Набор монет Банка России: 10 рублей (2 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат ; AU ; 8 ; Spb781984 ; 25 
 2628 ; Набор монет Банка России: 10 рублей (2 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат ; AU ; 6 ; SIEMENS_S75 ; 25 
 2629 ; Альбом монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 25 ; SIEMENS_S75 ; 63 
 2630 ; Набор монет Банка России: 10 рублей (2 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат ; AU ; 7 ; Dzirt ; 25 
 2631 ; Набор монет Банка России: 10 рублей (2 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат ; AU ; 9 ; Dzirt ; 25 
 2532 ; 2 копейки ; 1978 ;  ; Cu-Zn ; AU ; 40 ; heavy_fly ; 204 
 2533 ; 3 копейки ; 1979 ;  ; Cu-Zn ; AU ; 17 ; Serfer ; 182 
 2534 ; 10 рублей ; 2012 ; ММД ; сталь+латунь ; AU ; 14 ; solo5 ; 57 
 2535 ; 1 рубль ; 1968 ;  ; Cu-Ni ; AU ; 55 ; vadimex ; 1300 
 2536 ; 1 рубль ; 1971 ;  ; Cu-Ni ; XF ; 33 ; Волчек ; 1664 
 2537 ; 1 рубль ; 1983 ;  ; Cu-Ni ; XF ; 28 ; ialaiola ; 1632 
 2538 ; 50 копеек ; 1973 ;  ; Cu-Ni ; AU ; 26 ; гость ; 567 
 2539 ; 50 копеек ; 1977 ;  ; Cu-Ni ; XF ; 39 ; гость ; 157 
 2540 ; 50 копеек ; 1978 ;  ; Cu-Ni ; XF ; 26 ; гость ; 134 
 2541 ; 20 копеек ; 1983 ;  ; Cu-Ni ; AU ; 5 ; alex321 ; 41 
 2542 ; 20 копеек ; 1984 ;  ; Cu-Ni ; XF+ ; 7 ; Московский ; 34 
 2543 ; 20 копеек ; 1986 ;  ; Cu-Ni ; AU ; 27 ; Московский ; 111 
 2544 ; 15 копеек ; 1948 ;  ; Ni ; VF ; 3 ; БРАТ. ; 21 
 2545 ; 15 копеек ; 1943 ;  ; Ni ; VF+ ; 17 ; Allex 73 ; 161 
 2546 ; 15 копеек ; 1953 ;  ; Ni ; AU ; 35 ; tex ; 499 
 2547 ; 15 копеек ; 1961 ;  ; Cu-Ni ; AU ; 21 ; Юстас ; 108 
 2548 ; 10 копеек ; 1935 ;  ; Ni ; VF-XF ; 37 ; Sinbad69 ; 294 
 2549 ; 10 копеек ; 1948 ;  ; Ni ; VF+ ; 15 ; Leprikon76 ; 95 
 2550 ; 5 копеек ; 1930 ;  ; Br ; VF ; 9 ; БРАТ. ; 29 
 2551 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; VF-XF ; 5 ; БРАТ. ; 65 
 2552 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; XF ; 11 ; CMSpb ; 102 
 2553 ; 5 копеек ; 1974 ;  ; Cu-Zn ; AU ; 12 ; Bulbk ; 137 
 2554 ; 5 копеек ; 1984 ;  ; Cu-Zn ; AU ; 7 ; БРАТ. ; 156 
 2555 ; 3 копейки ; 1962 ;  ; Cu-Zn ; AU ; 71 ; Московский ; 3199 
 2556 ; 15 копеек ; 1931 ;  ; Ni ; VF ; 14 ; bezop144 ; 92 
 2557 ; 10 копеек ; 1933 ;  ; Ni ; XF ; 47 ; Babasya ; 411 
 2558 ; 15 копеек ; 1932 ;  ; Ni ; VF+ ; 15 ; trast ; 104 
 2559 ; 10 копеек ; 1932 ;  ; Ni ; VF-XF ; 9 ; trast ; 104 
 2560 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF ; 22 ; betty7 ; 136 
 2561 ; 20 копеек ; 1932 ;  ; Ni ; VF ; 10 ; nemok-sm ; 45 
 2562 ; 1 копейка. В капсуле NGC ; 1979 ;  ; Cu-Zn ;  ; 63 ; froloff ; 1588 
 2563 ; 15 копеек. В капсуле NGC ; 1977 ;  ; Cu-Ni ;  ; 30 ; dsidorov ; 618 
 2564 ; 10 копеек В капсуле ННР ; 1932 ;  ; Ni ;  ; 57 ; coins_hunter ; 1158 
 2565 ; 10 копеек. Капсула RNGA ; 1936 ;  ; Ni ;  ; 39 ; Мужик! Купи штаны! ; 793 
 2566 ; 25 рублей. ЧМ по футболу. Забивака. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 18 ; сержик67 ; 469 
 2567 ; 25 рублей. Армейские международные игры. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 11 ; сержик67 ; 691 
 2568 ; 25 рублей. Сочи-2014. Буклет ; 2011 ;  ; Cu-Ni ; Unc ; 22 ; SIEMENS_S75 ; 416 
 2569 ; 25 рублей. 25 летие принятия Конституции РФ. Буклет ; 2018 ;  ; Cu-Ni ; AU ; 61 ; unicorn ; 310 
 2570 ; 25 рублей. 75 летие полного освобождения Ленинграда от фашистской блокады. Буклет ; 2019 ;  ; Cu-Ni ; AU ; 25 ; unicorn ; 114 
 2571 ; Набор монет Шпицбергена (4шт): 100,50,25,10 рублей. В буклете ; 1993 ;  ;  ; XF ; 17 ; SS007 ; 1558 
 2572 ; Альбом монет Банка России (200 лет Отечественной войне 1812г): 10,5,2 руб (28шт). Буклет ; 2012 ;  ; Лат/St,Ni/St ; AU ; 24 ; Макай ; 237 
 2573 ; Альбом монет Банка России (200 лет Отечественной войне 1812г): 10,5,2 руб (28шт). Буклет ; 2012 ;  ; Лат/St,Ni/St ; AU ; 22 ; Макай ; 258 
 2574 ; Альбом монет Банка России (200 лет Отечественной войне 1812г): 10,5,2 руб (28шт). Буклет ; 2012 ;  ; Лат/St,Ni/St ; AU ; 22 ; Макай ; 258 
 2575 ; Альбом монет Банка России: 5,1 коп (52шт) ; 1997-2014 ;  ; Cu-Ni ; VF-XF/AU ; 21 ; Russman ; 231 
 2576 ; Альбом монет Банка России: 5,1 коп (52шт) ; 1997-2014 ;  ; Cu-Ni ; VF-XF/AU ; 17 ; Russman ; 228 
 2577 ; Набор монет СССР: 1 рубль (6 шт.) Олимпиада 1980. Коробка, сертификат ; 1977-1980 ;  ; Cu-Ni ; Unc ; 48 ; rigli007 ; 2135 
 2578 ; Альбом монет Банка России (200 лет Отечественной войне 1812г): 10,5,2 руб (28шт). Буклет ; 2012 ;  ; Лат/St,Ni/St ; AU ; 22 ; Макай ; 258 
 2579 ; Альбом монет Банка России (200 лет Отечественной войне 1812г): 10,5,2 руб (28шт). Буклет ; 2012 ;  ; Лат/St,Ni/St ; AU ; 16 ; Макай ; 258 
 2580 ; Альбом монет Банка России (200 лет Отечественной войне 1812г): 10,5,2 руб (28шт). Буклет ; 2012 ;  ; Лат/St,Ni/St ; AU ; 16 ; Макай ; 232 
 2581 ; Альбом монет Банка России (ГВС, памятные монеты): 10 руб (16шт) ; 2012,2013 ;  ; Лат/St ; AU ; 11 ; SwaggaRakka ; 185 
 2482 ; 1 рубль ; 1983 ;  ; Cu-Ni ; XF+/AU ; 42 ; ЮрийVRN ; 1727 
 2483 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; XF+ ; 20 ; Serfer ; 419 
 2484 ; 3 копейки ; 1932 ;  ; Br ; VF+ ; 15 ; igrtlk ; 51 
 2485 ; 1 копейка ; 1936 ;  ; Br ; F+ ; 18 ; heavy_fly ; 67 
 2486 ; 3 копейки ; 1962 ;  ; Cu-Zn ; VF+ ; 36 ; CMSpb ; 456 
 2487 ; 1 копейка ; 1963 ;  ; Cu-Zn ; VF ; 4 ; aletta ; 11 
 2488 ; 5 копеек ; 1940 ;  ; Br ; VF+ ; 12 ; CMSpb ; 105 
 2489 ; 50 копеек ; 1981 ;  ; Cu-Ni ; AU ; 17 ; Волчек ; 133 
 2490 ; 10 копеек ; 1974 ;  ; Cu-Ni ; AU ; 3 ; Habs777 ; 32 
 2491 ; 5 копеек ; 1986 ;  ; Cu-Zn ; AU ; 5 ; Habs777 ; 37 
 2492 ; 5 копеек ; 1981 ;  ; Cu-Zn ; AU ; 7 ; heavy_fly ; 49 
 2493 ; 3 копейки ; 1972 ;  ; Cu-Zn ; XF ; 15 ; Serfer ; 51 
 2494 ; 3 копейки ; 1974 ;  ; Cu-Zn ; AU ; 9 ; Habs777 ; 90 
 2495 ; 3 копейки ; 1976 ;  ; Cu-Zn ; AU ; 5 ; Habs777 ; 55 
 2496 ; 2 копейки ; 1970 ;  ; Cu-Zn ; XF+ ; 27 ; Habs777 ; 28 
 2497 ; 2 копейки ; 1978 ;  ; Cu-Zn ; VF-XF ; 9 ; Habs777 ; 28 
 2498 ; 2 копейки ; 1979 ;  ; Cu-Zn ; XF ; 25 ; Logistik ; 45 
 2499 ; 2 копейки ; 1980 ;  ; Cu-Zn ; XF ; 5 ; Habs777 ; 16 
 2500 ; 2 копейки ; 1981 ;  ; Cu-Zn ; XF/AU ; 9 ; AlexRep ; 29 
 2501 ; 2 копейки ; 1984 ;  ; Cu-Zn ; AU ; 7 ; Habs777 ; 57 
 2502 ; 2 копейки ; 1985 ;  ; Cu-Zn ; XF/AU ; 7 ; Habs777 ; 26 
 2503 ; 2 копейки ; 1987 ;  ; Cu-Zn ; XF ; 7 ; Habs777 ; 26 
 2504 ; 2 копейки ; 1988 ;  ; Cu-Zn ; AU ; 43 ; schwab ; 150 
 2505 ; 1 копейка ; 1969 ;  ; Cu-Zn ; AU ; 17 ; Logistik ; 71 
 2506 ; 3 копейки ; 1966 ;  ; Cu-Zn ; XF ; 21 ; Serfer ; 340 
 2507 ; 3 копейки ; 1969 ;  ; Cu-Zn ; AU ; 14 ; Serfer ; 255 
 2508 ; 3 копейки ; 1971 ;  ; Cu-Zn ; AU ; 14 ; Serfer ; 255 
 2509 ; 3 копейки ; 1972 ;  ; Cu-Zn ; AU ; 11 ; Serfer ; 212 
 2510 ; 3 копейки ; 1975 ;  ; Cu-Zn ; XF+ ; 21 ; Logistik ; 136 
 2511 ; 3 копейки ; 1977 ;  ; Cu-Zn ; XF ; 17 ; Московский ; 97 
 2512 ; 3 копейки ; 1980 ;  ; Cu-Zn ; AU ; 13 ; Leprechaun79 ; 57 
 2513 ; 3 копейки ; 1984 ;  ; Cu-Zn ; AU ; 5 ; Leprechaun79 ; 33 
 2514 ; 3 копейки ; 1989 ;  ; Cu-Zn ; AU ; 33 ; nivva ; 51 
 2515 ; 2 копейки ; 1931 ;  ; Br ; VF- ; 8 ; Матроскин ; 28 
 2516 ; 2 копейки ; 1926 ;  ; Br ; VF+ ; 15 ; Logistik ; 51 
 2517 ; 2 копейки ; 1940 ;  ; Br ; VF-XF ; 6 ; CMSpb ; 43 
 2518 ; 2 копейки ; 1948 ;  ; Br ; VF+ ; 19 ; heavy_fly ; 134 
 2519 ; 2 копейки ; 1963 ;  ; Cu-Zn ; XF+ ; 19 ; Волчек ; 251 
 2520 ; 2 копейки ; 1969 ;  ; Cu-Zn ; AU ; 12 ; Logistik ; 36 
 2521 ; 2 копейки ; 1970 ;  ; Cu-Zn ; AU ; 7 ; купи-продай ; 36 
 2522 ; 2 копейки ; 1971 ;  ; Cu-Zn ; AU ; 3 ; БРАТ. ; 26 
 2523 ; 1 копейка ; 1931 ;  ; Br ; VF-XF ; 42 ; CMSpb ; 326 
 2524 ; 1 копейка ; 1934 ;  ; Br ; XF ; 21 ; Мужик! Купи штаны! ; 330 
 2525 ; 1 копейка ; 1939 ;  ; Br ; VF+ ; 15 ; CMSpb ; 79 
 2526 ; 1 копейка ; 1938 ;  ; Br ; XF ; 25 ; Sing ; 102 
 2527 ; 1 копейка ; 1946 ;  ; Br ; VF+ ; 12 ; legaluser ; 35 
 2528 ; 1 копейка ; 1946 ;  ; Br ; VF+ ; 13 ; legaluser ; 32 
 2529 ; 1 рубль. Упаковка ; 1971 ;  ; Cu-Ni ; AU ; 40 ; Волчек ; 1654 
 2530 ; 1 рубль ; 1975 ;  ; Cu-Ni ; AU ; 48 ; ВВД ; 1634 
 2531 ; 5 копеек ; 1939 ;  ; Br ; F- ; 16 ; Leprikon76 ; 102 
 2432 ; 2 копейки ; 1941 ;  ; Br ; VF-XF ; 39 ; А.А.Д ; 228 
 2433 ; 2 копейки ; 1945 ;  ; Br ; VF ; 42 ; *ЖОРИК* ; 438 
 2434 ; 1 копейка ; 1927 ;  ; Br ; VF+ ; 11 ; Лоргиус ; 121 
 2435 ; 1 копейка ; 1928 ;  ; Br ; VF-XF ; 19 ; CMSpb ; 114 
 2436 ; 1 копейка ; 1931 ;  ; Br ; XF ; 19 ; suomi ; 333 
 2437 ; 1 копейка ; 1933 ;  ; Br ; VF-XF ; 15 ; CMSpb ; 136 
 2438 ; 1 копейка ; 1935 ;  ; Br ; XF ; 41 ; peck ; 1661 
 2439 ; 1 копейка ; 1951 ;  ; Br ; XF- ; 36 ; 21011984andrei ; 285 
 2440 ; 1 копейка ; 1945 ;  ; Br ; XF ; 55 ; 75SA ; 420 
 2441 ; 2 копейки ; 1933 ;  ; Br ; VF+ ; 23 ; sovmin ; 420 
 2442 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 69 ; БАТЫР ; 252 
 2443 ; 20 копеек ; 1942 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 17 ; Al1964 ; 267 
 2444 ; 20 копеек ; 1945 ;  ; Ni ; VF ; 9 ; страус ; 36 
 2445 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 27 ; alex321 ; 255 
 2446 ; 15 копеек ; 1941 ;  ; Ni ; VF+ ; 22 ; pvg111 ; 166 
 2447 ; 15 копеек ; 1943 ;  ; Ni ; VF ; 12 ; Bulbk ; 130 
 2448 ; 15 копеек ; 1945 ;  ; Ni ; VF ; 25 ; heavy_fly ; 212 
 2449 ; 15 копеек ; 1949 ;  ; Ni ; VF ; 41 ; CMSpb ; 340 
 2450 ; 15 копеек ; 1951 ;  ; Ni ; VF ; 49 ; *ЖОРИК* ; 341 
 2451 ; 10 копеек ; 1940 ;  ; Ni ; VF ; 13 ; gentlemandk ; 112 
 2452 ; 10 копеек ; 1951 ;  ; Ni ; VF+ ; 34 ; Оно того стоит ; 267 
 2453 ; 5 копеек ; 1938 ;  ; Br ; F ; 42 ; Лоргиус ; 277 
 2454 ; 5 копеек ; 1949 ;  ; Br ; F+ ; 20 ; Чапай ; 53 
 2455 ; 5 копеек ; 1950 ;  ; Br ; VF ; 61 ; Лоргиус ; 591 
 2456 ; 5 копеек ; 1951 ;  ; Br ; F ; 87 ; vladimirV ; 717 
 2457 ; 5 копеек ; 1952 ;  ; Br ; VF ; 28 ; CMSpb ; 157 
 2458 ; 5 копеек ; 1953 ;  ; Br ; VF ; 12 ; CMSpb ; 74 
 2459 ; 5 копеек ; 1954 ;  ; Br ; VF+ ; 7 ; bezop144 ; 56 
 2460 ; 5 копеек ; 1956 ;  ; Br ; XF ; 5 ; S.A.P. ; 114 
 2461 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; XF ; 7 ; CMSpb ; 102 
 2462 ; 2 копейки ; 1931 ;  ; Br ; F-VF ; 16 ; heavy_fly ; 21 
 2463 ; 2 копейки ; 1936 ;  ; Br ; F+ ; 9 ; ialaiola ; 21 
 2464 ; 2 копейки ; 1938 ;  ; Br ; VF+ ; 25 ; CMSpb ; 80 
 2465 ; 2 копейки ; 1940 ;  ; Br ; VF- ; 6 ; страус ; 17 
 2466 ; 1 копейка ; 1930 ;  ; Br ; VF+ ; 29 ; trast ; 480 
 2467 ; 1 копейка. Аверс/Реверс 30 градусов ; 1933 ;  ; Br ; VF-XF ; 16 ; alehandr ; 200 
 2468 ; 1 копейка ; 1936 ;  ; Br ; VF-XF ; 19 ; alehandr ; 136 
 2469 ; 1 рубль ; 1987 ;  ; Cu-Ni ; AU ; 52 ; heavy_fly ; 578 
 2470 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF ; 19 ; VikBold ; 111 
 2471 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF+ ; 15 ; страус ; 130 
 2472 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF+/AU ; 14 ; Holder31 ; 134 
 2473 ; 1 рубль ; 1974 ;  ; Cu-Ni ; AU ; 53 ; Leprechaun79 ; 1326 
 2474 ; 1 рубль ; 1970 ;  ; Cu-Ni ; AU ; 39 ; assesor ; 1838 
 2475 ; 1 рубль ; 1982 ;  ; Cu-Ni ; XF+/AU ; 32 ; Волчек ; 1608 
 2476 ; 1 рубль ; 1971 ;  ; Cu-Ni ; AU ; 38 ; assesor ; 1811 
 2477 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF+ ; 37 ; Serg1700 ; 171 
 2478 ; 1 рубль ; 1980 ;  ; Cu-Ni ; XF+/AU ; 28 ; Carca^ss ; 2040 
 2479 ; 1 рубль ; 1981 ;  ; Cu-Ni ; XF/AU ; 31 ; Carca^ss ; 2320 
 2480 ; 1 рубль ; 1989 ;  ; Cu-Ni ; XF/AU ; 19 ; Serfer ; 167 
 2481 ; 1 рубль ; 1968 ;  ; Cu-Ni ; XF+/AU ; 33 ; eotan ; 1326 
 2382 ; 1 копейка ; 1946 ;  ; Br ; VF+ ; 11 ; CMSpb ; 43 
 2383 ; 1 копейка ; 1948 ;  ; Br ; XF- ; 38 ; jachin ; 117 
 2384 ; 1 копейка ; 1951 ;  ; Br ; XF- ; 38 ; S.A.P. ; 333 
 2385 ; 5 копеек ; 1929 ;  ; Br ; VF ; 58 ; peck ; 906 
 2386 ; 5 копеек ; 1928 ;  ; Br ; VF ; 14 ; Чапай ; 63 
 2387 ; 5 копеек ; 1928 ;  ; Br ; VF ; 25 ; gentlemandk ; 68 
 2388 ; 5 копеек ; 1940 ;  ; Br ; VF- ; 9 ; Снежный Барс ; 33 
 2389 ; 5 копеек ; 1941 ;  ; Br ; VF- ; 26 ; вэл ; 420 
 2390 ; 5 копеек ; 1941 ;  ; Br ; F-VF ; 81 ; Лоргиус ; 444 
 2391 ; 5 копеек ; 1946 ;  ; Br ; XF ; 18 ; Московский ; 204 
 2392 ; 5 копеек ; 1948 ;  ; Br ; VF- ; 26 ; Leprikon76 ; 149 
 2393 ; 5 копеек ; 1949 ;  ; Br ; VF ; 7 ; страус ; 36 
 2394 ; 5 копеек ; 1951 ;  ; Br ; VF+ ; 46 ; Лоргиус ; 944 
 2395 ; 5 копеек ; 1954 ;  ; Br ; XF- ; 11 ; росвет ; 100 
 2396 ; 5 копеек ; 1954 ;  ; Br ; XF ; 22 ; gentlemandk ; 125 
 2397 ; 5 копеек ; 1955 ;  ; Br ; XF ; 8 ; legaluser ; 57 
 2398 ; 5 копеек ; 1956 ;  ; Br ; VF+ ; 18 ; Ant3791 ; 49 
 2399 ; 3 копейки ; 1929 ;  ; Br ; F+ ; 13 ; Матроскин ; 24 
 2400 ; 3 копейки ; 1930 ;  ; Br ; F-VF ; 4 ; Матроскин ; 12 
 2401 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF ; 12 ; gentlemandk ; 46 
 2402 ; 3 копейки ; 1937 ;  ; Br ; VF ; 35 ; Leprikon76 ; 138 
 2403 ; 3 копейки ; 1938 ;  ; Br ; VF- ; 10 ; Матроскин ; 24 
 2404 ; 3 копейки ; 1941 ;  ; Br ; VF- ; 7 ; страус ; 23 
 2405 ; 3 копейки ; 1941 ;  ; Br ; VF ; 30 ; Leprikon76 ; 67 
 2406 ; 3 копейки ; 1941 ;  ; Br ; F-VF ; 7 ; Матроскин ; 21 
 2407 ; 3 копейки ; 1941 ;  ; Br ; VF ; 15 ; Чапай ; 57 
 2408 ; 3 копейки ; 1941 ;  ; Br ; F ; 7 ; Чапай ; 15 
 2409 ; 3 копейки ; 1938 ;  ; Br ; VF- ; 7 ; Матроскин ; 21 
 2410 ; 3 копейки ; 1948 ;  ; Br ; VF ; 21 ; Duk2175 ; 62 
 2411 ; 3 копейки ; 1948 ;  ; Br ; VF- ; 7 ; страус ; 22 
 2412 ; 2 копейки ; 1926 ;  ; Br ; VF ; 15 ; Чапай ; 31 
 2413 ; 2 копейки ; 1926 ;  ; Br ; VF- ; 12 ; Чапай ; 23 
 2414 ; 2 копейки ; 1926 ;  ; Br ; VF-XF ; 11 ; Logistik ; 98 
 2415 ; 3 копейки ; 1938 ;  ; Br ; VF-XF ; 35 ; shilo2 ; 59 
 2416 ; 3 копейки ; 1939 ;  ; Br ; VF-XF ; 26 ; SSK ; 148 
 2417 ; 5 копеек ; 1974 ;  ; Cu-Zn ; AU ; 13 ; Logistik ; 102 
 2418 ; 1 копейка ; 1982 ;  ; Cu-Zn ; AU ; 18 ; tdp ; 80 
 2419 ; 1 копейка ; 1984 ;  ; Cu-Zn ; AU ; 3 ; Habs777 ; 41 
 2420 ; 15 копеек ; 1941 ;  ; Ni ; VF ; 34 ; ЖИГУЛЬ ; 114 
 2421 ; 15 копеек ; 1944 ;  ; Ni ; XF ; 103 ; Sinbad69 ; 2075 
 2422 ; 15 копеек ; 1945 ;  ; Ni ; XF ; 50 ; AlexRep ; 567 
 2423 ; 5 копеек ; 1946 ;  ; Br ; VF ; 7 ; club ; 41 
 2424 ; 5 копеек ; 1956 ;  ; Br ; XF ; 11 ; AlexRep ; 90 
 2425 ; 5 копеек ; 1956 ;  ; Br ; XF- ; 7 ; legaluser ; 51 
 2426 ; 3 копейки ; 1935 ; Л/с звезда фигурная ; Br ; VF+ ; 21 ; trast ; 174 
 2427 ; 3 копейки ; 1941 ;  ; Br ; VF ; 8 ; CMSpb ; 91 
 2428 ; 3 копейки ; 1945 ;  ; Br ; VF+ ; 58 ; heavy_fly ; 1813 
 2429 ; 3 копейки ; 1951 ;  ; Br ; XF- ; 75 ; прохожий ; 1247 
 2430 ; 2 копейки ; 1929 ;  ; Br ; VF-XF ; 30 ; Holder31 ; 148 
 2431 ; 2 копейки ; 1935 ;  ; Br ; XF ; 41 ; hanim ; 765 
 2332 ; 1 копейка ; 1940 ;  ; Br ; XF ; 19 ; Logistik ; 149 
 2333 ; 5 копеек ; 1949 ;  ; Br ; VF-XF ; 7 ; club ; 67 
 2334 ; 5 копеек ; 1956 ;  ; Br ; AU ; 19 ; hanim ; 227 
 2335 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; XF+ ; 11 ; Московский ; 108 
 2336 ; 3 копейки ; 1928 ;  ; Br ; VF- ; 6 ; club ; 45 
 2337 ; 3 копейки ; 1948 ;  ; Br ; F-VF ; 14 ; club ; 37 
 2338 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; VF- ; 7 ; bezop144 ; 53 
 2339 ; 1 копейка ; 1938 ;  ; Br ; XF ; 7 ; Habs777 ; 153 
 2340 ; 50 копеек ; 1981 ;  ; Cu-Ni ; XF+ ; 29 ; schwab ; 185 
 2341 ; 20 копеек. Л/с 3 коп 1981 ; 1991 ; ЛМД ; Cu-Ni ; AU ; 21 ; heavy_fly ; 157 
 2342 ; 15 копеек ; 1978 ;  ; Cu-Ni ; AU ; 13 ; Habs777 ; 79 
 2343 ; 5 копеек ; 1976 ;  ; Cu-Zn ; XF+ ; 23 ; Logistik ; 100 
 2344 ; 3 копейки. Л/с 20 коп 1973 ; 1980 ;  ; Cu-Zn ; VF+ ; 7 ; Habs777 ; 18 
 2345 ; 3 копейки ; 1980 ;  ; Cu-Zn ; XF+ ; 7 ; Habs777 ; 18 
 2346 ; 3 копейки ; 1981 ;  ; Cu-Zn ; XF ; 7 ; Habs777 ; 26 
 2347 ; 3 копейки ; 1979 ;  ; Cu-Zn ; XF ; 23 ; Serfer ; 51 
 2348 ; 3 копейки ; 1976 ;  ; Cu-Zn ; XF ; 17 ; ialaiola ; 45 
 2349 ; 3 копейки ; 1969 ;  ; Cu-Zn ; XF+ ; 23 ; Serfer ; 255 
 2350 ; 1 копейка ; 1951 ;  ; Br ; VF+ ; 48 ; вэл ; 241 
 2351 ; 1 копейка ; 1956 ;  ; Br ; AU ; 34 ; ВВД ; 181 
 2352 ; 1 копейка ; 1956 ;  ; Br ; XF+ ; 13 ; NUMIZMAT 777 ; 79 
 2353 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; XF+ ; 11 ; страус ; 38 
 2354 ; 1 копейка. Выкусы ; 1989 ;  ; Cu-Zn ; XF ; 9 ; heavy_fly ; 38 
 2355 ; 2 копейки ; 1928 ;  ; Br ; F-VF ; 5 ; bezop144 ; 25 
 2356 ; 2 копейки ; 1928 ;  ; Br ; F-VF ; 9 ; Матроскин ; 25 
 2357 ; 2 копейки ; 1934 ;  ; Br ; VF ; 9 ; Allex 73 ; 31 
 2358 ; 2 копейки ; 1933 ;  ; Br ; VF ; 72 ; peck ; 906 
 2359 ; 2 копейки ; 1937 ;  ; Br ; VF ; 13 ; igrtlk ; 93 
 2360 ; 2 копейки ; 1940 ;  ; Br ; VF ; 19 ; igrtlk ; 54 
 2361 ; 2 копейки ; 1941 ;  ; Br ; VF ; 46 ; heavy_fly ; 211 
 2362 ; 2 копейки ; 1948 ;  ; Br ; VF ; 19 ; gentlemandk ; 74 
 2363 ; 1 копейка ; 1928 ;  ; Br ; VF-XF ; 25 ; Лоргиус ; 92 
 2364 ; 1 копейка ; 1928 ;  ; Br ; VF-XF ; 49 ; lx ; 171 
 2365 ; 1 копейка ; 1930 ;  ; Br ; VF+ ; 39 ; gentlemandk ; 212 
 2366 ; 1 копейка ; 1930 ;  ; Br ; F+ ; 7 ; bezop144 ; 25 
 2367 ; 1 копейка ; 1933 ;  ; Br ; VF ; 7 ; Лоргиус ; 62 
 2368 ; 1 копейка ; 1933 ;  ; Br ; VF ; 41 ; CMSpb ; 101 
 2369 ; 1 копейка ; 1934 ;  ; Br ; VF ; 40 ; росвет ; 147 
 2370 ; 1 копейка ; 1933 ;  ; Br ; VF+ ; 33 ; CMSpb ; 153 
 2371 ; 1 копейка ; 1935 ;  ; Br ; VF-XF ; 24 ; Волк33 ; 649 
 2372 ; 1 копейка ; 1935 ;  ; Br ; XF ; 49 ; heavy_fly ; 649 
 2373 ; 1 копейка ; 1935 ;  ; Br ; VF+ ; 35 ; sovmin ; 952 
 2374 ; 1 копейка ; 1935 ;  ; Br ; VF+ ; 36 ; trast ; 793 
 2375 ; 1 копейка ; 1936 ;  ; Br ; VF+ ; 12 ; legaluser ; 45 
 2376 ; 1 копейка ; 1936 ;  ; Br ; XF ; 11 ; CMSpb ; 80 
 2377 ; 1 копейка ; 1939 ;  ; Br ; XF ; 18 ; CMSpb ; 101 
 2378 ; 1 копейка ; 1940 ;  ; Br ; XF ; 14 ; Leprikon76 ; 54 
