 7062 ; Лот марок. Тува. 1941. Редкий набор. 5 шт ;  ;  ;  ;  ; 52 ; Olimpia ; 1233 
 2840 ; 5 копеек ; 1988 ;  ; Cu-Zn ; AU ; 7 ; Штуцер ; 26 
 2841 ; 5 копеек ; 1989 ;  ; Cu-Zn ; AU ; 3 ; Tesal ; 50 
 2842 ; 5 копеек ; 1990 ;  ; Cu-Zn ; AU ; 9 ; Tesal ; 48 
 2843 ; 5 копеек ; 1991 ; ММД ; Cu-Zn ; AU ; 8 ; Штуцер ; 26 
 2844 ; 3 копейки ; 1961 ;  ; Cu-Zn ; XF ; 4 ; an17s ; 26 
 2845 ; 3 копейки ; 1968 ;  ; Cu-Zn ; AU ; 29 ; CMS ; 191 
 2846 ; 3 копейки ; 1969 ;  ; Cu-Zn ; AU ; 34 ; Deer ; 255 
 2847 ; 3 копейки ; 1970 ;  ; Cu-Zn ; AU ; 9 ; assesor ; 195 
 2848 ; 3 копейки ; 1971 ;  ; Cu-Zn ; AU ; 10 ; ИНТА ; 29 
 2849 ; 3 копейки ; 1972 ;  ; Cu-Zn ; AU ; 23 ; Bob78 ; 104 
 2850 ; 3 копейки ; 1973 ;  ; Cu-Zn ; AU ; 10 ; ialaiola ; 104 
 2851 ; 3 копейки ; 1974 ;  ; Cu-Zn ; AU ; 5 ; gelo ; 189 
 2852 ; 3 копейки ; 1975 ;  ; Cu-Zn ; AU ; 9 ; Moryak ; 191 
 2853 ; 3 копейки ; 1976 ;  ; Cu-Zn ; AU ; 4 ; Штуцер ; 181 
 2854 ; 3 копейки ; 1977 ;  ; Cu-Zn ; AU ; 3 ; Moryak ; 91 
 2855 ; 3 копейки ; 1978 ;  ; Cu-Zn ; AU ; 6 ; Bob78 ; 181 
 2856 ; 3 копейки ; 1980 ;  ; Cu-Zn ; AU ; 12 ; Moryak ; 122 
 2857 ; 3 копейки ; 1982 ;  ; Cu-Zn ; AU ; 5 ; Moryak ; 108 
 2858 ; 3 копейки ; 1981 ;  ; Cu-Zn ; AU ; 3 ; Moryak ; 177 
 2859 ; 3 копейки ; 1983 ;  ; Cu-Zn ; AU ; 5 ; Moryak ; 177 
 2860 ; 3 копейки ; 1984 ;  ; Cu-Zn ; AU ; 5 ; Moryak ; 177 
 2861 ; 3 копейки ; 1985 ;  ; Cu-Zn ; AU ; 11 ; FireFly ; 208 
 2862 ; 3 копейки ; 1986 ;  ; Cu-Zn ; AU ; 11 ; FireFly ; 209 
 2863 ; 3 копейки ; 1987 ;  ; Cu-Zn ; AU ; 41 ; Moryak ; 177 
 2864 ; 3 копейки ; 1988 ;  ; Cu-Zn ; AU ; 5 ; Moryak ; 187 
 2865 ; 3 копейки ; 1989 ;  ; Cu-Zn ; AU ; 3 ; Moryak ; 177 
 2866 ; 3 копейки ; 1990 ;  ; Cu-Zn ; AU ; 3 ; Moryak ; 177 
 2867 ; 3 копейки ; 1991 ; ММД ; Cu-Zn ; AU ; 8 ; Почта России ; 181 
 2868 ; 2 копейки ; 1962 ;  ; Cu-Zn ; VF ; 44 ; Moryak ; 136 
 2869 ; 2 копейки ; 1963 ;  ; Cu-Zn ; VF+ ; 12 ; Uri ; 97 
 2770 ; 20 копеек ; 1979 ;  ; Cu-Ni ; AU ; 5 ; Deer ; 34 
 2771 ; 20 копеек ; 1980 ;  ; Cu-Ni ; AU ; 6 ; Волчек ; 83 
 2772 ; 20 копеек ; 1981 ;  ; Cu-Ni ; AU ; 23 ; Штуцер ; 107 
 2773 ; 20 копеек ; 1982 ;  ; Cu-Ni ; AU ; 1 ; Штуцер ; 39 
 2774 ; 20 копеек ; 1983 ;  ; Cu-Ni ; AU ; 5 ; Tesal ; 29 
 2775 ; 20 копеек ; 1984 ;  ; Cu-Ni ; AU ; 3 ; Штуцер ; 34 
 2776 ; 20 копеек ; 1985 ;  ; Cu-Ni ; AU ; 3 ; Штуцер ; 6 
 2777 ; 20 копеек ; 1986 ;  ; Cu-Ni ; AU ; 11 ; Штуцер ; 45 
 2778 ; 20 копеек ; 1987 ;  ; Cu-Ni ; AU ; 9 ; Штуцер ; 26 
 2779 ; 20 копеек ; 1988 ;  ; Cu-Ni ; AU ; 9 ; Штуцер ; 26 
 2780 ; 20 копеек ; 1989 ;  ; Cu-Ni ; AU ; 9 ; Штуцер ; 26 
 2781 ; 20 копеек ; 1990 ;  ; Cu-Ni ; AU ; 9 ; Штуцер ; 26 
 2782 ; 20 копеек ; 1991 ; ММД ; Cu-Ni ; AU ; 25 ; салаир ; 243 
 2783 ; 15 копеек ; 1961 ;  ; Cu-Ni ; AU ; 12 ; Dinar02 ; 242 
 2784 ; 15 копеек ; 1962 ;  ; Cu-Ni ; AU ; 22 ; Dinar02 ; 242 
 2785 ; 15 копеек ; 1976 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 187 
 2786 ; 15 копеек ; 1977 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 191 
 2787 ; 15 копеек ; 1978 ;  ; Cu-Ni ; AU ; 5 ; Moryak ; 177 
 2788 ; 15 копеек ; 1979 ;  ; Cu-Ni ; AU ; 8 ; Deer ; 194 
 2789 ; 15 копеек ; 1980 ;  ; Cu-Ni ; AU ; 12 ; Moryak ; 187 
 2790 ; 15 копеек ; 1981 ;  ; Cu-Ni ; AU ; 9 ; Moryak ; 187 
 2791 ; 15 копеек ; 1982 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 187 
 2792 ; 15 копеек ; 1983 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 187 
 2793 ; 15 копеек ; 1984 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 187 
 2794 ; 15 копеек ; 1985 ;  ; Cu-Ni ; AU ; 8 ; 009 ; 191 
 2795 ; 15 копеек ; 1986 ;  ; Cu-Ni ; AU ; 8 ; 009 ; 191 
 2796 ; 15 копеек ; 1987 ;  ; Cu-Ni ; AU ; 5 ; Moryak ; 177 
 2797 ; 15 копеек ; 1988 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 187 
 2798 ; 15 копеек ; 1989 ;  ; Cu-Ni ; AU ; 5 ; Moryak ; 177 
 2799 ; 15 копеек ; 1990 ;  ; Cu-Ni ; AU ; 11 ; Moryak ; 187 
 2800 ; 15 копеек ; 1991 ; ММД ; Cu-Ni ; AU ; 24 ; Почта России ; 239 
 2801 ; 10 копеек ; 1961 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 177 
 2802 ; 10 копеек ; 1962 ;  ; Cu-Ni ; XF ; 3 ; Штуцер ; 6 
 2803 ; 10 копеек ; 1969 ;  ; Cu-Ni ; AU ; 20 ; goryn ; 104 
 2804 ; 10 копеек ; 1970 ;  ; Cu-Ni ; AU ; 9 ; Moryak ; 177 
 2805 ; 10 копеек ; 1971 ;  ; Cu-Ni ; AU ; 5 ; Moryak ; 177 
 2806 ; 10 копеек ; 1972 ;  ; Cu-Ni ; AU ; 42 ; nds80 ; 183 
 2807 ; 10 копеек ; 1973 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 187 
 2808 ; 10 копеек ; 1974 ;  ; Cu-Ni ; AU ; 11 ; Moryak ; 187 
 2809 ; 10 копеек ; 1975 ;  ; Cu-Ni ; AU ; 9 ; goryn ; 67 
 2810 ; 10 копеек ; 1976 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 187 
 2811 ; 10 копеек ; 1977 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 187 
 2812 ; 10 копеек ; 1978 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 187 
 2813 ; 10 копеек ; 1979 ;  ; Cu-Ni ; AU ; 21 ; Moryak ; 102 
 2814 ; 10 копеек ; 1980 ;  ; Cu-Ni ; AU ; 4 ; Волчек ; 38 
 2815 ; 10 копеек ; 1981 ;  ; Cu-Ni ; AU ; 7 ; Moryak ; 187 
 2816 ; 10 копеек ; 1982 ;  ; Cu-Ni ; AU ; 10 ; FireFly ; 181 
 2817 ; 10 копеек ; 1983 ;  ; Cu-Ni ; AU ; 6 ; FireFly ; 191 
 2818 ; 10 копеек ; 1984 ;  ; Cu-Ni ; AU ; 10 ; FireFly ; 191 
 2819 ; 10 копеек ; 1986 ;  ; Cu-Ni ; AU ; 9 ; Moryak ; 29 
 2720 ; 1 копейка ; 1945 ;  ; Br ; XF ; 31 ; werty35 ; 542 
 2721 ; 1 копейка ; 1948 ;  ; Br ; AU ; 29 ; -миша- ; 867 
 2722 ; 1 копейка ; 1949 ;  ; Br ; AU ; 5 ; werty35 ; 152 
 2723 ; 1 копейка ; 1951 ;  ; Br ; AU ; 31 ; 009 ; 866 
 2724 ; 1 копейка ; 1953 ;  ; Br ; AU ; 39 ; -миша- ; 820 
 2725 ; 1 копейка ; 1955 ;  ; Br ; AU ; 11 ; Майкл ; 363 
 2726 ; 1 рубль ; 1964 ;  ; Cu-Ni ; XF ; 19 ; focus ; 83 
 2727 ; 1 рубль ; 1965 ;  ; Cu-Ni ; AU ; 17 ; vvd ; 331 
 2728 ; 1 рубль ; 1966 ;  ; Cu-Ni ; AU ; 57 ; Driv3r ; 5331 
 2729 ; 1 рубль ; 1967 ;  ; Cu-Ni ; AU ; 19 ; Мерен ; 1393 
 2730 ; 1 рубль ; 1969 ;  ; Cu-Ni ; AU ; 29 ; Мерен ; 1757 
 2731 ; 1 рубль ; 1971 ;  ; Cu-Ni ; AU ; 17 ; yuri.gruzdev ; 1915 
 2732 ; 1 рубль ; 1973 ;  ; Cu-Ni ; AU ; 25 ; koler ; 2369 
 2733 ; 1 рубль ; 1975 ;  ; Cu-Ni ; AU ; 20 ; sweetty ; 1791 
 2734 ; 1 рубль ; 1976 ;  ; Cu-Ni ; AU ; 21 ; student123 ; 1619 
 2735 ; 1 рубль ; 1977 ;  ; Cu-Ni ; AU ; 27 ; yuri.gruzdev ; 2125 
 2736 ; 1 рубль ; 1978 ;  ; Cu-Ni ; AU ; 20 ; sweetty ; 1935 
 2737 ; 1 рубль ; 1979 ;  ; Cu-Ni ; XF+ ; 38 ; svetikbsk ; 1926 
 2738 ; 1 рубль ; 1980 ;  ; Cu-Ni ; AU ; 24 ; Deer ; 1894 
 2739 ; 1 рубль ; 1983 ;  ; Cu-Ni ; AU ; 31 ; Копеечка ; 1949 
 2740 ; 1 рубль ; 1984 ;  ; Cu-Ni ; AU ; 47 ; Avn ; 1622 
 2741 ; 1 рубль ; 1987 ;  ; Cu-Ni ; AU ; 50 ; sovmin ; 889 
 2742 ; 1 рубль ; 1988 ;  ; Cu-Ni ; AU ; 13 ; rem. ; 114 
 2743 ; 1 рубль ; 1989 ;  ; Cu-Ni ; AU ; 8 ; rem. ; 116 
 2744 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; AU ; 18 ; Flagman ; 146 
 2745 ; 50 копеек ; 1961 ;  ; Cu-Ni ; AU ; 35 ; bamia67 ; 895 
 2746 ; 50 копеек ; 1964 ;  ; Cu-Ni ; AU ; 49 ; bamia67 ; 659 
 2747 ; 50 копеек ; 1965 ;  ; Cu-Ni ; AU ; 45 ; Moryak ; 722 
 2748 ; 50 копеек ; 1968 ;  ; Cu-Ni ; AU ; 7 ; Штуцер ; 114 
 2749 ; 50 копеек ; 1969 ;  ; Cu-Ni ; AU ; 18 ; bamia67 ; 407 
 2750 ; 50 копеек ; 1972 ;  ; Cu-Ni ; AU ; 43 ; bamia67 ; 1201 
 2751 ; 50 копеек ; 1973 ;  ; Cu-Ni ; AU ; 17 ; Moryak ; 691 
 2752 ; 50 копеек ; 1977 ;  ; Cu-Ni ; AU ; 13 ; Штуцер ; 137 
 2753 ; 50 копеек ; 1974 ;  ; Cu-Ni ; AU ; 7 ; Deer ; 105 
 2754 ; 50 копеек ; 1978 ;  ; Cu-Ni ; AU ; 9 ; bamia67 ; 181 
 2755 ; 50 копеек ; 1979 ;  ; Cu-Ni ; AU ; 21 ; Deer ; 104 
 2756 ; 50 копеек ; 1980 ;  ; Cu-Ni ; AU ; 35 ; bamia67 ; 253 
 2757 ; 50 копеек ; 1981 ;  ; Cu-Ni ; AU ; 28 ; Deer ; 204 
 2758 ; 50 копеек ; 1982 ;  ; Cu-Ni ; AU ; 19 ; bamia67 ; 104 
 2759 ; 50 копеек ; 1983 ;  ; Cu-Ni ; AU ; 15 ; Flagman ; 84 
 2760 ; 50 копеек ; 1985 ;  ; Cu-Ni ; AU ; 7 ; bamia67 ; 136 
 2761 ; 50 копеек ; 1986 ;  ; Cu-Ni ; AU ; 11 ; bamia67 ; 102 
 2762 ; 50 копеек ; 1987 ;  ; Cu-Ni ; AU ; 26 ; kultan ; 57 
 2763 ; 50 копеек ; 1988 ;  ; Cu-Ni ; AU ; 7 ; bamia67 ; 111 
 2764 ; 50 копеек ; 1989 ;  ; Cu-Ni ; AU ; 9 ; Moryak ; 323 
 2765 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; AU ; 40 ; kultan ; 176 
 2766 ; 20 копеек ; 1961 ;  ; Cu-Ni ; AU ; 28 ; Почта России ; 100 
 2767 ; 20 копеек ; 1962 ;  ; Cu-Ni ; AU ; 8 ; Deer ; 108 
 2768 ; 20 копеек ; 1977 ;  ; Cu-Ni ; AU ; 8 ; bcg ; 102 
 2769 ; 20 копеек ; 1978 ;  ; Cu-Ni ; AU ; 11 ; DVD67 ; 35 
 2670 ; 10 копеек ; 1938 ;  ; Ni ; AU ; 45 ; Gerasim ; 612 
 2671 ; 10 копеек ; 1940 ;  ; Ni ; AU ; 35 ; sovmin ; 1054 
 2672 ; 10 копеек ; 1945 ;  ; Ni ; AU ; 68 ; Gerasim ; 1676 
 2673 ; 10 копеек ; 1950 ;  ; Ni ; AU ; 93 ; терминатор 3000 ; 2865 
 2674 ; 10 копеек ; 1951 ;  ; Ni ; AU ; 28 ; 009 ; 1236 
 2675 ; 10 копеек ; 1953 ;  ; Ni ; AU ; 5 ; Русские не сдаются ; 283 
 2676 ; 5 копеек ; 1929 ;  ; Br ; VF-XF ; 128 ; Qersej ; 12950 
 2677 ; 5 копеек ; 1930 ;  ; Br ; VF-XF ; 62 ; LePtr90 ; 600 
 2678 ; 5 копеек ; 1940 ;  ; Br ; XF ; 11 ; Moryak ; 408 
 2679 ; 5 копеек ; 1941 ;  ; Br ; VF ; 39 ; КВ50 ; 1247 
 2680 ; 5 копеек ; 1943 ;  ; Br ; XF ; 42 ; 009 ; 1326 
 2681 ; 5 копеек ; 1946 ;  ; Br ; AU ; 40 ; kost ; 505 
 2682 ; 5 копеек ; 1948 ;  ; Br ; XF- ; 54 ; Логистик ; 543 
 2683 ; 5 копеек ; 1952 ;  ; Br ; AU ; 36 ; shknikolay ; 579 
 2684 ; 5 копеек ; 1955 ;  ; Br ; AU ; 11 ; portugal77 ; 463 
 2685 ; 5 копеек ; 1956 ;  ; Br ; AU ; 34 ; portugal77 ; 298 
 2686 ; 3 копейки ; 1929 ;  ; Br ; F-VF ; 42 ; Qersej ; 414 
 2687 ; 3 копейки ; 1931 ;  ; Br ; F-VF ; 11 ; assesor ; 46 
 2688 ; 3 копейки ; 1932 ;  ; Br ; VF ; 33 ; assesor ; 150 
 2689 ; 3 копейки ; 1935 ;  ; Br ; VF+ ; 20 ; terentyev ; 567 
 2690 ; 3 копейки ; 1934 ;  ; Br ; VF ; 78 ; Avn ; 902 
 2691 ; 3 копейки ; 1939 ;  ; Br ; VF+ ; 28 ; kultan ; 87 
 2692 ; 3 копейки ; 1940 ;  ; Br ; XF ; 61 ; Логистик ; 357 
 2693 ; 3 копейки ; 1941 ;  ; Br ; XF ; 30 ; NUMIZMAT 777 ; 330 
 2694 ; 3 копейки ; 1946 ;  ; Br ; VF-XF ; 29 ; goryn ; 87 
 2695 ; 3 копейки ; 1949 ;  ; Br ; VF-XF ; 9 ; Avn ; 164 
 2696 ; 3 копейки ; 1953 ;  ; Br ; VF-XF ; 24 ; Uri ; 456 
 2697 ; 3 копейки ; 1955 ;  ; Br ; AU ; 67 ; Русские не сдаются ; 1515 
 2698 ; 3 копейки ; 1956 ;  ; Br ; AU ; 7 ; Русские не сдаются ; 334 
 2699 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; AU ; 14 ; Русские не сдаются ; 320 
 2700 ; 2 копейки ; 1932 ;  ; Br ; VF+ ; 28 ; чукчл ; 340 
 2701 ; 2 копейки ; 1934 ;  ; Br ; VF+ ; 38 ; lesnik1 ; 512 
 2702 ; 2 копейки ; 1936 ;  ; Br ; XF- ; 47 ; lesnik1 ; 374 
 2703 ; 2 копейки ; 1937 ;  ; Br ; VF+ ; 24 ; lesnik1 ; 309 
 2704 ; 2 копейки ; 1938 ;  ; Br ; XF ; 18 ; Логистик ; 410 
 2705 ; 2 копейки ; 1940 ;  ; Br ; AU ; 53 ; Русские не сдаются ; 1379 
 2706 ; 2 копейки ; 1941 ;  ; Br ; AU ; 64 ; 009 ; 2153 
 2707 ; 2 копейки ; 1946 ;  ; Br ; VF-XF ; 11 ; Moryak ; 184 
 2708 ; 2 копейки ; 1948 ;  ; Br ; VF+ ; 26 ; Bob78 ; 457 
 2709 ; 2 копейки ; 1952 ;  ; Br ; VF-XF ; 17 ; NUMIZMAT 777 ; 344 
 2710 ; 2 копейки ; 1953 ;  ; Br ; AU ; 14 ; NUMIZMAT 777 ; 569 
 2711 ; 2 копейки ; 1955 ;  ; Br ; XF ; 37 ; Moryak ; 253 
 2712 ; 2 копейки ; 1956 ;  ; Br ; XF ; 14 ; Moryak ; 255 
 2713 ; 1 копейка ; 1933 ;  ; Br ; XF ; 9 ; lesnik1 ; 216 
 2714 ; 1 копейка ; 1934 ;  ; Br ; VF-XF ; 22 ; kultan ; 405 
 2715 ; 1 копейка ; 1935 ;  ; Br ; XF ; 40 ; werty35 ; 2365 
 2716 ; 1 копейка ; 1936 ;  ; Br ; XF ; 26 ; s1991s ; 147 
 2717 ; 1 копейка ; 1937 ;  ; Br ; AU ; 22 ; werty35 ; 521 
 2718 ; 1 копейка ; 1939 ;  ; Br ; VF-XF ; 15 ; portugal77 ; 184 
 2719 ; 1 копейка ; 1941 ;  ; Br ; AU ; 34 ; 009 ; 1475 
 2620 ; 1 копейка ; 1940 ;  ; Br ; AU ; 13 ; Moryak ; 164 
 2621 ; 1 копейка ; 1938 ;  ; Br ; AU ; 12 ; чукчл ; 159 
 2622 ; 1 копейка ; 1952 ;  ; Br ; AU ; 10 ; -миша- ; 254 
 2623 ; 1 копейка ; 1950 ;  ; Br ; AU ; 29 ; kultan ; 567 
 2624 ; 1 копейка ; 1956 ;  ; Br ; AU ; 12 ; fuzzyfly ; 192 
 2625 ; 2 копейки ; 1950 ;  ; Br ; AU ; 21 ; Русские не сдаются ; 1224 
 2626 ; 3 копейки ; 1943 ;  ; Br ; AU ; 49 ; 009 ; 2162 
 2627 ; 3 копейки ; 1950 ;  ; Br ; AU ; 71 ; терминатор 3000 ; 4080 
 2628 ; 5 копеек ; 1953 ;  ; Br ; AU ; 13 ; Русские не сдаются ; 958 
 2629 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; AU ; 17 ; Штуцер ; 352 
 2630 ; 5 копеек ; 1954 ;  ; Br ; AU ; 11 ; kost ; 327 
 2631 ; 10 копеек ; 1946 ;  ; Ni ; AU ; 81 ; терминатор 3000 ; 3774 
 2632 ; 10 копеек ; 1931 ;  ; Ni ; AU ; 63 ; dvm ; 2810 
 2633 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; AU ; 45 ; седой123 ; 98 
 2634 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 97 ; FireFly ; 568 
 2635 ; 10 копеек ; 1954 ;  ; Ni ; AU ; 31 ; седой123 ; 408 
 2636 ; 10 копеек ; 1955 ;  ; Ni ; AU ; 8 ; седой123 ; 102 
 2637 ; 15 копеек ; 1955 ;  ; Ni ; AU ; 23 ; седой123 ; 150 
 2638 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 81 ; FireFly ; 348 
 2639 ; 15 копеек ; 1954 ;  ; Ni ; AU ; 9 ; седой123 ; 396 
 2640 ; 15 копеек ; 1932 ;  ; Ni ; AU ; 28 ; FireFly ; 684 
 2641 ; 15 копеек ; 1931 ;  ; Ni ; AU ; 21 ; Gerasim ; 1632 
 2642 ; 15 копеек ; 1956 ;  ; Ni ; AU ; 7 ; седой123 ; 125 
 2643 ; 20 копеек ; 1951 ;  ; Ni ; AU ; 79 ; терминатор 3000 ; 4778 
 2644 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 29 ; FireFly ; 104 
 2645 ; 20 копеек ; 1955 ;  ; Ni ; AU ; 24 ; FireFly ; 233 
 2646 ; 20 копеек ; 1933 ;  ; Ni ; AU ; 13 ; Moryak ; 561 
 2647 ; 20 копеек ; 1932 ;  ; Ni ; AU ; 20 ; -миша- ; 568 
 2648 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; AU ; 21 ; NUMIZMAT 777 ; 761 
 2649 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; AU ; 28 ; Иди марки собирай! ; 505 
 2650 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; AU ; 85 ; FireFly ; 2327 
 2651 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; AU ; 33 ; Русские не сдаются ; 1473 
 2652 ; 20 копеек ; 1944 ;  ; Ni ; VF-XF ; 25 ; Moryak ; 703 
 2653 ; 20 копеек ; 1945 ;  ; Ni ; XF ; 24 ; Moryak ; 587 
 2654 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; AU ; 33 ; Иди марки собирай! ; 441 
 2655 ; 20 копеек ; 1948 ;  ; Ni ; AU ; 10 ; Gerasim ; 283 
 2656 ; 20 копеек ; 1949 ;  ; Ni ; AU ; 38 ; терминатор 3000 ; 1112 
 2657 ; 20 копеек ; 1950 ;  ; Ni ; XF ; 41 ; lesnik1 ; 2260 
 2658 ; 20 копеек ; 1954 ;  ; Ni ; AU ; 16 ; FireFly ; 121 
 2659 ; 15 копеек ; 1939 ;  ; Ni ; XF ; 32 ; Avn ; 943 
 2660 ; 15 копеек ; 1940 ;  ; Ni ; AU ; 57 ; yhc4f ; 1363 
 2661 ; 15 копеек ; 1941 ;  ; Ni ; XF ; 33 ; goryn ; 387 
 2662 ; 15 копеек ; 1943 ;  ; Ni ; XF ; 28 ; 009 ; 415 
 2663 ; 15 копеек ; 1946 ;  ; Ni ; XF+ ; 24 ; goryn ; 240 
 2664 ; 15 копеек ; 1950 ;  ; Ni ; AU ; 13 ; suomi ; 388 
 2665 ; 15 копеек ; 1952 ;  ; Ni ; AU ; 23 ; goryn ; 200 
 2666 ; 15 копеек ; 1953 ;  ; Ni ; AU ; 15 ; goryn ; 157 
 2667 ; 10 копеек ; 1935 ;  ; Ni ; AU ; 47 ; Почта России ; 1632 
 2668 ; 10 копеек ; 1937 ;  ; Ni ; AU ; 43 ; lesnik1 ; 2888 
 2669 ; 10 копеек ; 1939 ;  ; Ni ; AU ; 80 ; FireFly ; 4080 
 2570 ; 15 копеек ; 1936 ;  ; Ni ; VF+ ; 30 ; Moryak ; 122 
 2571 ; 1 копейка ; 1935 ;  ; Br ; F+ ; 40 ; Loos ; 397 
 2572 ; 15 копеек ; 1939 ;  ; Ni ; VF ; 24 ; Мерен ; 248 
 2573 ; 1 копейка ; 1934 ;  ; Br ; XF ; 51 ; sovmin ; 437 
 2574 ; 5 копеек ; 1973 ;  ; Cu-Zn ; VF ; 40 ; 1636722 ; 486 
 2575 ; 10 копеек ; 1969 ;  ; Cu-Ni ; VF ; 7 ; ialaiola ; 15 
 2576 ; 2 копейки ; 1964 ;  ; Cu-Zn ; VF- ; 33 ; Мерен ; 277 
 2577 ; 1 копейка ; 1964 ;  ; Cu-Zn ; VF ; 16 ; an17s ; 199 
 2578 ; 5 рублей ; 1991 ; ММД ; Cu-Ni ; XF ; 41 ; Kudma ; 106 
 2579 ; 20 рублей ; 1993 ; ММД Белый металл (магнитный) ;  ; VF+ ; 16 ; Kudma ; 69 
 2580 ; 5 копеек шт Б ; 2005 ; М ; St in Ni ; VF-XF ; 11 ; care12 ; 104 
 2581 ; 15 копеек ; 1989 ;  ; Cu-Ni ; VF-XF ; 4 ; ialaiola ; 6 
 2582 ; 5 копеек ; 1926 ;  ; Br ; VG ; 2 ; cr2952 ; 95 
 2583 ; 15 копеек ; 1943 ;  ; Ni ; F-VF ; 3 ; bitdvd ; 48 
 2584 ; 15 копеек ; 1939 ;  ; Ni ; F-VF ; 12 ; fuzzyfly ; 152 
 2585 ; 15 копеек ; 1931 ;  ; Ni ; F ; 1 ; cr2952 ; 73 
 2586 ; 15 копеек ; 1937 ;  ; Ni ; F ; 8 ; Ssa970 ; 140 
 2587 ; 15 копеек ; 1938 ;  ; Ni ; F ; 24 ; cr2952 ; 287 
 2588 ; 20 копеек ; 1955 ;  ; Ni ; XF ; 2 ; cr2952 ; 83 
 2589 ; 10 копеек ; 1955 ;  ; Ni ; XF ; 3 ; hemiechinus ; 75 
 2590 ; 10 копеек ; 1945 ;  ; Ni ; VF ; 51 ; kultan ; 606 
 2591 ; 15 копеек ; 1932 ;  ; Ni ; VG ; 1 ; cr2952 ; 83 
 2592 ; 3 копейки ; 1937 ;  ; Br ; F ; 2 ; cr2952 ; 73 
 2593 ; 3 копейки ; 1938 ;  ; Br ; F ; 1 ; cr2952 ; 83 
 2594 ; 3 копейки ; 1928 ;  ; Br ; F ; 8 ; 1636722 ; 48 
 2595 ; 2 копейки ; 1939 ;  ; Br ; F ; 2 ; cr2952 ; 53 
 2596 ; 5 копеек ; 1931 ;  ; Br ; F ; 3 ; Meshok ; 65 
 2597 ; 1 копейка ; 1928 ;  ; Br ; F ; 4 ; oleg4222 ; 75 
 2598 ; 5 копеек ; 1928 ;  ; Br ; VG ; 11 ; oleg4222 ; 108 
 2599 ; 15 копеек. В капсуле ; 1932 ;  ; Ni ;  ; 20 ; TORRA ; 1274 
 2600 ; 10 копеек. В капсуле ; 1934 ;  ; Ni ;  ; 15 ; sax ; 3725 
 2601 ; 20 копеек. В капсуле ; 1933 ;  ; Ni ;  ; 13 ; Joric ; 1904 
 2602 ; 1 рубль ; 1968 ;  ; Cu-Ni ; AU ; 17 ; Сhatsky ; 1532 
 2603 ; 1 рубль ; 1972 ;  ; Cu-Ni ; AU ; 32 ; фарфор ; 2550 
 2604 ; 1 рубль ; 1981 ;  ; Cu-Ni ; AU ; 18 ; Avn ; 2155 
 2605 ; 1 рубль ; 1990 ;  ; Cu-Ni ; AU ; 16 ; Сhatsky ; 95 
 2606 ; 1 рубль ; 1982 ;  ; Cu-Ni ; AU ; 23 ; Meshok ; 1996 
 2607 ; 1 рубль ; 1974 ;  ; Cu-Ni ; AU ; 24 ; Мерен ; 1737 
 2608 ; 50 копеек ; 1984 ;  ; Cu-Ni ; AU ; 14 ; avgo ; 81 
 2609 ; 50 копеек ; 1990 ;  ; Cu-Ni ; AU ; 25 ; hemiechinus ; 301 
 2610 ; 10 копеек ; 1985 ;  ; Cu-Ni ; AU ; 5 ; Tesal ; 31 
 2611 ; 5 копеек ; 1977 ;  ; Cu-Zn ; AU ; 46 ; xonlight ; 339 
 2612 ; 3 копейки ; 1979 ;  ; Cu-Zn ; AU ; 15 ; Deer ; 94 
 2613 ; 2 копейки ; 1970 ;  ; Cu-Zn ; AU ; 11 ; assesor ; 108 
 2614 ; 2 копейки ; 1961 ;  ; Cu-Zn ; AU ; 27 ; терминатор 3000 ; 261 
 2615 ; 1 копейка ; 1972 ;  ; Cu-Zn ; AU ; 5 ; gos ; 29 
