 6693 ; Пуговица Швеция ;  ;  ; Ж/м ;  ; 12 ; basil ; 83 
 3310 ; 2 евро. Ватикан. XXVI Всемирный день молодёжи в Мадриде. Буклет ; 2011 ;  ; Би/м ; AU ; 24 ; Ok13 ; 2042 
 3311 ; 2 злотых. Польша. В буклете. Морской котик ; 2007 ;  ; Лат ; Unc ; 18 ; shknikolay ; 227 
 3312 ; 2 злотых. Польша. В буклете. Зубро-бизон ; 2013 ;  ; Лат ; Unc ; 13 ; salim ; 250 
 3313 ; 2 злотых. Польша. В буклете. Зеленая ящерица ; 2009 ;  ; Лат ; Unc ; 6 ; dimam_kz ; 115 
 3314 ; 2 злотых. Польша. В буклете. Польский пони ; 2014 ;  ; Лат ; Unc ; 9 ; salim ; 264 
 3315 ; 2 злотых. Польша. В буклете. Летучая мышь ; 2010 ;  ; Лат ; Unc ; 7 ; LEXAI ; 227 
 3316 ; 2 злотых. Польша. В буклете. Суслик свистун ; 2006 ;  ; Лат ; Unc ; 14 ; dimam_kz ; 209 
 3317 ; 2 злотых. Польша. В буклете. Сокол ; 2008 ;  ; Лат ; Unc ; 14 ; shknikolay ; 227 
 3318 ; 2 злотых. Польша. В буклете. Филин пугач ; 2005 ;  ; Лат ; Unc ; 12 ; shknikolay ; 227 
 3319 ; 2 злотых. Польша. В буклете. Барсук ; 2011 ;  ; Лат ; Unc ; 8 ; dimam_kz ; 139 
 3320 ; 2 динара. Андорра. Олимпиада. Конвер, марка ; 1987 ;  ; Cu-Ni ; Unc/AU ; 12 ; SKeeper ; 276 
 3321 ; 2 быра. Эфиопия. Чемпионат мира по футболу. Конверт с маркой ; 1982 ;  ; Cu-Ni ; AU ; 37 ; SpAi ; 434 
 3322 ; 2 фунта. Джерси. 25 лет WWF. Конвер, марка ; 1987 ;  ; Cu-Ni ; Unc/AU ; 26 ; SpAi ; 330 
 3323 ; 1 крейцер. Австрия. В капсуле ННР. MS60BN ; 1861А ;  ; Cu ;  ; 50 ; Reks ; 312 
 3324 ; 50 пфенниг. Германия. Нотгельд ; 1920 ;  ; Fe ; XF ; 27 ; Dimius ; 140 
 3325 ; 5 сантимов. Франция, Нотгельд, Марсель ; 1916 ;  ; Al ; VF- ; 16 ; lestes ; 126 
 3326 ; 1/2 кроны. Великобритания ; 1957 ;  ; Cu-Ni ; VF-XF ; 7 ; silver925 ; 36 
 3327 ; 1/2 доллара. США ; 1974D ;  ; Cu-Ni ; XF ; 13 ; Ok13 ; 48 
 3328 ; 20 шиллингов. Австрия ; 1982 ;  ; Al/Br ; XF ; 26 ; 1gold ; 104 
 3329 ; 1 цент. Канада ; 1911 ;  ; Br ; XF ; 17 ; crocus ; 144 
 3330 ; 500 франков. Бельгия.150 лет независимости Бельгии ; 1980 ;  ; Cu-Ni,серебрен ; XF ; 20 ; Чуча ; 249 
 3331 ; 500 йен. Япония. Зимние Олимпийские игры в г. Нагано ; 1998 ;  ; Cu-Ni ; AU ; 34 ; 100924 ; 487 
 3332 ; 2 лева. Болгария. Захарий Зограф ; 2010 ;  ; Cu ; Proof-Like ; 22 ; Arlekino82 ; 1890 
 3333 ; 5 гривен ; 2017 ; 150 лет театру оперы и балета им. Т.Г. Шевченко ; Cu-Ni-Zn ; AU ; 22 ; DormiDont ; 230 
 3334 ; 5 гривен. Украина. Дипломатическая служба ; 2017 ;  ; Cu-Ni ; AU ; 22 ; aziya11 ; 235 
 3335 ; 5 гривен ; 2016 ; Древний Дрогобыч ; Cu-Ni-Zn ; AU ; 8 ; Чуча ; 161 
 3336 ; 5 гривен ; 2017 ; Старый замок в Каменецк-Подольске ; Cu-Ni-Zn ; AU ; 28 ; Чуча ; 157 
 3237 ; 1/2 франка. Швейцария ; 1962 ;  ; Ag ; VF-XF ; 13 ; митяй ; 110 
 3238 ; 5 евро. Австрия. Лыжи ; 2010 ;  ; Ag ; AU ; 8 ; vl999rg ; 625 
 3239 ; 500 эскудо. Португалия. 150 лет банку Португалии ; 1996 ;  ; Ag ; AU ; 27 ; спарта ; 445 
 3240 ; 1 шиллинг. Гамбург ; 1846 ;  ; Ag ; F+ ; 19 ; basil ; 373 
 3241 ; 3 штюбера. Берг ; 1806 ;  ; Ag ; F ; 21 ; krugerrand ; 431 
 3242 ; 100 крон. Чехословакия. 150 лет с рождения Антонина Дворжака ; 1991 ;  ; Ag ; AU ; 24 ; Capt2 ; 633 
 3243 ; 5 шиллингов ЮАР ; 1952 ;  ; Ag ; XF ; 21 ; тикси3 ; 839 
 3244 ; 1 крона. Австрия ; 1915 ;  ; Ag ; VF-XF ; 19 ; krava ; 195 
 3245 ; 5 марок. ФРГ ; 1951J ;  ; Ag ; XF ; 16 ; avi992 ; 334 
 3246 ; 1 флорин. Австрия ; 1878 ;  ; Ag ; VF ; 18 ; cfif24 ; 520 
 3247 ; 5 франков. Франция ; 1832 ;  ; Ag ; VF ; 29 ; KaTer ; 1181 
 3248 ; 2 кроны. Швеция ; 1950 ;  ; Ag ; XF+ ; 27 ; нюанс ; 285 
 3249 ; 5 песо. Мексика ; 1948 ;  ; Ag ; XF ; 31 ; O.Krit ; 1314 
 3250 ; 2 кроны. Австрия ; 1912 ;  ; Ag ; VF-XF ; 16 ; тикси3 ; 356 
 3251 ; 2 кроны. Швеция ; 1948 ;  ; Ag ; XF+ ; 43 ; crocus ; 607 
 3252 ; 1 крона. Австрия ; 1914 ;  ; Ag ; VF-XF ; 18 ; vasa ; 208 
 3253 ; 10 центов. Ньюфаундленд ; 1938 ;  ; Ag ; XF ; 10 ; hanim ; 510 
 3254 ; 6 пенсов. Великобритания ; 1887 ;  ; Ag ; XF- ; 54 ; Reks ; 915 
 3255 ; 1 крона. Австрия ; 1915 ;  ; Ag ; VF ; 14 ; Kurus ; 193 
 3256 ; 5 евро. Австрия. Лыжный спорт ; 2005 ;  ; Ag ; AU ; 13 ; vl999rg ; 625 
 3257 ; 1 крона. Австрия ; 1915 ;  ; Ag ; XF ; 15 ; dial_rides ; 245 
 3258 ; 1 крона. Австрия ; 1915 ;  ; Ag ; XF ; 11 ; металлург ; 226 
 3259 ; 1 крона. Австрия ; 1914 ;  ; Ag ; VF-XF ; 19 ; Markgraf ; 197 
 3260 ; 2 злотых. Польша ; 1933 ;  ; Ag ; VF ; 8 ; фрегат ; 123 
 3261 ; 2 злотых. Польша ; 1932 ;  ; Ag ; VF- ; 7 ; фрегат ; 114 
 3262 ; 1 шиллинг. Австралия ; 1956 ;  ; Ag ; VF- ; 9 ; glad447 ; 169 
 3263 ; 5 эскудо. Мозамбик ; 1960 ;  ; Ag ; VF ; 23 ; STANDART ; 127 
 3264 ; 2,5 эскудо. Мозамбик ; 1951 ;  ; Ag ; VF ; 20 ; shuman71 ; 170 
 3265 ; 2,5 эскудо. Мозамбик ; 1950 ;  ; Ag ; XF ; 31 ; wic ; 190 
 3266 ; 2 шиллинга. Южная Африка ; 1942 ;  ; Ag ; VF- ; 7 ; shuman71 ; 278 
 3267 ; 1 шиллинг. Великобритания. Гурт отверстия 12 и 6 часов ; 1887 ;  ; Ag ; F ; 22 ; t_v_v ; 192 
 3268 ; 1/4 гульдена. Кюрасао ; 1944 ;  ; Ag ; VF ; 20 ; basil ; 133 
 3269 ; 1/4 гульдена. Кюрасао ; 1947 ;  ; Ag ; F+ ; 12 ; Бигль ; 100 
 3270 ; 20 сентаво. Куба ; 1948 ;  ; Ag ; VF- ; 11 ; hmel-v ; 170 
 3271 ; 1 шиллинг. Южная Африка ; 1942 ;  ; Ag ; F ; 21 ; hmel-v ; 181 
 3272 ; 6 пенсов. Великобритания ; 1837 ;  ; Ag ; F- ; 11 ; ratiandr ; 193 
 3273 ; 2,5 эскудо. Португалия ; 1932 ;  ; Ag ; VF- ; 32 ; basil ; 206 
 3274 ; 20 сентаво. Чили ; 1899 ;  ; Ag ; VG ; 7 ; сортам70 ; 57 
 3275 ; 25 сентаво. Мексика ; 1952 ;  ; Ag ; XF ; 29 ; Starushka ; 185 
 3276 ; 1 динар. Сербия ; 1897 ;  ; Ag ; VF- ; 39 ; Arlekino82 ; 379 
 3277 ; 50 пара. Сербия ; 1879 ;  ; Ag ; F-VF ; 41 ; Arlekino82 ; 397 
 3278 ; 50 сантимов. Франция ; 1912 ;  ; Ag ; VF ; 13 ; silver925 ; 114 
 3279 ; 1/2 франка. Швейцария ; 1962 ;  ; Ag ; AU ; 15 ; митяй ; 114 
 3280 ; 100 марок. Финляндия ; 1957 ;  ; Ag ; AU ; 15 ; AAOO ; 192 
 3281 ; 1 флорин. австрия ; 1884 ;  ; Ag ; VF-XF ; 22 ; Black Cat ; 564 
 3282 ; 1/2 франка. Швейцария ; 1962 ;  ; Ag ; AU ; 11 ; митяй ; 123 
 3283 ; 1 ригсдалер. Дания ; 1839 ;  ; Ag ; XF ; 47 ; Catman ; 14344 
 3284 ; 1/3 далера. Швеция ; 1779 ;  ; Ag ; VF-XF ; 79 ; Чуча ; 3130 
 3285 ; 8 скиллингов. Дания ; 1733 ;  ; Ag ; F+ ; 41 ; von_Schwarz ; 2039 
 3286 ; 1/2 франка. Швейцария ; 1946 ;  ; Ag ; XF ; 11 ; митяй ; 107 
 3187 ; 1 флорин. Великобритания ; 1922 ;  ; Ag ; VF ; 7 ; silver925 ; 255 
 3188 ; 1 флорин. Великобритания ; 1933 ;  ; Ag ; VF-XF ; 24 ; silver925 ; 363 
 3189 ; 1 шиллинг. Великобритания ; 1826 ;  ; Ag ; VG ; 18 ; Бигль ; 194 
 3190 ; 6 пенсов. Великобритания ; 1928 ;  ; Ag ; VF- ; 27 ; basil ; 94 
 3191 ; 6 пенсов. Великобритания ; 1939 ;  ; Ag ; VF- ; 10 ; basil ; 88 
 3192 ; 6 пенсов. Великобритания ; 1902 ;  ; Ag ; VF- ; 38 ; Dimius ; 201 
 3193 ; 6 пенсов. Великобритания ; 1881 ;  ; Ag ; F+ ; 24 ; alex62 ; 207 
 3194 ; 6 пенсов. Великобритания ; 1866 ;  ; Ag ; F- ; 7 ; кот баюн ; 107 
 3195 ; 6 пенсов. Великобритания ; 1874 ;  ; Ag ; F- ; 14 ; кот баюн ; 197 
 3196 ; 1/4 доллара. США ; 1943 ;  ; Ag ; VF- ; 20 ; Ok13 ; 221 
 3197 ; 1/4 доллара. США ; 1953 ;  ; Ag ; VF- ; 16 ; фрегат ; 216 
 3198 ; 1 дайм. США ; 1943 ;  ; Ag ; VF ; 13 ; SS007 ; 120 
 3199 ; 1 дайм. США ; 1917 ;  ; Ag ; VF+ ; 41 ; Harder ; 226 
 3200 ; 1 дайм. США ; 1961 ;  ; Ag ; VF+ ; 27 ; krava ; 150 
 3201 ; 2 франка. Франция ; 1905 ;  ; Ag ; VF-XF ; 45 ; $круджЪ ; 1020 
 3202 ; 1 франк. Франция ; 1916 ;  ; Ag ; VF ; 17 ; Kurus ; 165 
 3203 ; 1 франк. Франция ; 1906 ;  ; Ag ; VF+ ; 20 ; orex ; 246 
 3204 ; 1 франк. Франция ; 1911 ;  ; Ag ; VF+ ; 14 ; Holder31 ; 177 
 3205 ; 2 франка. Бельгия ; 1867 ;  ; Ag ; F ; 9 ; тикси3 ; 283 
 3206 ; 2 франка. Бельгия ; 1909 ;  ; Ag ; VF+ ; 24 ; batuke ; 377 
 3207 ; 1 франк. Бельгия ; 1886 ;  ; Ag ; VF ; 27 ; сортам70 ; 245 
 3208 ; 1 франк. Бельгия ; 1911 ;  ; Ag ; VF ; 13 ; фрегат ; 161 
 3209 ; 1 франк. Бельгия ; 1913 ;  ; Ag ; XF- ; 21 ; Dimius ; 197 
 3210 ; 50 центов. Канада ; 1913 ;  ; Ag ; F ; 17 ; cfif24 ; 422 
 3211 ; 25 центов. Канада ; 1968 ;  ; Ag ; XF- ; 11 ; STANDART ; 118 
 3212 ; 25 центов. Канада ; 1944 ;  ; Ag ; VF+ ; 16 ; basil ; 199 
 3213 ; 9 пиастров. Кипр ; 1919 ;  ; Ag ; F-VF ; 21 ; shuman71 ; 385 
 3214 ; 9 пиастров. Кипр ; 1938 ;  ; Ag ; VF+ ; 13 ; Масясик ; 567 
 3215 ; 9 пиастров. Кипр ; 1940 ;  ; Ag ; VF ; 20 ; shuman71 ; 463 
 3216 ; 9 пиастров. Кипр ; 1921 ;  ; Ag ; F-VF ; 22 ; Leshy77 ; 329 
 3217 ; 9 пиастров. Кипр ; 1901 ;  ; Ag ; F ; 16 ; marSal8Q ; 250 
 3218 ; 4,5 пиастра. Кипр ; 1921 ;  ; Ag ; F ; 12 ; Бигль ; 227 
 3219 ; 4,5 пиастра. Кипр ; 1901 ;  ; Ag ; F ; 20 ; t_v_v ; 133 
 3220 ; 1 боливар. Венесуэла ; 1936 ;  ; Ag ; F ; 8 ; glad447 ; 114 
 3221 ; 10 шиллингов. Ирландия. 50-летие Пасхального восстания ; 1966 ;  ; Ag ; XF+ ; 55 ; Dahan ; 925 
 3222 ; 1 форинт. Венгрия ; 1879 ;  ; Ag ; VF- ; 25 ; cfif24 ; 539 
 3223 ; 10 крон. Дания. Смерть короля Фредерика IX и восхождение на трон королевы Маргарет ; 1972 ;  ; Ag ; AU ; 22 ; VVE ; 700 
 3224 ; 5 крон. Дания. Фредерик IX и Ингрид Шведская, серебряный юбилей свадьбы ; 1960 ;  ; Ag ; AU ; 38 ; svaf ; 738 
 3225 ; 2 кроны. Дания. 18-летие принцессы Маргарет ; 1958 ;  ; Ag ; AU ; 28 ; svaf ; 628 
 3226 ; 2 кроны. Дания. Кристиан X, 25-летие правления ; 1937 ;  ; Ag ; AU ; 47 ; svaf ; 1037 
 3227 ; 5 крон. Дания. Свадьба принцессы Анны Марии ; 1964 ;  ; Ag ; AU ; 23 ; ochernishev ; 720 
 3228 ; 2 кроны. Дания. 75-летие Кристиана X ; 1945 ;  ; Ag ; XF+ ; 63 ; kolosok ; 976 
 3229 ; 2 кроны. Дания. Начало кампании по борьбе с туберкулезом в Гренландии. Карта Гренландии. Фредерик IX ; 1953 ;  ; Ag ; XF+ ; 43 ; svaf ; 979 
 3230 ; 50 динар. Югославия ; 1938 ;  ; Ag ; VF+ ; 29 ; Capt2 ; 663 
 3231 ; 1/2 гульдена. Вюртемберг ; 1838 ;  ; Ag ; VF+ ; 54 ; shuman71 ; 1302 
 3232 ; 5 евро. Австрия. Сноуборд ; 2010 ;  ; Ag ; AU ; 5 ; vl999rg ; 567 
 3233 ; 2 франка Швейцария ; 1961 ;  ; Ag ; VF-XF ; 8 ; митяй ; 357 
 3234 ; 5 лат. Латвия ; 1931 ;  ; Ag ; VF-XF ; 36 ; KaTer ; 1229 
 3235 ; 100 шиллингов. Австрия. Иоганн Штраус ; 1975 ;  ; Ag ; Proof ; 32 ; SpAi ; 738 
 3236 ; 2 франка. Швейцария ; 1913 ;  ; Ag ; F ; 11 ; митяй ; 329 
 3137 ; 1 крона. Австрия ; 1915 ;  ; Ag ; XF- ; 24 ; Dimius ; 182 
 3138 ; 1 крона. Австрия ; 1898 ;  ; Ag ; F ; 9 ; вишня43 ; 149 
 3139 ; 500 лей. Румыния ; 1944 ;  ; Ag ; VF+ ; 38 ; тикси3 ; 511 
 3140 ; 200 лей. Румыния ; 1942 ;  ; Ag ; VF+ ; 12 ; krava ; 196 
 3141 ; 200 лей. Румыния ; 1942 ;  ; Ag ; XF- ; 17 ; marSal8Q ; 209 
 3142 ; 50 крон. Словакия ; 1944 ;  ; Ag ; VF ; 11 ; Emv ; 469 
 3143 ; 1/4 доллара. США ; 1943S ;  ; Ag ; VF ; 22 ; Ok13 ; 221 
 3144 ; 1/2 доллара. США ; 1964 ;  ; Ag ; AU ; 20 ; Dahan ; 593 
 3145 ; 1 шиллинг Австрия ; 1925 ;  ; Ag ; VF-XF ; 13 ; DPSKR ; 224 
 3146 ; 2 шиллинга. Австрия. 100 лет со дня смерти Франца Шуберта ; 1928 ;  ; Ag ; VF-XF ; 21 ; hmel-v ; 429 
 3147 ; 5 крон. Австрия ; 1909 ;  ; Ag ; F+ ; 19 ; Emv ; 828 
 3148 ; 1 флорин. Австрия ; 1860 ;  ; Ag ; VF-XF ; 11 ; vasa ; 567 
 3149 ; 20 лепт. Греция ; 1874 ;  ; Ag ; F+ ; 13 ; glad447 ; 251 
 3150 ; Доллар. Китай. Отверстие ;  ;  ; Ag ; F ; 33 ; (.!.) ; 1552 
 3151 ; 5 лат. Латвия ; 1931 ;  ; Ag ; XF+ ; 40 ; Harder ; 1420 
 3152 ; 5 лат. Латвия ; 1932 ;  ; Ag ; XF ; 56 ; Harder ; 1264 
 3153 ; 5 лат. Латвия ; 1931 ;  ; Ag ; VF-XF ; 40 ; Harder ; 1077 
 3154 ; 5 лат. Латвия ; 1932 ;  ; Ag ; XF ; 64 ; Harder ; 1442 
 3155 ; 5 лат. Латвия ; 1929 ;  ; Ag ; XF ; 33 ; Harder ; 1262 
 3156 ; 2 лата. Латвия ; 1925 ;  ; Ag ; VF+ ; 27 ; hmel-v ; 378 
 3157 ; 1 лат. Латвия ; 1924 ;  ; Ag ; XF- ; 9 ; Oleg72 ; 189 
 3158 ; 10 лит. Литва. Отверстие ; 1938 ;  ; Ag ; F-VF ; 50 ; Dahan ; 1049 
 3159 ; 10 лит. Литва ; 1936 ;  ; Ag ; VF+ ; 60 ; vl999rg ; 1532 
 3160 ; 5 лит. Литва ; 1925 ;  ; Ag ; VF+ ; 62 ; vl999rg ; 1449 
 3161 ; 5 лит. Литва ; 1936 ;  ; Ag ; VF+ ; 45 ; tanyasha ; 1031 
 3162 ; 2 лит. Литва ; 1925 ;  ; Ag ; VF- ; 9 ; Фест ; 352 
 3163 ; 50 крон. Чехословакия. 70 лет со дня рождения Иосифа Сталина ; 1949 ;  ; Ag ; XF+ ; 34 ; krava ; 960 
 3164 ; 100 крон. Чехословакия. 70 лет со дня рождения Иосифа Сталина ; 1949 ;  ; Ag ; XF+ ; 26 ; zef ; 1310 
 3165 ; 5 крон. Швеция. 100 лет Конституционной реформе ; 1966 ;  ; Ag ; XF+ ; 21 ; crocus ; 699 
 3166 ; 10 злотых. Польша ; 1935 ;  ; Ag ; VF- ; 15 ; фрегат ; 635 
 3167 ; 10 злотых. Польша ; 1932 ;  ; Ag ; VF-XF ; 10 ; фрегат ; 635 
 3168 ; 10 злотых. Польша ; 1933 ;  ; Ag ; XF- ; 26 ; primetime ; 3889 
 3169 ; 5 злотых. Польша ; 1934 ;  ; Ag ; VF-XF ; 8 ; hmel-v ; 325 
 3170 ; 5 злотых. Польша ; 1935 ;  ; Ag ; F+ ; 24 ; franklin ; 371 
 3171 ; 5 злотых. Польша ; 1933 ;  ; Ag ; VF-XF ; 7 ; фрегат ; 273 
 3172 ; 18 грошей. Польша ; 1754 ;  ; Ag ; VF- ; 47 ; klok ; 2029 
 3173 ; 2 злотых. Польша ; 1933 ;  ; Ag ; F+ ; 11 ; franklin ; 114 
 3174 ; 2 злотых. Польша ; 1934 ;  ; Ag ; F ; 12 ; basil ; 111 
 3175 ; 2 злотых. Польша ; 1932 ;  ; Ag ; VF ; 11 ; сортам70 ; 128 
 3176 ; 1 шиллинг. Великобритания ; 1889 ;  ; Ag ; VF- ; 44 ; Harder ; 456 
 3177 ; 1 шиллинг. Великобритания ; 1891 ;  ; Ag ; F+ ; 32 ; кот баюн ; 317 
 3178 ; 1 шиллинг. Великобритания ; 1901 ;  ; Ag ; VG ; 3 ; всыня ; 90 
 3179 ; 1 шиллинг. Великобритания ; 1936 ;  ; Ag ; VF ; 21 ; krava ; 179 
 3180 ; 1 шиллинг. Великобритания ; 1907 ;  ; Ag ; F-VF ; 27 ; hmel-v ; 281 
 3181 ; 1 шиллинг. Великобритания ; 1910 ;  ; Ag ; VF- ; 35 ; alex2016 ; 227 
 3182 ; 1 шиллинг. Великобритания ; 1897 ;  ; Ag ; F ; 29 ; Leshy77 ; 340 
 3183 ; 1 шиллинг. Великобритания ; 1922 ;  ; Ag ; F+ ; 11 ; krava ; 186 
 3184 ; 1 шиллинг. Великобритания ; 1945 ;  ; Ag ; VF ; 33 ; hmel-v ; 186 
 3185 ; 1 шиллинг. Великобритания ; 1877 ;  ; Ag ; F ; 17 ; кот баюн ; 257 
 3186 ; 1 шиллинг. Великобритания ; 1877 ;  ; Ag ; F- ; 13 ; Dimius ; 227 
 3087 ; 50 стотинок. Болгария ; 1891 ;  ; Ag ; VF- ; 23 ; Arlekino82 ; 238 
 3088 ; 1 дайм США ; 1961 ;  ; Ag ; VF-XF ; 13 ; archy ; 131 
 3089 ; 1/2 франка Швейцария ; 1960 ;  ; Ag ; XF ; 17 ; hmel-v ; 152 
 3090 ; 10 эре Швеция ; 1917 ;  ; Ag ; VF ; 14 ; crocus ; 153 
 3091 ; 1/10 гульдена Нидерландская Индия ; 1915 ;  ; Ag ; F-VF ; 15 ; basil ; 102 
 3092 ; 2 лей Румыния ; 1875 ;  ; Ag ; VF ; 47 ; klok ; 1728 
 3093 ; 1 марка Финляндия ; 1966 ;  ; Ag ; VF+ ; 10 ; silver925 ; 86 
 3094 ; 1 крона Швеция ; 1939 ;  ; Ag ; VF- ; 15 ; crocus ; 236 
 3095 ; 6 пенсов Великобритания ; 1946 ;  ; Ag ; VF-XF ; 14 ; basil ; 124 
 3096 ; 10 центов Канада ; 1964 ;  ; Ag ; VF ; 14 ; Vox ; 91 
 3097 ; 20 крон. Словакия ; 1941 ;  ; Ag ; VF+ ; 10 ; (.!.) ; 509 
 3098 ; Торговый доллар. Великобритания ; 1898 ;  ; Ag ; VF ; 20 ; gama ; 2953 
 3099 ; 1 доллар. Китай ;  ;  ; Ag ; VF+ ; 14 ; SY_2009 ; 3141 
 3100 ; 2 1/2 шиллинга. Южная Африка ; 1958 ;  ; Ag ; VF-XF ; 17 ; тикси3 ; 357 
 3101 ; 4 риала. Мексика ; 1807 ;  ; Ag ; F ; 21 ; von_Schwarz ; 1338 
 3102 ; 1 гульден. Нидерланды ; 1955 ;  ; Ag ; XF ; 9 ; тикси3 ; 193 
 3103 ; 20 сентаво. Куба ; 1948 ;  ; Ag ; VF+ ; 19 ; Capt2 ; 320 
 3104 ; 50 сен. Япония ;  ;  ; Ag ; VF ; 53 ; ialaiola ; 201 
 3105 ; 1 франк. Швейцария ; 1958 ;  ; Ag ; XF ; 7 ; hmel-v ; 230 
 3106 ; 50 лева. Болгария ; 1930 ;  ; Ag ; VF-XF ; 34 ; Sterh ; 259 
 3107 ; 20 лева. Болгария ; 1930 ;  ; Ag ; VF+ ; 22 ; л842 ; 140 
 3108 ; 2 боливара. Венесуэла ; 1945 ;  ; Ag ; XF ; 35 ; Копеечка ; 907 
 3109 ; 50 эре. Швеция ; 1933 ;  ; Ag ; VF ; 14 ; SpAi ; 123 
 3110 ; 50 эре. Швеция ; 1939 ;  ; Ag ; VF+ ; 17 ; crocus ; 274 
 3111 ; 1 дайм. США ; 1948 ;  ; Ag ; VF ; 13 ; silver925 ; 111 
 3112 ; 25 сент. Нидерланды ; 1919 ;  ; Ag ; F+ ; 27 ; franklin ; 77 
 3113 ; 25 сент. Нидерланды ; 1895 ;  ; Ag ; F+ ; 9 ; Eichhörnchen ; 115 
 3114 ; 10 сент. Нидерланды ; 1928 ;  ; Ag ; XF- ; 24 ; STANDART ; 100 
 3115 ; 6 пенсов. Великобритания ;  ;  ; Ag ; VG ; 3 ; (.!.) ; 68 
 3116 ; Монета. Афганистан ;  ;  ; Ag ; F ; 11 ; (.!.) ; 455 
 3117 ; 10 центов. Канада ; 1961 ;  ; Ag ; VF-XF ; 19 ; STANDART ; 74 
 3118 ; 10 центов. Китай ;  ;  ; Ag ; VF+ ; 31 ; borissevt ; 3853 
 3119 ; 20 пфенниг. Германия ; 1873Н ;  ; Ag ; VF+ ; 66 ; птичка16 ; 2617 
 3120 ; 2 шиллинга Австрия Бильрот ; 1929 ;  ; Ag ; XF- ; 45 ; SpAi ; 632 
 3121 ; Тугрик. Монголия ; 1925 ;  ; Ag ; VF+ ; 50 ; Степан_81 ; 3199 
 3122 ; 1 песо. Куба ; 1939 ;  ; Ag ; VF-XF ; 52 ; primetime ; 4046 
 3123 ; 1/2 доллара. США ; 1968D ;  ; Ag ; XF+ ; 13 ; glad447 ; 466 
 3124 ; 1/2 доллара. США ; 1967 ;  ; Ag ; XF+ ; 38 ; glad447 ; 281 
 3125 ; 5 пенго. Венгрия ; 1930 ;  ; Ag ; F-VF ; 10 ; тикси3 ; 572 
 3126 ; 20 крейцеров. Венгрия ; 1844 ;  ; Ag ; VF+ ; 34 ; franklin ; 680 
 3127 ; 1 флорин. Венгрия ; 1887 ;  ; Ag ; VF-XF ; 42 ; Black Cat ; 842 
 3128 ; 1 крона. Венгрия ; 1914 ;  ; Ag ; VF-XF ; 21 ; vasa ; 240 
 3129 ; 1 флорин. Австрия ; 1878 ;  ; Ag ; VF+ ; 9 ; megavasilius ; 568 
 3130 ; 1 флорин. Австрия ; 1883 ;  ; Ag ; XF ; 34 ; вишня43 ; 1122 
 3131 ; 1 флорин. Австрия. Гурт снята подвеска 12 часов ; 1888 ;  ; Ag ; VF- ; 13 ; кот баюн ; 361 
 3132 ; 20 крейцеров. Австрия ; 1830 ;  ; Ag ; VF-XF ; 35 ; legaluser ; 1281 
 3133 ; 20 крейцеров. Австрия ; 1840 ;  ; Ag ; XF- ; 34 ; legaluser ; 513 
 3134 ; 2 кроны. Австрия ; 1912 ;  ; Ag ; XF- ; 15 ; sever2010 ; 401 
 3135 ; 1 крона. Австрия ; 1893 ;  ; Ag ; VF ; 18 ; фрегат ; 143 
 3136 ; 1 крона. Австрия ; 1895 ;  ; Ag ; VF ; 27 ; Kurus ; 171 
 3037 ; Доллар. Китай ;  ;  ; Ag ; VF ; 21 ; $круджЪ ; 4296 
 3038 ; Доллар. Китай ;  ;  ; Ag ; VF ; 28 ; Emv ; 2085 
 3039 ; 5 лат. Латвия ; 1931 ;  ; Ag ; VF-XF ; 23 ; Копеечка ; 1083 
 3040 ; 5 лат. Латвия ; 1931 ;  ; Ag ; VF+ ; 37 ; zef ; 1019 
 3041 ; 2 лата. Латвия ; 1925 ;  ; Ag ; XF ; 36 ; crocus ; 362 
 3042 ; 1 доллар. США. 38 лет Корейской войне ; 1991 ;  ; Ag ; AU ; 20 ; валенок ; 1667 
 3043 ; 1 лат. Латвия ; 1924 ;  ; Ag ; VF-XF ; 13 ; hmel-v ; 182 
 3044 ; 5 лит. Литва ; 1936 ;  ; Ag ; VF ; 45 ; crocus ; 760 
 3045 ; 2,5 эскудо Сан-Томе и Принсипи ; 1939 ;  ; Ag ; VF- ; 39 ; Sterh ; 413 
 3046 ; 1 доллар. США ; 1922 ;  ; Ag ; XF ; 27 ; Harder ; 1536 
 3047 ; 1 доллар. США ; 1885 ;  ; Ag ; XF ; 33 ; Harder ; 2652 
 3048 ; 1 доллар. США ; 1921 ;  ; Ag ; XF ; 28 ; cr5400 ; 1913 
 3049 ; 1/2 доллара. США ; 1964 ;  ; Ag ; XF ; 26 ; Dahan ; 529 
 3050 ; 1 дайм. США ; 1941 ;  ; Ag ; VF ; 24 ; нюанс ; 160 
 3051 ; 1 дайм. США ; 1943 ;  ; Ag ; VF ; 21 ; нюанс ; 159 
 3052 ; 1 доллар. Канада. Квебек ; 1964 ;  ; Ag ; XF- ; 23 ; crocus ; 1281 
 3053 ; 5 долларов. Токелау. Желтый тунец ; 2014 ;  ; Ag ; AU ; 25 ; silverbob ; 1513 
 3054 ; 200 марок. Финляндия ; 1957 ;  ; Ag ; XF+ ; 35 ; hmel-v ; 295 
 3055 ; 100 марок. Финляндия ; 1957 ;  ; Ag ; XF+ ; 29 ; cr5400 ; 253 
 3056 ; 5 крон. Швеция. 70 лет со дня рождения Густава VI Адольфа ; 1952 ;  ; Ag ; XF+ ; 21 ; Salut18 ; 629 
