 5923 ; Бона иностранная. Боливия ; 1962 ;  ;  ;  ; 6 ; moneta34 ; 36 
 1652 ; Лот монет Банка России (юбилейные): 10 руб (10шт) ; 2011-2014 ;  ; Лат/St ; XF/AU ; 30 ; PUDIS ; 184 
 1653 ; Лот монет СССР: 3 коп (5шт) ; 1926-1957 ;  ; Br ; F/F+ ; 17 ; murman ; 100 
 1654 ; Лот монет Банка России: 50 руб (Би/м-5шт, Cu-Ni-5шт) 10шт ; 1992,1993 ;  ; Юи/м,Cu-Zn ; VF-XF ; 24 ; westof ; 230 
 1655 ; Лот монет СССР: 3 коп (26шт) ; 1928-1957 ;  ; Br ; F/F-VF ; 41 ; igrtlk ; 568 
 1656 ; Лот монет СССР (20шт): 15коп ; 1990 ;  ; Cu-Ni ; XF/AU ; 23 ; Ustin ; 118 
 1657 ; Лот монет СССР: 3 коп (27шт) ; 1961-1991 ;  ; Cu-Zn ; F-VF ; 14 ; olegs ; 104 
 1658 ; Лот монет СССР: 1 коп (29шт) ; 1961-1991 ;  ; Cu-Zn ; F-VF/VF ; 23 ; kansky ; 92 
 1659 ; Лот монет России (15шт): 10руб, 5руб ; 2001-2014 ;  ; БиМ, Ni-St ; XF/AU ; 21 ; ooooo1961 ; 201 
 1660 ; Лот монет Банка России (город-герой): 2 руб (5шт) ; 2000 ;  ; Cu-Ni ; VF+ ; 30 ; радон ; 306 
 1661 ; Лот монет Банка России (200 лет Отечественной войны 1812): 10,5,2 руб (28шт) ; 2012 ;  ; Ni/St,Лат/St ; AU ; 21 ; Rusik ; 408 
 1662 ; Лот монет СССР (Олимпиада 80): 1 руб (6шт). Упаковка ; 1977-1980 ;  ; Cu-Ni ; Unc ; 47 ; Гимли ; 1918 
 1663 ; Лот монет Банка России: 100 руб (Би/м-3шт, Cu-Ni-3шт) 6шт ; 1992,1993 ;  ; Cu-Ni,Би/м ; VF-XF ; 36 ; AlexMartSpb ; 199 
 1664 ; Лот монет Банка России: 10 руб (10шт) ; 1991 ;  ; би/м ; VF-XF ; 28 ; AlexMartSpb ; 102 
 1665 ; Лот монет СССР: 15,10 коп (7шт) ; 1936-1957 ;  ; Ni ; VF/XF ; 42 ; ooooo1961 ; 189 
 1666 ; Лот монет СССР (7шт): 15коп, 10коп, 2коп, 1коп ; 1961-1985 ;  ; Cu-Ni,Cu-Zn ; XF/AU ; 42 ; AlexMartSpb ; 93 
 1567 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF ; 29 ; didisister ; 122 
 1568 ; 3 копейки ; 1939 ;  ; Br ; VF ; 36 ; жулик ; 68 
 1569 ; 3 копейки ; 1938 ;  ; Br ; VF+ ; 35 ; VAZ-2107 ; 159 
 1570 ; 3 копейки ; 1948 ;  ; Br ; F+ ; 17 ; Геолог ; 70 
 1571 ; 3 копейки ; 1952 ;  ; Br ; VF+ ; 8 ; Геолог ; 44 
 1572 ; 3 копейки ; 1954 ;  ; Br ; VF ; 7 ; aajukov ; 43 
 1573 ; 3 копейки ; 1953 ;  ; Br ; VF ; 7 ; Геолог ; 38 
 1574 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF+ ; 35 ; sibons ; 245 
 1575 ; 2 копейки ; 1931 ;  ; Br ; VF+ ; 19 ; AnvlaSar6216 ; 84 
 1576 ; 2 копейки ; 1937 ;  ; Br ; VF ; 12 ; maks169 ; 101 
 1577 ; 2 копейки ; 1938 ;  ; Br ; VF ; 19 ; didisister ; 114 
 1578 ; 2 копейки ; 1939 ;  ; Br ; VF ; 18 ; shknikolay ; 125 
 1579 ; 2 копейки ; 1955 ;  ; Br ; VF+ ; 17 ; judge ; 185 
 1580 ; 2 копейки ; 1956 ;  ; Br ; VF ; 8 ; maks169 ; 38 
 1581 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF ; 14 ; AnvlaSar6216 ; 61 
 1582 ; 1 копейка ; 1936 ;  ; Br ; F-VF ; 22 ; murman ; 57 
 1583 ; 5 копеек ; 1977 ;  ; Cu-Zn ; AU ; 35 ; AnvlaSar6216 ; 114 
 1584 ; 2 копейки ; 1969 ;  ; Cu-Zn ; AU ; 64 ; ggerakl ; 363 
 1585 ; 2 копейки ; 1966 ;  ; Cu-Zn ; VF ; 19 ; zets ; 204 
 1586 ; 1 копейка ; 1937 ;  ; Br ; VF ; 26 ; ooooo1961 ; 271 
 1587 ; 1 копейка ; 1938 ;  ; Br ; XF- ; 6 ; didisister ; 45 
 1588 ; 1 копейка ; 1940 ;  ; Br ; VF+ ; 17 ; 13 ; 67 
 1589 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; XF+ ; 45 ; AnvlaSar6216 ; 245 
 1590 ; 10 копеек ; 1938 ;  ; Ni ; VG ; 38 ; viv1957 ; 419 
 1591 ; 15 копеек ; 1937 ;  ; Ni ; F- ; 70 ; СОВ ; 813 
 1592 ; 15 копеек ; 1935 ;  ; Ni ; VF- ; 23 ; advokatovl5 ; 292 
 1593 ; 15 копеек ; 1939 ;  ; Ni ; F+ ; 30 ; advokatovl5 ; 171 
 1594 ; 15 копеек ; 1940 ;  ; Ni ; F+ ; 41 ; advokatovl5 ; 267 
 1595 ; 15 копеек ; 1945 ;  ; Ni ; VF ; 22 ; didisister ; 187 
 1596 ; 15 копеек ; 1946 ;  ; Ni ; F+ ; 6 ; aajukov ; 28 
 1597 ; 10 копеек ; 1933 ;  ; Ni ; VF+ ; 41 ; жулик ; 461 
 1598 ; 15 копеек ; 1948 ;  ; Ni ; VF+ ; 39 ; judge ; 131 
 1599 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; F-VF ; 21 ; advokatovl5 ; 178 
 1600 ; 20 копеек ; 1938 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF+ ; 79 ; judge ; 520 
 1601 ; 20 копеек ; 1939 ;  ; Ni ; XF ; 49 ; advokatovl5 ; 410 
 1602 ; 20 копеек ; 1931 ;  ; Ni ; VF ; 35 ; VAZ-2107 ; 163 
 1603 ; 25 рублей. Олимпиада в Сочи. Талисманы. Упаковка ; 2012 ;  ; Cu-Ni ; Unc ; 18 ; спартак 30 ; 54 
 1604 ; Памятная монета и жетон "Графическое изображение "рубля"". Буклет ; 2014 ;  ; Ni/St,лат ; AU ; 33 ; Wulf ; 726 
 1605 ; Набор монет России "Вхождение в состав РФ Республики Крым и города Севастополя" (4шт): 10руб, 5коп, 1коп. В буклете ; 2014 ;  ; Ni/St,Лат/St ; AU ; 52 ; NikodimNor ; 360 
 1606 ; Набор монет России "70 лет Победы" (3шт): 10 руб. В буклете ; 2015 ;  ; БиМ ; AU ; 43 ; TaraskaPeter ; 215 
 1607 ; Набор монет России "70 лет Победы" (3шт): 10руб ; 2015 ;  ; БиМ ; AU ; 26 ; Ратамахатта ; 215 
 1608 ; Набор монет России "70 лет Победы" (3шт): 10руб ; 2015 ;  ; БиМ ; AU ; 27 ; TaraskaPeter ; 210 
 1609 ; Набор монет России "70 лет Победы" (3шт): 10руб ; 2015 ;  ; БиМ ; AU ; 27 ; TaraskaPeter ; 215 
 1610 ; Альбом монет Банка России: 5,1 коп (52шт) ; 1997-2014 ;  ; Cu-Ni ; XF/VF+ ; 58 ; жулик ; 821 
 1611 ; Альбом памятных монет "Города воинской славы и другие 10-рублевые памятные монеты России". (40шт): 10руб ; 2010-2014 ;  ; Лат/St ; AU ; 63 ; NikodimNor ; 1295 
 1612 ; Альбом памятных монет "70лет победы в Великой Отечественной войне" (21шт): 5 руб, 10руб ; 2015 ;  ; Ni/St ; AU ; 34 ; Rusik ; 1009 
 1613 ; Набор монет России "Сочи 2014" (4шт+бона): 25рублей +бона 100рублей. В буклете ; 2014 ;  ; Cu-Ni ; AU ; 18 ; 462 ; 341 
 1614 ; Альбом памятных монет. Выпуск №2 "200-летие победы России в Отечественной войне 1812года" (28шт) ; 2012 ;  ; Ni/St ; AU ; 9 ; karal ; 408 
 1615 ; Набр монет СССР (6шт): 1 рубль. В оригинальной красной упаковке ; 1977-1980 ;  ; Cu-Ni ; AU ; 40 ; Wulf ; 1665 
 1616 ; Набор монет банка России (6шт+жетон): 100руб, 50руб, 25руб, 10руб, 5руб, 1руб + жетон. 300 лет российского флота. Буклет ; 1996 ;  ;  ; AU ; 50 ; TaraskaPeter ; 18731 
 1517 ; 20 копеек ; 1953 ;  ; Ni ; VF-XF ; 8 ; svoistinov ; 45 
 1518 ; 1 копейка ; 1953 ;  ; Br ; F-VF ; 15 ; murman ; 61 
 1519 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; AU ; 22 ; zets ; 69 
 1520 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; AU ; 45 ; urok20 ; 226 
 1521 ; 20 копеек. Конверт,марка ; 1984 ;  ; Cu-Ni ; AU ; 47 ; Пчёлкин ; 300 
 1522 ; 15 копеек ; 1955 ;  ; Ni ; XF ; 31 ; 565 ; 60 
 1523 ; 15 копеек ; 1956 ;  ; Ni ; XF ; 39 ; murman ; 101 
 1524 ; 15 копеек ; 1954 ;  ; Ni ; VF-XF ; 52 ; murman ; 123 
 1525 ; 15 копеек ; 1953 ;  ; Ni ; VF-XF ; 11 ; G7 ; 46 
 1526 ; 15 копеек ; 1956 ;  ; Ni ; XF ; 27 ; murman ; 104 
 1527 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 12 ; murman ; 55 
 1528 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 13 ; жулик ; 42 
 1529 ; 10 копеек ; 1953 ;  ; Ni ; VF ; 49 ; murman ; 108 
 1530 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; VF+ ; 49 ; жулик ; 267 
 1531 ; 3 копейки ; 1938 ;  ; Br ; F-VF ; 23 ; murman ; 101 
 1532 ; 3 копейки ; 1939 ;  ; Br ; VF- ; 35 ; жулик ; 207 
 1533 ; 3 копейки ; 1940 ;  ; Br ; F ; 14 ; murman ; 65 
 1534 ; 3 копейки ; 1943 ;  ; Br ; VF- ; 13 ; murman ; 101 
 1535 ; 3 копейки ; 1956 ;  ; Br ; VF- ; 21 ; murman ; 104 
 1536 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF+ ; 33 ; vasek ; 59 
 1537 ; 15 копеек ; 1952 ;  ; Ni ; VF+ ; 15 ; svoistinov ; 45 
 1538 ; 2 копейки ; 1949 ;  ; Br ; VF ; 10 ; akula ; 51 
 1539 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF ; 63 ; zets ; 310 
 1540 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF ; 47 ; елец ; 288 
 1541 ; 1 копейка ; 1948 ;  ; Br ; F-VF ; 39 ; murman ; 160 
 1542 ; 5 копеек ; 1954 ;  ; Br ; VF- ; 44 ; Геолог ; 189 
 1543 ; 20 копеек ; 1932 ;  ; Ni ; VF- ; 34 ; aple ; 99 
 1544 ; 20 копеек ; 1933 ;  ; Ni ; VF+ ; 41 ; murman ; 153 
 1545 ; 15 копеек ; 1931 ;  ; Ni ; VF ; 43 ; RusScat ; 714 
 1546 ; 15 копеек ; 1932 ;  ; Ni ; VF ; 14 ; aajukov ; 53 
 1547 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF-XF ; 29 ; B-29 ; 88 
 1548 ; 10 копеек ; 1932 ;  ; Ni ; VF+ ; 18 ; MAMON ; 192 
 1549 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF ; 7 ; G7 ; 33 
 1550 ; 15 копеек ; 1950 ;  ; Ni ; VF ; 21 ; B-29 ; 64 
 1551 ; 15 копеек ; 1952 ;  ; Ni ; VF+ ; 19 ; 565 ; 60 
 1552 ; 15 копеек ; 1954 ;  ; Ni ; VF+ ; 13 ; murman ; 62 
 1553 ; 15 копеек ; 1953 ;  ; Ni ; VF+ ; 7 ; мон ; 32 
 1554 ; 15 копеек ; 1956 ;  ; Ni ; XF ; 16 ; murman ; 55 
 1555 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 33 ; жулик ; 157 
 1556 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 9 ; loguten ; 31 
 1557 ; 3 копейки. Деформация ; 1949 ;  ; Br ; VF ; 3 ; G7 ; 22 
 1558 ; 2 копейки ; 1952 ;  ; Br ; VF- ; 27 ; murman ; 57 
 1559 ; 2 копейки ; 1937 ;  ; Br ; VF ; 14 ; solder13 ; 51 
 1560 ; 100 рублей ; 1993 ; ММД Белый металл ; Cu-Ni ; AU ; 36 ; judge ; 157 
 1561 ; 5 рублей ; 1991 ; ММД ; Cu-Ni ; AU ; 61 ; judge ; 531 
 1562 ; 5 рублей ; 1992 ; ММД ; Fe в Cu-Zn ; AU ; 43 ; judge ; 411 
 1563 ; 1 рубль ; 1992 ; ММД ; Fe в Cu-Zn ; AU ; 14 ; judge ; 258 
 1564 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; AU ; 24 ; sibons ; 245 
 1565 ; 3 копейки ; 1933 ;  ; Br ; VF+ ; 29 ; MAMON ; 115 
 1566 ; 3 копейки ; 1937 ;  ; Br ; VF+ ; 20 ; didisister ; 136 
 1467 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; XF ; 62 ; mart_si ; 238 
 1468 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; VF-XF ; 31 ; форсаж ; 215 
 1469 ; 1 копейка ; 1966 ;  ; Cu-Zn ; VF ; 48 ; didisister ; 197 
 1470 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF- ; 9 ; Ser_doh ; 57 
 1471 ; 3 копейки ; 1949 ;  ; Br ; VF+ ; 11 ; judge ; 57 
 1472 ; 10 копеек ; 1932 ;  ; Ni ; VF ; 12 ; didisister ; 142 
 1473 ; 20 копеек ; 1932 ;  ; Ni ; VF- ; 10 ; didisister ; 91 
 1474 ; 10 копеек ; 1955 ;  ; Ni ; XF ; 59 ; judge ; 327 
 1475 ; 20 копеек ; 1953 ;  ; Ni ; XF ; 10 ; didisister ; 57 
 1476 ; 1 рубль ; 1961 ;  ; Cu-Ni ; XF+ ; 19 ; РУБЛИРУБ ; 508 
 1477 ; 15 копеек ; 1931 ;  ; Ni ; VF ; 35 ; жулик ; 601 
 1478 ; 20 копеек ; 1939 ;  ; Ni ; F+ ; 50 ; advokatovl5 ; 251 
 1479 ; 1 копейка ; 1933 ;  ; Br ; VF ; 8 ; maks169 ; 159 
 1480 ; 5 копеек ; 1940 ;  ; Br ; VF ; 8 ; Ser_doh ; 71 
 1481 ; 3 копейки ; 1940 ;  ; Br ; VF ; 10 ; didisister ; 57 
 1482 ; 2 копейки ; 1926 ;  ; Br ; VF ; 4 ; Anat-tall ; 45 
 1483 ; 2 копейки ; 1936 ;  ; Br ; F ; 4 ; aajukov ; 40 
 1484 ; 15 копеек ; 1935 ;  ; Ni ; VF ; 49 ; judge ; 816 
 1485 ; 1 копейка ; 1963 ;  ; Cu-Zn ; F-VF ; 5 ; murman ; 34 
 1486 ; 1 копейка ; 1962 ;  ; Cu-Zn ; F-VF ; 3 ; aajukov ; 3 
 1487 ; 1 копейка ; 1964 ;  ; Cu-Zn ; F+ ; 29 ; zets ; 160 
 1488 ; 3 копейки ; 1945 ;  ; Br ; VF- ; 38 ; ooooo1961 ; 1245 
 1489 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF ; 44 ; елец ; 300 
 1490 ; 3 копейки ; 1943 ;  ; Br ; VF ; 31 ; Дмитрий475 ; 204 
 1491 ; 2 копейки ; 1963 ;  ; Cu-Zn ; VF ; 12 ; didisister ; 30 
 1492 ; 2 копейки ; 1966 ;  ; Cu-Zn ; VF ; 23 ; viv1957 ; 199 
 1493 ; 2 копейки ; 1965 ;  ; Cu-Zn ; F-VF ; 8 ; zets ; 57 
 1494 ; 1 копейка ; 1936 ;  ; Br ; F-VF ; 30 ; miranda ; 112 
 1495 ; 1 копейка ; 1926 ;  ; Br ; F-VF ; 23 ; didisister ; 150 
 1496 ; 5 копеек ; 1955 ;  ; Br ; VF ; 8 ; Геолог ; 56 
 1497 ; 20 копеек ; 1933 ;  ; Ni ; VF+ ; 20 ; murman ; 91 
 1498 ; 3 копейки ; 1938 ;  ; Br ; VF- ; 10 ; murman ; 61 
 1499 ; 1 копейка ; 1953 ;  ; Br ; VF ; 20 ; murman ; 70 
 1500 ; 50 копеек ; 1977 ;  ; Cu-Ni ; XF ; 18 ; zets ; 73 
 1501 ; 1 рубль ; 1986 ;  ; Cu-Ni ; VF ; 12 ; cr2952 ; 365 
 1502 ; 1 рубль ; 1965 ;  ; Cu-Ni ; VF ; 10 ; cr2952 ; 280 
 1503 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; VF ; 14 ; спартак 30 ; 408 
 1504 ; 1 рубль ; 1989 ;  ; Cu-Ni ; VF-XF ; 12 ; cr2952 ; 330 
 1505 ; 1 рубль ; 1990 ;  ; Cu-Ni ; AU ; 27 ; torbey ; 459 
 1506 ; 50 копеек ; 1966 ;  ; Cu-Ni ; AU ; 28 ; torbey ; 465 
 1507 ; 5 копеек. Упаковка ; 1988 ;  ; Cu-Zn ; AU ; 26 ; Пчёлкин ; 198 
 1508 ; 50 копеек Упаковка ; 1988 ;  ; Cu-Ni ; AU ; 32 ; judge ; 684 
 1509 ; 15 копеек Упаковка ; 1988 ;  ; Cu-Ni ; AU ; 41 ; Алекс61 ; 291 
 1510 ; 2 копейки Упаковка ; 1988 ;  ; Cu-Zn ; AU ; 33 ; Алекс61 ; 257 
 1511 ; 1 копейка ; 1963 ;  ; Cu-Zn ; VF ; 35 ; murman ; 101 
 1512 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 11 ; didisister ; 57 
 1513 ; 15 копеек ; 1932 ;  ; Ni ; F-VF ; 5 ; Fontan ; 148 
 1514 ; 20 копеек ; 1933 ;  ; Ni ; VF ; 5 ; aple ; 145 
 1515 ; 15 копеек ; 1952 ;  ; Ni ; VF+ ; 8 ; Anat-tall ; 37 
 1516 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF ; 12 ; didisister ; 92 
 1417 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; VF-XF ; 14 ; zemlyk2014 ; 139 
 1418 ; 3 рубля ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 28 ; fantastika ; 2246 
 1419 ; 3 рубля ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 29 ; Oleg73 ; 2028 
 1420 ; 3 рубля ; 1995 ; 50 лет освобождения Праги ; Cu-Ni ; Proof ; 44 ; fantastika ; 2994 
 1421 ; 3 рубля ; 1995 ; Разгром Квантунской армии в Маньчжурии ; Cu-Ni ; Proof ; 34 ; trialsport ; 1988 
 1422 ; 3 рубля ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; Proof ; 29 ; Oleg73 ; 2017 
 1423 ; 3 рубля ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 20 ; Oleg73 ; 2017 
 1424 ; 3 рубля ; 1995 ; Взятие Берлина ; Cu-Ni ; Proof ; 45 ; evgen7777777 ; 2907 
 1425 ; 3 рубля ; 1994 ; 50 лет освобождения Севастополя ; Cu-Ni ; Proof ; 47 ; B-29 ; 3204 
 1426 ; 3 рубля ; 1995 ; 50 лет освобождения Варшавы ; Cu-Ni ; Proof ; 25 ; Oleg73 ; 1805 
 1427 ; 3 рубля ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 46 ; kvm64 ; 2550 
 1428 ; 3 рубля ; 1995 ; Капитуляция Японии ; Cu-Ni ; Proof ; 32 ; fantastika ; 2017 
 1429 ; 3 рубля ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 41 ; NSerN ; 1374 
 1430 ; 3 рубля ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 37 ; kvm64 ; 2142 
 1431 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 17 ; ГКЧП ; 434 
 1432 ; 3 рубля ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 39 ; NSerN ; 1073 
 1433 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 39 ; NikodimNor ; 246 
 1434 ; 3 рубля ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 26 ; chuprunov ; 1041 
 1435 ; 3 рубля ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 31 ; NSerN ; 1064 
 1436 ; 3 рубля ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 36 ; sibirian ; 731 
 1437 ; 3 рубля. В капсуле PCGS ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; MS67 ; 18 ; cars ; 846 
 1438 ; 1 рубль. В капсуле PCGS ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 35 ; onedima ; 1300 
 1439 ; 1 рубль. В капсуле PCGS ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 27 ; onedima ; 1097 
 1440 ; 1 рубль. В капсуле PCGS ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; MS64 ; 13 ; cars ; 826 
 1441 ; 1 рубль. В капсуле PCGS ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 16 ; CASH ; 1061 
 1442 ; 1 рубль. В капсуле PCGS ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; MS65 ; 19 ; победил ; 977 
 1443 ; 1 рубль. В капсуле PCGS ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 17 ; CASH ; 1044 
 1444 ; 1 рубль. В капсуле PCGS ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 18 ; CASH ; 1012 
 1445 ; 1 рубль. В капсуле PCGS ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 12 ; onedima ; 1064 
 1446 ; 1 рубль. В капсуле PCGS ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; MS65 ; 9 ; Sporti84 ; 962 
 1447 ; 1 рубль. В капсуле PCGS ; 1991 ; Махтумкули ; Cu-Ni ; MS65 ; 13 ; Toni7 ; 1001 
 1448 ; 1 рубль. В капсуле PCGS ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 20 ; CASH ; 1061 
 1449 ; 5 рублей. В капсуле PCGS ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 17 ; CASH ; 1032 
 1450 ; 50 копеек. 50 лет Советской власти. В капсуле PCGS ; 1967 ;  ; Cu-Ni ; MS63 ; 3 ; cars ; 793 
 1451 ; 5 рублей. В капсуле PCGS ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; MS67 ; 5 ; победил ; 937 
 1452 ; 5 рублей. В капсуле PCGS ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 7 ; CASH ; 1028 
 1453 ; 1 рубль. В капсуле PCGS ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 15 ; onedima ; 1054 
 1454 ; 1 рубль. В капсуле PCGS ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 19 ; onedima ; 1203 
 1455 ; 5 рублей. В капсуле PCGS ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 7 ; CASH ; 1028 
 1456 ; 3 рубля. В капсуле PCGS ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 72 ; onedima ; 1111 
 1457 ; 5 рублей. В капсуле PCGS ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 15 ; onedima ; 1160 
 1458 ; 1 рубль. В капсуле PCGS ; 1967 ; 50 лет Советской власти ; Cu-Ni ; MS63 ; 7 ; 9975 ; 963 
 1459 ; 5 рублей. В капсуле PCGS ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 52 ; onedima ; 1040 
 1460 ; 1 рубль. В капсуле PCGS ; 1977 ; 60 лет Советской власти ; Cu-Ni ; MS63 ; 7 ; 9975 ; 986 
 1461 ; 1 рубль. В капсуле PCGS ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 15 ; CASH ; 940 
 1462 ; 3 рубля. В капсуле PCGS ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 43 ; onedima ; 1807 
 1463 ; 3 рубля. В капсуле PCGS ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 21 ; CASH ; 1061 
 1464 ; 20 копеек. 50 лет Советской власти. В капсуле PCGS ; 1967 ;  ; Cu-Ni ; MS64 ; 10 ; Dмитрий ; 940 
 1465 ; 10 копеек. 50 лет Советской власти. В капсуле PCGS ; 1967 ;  ; Cu-Ni ; MS63 ; 11 ; Dмитрий ; 1008 
 1466 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; XF ; 32 ; aple ; 283 
 1367 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 41 ; 230269 ; 366 
 1368 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 34 ; ЗОЛОТАЯ ; 612 
 1369 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Unc ; 9 ; chuprunov ; 417 
 1370 ; 3 рубля. Упаковка ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 19 ; ggerakl ; 245 
 1371 ; 3 рубля. Упаковка ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 30 ; NSerN ; 1483 
 1372 ; 1 рубль. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 17 ; Oleg54 ; 255 
 1373 ; 1 рубль. Упаковка ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 41 ; rainbow ; 1093 
 1374 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 8 ; rainbow ; 579 
 1375 ; 1 рубль. Упаковка ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 14 ; 499706 ; 434 
 1376 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 18 ; Sokolik ; 188 
 1377 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 27 ; critter ; 204 
 1378 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 9 ; радон ; 72 
 1379 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 66 ; rainbow ; 357 
 1380 ; 1 рубль. В упаковке ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 26 ; NikodimNor ; 257 
 1381 ; 1 рубль. В упаковке ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 33 ; NikodimNor ; 207 
 1382 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 25 ; NikodimNor ; 237 
