 6641 ; Вилка для рыбы.1931 г. Дания ;  ;  ; Ag ;  ; 16 ; donbass ; 692 
 3584 ; 5 центов. Эфиопия ; 1936 ;  ; Br ; VF ; 18 ; ag58 ; 30 
 3585 ; 10 центов. Эфиопия ; 1936 ;  ; Br ; VF- ; 9 ; ag58 ; 47 
 3586 ; 5 центов. Эфиопия ; 1936 ;  ; Br ; F-VF ; 5 ; Снежный Барс ; 34 
 3587 ; 2 евро. Мальта Любовь Буклет ; 2016 ;  ; Би/м ; AU ; 15 ; Lafeto55 ; 408 
 3588 ; 2 евро. Мальта Культурное наследие Буклет ; 2018 ;  ; Би/м ; AU ; 33 ; Balagur ; 643 
 3589 ; 5 гривен. Буклет ; 2014 ; 70 лет освобождения Украины от фашистов ; Cu-Ni-Zn ; AU ; 19 ; salim ; 336 
 3590 ; 1/6 скиллинга Швеция ; 1832 ;  ; Cu ; F-VF ; 19 ; krugerrand ; 190 
 3591 ; 1 эре Швеция ; 1858 ;  ; Cu ; F-VF ; 12 ; Leshy77 ; 98 
 3592 ; 1 скиллинг. Швеция ; 1839 ;  ; Cu ; F ; 22 ; Leshy77 ; 250 
 3593 ; 1/6 скиллинга Швеция ; 1853 ;  ; Cu ; XF ; 32 ; Salut18 ; 293 
 3594 ; 1 эре Швеция ; 1867 ;  ; Cu ; VF ; 32 ; tss ; 609 
 3595 ; 1 скиллинг Дания ; 1860 ;  ; Cu ; VF ; 33 ; Timche ; 200 
 3496 ; 1 куна Хорватия Национальная валюта ; 2004 ;  ; Cu-Ni ; VF-XF ; 15 ; птичка16 ; 111 
 3497 ; 50 форинтов. Венгрия. ЕС ; 2004 ;  ; Cu-Ni ; AU ; 20 ; SpAi ; 114 
 3498 ; 5 франков Швейцария ; 1982 ;  ; Cu-Ni ; AU ; 7 ; irish2382 ; 448 
 3499 ; 10 крон Дания ; 1983 ;  ; Cu-Ni ; AU ; 19 ; sibirian ; 153 
 3500 ; 1 куна Хорватия Национальная валюта ; 1999 ;  ; Cu-Ni ; VF-XF ; 16 ; Fontan ; 20 
 3501 ; 5 крон Дания ; 1983 ;  ; Cu-Ni ; AU ; 8 ; sibirian ; 80 
 3502 ; 5 франков Швейцарии ; 1979 ;  ; Cu-Ni ; AU ; 17 ; Valeev ; 341 
 3503 ; 2 кроны. Дания ; 1952 ;  ; Al/Br ; XF+ ; 33 ; разгонщикЛОТОВ ; 79 
 3504 ; 1 крона. Дания ; 1952 ;  ; Al/Br ; VF-XF ; 20 ; Whosaid ; 53 
 3505 ; 1 крона. Дания ; 1948 ;  ; Al/Br ; XF ; 27 ; Oleg72 ; 102 
 3506 ; 1 крона. Дания ; 1948 ;  ; Al/Br ; XF- ; 7 ; SKeeper ; 42 
 3507 ; 1 крона. Дания ; 1956 ;  ; Al/Br ; XF ; 9 ; Whosaid ; 71 
 3508 ; 2 мун. Корея. D-27мм ; 1752 ;  ; Br ; VF ; 9 ; vladmarkin ; 115 
 3509 ; 2 мун. Корея. D-29мм ; 1724-1752 ;  ; Br ; F ; 29 ; num ; 455 
 3510 ; 2 мун. Корея. D-27мм ; 1752 ;  ; Br ; VF ; 19 ; Rodan Lewarx ; 181 
 3511 ; 2 мун. Корея. D-27мм ; 1752 ;  ; Br ; F ; 5 ; vladmarkin ; 101 
 3512 ; 2 мун. Корея. D-30мм ; 1679-1742 ;  ; Br ; VF ; 15 ; Rodan Lewarx ; 129 
 3513 ; 5 песо. Уругвай. 250 лет со дня основания Монтевидео ; 1976 ;  ; Al/Br ; AU ; 28 ; kornum ; 310 
 3514 ; 3 пенса. Фиджи ; 1967 ;  ; Al/Br ; XF+ ; 54 ; kornum ; 335 
 3515 ; 6 пенсов. Фиджи ; 1958 ;  ; Cu-Ni ; AU ; 51 ; gusania ; 262 
 3516 ; 1/2 пенни. Фиджи ; 1954 ;  ; Cu-Ni ; AU ; 49 ; gusania ; 231 
 3517 ; 2 сентима. Франция ; 1862 ;  ; Br ; VF- ; 10 ; гравицапа ; 156 
 3518 ; 10 сентимов. Франция ; 1861 ;  ; Br ; VF-XF ; 22 ; гравицапа ; 357 
 3519 ; 5 сентимов. Франция ; 1907 ;  ; Br ; VF-XF ; 17 ; koav ; 306 
 3520 ; 1/2 пенни. Великобритания ; 1884 ;  ; Cu ; F+ ; 19 ; Hikola777 ; 37 
 3521 ; 1 геллер. Саксен-Хильдбургхаузен ; 1811 ;  ; Cu ; F+ ; 69 ; etwar55 ; 589 
 3522 ; 5 пенни. Финляндия. Трубы ; 1918 ;  ; Cu ; XF ; 27 ; 220W ; 4085 
 3523 ; 1 доллар США Сакагавеа ; 2006D ;  ; Cu-Ni-Zn ; AU ; 25 ; gama ; 171 
 3524 ; 100 песет Испания ; 2001 ;  ; латунь ; AU ; 5 ; Hellsten ; 68 
 3525 ; 1 доллар США Адамс ; 2007D ;  ; Cu-Ni-Zn ; AU ; 21 ; Galagan1978 ; 142 
 3526 ; 50 юаней Тайвань ; 1992 ;  ; латунь ; VF ; 11 ; smel ; 130 
 3527 ; 2 франка Бельгиское Конго ; 1947 ;  ; Al/Br ; VF ; 17 ; svaf ; 264 
 3528 ; 50 пфеннигов Веймар ; 1924D ;  ; Al/Br ; VF-XF ; 19 ; Goshka ; 400 
 3529 ; 1 доллар США Сакагавеа ; 2013D ;  ; Cu-Ni-Zn ; AU ; 16 ; sibirian ; 146 
 3530 ; 5 пайс Пакистан ; 1962 ;  ; Al/Br ; AU ; 22 ; kornum ; 156 
 3531 ; 1 франк Бельгиское Конго ; 1949 ;  ; Al/Br ; VF ; 21 ; митяй ; 175 
 3532 ; 1 доллар США Сакагавеа ; 2010P ;  ; Cu-Ni-Zn ; AU ; 10 ; Snoop ; 130 
 3533 ; 10 бат Тайланд ;  ;  ; Би/м ; AU ; 21 ; kornum ; 91 
 3534 ; 2 фунта Великобритания ; 2006 ;  ; Би/м ; VF ; 26 ; Матроскин ; 224 
 3535 ; 1 рупия Индия ; 1997 ;  ; Cu-Ni ; XF ; 12 ; kornum ; 63 
 3536 ; 1/2 скиллинга Швеция ; 1799 ;  ; Cu ; F ; 25 ; Снежный Барс ; 88 
 3537 ; 5 сенти Тонга ; 1981 ;  ; Cu-Ni ; AU ; 19 ; митяй ; 131 
 3538 ; 1 донг Вьетнам ; 1964 ;  ; Cu-Ni ; XF ; 31 ; valerdon ; 101 
 3539 ; 5 центов США ; 1920 ;  ; Cu-Ni ; VF+ ; 31 ; zx123 ; 115 
 3540 ; 6 пенсов Нигерия ; 1959 ;  ; Cu-Ni ; VF ; 19 ; митяй ; 110 
 3541 ; 5 центов США ; 1911 ;  ; Cu-Ni ; F-VF ; 18 ; Снежный Барс ; 258 
 3542 ; 2,5 эскудо Португальская Ангола ; 1956 ;  ; Cu-Ni ; XF ; 16 ; ag58 ; 53 
 3543 ; 10 песет Испания ; 1994 ;  ; Cu-Ni ; XF ; 22 ; vasilyi66 ; 134 
 3544 ; 2 лата Латвия ; 1992 ;  ; Cu-Ni ; XF ; 9 ; Руслан1981 ; 429 
 3545 ; 2 лата Латвия ; 1993 ;  ; Cu-Ni ; XF ; 13 ; aaaaa1971 ; 614 
 3446 ; 2 доллара. Канада ; 2002 ;  ; Би/м ; XF+ ; 40 ; alex2016 ; 130 
 3447 ; 10 лей. Молдавия. 30 лет государственному языку и латинской письменности ; 2019 ;  ; Би/м ; AU ; 13 ; кот баюн ; 123 
 3448 ; 10 марок. Финляндия. Председательство Финляндии в Совете ЕС ; 1999 ;  ; Би/м ; XF+ ; 21 ; salim ; 508 
 3449 ; 25 кун. Хорватия. Придунайский район Хорватии ; 1997 ;  ; Би/м ; XF+ ; 21 ; SpAi ; 340 
 3450 ; 500 йен. Япония. Возведение на престол императора Нарухито ; 2019 ;  ; Би/м ; AU ; 55 ; Alex1 ; 495 
 3451 ; 2 евро. Германия. Бранденбург ; 2020 ;  ; Би/м ; AU ; 19 ; chief com ; 217 
 3452 ; 2 евро. Эстония. 10 лет наличному обращению евро ; 2012 ;  ; Би/м ; AUAU ; 15 ; Калевала ; 173 
 3453 ; 2 евро. Эстония. 150-летие эстонского Праздника песни ; 2019 ;  ; Би/м ; AU ; 9 ; irish2382 ; 171 
 3454 ; 2 евро. Латвия. Чёрный аист. Природа в опасности ; 2015 ;  ; Би/м ; AU ; 17 ; Калевала ; 203 
 3455 ; 2 евро. Латвия. Сельское хозяйство Латвии ; 2016 ;  ; Би/м ; AU ; 12 ; кот баюн ; 195 
 3456 ; 2 евро. Латвия. Историческая область Видземе ; 2016 ;  ; Би/м ; AU ; 15 ; Galagan1978 ; 218 
 3457 ; 2 евро. Латвия. 100-летие независимости прибалтийских государств ; 2018 ;  ; Би/м ; AU ; 22 ; кот баюн ; 211 
 3458 ; 2 евро. Литва. 100-летие независимости прибалтийских государств ; 2018 ;  ; Би/м ; AU ; 18 ; Galagan1978 ; 220 
 3459 ; 2 евро. Литва. Литовский Праздник песни и танца ; 2018 ;  ; Би/м ; AU ; 13 ; кот баюн ; 212 
 3460 ; 2 евро. Литва. Литовский язык ; 2015 ;  ; Би/м ; AU ; 13 ; MK1975 ; 226 
 3461 ; 1 доллар. США. Президенты США - Линдон Джонсон ; 2015D ;  ; Cu-Zn-Al ; AU ; 17 ; lestes ; 126 
 3462 ; 5 франков. Франция ; 1940 ;  ; Al/Br ; XF+ ; 40 ; гравицапа ; 431 
 3463 ; 25 сентимов. Франция ; 1904 ;  ; Ni ; VF ; 19 ; гравицапа ; 200 
 3464 ; 5 франков. Франция ; 1945 ;  ; Al/Br ; XF+ ; 29 ; гравицапа ; 413 
 3465 ; 5 франков. Франция ; 1933 ;  ; Ni ; XF ; 24 ; гравицапа ; 213 
 3466 ; 20 франков. Франция. Олимпийские игры ; 1994 ;  ; Би/м ; VF+ ; 22 ; Максимилиан ; 221 
 3467 ; 1 франк. Французская Полинезия ; 2008 ;  ; Al ; AU ; 4 ; гравицапа ; 63 
 3468 ; 2 франка. Французская Полинезия ; 2009 ;  ; Al ; AU ; 4 ; гравицапа ; 73 
 3469 ; 5 франков. Французская Полинезия ; 2008 ;  ; Al ; AU ; 22 ; гравицапа ; 100 
 3470 ; 10 франков. Французская Полинезия ; 2009 ;  ; Cu-Ni ; AU ; 4 ; гравицапа ; 83 
 3471 ; 20 франков. Французская Полинезия ; 2009 ;  ; Cu-Ni ; AU ; 18 ; гравицапа ; 100 
 3472 ; 50 франков. Французская Полинезия ; 2008 ;  ; Cu-Ni ; AU ; 23 ; гравицапа ; 100 
 3473 ; 100 франков. Французская Полинезия ; 2009 ;  ; Лат ; AU ; 12 ; гравицапа ; 150 
 3474 ; 5 франков. Швейцария ; 1979 ;  ; Cu-Ni ; XF ; 13 ; svaf ; 327 
 3475 ; 100 йен. Япония. EXPO 75 ;  ;  ; Cu-Ni ; AU ; 29 ; SpAi ; 202 
 3476 ; 500 йен. Япония. EXPO 85 ;  ;  ; Cu-Ni ; AU ; 36 ; кот баюн ; 413 
 3477 ; 500 йен. Япония ;  ;  ; Cu-Ni ; AU ; 34 ; SpAi ; 385 
 3478 ; 500 йен. Япония ;  ;  ; Cu-Ni ; AU ; 24 ; SpAi ; 385 
 3479 ; 500 йен. Япония ;  ;  ; Cu-Ni ; AU ; 17 ; ialaiola ; 378 
 3480 ; 500 йен. Япония. Нагано ; 1998 ;  ; Cu-Ni ; AU ; 25 ; ialaiola ; 769 
 3481 ; 500 йен. Япония ;  ;  ; Би/м ; AU ; 16 ; SpAi ; 420 
 3482 ; 500 йен. Япония ;  ;  ; Cu-Ni ; AU ; 21 ; SpAi ; 442 
 3483 ; 500 йен. Япония ;  ;  ; Cu-Ni ; AU ; 33 ; ialaiola ; 655 
 3484 ; 500 йен. Япония ;  ;  ; Би/м ; AU ; 28 ; ialaiola ; 698 
 3485 ; 500 йен. Япония ;  ;  ; Би/м ; AU ; 14 ; ialaiola ; 480 
 3486 ; 500 йен. Япония ;  ;  ; Би/м ; AU ; 15 ; SpAi ; 341 
 3487 ; 500 йен. Япония ;  ;  ; Би/м ; AU ; 13 ; ialaiola ; 480 
 3488 ; 500 йен. Япония ;  ;  ; Би/м ; AU ; 25 ; salim ; 466 
 3489 ; 10000 марок Германия Вестфалия Нотгельд ; 1923 ;  ; Al/Br ; VF- ; 17 ; SadKo ; 372 
 3490 ; 2 паи Княжество Хайдарабад Мир Махбуб Али хан ; 1881-1911 ;  ; Cu ; F ; 9 ; vladmarkin ; 115 
 3491 ; 2 злотых Польша ; 2007 ;  ; Al/Br ; AU ; 7 ; kornum ; 181 
 3492 ; 2 денара Македония ; 1993 ;  ; Al/Br ; VF-XF ; 13 ; makcpeyn100 ; 31 
 3493 ; 1 лира Ваикан ; 1975 ;  ; Al ; AU ; 17 ; serg.g ; 104 
 3494 ; 500 лей Румыния ; 1999 ;  ; Al ; AU ; 22 ; kornum ; 161 
 3495 ; 100 лир Ватикан ; 1962 ;  ; St ; AU ; 19 ; кот баюн ; 91 
 3396 ; 5 гривен ; 2012 ; Всемирный год летучей мыши ; Cu-Ni-Zn ; AU ; 29 ; СТРЕКОЗА ; 349 
 3397 ; 5 гривен ; 2010 ; Морская история Украины. Казацкая лодка ; Cu-Ni-Zn ; AU ; 25 ; unicorn ; 298 
 3398 ; 5 гривен ; 2012 ; Елецкий Свято-Успенский монастырь ; Cu-Ni-Zn ; AU ; 13 ; Калевала ; 169 
 3399 ; 5 гривен ; 2003 ; Евпатория. 2500 лет ; Cu-Ni-Zn ; AU ; 37 ; zx123 ; 1127 
 3400 ; 5 гривен ; 2015 ; 70 лет Победы. 1945 - 2015 ; Cu-Ni-Zn ; AU ; 29 ; FEDOTOV1920 ; 423 
 3401 ; 5 гривен ; 2014 ; 500 лет битве под Оршей ; Cu-Ni-Zn ; AU ; 25 ; СТРЕКОЗА ; 192 
 3402 ; 5 гривен ; 2012 ; Синагога в Жовке ; Cu-Ni-Zn ; AU ; 10 ; Dmitry82 ; 137 
 3403 ; 5 гривен ; 2014 ; 700 лет мечети хана Узбека в медресе ; Cu-Ni-Zn ; AU ; 11 ; suomi ; 350 
 3404 ; 5 гривен ; 2012 ; Народные промыслы и ремесла. Кушнир ; Cu-Ni-Zn ; AU ; 17 ; ВЯЗЪ ; 203 
 3405 ; 5 гривен ; 2009 ; Стельмах. Плотник ; Cu-Ni-Zn ; AU ; 15 ; DjonS ; 162 
 3406 ; 5 гривен ; 2010 ; Народные промыслы и ремесла. Гончар ; Cu-Ni-Zn ; AU ; 29 ; sledoput ; 202 
 3407 ; 5 гривен ; 2013 ; Линейные корабль "Слава Екатерины" ; Cu-Ni-Zn ; AU ; 50 ; unicorn ; 811 
 3408 ; 5 гривен ; 2014 ; 75 лет Запорожской области ; Мельхиор ; AU ; 5 ; suomi ; 1227 
 3409 ; 5 гривен ; 2014 ; 75 лет Сумской области ; Мельхиор ; AU ; 7 ; ВЯЗЪ ; 1112 
 3410 ; 5 гривен ; 2014 ; 75 лет Кировоградской области ; Мельхиор ; AU ; 9 ; suomi ; 1278 
 3411 ; 5 гривен ; 2013 ; 75 лет Луганской области ; Мельхиор ; AU ; 27 ; suomi ; 1537 
 3412 ; 5 гривен ; 2014 ; 70 лет Херсонской области ; Мельхиор ; AU ; 9 ; ВЯЗЪ ; 1112 
 3413 ; 5 гривен ; 2014 ; 60 лет Черкасской области ; Мельхиор ; AU ; 8 ; suomi ; 1135 
 3414 ; 5 гривен ; 2011 ; Международный год лесов ; Мельхиор ; AU ; 5 ; Meshok ; 271 
 3415 ; 2 гривны ; 2013 ; Ольга Кобылянская ; Cu-Ni-Zn ; AU ; 6 ; Alex129 ; 362 
 3416 ; 2 гривны ; 2013 ; 100 лет нац. муз. академии им. Чайковского ; Cu-Ni-Zn ; AU ; 13 ; ВЯЗЪ ; 312 
 3417 ; 2 гривны ; 2009 ; Симон Петлюра ; Cu-Ni-Zn ; AU ; 19 ; zx123 ; 279 
 3418 ; 2 гривны ; 2013 ; Нестор Махно ; Cu-Ni-Zn ; AU ; 14 ; maorly ; 357 
 3419 ; 2 гривны ; 2014 ; Евгений Березняк ; Cu-Ni-Zn ; AU ; 10 ; Alex129 ; 459 
 3420 ; 5 гривен ; 2007 ; Памяти погибших в голодомор 1932 - 1933 ; Cu-Ni-Zn ; AU ; 31 ; михалыч_73 ; 171 
 3421 ; 5 гривен ; 2002 ; 70 лет Днепропетровской ГЭС ; Мельхиор ; AU ; 23 ; Юра Хой ; 2708 
 3422 ; 1/40 реала Йемен ; 1373 ;  ; Cu ; VF ; 21 ; mkm1968 ; 275 
 3423 ; 1 шо Тибет ; 1926 ;  ; Cu ; VF ; 17 ; anna22 ; 203 
 3424 ; 1 шо Тибет ; 1920 ;  ; Cu ; VF ; 15 ; anna22 ; 203 
 3425 ; 1 пайс Непал ; 1893 ;  ; Cu ; VF ; 29 ; mkm1968 ; 372 
 3426 ; 1 шо Тибет ; 1936 ;  ; Cu ; VF ; 36 ; SpAi ; 258 
 3427 ; 1/2 сен Япония V-образная чешуя ; 1883 ;  ; Cu ; VF ; 16 ; Rodan Lewarx ; 184 
 3428 ; 1 пайс Непал ; 1905 ;  ; Cu ; VF ; 31 ; mkm1968 ; 268 
 3429 ; 2 сен Япония V-образная чешуя ; 1881 ;  ; Cu ; VF ; 18 ; Снежный Барс ; 216 
 3430 ; 5 центов. США ; 1935 ;  ; Cu-Ni ; F ; 21 ; 1gold ; 70 
 3431 ; 2 фунта. Великобритания. Чарльз Дарвин ; 2009 ;  ; Би/м ; AU ; 38 ; kornum ; 341 
 3432 ; 5 центов. США ; 1926 ;  ; Cu-NI ; F+ ; 3 ; Снежный Барс ; 44 
 3433 ; 1 цент. США ; 1907 ;  ; Br ; F-VF ; 7 ; 1gold ; 101 
 3434 ; 10 центов. Цейлон ; 1944 ;  ; Al/Br ; VF ; 14 ; митяй ; 102 
 3435 ; 10 центов. Цейлон ; 1951 ;  ; Al/Br ; VF ; 15 ; митяй ; 102 
 3436 ; 1 рупия. Маврикий ; 1975 ;  ; Cu-NI ; VF ; 9 ; Meshok ; 63 
 3437 ; 5 крон. Дания ; 1970 ;  ; Cu-NI ; XF ; 13 ; Whosaid ; 75 
 3438 ; 5 крон. Дания ; 1973 ;  ; Cu-NI ; XF ; 11 ; Meshok ; 69 
 3439 ; 5 крон. Швеция ; 1972 ;  ; Cu-NI ; AU ; 15 ; krooze ; 101 
 3440 ; 1/2 рупии. Маврикий ; 1975 ;  ; Cu-NI ; VF ; 13 ; Meshok ; 73 
 3441 ; 5 крон. Норвегия ; 1975 ;  ; Cu-NI ; VF ; 9 ; Meshok ; 55 
 3442 ; 5 центов. США ; 1909 ;  ; Cu-NI ; VG ; 30 ; Yamilov ; 155 
 3443 ; 500 песо. Мексика ; 1983 ;  ; Cu-NI ; VF ; 7 ; ZOLTAN 333 ; 58 
 3444 ; 2 марки. ФРГ ; 1974J ;  ; Cu-Ni ; VF+ ; 5 ; guronidze ; 65 
 3445 ; 1 марка. Финляндия ; 1933 ;  ; Cu-NI ; VF ; 5 ; Oleg72 ; 55 
 3346 ; 1000 форинтов Венгрия ; 2013 ;  ; Латунь ; Proof ; 16 ; SpAi ; 371 
 3347 ; 2000 форинтов Венгрия ; 2020 ;  ; Латунь ; AU ; 14 ; dis ; 582 
 3348 ; 1 вон Корея Птицы Кореи ; 2001 ;  ; Латунь ; Proof ; 17 ; Kosmas ; 228 
 3349 ; 5 марок ГДР Кох ; 1968 ;  ; Cu-Ni ; AU ; 44 ; cave ; 544 
 3350 ; 5 марок ГДР Брамс ; 1972 ;  ; Cu-Ni ; AU ; 32 ; cave ; 600 
 3351 ; 5 гривен Украина Керчь ; 2000 ;  ; Cu-Ni ; AU ; 17 ; sibirian ; 592 
 3352 ; 5 гривен Украина УЕФА ; 2012 ;  ; Cu-Ni ; AU ; 29 ; mkm1968 ; 276 
 3353 ; 50 тенге Казахстан. Буран ; 2014 ;  ; Cu-Ni ; AU ; 13 ; makcpeyn100 ; 92 
 3354 ; 1 рубль. Беларусь. Дева ; 2015 ;  ; Cu-Ni ; AU ; 9 ; Коллекционер СНГ ; 668 
 3355 ; 5 гривен. В чемодане Leuchtturm ; 2006 ; 15 лет независимости Украины ; Cu-Ni-Zn ; XF+ ; 34 ; Yamilov ; 1881 
 3356 ; 5 гривен ; 2013 ; Петля Нестерова ; Cu-Ni-Zn ; AU ; 19 ; FEDOTOV1920 ; 408 
 3357 ; 5 гривен ; 2014 ; 200 лет со дня рождения Т.Г. Шевченко ; Cu-Ni-Zn ; AU ; 15 ; dimam_kz ; 133 
 3358 ; 5 гривен ; 2014 ; 220 лет Одессе ; Cu-Ni-Zn ; AU ; 27 ; mkm1968 ; 217 
 3359 ; 5 гривен ; 2010 ; Народные промыслы и ремесла. Ткачество ; Cu-Ni-Zn ; AU ; 13 ; Besar ; 153 
 3360 ; 5 гривен ; 2012 ; Народные промыслы и ремесла. Стеклодув ; Cu-Ni-Zn ; AU ; 17 ; sledoput ; 306 
 3361 ; 5 гривен ; 2009 ; Стельмах. Плотник ; Cu-Ni-Zn ; AU ; 23 ; maorly ; 169 
 3362 ; 5 гривен ; 2011 ; Народные промыслы и ремесла. Кузнец ; Cu-Ni-Zn ; AU ; 18 ; maorly ; 157 
 3363 ; 5 гривен ; 2013 ; 70-летие освобождения Донбасса от фашистов ; Cu-Ni-Zn ; AU ; 16 ; salim ; 413 
 3364 ; 5 гривен ; 2013 ; Освобождение Мелитополя. 70 лет ; Cu-Ni-Zn ; AU ; 13 ; salim ; 375 
 3365 ; 5 гривен ; 2013 ; 70-летие освобождения Харькова от фашистов ; Cu-Ni-Zn ; AU ; 14 ; ВЯЗЪ ; 599 
 3366 ; 5 гривен ; 2011 ; Чемпионат Европы по футболу 2012. Харьков ; Cu-Ni-Zn ; AU ; 51 ; nicola59 ; 483 
 3367 ; 5 гривен ; 2014 ; Корсунь-Шевченковская битва ; Cu-Ni-Zn ; AU ; 22 ; maorly ; 171 
 3368 ; 5 гривен ; 2013 ; Битва за Днепр ; Cu-Ni-Zn ; AU ; 7 ; ВЯЗЪ ; 522 
 3369 ; 5 гривен ; 2014 ; Освобождение Никополя от фашистских захватчиков ; Cu-Ni-Zn ; AU ; 79 ; Ceregga ; 591 
 3370 ; 5 гривен ; 2011 ; Чемпионат Европы по футболу 2012. Донецк ; Cu-Ni-Zn ; AU ; 35 ; nicola59 ; 414 
 3371 ; 5 гривен ; 2013 ; 650 лет первому пис. упоминанию Винницы ; Cu-Ni-Zn ; AU ; 13 ; Ceregga ; 159 
 3372 ; 5 гривен ; 2011 ; Андреевская церковь ; Cu-Ni-Zn ; AU ; 23 ; Ceregga ; 171 
 3373 ; 5 гривен ; 2012 ; 1800 лет г. Судак ; Cu-Ni-Zn ; AU ; 23 ; FEDOTOV1920 ; 386 
 3374 ; 5 гривен ; 2011 ; 20 лет независимости Украины ; Cu-Ni-Zn ; AU ; 40 ; Калевала ; 305 
 3375 ; 5 гривен ; 2008 ; Благовещение ; Cu-Ni-Zn ; AU ; 17 ; СТРЕКОЗА ; 266 
 3376 ; 5 гривен ; 2012 ; 200 лет Никитскому ботаническому саду ; Cu-Ni-Zn ; AU ; 19 ; mkm1968 ; 167 
 3377 ; 5 гривен ; 2010 ; Праздник Спаса ; Cu-Ni-Zn ; AU ; 17 ; СТРЕКОЗА ; 207 
 3378 ; 5 гривен ; 2011 ; Чемпионат Европы по футболу 2012. Киев ; Cu-Ni-Zn ; AU ; 52 ; nicola59 ; 510 
 3379 ; 5 гривен ; 2012 ; Кача - этап истории отечественной авиации ; Cu-Ni-Zn ; AU ; 23 ; СТРЕКОЗА ; 341 
 3380 ; 5 гривен ; 2011 ; Чемпионат Европы по футболу 2012. Львов ; Cu-Ni-Zn ; AU ; 27 ; nicola59 ; 336 
 3381 ; 5 гривен ; 2011 ; Чемпионат Европы по футболу 2012 ; Cu-Ni-Zn ; AU ; 23 ; nicola59 ; 497 
 3382 ; 5 гривен ; 2012 ; Античное судоходство ; Cu-Ni-Zn ; AU ; 7 ; ВЯЗЪ ; 303 
 3383 ; 5 гривен ; 2013 ; Украинская вышивка ; Cu-Ni-Zn ; AU ; 7 ; Alex129 ; 666 
 3384 ; 5 гривен ; 2012 ; Украинская лирическая песня ; Cu-Ni-Zn ; AU ; 7 ; suomi ; 342 
 3385 ; 5 гривен ; 2011 ; 15 лет Конституции Украины (цвет.) ; Cu-Ni-Zn ; AU ; 37 ; михалыч_73 ; 308 
 3386 ; 5 гривен ; 2013 ; 1120 лет Ужгороду ; Cu-Ni-Zn ; AU ; 18 ; СТРЕКОЗА ; 153 
 3387 ; 5 гривен ; 2005 ; Свято-Успенская Святогорская лавра ; Cu-Ni-Zn ; AU ; 66 ; sledoput ; 633 
 3388 ; 5 гривен ; 2009 ; Украинская писанка ; Cu-Ni-Zn ; AU ; 7 ; suomi ; 342 
 3389 ; 5 гривен ; 2011 ; Гопак ; Cu-Ni-Zn ; AU ; 28 ; СТРЕКОЗА ; 181 
 3390 ; 5 гривен ; 2012 ; 500 лет г. Чигирин ; Cu-Ni-Zn ; AU ; 17 ; Jon Snow ; 192 
 3391 ; 5 гривен ; 2013 ; 1025-летие Крещения Киевской Руси ; Cu-Ni-Zn ; AU ; 51 ; FEDOTOV1920 ; 405 
 3392 ; 5 гривен ; 2008 ; Крещение Киевской Руси ; Cu-Ni-Zn ; AU ; 22 ; СТРЕКОЗА ; 508 
 3393 ; 5 гривен ; 2012 ; 350 лет Ивано-Франковску ; Cu-Ni-Zn ; AU ; 20 ; suomi ; 355 
 3394 ; 5 гривен ; 2013 ; Дом с химерами ; Cu-Ni-Zn ; AU ; 22 ; suomi ; 308 
 3395 ; 5 гривен ; 2006 ; Крещение. Церковные праздники Украины ; Cu-Ni-Zn ; AU ; 41 ; ges ; 452 
 3296 ; 2000 форинтов Венгрия ; 2017 ;  ; Cu-Ni ; AU ; 12 ; дитрих11 ; 556 
 3297 ; 2000 форинтов Венгрия ; 2014 ;  ; Cu-Ni ; AU ; 10 ; Kosmas ; 477 
 3298 ; 2000 форинтов Венгрия ; 2014 ;  ; Cu-Ni ; AU ; 12 ; Kosmas ; 477 
 3299 ; 2000 форинтов Венгрия ; 2019 ;  ; Cu-Ni ; AU ; 14 ; dencon ; 556 
 3300 ; 2 гривны УкраинаКость Левицкий ; 2009 ;  ; Cu-Ni ; AU ; 13 ; aziya11 ; 104 
 3301 ; 5 гривен ; 2017 ; 85 лет Винницкой области ; Мельхиор ; AU ; 29 ; Матроскин ; 240 
 3302 ; 5 гривен ; 2017 ; 85 лет Одесской области ; Мельхиор ; AU ; 28 ; ges ; 273 
 3303 ; 5 гривен. Украина. Харьковский исторический музей им. М.Ф. Сунцова ; 2020 ;  ; Cu-Zn-Ni ; AU ; 19 ; kornum ; 211 
 3304 ; 2 гривны. Украина. Микола Лукаш ; 2019 ;  ; Cu-Zn-Ni ; AU ; 13 ; Ceregga ; 208 
 3305 ; 2 гривны. Украина. Казимир Малевич ; 2019 ;  ; Cu-Zn-Ni ; AU ; 48 ; Balagur ; 186 
 3306 ; 2 гривны. Украина. Лев Ландау ; 2008 ;  ; Cu-Ni ; AU ; 23 ; karrus ; 124 
 3307 ; 10 долларов. Либерия. Новая Европейская Валюта ; 2003 ;  ; Cu-Ni ; AU ; 29 ; mkm1968 ; 412 
 3308 ; 1/2 доллара. США.  Олимпиада в Барселоне Гимнастика ; 1992 ;  ; Cu-Ni ; Proof ; 10 ; Shurmon ; 410 
 3309 ; 1 сом. Кыргызстана. Саймалуу-Таш ; 2013 ;  ; Cu-Ni ; Proof ; 44 ; л842 ; 681 
 3310 ; 1000 форинтов. Венгрия. 115 лет новостной службе "Telefon Hirmondo" ; 2008 ;  ; Cu-Ni ; Proof ; 55 ; Mike!! ; 403 
