 5866 ; Бона иностранная ;  ;  ;  ;  ; 9 ; alien34 ; 41 
 1474 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF+ ; 30 ; ввп ; 136 
 1475 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; AU ; 42 ; Agava ; 408 
 1476 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 32 ; 7755 ; 385 
 1477 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 28 ; duv ; 315 
 1478 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; XF+ ; 22 ; duv ; 261 
 1479 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 22 ; mixey ; 293 
 1480 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 18 ; Agava ; 247 
 1481 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 24 ; korshun-777 ; 324 
 1482 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 16 ; tarasov023 ; 101 
 1483 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 25 ; korshun-777 ; 363 
 1484 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 33 ; opera1 ; 86 
 1485 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 30 ; duv ; 264 
 1486 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF+ ; 23 ; Михалыч57 ; 264 
 1487 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 19 ; chebeer ; 77 
 1488 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 13 ; korshun-777 ; 89 
 1489 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 8 ; ММедвежонок ; 79 
 1490 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 11 ; korshun-777 ; 82 
 1491 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF+ ; 17 ; korshun-777 ; 84 
 1492 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 22 ; korshun-777 ; 99 
 1493 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF ; 15 ; 7755 ; 82 
 1494 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF+ ; 16 ; VLCH ; 83 
 1495 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 37 ; verunk1 ; 284 
 1496 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF+ ; 20 ; vania1981 ; 1395 
 1497 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 45 ; opera1 ; 389 
 1498 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 42 ; opera1 ; 161 
 1499 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF+ ; 15 ; RAPAN ; 77 
 1500 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF+ ; 17 ; ММедвежонок ; 155 
 1501 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 22 ; Jora-05 ; 445 
 1502 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; AU ; 17 ; verunk1 ; 327 
 1503 ; 1 рубль. Новодел ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 28 ; korshun-777 ; 500 
 1504 ; 1 рубль. Новодел ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 9 ; JohnBG ; 306 
 1505 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 22 ; korshun-777 ; 107 
 1506 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; AU ; 37 ; korshun-777 ; 204 
 1507 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 17 ; ММедвежонок ; 87 
 1508 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; AU ; 31 ; Jora-05 ; 340 
 1509 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; AU ; 24 ; Jora-05 ; 161 
 1510 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 21 ; korshun-777 ; 133 
 1511 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 25 ; ММедвежонок ; 115 
 1512 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 37 ; Михалыч57 ; 306 
 1513 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 14 ; Mahfey ; 77 
 1514 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF+ ; 25 ; ММедвежонок ; 80 
 1515 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; XF ; 28 ; Михалыч57 ; 102 
 1516 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 19 ; ММедвежонок ; 69 
 1517 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; XF+ ; 27 ; Андрей.Г. ; 101 
 1518 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 21 ; ММедвежонок ; 79 
 1519 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 42 ; korshun-777 ; 104 
 1420 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 15 ; korshun-777 ; 153 
 1421 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 22 ; ММедвежонок ; 255 
 1422 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 18 ; korshun-777 ; 261 
 1423 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 10 ; RAPAN ; 144 
 1424 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 14 ; Михалыч57 ; 152 
 1425 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 19 ; brat52 ; 203 
 1426 ; 1 рубль. В конверте, с маркой ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 45 ; verunk1 ; 890 
 1427 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 35 ; opera1 ; 228 
 1428 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 36 ; Jora-05 ; 255 
 1429 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 25 ; Jora-05 ; 237 
 1430 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; XF+ ; 31 ; ММедвежонок ; 225 
 1431 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 31 ; opera1 ; 217 
 1432 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 42 ; opera1 ; 206 
 1433 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 30 ; ZET ; 153 
 1434 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 43 ; verunk1 ; 430 
 1435 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; AU ; 19 ; ММедвежонок ; 104 
 1436 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 20 ; ММедвежонок ; 165 
 1437 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 25 ; ММедвежонок ; 263 
 1438 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 30 ; ММедвежонок ; 340 
 1439 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 33 ; Михалыч57 ; 269 
 1440 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 20 ; ММедвежонок ; 104 
 1441 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 29 ; Postevoy78 ; 101 
 1442 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 30 ; 3051234 ; 336 
 1443 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 26 ; ММедвежонок ; 153 
 1444 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 8 ; ММедвежонок ; 100 
 1445 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 12 ; Agava ; 107 
 1446 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; AU ; 32 ; Jora-05 ; 138 
 1447 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; AU ; 15 ; Антон Семенович ; 89 
 1448 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; AU ; 19 ; ММедвежонок ; 200 
 1449 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 14 ; korshun-777 ; 101 
 1450 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 28 ; Aquila ; 255 
 1451 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 13 ; korshun-777 ; 136 
 1452 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 37 ; ММедвежонок ; 357 
 1453 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 25 ; Михалыч57 ; 175 
 1454 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; XF+ ; 40 ; ММедвежонок ; 306 
 1455 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; XF+ ; 36 ; ММедвежонок ; 306 
 1456 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; XF+ ; 18 ; Postevoy78 ; 212 
 1457 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; XF ; 25 ; Михалыч57 ; 255 
 1458 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; AU ; 28 ; ММедвежонок ; 270 
 1459 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; AU ; 20 ; Agava ; 257 
 1460 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 29 ; RAPAN ; 165 
 1461 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 22 ; ММедвежонок ; 169 
 1462 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 14 ; Agava ; 121 
 1463 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 34 ; Postevoy78 ; 184 
 1464 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 20 ; azef ; 181 
 1465 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 17 ; Jora-05 ; 138 
 1466 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 23 ; ММедвежонок ; 136 
 1467 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 40 ; korshun-777 ; 306 
 1468 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 14 ; korshun-777 ; 184 
 1469 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 28 ; Jora-05 ; 170 
 1370 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 8 ; alik434 ; 142 
 1371 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 24 ; alik434 ; 246 
 1372 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 24 ; alik434 ; 243 
 1373 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 12 ; PROCONSUL ; 159 
 1374 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 21 ; Михалыч57 ; 356 
 1375 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 30 ; slovjnin ; 1124 
 1376 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 25 ; chebeer ; 111 
 1377 ; 5 рублей. Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 28 ; kronprinz ; 729 
 1378 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 17 ; kronprinz ; 765 
 1379 ; 5 рублей ; 1993 ; Древний Мерв ; Cu-Ni ; Proof ; 21 ; олег45 ; 2958 
 1380 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 17 ; brat52 ; 317 
 1381 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 6 ; 7755 ; 273 
 1382 ; 3 рубля. Упаковка ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 8 ; alik434 ; 614 
 1383 ; 3 рубля. Упаковка ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 16 ; kronprinz ; 663 
 1384 ; 3 рубля. Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 19 ; dr_markov ; 818 
 1385 ; 3 рубля. Упаковка ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 21 ; Михалыч57 ; 995 
 1386 ; 3 рубля. Упаковка ; 1994 ; 50 лет освобождения Севастополя ; Cu-Ni ; Proof ; 19 ; олег45 ; 3628 
 1387 ; 3 рубля. Упаковка ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 34 ; Оптимус ; 3161 
 1388 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 13 ; magpie ; 826 
 1389 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 7 ; alik434 ; 388 
 1390 ; 3 рубля. Упаковка ; 1995 ; Взятие Берлина ; Cu-Ni ; Proof ; 51 ; vasek ; 3174 
 1391 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 38 ; Оптимус ; 2590 
 1392 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 23 ; Оптимус ; 1506 
 1393 ; 3 рубля. Упаковка ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 26 ; Оптимус ; 2958 
 1394 ; 3 рубля ; 1995 ; Капитуляция Японии ; Cu-Ni ; Proof ; 37 ; Оптимус ; 2982 
 1395 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 36 ; said ; 725 
 1396 ; 1 рубль. Упаковка ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 9 ; Golofast ; 567 
 1397 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 15 ; Новик ; 532 
 1398 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 66 ; Новик ; 419 
 1399 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 26 ; brat52 ; 337 
 1400 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; Proof ; 27 ; slovjnin ; 1223 
 1401 ; 1 рубль. Упаковка нарушена ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 4 ; dr_markov ; 340 
 1402 ; 1 рубль ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Proof ; 25 ; Михалыч57 ; 1326 
 1403 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Proof ; 32 ; slovjnin ; 1607 
 1404 ; 1 рубль ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 27 ; Михалыч57 ; 1077 
 1405 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Unc ; 32 ; Agava ; 1252 
 1406 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 17 ; dr_markov ; 645 
 1407 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 18 ; Sky2 ; 128 
 1408 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 13 ; Sky2 ; 128 
 1409 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 34 ; taa ; 147 
 1410 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 16 ; gola78 ; 132 
 1411 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 27 ; Tereh ; 171 
 1412 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 18 ; korshun-777 ; 148 
 1413 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 18 ; Ambre ; 148 
 1414 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 24 ; korshun-777 ; 164 
 1415 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 14 ; PROCONSUL ; 166 
 1416 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 35 ; ММедвежонок ; 408 
 1417 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 31 ; korshun-777 ; 199 
 1418 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 24 ; korshun-777 ; 141 
 1419 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 37 ; ММедвежонок ; 357 
 1320 ; Полкопейки ; 1928 ;  ; Cu ; F ; 18 ; лайк ; 521 
 1321 ; 1 рубль ; 1986 ; Международный год мира.В рубле Л в виде шалаша. ; Cu-Ni ; AU ; 21 ; Harlock ; 1175 
 1322 ; 50 копеек ; 1975 ;  ; Cu-Ni ; VF+ ; 77 ; slait ; 2040 
 1323 ; 50 копеек ; 1976 ;  ; Cu-Ni ; VF+ ; 34 ; Геолог ; 801 
 1324 ; 15 копеек ; 1967 ;  ; Cu-Ni ; AU ; 30 ; Alekdav ; 1020 
 1325 ; 10 копеек ; 1991 ; Без букв ; Cu-Ni ; AU ; 57 ; masterovoi ; 4044 
 1326 ; 5 копеек. Деформация ; 1927 ;  ; Br ; F ; 33 ; urraf ; 2081 
 1327 ; 5 копеек ; 1937 ;  ; Br ; F-VF ; 19 ; urraf ; 628 
 1328 ; 5 копеек ; 1939 ;  ; Br ; VF ; 22 ; gola78 ; 249 
 1329 ; 5 копеек ; 1943 ;  ; Br ; F+ ; 15 ; лайк ; 153 
 1330 ; 5 копеек ; 1951 ;  ; Br ; F ; 23 ; лайк ; 395 
 1331 ; 5 копеек ; 1965 ;  ; Cu-Zn ; AU ; 80 ; Alekdav ; 3063 
 1332 ; 5 копеек ; 1967 ;  ; Cu-Zn ; AU ; 30 ; Новик ; 977 
 1333 ; 5 копеек ; 1968 ;  ; Cu-Zn ; AU ; 30 ; spstudio ; 1532 
 1334 ; 5 копеек ; 1973 ;  ; Cu-Zn ; XF+ ; 13 ; Gast ; 488 
 1335 ; 3 копейки ; 1945 ;  ; Br ; F+ ; 29 ; лайк ; 453 
 1336 ; 3 копейки.  Упаковка ; 1965 ;  ; Cu-Zn ; AU ; 26 ; TECHNO ; 1020 
 1337 ; 1 рубль. Аверс/Реверс 180 градусов ; 2010 ;  ; Ni/St ; AU ; 78 ; ДРОВЯНОЙ - 2 ; 1007 
 1338 ; 1 рубль. В конверте, с маркой ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 41 ; Harlock ; 513 
 1339 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 32 ; opera1 ; 426 
 1340 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 29 ; 01020304 ; 357 
 1341 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 21 ; 01020304 ; 357 
 1342 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 18 ; opera1 ; 238 
 1343 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 23 ; alik434 ; 301 
 1344 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 24 ; opera1 ; 302 
 1345 ; 5 рублей. Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 21 ; igorpuzir ; 255 
 1346 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 19 ; korshun-777 ; 196 
 1347 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 30 ; korshun-777 ; 261 
 1348 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 10 ; RAPAN ; 143 
 1349 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 12 ; igorpuzir ; 187 
 1350 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 16 ; brat52 ; 317 
 1351 ; 3 рубля. Упаковка ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 10 ; прохожий ; 714 
 1352 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 15 ; alik434 ; 378 
 1353 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 32 ; dr_markov ; 665 
 1354 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 10 ; alik434 ; 378 
 1355 ; 3 рубля ; 1994 ; 50 лет освобождения Белграда ; Cu-Ni ; Proof ; 18 ; Оптимус ; 1430 
 1356 ; 1 рубль. Упаковка ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 26 ; Verygood48 ; 809 
 1357 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 14 ; opera1 ; 322 
 1358 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 11 ; alik434 ; 181 
 1359 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 16 ; генерал222 ; 163 
 1360 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 17 ; verunk1 ; 308 
 1361 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 15 ; verunk1 ; 306 
 1362 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 18 ; Зимний ; 147 
 1363 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 17 ; ввп ; 163 
 1364 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 17 ; PROCONSUL ; 159 
 1365 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 11 ; korshun-777 ; 163 
 1366 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 29 ; igorpuzir ; 310 
 1367 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 31 ; Asa ; 1134 
 1368 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ; Proof ; 18 ; Aless ; 1236 
 1369 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 41 ; Михалыч57 ; 227 
 1270 ; 15 копеек ; 1925 ;  ; Ag ; XF- ; 15 ; Pipe ; 92 
 1271 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 18 ; kolbur ; 105 
 1272 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 15 ; dimon46 ; 94 
 1273 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 14 ; gola78 ; 72 
 1274 ; 15 копеек ; 1925 ;  ; Ag ; VF+ ; 15 ; SAПSAН ; 82 
 1275 ; 15 копеек ; 1925 ;  ; Ag ; VF+ ; 20 ; dimon46 ; 85 
 1276 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 15 ; Pipe ; 123 
 1277 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 13 ; dimon46 ; 85 
 1278 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 14 ; SEVEN ; 111 
 1279 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 13 ; azef ; 111 
