 5590 ; Акция. Германия ;  ;  ;  ;  ; 14 ; triha ; 200 
 2833 ; Лот монет Банка России: 5 рублей (14шт) Города – столицы государств, освобожденные советскими войсками от немецко-фашистских захватчиков ; 2016 ;  ; Ni/St ; AU ; 48 ; nivva ; 810 
 2834 ; Лот монет Банка России: 1, 5 копеек (2шт) ; 2014 М ;  ; Ni/St ; AU ; 8 ; tpls ; 23 
 2835 ; Лот монет Банка России: 1, 5 копеек (2шт) ; 2014 М ;  ; Ni/St ; AU ; 8 ; MaxA ; 23 
 2836 ; Лот монет СССР: 50 коп,1 рубль (11шт) ;  ;  ; Cu-Ni ; VF+/VF ; 17 ; 2016 ; 61 
 2837 ; Лот монет Банка России: 10 рублей (8шт) Регионы, Победа ;  ;  ; Би/м ; VF/XF ; 16 ; MolchSer5 ; 94 
 2838 ; Лот монет России (10шт): 10 рублей. Города Воинской Славы ;  ;  ; St/Lat ; AU ; 7 ; rudius ; 145 
 2839 ; Лот монет СССР (4шт): 5коп,3коп,2коп ; 1926-1955 ;  ; Br ; F/VF ; 45 ; alehandr ; 100 
 2840 ; Лот монет России (10шт): 10 рублей. Города Воинской Славы ;  ;  ; St/Lat ; AU ; 7 ; yas ; 132 
 2841 ; Лот монет России (10шт): 10 рублей. Нерехта ; 2014 ;  ; би/м ; XF+/AU ; 11 ; alehandr ; 153 
 2842 ; Лот монет Банка России, СССР: 1,5,10,20,50,100 руб (21шт) ; 1991-1993 ;  ; Cu-Ni,St,ж/м ; VF/XF ; 10 ; Мотя ; 26 
 2843 ; Лот монет СССР: 5 коп (11шт) ; 1926-1953 ;  ; Br ; VG/F- ; 39 ; мон ; 363 
 2844 ; Лот монет России (10шт): 10 рублей. Города Воинской Славы ;  ;  ; St/Lat ; AU ; 15 ; yas ; 100 
 2845 ; Лот монет СССР: 15 копеек (12шт) ; 1980-1991 ;  ; Cu-Ni ; XF+/AU ; 66 ; Alekss_27 ; 261 
 2846 ; Лот монет Банка России (Сочи-2014): 25 руб (3шт) ; 2012 ;  ; Cu-Ni ; Unc ; 6 ; Вини-Пруф ; 77 
 2847 ; Лот монет СССР: 2,5,10,15,20 коп (11шт) ; 1923-1956 ;  ; Ag,Br,Ni ; F/F-VF ; 32 ; иржик86 ; 104 
 2848 ; Лот монет России (5шт): 10 рублей. Петрозаводск ; 2016 ;  ; St/Lat ; AU ; 11 ; WhiteMouse ; 160 
 2849 ; Лот монет Банка России: 1, 5 копеек (2шт) ; 2014 М ;  ; Ni/St ; AU ; 16 ; Инвестор ; 22 
 2850 ; Лот монет Банка России (ГВС, РФ): 10 руб (8шт) ; 2012-2016 ;  ; Би/м,Лат/St ; AU/XF ; 13 ; yas ; 88 
 2851 ; Лот монет Банка России: 10 рублей (9шт) ;  ;  ; Би/м ; VF+/XF ; 45 ; ShYrik_RUS ; 383 
 2852 ; Лот монет Банка России: 10,5,2,1 руб (4шт) ; 2016 ;  ; Лат/St,Ni/St ; AU ; 8 ; musik ; 65 
 2853 ; Лот монет России (10шт): 10 рублей. Города Воинской Славы ;  ;  ; St/Lat ; AU ; 13 ; demodex ; 124 
 2854 ; Лот монет России (5шт): 10 рублей. Феодосия ; 2016 ;  ; St/Lat ; AU ; 13 ; karal ; 202 
 2755 ; Лот монет "50 лет Советской Власти" (5шт): 1руб,50коп,20коп,15коп,10коп ; 1967 ;  ; Cu-Ni ; VF/VF+ ; 15 ; moneta1924 ; 183 
 2756 ; Лот монет СССР (3шт): 20коп,15коп,10коп ; 1955 ;  ; Cu-Ni ; XF ; 59 ; es72 ; 90 
 2757 ; Лот монет Банка России (РФ): 10 руб (3шт) ; 2016 ;  ; Би/м ; AU ; 23 ; musik ; 132 
 2758 ; Лот монет СССР (3шт): 20коп,15коп,10коп ; 1957 ;  ; Cu-Ni ; XF ; 27 ; Головенков В.Ю. ; 54 
 2759 ; Лот монет СССР (3шт): 20коп,15коп,10коп ; 1952 ;  ; Cu-Ni ; VF+/XF ; 17 ; es72 ; 56 
 2760 ; Лот монет Банка России: 25 рублей (2шт) Олимпиада в Сочи. Упаковка ; 2011,2014 ;  ; Cu-Ni ; Unc ; 26 ; nikolay ; 92 
 2761 ; Лот монет Банка России (3шт): 5 рублей ; 1992 М, Л, ММД ;  ; Cu/Zn/Fe ; XF+/AU ; 69 ; 😉 ; 126 
 2762 ; Лот монет Банка России (3шт): 1 рубль ; 1992 М, Л, ММД ;  ; Cu/Zn/Fe ; XF+/AU ; 26 ; dim66 ; 32 
 2763 ; Лот монет Банка России: 25 рублей (2шт) Олимпиада в Сочи. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 63 ; Ostriy ; 152 
 2764 ; Лот монет Банка России (Челябинская обл.): 10 руб (5шт) ; 2014 ;  ; Би/м ; AU ; 12 ; Кэтти ; 72 
 2765 ; Лот монет Банка России (Таганрог): 10 руб (5шт) ; 2015 ;  ; Лат/St ; AU ; 11 ; Кэтти ; 72 
 2766 ; Лот монет Банка России (Хабаровск): 10 руб (5шт) ; 2015 ;  ; Лат/St ; AU ; 11 ; Кэтти ; 71 
 2767 ; Лот монет Банка России (Челябинская, Саратовская, Пензенская Республика Северная Осетия-Алания, Нерехта, Дагестан): 10 руб (6шт) ; 2013-2014 ;  ; Би/м ; AU ; 16 ; Ostriy ; 107 
 2768 ; Лот монет Банка России (Сочи-2014): 25 руб (2шт) ; 2012 ;  ; Cu-Ni ; Unc ; 31 ; nikolay ; 79 
 2769 ; Лот монет СССР: 1 рубль, 50,20,15,10 коп (5шт) 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; VF/XF- ; 58 ; borisovich ; 203 
 2770 ; Лот монет СССР: 3,15,20 коп (9шт) ; 1946-1956 ;  ; Br,Ni ; F+/VF ; 21 ; 19dvg15 ; 76 
 2771 ; Лот монет СССР: 1 коп (5шт) ; 1928-1953 ;  ; Br ; F ; 56 ; sergeimost ; 100 
 2772 ; Лот монет СССР (Юбилейные): 10,2,1 руб (5шт) ; 1965-2001 ;  ; Cu-Ni,Би/м ; VF+/XF+ ; 3 ; coins77 ; 204 
 2773 ; Лот монет России (7шт): 10 рублей. Города РФ ; 2008-2009 ;  ; би/м ; XF/XF+ ; 46 ; Ser_doh ; 869 
 2774 ; Лот монет России (12шт): 10 рублей. Древние города России ; 2007-2011 ;  ; би/м ; XF/XF+ ; 46 ; a_kay ; 1240 
 2775 ; Лот монет России (16шт): 10 рублей. Древние города России ; 2002-2006 ;  ; би/м ; XF-/XF+ ; 85 ; Purgen ; 1272 
 2776 ; Лот монет России (25шт): 10 рублей. Юбилейные ; 2005-2016 ;  ; би/м ; XF/AU ; 38 ; kuzma-1 ; 523 
 2777 ; Лот монет СССР: 20 копеек (6шт) ; 1946-1957 ;  ; Ni ; XF ; 44 ; Погодовкин ; 221 
 2778 ; Лот монет Банка России: 1,5,10 рублей (10шт) ; 2003-2016 ;  ; Би/Ni/St,Лат/St ; XF/AU ; 17 ; Вини-Пруф ; 100 
 2779 ; Лот монет СССР (21шт): 10 коп ; 1961-1991 ;  ; Cu-Ni ; VF+/XF ; 9 ; serega16041979 ; 31 
 2780 ; Лот монет СССР и России (7шт): 50руб,10руб ; 1991-1992 ;  ; би/м,Cu-Zn ; VF/XF ; 12 ; SeregaG ; 53 
 2781 ; Лот монет Банка России: 10 рублей (20шт) Саратовская область ; 2014 ;  ; Би/м ; AU ; 25 ; rudius ; 300 
 2782 ; Лот монет СССР (17шт): 1 коп ; 1969-1991 ;  ; Cu-Zn ; VF/XF ; 10 ; serega16041979 ; 21 
 2783 ; Лот монет России (5шт): 10 рублей. Юбилейные ;  ;  ; би/м ; VF+/XF ; 18 ; Кук ; 123 
 2784 ; Лот монет СССР: 1,5,10 коп, 1 рубль (8шт). На одной монете отверстия ; 1924-1977 ;  ; Cu,Cu-Ni,Br,Ni ; F/XF ; 12 ; лот_снят ; 45 
 2785 ; Лот монет СССР (3шт): 10руб,5руб,1руб ; 1991 ;  ; Cu-Ni,би/м ; XF+ ; 30 ; Юстас ; 36 
 2786 ; Лот монет Банка России: 10 рублей (20шт) Пензенская область ; 2014 ;  ; Би/м ; AU ; 19 ; rudius ; 300 
 2787 ; Лот монет СССР: 5 копеек (2шт) ; 1946,1949 ;  ; Br ; F+ ; 15 ; Валера78 ; 19 
 2788 ; Лот монет России (5шт): 5коп,полкопейки ; 1925-1937 ;  ; Br ; F- ; 71 ; Инвестор ; 1134 
 2789 ; Лот монет России (7шт): 50ру,20руб,10руб,5руб,1руб ; 1992-1993 ;  ;  ; VF+/XF ; 21 ; SeregaG ; 28 
 2790 ; Лот монет СССР и России (5шт): 100руб,10руб,5руб,5коп ; 1991-1993 ;  ; би/м,Cu-Zn ; VF+/XF ; 32 ; Shundr ; 102 
 2791 ; Лот монет России (10шт): 10 рублей. Города Воинской Славы ;  ;  ; St/Lat ; AU ; 8 ; demodex ; 126 
 2792 ; Лот монет Банка России: 10 рублей (5шт) Ельня ; 2011 ;  ; Лат/St ; AU ; 14 ; ShYrik_RUS ; 71 
 2793 ; Лот монет Банка России: 5,1 коп (2шт) ; 2014 ;  ; Ni/St ; AU ; 13 ; said ; 25 
 2794 ; Лот монет России (24шт): 5коп ; 1997-2009 ;  ; St-Ni ; XF/AU ; 17 ; ANGEL 23 ; 101 
 2795 ; Лот монет Банка России (ДГР, ГВС, РФ): 10 руб (12шт) ; 2000-2016 ;  ; Би/м,Лат/St ; XF-/AU ; 23 ; Light_Surf ; 226 
 2796 ; Лот монет СССР (11шт): 50коп ; 1964-1988 ;  ; Cu-Ni ; VF/XF ; 69 ; CMSpb ; 238 
 2797 ; Лот монет России (10шт): 10 рублей. Юбилейные ; 2013-2016 ;  ; би/м ; AU ; 40 ; MolchSer5 ; 188 
 2798 ; Лот монет СССР: 10,50 коп, 1,5,10 руб (10шт) ; 1991 ;  ; St,Cu-Ni,Би/м ; XF-/XF+ ; 71 ; SeregaG ; 101 
 2799 ; Лот монет СССР (2шт): 15 коп ; 1955-1956 ;  ; би/м ; XF- ; 18 ; es72 ; 51 
 2800 ; Лот монет России "Отечественная война-1812" (25шт): 10руб,5руб,2руб ; 2012 ;  ; Cu-Ni,St-Lat ; AU ; 35 ; SeregaG ; 308 
 2801 ; Лот монет Банка России: 10,2 руб (4шт) Гагарин, Победа ; 2000-2005 ;  ; Би/м,Cu-Ni ; XF/AU ; 26 ; Purgen ; 89 
 2802 ; Лот монет СССР: 1 коп (2шт) ; 1949,1952 ;  ; Br ; F ; 20 ; вэл ; 20 
 2803 ; Лот монет России (5шт): 10 рублей. Великие Луки ; 2016 ;  ; би/м ; AU ; 18 ; igorka2006 ; 184 
 2804 ; Лот монет Банка России: 2 руб (4шт) Города-Герои ; 2000 ;  ; Cu-Ni ; XF+ ; 62 ; borisovich ; 203 
 2705 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 46 ; kvl ; 510 
 2706 ; 25 рублей. Сочи-2014. Буклет ; 2014 ;  ; Cu-Ni ; Unc ; 26 ; dinkini ; 498 
 2707 ; 25 рублей. Сочи-2014. Буклет ; 2011 ;  ; Cu-Ni ; Unc ; 7 ; coins77 ; 510 
 2708 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2011 ;  ; Cu-Ni ; Unc ; 41 ; 😉 ; 566 
 2709 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2013 ;  ; Cu-Ni ; Unc ; 17 ; coins77 ; 431 
 2710 ; 25 рублей. Блистер ; 2011 ; СПМД Сочи 2014. Эмблема игр цветная ; Cu-Ni ; Unc ; 35 ; coins77 ; 552 
 2711 ; Набор "Вхождение Крыма в состав РФ" (2шт): 10 рублей + жетон. Буклет. Ошибка ; 2014 ;  ;  ; AU ; 36 ; впсилий908 ; 10565 
 2712 ; Набор памятных монет "70 лет победы" (5шт): 5 рублей + жетон. Буклет ; 2015 ;  ;  ; AU/Proof ; 69 ; gonobolka ; 2295 
 2713 ; Набор "Памятные и юбилейные десятирублевые монеты России" (55шт): 10 рублей ; 2010-2016 ;  ; St/Lat ; XF-/AU ; 84 ; SeregaG ; 1129 
 2714 ; Альбом монет "Города воинской славы" (55шт): 10 рублей ; 2010-2016 ;  ;  ; XF/AU ; 72 ; Kosmas ; 1020 
 2715 ; Набор монет Банка России (города герои и 55 лет Победы): 10,2 руб (8шт). Пластиковая упаковка ; 2000 ;  ; Cu-Ni,Би/м ; AU ; 28 ; Ната ; 833 
 2716 ; Сувенирный набор монет "ВТБ-24" (7шт): 5руб,2руб,1руб,50коп,10коп,5коп,1коп + жетон. Альбом ;  ;  ;  ; AU ; 47 ; gonobolka ; 1928 
 2717 ; Набор монет Банка России (Российская Федерация. Выпуск 4): 10 руб (4шт) + жетон. Буклет ; 2008 ;  ; Би/м ; AU ; 23 ; kvm64 ; 996 
 2718 ; Набор монет Банка России (РФ. Выпуск 6. Пермский край, Ямало-Ненецкий АО, Ненецкий АО, Чечня): 10 руб (4шт) + жетон. Буклет ; 2010 ;  ; Би/м ; AU ; 58 ; verunk1 ; 27201 
 2719 ; Лот монет Банка России: 10, 5 рублей (21шт) 70-летие победы в Великой Отечественной войне. В буклете ; 2014,2015 ;  ; Ni/St,Би/м ; AU ; 46 ; fouli ; 900 
 2720 ; Набор монет Банка России: 10,5,2 руб (28шт). 200 лет Отечественной войне 1812г ; 2012 ;  ; Ni/St,Лат/St ; AU ; 21 ; SeregaG ; 501 
 2721 ; Набор монет "200-летие победы в Отечественной войне (28шт): 10руб,5руб,2руб ; 2012 ;  ; Cu-Ni,St/Lat ; AU ; 29 ; LANSRAAD ; 512 
 2722 ; Набор монет "200-летие победы в Отечественной войне (28шт): 10руб,5руб,2руб ; 2012 ;  ; Cu-Ni,St/Lat ; AU ; 32 ; nikolay ; 500 
 2723 ; Набор "Современные копейки" (57шт): 5коп,1коп ; 1997-2014 ;  ;  ; VF+/AU ; 39 ; SeregaG ; 748 
 2724 ; Набор монет СССР (50 лет Советской власти): 1 руб, 50,20,15,10 коп (5шт) + жетон. Упаковка с перегибами ; 1967 ;  ; Cu-Ni,Cu-Zn ; AU ; 57 ; Ната ; 1900 
 2725 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + жетон. Упаковка ; 1980 ;  ; Cu-Ni,Cu-Zn ; Unc/AU ; 32 ; pluto ; 4028 
 2726 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + жетон. Упаковка ; 1980 ;  ; Cu-Ni,Cu-Zn ; AU ; 58 ; сотник501 ; 3275 
 2727 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка ; 1981 ;  ; Cu-Ni,Cu-Zn ; AU ; 47 ; сотник501 ; 4901 
 2728 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка ; 1987 ;  ; Cu-Ni,Cu-Zn ; Unc/AU ; 13 ; Wulf ; 1687 
 2729 ; Набор монет СССР (9шт): 1руб,50коп,20коп,15коп,10коп,5коп,3коп,2коп,1коп + жетон ЛМД. Упаковка ; 1988 ;  ; Cu-Ni,Cu-Zn ; AU ; 28 ; 11111 ; 922 
 2730 ; Набор монет СССР (9шт): 1руб,50коп,20коп,15коп,10коп,5коп,3коп,2коп,1коп + жетон ЛМД. Упаковка ; 1989 ;  ; Cu-Ni,Cu-Zn ; Unc ; 19 ; Гарыныч ; 2448 
 2731 ; Лот Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка ; 1991 ;  ; Cu-Ni,Cu-Zn ; AU ; 23 ; Гарыныч ; 1789 
 2732 ; Набор монет СССР (9шт): 1руб,50коп,20коп,15коп,10коп,5коп,3коп,2коп,1коп + жетон ЛМД. Упаковка ; 1991 ;  ; Cu-Ni,Cu-Zn ; Unc ; 25 ; 11111 ; 1711 
 2733 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008ММД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 21 ; fouli ; 512 
 2734 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008ММД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 22 ; SeregaG ; 501 
 2735 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 23 ; SeregaG ; 480 
 2736 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 24 ; SeregaG ; 459 
 2737 ; Набор разменных монет 2009 года (7шт): 5р,2р,1р,50коп,10коп,5коп,1коп + жетон СПМД (рубли - магнитные). Буклет ; 2009 ;  ;  ; AU ; 37 ; judge ; 1726 
 2738 ; Набор разменных монет Банка России (6шт): 5р,2р,1р,50к,10к+Жетон. В буклете ; 2013 ;  ; Ni/St, St/томпа ; AU ; 56 ; vkgb74 ; 1064 
 2739 ; Набор разменных монет "70 лет Победы" (6шт): 10руб,5руб,2руб,1руб,50коп,10коп+жетон. Буклет ; 2015 ;  ;  ; AU ; 48 ; vkgb74 ; 4000 
 2740 ; Лот монет СССР (18шт): 20коп,15коп,10коп ; 1952-1957 ;  ; Cu-Ni ; VF+/XF ; 30 ; Венера 9 ; 476 
 2741 ; Лот монет СССР: 20,15 коп (2шт) ; 1961 ;  ; Cu-Ni ; VF+/XF ; 6 ; serega16041979 ; 7 
 2742 ; Лот монет Банка России: 2,1 руб (2шт). Гагарин и Пушкин ; 1999,2001 ;  ; Cu-Ni ; XF ; 37 ; Ser_doh ; 363 
 2743 ; Лот монет Банка России (Кострома, 55 и 60 лет победы): 10 руб (3шь) ; 2000,2002,2005 ;  ; Би/м ; XF/XF+ ; 38 ; ирбис ; 204 
 2744 ; Лот монет Банка России (Ленинград, Барклай де Толли) ; 2000,2012 ;  ; Cu-Ni,Ni/St ; XF/AU ; 22 ; tvd2012 ; 44 
 2745 ; Лот монет СССР (50 лет Советской власти):1 руб, 50, 20,15,10 коп (5шт) ; 1967 ;  ; Cu-Ni ; VF/VF+ ; 28 ; se170661 ; 173 
 2746 ; Лот монет СССР: 100,50 руб (3шт) ; 1991-1992 ;  ; Би/м ; XF+ ; 45 ; Shundr ; 79 
 2747 ; Лот монет СССР: 2 коп (5шт) ; 1934-1938 ;  ; Br ; F/VF- ; 73 ; Инвестор ; 348 
 2748 ; Лот монет СССР: 1,5,10 коп (3шт) ; 1961,1969,1985 ;  ; Cu-Ni,Cu-Zn ; XF/AU ; 28 ; SeregaG ; 27 
 2749 ; Лот монет СССР:10,50 коп, 1,5,10 руб (5шт) ; 1991 ;  ; Би/м,Cu-Ni,St ; XF/AU ; 36 ; SeregaG ; 63 
 2750 ; Лот монет СССР: 1 руб, 50 коп (4шт). Юбилейные ; 1965-1970 ;  ; Cu-Ni ; VF ; 49 ; SeregaG ; 101 
 2751 ; Лот монет СССР: 1 коп (12шт) ; 1971-1991 ;  ; Cu-Zn ; XF+/AU ; 15 ; UnPreacher ; 26 
 2752 ; Лот монет СССР:10,15,20 коп (10шт) ; 1946-1957 ;  ; Ni ; VF/XF ; 80 ; igrtlk ; 236 
 2753 ; Лот монет СССР (3шт): 20коп,15коп,10коп ; 1954 ;  ; Cu-Ni ; VF+/XF ; 28 ; es72 ; 86 
 2754 ; Лот монет СССР (3шт): 20коп,15коп,10коп ; 1956 ;  ; Cu-Ni ; XF ; 52 ; Головенков В.Ю. ; 53 
 2655 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; F+ ; 8 ; Инвестор ; 40 
 2656 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF/AU ; 25 ; мон ; 157 
 2657 ; 1 копейка ; 1989 ;  ; Cu-Zn ; XF+ ; 1 ; Dr.Alexandr ; 2 
 2658 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF+ ; 5 ; 21011984andrei ; 31 
 2659 ; 20 копеек ; 1932 ;  ; Ni ; VF- ; 7 ; cr2952 ; 36 
 2660 ; 20 копеек ; 1948 ;  ; Ni ; VF ; 7 ; страус ; 21 
 2661 ; 20 копеек ; 1952 ;  ; Ni ; XF- ; 11 ; страус ; 21 
 2662 ; 20 копеек ; 1953 ;  ; Ni ; XF- ; 5 ; Dr.Alexandr ; 23 
 2663 ; 20 копеек ; 1955 ;  ; Ni ; XF- ; 3 ; Dr.Alexandr ; 20 
 2664 ; 15 копеек ; 1954 ;  ; Ni ; XF ; 5 ; Vox ; 20 
 2665 ; 15 копеек ; 1956 ;  ; Ni ; XF- ; 4 ; Vox ; 12 
 2666 ; 15 копеек ; 1952 ;  ; Ni ; XF ; 5 ; Dr.Alexandr ; 23 
 2667 ; 15 копеек ; 1953 ;  ; Ni ; XF ; 5 ; Dr.Alexandr ; 23 
 2668 ; 15 копеек ; 1955 ;  ; Ni ; XF ; 10 ; sergeimost ; 21 
 2669 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 9 ; Migel ; 23 
 2670 ; 15 копеек ; 1935 ;  ; Ni ; VF+ ; 60 ; стрлц ; 507 
 2671 ; 15 копеек ; 1936 ;  ; Ni ; VF ; 9 ; Migel ; 132 
 2672 ; 15 копеек ; 1932 ;  ; Ni ; VF ; 6 ; off ; 51 
 2673 ; 15 копеек ; 1933 ;  ; Ni ; VF ; 74 ; AntonOm ; 306 
 2674 ; 10 копеек ; 1955 ;  ; Ni ; XF- ; 4 ; es72 ; 11 
 2675 ; 10 копеек ; 1954 ;  ; Ni ; XF ; 7 ; Погодовкин ; 36 
 2676 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF+ ; 3 ; Roskur ; 12 
 2677 ; 10 копеек ; 1953 ;  ; Ni ; VF+ ; 11 ; es72 ; 23 
 2678 ; 10 копеек ; 1952 ;  ; Ni ; XF ; 4 ; es72 ; 32 
 2679 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; XF+ ; 7 ; es72 ; 26 
 2680 ; 10 копеек ; 1931 ;  ; Ni ; VF+ ; 26 ; мон ; 223 
 2681 ; 10 копеек ; 1932 ;  ; Ni ; VF ; 10 ; cr2952 ; 44 
 2682 ; 10 копеек ; 1933 ;  ; Ni ; VF ; 46 ; Boroddd ; 237 
 2683 ; 5 копеек ; 1931 ;  ; Br ; XF- ; 26 ; AntonOm ; 102 
 2684 ; 5 копеек ; 1961 ;  ; Cu-Zn ; XF ; 15 ; Vitaliy Gridasov ; 159 
 2685 ; 5 копеек ; 1991 ; ММД ; Cu-Zn ; AU ; 12 ; judge ; 79 
 2686 ; 3 копейки ; 1937 ;  ; Br ; VF ; 9 ; 21011984andrei ; 113 
 2687 ; 3 копейки ; 1940 ;  ; Br ; VF+ ; 28 ; мон ; 120 
 2688 ; 20 копеек. В конверте, с маркой ; 1983 ;  ; Cu-Ni ; AU ; 46 ; Гарыныч ; 668 
 2689 ; 5 рублей. Русское географическое общество. Буклет ; 2015 ;  ; Cu-Ni ; AU ; 32 ; armata999 ; 92 
 2690 ; 10 рублей. Буклет ; 2005 ; Республика Татарстан ; биметалл ; AU ; 9 ; don Pacheko ; 100 
 2691 ; 10 рублей. Буклет ; 2005 ; СПМД Ленинградская область ; биметалл ; AU ; 10 ; don Pacheko ; 100 
 2692 ; 10 рублей. Буклет ; 2005 ; СПМД Ленинградская область ; Би/м ; AU ; 7 ; musik ; 101 
 2693 ; 10 рублей. Тюменская область. Буклет ; 2014 ;  ; Би/м ; AU ; 12 ; Dr.Alexandr ; 153 
 2694 ; 10 рублей. Буклет ; 2005 ; СПМД Ленинградская область ; Би/м ; AU ; 5 ; света1972 ; 101 
 2695 ; 10 рублей. Буклет ; 2005 ; Республика Татарстан ; Би/м ; AU ; 6 ; себер ; 99 
 2696 ; 10 рублей. Буклет ; 2005 ; Республика Татарстан ; Би/м ; AU ; 6 ; musik ; 100 
 2697 ; 10 рублей. Буклет ; 2012 ; СПМД 1150 лет зарождения российской госудаственности ; сталь+латунь ; AU ; 25 ; omronin ; 104 
 2698 ; 2 рубля. Эмблема  200 летия Отечественной войне. Буклет ; 2012 ;  ; Ni/St ; AU ; 50 ; omronin ; 104 
 2699 ; 5 рублей. 170-летие Русского географического общества+жетон. Буклет ; 2015 ;  ; Ni/St ; AU ; 58 ; omronin ; 458 
 2700 ; Набор монет Банка России: 10 рублей (2шт) Крым и Севастополь. Упаковка ; 2014 ;  ; Лат/St ; AU ; 46 ; omronin ; 133 
 2701 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2011 ;  ; Cu-Ni ; Unc ; 43 ; val211 ; 561 
 2702 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2013 ;  ; Cu-Ni ; Unc ; 28 ; ЕГОР-2009 ; 431 
 2703 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2012 ;  ; Cu-Ni ; Unc ; 45 ; 😉 ; 590 
 2704 ; 25 рублей. Сочи-2014. Буклет ; 2013 ;  ; Cu-Ni ; Unc ; 7 ; coins77 ; 510 
 2605 ; 2 копейки ; 1934 ;  ; Br ; VF- ; 15 ; 21011984andrei ; 72 
 2606 ; 15 копеек ; 1989 ;  ; Cu-Ni ; AU ; 13 ; ASD013 ; 22 
 2607 ; 15 копеек ; 1988 ;  ; Cu-Ni ; AU ; 9 ; Gerasim ; 110 
 2608 ; 10 копеек ; 1975 ;  ; Cu-Ni ; AU ; 20 ; Юбиляр ; 155 
 2609 ; 10 копеек ; 1976 ;  ; Cu-Ni ; AU ; 10 ; Wulf ; 112 
 2610 ; 10 копеек ; 1989 ;  ; Cu-Ni ; AU ; 6 ; Lafeto55 ; 56 
 2611 ; 10 копеек ; 1988 ;  ; Cu-Ni ; AU ; 9 ; Wulf ; 57 
 2612 ; 100 рублей ; 1993 ; ММД Белый металл ; Cu-Ni ; XF ; 7 ; tirex ; 55 
 2613 ; 15 копеек ; 1945 ;  ; Ni ; VF- ; 5 ; Migel ; 114 
 2614 ; 15 копеек ; 1934 ;  ; Ni ; F ; 56 ; AlexRep ; 640 
 2615 ; 10 копеек ; 1932 ;  ; Ni ; XF ; 51 ; Погодовкин ; 350 
 2616 ; 10 копеек ; 1943 ;  ; Ni ; VF-XF ; 37 ; стрлц ; 1111 
 2617 ; 10 копеек ; 1945 ;  ; Ni ; VF+ ; 35 ; said ; 334 
 2618 ; 10 копеек ; 1949 ;  ; Ni ; VF+ ; 5 ; Недорого ; 88 
 2619 ; 10 копеек ; 1951 ;  ; Ni ; XF ; 23 ; Юбиляр ; 294 
 2620 ; 1 рубль ; 1981 ;  ; Cu-Ni ; XF ; 49 ; Leon1 ; 2948 
 2621 ; 1 рубль ; 1969 ;  ; Cu-Ni ; XF+ ; 32 ; Boroddd ; 1314 
 2622 ; 1 рубль ; 1976 ;  ; Cu-Ni ; XF+/AU ; 41 ; Boroddd ; 1437 
 2623 ; 1 рубль ; 1980 ;  ; Cu-Ni ; XF ; 41 ; Leon1 ; 2588 
 2624 ; 1 рубль ; 1982 ;  ; Cu-Ni ; XF ; 88 ; said ; 2100 
 2625 ; 1 рубль ; 1985 ;  ; Cu-Ni ; XF ; 42 ; bun ; 373 
 2626 ; 1 рубль ; 1984 ;  ; Cu-Ni ; XF ; 55 ; bun ; 463 
 2627 ; 1 копейка ; 1931 ;  ; Br ; F- ; 11 ; orex ; 24 
 2628 ; 20 копеек ; 1932 ;  ; Ni ; F+ ; 6 ; visitor ; 50 
 2629 ; 20 копеек ; 1945 ;  ; Ni ; VF ; 19 ; G-O-R ; 124 
