 5590 ; Бона иностранная ;  ;  ;  ;  ; 19 ; 2128508 ; 203 
 1992 ; 50 рублей. Красная книга. Гималайский медведь ; 1993 ;  ; Би/м ; AU ; 18 ; konoval333 ; 693 
 1993 ; 50 рублей. Красная книга. Туркменский эублефар ; 1993 ;  ; Би/м ; XF+ ; 23 ; ilmar ; 740 
 1994 ; 50 рублей. Красная книга. Дальневосточный аист ; 1993 ;  ; Би/м ; XF ; 19 ; ilmar ; 755 
 1995 ; 50 рублей. Красная Книга. Зубр ; 1994 ;  ; Би/м ; XF+ ; 38 ; wadimaks ; 1300 
 1996 ; 1 рубль 1 доллар Разоружения ; 1988 ;  ; Al ; AU ; 38 ; dronik57 ; 1000 
 1997 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2011СПМД ;  ; Cu-Ni ; Unc ; 26 ; старом ; 77 
 1998 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2014 ;  ; Cu/Ni ; Unc ; 19 ; vborisevich1 ; 92 
 1999 ; 25 рублей. Олимпиада в Сочи. Талисманы. Упаковка ; 2012 ;  ; Cu-Ni ; Unc ; 23 ; ivan116 ; 77 
 2000 ; 25 рублей. Олимпиада в Сочи. Лучик и снежинка. Упаковка ; 2013 ;  ; Cu/Ni ; Unc ; 17 ; Дима Шухов ; 36 
 2001 ; 25 рублей. Олимпиада в Сочи. Лучик и снежинка. Упаковка ; 2014 ;  ; Cu/Ni ; Unc ; 50 ; vborisevich1 ; 83 
 2002 ; 25 рублей. Олимпиада в Сочи. Лучик и снежинка. Упаковка ; 2014 ;  ; Cu/Ni ; Unc ; 2 ; ilmar ; 55 
 2003 ; 25 рублей. Олимпиада в Сочи. Талисманы. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 18 ; vborisevich1 ; 77 
 2004 ; 25 рублей. Сочи-2014. Буклет ; 2013 ;  ; Cu-Ni,краска ; Unc ; 43 ; asus ; 736 
 2005 ; 25 рублей. Сочи-2014. Буклет ; 2013 ;  ; Cu-Ni ; Unc ; 24 ; krut0803 ; 702 
 2006 ; 25 рублей. Олимпиада в Сочи 2014г. В буклете ; 2013 ;  ; Cu/Ni, краска ; Unc ; 20 ; buynyi76 ; 688 
 2007 ; 25 рублей. Олимпиада в Сочи 2014г. В буклете ; 2014 ;  ; Cu/Ni, краска ; Unc ; 42 ; buynyi76 ; 852 
 2008 ; 25 рублей. Олимпиада в Сочи. Цветная. Упаковка ; 2011СПМД ;  ; Cu/Ni, краска ; Unc ; 28 ; HaBo3Hblu }I{yK ; 929 
 1909 ; 15 копеек ; 1989 ;  ; Cu-Ni ; AU ; 11 ; Запруда ; 34 
 1910 ; 2 копейки ; 1989 ;  ; Cu-Zn ; AU ; 7 ; Запруда ; 34 
 1911 ; 5 копеек ; 1943 ;  ; Br ; VF- ; 27 ; kn157736 ; 567 
 1912 ; 20 копеек ; 1983 ;  ; Cu-Ni ; AU ; 29 ; Запруда ; 228 
 1913 ; 10 копеек. Упаковка ; 1988 ;  ; Cu-Ni ; AU ; 79 ; KOPOJIbPVP ; 275 
 1914 ; 15 копеек ; 1983 ;  ; Cu-Ni ; AU ; 6 ; Запруда ; 34 
 1915 ; 5 копеек. Упаковка ; 1988 ;  ; Cu-Zn ; AU ; 57 ; Запруда ; 278 
 1916 ; 10 копеек ; 1983 ;  ; Cu-Ni ; XF+ ; 3 ; Maksss163 ; 15 
 1917 ; 2 копейки ; 1970 ;  ; Cu-Zn ; XF+ ; 3 ; Maksss163 ; 12 
 1918 ; 3 копейки ; 1982 ;  ; Cu-Zn ; AU ; 7 ; cond ; 72 
 1919 ; 3 копейки. Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 18 ; KOPOJIbPVP ; 159 
 1920 ; 5 копеек ; 1961 ;  ; Cu-Zn ; AU ; 16 ; Запруда ; 102 
 1921 ; 5 копеек ; 1986 ;  ; Cu-Zn ; VF+ ; 23 ; sks11801 ; 35 
 1922 ; 20 копеек ; 1939 ;  ; Ni ; VF ; 9 ; Ратамахатта ; 89 
 1923 ; 15 копеек ; 1935 ;  ; Ni ; VF ; 13 ; veles25r ; 150 
 1924 ; 10 копеек ; 1935 ;  ; Ni ; VF- ; 16 ; vor0niko ; 187 
 1925 ; 10 копеек ; 1939 ;  ; Ni ; VF- ; 21 ; vor0niko ; 170 
 1926 ; 5 копеек ; 1926 ;  ; Br ; VF- ; 12 ; vor0niko ; 288 
 1927 ; 5 копеек ; 1929 ;  ; Br ; VF- ; 12 ; veles25r ; 444 
 1928 ; 5 копеек ; 1929 ;  ; Br ; F-VF ; 10 ; филипок ; 204 
 1929 ; 5 копеек ; 1936 ;  ; Br ; F-VF ; 11 ; veles25r ; 735 
 1930 ; 5 копеек ; 1938 ;  ; Br ; VF ; 14 ; vor0niko ; 408 
 1931 ; 5 копеек ; 1943 ;  ; Br ; VF ; 8 ; shknikolay ; 155 
 1932 ; 3 копейки ; 1934 ;  ; Br ; VF ; 17 ; judge ; 317 
 1933 ; 3 копейки ; 1951 ;  ; Br ; VF ; 13 ; judge ; 327 
 1934 ; 2 копейки ; 1941 ;  ; Br ; VF+ ; 18 ; veles25r ; 179 
 1935 ; 1 копейка ; 1929 ;  ; Br ; VF ; 27 ; туман ; 352 
 1936 ; 1 копейка ; 1934 ;  ; Br ; VF- ; 16 ; sahakala ; 156 
 1937 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; VF ; 26 ; 21011984andrei ; 42 
 1938 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF+ ; 23 ; mira16 ; 60 
 1939 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF-XF ; 13 ; sdv75-2010 ; 51 
 1940 ; 5 копеек ; 1956 ;  ; Br ; VF+ ; 39 ; sks11801 ; 72 
 1941 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; F-VF ; 29 ; кузяка ; 53 
 1942 ; 1 копейка ; 1935 ;  ; Br ; F ; 29 ; oleg13 ; 522 
 1943 ; 5 копеек ; 1926 ;  ; Br ; VF ; 12 ; VancheZ ; 230 
 1944 ; 5 копеек. Деформация ; 1935 ;  ; Br ; F ; 18 ; vor0niko ; 62 
 1945 ; 5 копеек ; 1946 ;  ; Br ; VF ; 11 ; ru ; 34 
 1946 ; 5 копеек ; 1949 ;  ; Br ; VF ; 41 ; ru ; 50 
 1947 ; 5 копеек ; 1955 ;  ; Br ; VF+ ; 9 ; ru ; 34 
 1948 ; 3 копейки ; 1926 ;  ; Br ; VF- ; 9 ; veles25r ; 57 
 1949 ; 3 копейки ; 1929 ;  ; Br ; VF ; 13 ; koppolo ; 46 
 1950 ; 3 копейки ; 1930 ;  ; Br ; VF+ ; 7 ; Maksss163 ; 33 
 1951 ; 3 копейки ; 1931 ;  ; Br ; VF+ ; 8 ; Maksss163 ; 31 
 1952 ; 3 копейки ; 1934 ;  ; Br ; VF ; 7 ; vor0niko ; 102 
 1953 ; 3 копейки ; 1938 ;  ; Br ; VF- ; 7 ; Maksss163 ; 33 
 1954 ; 3 копейки ; 1940 ;  ; Br ; VF+ ; 11 ; ru ; 34 
 1955 ; 3 копейки ; 1956 ;  ; Br ; XF ; 11 ; judge ; 44 
 1956 ; 2 копейки ; 1928 ;  ; Br ; VF+ ; 23 ; Ник 2 ; 153 
 1957 ; 2 копейки ; 1930 ;  ; Br ; VF- ; 9 ; ru ; 51 
 1958 ; 2 копейки ; 1935 ;  ; Br ; VF ; 27 ; veles25r ; 101 
 1859 ; 15 копеек ; 1931 ;  ; Ni ; XF ; 37 ; смит ; 490 
 1860 ; 15 копеек ; 1932 ;  ; Ni ; VF-XF ; 13 ; REC ; 82 
 1861 ; 15 копеек ; 1932 ;  ; Ni ; XF ; 15 ; смит ; 261 
 1862 ; 10 копеек ; 1931 ;  ; Ni ; VF ; 26 ; PitonKaa ; 745 
 1863 ; 10 копеек ; 1932 ;  ; Ni ; VF+ ; 17 ; dimon46 ; 82 
 1864 ; 10 копеек ; 1932 ;  ; Ni ; XF- ; 26 ; смит ; 167 
 1865 ; 20 копеек ; 1951 ;  ; Ni ; VF ; 24 ; 21011984andrei ; 79 
 1866 ; 20 копеек ; 1955 ;  ; Ni ; XF- ; 11 ; Maksss163 ; 33 
 1867 ; 15 копеек ; 1956 ;  ; Ni ; VF-XF ; 15 ; sdv75-2010 ; 34 
 1868 ; 10 копеек ; 1955 ;  ; Ni ; VF-XF ; 12 ; sdv75-2010 ; 34 
 1869 ; 3 копейки ; 1940 ;  ; Br ; F-VF ; 11 ; Maksss163 ; 33 
 1870 ; 2 копейки ; 1940 ;  ; Br ; F-VF ; 12 ; Mahfey ; 34 
 1871 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; F-VF ; 12 ; 21011984andrei ; 34 
 1872 ; 1 копейка ; 1965 ;  ; Cu-Zn ; XF ; 18 ; iizikul ; 34 
 1873 ; 2 копейки ; 1940 ;  ; Br ; VF ; 19 ; judge ; 104 
 1874 ; 2 копейки ; 1936 ;  ; Br ; VF- ; 12 ; Mahfey ; 53 
 1875 ; 15 копеек ; 1931 ;  ; Ni ; XF- ; 20 ; смит ; 204 
 1876 ; 15 копеек ; 1933 ;  ; Ni ; XF- ; 17 ; krut0803 ; 185 
 1877 ; 5 копеек ; 1940 ;  ; Br ; XF- ; 33 ; kn157736 ; 169 
 1878 ; 20 копеек ; 1939 ;  ; Ni ; XF- ; 16 ; Новик ; 314 
 1879 ; 1 копейка ; 1939 ;  ; Br ; XF+ ; 11 ; дусук ; 126 
 1880 ; 2 копейки ; 1926 ;  ; Br ; XF ; 26 ; туман ; 214 
 1881 ; 5 копеек ; 1948 ;  ; Br ; VF-XF ; 23 ; avs ; 402 
 1882 ; 5 копеек ; 1950 ;  ; Br ; VF-XF ; 18 ; kent01 ; 510 
 1883 ; 5 копеек ; 1936 ;  ; Br ; F-VF ; 12 ; cr2952 ; 775 
 1884 ; 5 копеек ; 1949 ;  ; Br ; VF+ ; 15 ; 5470 ; 113 
 1885 ; 5 копеек ; 1949 ;  ; Br ; VF+ ; 29 ; дусук ; 87 
 1886 ; 5 копеек ; 1973 ;  ; Cu-Zn ; VF ; 18 ; KRASLAVA ; 287 
 1887 ; 2 копейки ; 1989 ;  ; Cu-Zn ; AU ; 43 ; KOPOJIbPVP ; 112 
 1888 ; 5 копеек ; 1949 ;  ; Br ; VF+ ; 25 ; дусук ; 57 
 1889 ; 15 копеек ; 1932 ;  ; Ni ; VF+ ; 14 ; koppolo ; 51 
 1890 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF-XF ; 5 ; Maksss163 ; 31 
 1891 ; 20 копеек ; 1954 ;  ; Ni ; VF+ ; 11 ; Kama ; 35 
 1892 ; 1 копейка ; 1975 ;  ; Cu-Zn ; AU ; 26 ; svv ; 138 
 1893 ; 3 копейки ; 1983 ;  ; Cu-Zn ; AU ; 15 ; dim66 ; 71 
 1894 ; 20 копеек ; 1962 ;  ; Cu-Ni ; AU ; 51 ; Запруда ; 309 
 1895 ; 1 копейка ; 1977 ;  ; Cu-Zn ; AU ; 8 ; maleevsw ; 42 
 1896 ; 2 копейки. Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 20 ; KOPOJIbPVP ; 79 
 1897 ; 20 копеек ; 1954 ;  ; Ni ; AU/XF ; 24 ; pearl ; 153 
 1898 ; 2 копейки. Упаковка ; 1988 ;  ; Cu-Zn ; AU ; 45 ; KOPOJIbPVP ; 281 
 1899 ; 1 копейка. Упаковка нарушена ; 1969 ;  ; Cu-Zn ; AU ; 37 ; Запруда ; 254 
 1900 ; 3 копейки. Упаковка ; 1988 ;  ; Cu-Zn ; AU ; 32 ; Запруда ; 254 
 1901 ; 1 копейка. Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 20 ; KOPOJIbPVP ; 228 
 1902 ; 1 копейка. Упаковка ; 1976 ;  ; Cu-Zn ; AU ; 30 ; Kama ; 109 
 1903 ; 1 копейка ; 1988 ;  ; Cu-Zn ; AU ; 21 ; Лёха22 ; 46 
 1904 ; 2 копейки. Упаковка ; 1976 ;  ; Cu-Zn ; AU ; 42 ; Ритм ; 344 
 1905 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; F-VF ; 12 ; Mahfey ; 34 
 1906 ; 3 копейки ; 1989 ;  ; Cu-Zn ; AU ; 15 ; Новик ; 34 
 1907 ; 10 копеек ; 1989 ;  ; Cu-Ni ; AU ; 17 ; Лёха22 ; 35 
 1908 ; 20 копеек ; 1989 ;  ; Cu-Ni ; AU ; 11 ; Лёха22 ; 34 
 1809 ; 1 рубль. Упаковка ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 29 ; dronik57 ; 249 
 1810 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 25 ; Eilenau ; 202 
 1811 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 39 ; brat52 ; 387 
 1812 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Proof ; 32 ; Sherhan_87 ; 1873 
 1813 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Proof ; 46 ; Молот ; 1989 
 1814 ; 1 рубль. Ошибка на часах ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 39 ; id ; 163 
 1815 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ;  ; 23 ; zsefvg ; 1527 
 1816 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Unc ; 25 ; щекин ; 261 
 1817 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 27 ; oleg13 ; 340 
 1818 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 21 ; Andrew1978 ; 306 
 1819 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 22 ; oleg13 ; 408 
 1820 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 26 ; arsenich-s ; 178 
 1821 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 40 ; Andrew1978 ; 305 
 1822 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 20 ; iizikul ; 255 
 1823 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; XF ; 35 ; Andrew1978 ; 253 
 1824 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; AU ; 31 ; vania1981 ; 193 
 1825 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; XF+ ; 23 ; Lancelot47 ; 291 
 1826 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 38 ; 45500 ; 407 
 1827 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 56 ; 45500 ; 440 
 1828 ; 1 рубль. Упаковка нарушена ; 1980 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 53 ; dronik57 ; 680 
 1829 ; 1 рубль. В пластиковой капсуле ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Unc ; 19 ; Baikal ; 500 
 1830 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 17 ; Xxzx ; 386 
 1831 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF ; 13 ; Xxzx ; 123 
 1832 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; XF+ ; 13 ; Xxzx ; 98 
 1833 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 44 ; Xxzx ; 357 
 1834 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; AU ; 47 ; kornum ; 453 
 1835 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 53 ; старом ; 285 
 1836 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 12 ; KoSS ; 691 
 1837 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 23 ; KoSS ; 396 
 1838 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 25 ; KoSS ; 370 
 1839 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 18 ; brat52 ; 1192 
 1840 ; 1 рубль. Новодел. Упаковка ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 19 ; zsefvg ; 650 
 1841 ; 1 рубль. Новодел. Упаковка ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; Proof ; 30 ; 45500 ; 717 
 1842 ; 1 рубль. Новодел. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Proof ; 19 ; zsefvg ; 650 
 1843 ; 1 рубль. Новодел. Упаковка ; 1981 ; Дружба навеки ; Cu-Ni ; Proof ; 19 ; zsefvg ; 700 
 1844 ; 1 рубль. Новодел. Упаковка ; 1967 ; 50 лет Советской власти ; Cu-Ni ; Proof ; 30 ; KOPOJIbPVP ; 621 
 1845 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 31 ; shantic ; 402 
 1846 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF- ; 23 ; klimvita ; 71 
 1847 ; 1 рубль. Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 25 ; Trien ; 1200 
 1848 ; 50 копеек. Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 11 ; спарта ; 747 
 1849 ; 20 копеек. Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 26 ; judge ; 1145 
 1850 ; 15 копеек. Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 43 ; judge ; 1509 
 1851 ; 10 копеек. Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 33 ; gtycbjyth ; 1581 
 1852 ; 5 копеек. Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 28 ; oleg13 ; 1328 
 1853 ; 3 копейки. Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 26 ; judge ; 775 
 1854 ; 2 копейки. Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 35 ; спарта ; 639 
 1855 ; 1 копейка. Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 15 ; спарта ; 639 
 1856 ; 20 копеек ; 1931 ;  ; Ni ; XF- ; 39 ; смит ; 388 
 1857 ; 20 копеек ; 1931 ;  ; Ni ; XF- ; 21 ; 5470 ; 306 
 1858 ; 20 копеек ; 1932 ;  ; Ni ; XF- ; 17 ; смит ; 306 
 1759 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 26 ; сортам70 ; 161 
 1760 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 33 ; koppolo ; 174 
 1761 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 21 ; shtrafbat ; 202 
 1762 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 17 ; сортам70 ; 161 
 1763 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 49 ; орикс ; 435 
 1764 ; 1 рубль ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 15 ; шахтер-61 ; 459 
 1765 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 40 ; mandiby2 ; 381 
 1766 ; 1 рубль ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 41 ; mandiby2 ; 503 
 1767 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 46 ; mandiby2 ; 363 
 1768 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 27 ; Mahfey ; 680 
 1769 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 33 ; Diablo666.xs ; 169 
 1770 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 16 ; hodgaevvv ; 101 
 1771 ; 3 рубля ; 1995 ; 50 лет освобождения Праги ; Cu-Ni ; Proof ; 57 ; zorf ; 2142 
 1772 ; 3 рубля ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 30 ; zorf ; 2165 
 1773 ; 1 рубль. Новодел. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Proof ; 28 ; Sherhan_87 ; 615 
 1774 ; 1 рубль. Новодел. Упаковка нарушена ; 1977 ; 60 лет Советской власти ; Cu-Ni ; Proof ; 19 ; yuri.gruzdev ; 444 
 1775 ; 1 рубль. Новодел. Упаковка ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 17 ; yuri.gruzdev ; 569 
 1776 ; 1 рубль. Новодел. Упаковка нарушена ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 23 ; yuri.gruzdev ; 410 
 1777 ; 1 рубль. Новодел. Упаковка ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 28 ; krut0803 ; 615 
 1778 ; 1 рубль. В пластиковой капсуле ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 27 ; acad ; 171 
 1779 ; 1 рубль. В пластиковой капсуле ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 26 ; acad ; 207 
 1780 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 37 ; acad ; 419 
 1781 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 25 ; Дима Шухов ; 169 
 1782 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF+ ; 16 ; rom-yang ; 93 
 1783 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; AU ; 29 ; iizikul ; 322 
 1784 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; AU ; 17 ; Andrew1978 ; 104 
 1785 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 13 ; rom-yang ; 89 
 1786 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; XF+ ; 56 ; hodgaevvv ; 101 
 1787 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 17 ; brat52 ; 111 
 1788 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 17 ; rom-yang ; 120 
 1789 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; AU ; 13 ; Лёха22 ; 123 
 1790 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои.Дата 1990 вместо 1991 ; Cu-Ni ; XF- ; 36 ; dimon46 ; 3060 
 1791 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; XF+ ; 19 ; koppolo ; 105 
 1792 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 20 ; rom-yang ; 108 
 1793 ; 3 рубля ; 1995 ; Взятие Берлина ; Cu-Ni ; Proof ; 19 ; Kama ; 3434 
 1794 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 22 ; arsenich-s ; 170 
 1795 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 15 ; arsenich-s ; 129 
 1796 ; 3 рубля ; 1995 ; 50 лет освобождения Праги ; Cu-Ni ; AU ; 56 ; ВЯЗЪ ; 1505 
 1797 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 22 ; rom-yang ; 114 
 1798 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; AU ; 36 ; Andrew1978 ; 206 
 1799 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 21 ; mishakl ; 133 
 1800 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 18 ; Andrew1978 ; 104 
 1801 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; XF ; 22 ; vania1981 ; 164 
 1802 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; AU ; 22 ; Лёха22 ; 123 
 1803 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 40 ; Закрыт ; 399 
 1804 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 17 ; mishakl ; 121 
 1805 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF+ ; 18 ; rom-yang ; 108 
 1806 ; 1 рубль ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 28 ; орикс ; 563 
 1807 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Unc ; 21 ; vborisevich1 ; 235 
 1808 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 26 ; vborisevich1 ; 206 
 1709 ; Хлебный жетон. Татарстан ;  ;  ; Ж/м ; XF- ; 51 ; mira16 ; 115 
 1710 ; Орносторонний оттиск 3 рублей 1993г. Упаковка ; 1993 ;  ; Cu/Ni ; Proof/XF ; 60 ; efim ; 10199 
 1711 ; 20 копеек ; 1967 ;  ; Cu-Ni ; AU ; 35 ; judge ; 959 
 1712 ; 15 копеек ; 1974 ;  ; Cu-Ni ; AU ; 36 ; Kama ; 1380 
 1713 ; 10 копеек ; 1968 ;  ; Cu-Ni ; AU ; 46 ; oleg13 ; 1530 
 1714 ; 10 копеек ; 1991 ; Без букв ; Cu-Ni ; XF ; 24 ; KOPOJIbPVP ; 1769 
 1715 ; 5 копеек ; 1927 ;  ; Br ; VF- ; 55 ; oleg13 ; 2301 
 1716 ; 5 копеек ; 1945 ;  ; Br ; F ; 30 ; Kama ; 612 
 1717 ; 5 копеек ; 2003 ; б/б ; St in Ni ; XF ; 17 ; Avid ; 3400 
 1718 ; 5 рублей. Брак монетного двора (аверс/реверс 265 градусов) ; 1998 ; СПМД ; Cu in Cu-Ni ; VF ; 25 ; alfis ; 173 
 1719 ; 20 копеек. Брак монетного двора ; 1989 ;  ; Cu-Ni ; VF-XF ; 21 ; boroda-273 ; 133 
 1720 ; 5 рублей. Упаковка ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 9 ; zsefvg ; 388 
