 5509 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 11 ; Ok203 ; 240 
 1719 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Unc ; 53 ; heavy_fly ; 1636 
 1720 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Proof ; 71 ; ShYrik_RUS ; 1435 
 1721 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 33 ; ShYrik_RUS ; 1507 
 1722 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 33 ; ShYrik_RUS ; 371 
 1723 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 16 ; mao2017 ; 123 
 1724 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 12 ; тпруф ; 102 
 1725 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 22 ; final1111 ; 194 
 1726 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 11 ; zeroc0011er ; 57 
 1727 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 14 ; final1111 ; 123 
 1728 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 14 ; rem ; 111 
 1729 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; XF ; 31 ; AC/DC ; 250 
 1730 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 73 ; final1111 ; 451 
 1731 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; XF ; 7 ; ANDREYMAG ; 105 
 1732 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; XF+ ; 18 ; ShYrik_RUS ; 136 
 1733 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; AU ; 31 ; final1111 ; 395 
 1734 ; 25 рублей. ФИФА ; 2018 ;  ; Cu-Ni ; XF+/AU ; 19 ; o_ruslan ; 101 
 1735 ; 25 рублей. ФИФА ; 2018 ;  ; Cu-Ni ; AU ; 29 ; v_bond ; 65 
 1736 ; 25 рублей. ФИФА ; 2018 ;  ; Cu-Ni ; XF+/AU ; 15 ; VVX ; 51 
 1737 ; 25 рублей. ФИФА ; 2018 ;  ; Cu-Ni ; AU ; 27 ; lsk54 ; 87 
 1738 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; VF ; 5 ; вмонетав ; 30 
 1739 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; XF- ; 37 ; final1111 ; 313 
 1740 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF ; 20 ; final1111 ; 163 
 1741 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; XF- ; 58 ; final1111 ; 363 
 1742 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 40 ; gremlyn ; 254 
 1643 ; 1 рубль. Упаковка нарушена ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 12 ; 🗿 ; 731 
 1644 ; 1 рубль. Новодел. Упаковка ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 44 ; flash-kir ; 748 
 1645 ; 1 рубль. Новодел. Упаковка ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 40 ; flash-kir ; 661 
 1646 ; 1 рубль. Новодел. Упаковка нарушена ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 12 ; Wulf ; 510 
 1647 ; 1 рубль. Новодел. Упаковка ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 22 ; flash-kir ; 685 
 1648 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 11 ; Wulf ; 182 
 1649 ; 1 рубль. Новодел. Упаковка ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 26 ; flash-kir ; 653 
 1650 ; 1 рубль. Упаковка нарушена ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 18 ; Wulf ; 176 
 1651 ; 1 рубль. Упаковка нарушена ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 6 ; Wulf ; 173 
 1652 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 18 ; Wulf ; 178 
 1653 ; 1 рубль. Упаковка нарушена ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 13 ; Алекс2007 ; 159 
 1654 ; 1 рубль. Упаковка нарушена ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 12 ; Алекс2007 ; 134 
 1655 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 12 ; Kudma ; 214 
 1656 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 20 ; Wulf ; 211 
 1657 ; 1 рубль. Упаковка нарушена ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 7 ; Алекс2007 ; 153 
 1658 ; 1 рубль. Упаковка нарушена ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 10 ; Алекс2007 ; 147 
 1659 ; 1 рубль. Упаковка ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 15 ; вмонетав ; 182 
 1660 ; 1 рубль. Упаковка нарушена ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 18 ; Алекс2007 ; 275 
 1661 ; 1 рубль. Упаковка нарушена ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 4 ; Алекс2007 ; 153 
 1662 ; 1 рубль. Упаковка нарушена ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 19 ; Kudma ; 205 
 1663 ; 1 рубль. Упаковка нарушена ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 21 ; ETI ; 226 
 1664 ; 1 рубль. Упаковка нарушена ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 8 ; Алекс2007 ; 153 
 1665 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 15 ; mih ; 211 
 1666 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 12 ; Wulf ; 182 
 1667 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 9 ; Kudma ; 180 
 1668 ; 1 рубль. Упаковка нарушена ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 17 ; Алекс2007 ; 159 
 1669 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 13 ; u10257 ; 206 
 1670 ; 1 рубль. Упаковка нарушена ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 8 ; Wulf ; 188 
 1671 ; 1 рубль. Новодел. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Proof ; 27 ; flash-kir ; 599 
 1672 ; 1 рубль. Упаковка нарушена ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 10 ; Wulf ; 188 
 1673 ; 1 рубль. Новодел. Упаковка нарушена ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; Proof ; 33 ; flash-kir ; 559 
 1674 ; 1 рубль. Новодел. Упаковка ; 1986 ; Международный год мира ; Cu-Ni ; Proof ; 27 ; flash-kir ; 615 
 1675 ; 1 рубль. Новодел. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Proof ; 10 ; flash-kir ; 559 
 1676 ; 1 рубль. Новодел. Упаковка нарушена ; 1977 ; 60 лет Советской власти ; Cu-Ni ; Proof ; 10 ; flash-kir ; 601 
 1677 ; 1 рубль. Новодел. Упаковка нарушена ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; Proof ; 54 ; flash-kir ; 937 
 1678 ; 1 рубль. Новодел. Упаковка ; 1967 ; 50 лет Советской власти ; Cu-Ni ; Proof ; 22 ; Varoh ; 637 
 1679 ; 1 рубль. Новодел. Упаковка ; 1967 ; 50 лет Советской власти ; Cu-Ni ; Proof ; 21 ; shelbyroush ; 813 
 1680 ; 1 рубль. Новодел. Упаковка ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; Proof ; 46 ; Барон M ; 862 
 1681 ; 1 рубль. Новодел. Упаковка ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 18 ; shelbyroush ; 597 
 1682 ; 1 рубль. Новодел. Упаковка ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 50 ; Noble ; 885 
 1683 ; 1 рубль. Новодел. Упаковка нарушена ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 29 ; VVX ; 615 
 1684 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 41 ; 🗿 ; 590 
 1685 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 12 ; il468 ; 130 
 1686 ; 3 рубля. Упаковка ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 23 ; МММ ; 752 
 1687 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 52 ; Вака Вака ; 386 
 1688 ; 3 рубля. В капсуле PCGS ; 1992 ; Международный год космоса ; Cu-Ni ;  ; 11 ; Lafeto55 ; 363 
 1689 ; 5 рублей. В капсуле PCGS ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ;  ; 36 ; il468 ; 633 
 1690 ; 3 рубля. В капсуле PCGS ; 1992 ; Международный год космоса ; Cu-Ni ;  ; 15 ; il468 ; 643 
 1691 ; 5 рублей. В капсуле PCGS ; 1990 ; Успенский собор в Москве ; Cu-Ni ;  ; 16 ; il468 ; 618 
 1692 ; 15 копеек. 50 лет Советской власти. В капсуле PCGS ; 1967 ;  ; Cu-Ni ;  ; 12 ; Ivan85 ; 1020 
 1593 ; 10 рублей. Ямало-Ненецкий АО ; 2010СПМД ;  ; Би/м ; AU ; 45 ; mao2017 ; 11738 
 1594 ; 15 копеек ; 1974 ;  ; Cu-Ni ; AU ; 21 ; CMSpb ; 2095 
 1595 ; 5 рублей ; 1991 ; ММД ; Cu-Ni ; XF ; 26 ; CMSpb ; 123 
 1596 ; 5 рублей ; 1992 ; ММД ; Fe в Cu-Zn ; XF ; 25 ; CMSpb ; 93 
 1597 ; 20 рублей ; 1993 ; ММД Белый металл (магнитный) ;  ; XF ; 17 ; DBA123 ; 90 
 1598 ; 100 рублей ; 1992 ; ММД Биметалл ; Cu-Ni/Cu-Zn ; XF+ ; 29 ; SANGOLD1 ; 634 
 1599 ; 100 рублей ; 1992 ; ММД Биметалл ; Cu-Ni/Cu-Zn ; XF- ; 13 ; сортам70 ; 579 
 1600 ; 100 рублей ; 1992 ; ММД Биметалл ; Cu-Ni/Cu-Zn ; XF ; 11 ; KuravA ; 616 
 1601 ; 50 рублей ; 1992 ; ММД Биметалл ; Cu-Zn/Cu-Ni ; XF- ; 33 ; Lafeto55 ; 419 
 1602 ; 50 рублей ; 1992 ; ММД Биметалл ; Cu-Zn/Cu-Ni ; XF- ; 20 ; Galina66 ; 412 
 1603 ; 50 рублей ; 1992 ; ММД Биметалл ; Cu-Zn/Cu-Ni ; XF+ ; 17 ; Lafeto55 ; 617 
 1604 ; 5 рублей ; 2003 ; СПМД ; Cu in Cu-Ni ; VF ; 76 ; chingizhan ; 12999 
 1605 ; 5 копеек ; 2003 ; б/б ; St in Ni ; XF ; 33 ; rudius ; 941 
 1606 ; Жетон. 1 марка. Калининград. Слава русского оружия. Танк "Т-34" ; 2003 ;  ; Ж/м ; Proof ; 59 ; wwi.i ; 1000 
 1607 ; Жетон. 1 марка. Калининград. Слава русского оружия. Гв миномет "Катюша" ; 2003 ;  ; Ж/м ; Proof ; 25 ; wwi.i ; 1000 
 1608 ; Жетон. 1 марка. Калининград. Слава русского оружия. Истребитель "МИГ-29" ; 2003 ;  ; Ж/м ; Proof ; 28 ; wwi.i ; 1000 
 1609 ; Жетон. 1 марка. Калининград. Слава русского оружия. Вертолет К-50 "Черная акула" ; 2003 ;  ; Ж/м ; Proof ; 58 ; vad52 ; 1002 
 1610 ; Жетон. 1 марка. Калининград. Слава русского оружия.  Автомат Калашникова ; 2002 ;  ; Ж/м ; Proof ; 37 ; wwi.i ; 1000 
 1611 ; 20 копеек. В капсуле PCGS ; 1977 ; Л/с шт. 3 коп. ; Cu-Ni ;  ; 29 ; il468 ; 513 
 1612 ; 10 рублей ; 1992 ; ЛМД Среднеазиатская кобра ; биметалл ; XF+ ; 10 ; SS007 ; 918 
 1613 ; 50 рублей ; 1993 ; ЛМД Кавказский тетерев ; биметалл ; XF+ ; 10 ; 11nn ; 908 
 1614 ; 50 рублей ; 1993 ; ЛМД Туркменский зублефар ; биметалл ; XF+ ; 11 ; 11nn ; 908 
 1615 ; 50 рублей ; 1993 ; ЛМД Черноморская афалина ; биметалл ; XF ; 15 ; 11nn ; 896 
 1616 ; 50 рублей ; 1993 ; ЛМД Дальневосточный аист ; биметалл ; AU ; 15 ; 11nn ; 908 
 1617 ; 10 рублей ; 1992 ; ЛМД Амурский Тигр ; биметалл ; XF ; 15 ; МММ ; 991 
 1618 ; 5 рублей ; 1991 ; ЛМД Винторогий козел ; биметалл ; XF+ ; 19 ; VVX ; 619 
 1619 ; 5 рублей ; 1991 ; ЛМД Рыбный филин ; биметалл ; XF+ ; 13 ; cr3041 ; 558 
 1620 ; 10 рублей ; 1992 ; ЛМД Амурский Тигр ; биметалл ; AU ; 31 ; ilmar ; 1110 
 1621 ; 10 рублей ; 1992 ; ЛМД Краснозобая казарка ; биметалл ; XF+ ; 10 ; МММ ; 633 
 1622 ; 10 рублей ; 1992 ; ЛМД Среднеазиатская кобра ; биметалл ; XF+ ; 19 ; 11nn ; 827 
 1623 ; 50 рублей ; 1993 ; ЛМД Гималайский медведь ; биметалл ; AU ; 14 ; fotogram ; 1007 
 1624 ; 50 рублей ; 1993 ; ЛМД Дальневосточный аист ; биметалл ; AU ; 21 ; 11nn ; 867 
 1625 ; 50 рублей ; 1993 ; ЛМД Черноморская афалина ; биметалл ; AU ; 21 ; 11nn ; 987 
 1626 ; 50 рублей ; 1993 ; ЛМД Кавказский тетерев ; биметалл ; AU ; 18 ; Rober ; 747 
 1627 ; 50 рублей ; 1993 ; ЛМД Туркменский зублефар ; биметалл ; AU ; 14 ; 11nn ; 815 
 1628 ; 50 рублей ; 1994 ; ЛМД Зубр ; биметалл ; AU ; 20 ; ТАТ72 ; 1428 
 1629 ; 50 рублей ; 1994 ; ЛМД Фламинго ; биметалл ; XF+ ; 16 ; ТАТ72 ; 1400 
 1630 ; 50 рублей ; 1994 ; ЛМД Песчаный слепыш ; биметалл ; AU ; 13 ; ТАТ72 ; 1400 
 1631 ; 50 рублей ; 1994 ; ЛМД Сапсан ; биметалл ; AU ; 24 ; iustas ; 1548 
 1632 ; 1 рубль. Упаковка нарушена ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 12 ; Алекс2007 ; 204 
 1633 ; 1 рубль. Упаковка нарушена ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 19 ; u10257 ; 188 
 1634 ; 1 рубль. Упаковка нарушена ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 16 ; Galina66 ; 201 
 1635 ; 1 рубль. Упаковка нарушена ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 5 ; Galina66 ; 202 
 1636 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; AU ; 11 ; final1111 ; 267 
 1637 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 11 ; Ultim ; 200 
 1638 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 16 ; final1111 ; 359 
 1639 ; 1 рубль ; 1999 ; ММД 200 лет со дня рождения А.С.Пушкина (нейзильбер) ; Cu-Ni ; XF+ ; 26 ; SuperLex ; 410 
 1640 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 33 ; CAPITAN_FLINT ; 915 
 1641 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Unc ; 18 ; Maksss163 ; 167 
 1642 ; 3 рубля. Упаковка ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 44 ; Запруда ; 826 
 1543 ; 20 копеек ; 1928 ;  ; Ag ; XF ; 17 ; ryber ; 124 
 1544 ; 20 копеек ; 1928 ;  ; Ag ; XF+ ; 23 ; ShYrik_RUS ; 110 
 1545 ; 20 копеек ; 1928 ;  ; Ag ; XF+ ; 14 ; DIMA 57 ; 110 
 1546 ; 20 копеек ; 1929 ;  ; Ag ; XF+ ; 26 ; вмонетав ; 106 
 1547 ; 20 копеек ; 1929 ;  ; Ag ; XF+ ; 15 ; ShYrik_RUS ; 110 
 1548 ; 20 копеек ; 1929 ;  ; Ag ; AU ; 17 ; Назар70 ; 227 
 1549 ; 20 копеек ; 1929 ;  ; Ag ; XF ; 19 ; ryber ; 253 
 1550 ; 15 копеек ; 1921 ;  ; Ag ; VG ; 33 ; сортам70 ; 363 
 1551 ; 15 копеек ; 1922 ;  ; Ag ; XF+ ; 46 ; sergius ; 1061 
 1552 ; 15 копеек ; 1922 ;  ; Ag ; VF- ; 20 ; Beatt ; 257 
 1553 ; 15 копеек ; 1923 ;  ; Ag ; XF ; 35 ; велес ; 97 
 1554 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 18 ; мон ; 87 
 1555 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 20 ; мон ; 87 
 1556 ; 15 копеек ; 1924 ;  ; Ag ; VF- ; 17 ; iustas ; 267 
 1557 ; 15 копеек ; 1925 ;  ; Ag ; XF+ ; 56 ; Назар70 ; 687 
 1558 ; 15 копеек ; 1927 ;  ; Ag ; VF-XF ; 29 ; ShYrik_RUS ; 131 
 1559 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 26 ; Dimitr1 ; 142 
 1560 ; 15 копеек ; 1928 ;  ; Ag ; XF+ ; 30 ; DIMA 57 ; 144 
 1561 ; 15 копеек ; 1928 ;  ; Ag ; XF- ; 10 ; COC ; 90 
 1562 ; 15 копеек ; 1928 ;  ; Ag ; VF-XF ; 19 ; DIMA 57 ; 126 
 1563 ; 15 копеек ; 1929 ;  ; Ag ; XF/AU ; 29 ; Avdeev13 ; 377 
 1564 ; 15 копеек ; 1930 ;  ; Ag ; VF ; 20 ; CMSpb ; 153 
 1565 ; 15 копеек ; 1930 ;  ; Ag ; VF-XF ; 19 ; CMSpb ; 133 
 1566 ; 10 копеек ; 1922 ;  ; Ag ; F+ ; 19 ; iustas ; 306 
 1567 ; 10 копеек ; 1923 ;  ; Ag ; F ; 46 ; zemlyk2014 ; 79 
 1568 ; 10 копеек ; 1923 ;  ; Ag ; VF- ; 22 ; ShYrik_RUS ; 81 
 1569 ; 10 копеек ; 1923 ;  ; Ag ; VF+ ; 23 ; мон ; 91 
 1570 ; 10 копеек ; 1924 ;  ; Ag ; VF+ ; 25 ; Holder31 ; 363 
 1571 ; 10 копеек ; 1925 ;  ; Ag ; XF- ; 11 ; ShYrik_RUS ; 85 
 1572 ; 10 копеек ; 1925 ;  ; Ag ; VF-XF ; 8 ; COC ; 93 
 1573 ; 10 копеек ; 1927 ;  ; Ag ; VF-XF ; 18 ; Кузон ; 140 
 1574 ; 10 копеек ; 1927 ;  ; Ag ; VF-XF ; 11 ; Avdeev13 ; 161 
 1575 ; 10 копеек ; 1928 ;  ; Ag ; VF-XF ; 9 ; ShYrik_RUS ; 133 
 1576 ; 10 копеек ; 1929 ;  ; Ag ; AU ; 25 ; Назар70 ; 222 
 1577 ; 10 копеек ; 1930 ;  ; Ag ; XF+ ; 16 ; ryber ; 159 
 1578 ; 10 копеек ; 1930 ;  ; Ag ; XF- ; 15 ; ShYrik_RUS ; 106 
 1579 ; 10 копеек ; 1930 ;  ; Ag ; VF-XF ; 15 ; ShYrik_RUS ; 105 
 1580 ; 2 копейки. Деформация ; 1924 ; Гурт рубчатый ; Cu ; G ; 4 ; dimam_kz ; 10 
 1581 ; 1 копейка. В капсуле NGC ; 1924 ; Гурт рубчатый ; Cu ;  ; 48 ; dsidorov ; 4659 
 1582 ; Полкопейки ; 1927 ;  ; Cu ; VF ; 25 ; portugal77 ; 816 
 1583 ; 100 рублей ; 1993 ; о.Шпицберген ;  ; AU ; 21 ; 55520 ; 284 
 1584 ; 100 рублей ; 1993 ; о.Шпицберген ;  ; AU ; 32 ; Звездолёты ; 312 
 1585 ; 50 рублей ; 1993 ; о.Шпицберген ;  ; XF+ ; 19 ; CMSpb ; 276 
 1586 ; 50 рублей ; 1993 ; о.Шпицберген ;  ; XF+ ; 19 ; CMSpb ; 302 
 1587 ; 25 рублей ; 1993 ; о.Шпицберген ;  ; AU ; 17 ; CMSpb ; 255 
 1588 ; 25 рублей ; 1993 ; о.Шпицберген ;  ; AU ; 12 ; CMSpb ; 254 
 1589 ; Жетон Мин торговли СССР 24 ;  ;  ;  ; F ; 23 ; Chatsky ; 101 
 1590 ; Жетон Министерство торговли СССР № 3 ;  ;  ; Ж/м ; VF ; 24 ; Vitaliy Gridasov ; 181 
 1591 ; 10 копеек ; 1946 ; о.Шпицберген ; Br ; XF- ; 90 ; Rublicus ; 5602 
 1592 ; 2 копейки ; 1934 ; Тувинская Народная Республика ;  ; VF ; 59 ; _Владимир_ ; 8676 
 1493 ; 2 рубля ; 1999 ; ММД К.Л.Хетагуров ; Ag ; Proof ; 65 ; Turtle68 ; 24480 
 1494 ; 2 рубля ; 2000 ; СПМД 200 лет со дня рождения Е.А.Баратынского ; Ag ; Proof ; 52 ; kuznetsow1 ; 3784 
 1495 ; 2 рубля ; 2003 ; СПМД Водолей ; Ag ; Proof ; 17 ; alex62 ; 2044 
 1496 ; 2 рубля ; 2003 ; СПМД 200 лет со дня рождения Ф.И.Тютчева ; Ag ; Proof ; 12 ; Ceregga ; 1544 
 1497 ; 2 рубля ; 2004 ; ММД 200 лет со дня рождения М.И.Глинки ; Ag ; Proof ; 25 ; etwar55 ; 1491 
 1498 ; 2 рубля ; 2005 ; СПМД Водолей ; Ag ; Proof ; 49 ; DBA123 ; 2550 
 1499 ; 2 рубля ; 2007 ; ММД 300 лет со дня рождения Леонардо Эйлера ; Ag ; Proof ; 27 ; dmitriix ; 1321 
 1500 ; 2 рубля ; 2008 ; ММД 150 лет со дня рождения В.И. Немировича-Данченко ; Ag ; Proof ; 24 ; dmitriix ; 1227 
 1501 ; 2 рубля ; 2008 ; СПМД 100 лет со дня рождения Л.Д. Ландау ; Ag ; Proof ; 32 ; dmitriix ; 1227 
 1502 ; 2 рубля. Буклет ; 2010 ; ММД Выдающиеся спортсмены России. Стрельцов Э.А ; Ag ; Proof ; 53 ; andrei71 ; 3665 
 1503 ; 2 рубля. Буклет ; 2010 ; СПМД Выдающиеся спортсмены России. Бесков К.И ; Ag ; Proof ; 42 ; мартин ; 3039 
 1504 ; 2 рубля. Буклет ; 2010 ; СПМД Выдающиеся спортсмены России. Яшин Л.И ; Ag ; Proof ; 49 ; andrei71 ; 3385 
 1505 ; 2 рубля. В капсуле ННР ; 2013 ; СПМД 250 лет генеральному штабу ВСРФ ; Ag ;  ; 33 ; вишня43 ; 7650 
 1506 ; 2 рубля. Э. Гилельс. В капсуле ННР ; 2016ММД ;  ; Ag ;  ; 40 ; вишня43 ; 4639 
 1507 ; 1 рубль ; 1993 ; ЛМД Красная книга. Амурский тигр ; Ag ; Proof ; 35 ; hanim ; 1336 
 1508 ; 1 рубль ; 1997 ; ЛМД Красная книга. Джейран. ; Ag ; Proof ; 52 ; ialaiola ; 1500 
 1509 ; 1 рубль ; 1999 ; СПМД Красная книга. Розовая чайка ; Ag ; Proof ; 16 ; pol75 ; 3187 
 1510 ; 1 рубль ; 2006 ; СПМД Вооруженные силы РФ. Подводные силы. Подводная лодка изобретателя Джевецкого ; Ag ; Proof ; 36 ; tostato555 ; 1839 
 1511 ; 1 рубль ; 2006 ; СПМД Вооруженные силы РФ. Подводные силы. Эмблема ; Ag ; Proof ; 47 ; шахтер-61 ; 1876 
 1512 ; 1 рубль ; 2006 ; СПМД Вооруженные силы РФ. Подводные силы. Атомный подводный ракетоносец. Птица ; Ag ; Proof ; 31 ; tostato555 ; 1839 
 1513 ; Рубль. В капсуле ННР ; 1922 ; (АГ) ; Ag ;  ; 66 ; svin ; 21016 
 1514 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF- ; 27 ; AC/DC ; 1333 
 1515 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF ; 73 ; семён-семёныч ; 3266 
 1516 ; 50 копеек ; 1922 ; (АГ) ; Ag ; VF-XF ; 56 ; numis36 ; 1961 
 1517 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF+/AU ; 35 ; Отвали ; 1045 
 1518 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF ; 9 ; AC/DC ; 459 
 1519 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 14 ; zef ; 416 
 1520 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 13 ; zef ; 429 
 1521 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF-XF ; 23 ; george56 ; 518 
 1522 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 15 ; zef ; 429 
 1523 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 16 ; zef ; 447 
 1524 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF- ; 5 ; спарта ; 372 
 1525 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 9 ; zef ; 429 
 1526 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 19 ; zef ; 449 
 1527 ; Один полтинник. В капсуле ННР ; 1925 ; (ПЛ 9 грамм) ; Ag ;  ; 39 ; Ivan85 ; 1892 
 1528 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 23 ; Beatt ; 572 
 1529 ; 20 копеек ; 1922 ;  ; Ag ; VF-XF ; 39 ; dizel86 ; 185 
