 4861 ; Бона иностранная. Германия. 100 марок ; 1922 ;  ;  ;  ; 25 ; Northman ; 419 
 2601 ; 3 марки. Пруссия. Университет в Берлине ; 1910А ;  ; Ag ; XF ; 37 ; Ley ; 3060 
 2602 ; 3 марки. Саксония ; 1910Е ;  ; Ag ; VF+ ; 18 ; vlr ; 828 
 2603 ; 3 марки. Пруссия. Университет в Бреслау ; 1911А ;  ; Ag ; XF ; 36 ; Ley ; 3185 
 2604 ; 3 марки. Пруссия. 100 лет разгрому Наполеона ; 1913 ;  ; Ag ; XF ; 55 ; Agava ; 1409 
 2605 ; 3 марки. Бавария ; 1913D ;  ; Ag ; VF-XF ; 58 ; FEDOTOV1920 ; 810 
 2606 ; 3 марки. Анхальт. Годовщина серебряной свадьбы ; 1914А ;  ; Ag ; Au/XF ; 45 ; Ley ; 4080 
 2607 ; 3 марки. Бавария ; 1914D ;  ; Ag ; VF- ; 43 ; Mike! ; 1047 
 2608 ; 3 марки. Веймар. 200 лет со дня рождения Готхольда Лессинга ; 1929А ;  ; Ag ; AU ; 63 ; mesv ; 2760 
 2609 ; 3 марки. Веймар. 700 лет со дня смерти Вон дер Фогельвейде ; 1930D ;  ; Ag ; AU ; 34 ; basmach ; 3672 
 2610 ; 2 марки. Пруссия. 200 лет Пруссии ; 1901 ;  ; Ag ; XF+ ; 40 ; фёкла ; 829 
 2611 ; 2 марки. Пруссия. 200 лет королевству ; 1901 ;  ; Ag ; VF-XF ; 28 ; ipax ; 735 
 2612 ; 2 марки. Пруссия ; 1902А ;  ; Ag ; VF+ ; 35 ; fedor880v ; 522 
 2613 ; 2 марки. Пруссия ; 1904А ;  ; Ag ; VF+ ; 21 ; sahakala ; 533 
 2614 ; 2 марки. Бавария. 90 лет принцу регенту Люитпольду ; 1911D ;  ; Ag ; AU ; 38 ; sax ; 1366 
 2615 ; 2 марки. Пруссия. 100 лет разгрому Наполеона ; 1913 ;  ; Ag ; AU ; 31 ; WOLK ; 1062 
 2616 ; 2 марки. Пруссия. 25 лет правления ; 1913А ;  ; Ag ; XF/AU ; 28 ; WOLK ; 716 
 2617 ; 2 марки. Веймар ; 1925F ;  ; Ag ; XF ; 33 ; iprit ; 1041 
 2618 ; 2 марки. Веймар ; 1925F ;  ; Ag ; VF ; 37 ; ПАЦАН ; 725 
 2619 ; 2 марки. Веймар ; 1926A ;  ; Ag ; VF ; 51 ; lsp25 ; 726 
 2620 ; 2 марки. Веймар ; 1926D ;  ; Ag ; VF ; 43 ; чернокнижник ; 612 
 2621 ; 2 марки. Германия. Подписна Кирха ; 1934F ;  ; Ag ; VF+ ; 38 ; ДронСКМ ; 725 
 2622 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937J ;  ; Ag ; VF- ; 35 ; Maz ; 408 
 2623 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938В ;  ; Ag ; XF ; 27 ; fedor880v ; 373 
 2624 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939А ;  ; Ag ; XF ; 18 ; fedor880v ; 294 
 2625 ; 1 марка. Германия ; 1873A ;  ; Ag ; F-VF ; 19 ; grkr121 ; 215 
 2626 ; 1 марка. Германия ; 1873B ;  ; Ag ; F-VF ; 19 ; джокер ; 357 
 2627 ; 1 марка. Германия ; 1873D ;  ; Ag ; VF- ; 9 ; Абрамович ; 206 
 2628 ; 1 марка. Германия ; 1873E? ;  ; Ag ; F-VF ; 31 ; kolbur ; 164 
 2629 ; 1 марка. Германия ; 1875D ;  ; Ag ; VF- ; 20 ; Herr Huemer ; 255 
 2268 ; Лот монет СССР и Банка России: 25 руб (Сочи),10,2 руб (Отечественная война), 5 коп (5шт) ; 1991,2011,2012 ;  ; cu-Ni,Ni/St,Cu- ; AU ; 20 ; nivva ; 320 
 2269 ; Лот монет Банка России и СССР: 50,20,10 руб, 20,15,10,5,3,2,1 коп (32шт) ; 1970-1993 ;  ; Cu-Zn,Cu-Ni ; VF/XF ; 29 ; Бабайка ; 76 
 2270 ; Лот монет СССР (2шт): 100р,50р ; 1992 ;  ; Би/м ; XF+ ; 17 ; Странник11 ; 148 
 2271 ; Лот монет Банка России. 10 рублей (3шт).  Приозерск, Соликамск, Юрьевец ; 2008-2011 ;  ; Би/м ; XF-/XF ; 23 ; mefody73 ; 144 
 2272 ; Лот монет Банка России. 10 рублей (2шт).  Ненецкий АО ; 2010 ;  ; Би/м ; AU ; 17 ; agent-smith ; 532 
 2273 ; Лот монет Банка России. 10 рублей (4шт).  Приозерск, Брянск, Елец. Соликамск ; 2008-2011 ;  ; Би/м ; XF/AU ; 36 ; arodionchev ; 179 
 2274 ; Лот монет Банка России. 10 рублей (4шт).  Приозерск, Соликамск, Выборг, Юрьевец ; 2008-2011 ;  ; Би/м ; XF/AU ; 42 ; re_re_re ; 251 
 2275 ; Лот монет Банка России. 10 рублей (5шт). Елец ; 2011СПМД ;  ; Би/м ; XF/AU ; 31 ; arodionchev ; 120 
 2276 ; Лот монет Банка России. 10 рублей (5шт). Республика Бурятия, Коми, Кировская, Орловская область ; 2005-2011 ;  ; Би/м ; XF/AU ; 22 ; gola78 ; 125 
 2277 ; Лот монет Банка России. 10 рублей (3шт). Приозерск, Юрьевец, Соликамск ; 2008-2011 ;  ; Би/м ; XF/AU ; 26 ; vagrant ; 164 
 2278 ; Лот монет Банка России. 10 рублей (5шт). Елец ; 2011СПМД ;  ; Би/м ; XF/AU ; 21 ; джон буль ; 153 
 2279 ; Лот монет Банка России (2шт): 25 рублей. Олимпиада в Сочи. Упаковка ; 2011,2012 ;  ; Cu/Ni ; Unc ; 22 ; nikitin782 ; 204 
 2280 ; Лот монет Банка России "Великая отечественная война" (27шт): 2 рубля. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны 1812 года ; 2012ММД ;  ; Ni/St ; AU ; 57 ; Лорика ; 459 
 2281 ; Лот монет Банка России "Великая отечественная война" (27шт): 2 рубля. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны 1812 года ; 2012ММД ;  ; Ni/St ; AU ; 21 ; nivva ; 459 
 2282 ; Лот монет Банка России "Великая отечественная война" (27шт): 2 рубля. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны 1812 года ; 2012ММД ;  ; Ni/St ; AU ; 15 ; yas ; 450 
 2283 ; Лот монет Банка России "Великая отечественная война" (27шт): 2 рубля. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны 1812 года ; 2012ММД ;  ; Ni/St ; AU ; 18 ; yas ; 450 
 2284 ; Лот монет Банка России "Великая отечественная война" (27шт): 2 рубля. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны 1812 года ; 2012ММД ;  ; Ni/St ; AU ; 15 ; vasek ; 510 
 2285 ; Лот монет Банка России "Великая отечественная война" (27шт): 2 рубля. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны 1812 года ; 2012ММД ;  ; Ni/St ; AU ; 25 ; nivva ; 459 
 2286 ; Лот монет Банка России. 2 рубля (4шт). Ленинград, Сталинград, Новороссийск, Гагарин ; 2000-2001 ;  ; Cu-Ni ; XF/AU ; 14 ; evilpap ; 155 
 2287 ; Лот монет Банка России (Кострома, Старая Русса, Дербеннт): 10 руб (3шт) ; 2002 ;  ; Би/м ; XF+/AU ; 43 ; magpie ; 505 
 2288 ; Лот монет Банка России (Ряжск, Кемь, Дмитров): 10 руб (3шт) ; 2004 ;  ; Би/м ; XF+/AU ; 19 ; surok ; 207 
 2289 ; Лот монет Банка России: 50,100 руб (6шт) ; 1992,1993 ;  ; Cu-Ni,Би/м ; AU ; 27 ; ДронСКМ ; 283 
 2290 ; Лот монет СССР и Банка России: 100,50,20,10,5,1 руб, 50,10 коп, 2 жетона метрополитена (80шт) ; 1991-1993 ;  ; Cu-Ni, ж/м ; VF/XF ; 23 ; denis1977 ; 418 
 2291 ; Лот монет Банка России (Министерства): 10 руб (4шт) ; 2002 ;  ; Би/м ; VF/XF ; 21 ; Dimitriy ; 310 
 2292 ; Лот монет Банка России (Д города России): 10 руб (5шт) ; 2002-2004 ;  ; Би/м ; VF/VF-XF ; 17 ; mmihail ; 373 
 2555 ; Набор монет Либерии (3шт): 25 (1/25 унции),10 долларов (0,50 гр)+Жетон. В подарочной коробке с медалью. Сертификат на 20 и 10 долларов . С книжкой ; 2005 ;  ; Au ; Proof ; 74 ; kostas ; 4590 
 2556 ; 20 марок. Бавария. М-7,96г ; 1905 ;  ; Au ; XF ; 38 ; Jollopukki ; 13770 
 2557 ; 20 франков. Франция. М-6,47г ; 1870 ;  ; Au ; XF+ ; 13 ; akula-71 ; 10710 
 2558 ; 20 франков. Франция. М-6,45г ; 1895А ;  ; Au ; XF- ; 14 ; дитрих11 ; 10826 
 2559 ; 10 франков. Франция. М-3,22гр ; 1862 ;  ; Au ; XF ; 24 ; клок ; 6355 
 2560 ; 10 крон. Австрия. М-3,4г ; 1897 ;  ; Au ; AU ; 30 ; клок ; 5744 
 2561 ; 10 корон. Венгрия. М-3,385г ; 1907 ;  ; Au ; XF- ; 25 ; клок ; 5862 
 2562 ; 10 крон. Дания. М-4,49гр ; 1908 ;  ; Au ; AU ; 19 ; gusar ; 8160 
 2563 ; 10 крон. Дания. М-4,48гр ; 1909 ;  ; Au ; AU ; 15 ; mastermihh ; 7650 
 2564 ; 10 крон. Дания. М-4,48г ; 1913 ;  ; Au ; AU ; 15 ; Золотой хомяк ; 7600 
 2565 ; 5 крон. Швеция. М-2,23гр ; 1899 ;  ; Au ; AU ; 31 ; dsp ; 4682 
 2566 ; 1/2 соверна. Великобритания. М-3,99г ; 2003 ;  ; Au ; AU ; 14 ; Ley ; 7933 
 2567 ; 100 куруш. Турция. М-7,19г ; 1327 ;  ; Au ; XF- ; 56 ; СТРЕКОЗА ; 10888 
 2568 ; Монета Восток. М-3,355г ;  ;  ; Au ; F-VF ; 52 ; Dusik ; 5192 
 2569 ; 1 марка. Финляндия. Последняя марка. М-8,6г ; 2001 ;  ; Au ; Proof ; 35 ; Dusik ; 11151 
 2570 ; Двойной талер. Бавария. Объединение 6-ти немецких штатов ; 1837 ;  ; Ag ; VF+ ; 43 ; fgh ; 7319 
 2571 ; 1 талер. Австрия. Новодел ; 1780 ;  ; Ag ; AU ; 33 ; ДронСКМ ; 1095 
 2572 ; Талер. Бавария ; 1814 ;  ; Ag ; VF+ ; 26 ; shal505 ; 2782 
 2573 ; 1 талер. Пруссия ; 1814А ;  ; Ag ; VF+ ; 27 ; andreizemlia ; 2200 
 2574 ; Талер. Австрия ; 1815A ;  ; Ag ; VF ; 34 ; zzzzzz ; 2708 
 2575 ; Талер. Анхальт ; 1834 ;  ; Ag ; VF-XF ; 21 ; Walther ; 4086 
 2576 ; Талер. Франкфурт на Майне. Герцог  Йоханн Австрийский назначен викарием ; 1848 ;  ; Ag ; XF ; 32 ; Добрый ; 6120 
 2577 ; 1 гульден. Бавария ; 1851 ;  ; Ag ; VF+ ; 56 ; Harder ; 1636 
 2578 ; Талер. Франкфурт на Майне ; 1864 ;  ; Ag ; VF+ ; 40 ; RusScat ; 2040 
 2579 ; Талер. Бремен. Победа над Францией ; 1871В ;  ; Ag ; VF-XF ; 47 ; andreizemlia ; 5106 
 2218 ; 2 копейки ; 1934 ;  ; Br ; VF ; 34 ; said ; 94 
 2219 ; 10 рублей ; 1992 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; XF ; 38 ; rodstvennik ; 6771 
 2220 ; 5 рублей. Красная книга. Винторогий козел ; 1991 ;  ; Би/м ; XF+ ; 48 ; Dragon ; 904 
 2221 ; 5 рублей. Красная книга. Рыбный филин ; 1991 ;  ; Би/м ; XF- ; 30 ; magpie ; 816 
 2222 ; 5 рублей. Красная книга. Винторогий козел ; 1991 ;  ; Би/м ; XF- ; 15 ; Dragon ; 800 
 2223 ; 10 рублей ; 2010 ; Чеченская республика ; биметалл ; AU ; 64 ; jambo79 ; 3748 
 2224 ; 10 рублей ; 2010 ; Пермский край ; биметалл ; AU ; 101 ; Randi ; 2083 
 2225 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2011СПМД ;  ; Cu-Ni ; Unc ; 24 ; rodstvennik ; 224 
 2226 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2011СПМД ;  ; Cu-Ni ; Unc ; 23 ; rodstvennik ; 102 
 2227 ; 25 рублей. Олимпиада в Сочи. Талисманы. Упаковка ; 2012СПМД ;  ; Cu-Ni ; Unc ; 26 ; Garison ; 239 
 2228 ; 25 рублей. Олимпиада в Сочи. Талисманы. Упаковка ; 2012СПМД ;  ; Cu-Ni ; Unc ; 31 ; rodstvennik ; 200 
 2229 ; Жетон. ЛМД ;  ;  ; Ж/м ; XF/AU ; 15 ; agent283 ; 102 
 2230 ; 25 рублей. Сочи-2014. В буклете ; 2011СПМД ;  ; Cu-Ni,краска ; Unc ; 19 ; tank116 ; 658 
 2231 ; 25 рублей. Сочи-2014. В буклете ; 2011СПМД ;  ; Cu-Ni,краска ; Unc ; 25 ; tank116 ; 903 
 2232 ; 1 рубль - 1 доллар Разоружения. С сертификатом ; 1988 ;  ; Al ; AU ; 42 ; 1234567 ; 971 
 2233 ; Лот новодельных монет СССР: 1 рубль (19шт). Упаковка ; 191965-1986 ;  ; Cu-Ni ; Proof ; 45 ; NSN ; 10200 
 2234 ; Годовой набор СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт)+ 2 жетона. Пластиковая упаковка ; 1974 ;  ; Cu-Ni, Cu-Zn, ж ; XF/AU ; 22 ; gola78 ; 2591 
 2235 ; Набор монет СССР (10шт): 1р,50к,20к,15к,10к,5к,3к,2к,1к+Жетон. В пластиковой капсуле ; 1980 ;  ; Cu/Ni,Cu/Zn ; Unc ; 15 ; ДронСКМ ; 1224 
 2236 ; Годовой набор монет СССР: 1 рубль, 50,20,15,10,5,3,2,1 коп (9шт) + жетон. Упаковка ; 1989ММД ;  ; Cu-Ni,Cu-Zn ; AU ; 26 ; sax ; 680 
 2237 ; Набор монет Банка России: 5,2,1 руб, 50,10,5,1 коп (7шт)+ жетон. Упаковка, буклет ; 2002СПМД ;  ; Cu-Ni/Cu, Cu/Zn ; Unc ; 42 ; kostas ; 8262 
 2238 ; Набор разменных монет ЦБ РФ: 10,5,2,1 руб, 50,10 коп (6шт)+ жетон. Буклет ; 2011 ;  ; St/Ni, Zn/лат,ж ; AU ; 15 ; jfk-1324 ; 567 
 2239 ; Набор монет Банка России "Победа в ОВ" (28шт): 10р, 5р, 2р. В альбоме ; 2012 ;  ; Ni/St,Лат/St ; AU ; 41 ; Хрум ; 800 
 2240 ; Набор монет Банка России "Победа в ОВ" (31шт): 10р, 5р, 2р. В альбоме ; 2012 ;  ; Ni/St,Лат/St ; AU ; 11 ; wadim.lbt ; 714 
 2241 ; Набор монет Банка России "Победа в ОВ" (28шт): 10р, 5р, 2р. В альбоме ; 2012 ;  ; Ni/St,Лат/St ; AU ; 16 ; Хрум ; 643 
 2242 ; Набор монет "200 лет победы в ОВ" (28шт): 10р,5р-сражения, 2р-полководцы. В альбоме ; 2012 ;  ; Ni/St,Лат/St ; AU ; 11 ; Garison ; 822 
 2243 ; Набор монет "200 лет победы в ОВ" (28шт): 10р,5р-сражения, 2р-полководцы. В альбоме ; 2012 ;  ; Ni/St,Лат/St ; AU ; 15 ; Garison ; 586 
 2244 ; Набор монет "200 лет победы в ОВ" (28шт): 10р,5р-сражения, 2р-полководцы. В альбоме ; 2012 ;  ; Ni/St,Лат/St ; AU ; 14 ; nivva ; 648 
 2245 ; Лот монет СССР: 20,15,10 коп (3шт) ; 1924-1927 ;  ; Ag ; F+/F-VF ; 42 ; себер ; 184 
 2246 ; Лот монет СССР: 20,15,10 коп (5шт) ; 1923-1928 ;  ; Ag ; F-VF/VF ; 15 ; себер ; 300 
 2247 ; Лот монет СССР (8шт): 15 копеек ; 1922-1930 ;  ; Ag ; VF/VF-XF ; 24 ; krut0803 ; 816 
 2248 ; Лот монет СССР (8шт): 10 копеек ; 1922-1930 ;  ; Ag ; VF/VF-XF ; 23 ; krut0803 ; 805 
 2249 ; Лот юбилейных монет СССР (5шт): 1 рубль ; 1965-1970 ;  ; Cu/Ni ; VF+/VF-XF ; 20 ; amfitamin.0802 ; 195 
 2250 ; Лот монет СССР и Банка России (регулярные и юбилейные): 2,1 руб, 50,15,10 коп (7шт) ; 1967-2000 ;  ; Cu-Ni ; VF/XF ; 29 ; лис777 ; 204 
 2251 ; Лот монет СССР: 1 руб (6шт) ; 1964-1990 ;  ; Cu-Ni ; VF/VF+ ; 17 ; KNK ; 501 
 2252 ; Лот монет СССР (13шт): 5к,3к,2к,1к ; 1924 ;  ; Cu ; F/F+ ; 30 ; vagrant ; 2264 
 2253 ; Лот монет СССР: 2,1 коп, полкопейки (4шт) ; 1924,1925 ;  ; Cu ; F/F+ ; 18 ; agent-smith ; 606 
 2254 ; Лот монет СССР (9шт): 50к+20к.- Брак чеканки ; 1964-1990 ;  ; Cu/Ni ; VF/VF-XF ; 24 ; Lynx-a ; 278 
 2255 ; Лот монет СССР (11шт): 20к,15к,10к ; 1943-1983 ;  ; Ni,Cu/Ni ; F+/VF ; 30 ; denis1977 ; 461 
 2256 ; Лот монет СССР (18шт): 5 копеек ; 1926-1990 ;  ; Br,Cu/Zn ; VF/XF ; 33 ; denis1977 ; 1134 
 2257 ; Лот монет СССР (29шт): 3 копейки ; 1926-1981 ;  ; Br,Cu/Zn ; F/VF+ ; 32 ; Юбер ; 698 
 2258 ; Лот монет СССР (28шт): 2 копейки ; 1926-1957 ;  ; Br ; F+/VF+ ; 50 ; Л1 ; 831 
 2259 ; Лот монет СССР (32шт): 1 копейка ; 1926-1988 ;  ; Br,Cu/Zn ; F-VF/VF+ ; 36 ; сербос1975 ; 1023 
 2260 ; Лот монет СССР (4шт): 1 рубль ; 1961,1964 ;  ; Cu/Ni ; VF+/XF ; 13 ; Юбер ; 230 
 2261 ; Лот монет СССР "50 лет Советской власти" (5шт): 1р,50к,20к,15к,10к ; 1967 ;  ; Cu/Ni ; VF/VF+ ; 38 ; лесник ; 771 
 2262 ; Лот монет СССР: 10 коп (8шт) ; 1980-1987 ;  ; Cu-Ni ; AU ; 26 ; bv812 ; 276 
 2263 ; Лот монет СССР (5шт): 2 копейки ; 1961-1969 ;  ; Cu/Zn ; VF-/VF+ ; 21 ; Александр007 ; 105 
 2264 ; Лот монет СССР: 1 коп (15шт) ; 1962 ;  ; Cu-Zn ; VF-/VF+ ; 14 ; себер ; 159 
 2265 ; Лот монет СССР (14шт): 5 копеек ; 1930-1957 ;  ; Br ; G/VG ; 21 ; Александр007 ; 208 
 2266 ; Лот монет СССР: 10,2,1 коп (4шт) ; 1974,1979 ;  ; Cu-Ni,Cu-Zn ; AU ; 10 ; Dimitriy ; 19 
 2267 ; Лот монет СССР: 5,2,1 коп (5шт) ; 1928-1957 ;  ; Br ; F/F+ ; 26 ; indigo-rus ; 153 
 2168 ; 5 копеек ; 1949 ;  ; Br ; XF- ; 13 ; Magger ; 108 
 2169 ; 5 копеек ; 1952 ;  ; Br ; VF+ ; 30 ; surok ; 105 
 2170 ; 5 копеек ; 1953 ;  ; Br ; XF ; 41 ; sax ; 181 
 2171 ; 5 копеек ; 1953 ;  ; Br ; VF-XF ; 10 ; Qatari ; 25 
 2172 ; 5 копеек ; 1954 ;  ; Br ; VF+ ; 24 ; mvv ; 79 
 2173 ; 5 копеек ; 1955 ;  ; Br ; VF-XF ; 8 ; лис777 ; 55 
 2174 ; 5 копеек ; 1956 ;  ; Br ; VF+ ; 7 ; ilji.val ; 31 
 2175 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; XF ; 17 ; sax ; 204 
 2176 ; 1 копейка ; 1955 ;  ; Br ; VF-XF ; 16 ; zlobniy ; 128 
 2177 ; 1 копейка ; 1961 ;  ; Cu-Zn ; VF+ ; 11 ; x7 ; 77 
 2178 ; 1 копейка ; 1975 ;  ; Cu-Zn ; AU ; 31 ; Masik ; 306 
 2179 ; 2 копейки ; 1931 ;  ; Br ; VF ; 19 ; pac262 ; 31 
 2180 ; 2 копейки ; 1934 ;  ; Br ; VF ; 23 ; лис777 ; 41 
 2181 ; 2 копейки ; 1935 ;  ; Br ; VF ; 7 ; Statuetka ; 114 
 2182 ; 2 копейки ; 1936 ;  ; Br ; XF- ; 40 ; said ; 101 
 2183 ; 2 копейки ; 1940 ;  ; Br ; VF-XF ; 18 ; Vb[fksx ; 62 
 2184 ; 2 копейки ; 1946 ;  ; Br ; VF-XF ; 38 ; Vb[fksx ; 61 
 2185 ; 2 копейки ; 1948 ;  ; Br ; VF+ ; 22 ; Vb[fksx ; 57 
 2186 ; 2 копейки ; 1950 ;  ; Br ; VF ; 13 ; kalash79 ; 55 
 2187 ; 2 копейки ; 1961 ;  ; Cu-Zn ; AU ; 25 ; мак-сим ; 663 
 2188 ; 2 копейки ; 1962 ;  ; Cu-Zn ; AU ; 35 ; xladon ; 300 
 2189 ; 2 копейки ; 1963 ;  ; Cu-Zn ; AU ; 23 ; мак-сим ; 929 
 2190 ; 2 копейки ; 1964 ;  ; Cu-Zn ; XF- ; 67 ; dr_markov ; 352 
 2191 ; 2 копейки ; 1965 ;  ; Cu-Zn ; AU ; 42 ; д166 ; 306 
 2192 ; 2 копейки ; 1966 ;  ; Cu-Zn ; AU ; 57 ; cond ; 438 
 2193 ; 2 копейки ; 1967 ;  ; Cu-Zn ; AU ; 21 ; xladon ; 266 
 2194 ; 2 копейки ; 1968 ;  ; Cu-Zn ; AU ; 23 ; tdp ; 101 
 2195 ; 2 копейки ; 1969 ;  ; Cu-Zn ; XF+ ; 28 ; strutikut ; 79 
 2196 ; 2 копейки ; 1970 ;  ; Cu-Zn ; AU ; 20 ; Л1 ; 81 
 2197 ; 2 копейки ; 1971 ;  ; Cu-Zn ; AU ; 22 ; strutikut ; 84 
 2198 ; 2 копейки ; 1972 ;  ; Cu-Zn ; AU ; 20 ; xladon ; 209 
 2199 ; 2 копейки ; 1973 ;  ; Cu-Zn ; AU ; 21 ; strutikut ; 101 
 2200 ; 2 копейки ; 1974 ;  ; Cu-Zn ; XF ; 19 ; Ритм ; 81 
 2201 ; 2 копейки ; 1978 ;  ; Cu-Zn ; XF+ ; 11 ; strutikut ; 51 
 2202 ; 2 копейки ; 1983 ;  ; Cu-Zn ; AU ; 24 ; Masik ; 126 
 2203 ; 2 копейки ; 1984 ;  ; Cu-Zn ; AU ; 9 ; Л1 ; 50 
 2204 ; 2 копейки ; 1985 ;  ; Cu-Zn ; AU ; 14 ; strutikut ; 57 
 2205 ; 2 копейки ; 1989 ;  ; Cu-Zn ; AU ; 14 ; strutikut ; 57 
 2206 ; 1 копейка ; 1961 ;  ; Cu-Zn ; AU ; 76 ; novikoff12006 ; 351 
 2207 ; 1 копейка ; 1962 ;  ; Cu-Zn ; AU ; 46 ; xladon ; 226 
 2208 ; 1 копейка ; 1963 ;  ; Cu-Zn ; AU ; 35 ; vel2010 ; 227 
 2209 ; 1 копейка ; 1964 ;  ; Cu-Zn ; XF+ ; 13 ; dr_markov ; 273 
 2210 ; 1 копейка ; 1965 ;  ; Cu-Zn ; XF+ ; 18 ; wadim.lbt ; 50 
 2211 ; 1 копейка ; 1966 ;  ; Cu-Zn ; XF ; 19 ; Ритм ; 55 
 2212 ; 1 копейка ; 1967 ;  ; Cu-Zn ; XF ; 9 ; kop ; 30 
 2213 ; 1 копейка ; 1968 ;  ; Cu-Zn ; AU ; 7 ; bv812 ; 21 
 2214 ; 1 копейка ; 1969 ;  ; Cu-Zn ; AU ; 15 ; Ритм ; 51 
 2215 ; 1 копейка ; 1970 ;  ; Cu-Zn ; AU ; 25 ; ship-nik ; 82 
 2216 ; 1 копейка ; 1973 ;  ; Cu-Zn ; AU ; 23 ; tdp ; 63 
 2217 ; 1 копейка ; 1974 ;  ; Cu-Zn ; AU ; 15 ; xladon ; 41 
 2118 ; 15 копеек ; 1943 ;  ; Ni ; F-VF ; 14 ; лисица ; 34 
 2119 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; XF ; 46 ; Александр007 ; 125 
 2120 ; 3 копейки ; 1930 ;  ; Br ; VF ; 23 ; indigo-rus ; 82 
 2121 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF ; 13 ; josska ; 60 
 2122 ; 3 копейки ; 1943 ;  ; Br ; VF ; 17 ; лис777 ; 41 
 2123 ; 2 копейки ; 1930 ;  ; Br ; F-VF ; 11 ; indigo-rus ; 37 
 2124 ; 1 копейка ; 1927 ;  ; Br ; VF ; 54 ; лисица ; 410 
 2125 ; 1 копейка ; 1938 ;  ; Br ; XF- ; 6 ; Vb[fksx ; 57 
 2126 ; 1 копейка ; 1946 ;  ; Br ; VF ; 26 ; cotangens ; 102 
 2127 ; 1 копейка ; 1948 ;  ; Br ; VF+ ; 40 ; olga42 ; 123 
 2128 ; 1 копейка ; 1949 ;  ; Br ; VF-XF ; 11 ; puhetd ; 67 
 2129 ; 1 копейка ; 1950 ;  ; Br ; VF+ ; 15 ; fify ; 368 
 2130 ; 1 копейка ; 1951 ;  ; Br ; VF+ ; 38 ; zlobniy ; 280 
 2131 ; 1 копейка ; 1953 ;  ; Br ; VF+ ; 42 ; zlobniy ; 77 
 2132 ; 1 копейка ; 1954 ;  ; Br ; VF+ ; 13 ; zlobniy ; 67 
 2133 ; 1 копейка ; 1955 ;  ; Br ; VF+ ; 17 ; Ритм ; 67 
 2134 ; 1 копейка ; 1956 ;  ; Br ; VF+ ; 11 ; imi ; 41 
 2135 ; 1 копейка ; 1952 ;  ; Br ; VF ; 11 ; Vb[fksx ; 31 
 2136 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; VF+ ; 30 ; josska ; 165 
 2137 ; 50 копеек ; 1972 ;  ; Cu-Ni ; AU ; 25 ; sergey58 ; 450 
 2138 ; 3 копейки ; 1937 ;  ; Br ; F+ ; 7 ; мурзик74 ; 42 
 2139 ; 20 копеек ; 1942 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 48 ; olga42 ; 136 
 2140 ; 20 копеек ; 1944 ;  ; Ni ; VF ; 72 ; olga42 ; 287 
 2141 ; 20 копеек ; 1953 ;  ; Ni ; AU ; 26 ; xladon ; 793 
 2142 ; 15 копеек ; 1951 ;  ; Ni ; VF+ ; 54 ; olga42 ; 317 
 2143 ; 15 копеек ; 1956 ;  ; Ni ; AU ; 27 ; sax ; 255 
 2144 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 23 ; sax ; 157 
 2145 ; 5 копеек ; 1930 ;  ; Br ; VF ; 24 ; xladon ; 204 
 2146 ; 5 копеек ; 1931 ;  ; Br ; VF ; 19 ; hugo ; 200 
 2147 ; 5 копеек ; 1955 ;  ; Br ; VF+ ; 101 ; hugo ; 188 
 2148 ; 3 копейки ; 1946 ;  ; Br ; VF- ; 9 ; hugo ; 100 
 2149 ; 3 копейки ; 1949 ;  ; Br ; XF- ; 5 ; hugo ; 200 
 2150 ; 3 копейки ; 1955 ;  ; Br ; XF- ; 10 ; xladon ; 204 
 2151 ; 3 копейки ; 1956 ;  ; Br ; VF ; 11 ; hugo ; 102 
 2152 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF+ ; 33 ; hugo ; 132 
 2153 ; 2 копейки ; 1949 ;  ; Br ; VF- ; 7 ; REC ; 125 
