 5850 ; Бона иностранная. Швеция ; 1990 ;  ;  ;  ; 57 ; я8844 ; 297 
 2908 ; 5 марок. Пруссия ; 1903А ;  ; Ag ; VF-XF ; 17 ; lsp25 ; 1224 
 2909 ; 5 марок. Бавария ; 1904D ;  ; Ag ; VF+ ; 12 ; SPRogov ; 1234 
 2910 ; 5 марок. Пруссия ; 1904А ;  ; Ag ; XF- ; 17 ; lsp25 ; 1211 
 2911 ; 5 марок. Пруссия ; 1907А ;  ; Ag ; VF-XF ; 10 ; val211 ; 1122 
 2912 ; 5 марок. Баден ; 1913G ;  ; Ag ; VF-XF ; 33 ; Harder ; 2121 
 2913 ; 5 марок. Пруссия ; 1914A ;  ; Ag ; XF- ; 13 ; lsp25 ; 1495 
 2914 ; 5 марок (медальные). Веймар ; 1927D ;  ; Ag ; XF ; 25 ; kornum ; 2552 
 2915 ; 5 марок. Медальные. Веймар ; 1927D ;  ; Ag ; AU ; 19 ; ppi ; 2812 
 2916 ; 5 марок. Веймар. 10 лет Веймарской конституции ; 1929A ;  ; Ag ; XF ; 52 ; Dave ; 4375 
 2917 ; 5 марок. Веймар. Дуб ; 1932А ;  ; Ag ; XF ; 33 ; skirill ; 4548 
 2918 ; 5 марок. Медальные. Германия. Присоединение Саара ; 1935 ;  ; Ag ; AU ; 32 ; Germanfox ; 4482 
 2919 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935A ;  ; Ag ; VF-XF ; 17 ; Володя ; 610 
 2920 ; 5 марок. Германия. Церковь в Потсдаме ; 1935D ;  ; Ag ; XF+ ; 37 ; Dave ; 1224 
 2921 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936A ;  ; Ag ; XF ; 23 ; alik434 ; 614 
 2922 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936D ;  ; Ag ; VF+ ; 18 ; maleevsw ; 527 
 2436 ; Лот монет Банка России (Отечественная война): 10 руб (4шт) ; 2012 ;  ; Лат/St ; XF/AU ; 27 ; Unknown ; 106 
 2437 ; Лот монет Банка России: 25 руб (Сочи-2014. Упаковка) 3шт ; 2011-2013 ;  ; Cu-Ni ; Unc ; 28 ; say ; 153 
 2438 ; Лот монет Банка России (ГВС): 10 руб (10шт) ; 2013 ;  ; Лат/St ; XF/AU ; 16 ; gola78 ; 135 
 2439 ; Лот монет Банка России (ГВС): 10 руб (10шт) ; 2013 ;  ; Лат/St ; XF/AU ; 10 ; aleksius ; 120 
 2440 ; Лот монет Банка России: 25 руб (Сочи-2014. Упаковка) 4шт ; 2011-2014 ;  ; Cu-Ni ; Unc ; 36 ; lirf ; 300 
 2441 ; Лот монет Банка России: 25 руб (Сочи-2014. Упаковка) 4шт ; 2011-2014 ;  ; Cu-Ni ; Unc ; 31 ; lirf ; 300 
 2442 ; Лот монет Банка России (Отечественная война): 10 руб (5шт) ; 2012 ;  ; Лат/St ; XF/AU ; 19 ; кузяка ; 101 
 2443 ; Лот монет Банка России (Отечественная война): 10 руб (4шт) ; 2012 ;  ; Лат/St ; XF/AU ; 24 ; джон буль ; 77 
 2444 ; Лот монет Банка России: 25 руб (Сочи-2014. Упаковка) 3шт ; 2012-2014 ;  ; Cu-Ni ; Unc ; 35 ; nikitin782 ; 186 
 2445 ; Лот монет СССР и Банка России: 100,50,20,10,5,1 руб, 10 коп (11шт) ; 1991-1993 ;  ; Cu-Ni,Би/м,Cu-Z ; XF/AU ; 28 ; Yamilov ; 102 
 2446 ; Лот монет Банка России: 25 руб (Сочи-2014. Упаковка) 3шт ; 2011-2013 ;  ; Cu-Ni ; Unc ; 20 ; Unknown ; 153 
 2447 ; Лот монет Банка России: 25 руб (Сочи-2014. Упаковка) 2шт ; 2012-2013 ;  ; Cu-Ni ; Unc ; 28 ; gola78 ; 99 
 2448 ; Лот монет Банка России: 25 руб (Сочи-2014. Упаковка) 3шт ; 2011-2013 ;  ; Cu-Ni ; Unc ; 49 ; Unknown ; 153 
 2449 ; Лот монет Банка России (ГВС): 10 руб (8шт) ; 2013 ;  ; Лат/St ; XF/AU ; 17 ; Хачик ; 206 
 2450 ; Лот монет Банка России: 25 руб (Сочи-2014. Упаковка) 3шт ; 2012-2014 ;  ; Cu-Ni ; Unc ; 23 ; nikitin782 ; 181 
 2451 ; Лот монет Банка России (5шт): 100р,50р+10р. Гагарин+2р. Гагарин+1р. Пушкин ; 1993-2001 ;  ; Би/м,Cu/Ni,Cu/Z ; XF/AU ; 28 ; khumo ; 261 
 2452 ; Набор монет ; 2000 ; Города-герои. (7 монет по 2 руб) ; Cu/Ni ; AU ; 47 ; sibons ; 453 
 2453 ; Лот монет Банка России (7шт) ; 1991 ;  ; Би/м,Cu/Ni,Cu/n ; XF/AU ; 47 ; Шмейхель ; 170 
 2454 ; Лот монет Банка России (20шт) ; 1992-1993 ;  ; Cu/Ni,Cu/Zn ; XF/AU ; 16 ; khumo ; 35 
 2455 ; Лот из 2-х монет - 10 рублей. Республика Северная Осетия - Алания (Два типа гурта: мелкая и крупная насечка) ; 2013 ;  ; Би/м ; AU ; 38 ; Хачик ; 1734 
 2456 ; Лот монет Банка России (Луга, Дмитров и Полярный): 10 руб (3шт) ; 2012 ;  ; Лат/St ; AU ; 10 ; Lucky091285 ; 46 
 2457 ; Лот монет Банка России (Дагестан, Северная Осентия-Алания): 10 руб (20шт) ; 2013 ;  ; Би/м ; AU ; 37 ; khumo ; 765 
 2458 ; Лот монет Банка России (Сочи-2014): 25 руб (4шт). Упаковка ; 2010-2014 ;  ; Cu-Ni ; Unc ; 19 ; kostja1111 ; 306 
 2459 ; Лот монет Банка России (Дагестан, Северная Осентия-Алания): 10 руб (16шт) ; 2013 ;  ; Би/м ; AU ; 48 ; musik ; 536 
 2460 ; Лот монет Банка России (Сочи-2014): 25 руб (4шт). Упаковка ; 2010-2014 ;  ; Cu-Ni ; Unc ; 21 ; bau-bai ; 350 
 2461 ; Лист монет Банка России (Сочи-2014): 25 руб (5шт). Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 34 ; kostja1111 ; 340 
 2462 ; Лот монет Банка Росии: 25 рублей (10шт) Олимпиада в Сочи. Лучик и снежинка. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 11 ; nikitin782 ; 352 
 2463 ; Лист монет Банка России (Сочи-2014): 25 руб (5шт). Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 32 ; musik ; 408 
 2464 ; Лот монет Банка Росии: 25 рублей (10шт) Олимпиада в Сочи. Факел. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 22 ; Denis78 ; 521 
 2465 ; Лот монет Банка Росии: 25 рублей (10шт) Олимпиада в Сочи. Лучик и снежинка. Упаковка ; 2013 ;  ; Cu-Ni ; Unc ; 8 ; Хачик ; 439 
 2466 ; Лот монет Банка Росии: 25 рублей (10шт) Олимпиада в Сочи. Талисманы. Упаковка ; 2012 ;  ; Cu-Ni ; Unc ; 17 ; Катюша СЕКСИ ; 433 
 2854 ; 20 марок. Пруссия. М-7,97гр ; 1913 ;  ; Au ; AU ; 15 ; Ant230977 ; 18360 
 2855 ; 10 марок. Пруссия. М-гр ; 1890 ;  ; Au ; XF- ; 20 ; Klin ; 5573 
 2856 ; 10 гульденов. Нидерланды. М-6,72гр ; 1876 ;  ; Au ; XF+ ; 15 ; Ant230977 ; 8967 
 2857 ; 20 франков. Франция. М-6,42г ; 1862 ;  ; Au ; XF ; 31 ; Klin ; 8449 
 2858 ; 20 франков. Франция. М-6,43г ; 1863 ;  ; Au ; XF+ ; 16 ; Klin ; 8415 
 2859 ; Соверен. Англия. М-7,98г ; 1974 ;  ; Au ; AU ; 24 ; w7 ; 12055 
 2860 ; 1/2 соверена. Великобритания. М-3,99г ; 2005 ;  ; Au ; AU ; 26 ; SPRogov ; 5100 
 2861 ; 20 лир. Итлаия. Сардиния. М-6,35г ; 1840 ;  ; Au ; VF+ ; 20 ; _1111_ ; 9689 
 2862 ; 20 лир. Италия. М-6,45г ; 1865 ;  ; Au ; XF+ ; 13 ; Ant230977 ; 11000 
 2863 ; 5 песо. Куба. М-8,35г ; 1915 ;  ; Au ; XF- ; 12 ; vodianoy ; 14280 
 2864 ; 100 долларов. Австралия. Олимпиада. М-10г ; 2000 ;  ; Au ; Proof ; 19 ; Пахан ; 14300 
 2865 ; 20 корон. Венгрия. М-6.78гр ; 1894 ;  ; Au ; AU ; 29 ; Klin ; 12692 
 2866 ; 10 корон. Венгрия. М-3,38г ; 1906 ;  ; Au ; XF ; 32 ; olancepok ; 4899 
 2867 ; 10 крон. Дания. М-4,48г ; 1908 ;  ; Au ; XF+ ; 12 ; roppfa ; 7224 
 2868 ; 4 флорина- 10 форинтов. Австрия. М-3,22г ; 1892 ;  ; Au ; AU ; 26 ; olancepok ; 4910 
 2869 ; 10 крон. Австрия. М-3,38г ; 1912 ;  ; Au ; AU ; 30 ; enzo ; 4802 
 2870 ; 10 франков. Швейцария. М-3,20гр ; золотая ;  ; Au ; XF ; 26 ; zuza ; 5661 
 2871 ; 2 песо. Мексика. М-1,70гр ; 1941 ;  ; Au ; AU ; 12 ; Владик98 ; 2448 
 2872 ; 125 рублей. Беларусь. Победа в ВОВ. М-12,44г. В пластиковой упаковке ; 1995 ;  ; Au ; Proof ; 30 ; ulf ; 18944 
 2386 ; Лот монет СССР (31ш) ; 1961-1990 ;  ; Cu/Zn ; VF/XF- ; 5 ; khumo ; 15 
 2387 ; Лот монет СССР (10шт) ; 1936-1954 ;  ; Cu/Ni ; F/F-VF ; 37 ; Yamilov ; 228 
 2388 ; Лот монет СССР (12шт) ; 1931-1950 ;  ; Cu/Ni ; F-VF/VF+ ; 36 ; indigo-rus ; 241 
 2389 ; Лот монет СССР: 50 коп, 1 руб (2шт) ; 1964-1970 ;  ; Cu-Ni ; VF+ ; 11 ; sanchilo ; 34 
 2390 ; Лот монет СССР и Банка России: 50,10,5 руб, 50,20,15,10,5,3,2,1 коп (43шт) ; 1936-1992 ;  ; Cu-Ni,Cu-Zn,Би/ ; F/XF+ ; 23 ; Шмейхель ; 192 
 2391 ; Лот монет СССР: 300шт ; 1961-1991 ;  ; Cu-Ni,Cu-Zn ; VF/AU ; 45 ; indigo-rus ; 410 
 2392 ; Лот монет СССР: 15,10 коп (21шт). Все разные ; 1961-1991 ;  ; Cu-Ni ; VF/VF-XF ; 10 ; 3273 ; 26 
 2393 ; Лот монет СССР: 5,3,2,1 коп (4шт) ; 1991 ;  ; Cu-Zn ; AU ; 12 ; Yamilov ; 55 
 2394 ; Лот монет СССР: 5,3,2,1 коп (8шт) ; 1987-1991 ;  ; Cu-Zn ; XF+/AU ; 9 ; Yamilov ; 44 
 2395 ; Лот монет СССР: 5,3 коп (13шт).  Все разные ; 1961-1991 ;  ; Cu-Zn ; VF/VF-XF ; 26 ; xxx1xxx1 ; 62 
 2396 ; Лот юбилейных монет СССР (4шт): 3р,1р ; 1985-1991 ;  ; Cu/Ni ; XF ; 8 ; id ; 280 
 2397 ; Лот монет СССР и Банка России (5шт): 1р,50к,5к ; 1991-1992 ;  ; Cu/Ni ; XF/AU ; 30 ; Юстас ; 420 
 2398 ; Лот монет СССР: 15 коп (6шт) ; 1946-1979 ;  ; Cu-Ni,Ni ; F/VF ; 22 ; andreyM ; 92 
 2399 ; Лот монет СССР (7шт): 50 копеек ; 1964-1984 ;  ; Cu/Ni ; VF-XF/XF ; 25 ; Mahfey ; 340 
 2400 ; Лот монет СССР (2шт): 5к,1к ; 1924 ;  ; Cu ; F+/F-VF ; 43 ; Володя ; 156 
 2401 ; Лот монет СССР (7шт): 5к,2к,1к ; 1927-1954 ;  ; Br ; VF/VF-XF ; 57 ; johnsilver09 ; 327 
 2402 ; Лот монет Города-герои (6шт): 2 рубля ; 2000 ;  ; Cu/Ni ; XF-/XF ; 38 ; JanPol ; 192 
 2403 ; Лот монет Города-герои+Гагарин+Пушкин (7шт): 2,1 рубль ; 1999-2001 ;  ; Cu/Ni ; VF/XF ; 28 ; Ник 2 ; 328 
 2404 ; Лот монет Банка России (6шт): 100р,50р,20р,5р ; 1991-1993 ;  ; Би/м,Cu/Ni,Cu/Z ; VF+/XF ; 37 ; Шмейхель ; 439 
 2405 ; Лот монет Банка России. Министерства (9шт): 10 рублей ; 2002 ;  ; Би/м ; XF ; 37 ; Ник 2 ; 612 
 2406 ; Лот монет Банка России (15шт): 10р+25 рублей. Олимпиада в Сочи ; 2000-2012 ;  ; Би/м,Cu/Ni ; XF/AU ; 35 ; musik ; 420 
 2407 ; Лот из 2-х монет - 10 рублей. Республика Северная Осетия - Алания (Два типа гурта: мелкая и крупная насечка) ; 2013 ;  ; Би/м ; AU ; 46 ; Бак ; 1618 
 2408 ; Лот монет Банка России (10шт): 10 рублей ; 2010,2011 ;  ; Лат/St ; AU ; 28 ; musik ; 191 
 2409 ; Лот монет Банка России (10шт): 10 рублей ; 2010,2011 ;  ; Лат/St ; AU ; 11 ; кот777 ; 164 
 2410 ; Лот монет Банка России (11шт): 10 рублей ; 2013 ;  ; Би/м, Лат/St ; AU ; 18 ; Хачик ; 510 
 2411 ; Лот монет "Олимпиада в Сочи 2014г" (4шт): 25 рублей. Упаковка ; 2014 ;  ; Cu/Ni ; Unc ; 15 ; Meteo ; 342 
 2412 ; Лот монет "Олимпиада в Сочи 2014г" (4шт): 25 рублей. Упаковка ; 2011-2014 ;  ; Cu/Ni ; Unc ; 21 ; димон 71 ; 340 
 2413 ; Лот монет СССР: 15,3,1 коп (5шт) ; 1936,1948,1951 ;  ; Br,Ni ; VF-/F ; 19 ; andreyM ; 130 
 2414 ; Лот монет Банка России (города-герои, Гагарин): 2 руб (8шт) ; 2000,2001 ;  ; Cu-Ni ; VF+/XF ; 64 ; JanPol ; 319 
 2415 ; Лот монет Банка России (ДГР и РФ): 10 руб (20шт) ; 2008-2011 ;  ; Би/м ; AU ; 40 ; andreyM ; 402 
 2416 ; Лот монет Банка России: 10,1 руб (8шт) ; 1992,2011-2013 ;  ; Лат/St ; AU ; 15 ; Бак ; 209 
 2417 ; Лот монет Банка Росии: 10 рублей (10шт) Республика Дагестан ; 2013 ;  ; Би/м ; AU ; 10 ; Хачик ; 255 
 2418 ; Лот из 2-х монет - 10 рублей. Республика Северная Осетия - Алания (Два типа гурта: мелкая и крупная насечка) ; 2013 ;  ; Би/м ; AU ; 27 ; ☆texas-dv☆ ; 1705 
 2419 ; Лот монет Банка России: 10 рублей (5шт) Республика Северная Осентия-Алания ; 2013 ;  ; Би/м ; AU ; 27 ; Хачик ; 214 
 2420 ; Лот монет Банка Росии: 10 рублей (10шт) Белозерск ; 2012 ;  ; Би/м ; AU ; 19 ; yas ; 250 
 2421 ; Лот монет Банка Росии: 10 рублей (10шт) Республика Дагестан ; 2013 ;  ; Би/м ; AU ; 17 ; джон007 ; 218 
 2422 ; Лот монет Банка России "Великая отечественная война" (27шт): 2, 5 рублей. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны ; 2012 ;  ; Ni/St ; AU ; 24 ; maximus777 ; 459 
 2423 ; Лот монет СССР: 2 копейки (12шт) ; 1926-1955 ;  ; Br ; F/F-VF ; 21 ; Svarog_99 ; 155 
 2424 ; Лот монет СССР: 5,3 копейки (11шт) ; 1929-1957 ;  ; Br ; F/F-VF ; 27 ; Svarog_99 ; 272 
 2425 ; Лот монет Банка Росии: 10 рублей (80шт) Города Воинской Славы ; 2011-2013 ;  ; St/Лат ; XF-/XF+ ; 19 ; трейдер2 ; 1026 
 2426 ; Лот монет Банка Росии: 10 рублей (10шт) Белозерск ; 2012 ;  ; Би/м ; AU ; 17 ; yas ; 250 
 2427 ; Лот монет Банка России: 10 рублей (7шт). Министерства ; 2002 ;  ; Би/м ; XF-/XF ; 38 ; alexgp ; 830 
 2428 ; Лот монет Банка Росии: 10 рублей (40шт) Города, Регионы, Победа ; 2000-2011 ;  ; Би/м ; XF-/XF+ ; 39 ; samos ; 820 
 2429 ; Лот монет Банка Росии: 10 рублей (10шт) Республика Дагестан ; 2013 ;  ; Би/м ; AU ; 24 ; kostja1111 ; 224 
 2430 ; Лот монет Банка Росии: 10 рублей (10шт) Белозерск ; 2012 ;  ; Би/м ; AU ; 21 ; yas ; 250 
 2431 ; Лот монет СССР: 1 копейка (6шт) ; 1926-1940 ;  ; Br ; VG/F+ ; 43 ; maleevsw ; 102 
 2432 ; Лот монет Банка Росии: 10 рублей (10шт) Белозерск ; 2012 ;  ; Би/м ; AU ; 27 ; xct ; 255 
 2433 ; Лот монет Банка Росии: 10 рублей (10шт) Республика Дагестан ; 2013 ;  ; Би/м ; AU ; 30 ; alexadm ; 240 
 2434 ; Лот монет Банка Росии: 10 рублей (10шт) Белозерск ; 2012 ;  ; Би/м ; AU ; 22 ; yas ; 250 
 2435 ; Лот монет Банка Росии: 10 рублей (10шт) Республика Дагестан ; 2013 ;  ; Би/м ; AU ; 24 ; kostja1111 ; 255 
 2336 ; 25 рублей. Сочи-2014. Буклет ; 2013 ;  ; Cu-Ni,краска ; Unc ; 27 ; Хачик ; 717 
 2337 ; 25 рублей. Сочи-2014. Буклет ; 2013 ;  ; Cu-Ni,краска ; Unc ; 29 ; лайк ; 629 
 2338 ; 25 рублей. Олимпиада в Сочи. Лучик и снежинка. Цветная. Упаковка ; 2013СПМД ;  ; Cu-Ni, краска ; Unc ; 25 ; Grafov ; 733 
 2339 ; 25 рублей. Сочи-2014. Буклет ; 2013 ;  ; Cu-Ni ; Unc ; 6 ; Хачик ; 737 
 2340 ; Набор монет "Олимпиада 1980г" (6шт): 1 рубль. В коробке ; 1977-1980 ;  ; Cu/Ni ; Unc ; 35 ; khumo ; 1700 
 2341 ; Набор монет "55 лет Великой победы" города-герои (8шт): 10р,2р. В пластиковой капсуле ; 2000 ;  ; Cu/Ni,Би/м ; AU ; 22 ; sibons ; 2392 
 2342 ; Лот монет СССР "50 лет Советской власти" (6шт): 1р, 50к,20к,15к,10к+Жетон ; 1967 ;  ; Cu/Ni ; AU ; 47 ; konstk2 ; 909 
 2343 ; Лот монет СССР: 1 руб, 50,2,1 коп (4шт) + жетон. Упаковка ; 1964 ;  ; Cu-Zn,Cu-Ni ; AU ; 58 ; Молот ; 7139 
 2344 ; Набор монет СССР (10шт): 1р,50к,20к,15к,10к,5к,3к,2к,1к+жетон. В пластиковой капсуле ; 1977 ;  ; Cu/Ni,Cu/Zn ; XF/AU ; 37 ; Yamilov ; 1709 
 2345 ; Набор монет СССР (10шт): 1р,50к,20к,15к,10к,5к,3к,2к,1к+жетон. В пластиковой капсуле ; 1979 ;  ; Cu/Ni,Cu/Zn ; AU ; 40 ; Nva ; 1226 
 2346 ; Набор монет СССР (10шт): 1р,50к,20к,15к,10к,5к,3к,2к,1к+жетон. В пластиковой капсуле ; 1982 ;  ; Cu/Ni,Cu/Zn ; XF/AU ; 24 ; ulf ; 1962 
 2347 ; Набор монет СССР (10шт): 1р,50к,20к,15к,10к,5к,3к,2к,1к+жетон. В пластиковой капсуле ; 1984 ;  ; Cu/Ni,Cu/Zn ; XF/AU ; 35 ; unkas ; 2154 
 2348 ; Годовой набор монет (50 копеек  гурт 1987г): 1 руб, 50,20,10,5,3,2,1 коп (9шт) + жетон. Упаковка ; 1988ЛМД ;  ; Cu-Zn,Cu-Ni ; Unc ; 124 ; Майкл ; 8976 
 2349 ; Годовой набор монет: 1 руб, 50,20,10,5,3,2,1 коп (9шт) + жетон. Упаковка ; 1990ММД ;  ; Cu-Zn,Cu-Ni ; Unc ; 29 ; Дундич ; 1200 
 2350 ; Набор монет Банка России (6шт): 5р,2р,1р,50к,10к+Жетон. В буклете ; 2010 ;  ; Cu/Ni,Cu/Zn ; AU ; 19 ; Yamilov ; 803 
 2351 ; Набор монет Банка России (7шт): 10р,5р,2р,1р,50к,10к+Жетон. В буклете ; 2013ММД ;  ; Лат/St,Ni/St ; AU ; 28 ; novikoff12006 ; 1016 
 2352 ; Набор монет Банка России (7шт): 10р,5р,2р,1р,50к,10к+Жетон. В буклете ; 2013ММД ;  ; Лат/St,Ni/St ; AU ; 25 ; ser18342588 ; 995 
 2353 ; Альбом монет Банка России (ГВС): 10 руб (28шт) ; 2010-2013 ;  ; Лат/St ; AU ; 20 ; gola78 ; 512 
 2354 ; Лот монет Банка России "Города воинской славы" (29шт): 10 рублей. В альбоме ; 2010-2013 ;  ; Лат/St ; AU ; 38 ; Denis78 ; 624 
 2355 ; Альбом монет Банка России (ГВС): 10 руб (27шт) ; 2011-2013 ;  ; Лат/St ; XF/AU ; 12 ; kostja1111 ; 459 
 2356 ; Альбом монет Банка России (200 лет Отечественной войне 1812г): 2,5,10 руб (28шт) ; 2012 ;  ; Ni/St,лат/St ; AU ; 27 ; slon080786 ; 414 
 2357 ; Альбом монет Банка России (200 лет Отечественной войне 1812г): 2,5,10 руб (28шт) ; 2012 ;  ; Ni/St,лат/St ; AU ; 25 ; gola78 ; 398 
 2358 ; Набор монет "200 лет победы в ОВ 1812г" (28шт): 10р,5р,2р. В буклете ; 2012 ;  ; Лат/St,Ni/St ; AU ; 89 ; 439 ; 407 
 2359 ; Набор монет "200 лет победы в ОВ 1812г" (28шт): 10р,5р,2р. В буклете ; 2012 ;  ; Лат/St,Ni/St ; AU ; 27 ; Meteo ; 398 
 2360 ; Набор монет "Универсиада в Казани" (2шт): 10 рублей. В альбоме ; 2013 ;  ; Лат/St ; AU ; 43 ; Grafov ; 300 
 2361 ; Альбом монет Банка России (ГВС): 10 руб (7шт) ; 2013 ;  ; Лат/St ; AU ; 24 ; red ; 123 
 2362 ; Альбом монет Банка России (Сочи-2014): 25 руб (4шт) ; 2010-2014 ;  ; Cu-Ni ; AU ; 44 ; ☆texas-dv☆ ; 279 
 2363 ; Альбом монет Банка России (Северная Осетия-Алания, Дагестан): 10 руб (2шт) ; 2013 ;  ; Би/м ; AU ; 32 ; kvs ; 190 
 2364 ; Альбом монет Банка России (ГВС): 10 руб (8шт) ; 2012 ;  ; Лат/St ; AU ; 15 ; gola78 ; 115 
 2365 ; Альбом монет Банка России (Сочи-2014): 25 руб (3шт) ; 2011-2013 ;  ; Cu-Ni ; AU ; 11 ; gola78 ; 155 
 2366 ; Лот юбилейных монет СССР (10шт): 1 рубль ; 1965-1979 ;  ; Cu/Ni ; VF+/XF ; 19 ; jimmysu ; 130 
 2367 ; Лот юбилейных монет СССР (10шт): 1 рубль ; 1965-1970 ;  ; Cu/Ni ; VF/VF+ ; 36 ; Володя ; 127 
 2368 ; Лот юбилейных монет СССР (10шт): 1 рубль ; 1965-1970 ;  ; Cu/Ni ; VF/VF-XF ; 14 ; Володя ; 125 
 2369 ; Лот монет СССР: 1 руб (4шт) ; 1964 ;  ; Cu-Ni ; VF/XF ; 16 ; Andrik93 ; 51 
 2370 ; Лот монет СССР (20шт) ; 1961-1987 ;  ; Cu/ni ; VF/XF- ; 14 ; khumo ; 41 
 2371 ; Лот монет СССР (10шт): 5 копеек ; 1946,1953 ;  ; Br ; F-/F+ ; 19 ; khumo ; 206 
 2372 ; Лот монет СССР (7шт): 5 копеек ; 1930 ;  ; Br ; F/F+ ; 13 ; Mahfey ; 73 
 2373 ; Лот монет СССР (10шт): 5 копеек ; 1930-1952 ;  ; Br ; F-/F+ ; 23 ; Yamilov ; 206 
 2374 ; Лот монет СССР (8шт): 5 копеек ; 1926-1950 ;  ; Br ; F-/F+ ; 41 ; johnsilver09 ; 663 
 2375 ; Лот монет СССР (8шт): 5 копеек ; 1948,1952 ;  ; Br ; F/F-VF ; 34 ; Vanomah ; 179 
 2376 ; Лот монет СССР (5шт): 5 копеек ; 1979,1980 ;  ; Cu/Zn ; XF/AU ; 8 ; sibons ; 60 
 2377 ; Лот монет СССР (5шт): 2к,1к ; 1961-1965 ;  ; Cu/Zn ; VF/XF- ; 15 ; Lizig1 ; 16 
 2378 ; Лот монет СССР: 3,1,1/2 коп (3шт) ; 1924,1925 ;  ; Cu ; F ; 32 ; Horta ; 385 
 2379 ; Лот монет СССР: 2,1 копейка (2шт) ; 1924 ;  ; Cu ; F- ; 11 ; Yamilov ; 72 
 2380 ; Лот монет СССР: 2,1 коп (4шт) ; 1940-1957 ;  ; Br ; VF ; 26 ; Mahfey ; 99 
 2381 ; Лот монет СССР (20шт) ; 1961-1987 ;  ; Cu/Ni ; VF+/XF ; 24 ; gelo ; 114 
 2382 ; Лот монет СССР (13шт) ; 1930-1956 ;  ; Br ; F/VF ; 38 ; indigo-rus ; 255 
 2383 ; Лот монет СССР (51ш) ; 1961-1989 ;  ; Cu/Ni ; VF+/XF ; 12 ; gelo ; 102 
 2384 ; Лот монет СССР (25шт) ; 1961-1990 ;  ; Cu/Ni ; VF-/VF+ ; 4 ; khumo ; 13 
 2385 ; Лот монет СССР (25шт) ; 1961-1991 ;  ; Cu/Zn ; VF-/VF+ ; 6 ; KAradraSS ; 12 
 2286 ; 50 рублей. Красная книга. Кавказский тетерев ; 1993 ;  ; Би/м ; XF ; 21 ; maleevsw ; 619 
 2287 ; 50 рублей. Красная книга. Песчаный слепыш ; 1994 ;  ; Би/м ; XF ; 15 ; spstudio ; 1143 
 2288 ; 50 рублей. Красная книга. Сапсан ; 1994 ;  ; Би/м ; XF ; 28 ; kornum ; 1570 
 2289 ; 50 рублей. Красная книга. Джейран ; 1994 ;  ; Би/м ; XF ; 51 ; pichenka ; 3062 
 2290 ; 50 рублей. Красная книга. Фламинго ; 1994 ;  ; Би/м ; XF ; 24 ; 45b00f ; 1226 
 2291 ; 50 рублей. Красная книга. Зубр ; 1994 ;  ; Би/м ; XF ; 34 ; sotnik ; 1392 
 2292 ; 10 рублей. Красная книга. Амурский тигр ; 1992 ;  ; Би/м ; XF ; 72 ; maleevsw ; 1383 
 2293 ; 10 рублей. Красная книга. Краснозобая казарка ; 1992 ;  ; Би/м ; XF ; 28 ; pichenka ; 870 
 2294 ; 10 рублей. Красная книга. Среднеазиатская кобра ; 1992 ;  ; Би/м ; XF ; 43 ; лайк ; 939 
 2295 ; 5 рублей. Красная книга. Винторогий козел ; 1991 ;  ; Би/м ; XF ; 47 ; khumo ; 614 
 2296 ; 5 рублей. Красная книга. Рыбный филин ; 1991 ;  ; Би/м ; XF ; 18 ; khumo ; 614 
 2297 ; 50 рублей. Красная книга. Гималайский медведь ; 1993 ;  ; Би/м ; XF ; 26 ; geezy ; 738 
 2298 ; 50 рублей. Красная книга. Черноморская афалина ; 1993 ;  ; Би/м ; XF ; 27 ; kornum ; 864 
 2299 ; 50 рублей. Красная книга. Дальневосточный аист ; 1993 ;  ; Би/м ; XF ; 18 ; 45b00f ; 705 
 2300 ; 50 рублей. Красная книга. Кавказский тетерев ; 1993 ;  ; Би/м ; XF ; 21 ; sibons ; 622 
 2301 ; 50 рублей. Красная книга. Туркменский зублефар ; 1993 ;  ; Би/м ; XF ; 22 ; maleevsw ; 801 
 2302 ; 50 рублей. Красная книга. Джейран ; 1994 ;  ; Би/м ; AU ; 39 ; vel2010 ; 3501 
 2303 ; 50 рублей. Красная книга. Песчаный слепыш ; 1994 ;  ; Би/м ; AU ; 15 ; maleevsw ; 1683 
 2304 ; 50 рублей. Красная книга. Джейран ; 1994 ;  ; Би/м ; XF ; 46 ; pichenka ; 3062 
 2305 ; 50 рублей. Красная книга. Зубр ; 1994 ;  ; Би/м ; XF ; 34 ; avstraliez2 ; 1479 
 2306 ; 50 рублей. Красная книга. Кавказский тетерев ; 1993 ;  ; Би/м ; XF ; 38 ; 45b00f ; 634 
 2307 ; 10 рублей. Красная книга. Краснозобая казарка ; 1992 ;  ; Би/м ; VF-XF ; 28 ; vel2010 ; 663 
 2308 ; 10 рублей. Красная книга. Амурский тигр ; 1992 ;  ; Би/м ; XF ; 55 ; 45b00f ; 1328 
