 6644 ; Бюст Максим Горький, силумин. ;  ;  ; Б/м ;  ; 11 ; никсер ; 689 
 2962 ; 1 доллар Барбадос Фауна Фламинго ; 2017 ;  ; Ag ; Proof ; 50 ; Redkyt ; 2460 
 2963 ; 100 рублей Приднестровский Республиканский банк. Стрелец ; 2005 ;  ; Ag ; Proof ; 21 ; nik_s ; 2411 
 2964 ; 25 долларов Каймановы острова. Серебряная свадьба ; 1972 ;  ; Ag ; XF ; 27 ; jbl ; 2858 
 2965 ; 25 крон Острова Текркс и Кайкос ; 1977 ;  ; Ag ; Proof ; 16 ; cfif24 ; 1887 
 2966 ; 100 рублей Приднестровский Республиканский банк. Олимпийские Зимние игры. Турин 2006 Сертификат ; 2006 ;  ; Ag ; Proof ; 38 ; nik_s ; 3186 
 2967 ; 5 шиллингов ЮАР ; 1952 ;  ; Ag ; XF- ; 15 ; Снежный Барс ; 850 
 2968 ; 1 флорин Австралия ; 1954 ;  ; Ag ; VF ; 26 ; SpAi ; 400 
 2969 ; 1 флорин Австралия ; 1951 ;  ; Ag ; VF-XF ; 23 ; SpAi ; 499 
 2970 ; 5 пиастров Египет ; 1916 ;  ; Ag ; VF-XF ; 43 ; val_diver ; 683 
 2971 ; 1 ранд ЮАР ; 1969 ;  ; Ag ; XF ; 26 ; eredel ; 805 
 2972 ; 2-1/2 шиллинга ЮАР ; 1955 ;  ; Ag ; VF-XF ; 16 ; silver925 ; 507 
 2973 ; 2 шиллинга ЮАР ; 1952 ;  ; Ag ; VF ; 20 ; doc2 ; 738 
 2974 ; 2-1/2 шиллинга ЮАР ; 1956 ;  ; Ag ; VF- ; 26 ; nik_s ; 451 
 2975 ; 2 кроны Швеция Золотая свадьба ; 1907 ;  ; Ag ; XF ; 17 ; jbl ; 1010 
 2976 ; 50 сен. Япония ;  ;  ; Ag ; VF+ ; 44 ; VITOS 38 ; 1362 
 2977 ; 2 кроны. Венгрия ; 1913 ;  ; Ag ; AU ; 48 ; MikeWinger ; 1071 
 2978 ; 50 крон. Чехословакия. 3 года Пражскому восстанию ; 1948 ;  ; Ag ; XF ; 44 ; eu57ro ; 805 
 2979 ; 2 кроны. Австрия ; 1913 ;  ; Ag ; AU ; 37 ; варяг2004 ; 1073 
 2980 ; 1 флорин. Австрия ; 1861 ;  ; Ag ; AU ; 42 ; Vaserd ; 1887 
 2981 ; 1/4 флорина. Австрия ; 1859 ;  ; Ag ; AU ; 29 ; MikeWinger ; 1655 
 2982 ; 2 лата. Латвия ; 1925 ;  ; Ag ; VF-XF ; 27 ; Sedoi22 ; 417 
 2983 ; 50 центов. Стрейтс-Сетлментс ; 1920 ;  ; Ag ; VF+ ; 20 ; vladpsy ; 1326 
 2984 ; 1/2 доллара США ; 1942 ;  ; Ag ; VF ; 21 ; VladVic ; 693 
 2885 ; 2 марки. Германия. Веймар ; 1926A ;  ; Ag ; VF-XF ; 32 ; игорь19 ; 852 
 2886 ; Талер. Австрийские Нидерланды ; 1797 ;  ; Ag ; XF ; 53 ; ahtung ; 10404 
 2887 ; 2 гульдена Франкфурт ; 1848 ;  ; Ag ; XF ; 78 ; ssos ; 10200 
 2888 ; 2 гульдена Бавария. Восстановление колонны в Мюнхене ; 1855 ;  ; Ag ; XF ; 55 ; der Kaiser ; 7194 
 2889 ; 100 пара. Турция ; 1223 ;  ; Ag ; F-VF ; 43 ; игорь19 ; 918 
 2890 ; 5 боливаров. Венесуэла ; 1935 ;  ; Ag ; VF ; 13 ; л842 ; 1400 
 2891 ; 1/3 риксдалера Швеция ; 1789 ;  ; Ag ; F+ ; 45 ; Чуча ; 1249 
 2892 ; 1 экю Франция ; 1768 ;  ; Ag ; VF-XF ; 67 ; гравицапа ; 9953 
 2893 ; 5 франков Швейцария Стрелковый фестиваль в Базеле ; 1879 ;  ; Ag ; XF/AU ; 66 ; iustas ; 12362 
 2894 ; 5 франков Швейцария Фрибург ; 1881 ;  ; Ag ; VF-XF ; 71 ; serg2010 ; 9764 
 2895 ; 1 доллар. США ; 1921 ;  ; Ag ; XF ; 40 ; варяг2004 ; 2810 
 2896 ; 5 крон. Швеция. 100-летие парламентской реформы ; 1966 ;  ; Ag ; XF ; 9 ; дилитант ; 556 
 2897 ; 2 1/2 шиллинга. Южная Африка ; 1940 ;  ; Ag ; VF+ ; 51 ; svaf ; 608 
 2898 ; 100 франков Марокко ; 1953 ;  ; Ag ; VF-XF ; 30 ; vladpsy ; 509 
 2899 ; 10 злотых. Польша. Юзеф Пилсудский ; 1936 ;  ; Ag ; VF+ ; 27 ; lsp25 ; 1454 
 2900 ; 2-1/2 гульдена Нидерланды ; 1966 ;  ; Ag ; VF-XF ; 16 ; silver925 ; 575 
 2901 ; 5 крон. Швеция. 70 лет со дня рождения Густава VI Адольфа ; 1952 ;  ; Ag ; AU ; 28 ; игорь19 ; 697 
 2902 ; 25 марок. Финляндия. Зимние игры в Лахти ; 1978 ;  ; Ag ; AU ; 35 ; кравчий ; 999 
 2903 ; 1 доллар. Канада. XII Универсиада в Эдмонтоне ; 1983 ;  ; Ag ; Proof ; 13 ; nik_s ; 702 
 2904 ; 5 крон. Швеция. 100 лет Конституционной реформе ; 1966 ;  ; Ag ; AU ; 22 ; nik_s ; 554 
 2905 ; 20 крейцеров. Австрия ; 1818 ;  ; Ag ; F-VF ; 24 ; дилитант ; 463 
 2906 ; 2 кроны. Швеция ; 1950 ;  ; Ag ; AU ; 23 ; first ; 440 
 2907 ; 2 кроны. Швеция. 50 лет свадьбе Короля Оскара II и Леди Софии ; 1907 ;  ; Ag ; AU ; 14 ; Копеечка ; 1134 
 2908 ; 2 кроны. Швеция. 25 лет вступлению на престол Короля Оскара II ; 1897 ;  ; Ag ; XF ; 28 ; Деник ; 1571 
 2909 ; 1 флорин. Новая Зеландия ; 1933 ;  ; Ag ; F-VF ; 42 ; SpAi ; 666 
 2910 ; 2 франка. Швейцария ; 1921 ;  ; Ag ; VF ; 24 ; VladVic ; 567 
 2911 ; 25 долларов. Соломоновы острова. Год Собаки ; 2006 ;  ; Ag ; AU ; 14 ; ASTA ; 1938 
 2912 ; 240 франков. Конго. Год Лошади ; 2014 ;  ; Ag ; Proof ; 13 ; ASTA ; 2016 
 2913 ; 2 доллара. Острова Кука. Мировая охота - фазан. Сертификат ; 2014 ;  ; Ag ; Proof ; 20 ; tpp ; 2039 
 2914 ; 2000 песет. Испания. Олимпиада в Барселоне ; 1990 ;  ; Ag ; Proof ; 43 ; cfif24 ; 1504 
 2915 ; 10 евро. Финляндия. Рунеберг ; 2004 ;  ; Ag ; AU ; 19 ; nik_s ; 1084 
 2916 ; 10 евро. Финляндия. Выборы ; 2006 ;  ; Ag ; AU ; 20 ; nik_s ; 1281 
 2917 ; 100 рублей Приднестровский Республиканский банк. Водолей ; 2005 ;  ; Ag ; Proof ; 31 ; tpp ; 1644 
 2918 ; 1 доллар. Ниуэ. Год Быка ; 2008 ;  ; Ag ; Proof ; 10 ; Инструктор ; 1856 
 2919 ; 5 песо Аргентина ЧМ по футболу в 2006г ; 2004 ;  ; Ag ; Proof ; 53 ; nik_s ; 1633 
 2920 ; 10 долларов Либерия ЧМ по футболу в 2006г Сборная Германии ; 2005 ;  ; Ag ; Proof ; 29 ; football ; 1151 
 2921 ; 10 долларов Либерия ЧМ по футболу в 2006г Сборная Италии ; 2005 ;  ; Ag ; Proof ; 22 ; football ; 1163 
 2922 ; 10 долларов Либерия ЧМ по футболу в 2006г Сборная Португалии ; 2005 ;  ; Ag ; Proof ; 22 ; shaxter2015 ; 1057 
 2923 ; 10 долларов Либерия ЧМ по футболу в 2006г Сборная Аргентины ; 2005 ;  ; Ag ; Proof ; 20 ; football ; 1183 
 2924 ; 10 долларов Либерия ЧМ по футболу в 2006г Сборная Бразилии ; 2005 ;  ; Ag ; Proof ; 32 ; sveta6369 ; 1197 
 2925 ; 1 крона Остров Мэн ЧМ по футболу ; 1986 ;  ; Ag ; AU ; 29 ; gbp ; 1549 
 2926 ; 1 крона Остров Мэн ЧМ по футболу ; 1986 ;  ; Ag ; AU ; 23 ; gbp ; 1587 
 2927 ; 5 вату Вануату Фауна Кошка Сфинск ; 2015 ;  ; Ag ; Proof ; 48 ; cfif24 ; 1815 
 2928 ; 1 доллар США ; 1991 ;  ; Ag ; AU ; 33 ; 10alex10 ; 2659 
 2929 ; 1 доллар. Канада. Королевский визит в Оттаву ; 1939 ;  ; Ag ; XF ; 49 ; nik_s ; 1596 
 2930 ; 1 доллар. США ; 1883 ;  ; Ag ; XF ; 54 ; Мотя ; 3172 
 2931 ; 1 крона. Новая Зеландия. Королевский визит ; 1949 ;  ; Ag ; AU ; 40 ; eu57ro ; 2042 
 2932 ; 20 долларов. Либерия. Принцесса Диана. M-31,3г. ; 1997 ;  ; Ag ; Proof ; 26 ; ASTA ; 2137 
 2933 ; 20 долларов. Либерия. Диана, принцесса Уэльская. День свадьбы. M-31,3г. ; 1997 ;  ; Ag ; Proof ; 20 ; jbl ; 2042 
 2934 ; 1 крона. Остров Мэн. Отто Лилиенталь ; 1994 ;  ; Ag ; Proof ; 17 ; тикси3 ; 1255 
 2531 ; Лот монет Банка России: 5 рублей (14 шт.) Города-столицы государств, освобожденных от фашистских захватчиков ; 2016 ;  ; St/Ni ; AU ; 64 ; giwi ; 306 
 2532 ; Лот монет Банка России: 10 рублей (30 шт.) Юбилейные ;  ;  ; St/Лат ; XF/AU ; 13 ; aziya11 ; 320 
 2533 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2006,2020 ;  ; Би/м ; XF/AU ; 22 ; svetin ; 98 
 2534 ; Лот монет Банка России: 1 коп (4шт) ; 1999-2003 ;  ; Cu-Ni ; AU ; 36 ; Arlekino82 ; 50 
 2535 ; Лот монет СССР: 5 коп (5шт) ; 1978-1985 ;  ; Cu-Zn ; XF/AU ; 38 ; kultan ; 150 
 2536 ; Лот монет Банка России: 5 рублей (14 шт.) Города-столицы государств, освобожденных от фашистских захватчиков ; 2016 ;  ; St/Ni ; AU ; 19 ; madmax1390@ ; 179 
 2537 ; Лот монет Банка России: 10,5,2 рубля (28 шт.) 200 лет победы в Отечественной войне 1812г. ; 2012 ;  ; St/Лат,St/Ni ; AU ; 38 ; madmax1390@ ; 253 
 2538 ; Лот монет Банка России: 5 рублей (10 шт.) Русское историческое общество ; 2016 ;  ; St/Ni ; AU ; 12 ; aziya11 ; 67 
 2539 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2005,2020 ;  ; Би/м ; XF/AU ; 20 ; aziya11 ; 97 
 2540 ; Лот монет Банка России: 5,2 рубля (12 шт.) 200 лет победы в Отечественной войне 1812г. ; 2012 ;  ; St/Ni ; AU ; 58 ; aaa2009 ; 75 
 2541 ; Лот монет СССР: 10 коп (2шт) ; 1956,1957 ;  ; Ni ; VF/XF ; 12 ; GAlexander ; 59 
 2542 ; Лот монет СССР: 1 рубль (6 шт.) Юбилейные ;  ;  ; Cu-Ni ; VF/XF ; 27 ; семь ; 113 
 2543 ; Лот монет Банка России: 10 рублей (3 шт.) Регионы РФ ; 2005-2008 ;  ; Би/м ; AU ; 36 ; bonza64 ; 102 
 2544 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2000-2005 ;  ; Би/м ; XF ; 21 ; Kulik75 ; 65 
 2545 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2004,2020 ;  ; Би/м ; XF/AU ; 31 ; 174AND178 ; 129 
 2546 ; Лот монет СССР: 20 копеек (2 шт.) ; 1935,1949 ;  ; Ni ; F/VF+ ; 8 ; Мерен ; 121 
 2547 ; Лот монет СССР:20 коп (2шт) ; 1952,1932 ;  ; Ni ; VF/XF ; 13 ; first ; 119 
 2548 ; Лот монет СССР (юбилейные) 1 руб (6шт) ; 1965-1970 ;  ; Cu-Ni ; F-VF/VF- ; 9 ; семь ; 68 
 2549 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2005,2020 ;  ; Би/м ; AU ; 35 ; aziya11 ; 136 
 2550 ; Лот монет Банка России: 10 рублей (3 шт.) Древние города России ; 2005,2011 ;  ; Би/м ; AU ; 36 ; bonza64 ; 163 
 2551 ; Лот монет СССР: 15 копеек (2 шт.) ; 1923 ;  ; Ag ; XF ; 22 ; es72. ; 204 
 2856 ; 10 эскудо Испания М-8,44г ; 1868 ;  ; Ag ; XF ; 42 ; vtoth ; 38819 
 2857 ; 25 песет Испания М-8,08г ; 1880 ;  ; Ag ; XF+ ; 35 ; sasha1001 ; 35161 
 2858 ; 25 песет. Испания.  М-8.03г ; 1878 ;  ; Au ; XF ; 25 ; дитрих11 ; 34500 
 2859 ; 10 гульденов Нидерланды М-6,7г ; 1889 ;  ; Ag ; AU ; 33 ; дитрих11 ; 32500 
 2860 ; 8 флоринов - 20 франков. Австрия. М-6,45г ; 1888 ;  ; Au ; XF+/AU ; 27 ; Жордж ; 30611 
 2861 ; 20 лева Болгария М-6,45г ; 1908 ;  ; Ag ; XF ; 45 ; велко ; 35190 
 2862 ; 20 лир. Италия. М-6,44г ; 1882 ;  ; Au ; AU ; 21 ; Aleks_Smith ; 30942 
 2863 ; 20 франков. Швейцария. М-6,44г ; 1895 ;  ; Au ; XF- ; 35 ; дитрих11 ; 31054 
 2864 ; Талер Нюрнберг Губертусбургский мир ; 1763 ;  ; Ag ; VF+ ; 54 ; Numizmatika64 ; 10359 
 2865 ; Талер Бавария ; 1769 ;  ; Ag ; VF-XF ; 63 ; ppp ; 7492 
 2866 ; Талер Австрия Мария Терезия Новодел ; 1780 ;  ; Ag ; AU ; 36 ; CoinM ; 1503 
 2867 ; Талер Гессен-Кассель ; 1819 ;  ; Ag ; F+ ; 51 ; 1023oxana ; 9127 
 2868 ; Талер Пруссия ; 1840A ;  ; Ag ; VF ; 38 ; Goshka ; 5777 
 2869 ; Талер Франкфурт на Майне ; 1860 ;  ; Ag ; VF ; 40 ; В1951 ; 3276 
 2870 ; Талер Пруссия Коронация ; 1861A ;  ; Ag ; VF+ ; 39 ; vorgarik ; 3084 
 2871 ; Союзный талер. Франкфурт ; 1862 ;  ; Ag ; VF+ ; 37 ; В1951 ; 3739 
 2872 ; Талер Бремен 50 лет освобождения Германии ; 1863 ;  ; Ag ; XF- ; 55 ; Алексей73 ; 9717 
 2873 ; Талер Гессен-Кассель ; 1863 ;  ; Ag ; VF-XF ; 45 ; 1023oxana ; 7384 
 2874 ; Талер Пруссия В честь победы над Францией ; 1871A ;  ; Ag ; VF-XF ; 62 ; манома ; 4060 
 2875 ; 1/6 талера. Пруссия ; 1825 ;  ; Ag ; VG ; 76 ; vorgarik ; 493 
 2876 ; 1/12 талера. Пруссия ; 1766 ;  ; Ag ; VG ; 22 ; rem. ; 255 
 2877 ; 5 марок. Пруссия ; 1900A ;  ; Ag ; F- ; 38 ; птичка16 ; 1734 
 2878 ; 5 марок. Вюртемберг ; 1903F ;  ; Ag ; VG/F ; 41 ; WhiteMouse ; 2084 
 2879 ; 5 марок Германия Церковь в Потсдаме ; 1934D ;  ; Ag ; VF ; 18 ; Копеечка ; 876 
 2880 ; 3 марки Ангальт-Дессау ; 1911A ;  ; Ag ; XF/VF-XF ; 60 ; vorgarik ; 5541 
 2881 ; 3 марки Саксония 10 лет битве под Лейпцигом ; 1913E ;  ; Ag ; AU ; 38 ; kupchino1973 ; 2042 
 2882 ; 3 марки Веймар. Бремен ; 1927A ;  ; Ag ; XF+ ; 62 ; Zoltan 333 ; 9025 
 2883 ; 3 марки. Германия. Освобождение Рейнланда. Отверстие ; 1930A ;  ; Ag ; F-VF ; 13 ; sfet ; 1226 
 2884 ; 2 марки. Бавария. 90 лет со дня рождения Луитпольда Баварского ; 1911D ;  ; Ag ; VG ; 25 ; кравчий ; 1377 
 2481 ; Лот монет Банка России: 25 рублей (25 шт.) Олимпиада в Сочи 2014. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 24 ; an78gg ; 655 
 2482 ; Лот монет Банка России: 25 рублей (25 шт.) Олимпиада в Сочи 2014. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 10 ; Qersej ; 704 
 2483 ; Лот монет Банка России: 25 рублей (25 шт.) Олимпиада в Сочи 2014. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 11 ; Qersej ; 684 
 2484 ; Лот монет Банка России (Сочи-2014) 25 руб (4шт) ; 2011-2014 ;  ; Cu-Ni ; AU ; 14 ; 8888888АЛЕКС888888 ; 133 
 2485 ; Лот монет СССР: 5,3 коп (2шт) ; 1929 ;  ; Br ; F-VF ; 25 ; pollipol ; 162 
 2486 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2006,2020 ;  ; Би/м ; XF/AU ; 23 ; Niko750 ; 97 
 2487 ; Лот монет СССР: 10 копеек (4 шт.) ; 1932 ;  ; Ni ; F ; 9 ; Чук ; 153 
 2488 ; Лот монет СССР: 15 копеек (6 шт.) ; 1931-1933 ;  ; Ni ; F ; 6 ; Чук ; 207 
 2489 ; Лот монет СССР: 20 коп (10шт) ; 1983,1992 ;  ; Cu-Ni ; AU/XF ; 21 ; idagaf ; 77 
 2490 ; Лот монет СССР: 50,20,15,10 копеек (5 шт.) 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; VF/XF+ ; 9 ; doiu33 ; 305 
 2491 ; Лот монет СССР: 1 рубль (3 шт.) Юбилейные ;  ;  ; Cu-Ni ; XF+/AU ; 48 ; Макай ; 100 
 2492 ; Лот монет Банка России (70 лет победы в ВОВ) 5 руб (18шт) ; 2014-2016 ;  ; Ni/St ; AU ; 31 ; Oleg73 ; 221 
 2493 ; Лот монет Банка России: 2 рубля (8 шт.) Керчь, Севастополь ; 2017 ;  ; St/Ni ; AU ; 19 ; SIEMENS_S75 ; 21 
 2494 ; Лот монет СССР: 50 коп (3шт) ; 1966-1984 ;  ; Cu-Ni ; VF ; 21 ; Сашок 1959 ; 43 
 2495 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2005,2020 ;  ; Би/м ; AU ; 28 ; Futurama ; 110 
 2496 ; Лот монет СССР: 1 коп (5шт) ; 1963-1984 ;  ; Cu-Zn ; AU/XF ; 15 ; kalita ; 41 
 2497 ; Лот монет Банка России (Орловская обл и Краснодарский край) 10 руб (2шт) ;  ;  ; Би/м ; AU ; 28 ; бонифаций ; 61 
 2498 ; Лот монет Банка России: 5 рублей (10 шт.) Русское географическое общество ; 2015 ;  ; St/Ni ; AU ; 17 ; bonza64 ; 77 
 2499 ; Лот монет Банка России: 2 рубля (8 шт.) Керчь, Севастополь ; 2017 ;  ; St/Ni ; AU ; 23 ; aziya11 ; 23 
 2500 ; Лот монет Банка России: 5,1 копейка (20 шт.) ; 2014 ;  ; St/Ni ; AU ; 31 ; птичка16 ; 181 
 2501 ; Лот монет СССР: 10,5,3,2,1 коп (5шт) ; 1973 ;  ; Cu-Ni Cu-Zn ; VF/VF-XF ; 34 ; denegka ; 389 
 2502 ; Лот монет СССР: 1 рубль (11 шт.) Олимпиада в Москве 1980 ; 1977-1980 ;  ; Cu-Ni ; VF+/XF ; 15 ; Макай ; 327 
 2503 ; Лот монет СССР: 20 копеек (5 шт.) ; 1931-1933 ;  ; Ni ; F ; 11 ; Чук ; 159 
 2504 ; Лот монет СССР: 50,10,5,3,2,1 коп (6шт) ; 1974 ;  ; Cu-Ni Cu-Zn ; VF/AU ; 59 ; idagaf ; 146 
 2505 ; Лот монет СССР: 50 копеек (3 шт.) ; 1964-1988 ;  ; Cu-Ni ; VF ; 9 ; pollipol ; 46 
 2506 ; Лот монет СССР (Бородино) 1 руб (2шт) ; 1987 ;  ; Cu-Ni ; Proof ; 14 ; kvs ; 220 
 2507 ; Лот монет Банка России: 5 рублей (10 шт.) Русское географическое общество ; 2015 ;  ; St/Ni ; AU ; 14 ; rusin ; 67 
 2508 ; Лот монет Банка России: 5,1 копейка (20 шт.) ; 2014 ;  ; St/Ni ; AU ; 40 ; Александр007 ; 199 
 2509 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2004,2020 ;  ; Би/м ; XF/AU ; 22 ; Holder31 ; 97 
 2510 ; Лот монет СССР: 50 коп (2шт) ; 1979,1980 ;  ; Cu-Ni ; VF-XF ; 16 ; kvs ; 45 
 2511 ; Лот монет СССР: 50,5 коп (3шт) ; 1981,1982,1985 ;  ; Cu-Zn Cu-Ni ; AU/XF+ ; 14 ; kultan ; 81 
 2512 ; Лот монет Банка России: 2 рубля (3 шт.) Юбилейные ; 2000-2001 ;  ; Cu-Ni ; VF+/XF ; 3 ; Casper88 ; 77 
 2513 ; Лот монет Банка России: 5 рублей (10 шт.) Русское историческое общество ; 2016 ;  ; St/Ni ; AU ; 14 ; selyanin ; 65 
 2514 ; Лот монет Банка России (ФИФА) 25 руб (3шт) ; 2018 ;  ; Cu-Ni ; AU ; 22 ; АлександрМ ; 125 
 2515 ; Лот монет Банка России: 5 рублей (10 шт.) Русское историческое общество ; 2016 ;  ; St/Ni ; AU ; 11 ; SIEMENS_S75 ; 65 
 2516 ; Лот монет Банка России (юбилейные) 10 руб (5шт) ; 2005 ;  ; Би/м ; AU ; 60 ; pers55 ; 237 
 2517 ; Лот монет Банка России (Сочи-2014): 25 руб (4шт) Упаковка ; 2014 ;  ; Cu-Ni ; AU ; 40 ; kvs ; 176 
 2518 ; Лот монет СССР: 1 коп (2шт) ; 1963,1964 ;  ; Cu-Zn ; AU ; 55 ; kalita ; 563 
 2519 ; Лот монет Банка России:10,5,2,1 руб, 50 коп (5шт) ; 2010 ;  ; Лат/St Ni/St ; AU/VF ; 65 ; Arlekino82 ; 150 
 2520 ; Лот монет Банка России:5,2,1 руб, 50,10 коп (5шт) ; 2013 ;  ; Ni/St Cu/St ; AU ; 35 ; GAlexander ; 98 
 2521 ; Лот монет СССР: 3,2,1 копейка (11 шт.) ; 1932?-1957 ;  ; Br ; F-/VF ; 5 ; Инструктор ; 91 
 2522 ; Лот монет СССР: 1 рубль (2 шт.) 60 лет Советской власти ; 1977 ;  ; Cu-Ni ; VF+ ; 11 ; семь ; 143 
 2523 ; Лот монет Банка России (Сочи-2014): 25 руб (2шт) Упаковка ; 2012,2014 ;  ; Cu-Ni ; Unc ; 21 ; Сашок 1959 ; 69 
 2524 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; XF ; 27 ; Блюхер ; 44 
 2525 ; Лот монет СССР: 3,2,1 копейка (3 шт.) ; 1924 ;  ; Cu ; VG/F- ; 11 ; sadovod ; 105 
 2526 ; Лот монет Банка России: 10,5,2 рубля (28 шт.) 200 лет победы в Отечественной войне 1812г. ; 2012 ;  ; St/Лат,St/Ni ; AU ; 24 ; SIEMENS_S75 ; 243 
 2527 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2005,2020 ;  ; Би/м ; XF/AU ; 23 ; aziya11 ; 98 
 2528 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ; 1967-1970 ;  ; Cu-Ni ; VF+ ; 8 ; Инструктор ; 63 
 2529 ; Лот монет Банка России (ГВС) 10 руб (13шт) ;  ;  ; Лат/St ; AU ; 8 ; rusin ; 141 
 2530 ; Лот монет Банка России: 10 рублей (30 шт.) Юбилейные ;  ;  ; St/Лат ; XF/AU ; 7 ; aziya11 ; 322 
 2431 ; Лот монет СССР: 15 копеек (2 шт.) ; 1922,1923 ;  ; Ag ; F+/VF ; 19 ; shlapakov1978 ; 184 
 2432 ; Лот монет СССР: 3 копейки (12 шт.) ; 1926-1957 ;  ; Br ; VG/F- ; 19 ; Allex 73 ; 459 
 2433 ; Лот монет СССР: 5 копеек (13 шт.) ; 1928-1956 ;  ; Br ; VG/F- ; 17 ; GAlexander ; 117 
 2434 ; Лот монет СССР: 1 копейка (8 шт.) ; 1926-1957 ;  ; Br ; VG/F- ; 24 ; 8888888АЛЕКС888888 ; 122 
 2435 ; Лот монет СССР: 20 копеек (2 шт.) ; 1936-1941 ;  ; Ni ; VF- ; 23 ; pollipol ; 133 
 2436 ; Лот монет Банка России: 25 рублей (9 шт.) Оружие Великой Победы ; 2019 ;  ; Cu-Ni ; XF/AU ; 33 ; selyanin ; 334 
 2437 ; Лот монет СССР: 50,5 копеек (10 шт.) ; 1961-1987 ;  ; Cu-Ni,Cu-Zn ; VF ; 46 ; kultan ; 73 
 2438 ; Лот монет СССР: 20,15,10 копеек (7 шт.) ; 1931-1957 ;  ; Ni ; F/VF ; 23 ; Мерен ; 257 
 2439 ; Лот монет СССР: 3,2 копейки (14 шт.) ; 1928-1955 ;  ; Br ; F-VF ; 49 ; kultan ; 781 
 2440 ; Лот монет СССР: 20 копеек (2 шт.) ; 1948-1949 ;  ; Ni ; XF ; 18 ; Нельсон ; 92 
 2441 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF/AU ; 57 ; Barsergei ; 363 
 2442 ; Лот монет СССР: 10 копеек (3 шт.) ; 1948-1952 ;  ; Ni ; VF-/XF ; 17 ; Meshok ; 180 
 2443 ; Лот монет Банка России (ЧМ по футболу) 25 руб (6шт) ; 2018 ;  ; Cu-Ni ; AU ; 11 ; aziya11 ; 155 
 2444 ; Лот монен Банка России: 5,1 коп (4шт) ;  ;  ; Ni/St ; AU ; 4 ; cr2952 ; 97 
 2445 ; Лот монет СССР: 1 рубль (7 шт.) 30 лет победы в Великой Отечественной войне ; 1975 ;  ; Cu-Ni ; VF+/XF ; 21 ; 8888888АЛЕКС888888 ; 107 
 2446 ; Лот монет СССР: 1 рубль (2шт) Юбилейные ; 1970,1975 ;  ; Cu-Ni ; VF/XF ; 13 ; оптовичок ; 204 
 2447 ; Лот монет СССР: 10,15 коп, 1 рубль (3шт) 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; VF/XF ; 7 ; оптовичок ; 313 
 2448 ; Лот монет России: 1/2 коп, денежка, 10 грошей (4шт) ; 1840-1897 ;  ; Cu Ag ;  ; 45 ; sandau ; 318 
 2449 ; Лот монет Банка России: 10 рублей (9 шт.) Юбилейные ; 2012-2020 ;  ; Би/м ; AU ; 30 ; aziya11 ; 148 
 2450 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2006,2020 ;  ; Би/м ; XF/AU ; 36 ; vadsev73 ; 116 
 2451 ; Лот монет Банка России: 2 рубля (8 шт.) Керчь, Севастополь ; 2017 ;  ; St/Ni ; AU ; 24 ; Casper88 ; 35 
 2452 ; Лот монет Банка России: 10 рублей (2 шт.) Юбилейные ; 2020 ;  ; Би/м,St/Лат ; AU ; 27 ; kovav ; 85 
 2453 ; Лот монет СССР: 3 коп (3шт) ; 1936,1938,1939 ;  ; Br ; F/F-VF ; 7 ; first ; 105 
 2454 ; Лот монет СССР: 1 коп (2шт) ; 1949,1952 ;  ; Br ; VF ; 23 ; Rober ; 57 
 2455 ; Лот монет СССР: 1,2,3,20 коп (7шт) ; 1929-1973 ;  ; Ni,Br,Cu-Zn ; VG/VF ; 8 ; оптовичок ; 102 
 2456 ; Лот монет Банка России (ГВС) 10 руб (15шт) ;  ;  ; Лат/St ; AU ; 10 ; Arlekino82 ; 168 
 2457 ; Лот монет СССР: 3 коп (2шт) ; 1933,1934 ;  ; Br ; F/F-VF ; 18 ; first ; 226 
 2458 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2004,2020 ;  ; Би/м ; XF+/AU ; 25 ; Niko750 ; 97 
 2459 ; Лот монет СССР: 5 коп (7шт) ; 1930-1957 ;  ; Br ; F-VF ; 13 ; ястреб ; 147 
 2460 ; Лот монет СССР: 1 рубль (2 шт.) Бородино ;  ;  ; Cu-Ni ; AU ; 18 ; Arlekino82 ; 98 
