 6624 ; Вилка десертная Роза, серебро. Европа. ;  ;  ; Ag813 ;  ; 39 ; АВС ; 572 
 2880 ; 1 доллар. Ниуэ. Знаки зодиака. Стрелец ; 2011 ;  ; Ag, цвет ; Proof ; 8 ; EEPC ; 2157 
 2881 ; 1 доллар. Ниуэ. Знаки зодиака. Весы ; 2011 ;  ; Ag, цвет ; Proof ; 10 ; EEPC ; 2157 
 2882 ; 1 доллар. Ниуэ. Знаки зодиака. Водолей ; 2010 ;  ; Ag, цвет ; Proof ; 8 ; EEPC ; 2157 
 2883 ; 1 доллар. Ниуэ. Знаки зодиака. Скорпион ; 2011 ;  ; Ag, цвет ; Proof ; 8 ; EEPC ; 2157 
 2884 ; 1 доллар. Ниуэ. Знаки зодиака. Близнецы ; 2011 ;  ; Ag, цвет ; Proof ; 8 ; EEPC ; 2157 
 2885 ; 1 доллар. Ниуэ. Знаки зодиака. Рак ; 2011 ;  ; Ag, цвет ; Proof ; 8 ; EEPC ; 2157 
 2886 ; 1 доллар. Ниуэ. Бабочка ; 2011 ;  ; Ag, цвет ; Proof ; 8 ; Zoltan 333 ; 2199 
 2887 ; 2 доллара. Ниуэ. На бракосочетание. С обручальными кольцами ; 2012 ;  ; Ag, цвет ; Proof ; 26 ; GAlexander ; 2493 
 2888 ; 20 долларов. Канада. Кленовый лист. Капля дождя. Вставка из кристалла Сваровски ; 2011 ;  ; Ag, цвет ; Proof ; 22 ; Redkyt ; 2888 
 2889 ; 1 доллар. Ниуэ. Год змеи 2013г ; 2012 ;  ; Ag, цвет ; Proof ; 3 ; EEPC ; 1926 
 2890 ; 1 доллар. Ниуэ. Князь Владимир-креститель Руси. Белгород ; 2011 ;  ; Ag, позолота ; Proof ; 18 ; kpa ; 2200 
 2891 ; 1 доллар. Ниуэ. Юнона и Авось ; 2011 ;  ; Ag, цвет ; Proof ; 14 ; az717 ; 2199 
 2892 ; 1 доллар. Ниуэ. Государственный ассигнационный банк ; 2012 ;  ; Ag, цвет ; Proof ; 5 ; EEPC ; 2142 
 2893 ; 10 долларов. Фиджи. Виктор Цой ; 2012 ;  ; Ag, цвет ; Proof ; 30 ; NtYdS ; 2201 
 2894 ; 10 франков. Конго. Фауна ; 2000 ;  ; Ag, цвет ; Proof ; 9 ; RAPAN ; 2046 
 2895 ; 1 доллар. Ниуэ. Год змеи 2013г. С фигуркой змеи ; 2012 ;  ; Ag, позолота ; Proof ; 7 ; EEPC ; 2255 
 2896 ; 25 долларов. Канада. Олимпиада в Ванкувере 2010г. Бобслей ; 2010 ;  ; Ag, голограмма ; Proof ; 18 ; DormiDont ; 2027 
 2897 ; 1 доллар. Ниуэ. На удачу. С фигуркой слоника ; 2011 ;  ; Ag ; Proof ; 7 ; cotangens ; 2155 
 2898 ; 20 рублей. Белоруссия. Моя любовь. Вставка из искусственного циркона в форме сердца. ; 2011 ;  ; Ag ; Proof ; 17 ; тикси3 ; 1755 
 2899 ; 10 юаней. Китай. 24 летние олимпийские игры в Пекине 2008г ; 2008 ;  ; Ag, цвет ; Proof ; 19 ; Sky2 ; 2050 
 2900 ; 500 франков.  Руанда. Год змеи 2013г. Вставка в форме змеи, инкрустированной кристаллами отдельно ; 2013 ;  ; Ag ; Proof ; 36 ; Ибранец ; 2555 
 2901 ; 10 рублей. Белоруссия. Преподобная Евфросиния Полоцкая. Вставки из цветных кристаллов ; 2008 ;  ; Ag ; Proof ; 11 ; cotangens ; 1607 
 2902 ; 1000 франков. Руанда. Горные  Гориллы. В глазах вставки из 4-х бриллиантов. D-64мм ; 2008 ;  ; Ag, позолота ; AU ; 39 ; EEPC ; 7707 
 2903 ; 5 франков. Франция ; 1875 ;  ; Ag ; VF ; 35 ; гравицапа ; 1756 
 2904 ; 1 соль. Перу ; 1891 ;  ; Ag ; VF ; 48 ; allex61 ; 2321 
 2905 ; 5 пенго. Венгрия ; 1939 ;  ; Ag ; VF-XF ; 21 ; Копеечка ; 1536 
 2906 ; 5 лат. Латвия ; 1931 ;  ; Ag ; VF-XF ; 12 ; Harder ; 1157 
 2907 ; 10 евро Австрия 60 лет второй республике ; 2005 ;  ; Ag ; AU ; 17 ; seva777 ; 1281 
 2908 ; 1 доллар Тувалу Рейн ; 2010 ;  ; Ag ; Proof ; 24 ; O.Krit ; 2077 
 2909 ; 10 марок ФРГ Карл Цейсс ; 1988F ;  ; Ag ; XF ; 22 ; Метро62 ; 668 
 2910 ; 1 доллар Тонга Защита живой природы ; 1991 ;  ; Ag ; Proof ; 38 ; maymuse ; 2267 
 2911 ; 1 доллар. Канада.  XI игры содружества Эдмонтон ; 1978 ;  ; Ag ; XF ; 42 ; lsp25 ; 739 
 2912 ; 10 злотых. Польша ; 1932 ;  ; Ag ; VF ; 17 ; сортам70 ; 835 
 2913 ; 5 лат Латвия ; 1931 ;  ; Ag ; VF+ ; 20 ; Harder ; 1182 
 2914 ; 5 лат Латвия ; 1932 ;  ; Ag ; VF-XF ; 17 ; Harder ; 1341 
 2915 ; 10 злотых. Польша ; 1935 ;  ; Ag ; VF+ ; 27 ; lsp25 ; 1145 
 2916 ; 1 доллар. США ; 1922 ;  ; Ag ; VF-XF ; 21 ; fadeev.dima ; 1777 
 2917 ; 10 злотых. Польша ; 1932 ;  ; Ag ; VF-XF ; 20 ; варяг2004 ; 835 
 2918 ; 50 центов. Канада ; 1963 ;  ; Ag ; XF ; 26 ; Dahan ; 488 
 2919 ; 10 лит Литва ; 1936 ;  ; Ag ; VF+ ; 29 ; варяг2004 ; 1403 
 2920 ; 5 лат Латвия ; 1929 ;  ; Ag ; VF ; 25 ; Harder ; 1234 
 2921 ; 2 кроны Эстония Крепость Томпеа ; 1930 ;  ; Ag ; VF+ ; 21 ; 4007/1 ; 691 
 2922 ; 2 кроны Эстония Университет Тарту ; 1932 ;  ; Ag ; VF-XF ; 37 ; Mikе! ; 2552 
 2923 ; 5 франков. Бельгия ; 1869 ;  ; Ag ; VF-XF ; 59 ; Плотник ; 1636 
 2924 ; 5 песо. Мексика ; 1948 ;  ; Ag ; XF ; 22 ; irish2382 ; 1624 
 2925 ; 10 злотых. Польша ; 1932 ;  ; Ag ; VF-XF ; 28 ; сортам70 ; 805 
 2926 ; 50 крон. Словакия ; 1944 ;  ; Ag ; XF- ; 35 ; eu57ro ; 722 
 2927 ; 20 франков. Франция ; 1933 ;  ; Ag ; VF ; 13 ; irish2382 ; 625 
 2828 ; 50 рублей. Белорусия. Сергий Радонежский ; 2008 ;  ; Au ; Proof ; 31 ; cotangens ; 31843 
 2829 ; 50 рублей. Белорусия. Целитель Пантелеймон ; 2008 ;  ; Au ; Proof ; 39 ; Ап Вас ; 36530 
 2830 ; 20 франков. Швейцария. М-6,46г ; 1935 ;  ; Au ; XF ; 23 ; Dahan ; 26608 
 2831 ; 10 франков. Швейцария. М-3,22г ; 1913 ;  ; Au ; XF+ ; 24 ; top1 ; 15702 
 2832 ; 10 марок. Вюртемберг. М-3,93г ; 1873 ;  ; Au ; XF ; 41 ; ТАЕЖНЫЙ ; 19482 
 2833 ; Талер. Пруссия. Гурт снята подвеска 12 часов ; 1861 ;  ; Ag ; F-VF ; 68 ; Копеечка ; 2087 
 2834 ; 5 марок. Пруссия ; 1876A ;  ; Ag ; VF- ; 23 ; VladVic ; 2345 
 2835 ; 5 марок. Пруссия. 200 лет королевству Пруссия ; 1901 ;  ; Ag ; VF+ ; 66 ; lsp25 ; 4869 
 2836 ; 5 марок. Вюртемберг ; 1904F ;  ; Ag ; VF+ ; 22 ; lsp25 ; 1989 
 2837 ; 5 марок. Гамбург ; 1907J ;  ; Ag ; VF+ ; 28 ; vorgarik ; 2381 
 2838 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935E ;  ; Ag ; VF-XF ; 36 ; Brodwizard ; 670 
 2839 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936A ;  ; Ag ; VF- ; 26 ; baik25 ; 618 
 2840 ; 5 марок. Германия. Подписная кирха ; 1934A ;  ; Ag ; VF ; 23 ; crocus ; 1062 
 2841 ; 5 марок. Германия. Церковь в Потсдаме ; 1935A ;  ; Ag ; VF ; 16 ; salim ; 693 
 2842 ; 5 марок. Германия. Пауль фон Гинденбург ; 1938F ;  ; Ag ; VF+ ; 9 ; fadeev.dima ; 777 
 2843 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935D ;  ; Ag ; VF ; 36 ; Brodwizard ; 666 
 2844 ; 3 марки. Пруссия ; 1909A ;  ; Ag ; VF-XF ; 22 ; osovets ; 1125 
 2845 ; 3 марки. Гамбург ; 1913J ;  ; Ag ; VF-XF ; 28 ; GIP77 ; 1700 
 2846 ; 3 марки. Германия. 1000-летия Мейсена ; 1929 ;  ; Ag ; XF ; 42 ; заяц побегаец ; 3136 
 2847 ; 2 марки. Германия. Мартин Лютер ; 1933J ;  ; Ag ; VF+ ; 51 ; птичка16 ; 2882 
 2848 ; 2 марки. Германия. Шиллер ; 1934F ;  ; Ag ; VF+ ; 14 ; lsp25 ; 4160 
 2849 ; 2 марки. Германия. Подписная кирха ; 1934A ;  ; Ag ; VF- ; 41 ; ppp ; 616 
 2850 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937A ;  ; Ag ; F-VF ; 33 ; sokol-6060 ; 317 
 2851 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937J ;  ; Ag ; VF+ ; 19 ; ТАЕЖНЫЙ ; 351 
 2852 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938B ;  ; Ag ; VF-XF ; 17 ; sokol-6060 ; 350 
 2853 ; 2 марки Германия Пауль фон Гинденбург ; 1938A ;  ; Ag ; VF ; 27 ; buben ; 321 
 2854 ; 2 марки Германия Пауль фон Гинденбург ; 1938B ;  ; Ag ; VF-XF ; 15 ; baik25 ; 301 
 2855 ; 2 марки Германия Пауль фон Гинденбург ; 1938B ;  ; Ag ; VF-XF ; 21 ; buben ; 321 
 2856 ; 2 марки Германия Пауль фон Гинденбург ; 1939A ;  ; Ag ; VF+ ; 13 ; л842 ; 300 
 2857 ; 2 марки Германия Пауль фон Гинденбург ; 1939A ;  ; Ag ; VF-XF ; 12 ; л842 ; 296 
 2858 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939F ;  ; Ag ; VF+ ; 11 ; VladVic ; 351 
 2859 ; 2 марки Германия Пауль фон Гинденбург ; 1939A ;  ; Ag ; XF ; 12 ; rusin ; 296 
 2860 ; 2 марки Германия Пауль фон Гинденбург ; 1939A ;  ; Ag ; VF-XF ; 16 ; ga2012 ; 326 
 2861 ; 2 марки Германия Пауль фон Гинденбург ; 1939A ;  ; Ag ; VF ; 19 ; buben ; 306 
 2862 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939A ;  ; Ag ; XF- ; 7 ; focus ; 357 
 2863 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939A ;  ; Ag ; XF ; 7 ; focus ; 357 
 2864 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939A ;  ; Ag ; VF+ ; 24 ; osovets ; 305 
 2865 ; 1 марка. Германия ; 1874G ;  ; Ag ; F-VF ; 12 ; Бигль ; 194 
 2866 ; 1 марка. Германия ; 1874A ;  ; Ag ; F-VF ; 8 ; велес ; 204 
 2867 ; 1 марка. Германия ; 1875A ;  ; Ag ; VF ; 18 ; osovets ; 169 
 2868 ; 1 марка. Германия ; 1876C ;  ; Ag ; VF ; 12 ; osovets ; 194 
 2869 ; 1 марка. Германия ; 1914A ;  ; Ag ; XF ; 20 ; птичка16 ; 329 
 2870 ; 1/2 марки. Германия ; 1912A ;  ; Ag ; VF-XF ; 22 ; 5ko ; 150 
 2871 ; 1/2 марки. Германия ; 1914J ;  ; Ag ; VF ; 12 ; first ; 123 
 2872 ; 1/2 марки. Германия ; 1917A ;  ; Ag ; VF+ ; 23 ; osovets ; 181 
 2873 ; 5 пенни. Финляндия. Трубы ; 1918 ;  ; Cu ; VF+ ; 41 ; VRV ; 3832 
 2874 ; 1 копейка. Хан Шахин-Гирей, Крымское ханство ;  ;  ; Cu ; VF ; 45 ; to-to ; 4162 
 2875 ; 1 доллар. Ниуэ. Знаки зодиака. Лев ; 2011 ;  ; Ag, цвет ; Proof ; 9 ; EEPC ; 2199 
 2876 ; 1 доллар. Ниуэ. Знаки зодиака. Овен ; 2011 ;  ; Ag, цвет ; Proof ; 8 ; EEPC ; 2157 
 2877 ; 1 доллар. Ниуэ. Знаки зодиака. Дева ; 2011 ;  ; Ag, цвет ; Proof ; 10 ; EEPC ; 2157 
 2103 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; XF+/AU ; 48 ; Uri ; 449 
 2104 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 40 ; svet67 ; 273 
 2105 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; XF+/AU ; 31 ; kadadin ; 132 
 2106 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 23 ; alex-alex1968 ; 77 
 2107 ; Лот монет СССР: 15,20 коп (5шт) ; 1952-1957 ;  ; Ni ; VF-/XF ; 11 ; салаир ; 57 
 2108 ; Лот иностранных монет: 4 шт. ; 1870-1919 ;  ; Br ;  ; 43 ; 8888888АЛЕКС888888 ; 160 
 2109 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF+/AU ; 35 ; Бигль ; 300 
 2110 ; Лот монет СССР: 2 копейки (14 шт.) ;  ;  ; Br ; VG/F+ ; 13 ; Чапай ; 76 
 2111 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 27 ; rusin ; 105 
 2112 ; Лот монет СССР: 1 рубль (6шт) Юбилейные ; 1965-1985 ;  ; Cu-Ni ; VF/XF ; 22 ; alex-alex1968 ; 77 
 2113 ; Лот монет Банка России: 2 рубля (2 шт.) Ю. Гагарин ; 2001 СПМД ;  ; Cu-Ni ; XF- ; 7 ; svet67 ; 51 
 2114 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF+/AU ; 24 ; selyanin ; 255 
 2115 ; Лот монет СССР и Банка России: 35 шт. + жетон ;  ;  ; Би/м,Cu-Ni,Br, ; F/AU ; 19 ; bobbar ; 89 
 2116 ; Лот монет Банка России: 5,2 рубля (10 шт.) 200 лет победы в Отечественной войне 1812г. ; 2012 ;  ; St/Ni ; AU ; 15 ; kadadin ; 55 
 2117 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF+/AU ; 27 ; антоша ; 296 
 2118 ; Лот монет Банк России: 10 рублей (2шт) 55 лет Победы в ВОВ, Нерехта ; 2000,2014 ;  ; Би/м ; AU ; 9 ; L.R.Ridinghood ; 102 
 2119 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF+/AU ; 7 ; guronidze ; 255 
 2120 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 31 ; L.R.Ridinghood ; 121 
 2121 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 16 ; alex-alex1968 ; 80 
 2122 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 17 ; alex-alex1968 ; 72 
 2123 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 33 ; mx75 ; 245 
 2124 ; Лот монет Банка России: 25 рублей (9 шт.) Оружие Великой Победы ; 2019 ;  ; Cu-Ni ; XF+/AU ; 27 ; selyanin ; 348 
 2125 ; Лот монет СССР: 3 коп (13шт) ;  ;  ; Cu-Zn ; VF/VF+ ; 18 ; салаир ; 114 
 2126 ; Лот монет СССР: 1,20 коп (5шт) ; 1929-1957 ;  ; Ni,Br ; F-/VF+ ; 19 ; zemlyk2014 ; 68 
 2127 ; Лот монет СССР: 1 рубль (3шт) Юбилейные ; 1987-1990 ;  ; Cu-Ni ; VF/XF ; 15 ; svetin ; 102 
 2128 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 17 ; alex-alex1968 ; 63 
 2129 ; Лот монет Банк России: 10 рублей (3шт) Козельск, Московская область ; 2020 ;  ; Би/м ; AU ; 22 ; Svatoi88 ; 68 
 2130 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ; 2010-2020 ;  ; Би/м ; AU ; 25 ; GIP77 ; 61 
 2131 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; XF+/AU ; 28 ; ga2012 ; 274 
 2132 ; Лот монет Банка России: 10 рублей (3 шт.) Древние города России ; 2008-2011 ;  ; Би/м ; XF+/AU ; 11 ; OLEG72 ; 92 
 2133 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 42 ; неРио ; 104 
 2134 ; Лот монет Банка России: 25 рублей (9 шт.) Оружие Великой Победы ; 2019 ;  ; Cu-Ni ; XF+/AU ; 15 ; guronidze ; 319 
 2135 ; Лот монет Банк России: 10 руб (4шт) ; 2006,2077,2014 ;  ; Би/м,St/Лат ; XF/AU ; 9 ; GIP77 ; 45 
 2136 ; Лот монет СССР (5шт): 5 копеек ; 1979-1987 ;  ; Cu/Zn ; XF+/AU ; 34 ; Bal@Mond ; 227 
 2137 ; Лот монет СССР: 3 коп (3шт) ; 1936,1949,1957 ;  ; Br ; F ; 10 ; 47RUS ; 51 
 2138 ; Лот монет ССССР: 10,20 коп (3шт) ; 1952,1954,1954 ;  ; Ni ; VF+/XF ; 19 ; GIP77 ; 100 
 2139 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 14 ; alex-alex1968 ; 42 
 2140 ; Лот монет СССР: 1 рубль (3шт) Юбилейные ; 1988,1989 ;  ; Cu-Ni ; XF ; 44 ; klimvita ; 156 
 2141 ; Лот монет СССР: 3 копейки (21 шт.) ;  ;  ; Br ; VG/VF ; 4 ; Sashka ; 31 
 2142 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 17 ; drn137 ; 269 
 2143 ; Лот монет СССР: 1 рубль (3шт) Юбилейные ; 1977-1979 ;  ; Cu-Ni ; XF- ; 20 ; svetin ; 115 
 2144 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF+/AU ; 35 ; Сhatsky ; 251 
 2145 ; Лот монет Банка России: 2 рубля (11 шт.) Города-Герои ; 2000 ;  ; Cu-Ni ; VF+/XF ; 25 ; an17s ; 234 
 2146 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 30 ; ga2012 ; 312 
 2147 ; Лот монет Банка России: 10 рублей (14 шт.) Регионы РФ. Без повторов ;  ;  ; Би/м ; XF/AU ; 20 ; Бигль ; 250 
 2148 ; Лот монет Банка России: 10 рублей (9 шт.) Юбилейные ; 2014-2020 ;  ; Би/м ; AU ; 11 ; kadadin ; 119 
 2149 ; Лот монет СССР: 10 рублей (48 шт.) ; 1991 ;  ; Би/м ; VF/XF ; 37 ; eu57ro ; 171 
 2150 ; Лот монет Банка России (юбилейные) 10 руб (60шт) ;  ;  ; Би/м ; VF/XF ; 38 ; svetin ; 1025 
 2151 ; Лот монет СССР и Банка России: 100,50,5 рублей (4 шт.) ; 1991-1992 ММД ;  ; Cu-Ni,Би/м,Cu-Z ; VF+/XF ; 23 ; an17s ; 793 
 2152 ; Лот монет Банка России: 10 рублей (23 шт.) Регионы РФ. Без повторов ;  ;  ; Би/м ; XF/AU ; 16 ; kadadin ; 407 
 2053 ; Лот монет Банка России: 10 рублей (3 шт.) Древние города России ; 2002-2004 ;  ; Би/м ; XF- ; 31 ; evgens1 ; 149 
 2054 ; Лот монет Банка России: 10 рублей (7 шт.) Регионы РФ. Без повторов ;  ;  ; Би/м ; XF/AU ; 7 ; OLEG72 ; 80 
 2055 ; Лот монет СССР: 10,15,20 коп (3шт) ; 1936 ;  ; Ni ; F ; 22 ; zemlyk2014 ; 101 
 2056 ; Лот монет Банка России (2шт): 10 рублей, 2 рубля. Ю. Гагарин ; 2001 ;  ; Cu/Ni,Би/м ; XF+ ; 12 ; Bal@Mond ; 29 
 2057 ; Лот монет Банк России: 10 рублей (6шт) Регионы ; 2006-2007 ;  ; Би/м ; XF/AU ; 23 ; GAlexander ; 101 
 2058 ; Лот монет СССР: 1 рубль (7 шт.) Олимпиада 1980 ; 1977-1980 ;  ; Cu-Ni ; XF/AU ; 23 ; grisha2401 ; 421 
 2059 ; Лот монет СССР: 15,5,2,1 копейка (4 шт.) ; 1925-1939 ;  ; Ag,Br ; VG/F ; 13 ; zemlyk2014 ; 48 
 2060 ; Лот монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) ; 1961 ;  ; Cu-Ni,Cu-Zb ; VF/XF ; 37 ; Flagman ; 223 
 2061 ; Лот монет Банка России (Министерства) 10 руб (7шт) ; 2002 ;  ; Би/м ; VF-XF/XF ; 44 ; svetin ; 581 
 2062 ; Лот монет Банка России: 10 рублей (3 шт.) Древние города России ; 2008-2011 ;  ; Би/м ; XF+/AU ; 9 ; svet67 ; 102 
 2063 ; Лот монет Банка России: 10 рублей (6 шт.) Юбилейные. Без повторов ;  ;  ; Би/м ; XF-/XF ; 31 ; an78gg ; 272 
 2064 ; Лот монет Банка России: 10 рублей (6 шт.) Древние города России ; 2003-2018 ;  ; Би/м ; XF/AU ; 13 ; vborisevich1 ; 174 
 2065 ; Лот монет СССР: 20 коп (3шт) ; 1936-1939 ;  ; Ni ; VG ; 10 ; 8888888АЛЕКС888888 ; 42 
 2066 ; Лот монет Банка России: 2 рубля (2 шт.) Ю. Гагарин ; 2001 СПМД и ММД ;  ; Cu-Ni ; VF+/XF ; 9 ; L.R.Ridinghood ; 62 
 2067 ; Лот монет СССР (7шт): 5 копеек ; 1928-1955 ;  ; Br ; VG/F+ ; 41 ; bobbar ; 567 
 2068 ; Лот монет СССР: 1,3,15,20 коп (5шт) ; 1925-1957 ;  ; Ni,Ag,Br ; VG/VF ; 13 ; zemlyk2014 ; 72 
 2069 ; Лот монет Острова Шпищберген "Арктикуголь" 10,25,50,100 руб (4шт) ; 1993 ;  ; St/Ni,Cu-Zn-Al ; XF/AU ; 48 ; CMSpb ; 885 
 2070 ; Лот монет Банка России: 25,2,1 рубль (3 шт.) Юбилейные ; 2001,2019 ;  ; Cu-Ni ; XF/AU ; 21 ; Yamilov ; 144 
 2071 ; Лот монет России: 1/2 коп (2шт) ; 1898,1911 ;  ; Cu ; F/VF- ; 30 ; bobbar ; 168 
 2072 ; Лот монет СССР: 20 копеек (4 шт.) ; 1936-1955 ;  ; Ni ; VG/F ; 25 ; салаир ; 73 
 2073 ; Лот монет СССР: 1,2 коп (5шт) ; 1931-1957 ;  ; Br ; VG/F ; 29 ; Нурик ; 50 
 2074 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 33 ; Ok13 ; 512 
 2075 ; Лот монет Банк России: 10 рублей (5шт) Министерства ; 2002 ;  ; Би/м ; XF+/AU ; 27 ; GAlexander ; 465 
 2076 ; Лот монет Банка России (4шт): 10р. 55 лет победы, 2р. Города-герои. Новосибирск и Смоленс, 1р. Пушкин ; 1999,2000 ;  ; Cu/Ni,Ьи/м ; XF/AU ; 23 ; drn137 ; 172 
 2077 ; Лот монет Канады, Польши (6шт) ;  ;  ; Ag ; VF-/VF ; 84 ; eu57ro ; 746 
 2078 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 18 ; alex-alex1968 ; 107 
 2079 ; Лот монет СССР: 20 коп (5шт) ; 1953-1957 ;  ; Ni ; VF+ ; 22 ; Снежный Барс ; 66 
 2080 ; Лот монет Банка России (7шт): 10 рублей. Чеелябинская обл, Ржев, Дербент, Пензенская обл, Курганская обл, Великие Луки, Амурская обл ; 2002-2018 ;  ; Би/м ; XF/AU ; 17 ; тикси3 ; 155 
 2081 ; Лот монет Банка России: 2 рубля (2 шт.) Ю. Гагарин ; 2001 СПМД ;  ; Cu-Ni ; XF- ; 9 ; L.R.Ridinghood ; 102 
 2082 ; Лот монет СССР: 5 коп, 1 рубль (2шт) ; 1921,1924 ;  ; Cu,Ag ; G/VG ; 52 ; zemlyk2014 ; 634 
 2083 ; Лот монет Банка России: 1 рубль (3 шт.) 10 лет СНГ ; 2001 ;  ; Cu-Ni ; VF+ ; 14 ; an17s ; 139 
 2084 ; Лот монет СССР: 3 копейки (22 шт.) ;  ;  ; Br ; F/VF ; 11 ; Чапай ; 111 
 2085 ; Лот монет СССР: 10,15 коп (2шт) 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; VF/XF ; 21 ; Bal@Mond ; 104 
 2086 ; Лот монет СССР: 3 копейки (21 шт.) ;  ;  ; Br ; F/VF ; 11 ; Мерен ; 114 
 2087 ; Лот монет Банка России (Сочи-2014) 25 руб (4шт) ; 2011-2014 ;  ; Cu-Ni позолота ; AU ; 18 ; crocus ; 354 
 2088 ; Лот монет Банка России (7шт): 10 рублей. Нерехта, Ржев, Великие Луки, Зубцов, Амурская обл, Курганская обл, Челябинская обл ; 2014-2018 ;  ; Би/м ; Proof ; 20 ; GAlexander ; 136 
 2089 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; XF+ ; 69 ; svetin ; 326 
 2090 ; Лот монет СССР: 1 рубль (4 шт.) Юбилейные ;  ;  ; Cu-Ni ; VF/XF ; 11 ; rem. ; 36 
 2091 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 22 ; Ok13 ; 102 
 2092 ; Лот монет СССР: 3 копейки (2 шт.) ; 1935,1940 ;  ; Br ; F/VF ; 14 ; Мерен ; 72 
 2093 ; Лот монет СССР: 3 копейки (21 шт.) ;  ;  ; Br ; VG/VF ; 11 ; Мерен ; 125 
 2094 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 49 ; ga2012 ; 377 
 2095 ; Лот монет Банк России: 10 руб (13шт) Юбилейные ; 2005-2016 ;  ; Би/м ; XF/AU ; 29 ; $KoKoS$ ; 359 
 2096 ; Лот монет СССР: 10 копеек (12 шт.) ;  ;  ; Ni ; VG/F ; 20 ; салаир ; 171 
 2097 ; Лот монет Банка России: 2 рубля (11 шт.) Города-Герои ; 2000 ;  ; Cu-Ni ; XF ; 16 ; an17s ; 216 
 2098 ; Лот монет Банк России: 10 руб (7шт) Юбилейные ; 2005-2011 ;  ; Би/м ; XF/AU ; 14 ; GAlexander ; 113 
 2099 ; Лот монет СССР: 1 рубль, 20,15,10 копеек (8 шт.) ; 1961-1988 ;  ; Cu-Ni ; VF/XF ; 37 ; Мерен ; 373 
 2100 ; Лот монет СССР и Банка России: 9 шт. ; 1967-1991 ;  ; Cu-Ni ; VF/VF+ ; 39 ; kalita ; 87 
 2101 ; Лот монет Банка России. Министерства (2шт): 10 рублей. Мин. Юстиции, Мин финансов ; 2002 ;  ; Би/м ; XF+/AU ; 21 ; svetin ; 159 
 2102 ; Лот монет Банка России: 2 рубля (2 шт.) Ю. Гагарин ; 2001 СПМД ;  ; Cu-Ni ; XF- ; 3 ; A$$$A ; 45 
