 4859 ; Бона иностранная. Болгария ; 1951 ;  ;  ;  ; 16 ; Приор ; 139 
 1891 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 17 ; havana ; 292 
 1892 ; 5 рублей. Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 34 ; grek12121212 ; 1170 
 1893 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; XF ; 11 ; Shkeep ; 125 
 1894 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF ; 10 ; Jupiter ; 156 
 1895 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; VF-XF ; 28 ; Igrok ; 36 
 1896 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; VF-XF ; 10 ; piron ; 136 
 1897 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 24 ; Igrok ; 50 
 1898 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; XF ; 16 ; АЛЬБЕРТ ; 123 
 1899 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF ; 16 ; Shkeep ; 36 
 1900 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 25 ; sion ; 102 
 1901 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF- ; 44 ; Igrok ; 51 
 1902 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 16 ; optimus ; 67 
 1903 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 29 ; Shkeep ; 57 
 1904 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; XF ; 11 ; Igrok ; 43 
 1905 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; AU ; 103 ; etalon ; 512 
 1906 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; VF-XF ; 10 ; Shkeep ; 55 
 1907 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 21 ; etalon ; 62 
 1908 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; AU ; 8 ; asus ; 81 
 1909 ; 20 копеек ; 1950 ;  ; Ni ; XF- ; 72 ; Natascha ; 609 
 1910 ; 20 копеек ; 1965 ;  ; Cu-Ni ; XF+ ; 38 ; coiner ; 1438 
 1911 ; 20 копеек ; 1969 ;  ; Cu-Ni ; XF+ ; 54 ; capitosha ; 1618 
 1912 ; 20 копеек ; 1974 ;  ; Cu-Ni ; AU ; 32 ; capitosha ; 1372 
 1913 ; 15 копеек ; 1944 ;  ; Ni ; VF- ; 64 ; shknikolay ; 306 
 1814 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 14 ; Harlock ; 161 
 1815 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 37 ; Ник 2 ; 99 
 1816 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 7 ; asus ; 102 
 1817 ; 1 рубль. Новодел ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; Proof ; 12 ; NASA ; 308 
 1818 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 13 ; Ник 2 ; 88 
 1819 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 7 ; Ник 2 ; 83 
 1820 ; 1 рубль. Новодел ; 1981 ; Дружба навеки ; Cu-Ni ; Proof ; 37 ; imi ; 266 
 1821 ; 5 рублей. Упаковка ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 48 ; havana ; 333 
 1822 ; 1 рубль. Упаковка ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Unc ; 47 ; piron ; 696 
 1823 ; 1 рубль. Пластиковая упаковка ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 48 ; evgen 66 ; 473 
 1824 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 8 ; alex550 ; 267 
 1825 ; 3 рубля. Упаковка ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 36 ; MaRgo ; 424 
 1826 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 36 ; leo 2 ; 308 
 1827 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 21 ; 3051234 ; 505 
 1828 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 9 ; 3051234 ; 373 
 1829 ; 3 рубля. Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 24 ; lubopitnaja ; 487 
 1830 ; 3 рубля. Упаковка ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 60 ; 3051234 ; 669 
 1831 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; Proof ; 84 ; vrncoins ; 1007 
 1832 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 19 ; vrncoins ; 1020 
 1833 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 27 ; vrncoins ; 918 
 1834 ; 3 рубля. Упаковка ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 43 ; denis68 ; 3126 
 1835 ; 3 рубля. Упаковка ; 1995 ; Разгром Квантунской армии в Маньчжурии ; Cu-Ni ; Proof ; 63 ; BlackDragon88 ; 1202 
 1836 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Праги ; Cu-Ni ; Proof ; 19 ; Krechet ; 1122 
 1837 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 91 ; Aless ; 972 
 1838 ; 1 рубль. Упаковка ; 1981 ; Дружба навеки ; Cu-Ni ; Proof ; 39 ; tisa66 ; 2565 
 1839 ; 1 рубль. Упаковка ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 17 ; Uri ; 167 
 1840 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 21 ; BlackDragon88 ; 501 
 1841 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 13 ; Harlock ; 382 
 1842 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 10 ; lubopitnaja ; 357 
 1843 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 12 ; АЛЬБЕРТ ; 45 
 1844 ; 3 рубля. Упаковка нарушена ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 52 ; brat52 ; 302 
 1845 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; AU ; 24 ; leo 2 ; 207 
 1846 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 39 ; vrncoins ; 975 
 1847 ; 1 рубль. Упаковка нарушена ; 1991 ; Олимпиада в Барселоне. Бег ; Cu-Ni ; Proof ; 81 ; vasek ; 903 
 1848 ; 1 рубль. Упаковка нарушена ; 1991 ; Олимпиада в Барселоне.Метание копья ; Cu-Ni ; Proof ; 32 ; kop ; 1224 
 1849 ; 1 рубль. Упаковка нарушена ; 1991 ; Олимпиада в Барселоне.Велосипед ; Cu-Ni ; Proof ; 47 ; Evka ; 1632 
 1850 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ; Proof ; 14 ; sedoy66 ; 867 
 1851 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Прыжки в длину ; Cu-Ni ; Proof ; 37 ; likerkka ; 911 
 1852 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 31 ; Bonyf ; 856 
 1853 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; AU ; 12 ; leo 2 ; 349 
 1854 ; 1 рубль. Упаковка ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; AU ; 36 ; piron ; 758 
 1855 ; 1 рубль. Упаковка ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Proof ; 41 ; sibtec ; 911 
 1856 ; 1 рубль. Упаковка ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Proof ; 51 ; sibtec ; 945 
 1857 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 95 ; jostik23 ; 312 
 1858 ; 5 рублей. Упаковка ; 1993 ; Древний Мерв ; Cu-Ni ; Unc ; 31 ; Antromis ; 1829 
 1859 ; 5 рублей. Упаковка нарушена ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 23 ; Rober ; 126 
 1860 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 24 ; Uri ; 245 
 1861 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 19 ; havana ; 250 
 1862 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 17 ; Uri ; 232 
 1863 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 14 ; Silibim ; 160 
 1764 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF+ ; 16 ; sion ; 137 
 1765 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF+ ; 14 ; Igrok ; 42 
 1766 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF+ ; 17 ; sion ; 211 
 1767 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; XF+ ; 6 ; westof ; 41 
 1768 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF+ ; 15 ; ВЯЗЪ ; 161 
 1769 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; XF+ ; 15 ; Igrok ; 43 
 1770 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF+ ; 19 ; imi ; 59 
 1771 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; XF+ ; 13 ; spankrashin ; 51 
 1772 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; XF+ ; 14 ; Northman ; 72 
 1773 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF+ ; 36 ; jimmysu ; 42 
 1774 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF+ ; 22 ; asus ; 73 
 1775 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; XF+ ; 9 ; brat52 ; 51 
 1776 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF+ ; 12 ; termogaz ; 58 
 1777 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; XF+ ; 16 ; Northman ; 65 
 1778 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF+ ; 8 ; imi ; 56 
 1779 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; XF+ ; 11 ; jimmysu ; 83 
 1780 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; XF+ ; 19 ; sion ; 114 
 1781 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; XF+ ; 20 ; asus ; 59 
 1782 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; XF+ ; 33 ; buba1986 ; 99 
 1783 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF+ ; 26 ; ререх ; 63 
 1784 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF+ ; 12 ; asus ; 67 
 1785 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; XF+ ; 8 ; sion ; 83 
 1786 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; XF+ ; 10 ; rbmamba ; 63 
 1787 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; XF+ ; 6 ; asus ; 72 
 1788 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; XF+ ; 14 ; asus ; 102 
 1789 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 91 ; мотильда ; 215 
 1790 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 13 ; Dim1410 ; 55 
 1791 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; XF ; 10 ; asternox ; 63 
 1792 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; AU ; 22 ; rbmamba ; 148 
 1793 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 18 ; piron ; 24 
 1794 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; AU ; 36 ; Shkeep ; 99 
 1795 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF ; 52 ; jimmysu ; 53 
 1796 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 35 ; sion ; 95 
 1797 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; XF ; 4 ; asus ; 89 
 1798 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF ; 20 ; Shkeep ; 116 
 1799 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 17 ; asus ; 105 
 1800 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; AU ; 34 ; bosc ; 248 
 1801 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; AU ; 28 ; АЛЬБЕРТ ; 222 
 1802 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 16 ; molodes ; 102 
 1803 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 17 ; Shkeep ; 144 
 1804 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 15 ; sellary ; 100 
 1805 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; XF ; 16 ; jimmysu ; 127 
 1806 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; XF+ ; 11 ; asus ; 102 
 1807 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 30 ; sion ; 203 
 1808 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 15 ; ZOLTAN333 ; 114 
 1809 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 22 ; imi ; 105 
 1810 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 29 ; vasek ; 313 
 1811 ; 1 рубль. Новодел ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; Proof ; 42 ; grisha2401 ; 320 
 1812 ; 1 рубль. Новодел ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; Proof ; 92 ; aaa2009 ; 2168 
 1813 ; 1 рубль. Новодел ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; Proof ; 13 ; никсер ; 156 
 1714 ; 3 рубля ; 1995 ; Капитуляция Японии ; Cu-Ni ; Proof ; 35 ; АЛЬБЕРТ ; 1126 
 1715 ; 1 рубль. Упкаовка ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Proof ; 43 ; sibtec ; 1055 
 1716 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 28 ; spbra ; 230 
 1717 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 25 ; jimmysu ; 206 
 1718 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 40 ; spbra ; 231 
 1719 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 14 ; АЛЬБЕРТ ; 135 
 1720 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 29 ; Harlock ; 203 
 1721 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; AU ; 34 ; Xooch ; 216 
 1722 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 40 ; kop ; 316 
 1723 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 102 ; АЛЬБЕРТ ; 900 
 1724 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 3 ; rbmamba ; 123 
 1725 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 32 ; asus ; 243 
 1726 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 9 ; rbmamba ; 159 
 1727 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 9 ; rbmamba ; 159 
 1728 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 10 ; rbmamba ; 160 
 1729 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 11 ; rbmamba ; 159 
 1730 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 45 ; spbra ; 406 
 1731 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 20 ; rbmamba ; 161 
 1732 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 6 ; rbmamba ; 105 
 1733 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 96 ; Uri ; 163 
 1734 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 22 ; Shkeep ; 125 
 1735 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; XF+ ; 26 ; jimmysu ; 137 
 1736 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; XF+ ; 22 ; АЛЬБЕРТ ; 131 
 1737 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; XF+ ; 14 ; alex550 ; 153 
 1738 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; XF+ ; 8 ; Shkeep ; 102 
 1739 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 24 ; Shkeep ; 98 
 1740 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 10 ; termogaz ; 121 
 1741 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 15 ; anders1971 ; 114 
 1742 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; XF+ ; 11 ; Shkeep ; 100 
 1743 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; XF+ ; 16 ; Shkeep ; 89 
 1744 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF+ ; 17 ; sion ; 126 
 1745 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 34 ; Harlock ; 102 
 1746 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 20 ; Harlock ; 144 
 1747 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; XF+ ; 32 ; Shkeep ; 41 
 1748 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF+ ; 30 ; Shkeep ; 37 
 1749 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF+ ; 20 ; АЛЬБЕРТ ; 55 
 1750 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF+ ; 33 ; АЛЬБЕРТ ; 53 
 1751 ; 1 рубль. Ошибка на циферблате ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF+ ; 42 ; жулик ; 146 
 1752 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; XF+ ; 15 ; П.А.Н. ; 51 
 1753 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; XF+ ; 20 ; АЛЬБЕРТ ; 53 
 1754 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; XF+ ; 18 ; asus ; 59 
 1755 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; XF+ ; 21 ; АЛЬБЕРТ ; 53 
 1756 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; XF+ ; 18 ; rbmamba ; 114 
 1757 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; XF+ ; 38 ; lubopitnaja ; 235 
 1758 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; XF+ ; 21 ; rbmamba ; 184 
 1759 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; XF+ ; 9 ; ВЯЗЪ ; 161 
 1760 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; XF+ ; 9 ; ВЯЗЪ ; 128 
 1761 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; XF+ ; 14 ; Krechet ; 127 
 1762 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF+ ; 25 ; Xooch ; 163 
 1763 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; XF+ ; 15 ; АЛЬБЕРТ ; 128 
 1664 ; Жетон Министерство торговли СССР. 26. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; VF-XF ; 147 ; kalan ; 506 
 1665 ; Жетон Министерство торговли СССР. 25. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; VF- ; 29 ; нэри ; 291 
 1666 ; Жетон Министерство торговли СССР. 24. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; VF ; 149 ; нэри ; 467 
 1667 ; Жетон Министерство торговли СССР. 20. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; XF ; 121 ; kalan ; 510 
 1668 ; Жетон. Министерство торговли СССР. 19. Цифры прямоугольной формы, оборотная строна ребристая ;  ;  ; Ж/м ; XF+ ; 41 ; kalan ; 305 
 1669 ; Жетон Министерство торговли СССР. 15. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; XF ; 149 ; kalan ; 563 
 1670 ; Жетон Министерство торговли СССР. 13. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; XF ; 124 ; kalan ; 558 
 1671 ; Жетон. Министерство торговли СССР № 12 ;  ;  ; Ж/м ; VF+ ; 71 ; fillin ; 93 
 1672 ; Жетон Министерство торговли СССР. 11. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; XF ; 73 ; нэри ; 117 
 1673 ; Жетон Министерство торговли СССР. 10. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; XF ; 110 ; нэри ; 281 
 1674 ; Жетон Министерство торговли СССР. 5. Цифры округлой формы, оборотная сторона плоская ;  ;  ; Ж/м ; VF-XF ; 46 ; konstk2 ; 510 
 1675 ; Жетон Министерство торговли СССР. 4. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; F-VF ; 13 ; Greenfields ; 138 
 1676 ; Жетон Министерство торговли СССР. 3. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; F-VF ; 25 ; kalan ; 204 
 1677 ; Жетон Министерство торговли СССР. 2. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; XF ; 132 ; boroda-273 ; 489 
 1678 ; Жетон Министерство торговли СССР. 2. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; XF- ; 32 ; света ; 352 
 1679 ; Жетон Министерство торговли СССР. 2. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; XF- ; 55 ; света ; 344 
 1680 ; Жетон Министерство торговли СССР. 2. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; XF- ; 54 ; света ; 337 
 1681 ; Жетон Министерство торговли СССР. 2. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; XF- ; 41 ; kalan ; 392 
 1682 ; Жетон Министерство торговли СССР. 2. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; XF- ; 26 ; alek99 ; 334 
 1683 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 112 ; Silibim ; 235 
 1684 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 43 ; sion ; 143 
 1685 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; XF+ ; 17 ; фёкла ; 104 
 1686 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF ; 1 ; Mihrutka777 ; 50 
 1687 ; 5 рублей. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 27 ; гномы forever ; 1020 
 1688 ; 3 рубля. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 41 ; ova ; 359 
