 6213 ; Пухов Е.В. Монеты "Ефимок с признаками" ; 2014 ;  ;  ;  ; 77 ; 8reales ; 645 
 2092 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 34 ; vasilyi66 ; 1655 
 2093 ; 3 рубля. Упаковка ; 1995 ; Разгром Квантунской армии в Маньчжурии ; Cu-Ni ; Proof ; 29 ; serenki ; 2493 
 2094 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 27 ; BillBerri ; 310 
 2095 ; 3 рубля. Упаковка ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 18 ; Flagman ; 813 
 2096 ; 3 рубля. Упаковка ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 36 ; skynet 027 ; 2417 
 2097 ; 5 рублей ; 1993 ; Древний Мерв ; Cu-Ni ; AU ; 40 ; Tsuribito ; 2091 
 2098 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 23 ; HristS ; 294 
 2099 ; 1 рубль ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; AU ; 38 ; Black Cat ; 906 
 2100 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 21 ; Serfer ; 250 
 2101 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 19 ; BillBerri ; 300 
 2102 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 7 ; aist.oren ; 102 
 2103 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF ; 13 ; aist.oren ; 120 
 2104 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 13 ; Sk-masshtab ; 309 
 2105 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF+ ; 13 ; asus ; 238 
 2106 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 29 ; Serg1700 ; 316 
 2107 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 30 ; Ok13 ; 341 
 2108 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 9 ; Ok13 ; 102 
 2109 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 22 ; HristS ; 357 
 2110 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 23 ; Serg1700 ; 320 
 2111 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; AU ; 11 ; z196723 ; 94 
 2112 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 28 ; HristS ; 306 
 2113 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 9 ; BillBerri ; 261 
 2114 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; AU ; 15 ; BillBerri ; 189 
 2115 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 17 ; asus ; 261 
 2116 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 12 ; yurysanych ; 79 
 2117 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; AU ; 22 ; Serfer ; 441 
 2118 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 27 ; BillBerri ; 237 
 2119 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; XF ; 46 ; Почта России ; 395 
 2120 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 45 ; SPAM ; 453 
 2121 ; 15 копеек ; 1941 ;  ; Ni ; VF ; 31 ; Fata Morgana ; 212 
 2122 ; 15 копеек ; 1943 ;  ; Ni ; VF ; 17 ; 13 ; 79 
 2123 ; 15 копеек ; 1944 ;  ; Ni ; VF ; 84 ; sovmin ; 1031 
 2124 ; 15 копеек ; 1949 ;  ; Ni ; VF ; 43 ; sovmin ; 591 
 2125 ; 15 копеек ; 1951 ;  ; Ni ; VF ; 45 ; sovmin ; 328 
 2126 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 15 ; svn56 ; 108 
 2127 ; 20 копеек ; 1933 ;  ; Ni ; VF-XF ; 17 ; js0000 ; 107 
 2128 ; 20 копеек ; 1932 ;  ; Ni ; VF+ ; 30 ; Юстас ; 100 
 2129 ; 3 копейки ; 1928 ;  ; Br ; VF-XF ; 55 ; shknikolay ; 454 
 2130 ; 3 копейки ; 1940 ;  ; Br ; VF-XF ; 6 ; CMSpb ; 62 
 2131 ; 3 копейки ; 1941 ;  ; Br ; VF+ ; 15 ; Рррр ; 237 
 2132 ; 2 копейки ; 1940 ;  ; Br ; XF ; 7 ; Мужик! Купи штаны! ; 56 
 2133 ; 2 копейки ; 1974 ;  ; Cu-Zn ; AU ; 48 ; niko1968 ; 153 
 2134 ; 1 копейка ; 1955 ;  ; Br ; XF ; 27 ; sovmin ; 153 
 2135 ; 1 копейка ; 1956 ;  ; Br ; XF ; 17 ; 462 ; 75 
 2036 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 19 ; sibirian ; 127 
 2037 ; 1 рубль. Новодел. Упаковка ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 62 ; skylink ; 797 
 2038 ; 1 рубль. Упаковка ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; Proof ; 44 ; gos ; 2457 
 2039 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 16 ; Александр-78 ; 124 
 2040 ; 3 рубля. Упаковка ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 25 ; TITAN1 ; 816 
 2041 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 16 ; rem ; 127 
 2042 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 16 ; нуна ; 127 
 2043 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 13 ; Holder31 ; 238 
 2044 ; 5 рублей. Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 12 ; Гаечка ; 521 
 2045 ; 5 рублей. Упаковка ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 12 ; Гаечка ; 284 
 2046 ; 5 рублей. Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 8 ; Гаечка ; 218 
 2047 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 36 ; Makys ; 654 
 2048 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Unc ; 37 ; Makys ; 1011 
 2049 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 25 ; Гаечка ; 624 
 2050 ; 5 рублей. Упаковка ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 7 ; aist.oren ; 282 
 2051 ; 5 рублей. Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 5 ; Kudma ; 244 
 2052 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 23 ; skylink ; 216 
 2053 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 20 ; seabear69 ; 232 
 2054 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 35 ; timberwolf ; 930 
 2055 ; 5 рублей. Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 12 ; Алекс2007 ; 222 
 2056 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 14 ; Serg1700 ; 208 
 2057 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 12 ; Алекс2007 ; 165 
 2058 ; 5 рублей. Упаковка ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 12 ; Kulik75 ; 272 
 2059 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Unc ; 26 ; Коллекционер СНГ ; 818 
 2060 ; 5 рублей. Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 15 ; Rober ; 237 
 2061 ; 5 рублей. Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 6 ; Алекс2007 ; 216 
 2062 ; 5 рублей. Упаковка нарушена ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 10 ; Алекс2007 ; 221 
 2063 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 16 ; Матроскин ; 214 
 2064 ; 5 рублей. Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 16 ; ВВД ; 214 
 2065 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 17 ; HristS ; 237 
 2066 ; 5 рублей. Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 14 ; Kulik75 ; 270 
 2067 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 10 ; Алекс2007 ; 140 
 2068 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 12 ; Алекс2007 ; 140 
 2069 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 26 ; rem ; 144 
 2070 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Unc ; 21 ; Serg1700 ; 97 
 2071 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 37 ; skylink ; 534 
 2072 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 53 ; TITAN1 ; 512 
 2073 ; 1 рубль. Новодел. Упаковка ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 44 ; Serg1700 ; 714 
 2074 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения К.А.Тимирязева ; Cu-Ni ; Unc ; 33 ; nik41 ; 793 
 2075 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 22 ; aist.oren ; 272 
 2076 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Unc ; 29 ; skynet 027 ; 920 
 2077 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 12 ; an17s ; 1915 
 2078 ; 3 рубля. Упаковка ; 1995 ; Взятие Берлина ; Cu-Ni ; Proof ; 35 ; АЕ22 ; 2393 
 2079 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 39 ; Makys ; 368 
 2080 ; 3 рубля. Упаковка ; 1994 ; 50 лет освобождения Белграда ; Cu-Ni ; Proof ; 44 ; Сашок 1959 ; 1677 
 2081 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 27 ; Четырехлистник ; 612 
 2082 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Unc ; 55 ; skynet 027 ; 482 
 2083 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; Proof ; 34 ; skynet 027 ; 1734 
 2084 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Японии ; Cu-Ni ; Proof ; 21 ; Запруда ; 2171 
 2085 ; 3 рубля. Упаковка ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 15 ; Гаечка ; 2142 
 1986 ; 1 рубль ; 1988 ; 160 лет со дня рождения Л.Н.Толстого ; Cu-Ni ; Proof ; 14 ; legaluser ; 114 
 1987 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 5 ; Vitaly89 ; 114 
 1988 ; 1 рубль Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 3 ; Vitaly89 ; 181 
 1989 ; 25 рублей. Упаковка ; 2014 ; СПМД Сочи 2014. Эстафета Олимп. огня ; Cu-Ni ; Unc ; 15 ; serg_num ; 51 
 1990 ; 25 рублей. 75 лет полного освобождения Ленинграда ; 2019 ;  ; Ni/St ; AU ; 11 ; Vitaly89 ; 55 
 1991 ; 3 рубля ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 21 ; Четырехлистник ; 696 
 1992 ; 1 рубль ; 1988 ; 160 лет со дня рождения Л.Н.Толстого ; Cu-Ni ; XF ; 15 ; yurysanych ; 57 
 1993 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 19 ; skylink ; 137 
 1994 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 23 ; TITAN1 ; 161 
 1995 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 15 ; TITAN1 ; 126 
 1996 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 17 ; asus ; 247 
 1997 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 21 ; yurysanych ; 136 
 1998 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 15 ; legaluser ; 102 
 1999 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 7 ; aist.oren ; 119 
 2000 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 24 ; Aleks1403 ; 118 
 2001 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 17 ; Александр-78 ; 120 
 2002 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 20 ; tex ; 128 
 2003 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 9 ; aist.oren ; 119 
 2004 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 14 ; legaluser ; 108 
 2005 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 16 ; Serfer ; 118 
 2006 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 24 ; RemTro ; 830 
 2007 ; 3 рубля. Упаковка ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 25 ; TITAN1 ; 822 
 2008 ; 3 рубля. Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 14 ; Moneta 969 ; 680 
 2009 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 12 ; skylink ; 159 
 2010 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; AU ; 26 ; yurysanych ; 110 
 2011 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; AU ; 41 ; BillBerri ; 138 
 2012 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; AU ; 20 ; Ok13 ; 115 
 2013 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 34 ; yurysanych ; 206 
 2014 ; 1 рубль. Новодел ; 1977 ; 60 лет Советской власти ; Cu-Ni ; Proof ; 57 ; Serg1700 ; 352 
 2015 ; 1 рубль ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Proof ; 47 ; RemTro ; 1102 
 2016 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; AU ; 23 ; yurysanych ; 150 
 2017 ; 1 рубль ; 1986 ; Международный год мира.В рубле Л в виде шалаша. ; Cu-Ni ; AU ; 31 ; skylink ; 930 
 2018 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF+ ; 5 ; yurysanych ; 46 
 2019 ; 3 рубля ; 1994 ; 50 лет освобождения Севастополя ; Cu-Ni ; Proof ; 27 ; Сhatsky ; 2445 
 2020 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 26 ; ВВД ; 173 
 2021 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 20 ; timberwolf ; 195 
 2022 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 20 ; timberwolf ; 232 
 2023 ; 5 рублей. Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 16 ; TITAN1 ; 173 
 2024 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 23 ; Kulik75 ; 179 
 2025 ; 5 рублей. Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 28 ; TITAN1 ; 538 
 2026 ; 1 рубль. Новодел. Упаковка ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 68 ; Serg1700 ; 765 
 2027 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 24 ; silver925 ; 130 
 2028 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 14 ; АлександрМ ; 350 
 2029 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 17 ; TITAN1 ; 502 
 2030 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 22 ; aist.oren ; 288 
 2031 ; 1 рубль. Упаковка ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 11 ; timberwolf ; 318 
 2032 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 28 ; Serg1700 ; 153 
 2033 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 22 ; Александр-78 ; 124 
 2034 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 17 ; нуна ; 129 
 2035 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 31 ; timberwolf ; 195 
 1936 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 20 ; legaluser ; 128 
 1937 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 14 ; legaluser ; 128 
 1938 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 14 ; Sk-masshtab ; 110 
 1939 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 15 ; Ftog ; 132 
 1940 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 17 ; klimvita ; 136 
 1941 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 14 ; yurysanych ; 135 
 1942 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 13 ; rem ; 159 
 1943 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 14 ; Fatallity ; 170 
 1944 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 21 ; сортам70 ; 101 
 1945 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 14 ; rusin ; 102 
 1946 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 18 ; legaluser ; 113 
 1947 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 16 ; legaluser ; 113 
 1948 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Unc/AU ; 20 ; Ftog ; 118 
 1949 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Unc/AU ; 12 ; yurysanych ; 124 
 1950 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 13 ; klimvita ; 148 
 1951 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Unc/AU ; 8 ; Ftog ; 87 
 1952 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Unc/AU ; 13 ; aist.oren ; 153 
 1953 ; 25 рублей. Российский и советский мультфильм. Три Богатыря ; 2017 ;  ; Cu-Ni ; AU ; 40 ; kvs ; 548 
 1954 ; 25 рублей. Российский и советский мультфильм. Винни Пух ; 2017 ;  ; Cu-Ni ; AU ; 35 ; vadimex ; 550 
 1955 ; 25 рублей. Российский и советский мультфильм. Три Богатыря ; 2017 ;  ; Cu-Ni ; AU ; 50 ; Матроскин ; 577 
 1956 ; 25 рублей. Российский и советский мультфильм. Винни Пух ; 2017 ;  ; Cu-Ni ; AU ; 48 ; Матроскин ; 541 
 1957 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 33 ; 1ЛУКА ; 265 
 1958 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 75 ; Flagman ; 1730 
 1959 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; XF ; 17 ; yurysanych ; 88 
 1960 ; 1 рубль ; 1988 ; 160 лет со дня рождения Л.Н.Толстого ; Cu-Ni ; AU ; 11 ; Ok13 ; 57 
 1961 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; XF ; 14 ; yurysanych ; 76 
 1962 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF/AU ; 26 ; yurysanych ; 100 
 1963 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; XF/AU ; 12 ; yurysanych ; 69 
 1964 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; XF/AU ; 23 ; yurysanych ; 107 
 1965 ; 10 рублей ; 2010 ; Всероссийская перепись населения ; биметалл ; AU ; 64 ; ikrut ; 419 
 1966 ; 10 рублей ; 2010 ; Ненецкий автономный округ ; биметалл ; AU ; 29 ; rusin ; 291 
 1967 ; 10 рублей ; 2002 ; ММД Дербент ; биметалл ; VF-XF ; 37 ; Сашок 1959 ; 171 
 1968 ; 10 рублей ; 2005 ; СПМД Казань ; биметалл ; XF ; 16 ; rusin ; 72 
 1969 ; 10 рублей ; 2007 ; Вологда. Древние города России ; биметалл ; XF ; 55 ; eotan ; 362 
 1970 ; 10 рублей ; 2007 ; Гдов. Древние города России ; биметалл ; XF ; 59 ; eotan ; 510 
 1971 ; 10 рублей ; 2007 ; Великий Устюг. Древние города России ; биметалл ; VF-XF ; 38 ; RemTro ; 311 
 1972 ; 10 рублей ; 2008 ; Древние города России. Владимир ; биметалл ; VF-XF ; 55 ; yurysanych ; 327 
 1973 ; 10 рублей ; 2006 ; Каргополь ; биметалл ; VF ; 13 ; Technics ; 110 
 1974 ; 10 рублей ; 2005 ; ММД Калининград ; биметалл ; VF ; 12 ; Александр-78 ; 63 
 1975 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 11 ; Александр-78 ; 107 
 1976 ; 3 рубля ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Unc/AU ; 9 ; alex62 ; 561 
 1977 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 5 ; Vitaly89 ; 122 
 1978 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 7 ; Vitaly89 ; 125 
 1979 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 10 ; SwaggaRakka ; 110 
 1980 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 7 ; legaluser ; 111 
 1981 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 7 ; Vitaly89 ; 118 
 1982 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 21 ; Vitaly89 ; 258 
 1983 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 7 ; SwaggaRakka ; 117 
 1984 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 31 ; legaluser ; 275 
 1985 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 27 ; aist.oren ; 199 
 1886 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 20 ; Kulik75 ; 159 
 1887 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 16 ; kvs ; 133 
 1888 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 32 ; kvs ; 301 
 1889 ; 25 рублей. 25 лет Конституции ; 2018 ;  ; Cu-Ni ; AU ; 39 ; aist.oren ; 429 
 1890 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 30 ; Serg1700 ; 191 
 1891 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 29 ; 1ЛУКА ; 456 
 1892 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 23 ; TITAN1 ; 169 
 1893 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 18 ; Матроскин ; 243 
 1894 ; 3 рубля ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 37 ; 1ЛУКА ; 510 
 1895 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 15 ; legaluser ; 117 
