 4870 ; Бона иностранная. Германия. 50 марок. Оккупационная эмиссия союзников в Германии. Гознак ; 1944 ;  ;  ;  ; 18 ; Филипп Бенг ; 389 
 1695 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 31 ; pon4ik ; 279 
 1696 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 16 ; yourikach ; 255 
 1697 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 17 ; yourikach ; 261 
 1698 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 18 ; yourikach ; 260 
 1699 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 16 ; yourikach ; 306 
 1700 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 22 ; Megapuzo ; 269 
 1701 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 18 ; grek12121212 ; 102 
 1702 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 14 ; grek12121212 ; 102 
 1703 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 33 ; Megapuzo ; 373 
 1704 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 21 ; pon4ik ; 255 
 1705 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 13 ; grek12121212 ; 204 
 1706 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 14 ; Vovs ; 151 
 1707 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 34 ; Vovs ; 132 
 1708 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 28 ; grek12121212 ; 153 
 1709 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 30 ; rusla ; 150 
 1610 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 35 ; Galina66 ; 272 
 1611 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 29 ; stinl ; 255 
 1612 ; 1 рубль. Упаковка ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 34 ; Шурипок ; 663 
 1613 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 21 ; gola78 ; 225 
 1614 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 27 ; Galina66 ; 250 
 1615 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 83 ; dec9 ; 1197 
 1616 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 33 ; sax ; 235 
 1617 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 30 ; sax ; 225 
 1618 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Unc ; 27 ; sax ; 225 
 1619 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 26 ; sax ; 235 
 1620 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Unc ; 28 ; sax ; 261 
 1621 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Unc ; 23 ; sax ; 248 
 1622 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 31 ; pioner ; 181 
 1623 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 45 ; Galina66 ; 153 
 1624 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского."пруф", без знака МД ; Cu-Ni ; Proof ; 32 ; 1234567 ; 1599 
 1625 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 45 ; amfitamin.0802 ; 1230 
 1626 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 35 ; Galina66 ; 317 
 1627 ; 5 рублей. Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 34 ; gola78 ; 383 
 1628 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Unc ; 13 ; evilpap ; 306 
 1629 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 25 ; Galina66 ; 293 
 1630 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 30 ; alexgp ; 365 
 1631 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 45 ; rusla ; 192 
 1632 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 19 ; mezy1969 ; 159 
 1633 ; 3 рубля. Упаковка ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 32 ; gola78 ; 337 
 1634 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 34 ; Galina66 ; 295 
 1635 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 30 ; Galina66 ; 257 
 1636 ; 3 рубля ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 16 ; slovjnin ; 700 
 1637 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; AU ; 53 ; orel ; 614 
 1638 ; 3 рубля. Упаковка ; 1994 ; 50 лет освобождения Севастополя ; Cu-Ni ; Proof ; 43 ; sibons ; 3079 
 1639 ; 3 рубля. Упаковка ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 32 ; sibons ; 2410 
 1640 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; Proof ; 21 ; PabloniusNSK ; 1270 
 1641 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 45 ; PabloniusNSK ; 1240 
 1642 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 21 ; gola78 ; 215 
 1643 ; 3 рубля. Упаковка ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 21 ; ship-nik ; 1000 
 1644 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; XF ; 11 ; кася ; 300 
 1645 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 18 ; leo1978 ; 387 
 1646 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 13 ; gola78 ; 240 
 1647 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 29 ; gola78 ; 245 
 1648 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 15 ; evilpap ; 284 
 1649 ; 1 рубль. Упаковка ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Unc ; 44 ; боец1 ; 702 
 1650 ; 5 рублей ; 1993 ; Древний Мерв ; Cu-Ni ; Unc ; 29 ; vladzory ; 2222 
 1651 ; 5 рублей ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 25 ; slovjnin ; 759 
 1652 ; 3 рубля ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Unc ; 25 ; mezy1969 ; 507 
 1653 ; 3 рубля ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 20 ; Mike! ; 767 
 1654 ; 3 рубля ; 1994 ; 50 лет освобождения Белграда ; Cu-Ni ; Proof ; 18 ; stomach111 ; 1216 
 1655 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Unc ; 30 ; mezy1969 ; 497 
 1656 ; 3 рубля ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 20 ; 2262н ; 512 
 1657 ; 1 рубль ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; Proof ; 22 ; боец1 ; 1122 
 1658 ; 1 рубль ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Unc ; 22 ; x7 ; 901 
 1659 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 14 ; grek12121212 ; 354 
 1560 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 31 ; slovjnin ; 507 
 1561 ; 3 рубля ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 50 ; AnatolS ; 1417 
 1562 ; 1 рубль. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Unc ; 39 ; jfk-1324 ; 414 
 1563 ; 1 рубль. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 33 ; Galina66 ; 317 
 1564 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 37 ; gola78 ; 340 
 1565 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 11 ; Dragon ; 246 
 1566 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 24 ; gola78 ; 242 
 1567 ; 1 рубль. Упаковка ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 31 ; kolbur ; 281 
 1568 ; 1 рубль. Упаковка ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 17 ; leo1978 ; 255 
 1569 ; 1 рубль. Упаковка ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 31 ; Dragon ; 259 
 1570 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 21 ; щекин ; 270 
 1571 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 40 ; Dragon ; 292 
 1572 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 15 ; Dragon ; 210 
 1573 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 39 ; .gk ; 320 
 1574 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 27 ; stinl ; 255 
 1575 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 32 ; stinl ; 225 
 1576 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 22 ; stinl ; 255 
 1577 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 29 ; stinl ; 255 
 1578 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 28 ; stinl ; 255 
 1579 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 20 ; Dragon ; 235 
 1580 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 25 ; Dragon ; 230 
 1581 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 15 ; Dragon ; 210 
 1582 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 26 ; Galina66 ; 301 
 1583 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 48 ; gola78 ; 244 
 1584 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 27 ; grek12121212 ; 396 
 1585 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 20 ; dec9 ; 396 
 1586 ; 1 рубль ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Proof ; 30 ; viktor2205 ; 1001 
 1587 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 29 ; grek12121212 ; 680 
 1588 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 16 ; gola78 ; 250 
 1589 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 26 ; werespider ; 412 
 1590 ; 5 рублей. Упаковка ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 31 ; stinl ; 362 
 1591 ; 5 рублей. Упаковка ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 34 ; alexgp ; 440 
 1592 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 33 ; Galina66 ; 279 
 1593 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 40 ; alexadm ; 368 
 1594 ; 5 рублей. Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 25 ; stinl ; 365 
 1595 ; 5 рублей. Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 17 ; Galina66 ; 351 
 1596 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Unc ; 16 ; Galina66 ; 313 
 1597 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 37 ; stinl ; 371 
 1598 ; 3 рубля. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 34 ; Dragon ; 340 
 1599 ; 1 рубль. Упаковка ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 45 ; gola78 ; 796 
 1600 ; 1 рубль. Упаковка ; 1977 ; 60 лет Советской власти ; Cu-Ni ; Proof ; 49 ; vrncoins ; 5100 
 1601 ; 1 рубль. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 34 ; flks ; 385 
 1602 ; 1 рубль. Упаковка ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 24 ; stinl ; 276 
 1603 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 25 ; stinl ; 250 
 1604 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 32 ; shiraliv ; 535 
 1605 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 26 ; evilpap ; 315 
 1606 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 27 ; gola78 ; 255 
 1607 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 16 ; gola78 ; 224 
 1608 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 19 ; grek12121212 ; 338 
 1609 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 24 ; stinl ; 242 
 1510 ; Полкопейки ; 1927 ;  ; Cu ; XF ; 31 ; Schwer ; 1201 
 1511 ; Полкопейки ; 1927 ;  ; Cu ; VF ; 35 ; SSK ; 657 
 1512 ; 50 копеек ; 1946 ; о.Шпицберген ; б.м. ; F+ ; 59 ; azatm82 ; 2154 
 1513 ; 100 рублей ; 1993 ; о.Шпицберген ;  ; AU ; 74 ; viktor2205 ; 398 
 1514 ; 50 рублей ; 1993 ; о.Шпицберген ;  ; AU ; 56 ; da4a ; 368 
 1515 ; 25 рублей ; 1993 ; о.Шпицберген ;  ; AU ; 60 ; markvit ; 400 
 1516 ; 10 рублей ; 1993 ; о.Шпицберген ;  ; AU ; 58 ; markvit ; 398 
 1517 ; Жетон. Один полтинник. Ю. Гагарин ; ММД ;  ; Ag ; Proof ; 31 ; joper69 ; 2185 
 1518 ; Жетон. Один полтинник. Н.С. Хрущев ; 2012ММД ;  ; Cu/Ni ; Proof ; 23 ; etalon ; 1265 
 1519 ; Жетон. Один полтинник. Н.С. Хрущев ; 2012ММД ;  ; Латунь ; Proof ; 23 ; shknikolay ; 1020 
 1520 ; Жетон. 1 рубль. 70 лет Советскому чекану ; СПМД ;  ; Ag ; XF ; 41 ; I330I ; 1224 
 1521 ; Жетон. Один полтинник. Ю. Гагарин ; 2011ММД ;  ; Латунь ; Proof ; 13 ; bonipari ; 1224 
 1522 ; Разменный знак 10. Шпицберген. Против терроризма. Упаковка ; 2001СПМД ;  ; Cu/Ni ; Proof ; 35 ; D-503 ; 2001 
 1523 ; Разменный знак 10. Шпицберген. Подъем подлодки "Курск". Упаковка ; 2001СПМД ;  ; Cu/Ni ; Proof ; 30 ; jfk-1324 ; 1836 
 1524 ; Разменный знак 10. Шпицберген. Против терроризма ; 2002СПМД ;  ; Cu/Ni ; Proof ; 25 ; jfk-1324 ; 669 
 1525 ; Разменный знак 10. Шпицберген. Сход ледника-трагедия в Кармадонском ущелье ; 2002СПМД ;  ; Cu/Ni ; Proof ; 21 ; jfk-1324 ; 669 
 1526 ; 2 ; 1998 ; о.Шпицберген ;  ; AU ; 70 ; 收集者 ; 1542 
 1527 ; 50 копеек ; 1975 ;  ; Cu-Ni ; AU ; 31 ; kostas ; 2058 
 1528 ; 20 копеек. Упаковка ; 1965 ;  ; Cu-Ni ; AU ; 29 ; Taras58 ; 1989 
 1529 ; 20 копеек ; 1969 ;  ; Cu-Ni ; AU ; 42 ; ArCan ; 2030 
 1530 ; 15 копеек. Упаковка ; 1965 ;  ; Cu-Ni ; AU ; 102 ; Taras58 ; 2346 
 1531 ; 15 копеек ; 1968 ;  ; Cu-Ni ; AU ; 24 ; WOLK ; 666 
 1532 ; 15 копеек ; 1969 ;  ; Cu-Ni ; AU ; 34 ; kostas ; 2142 
 1533 ; 10 копеек. Упаковка ; 1965 ;  ; Cu-Ni ; AU ; 142 ; nils5 ; 2142 
 1534 ; 5 копеек ; 1937 ;  ; Br ; F+ ; 24 ; yurrgen ; 227 
 1535 ; 5 копеек ; 1938 ;  ; Br ; F ; 10 ; yurrgen ; 123 
 1536 ; 5 копеек ; 1939 ;  ; Br ; VG ; 5 ; yurrgen ; 90 
 1537 ; 5 копеек ; 1941 ;  ; Br ; F ; 23 ; GERo ; 271 
 1538 ; 5 копеек ; 1945 ;  ; Br ; F+ ; 14 ; yurrgen ; 459 
 1539 ; 5 копеек ; 1965 ;  ; Cu-Zn ; AU ; 64 ; RusScat ; 2244 
 1540 ; 5 копеек ; 1967 ;  ; Cu-Zn ; XF+ ; 21 ; o.k. ; 581 
 1541 ; 5 копеек ; 1968 ;  ; Cu-Zn ; AU ; 27 ; Colonel67 ; 920 
 1542 ; 5 копеек ; 1969 ;  ; Cu-Zn ; VF ; 30 ; dimon46 ; 1405 
 1543 ; 5 копеек ; 1968 ;  ; Cu-Zn ; XF ; 37 ; sotnik ; 726 
 1544 ; 5 копеек ; 1971 ;  ; Cu-Zn ; VF ; 25 ; shknikolay ; 1275 
 1545 ; 5 копеек ; 1972 ;  ; Cu-Zn ; VF ; 14 ; shknikolay ; 1734 
 1546 ; 3 копейки ; 1927 ;  ; Br ; VF- ; 17 ; yurrgen ; 1925 
 1547 ; 3 копейки ; 1930 ; В СССР С вытянуты, шт.20 коп.1924 ; Br ; F ; 45 ; sotnik ; 1450 
 1548 ; 3 копейки ; 1945 ;  ; Br ; VF ; 45 ; yurrgen ; 665 
 1549 ; 10 рублей. Брак монетного двора (аверс/реверс 90 градусов) ; 1993 ; ЛМД белый металл (магнитный) ; Fe in Br ; XF ; 13 ; 1010110 ; 113 
 1550 ; Депозитный сертификат 5000 рублей. Всероссийский биржевой банк ; 1991 ;  ; Б/м ; AU ; 24 ; Буарон1925 ; 906 
 1551 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского."пруф", без знака МД ; Cu-Ni ; Proof ; 20 ; 1234567 ; 1154 
 1552 ; 5 рублей. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 26 ; amfitamin.0802 ; 1409 
 1553 ; 5 рублей. Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 36 ; grek12121212 ; 600 
 1554 ; 3 рубля. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 38 ; stinl ; 355 
 1555 ; 3 рубля. Упаковка ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 27 ; сербос1975 ; 347 
 1556 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 26 ; сербос1975 ; 379 
 1557 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 22 ; pac262 ; 401 
 1558 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 21 ; ship-nik ; 669 
 1559 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 41 ; kanh14 ; 432 
 1460 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 39 ; oceancrosser ; 110 
 1461 ; 20 копеек ; 1925 ;  ; Ag ; VF ; 42 ; Garry128 ; 90 
 1462 ; 20 копеек ; 1925 ;  ; Ag ; VF ; 26 ; asadovoy ; 107 
 1463 ; 20 копеек ; 1927 ;  ; Ag ; VF+ ; 24 ; Володя ; 115 
 1464 ; 20 копеек ; 1927 ;  ; Ag ; VF+ ; 22 ; Rober ; 132 
 1465 ; 20 копеек ; 1928 ;  ; Ag ; XF+ ; 13 ; Serg51 ; 123 
 1466 ; 20 копеек ; 1928 ;  ; Ag ; XF ; 16 ; oceancrosser ; 129 
 1467 ; 20 копеек ; 1928 ;  ; Ag ; VF ; 22 ; brigadir ; 93 
 1468 ; 20 копеек ; 1929 ;  ; Ag ; AU ; 29 ; Slava28 ; 233 
 1469 ; 20 копеек ; 1929 ;  ; Ag ; AU ; 11 ; vagrant ; 179 
 1470 ; 20 копеек ; 1929 ;  ; Ag ; VF+ ; 27 ; Володя ; 108 
 1471 ; 20 копеек ; 1929 ;  ; Ag ; VF ; 23 ; Володя ; 111 
 1472 ; 20 копеек ; 1929 ;  ; Ag ; VF- ; 35 ; johnsilver09 ; 102 
 1473 ; 20 копеек ; 1930 ;  ; Ag ; XF ; 36 ; Serg51 ; 164 
 1474 ; 20 копеек ; 1930 ;  ; Ag ; XF- ; 28 ; Володя ; 101 
 1475 ; 20 копеек ; 1930 ;  ; Ag ; VF-XF ; 40 ; johnsilver09 ; 105 
 1476 ; 20 копеек ; 1930 ;  ; Ag ; VF+ ; 12 ; belkatya ; 123 
 1477 ; 20 копеек ; 1930 ;  ; Ag ; VF ; 22 ; oceancrosser ; 108 
 1478 ; 15 копеек ; 1922 ;  ; Ag ; VF-XF ; 19 ; alexnn ; 255 
 1479 ; 15 копеек ; 1922 ;  ; Ag ; F-VF ; 13 ; Dimitriy ; 148 
 1480 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 29 ; Magger ; 94 
 1481 ; 15 копеек ; 1924 ;  ; Ag ; XF- ; 46 ; Magger ; 213 
 1482 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 30 ; spstudio ; 185 
 1483 ; 15 копеек ; 1927 ;  ; Ag ; XF+ ; 8 ; ReSeRVeD ; 150 
 1484 ; 15 копеек ; 1927 ;  ; Ag ; VF+ ; 7 ; jjjoker ; 157 
 1485 ; 15 копеек ; 1927 ;  ; Ag ; VF ; 33 ; Garry128 ; 105 
 1486 ; 15 копеек ; 1927 ;  ; Ag ; VF ; 31 ; esacsa ; 90 
 1487 ; 15 копеек ; 1928 ;  ; Ag ; VF-XF ; 26 ; johnsilver09 ; 108 
 1488 ; 15 копеек ; 1928 ;  ; Ag ; VF ; 19 ; Garry128 ; 108 
 1489 ; 15 копеек ; 1928 ;  ; Ag ; VF- ; 38 ; viktor2205 ; 101 
 1490 ; 15 копеек ; 1929 ;  ; Ag ; AU ; 43 ; asadovoy ; 328 
 1491 ; 15 копеек ; 1929 ;  ; Ag ; VF+ ; 36 ; Mahfey ; 159 
 1492 ; 15 копеек ; 1930 ;  ; Ag ; AU ; 29 ; novikoff12006 ; 534 
 1493 ; 15 копеек ; 1930 ;  ; Ag ; XF ; 30 ; vagrant ; 381 
 1494 ; 15 копеек ; 1930 ;  ; Ag ; VF-XF ; 24 ; Almagen ; 150 
 1495 ; 10 копеек ; 1921 ;  ; Ag ; F-VF ; 47 ; Turist33 ; 820 
 1496 ; 10 копеек ; 1923 ;  ; Ag ; AU ; 110 ; zydor ; 1704 
 1497 ; 10 копеек ; 1923 ;  ; Ag ; VF ; 47 ; sparrow ; 100 
 1498 ; 10 копеек ; 1923 ;  ; Ag ; VF- ; 55 ; Garry128 ; 115 
 1499 ; 10 копеек ; 1927 ;  ; Ag ; AU ; 39 ; GERo ; 359 
 1500 ; 10 копеек ; 1928 ;  ; Ag ; VF-XF ; 32 ; wr41 ; 161 
 1501 ; 10 копеек ; 1930 ;  ; Ag ; AU ; 14 ; Slava28 ; 260 
 1502 ; 10 копеек ; 1930 ;  ; Ag ; XF+ ; 62 ; spstudio ; 201 
 1503 ; 10 копеек ; 1930 ;  ; Ag ; VF+ ; 33 ; ReSeRVeD ; 150 
 1504 ; 10 копеек ; 1930 ;  ; Ag ; VF ; 17 ; ReSeRVeD ; 123 
 1505 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; F ; 23 ; Володя ; 128 
 1506 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; F ; 20 ; Володя ; 108 
 1507 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; XF- ; 43 ; кве ; 573 
 1508 ; Полкопейки ; 1925 ;  ; Cu ; XF- ; 23 ; 1999 ; 714 
 1509 ; Полкопейки ; 1925 ;  ; Cu ; VF+ ; 50 ; SSK ; 711 
 1410 ; 1 рубль ; 1995 ; ЛМД Красная книга. Черноморская афалина ; Ag ; Proof ; 22 ; andrew.m.v ; 2550 
 1411 ; 1 рубль ; 1995 ; ЛМД Красная книга. Кавказский тетерев ; Ag ; Proof ; 22 ; andrew.m.v ; 2550 
 1412 ; 1 рубль ; 1997 ; ЛМД Красная книга. Зубр ; Ag ; Proof ; 39 ; SADKEEPER ; 2017 
