 5893 ; Открытка ;  ;  ;  ;  ; 19 ; SWRUS ; 91 
 2242 ; 20 копеек ; 1932 ;  ; Ni ; VF-XF ; 12 ; js0000 ; 58 
 2243 ; 15 копеек ; 1934 ;  ; Ni ; F+ ; 34 ; cr2952 ; 255 
 2244 ; 15 копеек ; 1934 ;  ; Ni ; F-VF ; 74 ; cr2952 ; 573 
 2245 ; 10 копеек ; 1934 ;  ; Ni ; F ; 39 ; cr2952 ; 465 
 2246 ; 10 копеек ; 1934 ;  ; Ni ; F ; 55 ; cr2952 ; 551 
 2247 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF ; 5 ; vlad-807 ; 92 
 2248 ; 50 копеек ; 1972 ;  ; Cu-Ni ; VF+ ; 20 ; xepak ; 255 
 2249 ; 50 копеек ; 1973 ;  ; Cu-Ni ; XF- ; 17 ; Rober ; 227 
 2250 ; 50 копеек ; 1973 ;  ; Cu-Ni ; XF ; 28 ; xepak ; 261 
 2251 ; 5 копеек ; 1940 ;  ; Br ; VF+ ; 37 ; N.A.S.A ; 159 
 2252 ; 5 копеек ; 1946 ;  ; Br ; VF ; 5 ; N.A.S.A ; 91 
 2253 ; 5 копеек ; 1949 ;  ; Br ; VF+ ; 9 ; N.A.S.A ; 120 
 2254 ; 5 копеек ; 1954 ;  ; Br ; VF-XF ; 37 ; sergey0615 ; 200 
 2255 ; 5 копеек ; 1956 ;  ; Br ; VF+ ; 7 ; N.A.S.A ; 112 
 2156 ; 5 копеек ; 1938 ;  ; Br ; XF- ; 53 ; прохожий ; 510 
 2157 ; 10 копеек ; 1941 ;  ; Ni ; XF- ; 83 ; Солхооб ; 1225 
 2158 ; 10 копеек ; 1932 ;  ; Ni ; XF+ ; 98 ; CMSpb ; 296 
 2159 ; 2 копейки ; 1966 ;  ; Cu-Zn ; VF+ ; 14 ; 13 ; 101 
 2160 ; 3 копейки ; 1935 ;  ; Br ; VF ; 16 ; ShYrik_RUS ; 115 
 2161 ; 1 копейка ; 1935 ;  ; Br ; AU ; 58 ; judge ; 6913 
 2162 ; 2 копейки ; 1939 ;  ; Br ; XF ; 27 ; alehandr ; 104 
 2163 ; 10 копеек ; 1936 ;  ; Ni ; XF ; 62 ; CMSpb ; 160 
 2164 ; 1 копейка ; 1938 ;  ; Br ; XF ; 4 ; A2KOT ; 31 
 2165 ; 10 копеек ; 1940 ;  ; Ni ; XF+ ; 35 ; iustas ; 514 
 2166 ; 1 копейка ; 1941 ;  ; Br ; XF+ ; 19 ; portugal77 ; 589 
 2167 ; 5 копеек ; 1935 ;  ; Br ; XF ; 81 ; Sheff ; 40000 
 2168 ; 5 копеек ; 1949 ;  ; Br ; XF ; 8 ; kvs ; 133 
 2169 ; 1 копейка ; 1945 ;  ; Br ; XF+ ; 43 ; Юноша, не хамите. ; 793 
 2170 ; 1 копейка ; 1929 ;  ; Br ; AU ; 54 ; lx ; 1002 
 2171 ; 1 копейка ; 1934 ;  ; Br ; XF ; 49 ; прохожий ; 733 
 2172 ; 20 копеек. Капсула ННР ; 1955 ; Л/с звезда фигурная, шт. 3 коп. ; Ni ;  ; 93 ; амбал ; 19745 
 2173 ; 2 копейки Упаковка ; 1966 ;  ; Cu-Zn ; AU ; 34 ; Wulf ; 510 
 2174 ; 2 копейки Упаковка ; 1965 ;  ; Cu-Zn ; AU ; 32 ; Wulf ; 351 
 2175 ; 1 копейка ; 1946 ;  ; Br ; VF- ; 30 ; Valera G ; 71 
 2176 ; 1 копейка. Капсула ННР ; 1936 ;  ; Br ;  ; 17 ; betty7 ; 775 
 2177 ; 1 рубль ; 1968 ;  ; Cu-Ni ; AU ; 30 ; portugal77 ; 1330 
 2178 ; 1 рубль ; 1986 ;  ; Cu-Ni ; XF+ ; 23 ; sergey0615 ; 499 
 2179 ; 1 копейка Упаковка ; 1966 ;  ; Cu-Zn ; AU ; 14 ; AlexRep ; 174 
 2180 ; 1 копейка Упаковка нарушена ; 1965 ;  ; Cu-Zn ; AU ; 20 ; Wulf ; 157 
 2181 ; 1 рубль ; 1989 ;  ; Cu-Ni ; XF ; 18 ; Алекс2007 ; 297 
 2182 ; 20 копеек ; 1933 ;  ; Ni ; VF+ ; 40 ; 1968ac ; 99 
 2183 ; 20 копеек ; 1951 ;  ; Ni ; VF+ ; 11 ; CMSpb ; 117 
 2184 ; 15 копеек ; 1936 ;  ; Ni ; VF+ ; 10 ; CMSpb ; 98 
 2185 ; 2 рубля ; 1999 ; СПМД ; Cu-Ni-Zn ; AU ; 15 ; Holder31 ; 225 
 2186 ; 2 копейки ; 1931 ;  ; Br ; XF ; 33 ; kvs ; 350 
 2187 ; 15 копеек ; 1945 ;  ; Ni ; XF ; 28 ; kvs ; 231 
 2188 ; 10 копеек ; 1950 ;  ; Ni ; XF ; 5 ; Алекс2007 ; 97 
 2189 ; 5 копеек ; 1932 ;  ; Br ; F ; 7 ; Алекс2007 ; 46 
 2190 ; 2 копейки ; 1939 ;  ; Br ; F- ; 25 ; ialaiola ; 53 
 2191 ; 20 копеек ; 1948 ;  ; Ni ; F ; 40 ; кузяка ; 102 
 2192 ; 5 копеек ; 1931 ;  ; Br ; F ; 35 ; ialaiola ; 75 
 2193 ; 3 копейки ; 1938 ;  ; Br ; VF- ; 4 ; kta2101 ; 14 
 2194 ; 20 копеек ; 1932 ;  ; Ni ; F ; 6 ; ialaiola ; 11 
 2195 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 6 ; сургут ; 11 
 2196 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; F ; 11 ; сургут ; 26 
 2197 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF+ ; 8 ; кузяка ; 35 
 2198 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF ; 10 ; js0000 ; 51 
 2199 ; 20 копеек ; 1956 ;  ; Ni ; F ; 12 ; сургут ; 26 
 2200 ; 20 копеек ; 1954 ;  ; Ni ; VF ; 12 ; сургут ; 26 
 2201 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; VF ; 13 ; kta2101 ; 16 
 2202 ; 5 копеек ; 1956 ;  ; Br ; VF-XF ; 3 ; сургут ; 41 
 2203 ; 10 копеек ; 1950 ;  ; Ni ; VF ; 33 ; кузяка ; 102 
 2204 ; 20 копеек ; 1954 ;  ; Ni ; VF+ ; 8 ; кузяка ; 16 
 2205 ; 1 копейка ; 1936 ;  ; Br ; XF- ; 24 ; spektr ; 102 
 2106 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF ; 14 ; искатель чита ; 1300 
 2107 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 9 ; Макай ; 102 
 2108 ; 1 рубль. Новодел. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Proof ; 11 ; Алекс2007 ; 520 
 2109 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 13 ; Макай ; 101 
 2110 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 7 ; Макай ; 101 
 2111 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 7 ; mrflooder ; 116 
 2112 ; 1 рубль ; 1988 ; 160 лет со дня рождения Л.Н.Толстого ; Cu-Ni ; Proof ; 7 ; shknikolay ; 114 
 2113 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 7 ; искатель чита ; 120 
 2114 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; AU ; 12 ; SpAi ; 357 
 2115 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 10 ; rem ; 130 
 2116 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 7 ; mrflooder ; 116 
 2117 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 10 ; сортам70 ; 102 
 2118 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 17 ; сортам70 ; 153 
 2119 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 43 ; rusin ; 251 
 2120 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 5 ; Макай ; 102 
 2121 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF- ; 18 ; Hivskiy ; 22 
 2122 ; 3 рубля ; 1994 ; 50 лет освобождения Белграда ; Cu-Ni ; Proof ; 44 ; SSSR66 ; 1216 
 2123 ; 3 рубля ; 1994 ; 50 лет освобождения Белграда ; Cu-Ni ; Proof ; 57 ; Атлантик ; 1160 
 2124 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 23 ; portugal77 ; 257 
 2125 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 36 ; rem ; 153 
 2126 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 21 ; Snoop ; 117 
 2127 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; XF+ ; 13 ; portugal77 ; 258 
 2128 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 5 ; Ring ; 170 
 2129 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 22 ; сортам70 ; 124 
 2130 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 21 ; сортам70 ; 123 
 2131 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF+ ; 14 ; seer ; 79 
 2132 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 12 ; kta2101 ; 79 
 2133 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 9 ; Макай ; 108 
 2134 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 12 ; kta2101 ; 79 
 2135 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 10 ; arsenich-s ; 77 
 2136 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 7 ; Михаилъ ; 123 
 2137 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 11 ; сортам70 ; 115 
 2138 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 3 ; Михаилъ ; 123 
 2139 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 33 ; сортам70 ; 138 
 2140 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 19 ; 2104 ; 255 
 2141 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 10 ; сортам70 ; 102 
 2142 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 7 ; Михаилъ ; 128 
 2143 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 112 
 2144 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 23 ; Алекс2007 ; 260 
 2145 ; 1 рубль ; 1988 ; 160 лет со дня рождения Л.Н.Толстого ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 111 
 2146 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 9 ; Алекс2007 ; 143 
 2147 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 17 ; Алекс2007 ; 163 
 2148 ; 20  копеек 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 31 ; apach ; 123 
 2149 ; 50  копеек 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 32 ; apach ; 124 
 2150 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF+ ; 10 ; seer ; 62 
 2151 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 14 ; кониевич ; 90 
 2152 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF ; 5 ; kta2101 ; 31 
 2153 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; AU ; 10 ; Михаилъ ; 79 
 2154 ; 50 копеек ; 1964 ;  ; Cu-Ni ; AU ; 27 ; SSSR66 ; 102 
 2155 ; 1 рубль ; 1964 ;  ; Cu-Ni ; XF+ ; 6 ; Gast ; 34 
 2056 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 5 ; Макай ; 113 
 2057 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 5 ; Макай ; 113 
 2058 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 5 ; Кеннер ; 108 
 2059 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 7 ; Макай ; 113 
 2060 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 111 
 2061 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 111 
 2062 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 4 ; Макай ; 114 
 2063 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 4 ; Макай ; 114 
 2064 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 111 
 2065 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 5 ; Макай ; 113 
 2066 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 111 
 2067 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 5 ; Кеннер ; 108 
 2068 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 113 
 2069 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 111 
 2070 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 5 ; Макай ; 112 
 2071 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 113 
 2072 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 113 
 2073 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 11 ; rusin ; 384 
 2074 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 9 ; Ftog ; 376 
 2075 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 3 ; Кеннер ; 114 
 2076 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF ; 9 ; Sas6a ; 90 
 2077 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 9 ; rusin ; 384 
 2078 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 5 ; Сновымгодом ; 116 
 2079 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 4 ; ДЕМЫЧ ; 114 
 2080 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2081 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 6 ; AvrAlex ; 79 
 2082 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; XF+ ; 17 ; ShYrik_RUS ; 80 
 2083 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 5 ; Михаилъ ; 115 
 2084 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 5 ; Макай ; 112 
 2085 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 12 ; AvrAlex ; 77 
 2086 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 10 ; ShYrik_RUS ; 79 
 2087 ; 3 рубля ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 34 ; flutter ; 1274 
 2088 ; 3 рубля ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 16 ; Kudma ; 1274 
 2089 ; 25 рублей. ФИФА ; 2018 ;  ; Cu-Ni ; XF ; 51 ; val211 ; 133 
 2090 ; 25 рублей. ФИФА ; 2018 ;  ; Cu-Ni ; XF ; 44 ; Vol4en0k ; 133 
 2091 ; 25 рублей. ФИФА ; 2018 ;  ; Cu-Ni ; XF+ ; 34 ; PitonKaa ; 132 
 2092 ; 25 рублей. ФИФА ; 2018 ;  ; Cu-Ni ; XF+ ; 29 ; PitonKaa ; 133 
 2093 ; 3 рубля ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 28 ; Wulf ; 1274 
 2094 ; 3 рубля ; 1994 ; 50 лет освобождения Белграда ; Cu-Ni ; Proof ; 46 ; SSSR66 ; 1285 
 2095 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; XF+ ; 23 ; ShYrik_RUS ; 310 
 2096 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 9 ; Михаилъ ; 172 
 2097 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; XF+ ; 5 ; Михаилъ ; 108 
 2098 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; XF+ ; 8 ; Рыжая_Кыся ; 74 
 2099 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 6 ; arsenich-s ; 62 
 2100 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; AU ; 21 ; rem ; 140 
 2101 ; 50 копеек.  50 лет Советской власти ; 1967 ;  ; Cu-Ni ; XF+ ; 27 ; lx ; 217 
 2102 ; 20 копеек.  50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 15 ; buba69-89 ; 215 
 2103 ; 15 копеек.  50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 30 ; buba69-89 ; 340 
 2104 ; 10 копеек.  50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 19 ; Holder31 ; 306 
 2105 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; XF ; 7 ; Михаилъ ; 116 
 2006 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 128 
 2007 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2008 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2009 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2010 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2011 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 99 
 2012 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2013 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2014 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2015 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 7 ; u10257 ; 126 
 2016 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 5 ; Михаилъ ; 111 
 2017 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2018 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2019 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 5 ; Кеннер ; 102 
 2020 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 113 
 2021 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 9 ; Oz35 ; 105 
 2022 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 5 ; Михаилъ ; 111 
 2023 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 6 ; Oz35 ; 102 
 2024 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 7 ; Михаилъ ; 111 
 2025 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 5 ; Михаилъ ; 113 
 2026 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 113 
 2027 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 5 ; mrflooder ; 113 
 2028 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 7 ; u10257 ; 113 
 2029 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2030 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2031 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 102 
 2032 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 6 ; u10257 ; 114 
 2033 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 9 ; Кеннер ; 110 
 2034 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 8 ; mrflooder ; 116 
 2035 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 7 ; Михаилъ ; 108 
 2036 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 5 ; Михаилъ ; 102 
 2037 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 5 ; Михаилъ ; 102 
 2038 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 8 ; сортам70 ; 102 
 2039 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 5 ; Михаилъ ; 111 
 2040 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 6 ; Макай ; 113 
 2041 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 111 
 2042 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 113 
 2043 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 113 
 2044 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 7 ; страус ; 400 
 2045 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 5 ; страус ; 390 
 2046 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 5 ; Ftog ; 385 
 2047 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 10 ; rem ; 352 
 2048 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 12 ; сержик67 ; 359 
 2049 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 10 ; vborisevich1 ; 350 
 2050 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 4 ; Макай ; 114 
 2051 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 111 
 2052 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 5 ; Макай ; 113 
 2053 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 3 ; Михаилъ ; 111 
 2054 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 4 ; Макай ; 114 
 2055 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 4 ; Макай ; 114 
 1956 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 16 ; AvrAlex ; 56 
 1957 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 15 ; Атлантик ; 279 
 1958 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; XF ; 21 ; AvrAlex ; 80 
 1959 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF+ ; 23 ; remirk ; 243 
