 4355 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 43 ; МНП68 ; 1001 
 1682 ; Жетон Министерство торговли СССР 11. Оборотная сторона ребристая, цифры прямоугольной формы ;  ;  ; Ж/м ; AU ; 25 ; Rober ; 153 
 1683 ; Жетон Министерство торговли СССР 10. Оборотная сторона плоская, цифры прямоугольной формы ;  ;  ; Ж/м ; AU ; 49 ; sotnik ; 227 
 1684 ; Жетон. Министерство торговли СССР № 3 ;  ;  ; Ж/м ; VF-XF ; 34 ; НЭРИ ; 118 
 1685 ; 5 рублей. Брак монетного двора (непрочекан) ; 1997СПМД ;  ; Cu-Ni ; XF- ; 71 ; FireFly ; 349 
 1686 ; 1 рубль. Упаковка ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 17 ; botsula ; 772 
 1687 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 60 ; botsula ; 714 
 1688 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; Proof ; 19 ; jfk-1324 ; 1224 
 1689 ; 1 рубль. Упаковка ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 14 ; xepak ; 308 
 1690 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 16 ; said ; 204 
 1691 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 8 ; ААФ ; 184 
 1692 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 14 ; klimvita ; 211 
 1693 ; 1 рубль. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 9 ; ААФ ; 224 
 1694 ; 1 рубль. Упаковка ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 20 ; niklis ; 231 
 1695 ; 1 рубль. Упаковка ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 12 ; said ; 207 
 1696 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 21 ; traiser ; 258 
 1697 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 15 ; said ; 250 
 1698 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 9 ; azar111 ; 201 
 1699 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 16 ; said ; 204 
 1700 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 16 ; said ; 183 
 1701 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 9 ; jfk-1324 ; 255 
 1702 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 13 ; щекин ; 204 
 1703 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 7 ; jfk-1324 ; 155 
 1704 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 20 ; niklis ; 204 
 1705 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 17 ; said ; 207 
 1706 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 67 ; xepak ; 245 
 1707 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 16 ; xepak ; 209 
 1708 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 16 ; said ; 184 
 1709 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 12 ; said ; 184 
 1710 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 12 ; botsula ; 188 
 1711 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 26 ; jfk-1324 ; 327 
 1712 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; Proof ; 34 ; jfk-1324 ; 942 
 1713 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 11 ; jfk-1324 ; 269 
 1714 ; 1 рубль ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Proof ; 26 ; mitisson ; 1009 
 1715 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; Proof ; 19 ; jfk-1324 ; 3966 
 1716 ; 5 рублей. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 9 ; traiser ; 1379 
 1717 ; 5 рублей. Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 19 ; valent77 ; 505 
 1718 ; 5 рублей ; 1993 ; Древний Мерв ; Cu-Ni ; Proof ; 32 ; AnatolS ; 2029 
 1719 ; 3 рубля. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 21 ; сербос1975 ; 327 
 1620 ; 15 копеек ; 1924 ;  ; Ag ; VF ; 34 ; spstudio ; 153 
 1621 ; 15 копеек ; 1925 ;  ; Ag ; VF ; 21 ; Almagen ; 101 
 1622 ; 15 копеек ; 1927 ;  ; Ag ; VF+ ; 15 ; agap ; 104 
 1623 ; 15 копеек ; 1928 ;  ; Ag ; VF-XF ; 14 ; agap ; 99 
 1624 ; 15 копеек ; 1928 ;  ; Ag ; F ; 17 ; koriakvs ; 69 
 1625 ; 15 копеек ; 1929 ;  ; Ag ; VF- ; 15 ; kanh14 ; 120 
 1626 ; 15 копеек ; 1930 ;  ; Ag ; VF-XF ; 19 ; fify ; 204 
 1627 ; 10 копеек ; 1923 ;  ; Ag ; XF- ; 20 ; brigadir ; 130 
 1628 ; 10 копеек ; 1925 ;  ; Ag ; XF ; 17 ; SERG55555 ; 73 
 1629 ; 10 копеек ; 1927 ;  ; Ag ; XF- ; 20 ; agap ; 133 
 1630 ; 10 копеек ; 1928 ;  ; Ag ; XF ; 25 ; kanh14 ; 153 
 1631 ; 10 копеек ; 1928 ;  ; Ag ; VF- ; 12 ; imi ; 63 
 1632 ; 10 копеек ; 1928 ;  ; Ag ; F-VF ; 18 ; kanh14 ; 200 
 1633 ; 10 копеек ; 1929 ;  ; Ag ; XF ; 21 ; asadovoy ; 113 
 1634 ; 10 копеек ; 1929 ;  ; Ag ; XF- ; 12 ; kanh14 ; 93 
 1635 ; 10 копеек ; 1929 ;  ; Ag ; XF- ; 15 ; kanh14 ; 88 
 1636 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; XF ; 44 ; koriakvs ; 3242 
 1637 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; F+ ; 17 ; лом45 ; 147 
 1638 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; XF ; 9 ; $$$ ; 420 
 1639 ; Полкопейки ; 1927 ;  ; Cu ; VF- ; 25 ; Oleht ; 454 
 1640 ; Полкопейки ; 1927 ;  ; Cu ; F-VF ; 9 ; popoff1965 ; 357 
 1641 ; Полкопейки ; 1928 ;  ; Cu ; AU ; 6 ; krocsi ; 4115 
 1642 ; 50 копеек ; 1970 ;  ; Cu-Ni ; VF+ ; 53 ; kykoff ; 4612 
 1643 ; 50 копеек ; 1975 ;  ; Cu-Ni ; VF+ ; 30 ; canissp ; 2346 
 1644 ; 20 копеек ; 1950 ;  ; Ni ; VF- ; 29 ; sergemon ; 714 
 1645 ; 20 копеек ; 1970 ;  ; Cu-Ni ; XF- ; 34 ; masterovoi ; 6224 
 1646 ; 20 копеек ; 1974 ;  ; Cu-Ni ; VF-XF ; 38 ; canissp ; 1832 
 1647 ; 15 копеек ; 1970 ;  ; Cu-Ni ; VF-XF ; 58 ; почтальон ; 8590 
 1648 ; 10 копеек ; 1944 ;  ; Ni ; XF+/AU ; 71 ; xepak ; 4754 
 1649 ; 5 копеек. Упаковка нарушена ; 1965 ;  ; Cu-Zn ; AU ; 54 ; kykoff ; 2381 
 1650 ; 5 копеек ; 1967 ;  ; Cu-Zn ; XF/AU ; 27 ; canissp ; 1179 
 1651 ; 5 копеек ; 1968 ;  ; Cu-Zn ; AU ; 59 ; kykoff ; 1565 
 1652 ; 5 копеек ; 1969 ;  ; Cu-Zn ; VF ; 44 ; Egorka ; 1720 
 1653 ; 5 копеек ; 1971 ;  ; Cu-Zn ; VF-XF ; 37 ; canissp ; 1989 
 1654 ; 5 копеек ; 1972 ;  ; Cu-Zn ; AU ; 28 ; sibons ; 2744 
 1655 ; 20 рублей ; 1993 ; ММД Белый металл (немагнитный) ;  ; XF+ ; 46 ; AnatolS ; 18360 
 1656 ; 10 рублей ; 1991 ; ММД Биметалл ; Cu-Zn/Cu-Ni ; XF+ ; 44 ; AnatolS ; 10302 
 1657 ; 100 рублей ; 1993 ; о.Шпицберген ; Ж/м ; XF+ ; 27 ; GENA  2 05 ; 386 
 1658 ; Жетон. Один полтинник. Ю. Гагарин ; ММД ;  ; Ag925 ; Proof ; 31 ; FROLik ; 2035 
 1659 ; Жетон. Один полтинник. Ю. Гагарин ; 2011ММД ;  ; Cu/Ni ; Proof ; 27 ; NSN ; 1016 
 1660 ; Жетон. Один полтинник. Н.С. Хрущев ; 2012ММД ;  ; Ag925 ; Proof ; 19 ; jfk-1324 ; 3690 
 1661 ; Жетон. Один полтинник. Н.С. Хрущев ; 2012ММД ;  ; Латунь ; Proof ; 34 ; Oleht ; 1275 
 1662 ; Жетон. Один полтинник. 70 лет Советскому чекану ; ММД ;  ; Ag925 ; AU ; 29 ; Oleht ; 2907 
 1663 ; Жетон. Один рубль. 70 лет Советскому чекану ; СПМД ;  ; Ag925 ; XF ; 16 ; sman ; 1069 
 1664 ; Разменный знак 10. Шпицберген. Против терроризма.С надписью.  Упаковка ; 2001 ;  ; Cu/Ni ; Proof ; 44 ; karden5 ; 2001 
 1665 ; Разменный знак 10. Шпицберген. Подъем подлодки "Курск". С надписью. Упаковка ; 2001 ;  ; Cu/Ni ; Proof ; 54 ; D-503 ; 2013 
 1666 ; Разменный знак 10. Шпицберген. Цунами-Юго-Восточная Азия ; 2005СПМД ;  ; Cu/Ni ; Proof ; 21 ; D-503 ; 1020 
 1667 ; Разменный знак 10. Шпицберген. Сход ледника-трагедия в Кармадонском ущелье ; 2002СПМД ;  ; Cu/Ni ; Proof ; 21 ; jfk-1324 ; 816 
 1668 ; Разменный знак 10. Шпицберген. Против терроризма ; 2002СПМД ;  ; Cu/Ni ; Proof ; 23 ; karden5 ; 918 
 1669 ; Жетон. 1 марка. Калининград. "Слава русского оружия". Гв миномет "Катюша" ; 2003 ;  ; Ж/м ; Proof ; 47 ; СВТ69 ; 1016 
 1570 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 61 ; СВТ69 ; 373 
 1571 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 26 ; 5652812 ; 347 
 1572 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 14 ; 5652812 ; 370 
 1573 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 39 ; 5652812 ; 363 
 1574 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 67 ; 5652812 ; 347 
 1575 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF- ; 25 ; 5652812 ; 373 
 1576 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF- ; 21 ; imi ; 365 
 1577 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF- ; 13 ; 5652812 ; 339 
 1578 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; F-VF ; 20 ; СВТ69 ; 347 
 1579 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; F+ ; 23 ; 5652812 ; 337 
 1580 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; F+ ; 30 ; poushkine ; 400 
 1581 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 36 ; Алекс_Москва ; 378 
 1582 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 48 ; imi ; 378 
 1583 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 26 ; 5652812 ; 370 
 1584 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 33 ; 5652812 ; 371 
 1585 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF- ; 22 ; 5652812 ; 306 
 1586 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; XF- ; 28 ; jimmysu ; 417 
 1587 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 23 ; nikolaev ; 421 
 1588 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 27 ; jimmysu ; 387 
 1589 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 15 ; jimmysu ; 378 
 1590 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 27 ; asparagus ; 378 
 1591 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 25 ; СВТ69 ; 381 
 1592 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF- ; 26 ; 5652812 ; 370 
 1593 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; F+ ; 30 ; СВТ69 ; 361 
 1594 ; 20 копеек ; 1923 ;  ; Ag ; XF ; 24 ; SERG55555 ; 164 
 1595 ; 20 копеек ; 1923 ;  ; Ag ; VF-XF ; 12 ; brigadir ; 105 
 1596 ; 20 копеек ; 1923 ;  ; Ag ; VF ; 19 ; valent77 ; 118 
 1597 ; 20 копеек ; 1923 ;  ; Ag ; VF ; 16 ; Batista ; 106 
 1598 ; 20 копеек ; 1923 ;  ; Ag ; F-VF ; 17 ; koriakvs ; 108 
 1599 ; 20 копеек ; 1924 ;  ; Ag ; VF-XF ; 29 ; asadovoy ; 185 
 1600 ; 20 копеек ; 1924 ;  ; Ag ; VF ; 12 ; Gino ; 102 
 1601 ; 20 копеек ; 1924 ;  ; Ag ; VF- ; 18 ; imi ; 111 
 1602 ; 20 копеек ; 1925 ;  ; Ag ; VF-XF ; 14 ; Gino ; 89 
 1603 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 23 ; Gino ; 123 
 1604 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 17 ; Batista ; 143 
 1605 ; 20 копеек ; 1927 ;  ; Ag ; VF-XF ; 23 ; fify ; 215 
 1606 ; 20 копеек ; 1928 ;  ; Ag ; VF-XF ; 8 ; imi ; 91 
 1607 ; 20 копеек ; 1928 ;  ; Ag ; VF-XF ; 14 ; Vebr ; 104 
 1608 ; 20 копеек ; 1928 ;  ; Ag ; VF ; 18 ; Gino ; 93 
 1609 ; 20 копеек. Деформация ; 1928 ;  ; Ag ; F ; 2 ; Gino ; 41 
 1610 ; 20 копеек ; 1929 ;  ; Ag ; AU ; 16 ; asadovoy ; 225 
 1611 ; 20 копеек ; 1929 ;  ; Ag ; XF ; 18 ; Batista ; 110 
 1612 ; 20 копеек ; 1929 ;  ; Ag ; XF ; 11 ; Gino ; 105 
 1613 ; 20 копеек ; 1929 ;  ; Ag ; VF ; 25 ; markvit ; 110 
 1614 ; 20 копеек ; 1929 ;  ; Ag ; XF ; 22 ; krocsi ; 116 
 1615 ; 20 копеек ; 1930 ;  ; Ag ; VF-XF ; 20 ; agap ; 122 
 1616 ; 20 копеек ; 1930 ;  ; Ag ; VF+ ; 20 ; agap ; 117 
 1617 ; 15 копеек ; 1922 ;  ; Ag ; XF ; 22 ; asadovoy ; 286 
 1618 ; 15 копеек ; 1922 ;  ; Ag ; VF ; 23 ; Batista ; 128 
 1619 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 27 ; brigadir ; 120 
 1520 ; 5 рублей ; 1978 ; ЛМД Бег.Игры XXII Олимпиады ; Ag ; AU ; 21 ; П.А.Н. ; 716 
 1521 ; 5 рублей ; 1979 ; ММД Метание молота.Игры XXII Олимпиады ; Ag ; AU ; 30 ; sergfokin ; 843 
 1522 ; 5 рублей ; 1980 ; ММД Стрельба из лука.Игры XXII Олимпиады ; Ag ; AU ; 16 ; niklis ; 975 
 1523 ; 5 рублей ; 1980 ; ЛМД Конно-спортивная игра "Исинди".Игры XXII Олимпиады ; Ag ; AU ; 14 ; markvit ; 1147 
 1524 ; 5 рублей ; 1980 ; ММД Гимнастика.Игры XXII Олимпиады ; Ag ; AU ; 30 ; marsel ; 1345 
 1525 ; 5 рублей ; 1980 ; ЛМД Городки.Игры XXII Олимпиады ; Ag ; AU ; 19 ; marsel ; 1024 
 1526 ; 3 рубля. С сертификатом ; 1988 ; ЛМД Сребреник Владимира ; Ag ; Proof ; 46 ; yuri.gruzdev ; 2763 
 1527 ; 3 рубля ; 1988 ; ММД Софийский собор в Киеве ; Ag ; Proof ; 23 ; Bizon6055 ; 2652 
 1528 ; 3 рубля ; 1989 ; ММД Московский Кремль ; Ag ; Proof ; 24 ; yuri.gruzdev ; 1887 
 1529 ; 3 рубля ; 1993 ; ЛМД Космонавты ; Ag ; Proof ; 71 ; popoff1965 ; 1792 
 1530 ; 3 рубля ; 1994 ; ЛМД Русский балет. Танцующая пара ; Ag ; Proof ; 30 ; Bizon6055 ; 1658 
 1531 ; 3 рубля ; 1994 ; ММД "Сохраним наш мир". Соболь ; Ag ; Proof ; 37 ; Bizon6055 ; 2063 
 1532 ; 3 рубля ; 1995 ; ММД Белгород ; Ag ; Proof ; 49 ; ddv1981 ; 1634 
 1533 ; 3 рубля ; 1996 ; ММД Казанский Кремль ; Ag ; Proof ; 43 ; Bizon6055 ; 2833 
 1534 ; 3 рубля ; 1998 ; СПМД Русский музей. Купчиха за чаем ; Ag ; Proof ; 38 ; Bizon6055 ; 2833 
 1535 ; 3 рубля ; 2004 ; XXVIII Летние Олимпийские игры. Игры ; Ag ; Proof ; 57 ; froloff ; 2244 
 1536 ; 3 рубля ; 2005 ; ММД 60 лет Победы в ВОВ ; Ag ; Proof ; 11 ; 439 ; 2142 
 1537 ; 3 рубля. Народное ополчение ; 2012СПМД ;  ; Ag925 ; Proof ; 15 ; ddv1981 ; 2973 
 1538 ; 2 рубля ; 1994 ; ЛМД И.А.Крылов ; Ag ; Proof ; 26 ; WOLK ; 605 
 1539 ; 2 рубля ; 1995 ; ММД Парад Победы (Жуков на коне) ; Ag ; Proof ; 40 ; ddv1981 ; 1122 
 1540 ; 2 рубля ; 1999 ; ММД И.П.Павлов.Портрет с собакой ; Ag ; Proof ; 68 ; Bizon6055 ; 1573 
 1541 ; 1 рубль ; 1993 ; ЛМД Красная книга. Рыбный филин ; Ag ; Proof ; 67 ; mitisson ; 1111 
 1542 ; 1 рубль ; 1997 ; ЛМД Вратарь. Турне по Великобритании.1945. ; Ag ; Proof ; 11 ; Bizon6055 ; 850 
 1543 ; 1 рубль ; 2002 ; ММД Вооруженные силы РФ ; Ag ; Proof ; 61 ; andrew.m.v ; 2218 
 1544 ; 1 рубль ; 2003 ; СПМД Изобр.скульптуры лошади на Аничковом мосту ; Ag ; Proof ; 38 ; djon.777 ; 2346 
 1545 ; Рубль ; 1921 ; (АГ) ; Ag ; XF- ; 33 ; ramires ; 2654 
 1546 ; Рубль ; 1921 ; (АГ) ; Ag ; VF ; 14 ; mihmih69 ; 2212 
 1547 ; Рубль ; 1921 ; (АГ) ; Ag ; VF ; 49 ; Rusik ; 2558 
 1548 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF+ ; 35 ; parmezan ; 1517 
 1549 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF ; 35 ; mihmih69 ; 1400 
 1550 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF- ; 33 ; ramires ; 1428 
 1551 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF- ; 28 ; jimmysu ; 1224 
 1552 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF ; 19 ; ipax ; 1041 
 1553 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF- ; 13 ; mihmih69 ; 1062 
 1554 ; 50 копеек ; 1921 ; (АГ) ; Ag ; VF-XF ; 21 ; Johnny Walker ; 534 
 1555 ; 50 копеек ; 1921 ; (АГ) ; Ag ; VF+ ; 20 ; jimmysu ; 521 
 1556 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF-XF ; 22 ; ramires ; 443 
 1557 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF-XF ; 23 ; george56 ; 390 
 1558 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF+ ; 9 ; Gino ; 388 
 1559 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF+ ; 21 ; Almagen ; 417 
 1560 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF- ; 18 ; СВТ69 ; 381 
 1561 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF ; 13 ; george56 ; 397 
 1562 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF ; 14 ; СВТ69 ; 387 
 1563 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF ; 40 ; СВТ69 ; 383 
 1564 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF-XF ; 38 ; Johnny Walker ; 434 
 1565 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF-XF ; 24 ; Johnny Walker ; 516 
 1566 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF+ ; 33 ; george56 ; 384 
 1567 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 38 ; jimmysu ; 368 
 1568 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 28 ; jimmysu ; 363 
 1569 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 22 ; 5652812 ; 367 
 1405 ; Лот згачков (турбаза): 5шт ;  ;  ; Al ; VF+/VF-XF ; 26 ; aa_ras ; 134 
 1406 ; Лот згачков (фестиваль): 6шт ;  ;  ; Al ; VF+/VF-XF ; 9 ; Gera_K ; 32 
 1407 ; Лот знаков Украины (2шт) ;  ;  ; Ж/м,Al ; XF ; 19 ; НЭРИ ; 394 
 1408 ; Лот знаков (2шт): ГТО, Юный активист спорта ;  ;  ; Ж/м, эмаль ; VF ; 15 ; Lasto4kaSPB ; 266 
 1409 ; Лот знаков (8шт) ;  ;  ; Пластмасса ; VF ; 9 ; lalula ; 102 
 1410 ; Лот знаков (2шт): Участнику ликвидации ЧС ;  ;  ; Ж/м ; XF ; 17 ; НЭРИ ; 250 
 1411 ; Лот знаков  II МВ (6шт) ;  ;  ; Al ; VF/XF ; 22 ; ddv1981 ; 102 
 1412 ; Лот значков (судостроение): 5шт ;  ;  ; Ж/м ; XF ; 16 ; Танкист ; 245 
 1413 ; Лот значков (спортклуб): 8шт ;  ;  ; Al ; VF+/XF ; 11 ; lalula ; 77 
 1414 ; Лот згачков (спорт): 4шт ;  ;  ; Al,Б/м,ж/м,эмал ; VF-XF/XF ; 9 ; aa_ras ; 126 
 1415 ; Лот знаков ВИСМ (3шт) ;  ;  ; Ж/м, Al, эмаль ; XF-/XF+ ; 26 ; НЭРИ ; 357 
 1416 ; Лот знаков Германии (3шт) ;  ;  ; Ж/м ; VF/XF ; 24 ; brat52 ; 45 
 1417 ; Лот морских  знаков (5шт) ;  ;  ; Al ; XF/AU ; 10 ; poushkine ; 90 
 1418 ; Лот знаков Германии (3шт) ;  ;  ; Ж/м ; VF/XF ; 22 ; brat52 ; 45 
 1419 ; Лот знаков (2шт): БАМ ;  ;  ; Al ; AU ; 8 ; Gera_K ; 72 
 1420 ; Лот морских знаков (2шт) ;  ;  ; Al ; AU ; 15 ; Slava O ; 169 
 1421 ; Лот морских знаков (3шт) ;  ;  ; пластмасса ; VF-XF/XF ; 21 ; poushkine ; 79 
 1422 ; Лот значков иностранных: 3шт ;  ;  ; Ж/м,эмаль ; VF-XF ; 15 ; НЭРИ ; 90 
 1423 ; Лот значков (Водитель): 2шт ;  ;  ; Al ; VF-XF ; 14 ; lalula ; 72 
 1424 ; Лот значков (ВЛКСМ): 2шт ;  ;  ; Al ; VF-XF ; 21 ; СВл ; 327 
 1425 ; Лот знаков (4шт): ДОСААФ ;  ;  ; Al ; VF-XF ; 16 ; derbnik ; 82 
 1426 ; Лот значков (судья): 5шт ;  ;  ; Al ; VF-XF ; 24 ; vic2 ; 160 
 1427 ; Лот значков (КПСС): 6шт ;  ;  ; Al ; XF/XF+ ; 16 ; veektor ; 59 
 1428 ; Лот значков (КПСС): 6шт ;  ;  ; Al ; XF/XF+ ; 24 ; Gera_K ; 82 
 1429 ; Лот жетонов (Санкт-Петербург): 3шт. D-23мм ;  ;  ; Ж/м ; AU ; 18 ; кусочек ; 206 
 1430 ; Лот жетонов: 10шт ;  ;  ; Б/м,ж/м ; VF-/XF ; 8 ; wünschen viel Glück ; 34 
 1431 ; Лот жетонов: 10шт ;  ;  ; Б/м,ж/м ; VF/XF ; 20 ; лис777 ; 48 
 1432 ; Лот жетонов (Санкт-Петербург): 3шт. D-23мм ;  ;  ; Ж/м ; AU ; 37 ; Атлантик ; 159 
 1433 ; Лот жетонов Метрополитена (6шт) ;  ;  ; пластмасса,Ж/м ; VF-/VF ; 27 ; benc ; 261 
 1434 ; Лот жетонов (5шт) ;  ;  ; Ж/м,Б/м ; VF-/VF ; 5 ; t_v_v ; 23 
 1435 ; Лот жетонов Музеи России. Петропавловская крепость (2шт): Ангел, Шпиль. Ошибка в слове "РОСИИ" ;  ;  ; Би/м ; AU ; 25 ; denis68 ; 250 
 1436 ; Лот жетонов (Паровозы). ГДР: 25шт ;  ;  ; Ж/м ; XF/AU ; 20 ; саров ; 1023 
 1437 ; Лот жетонов (Деятели). ГДР: 28шт ;  ;  ; Ж/м ; XF/AU ; 21 ; саров ; 1260 
 1438 ; Лот жетонов (Разная тематика). ГДР: 28шт ;  ;  ; Ж/м ; XF/AU ; 13 ; саров ; 572 
 1439 ; Лот жетонов (Спорт). ГДР: 30шт ;  ;  ; Ж/м ; XF/AU ; 43 ; саров ; 612 
 1440 ; Лот жетонов (Города). ГДР: 45шт ;  ;  ; Ж/м ; XF/AU ; 21 ; саров ; 1464 
 1441 ; Лот жетонов (Авто). ГДР: 20шт ;  ;  ; Ж/м ; XF/AU ; 52 ; саров ; 823 
