 6667 ; Шкатулка дуб, накладка серебро. Финляндия ;  ;  ; Ag813 ;  ; 51 ; Конор ; 1632 
 1856 ; 1 рубль ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 35 ; rusin ; 481 
 1857 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 19 ; gola78 ; 130 
 1858 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 21 ; сортам70 ; 134 
 1859 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 23 ; сортам70 ; 126 
 1860 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 19 ; сортам70 ; 134 
 1861 ; 1 рубль ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 47 ; gos ; 849 
 1862 ; 10 рублей ; 2004 ; ММД Дмитров ; биметалл ; AU ; 45 ; chdm ; 134 
 1863 ; 10 копеек. В капсуле ; 1932 ;  ; Ni ;  ; 58 ; Семён ; 1568 
 1864 ; 2 копейки. В капсуле ; 1957 ; В венке герба 15 лент ; Br ;  ; 58 ; Семён ; 1964 
 1865 ; 5 копеек ; 1950 ;  ; Br ; F ; 34 ; Lafeto55 ; 340 
 1866 ; 3 копейки ; 1945 ;  ; Br ; F- ; 45 ; sovmin ; 200 
 1867 ; 2 копейки ; 1933 ;  ; Br ; F- ; 20 ; kultan ; 100 
 1868 ; 2 копейки ; 1935 ;  ; Br ; F ; 11 ; drn137 ; 31 
 1869 ; 2 копейки ; 1935 ;  ; Br ; F ; 4 ; drn137 ; 23 
 1870 ; 1 копейка ; 1930 ;  ; Br ; F ; 28 ; 110 руб ; 141 
 1871 ; 1 копейка ; 1931 ;  ; Br ; F ; 17 ; С улыбкой по жизни ; 104 
 1872 ; 1 копейка ; 1932 ;  ; Br ; F ; 10 ; Zoltan 333 ; 131 
 1873 ; 1 копейка ; 1945 ;  ; Br ; F- ; 8 ; aleksandr733 ; 90 
 1874 ; 1 рубль ; 1999 ; СПМД 200 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF+ ; 25 ; vjacha ; 221 
 1875 ; 15 копеек ; 1936 ;  ; Ni ; VF- ; 7 ; GAlexander ; 57 
 1876 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 15 ; kultan ; 49 
 1877 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; AU ; 10 ; vtf ; 37 
 1878 ; 10 копеек ; 1955 ;  ; Ni ; AU ; 44 ; vtf ; 144 
 1879 ; 10 копеек ; 1954 ;  ; Ni ; AU ; 45 ; jhtkk ; 381 
 1880 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 73 ; SwaggaRakka ; 101 
 1881 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 63 ; SwaggaRakka ; 101 
 1882 ; 10 копеек ; 1941 ;  ; Ni ; XF ; 43 ; revarg ; 2212 
 1883 ; 2 рубля ; 1999 ; ММД ; Cu-Ni-Zn ; AU ; 59 ; tpls ; 2154 
 1884 ; 1 рубль ; 1964 ;  ; Cu-Ni ; XF+ ; 11 ; kalita ; 32 
 1885 ; 1 рубль ; 1968 ;  ; Cu-Ni ; XF ; 42 ; Мерен ; 1280 
 1786 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Unc ; 58 ; Numizmat20 ; 340 
 1787 ; 10 рублей ; 2009 ; В. Новгород ; биметалл ; AU ; 5 ; ярамаска ; 159 
 1788 ; 10 рублей ; 2008 ; Древние города России. Смоленск ; биметалл ; AU ; 18 ; Alexander_Vl ; 114 
 1789 ; 10 рублей ; 2009 ; Калуга (XIV в) ; биметалл ; AU ; 54 ; bcg ; 371 
 1790 ; 10 рублей ; 2009 ; Выборг (XIII в), Ленинградская область ; биметалл ; AU ; 14 ; бонифаций ; 136 
 1791 ; 10 рублей ; 2008 ; Древние города России. Владимир ; биметалл ; XF ; 12 ; voron-74-47 ; 227 
 1792 ; 10 рублей ; 2008 ; Древние города России. Приозерск ; биметалл ; XF ; 20 ; Futurama ; 163 
 1793 ; 10 рублей ; 2009 ; Выборг (XIII в), Ленинградская область ; биметалл ; AU ; 17 ; SCI ; 110 
 1794 ; 10 рублей ; 2008 ; Древние города России. Азов ; биметалл ; XF ; 25 ; прохожий ; 123 
 1795 ; 10 рублей ; 2007 ; Великий Устюг. Древние города России ; биметалл ; XF ; 24 ; Holder31 ; 169 
 1796 ; 10 рублей ; 2007 ; Гдов. Древние города России ; биметалл ; AU ; 37 ; Alexander_Vl ; 227 
 1797 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 10 ; arusakov02 ; 58 
 1798 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 13 ; Мерен ; 56 
 1799 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 17 ; Мерен ; 67 
 1800 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 23 ; Мерен ; 55 
 1801 ; 1 рубль. Ошибка на часах ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF+ ; 45 ; rem. ; 107 
 1802 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; XF ; 12 ; STANDART ; 64 
 1803 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 14 ; gola78 ; 54 
 1804 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; AU ; 17 ; SCI ; 55 
 1805 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 15 ; gola78 ; 40 
 1806 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 12 ; VITAL!!! ; 55 
 1807 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; AU ; 24 ; STANDART ; 57 
 1808 ; 1 рубль ; 1988 ; 160 лет со дня рождения Л.Н.Толстого ; Cu-Ni ; XF+ ; 23 ; gola78 ; 48 
 1809 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 19 ; VITAL!!! ; 63 
 1810 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF ; 14 ; gola78 ; 53 
 1811 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; XF ; 12 ; arsenich-s ; 46 
 1812 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; XF ; 28 ; Макай ; 175 
 1813 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF ; 25 ; SCI ; 57 
 1814 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; XF ; 20 ; Rober ; 242 
 1815 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; XF ; 27 ; ga2012 ; 246 
 1816 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; AU ; 19 ; Макай ; 245 
 1817 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 23 ; Holder31 ; 219 
 1818 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 12 ; STANDART ; 222 
 1819 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 20 ; SCI ; 191 
 1820 ; 25 рублей ; 2018 ; ММД 25-летие принятия Конституции РФ ; Cu-Ni ; AU ; 41 ; vjacha ; 67 
 1821 ; 25 рублей ; 2018 ; ММД Армейские международные игры ; Cu-Ni ; AU ; 32 ; Серж PirGS ; 248 
 1822 ; 25 рублей ; 2017 ; ММД Чемпионат мира по практ. Стрельбе из карабина ; Cu-Ni ; AU ; 42 ; eugene67 ; 1205 
 1823 ; 10 рублей ; 2010 ; Всероссийская перепись населения ; биметалл ; AU ; 23 ; SwaggaRakka ; 316 
 1824 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 39 ; aleksandr733 ; 276 
 1825 ; 10 рублей ; 2008 ; Астраханская область ; биметалл ; XF- ; 17 ; voron-74-47 ; 110 
 1826 ; 25 рублей. Барбоскины ; 2020 ;  ; Cu-Ni ; AU ; 34 ; Semavai ; 101 
 1827 ; 25 рублей. Барбоскины ; 2020 ;  ; Cu-Ni ; AU ; 18 ; vadsev73 ; 97 
 1828 ; 5 рублей. Курильская десантная операция ; 2020 ;  ; St/Ni ; AU ; 37 ; vjacha ; 67 
 1829 ; 5 рублей. Курильская десантная операция ; 2020 ;  ; St/Ni ; AU ; 26 ; ga2012 ; 69 
 1830 ; 3 рубля ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 24 ; сортам70 ; 877 
 1831 ; 3 рубля ; 1994 ; 50 лет освобождения Севастополя ; Cu-Ni ; Proof ; 46 ; veselkov ; 2430 
 1832 ; 3 рубля ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 29 ; EAL34 ; 1941 
 1833 ; 1 рубль ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Proof ; 44 ; alex62 ; 844 
 1834 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 25 ; Волчек ; 440 
 1835 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 18 ; Волчек ; 395 
 1736 ; 5 рублей ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 46 ; gos ; 573 
 1737 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 11 ; Kosmas ; 198 
 1738 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 23 ; STANDART ; 229 
 1739 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 10 ; gola78 ; 215 
 1740 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 13 ; Макай ; 201 
 1741 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 15 ; heavy_fly ; 202 
 1742 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; Proof ; 17 ; сортам70 ; 151 
 1743 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 20 ; Rober ; 264 
 1744 ; 3 рубля ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 36 ; StanislavAK ; 1019 
 1745 ; 3 рубля ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 38 ; gos ; 565 
 1746 ; 3 рубля ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 43 ; gos ; 653 
 1747 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 11 ; gola78 ; 114 
 1748 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 13 ; gola78 ; 133 
 1749 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 28 ; VITAL!!! ; 143 
 1750 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 10 ; Цитрамон ; 225 
 1751 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 20 ; heavy_fly ; 216 
 1752 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 22 ; gola78 ; 210 
 1753 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 7 ; drn137 ; 210 
 1754 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 9 ; gola78 ; 215 
 1755 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 11 ; gola78 ; 219 
 1756 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 19 ; STANDART ; 219 
 1757 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 12 ; gola78 ; 215 
 1758 ; 3 рубля ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 20 ; shknikolay ; 1442 
 1759 ; 10 рублей ; 2003 ; СПМД Касимов ; биметалл ; AU ; 43 ; pers55 ; 138 
 1760 ; 3 рубля ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 27 ; veselkov ; 1473 
 1761 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU/XF ; 9 ; svetin ; 31 
 1762 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 25 ; Semavai ; 38 
 1763 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; XF- ; 25 ; svetin ; 148 
 1764 ; 1 рубль ; 1968 ;  ; Cu-Ni ; XF ; 47 ; Lafeto55 ; 1134 
 1765 ; 1 рубль. Новодел ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 34 ; nds80 ; 510 
 1766 ; 1 рубль. Новодел. Упаковка ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 42 ; nds80 ; 693 
 1767 ; 5 рублей Курильская десантная операция ; 2020 ;  ; Ni/St ; AU ; 37 ; Holder31 ; 71 
 1768 ; 5 рублей Курильская десантная операция ; 2020 ;  ; Ni/St ; AU ; 39 ; Holder31 ; 73 
 1769 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 13 ; Щелкун ; 235 
 1770 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; XF+ ; 4 ; Casper88 ; 104 
 1771 ; 25 рублей. Барбоскины ; 2020 ;  ; Cu-Ni ; AU ; 27 ; chdm ; 105 
 1772 ; 25 рублей. Бременские музыканты ; 2019 ;  ; Cu-Ni ; AU ; 39 ; musik ; 320 
 1773 ; 25 рублей. Дед Мороз и Лето ; 2019 ;  ; Cu-Ni ; AU ; 23 ; vasilyi66 ; 242 
 1774 ; 25 рублей. Армейские международные игры ; 2018 ;  ; Cu-Ni ; AU ; 67 ; SupERGood ; 357 
 1775 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 19 ; arsenich-s ; 111 
 1776 ; 5 рублей. Курильская десантная операция ; 2020 ;  ; St/Cu ; AU ; 23 ; vasilyi66 ; 46 
 1777 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; XF ; 24 ; svetin ; 87 
 1778 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; XF ; 25 ; svetin ; 105 
 1779 ; 10 рублей ; 2009 ; Выборг (XIII в), Ленинградская область ; биметалл ; AU ; 58 ; voron-74-47 ; 381 
 1780 ; 25 рублей. Олимпиада в Сочи ; 2011 ;  ; Cu-Ni ; AU ; 7 ; KVictorA ; 24 
 1781 ; 25 рублей. Барбоскины ; 2020 ;  ; Cu-Ni ; AU ; 29 ; Semavai ; 108 
 1782 ; 25 рублей. Дед Мороз и Лето ; 2019 ;  ; Cu-Ni ; AU ; 19 ; morozenka ; 227 
 1783 ; 25 рублей. Бременские музыканты ; 2019 ;  ; Cu-Ni ; AU ; 11 ; musik ; 359 
 1784 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 28 ; OLEG72 ; 252 
 1785 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Unc ; 45 ; Numizmat20 ; 270 
 1686 ; 25 рублей 75-летие  полного освобождения Ленинграда ; 2019 ;  ; Cu-Ni ; AU ; 20 ; Arlekino82 ; 41 
 1687 ; 25 рублей Армейские международные игры ; 2018 ;  ; Cu-Ni ; XF ; 40 ; giwi ; 212 
 1688 ; 5 рублей Курильская десантная операция ; 2020 ;  ; Ni/St ; AU ; 31 ; kvs ; 75 
 1689 ; 10 рублей Человек труда ; 2020 ;  ; Лат/St ; AU ; 32 ; aleksandr733 ; 77 
 1690 ; 1 рубль ; 2001 ; 10 лет СНГ ; Cu-Ni ; AU ; 9 ; kvs ; 120 
 1691 ; 2 рубля ; 2001 ; СПМД Ю.Гагарин ; Cu-Ni ; AU ; 12 ; kvs ; 57 
 1692 ; 5 рублей Упаковка ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 28 ; aleksandr733 ; 331 
 1693 ; 5 рублей Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 25 ; Цитрамон ; 280 
 1694 ; 5 рублей Упаковка нарушена ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 10 ; Fedo ; 255 
 1695 ; 5 рублей Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 30 ; STANDART ; 298 
 1696 ; 5 рублей Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 22 ; bonza64 ; 225 
 1697 ; 5 рублей Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 30 ; aleksandr733 ; 332 
 1698 ; 5 рублей Упаковка нарушена ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 8 ; Макай ; 210 
 1699 ; 5 рублей Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 12 ; srwqqq ; 235 
 1700 ; 5 рублей Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 6 ; Kosmas ; 164 
 1701 ; 5 рублей Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; AU ; 59 ; aleksandr733 ; 779 
 1702 ; 3 рубля Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 30 ; aleksandr733 ; 363 
 1703 ; 1 рубль Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 37 ; Dimon0479 ; 249 
 1704 ; 1 рубль Новодел Упаковка ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; Proof ; 30 ; gos ; 920 
 1705 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 27 ; nds80 ; 463 
 1706 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 8 ; Фрунзе ; 150 
 1707 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; AU ; 30 ; Holder31 ; 306 
 1708 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 15 ; Kosmas ; 271 
 1709 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 14 ; gola78 ; 121 
 1710 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 11 ; gola78 ; 135 
 1711 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 22 ; STANDART ; 176 
 1712 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 13 ; gola78 ; 123 
 1713 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 18 ; gola78 ; 153 
 1714 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 9 ; gola78 ; 123 
 1715 ; 1 рубль ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Proof ; 23 ; shknikolay ; 1019 
 1716 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 10 ; gola78 ; 121 
 1717 ; 1 рубль ; 1988 ; 160 лет со дня рождения Л.Н.Толстого ; Cu-Ni ; Proof ; 15 ; Kosmas ; 125 
 1718 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 24 ; gola78 ; 424 
 1719 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 11 ; gola78 ; 123 
 1720 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 14 ; VITAL!!! ; 197 
 1721 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 11 ; 100 лет ; 204 
 1722 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 16 ; VITAL!!! ; 184 
 1723 ; 5 рублей ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 29 ; SupERGood ; 619 
 1724 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 20 ; VITAL!!! ; 265 
 1725 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 21 ; VITAL!!! ; 241 
 1726 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 15 ; VITAL!!! ; 227 
 1727 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 13 ; gola78 ; 235 
 1728 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 11 ; gola78 ; 164 
 1729 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 11 ; сортам70 ; 153 
 1730 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 16 ; gola78 ; 215 
 1731 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 15 ; сортам70 ; 173 
 1732 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 10 ; gola78 ; 155 
 1733 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 15 ; Макай ; 219 
 1734 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 9 ; 77 Юджин 77 ; 161 
 1735 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 8 ; gola78 ; 153 
 1636 ; 10 копеек ; 1968 ;  ; Cu-Ni ; VF+ ; 46 ; rbhbvzcjd ; 2048 
 1637 ; 5 копеек ; 1965 ;  ; Cu-Zn ; XF+ ; 55 ; Sk-masshtab ; 5001 
 1638 ; Монетовидный жетон Шпицберген Арктикуголь 25 рублей Северный олень ; 2013 ;  ; Cu-Ni ; AU ; 49 ; yuri.gruzdev ; 922 
 1639 ; Монетовидный жетон Шпицберген Арктикуголь 25 рублей Гренландский тюлень ; 2013 ;  ; Cu-Ni ; AU ; 17 ; yuri.gruzdev ; 440 
 1640 ; Монетовидный жетон Шпицберген Арктикуголь 25 рублей Морж ; 2013 ;  ; Cu-Ni ; AU ; 19 ; yuri.gruzdev ; 449 
 1641 ; Монетовидный жетон Шпицберген Арктикуголь 25 рублей Арктический песец ; 2013 ;  ; Cu-Ni ; AU ; 21 ; yuri.gruzdev ; 449 
 1642 ; Монетовидный жетон Шпицберген Арктикуголь 25 рублей Кайра ; 2013 ;  ; Cu-Ni ; AU ; 26 ; yuri.gruzdev ; 458 
 1643 ; Монетовидный жетон Шпицберген Арктикуголь 25 рублей Горбатый кит ; 2013 ;  ; Cu-Ni ; AU ; 30 ; yuri.gruzdev ; 449 
 1644 ; Разменный знак 10. остров Шпицберген. Арктикуголь. С надписью "разменный знак". Против терроризма. Норд-Ост ; 2002СПМД ;  ; Cu-Ni ; Proof ; 12 ; Семён ; 786 
 1645 ; Жетон. Министерство торговли СССР - 12 ;  ;  ; Ж/м ; XF ; 10 ; Markgraf ; 115 
 1646 ; 1 рубль Брак Два аверса ; 2017ММД ;  ; Ni/St ; AU ; 26 ; бонифаций ; 1887 
 1647 ; 5 рублей Брак два выкуса ; 1991 ; ЛМД ; Cu-Ni ; AU ; 21 ; Семён ; 283 
 1648 ; 5 рублей Брак два выкуса ; 1991 ; ЛМД ; Cu-Ni ; AU ; 15 ; Семён ; 232 
 1649 ; 5 рублей Брак два выкуса ; 1991 ; ЛМД ; Cu-Ni ; AU ; 12 ; Семён ; 179 
 1650 ; 3 рубля Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 12 ; Ok13 ; 272 
 1651 ; 10 рублей ; 2005 ; СПМД 60 лет Победы в ВОВ ; биметалл ; AU ; 62 ; az717 ; 114 
 1652 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; XF+ ; 14 ; svetin ; 263 
 1653 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 18 ; Mr.Numizmat ; 246 
 1654 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 9 ; bonza64 ; 246 
 1655 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 25 ; svetin ; 219 
 1656 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 23 ; rusin ; 216 
 1657 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 26 ; SCI ; 267 
 1658 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 49 ; rusin ; 215 
 1659 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 23 ; SCI ; 218 
 1660 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF ; 26 ; svetin ; 194 
 1661 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 23 ; Mr.Numizmat ; 189 
 1662 ; 5 рублей ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 24 ; SupERGood ; 791 
 1663 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF ; 13 ; rem. ; 182 
 1664 ; 5 рублей ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 11 ; Ok13 ; 541 
 1665 ; 3 рубля ; 1995 ; Разгром Квантунской армии в Маньчжурии ; Cu-Ni ; Proof ; 38 ; bcg ; 2403 
 1666 ; 3 рубля ; 1995 ; 50 лет освобождения Праги ; Cu-Ni ; Proof ; 49 ; EAL34 ; 1952 
 1667 ; 3 рубля ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; Proof ; 36 ; SupERGood ; 1495 
