 5906 ; Нотгельд ;  ;  ;  ;  ; 17 ; VitorioVeneto ; 108 
 2475 ; 2 копейки ; 1954 ;  ; Br ; AU ; 38 ; uporleza ; 867 
 2476 ; 2 копейки ; 1955 ;  ; Br ; XF ; 23 ; alexeyre ; 159 
 2477 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; AU ; 33 ; Стасыч ; 518 
 2478 ; 1 копейка ; 1927 ;  ; Br ; XF ; 17 ; лом45 ; 288 
 2479 ; 1 копейка ; 1928 ;  ; Br ; F-VF ; 9 ; Leopold36 ; 92 
 2480 ; 1 копейка ; 1931 ;  ; Br ; XF ; 24 ; лом45 ; 310 
 2481 ; 1 копейка ; 1932 ;  ; Br ; VF-XF ; 49 ; диман ; 510 
 2482 ; 1 копейка ; 1933 ;  ; Br ; VF+ ; 10 ; vizer ; 102 
 2483 ; 1 копейка ; 1936 ;  ; Br ; VF+ ; 16 ; stok ; 77 
 2484 ; 1 копейка ; 1937 ;  ; Br ; XF+ ; 10 ; alehandr ; 115 
 2485 ; 1 копейка ; 1938 ;  ; Br ; XF+ ; 20 ; stok ; 88 
 2486 ; 1 копейка ; 1938 ;  ; Br ; XF+ ; 19 ; Mahfey ; 87 
 2487 ; 1 копейка ; 1939 ;  ; Br ; XF ; 20 ; stok ; 104 
 2488 ; 1 копейка ; 1940 ;  ; Br ; XF ; 17 ; metallolom ; 79 
 2489 ; 1 копейка ; 1940 ;  ; Br ; XF ; 19 ; stok ; 88 
 2490 ; 1 копейка ; 1941 ;  ; Br ; VF-XF ; 20 ; лом45 ; 310 
 2491 ; 3 копейки ; 1930 ;  ; Br ; VF+ ; 36 ; uporleza ; 186 
 2492 ; 3 копейки ; 1931 ;  ; Br ; VF-XF ; 11 ; stok ; 38 
 2493 ; 3 копейки ; 1932 ;  ; Br ; VF-XF ; 11 ; Алексис ; 133 
 2494 ; 3 копейки ; 1940 ;  ; Br ; XF ; 9 ; stok ; 48 
 2495 ; 2 копейки ; 1937 ;  ; Br ; XF+ ; 9 ; Алексис ; 150 
 2496 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF+ ; 12 ; порт ; 57 
 2497 ; 1 копейка ; 1933 ;  ; Br ; XF ; 23 ; vizer ; 113 
 2498 ; 1 копейка ; 1936 ;  ; Br ; XF ; 9 ; Leopold36 ; 100 
 2399 ; 20 копеек ; 1955 ;  ; Ni ; XF+ ; 9 ; stok ; 42 
 2400 ; 20 копеек ; 1956 ;  ; Ni ; AU ; 38 ; igm77 ; 305 
 2401 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 11 ; agent 007 ; 111 
 2402 ; 15 копеек ; 1935 ;  ; Ni ; XF ; 30 ; лом45 ; 510 
 2403 ; 15 копеек ; 1936 ;  ; Ni ; XF+ ; 13 ; uporleza ; 238 
 2404 ; 15 копеек ; 1941 ;  ; Ni ; XF ; 31 ; Skilfulsun ; 310 
 2405 ; 15 копеек ; 1943 ;  ; Ni ; XF+ ; 29 ; Копатель 972 ; 291 
 2406 ; 15 копеек ; 1945 ;  ; Ni ; XF+ ; 23 ; Skilfulsun ; 365 
 2407 ; 15 копеек ; 1946 ;  ; Ni ; VF-XF ; 16 ; stok ; 54 
 2408 ; 15 копеек ; 1948 ;  ; Ni ; XF ; 21 ; stok ; 44 
 2409 ; 15 копеек ; 1950 ;  ; Ni ; VF-XF ; 22 ; dim66 ; 101 
 2410 ; 15 копеек ; 1952 ;  ; Ni ; XF+ ; 26 ; 439 ; 204 
 2411 ; 15 копеек ; 1953 ;  ; Ni ; XF+ ; 18 ; uporleza ; 243 
 2412 ; 15 копеек ; 1954 ;  ; Ni ; AU ; 48 ; igm77 ; 340 
 2413 ; 15 копеек ; 1955 ;  ; Ni ; AU ; 35 ; K.V.N. ; 136 
 2414 ; 15 копеек ; 1956 ;  ; Ni ; AU ; 7 ; радон ; 112 
 2415 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF+ ; 6 ; Алексис ; 136 
 2416 ; 10 копеек ; 1936 ;  ; Сu-Ni ; XF ; 24 ; кент ; 155 
 2417 ; 10 копеек ; 1946 ;  ; Ni ; XF+ ; 19 ; Копатель 972 ; 185 
 2418 ; 10 копеек ; 1948 ;  ; Ni ; VF+ ; 25 ; stok ; 72 
 2419 ; 10 копеек ; 1949 ;  ; Ni ; XF+ ; 15 ; K.V.N. ; 192 
 2420 ; 10 копеек ; 1950 ;  ; Ni ; XF+ ; 16 ; Technics ; 155 
 2421 ; 10 копеек ; 1952 ;  ; Ni ; AU ; 35 ; romik ; 873 
 2422 ; 10 копеек ; 1952 ;  ; Ni ; XF+ ; 27 ; stok ; 75 
 2423 ; 10 копеек ; 1953 ;  ; Ni ; XF+ ; 27 ; Al1964 ; 73 
 2424 ; 10 копеек ; 1954 ;  ; Ni ; XF+ ; 20 ; Al1964 ; 51 
 2425 ; 10 копеек ; 1955 ;  ; Ni ; XF+ ; 9 ; K.V.N. ; 50 
 2426 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; AU ; 38 ; K.V.N. ; 521 
 2427 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 8 ; xorek016 ; 102 
 2428 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 13 ; Алексис ; 209 
 2429 ; 5 копеек ; 1930 ;  ; Br ; XF ; 17 ; stok ; 63 
 2430 ; 5 копеек ; 1940 ;  ; Br ; XF ; 20 ; мон ; 118 
 2431 ; 5 копеек ; 1946 ;  ; Br ; AU ; 23 ; 462 ; 267 
 2432 ; 5 копеек ; 1948 ;  ; Br ; VF ; 31 ; Lizig1 ; 255 
 2433 ; 5 копеек ; 1952 ;  ; Br ; XF+ ; 19 ; Drusa80 ; 259 
 2434 ; 5 копеек ; 1953 ;  ; Br ; XF ; 57 ; Vanomah ; 257 
 2435 ; 5 копеек ; 1954 ;  ; Br ; XF ; 46 ; Drusa80 ; 232 
 2436 ; 5 копеек ; 1955 ;  ; Br ; XF ; 41 ; uporleza ; 236 
 2437 ; 5 копеек ; 1956 ;  ; Br ; AU ; 49 ; Drusa80 ; 549 
 2438 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; XF ; 50 ; Drusa80 ; 255 
 2439 ; 5 копеек ; 1961 ;  ; Cu-Zn ; AU ; 16 ; мон ; 58 
 2440 ; 3 копейки ; 1926 ;  ; Br ; XF ; 23 ; vodianoy ; 459 
 2441 ; 3 копейки ; 1928 ;  ; Br ; XF ; 25 ; TECHNO ; 210 
 2442 ; 3 копейки ; 1929 ;  ; Br ; VF ; 16 ; Technics ; 59 
 2443 ; 3 копейки ; 1930 ;  ; Br ; VF-XF ; 39 ; solder13 ; 291 
 2444 ; 3 копейки ; 1931 ;  ; Br ; XF ; 14 ; Серёга 1973 ; 50 
 2445 ; 3 копейки ; 1932 ;  ; Br ; VF-XF ; 7 ; uporleza ; 126 
 2446 ; 3 копейки ; 1933 ;  ; Br ; F-VF ; 26 ; flutter ; 459 
 2447 ; 3 копейки ; 1935 ;  ; Br ; VF- ; 18 ; Technics ; 215 
 2448 ; 3 копейки ; 1938 ;  ; Br ; XF ; 19 ; s interesom ; 67 
 2349 ; 5 копеек ; 1939 ;  ; Br ; F ; 15 ; Technics ; 56 
 2350 ; 3 копейки ; 1928 ;  ; Br ; F-VF ; 5 ; akula ; 120 
 2351 ; 3 копейки ; 1938 ;  ; Br ; F-VF ; 15 ; grytuman ; 72 
 2352 ; 3 копейки ; 1939 ;  ; Br ; F-VF ; 5 ; Mahfey ; 51 
 2353 ; 3 копейки ; 1941 ;  ; Br ; F-VF ; 18 ; Technics ; 114 
 2354 ; 3 копейки ; 1937 ;  ; Br ; F-VF ; 7 ; uporleza ; 89 
 2355 ; 3 копейки ; 1943 ;  ; Br ; F-VF ; 8 ; Waldemar ; 59 
 2356 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; F-VF ; 12 ; Алексис ; 81 
 2357 ; 3 копейки ; 1933 ;  ; Br ; F-VF ; 9 ; Олег33 ; 59 
 2358 ; 3 копейки ; 1926 ;  ; Br ; F-VF ; 20 ; лом45 ; 510 
 2359 ; 3 копейки ; 1929 ;  ; Br ; F-VF ; 15 ; uporleza ; 159 
 2360 ; 2 копейки ; 1941 ;  ; Br ; F-VF ; 28 ; Олег33 ; 116 
 2361 ; 2 копейки ; 1935 ;  ; Br ; F-VF ; 24 ; Technics ; 257 
 2362 ; 2 копейки ; 1939 ;  ; Br ; F-VF ; 15 ; shknikolay ; 107 
 2363 ; 2 копейки ; 1945 ;  ; Br ; F-VF ; 9 ; Jiamer57rus ; 100 
 2364 ; 1 копейка ; 1926 ;  ; Br ; F+ ; 15 ; Олег33 ; 82 
 2365 ; 1 копейка ; 1927 ;  ; Br ; F+ ; 6 ; akula ; 59 
 2366 ; 1 рубль ; 1972 ;  ; Cu-Ni ; AU ; 43 ; Al1964 ; 1991 
 2367 ; 50 копеек ; 1972 ;  ; Cu-Ni ; AU ; 28 ; heavy_fly ; 510 
 2368 ; 2 копейки ; 1936 ;  ; Br ; VF+ ; 12 ; vizer ; 34 
 2369 ; 1 копейка ; 1938 ;  ; Br ; VF+ ; 9 ; Mahfey ; 58 
 2370 ; 50 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; XF+ ; 23 ; акто_то ; 252 
 2371 ; 20 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 20 ; anchor ; 348 
 2372 ; 15 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 35 ; кент ; 357 
 2373 ; 1 рубль ; 1979 ;  ; Cu-Ni ; XF+ ; 20 ; marvic ; 1358 
 2374 ; 1 рубль ; 1985 ;  ; Cu-Ni ; XF+ ; 21 ; dim66 ; 431 
 2375 ; 1 рубль ; 1988 ;  ; Cu-Ni ; VF-XF ; 10 ; al111 ; 275 
 2376 ; 20 копеек ; 1933 ;  ; Ni ; AU ; 51 ; sv13 ; 5100 
 2377 ; 1 рубль ; 1965 ;  ; Cu-Ni ; VF ; 13 ; ANGEL 23 ; 242 
 2378 ; 1 рубль ; 1985 ;  ; Cu-Ni ; VF ; 15 ; ANGEL 23 ; 353 
 2379 ; 1 рубль ; 1988 ;  ; Cu-Ni ; VF+ ; 3 ; ANGEL 23 ; 235 
 2380 ; 50 копеек ; 1979 ;  ; Cu-Ni ; XF ; 18 ; 12457801 ; 53 
 2381 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; XF ; 33 ; Rober ; 163 
 2382 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF+ ; 33 ; s interesom ; 155 
 2383 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 14 ; Skilfulsun ; 350 
 2384 ; 20 копеек ; 1938 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 33 ; Skilfulsun ; 250 
 2385 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 23 ; радон ; 136 
 2386 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 16 ; iizikul ; 102 
 2387 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 25 ; Копатель 972 ; 255 
 2388 ; 20 копеек ; 1944 ;  ; Ni ; XF+ ; 41 ; Skilfulsun ; 723 
 2389 ; 20 копеек ; 1945 ;  ; Ni ; XF ; 29 ; Алексис ; 127 
 2390 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 34 ; Глеб ; 101 
 2391 ; 20 копеек ; 1948 ;  ; Ni ; XF+ ; 35 ; Al1964 ; 88 
 2392 ; 20 копеек ; 1949 ;  ; Ni ; XF+ ; 19 ; порт ; 186 
 2393 ; 20 копеек ; 1949 ;  ; Ni ; XF ; 17 ; iizikul ; 84 
 2394 ; 20 копеек ; 1951 ;  ; Ni ; XF ; 35 ; solder13 ; 199 
 2395 ; 20 копеек ; 1952 ;  ; Ni ; AU ; 18 ; romik ; 114 
 2396 ; 20 копеек ; 1952 ;  ; Ni ; AU ; 58 ; ZET ; 906 
 2397 ; 20 копеек ; 1953 ;  ; Ni ; AU ; 31 ; igm77 ; 207 
 2398 ; 20 копеек ; 1954 ;  ; Ni ; AU ; 27 ; stok ; 55 
 2299 ; 1 копейка ; 1952 ;  ; Br ; VF+ ; 4 ; Leopold36 ; 69 
 2300 ; 1 копейка ; 1953 ;  ; Br ; VF+ ; 3 ; Leopold36 ; 59 
 2301 ; 1 копейка ; 1954 ;  ; Br ; VF-XF ; 7 ; Mahfey ; 51 
 2302 ; 1 копейка ; 1955 ;  ; Br ; VF-XF ; 5 ; Leopold36 ; 51 
 2303 ; 1 копейка ; 1956 ;  ; Br ; XF ; 9 ; Олег33 ; 111 
 2304 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; XF- ; 3 ; Leopold36 ; 89 
 2305 ; 20 копеек ; 1932 ;  ; Ni ; VF ; 13 ; 312 ; 47 
 2306 ; 15 копеек ; 1931 ;  ; Ni ; VF-XF ; 14 ; Олег33 ; 246 
 2307 ; 10 копеек ; 1932 ;  ; Ni ; VF+ ; 9 ; Skilfulsun ; 155 
 2308 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF+ ; 6 ; Al1964 ; 79 
 2309 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF-XF ; 6 ; репка ; 42 
 2310 ; 10 копеек ; 1976 ;  ; Cu-Ni ; AU ; 5 ; Allegro33 ; 57 
 2311 ; 5 копеек ; 1935 ;  ; Br ; F-VF ; 53 ; denishe ; 1512 
 2312 ; 5 копеек ; 1955 ;  ; Br ; F-VF ; 5 ; uporleza ; 100 
 2313 ; 5 копеек ; 1940 ;  ; Br ; F-VF ; 9 ; мон ; 40 
 2314 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF ; 10 ; Drusa80 ; 136 
 2315 ; 3 копейки ; 1928 ;  ; Br ; F-VF ; 9 ; demon160584 ; 22 
 2316 ; 3 копейки ; 1939 ;  ; Br ; F-VF ; 7 ; Mahfey ; 30 
 2317 ; 3 копейки ; 1956 ;  ; Br ; F-VF ; 9 ; Алексис ; 100 
 2318 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; AU ; 7 ; порт ; 105 
 2319 ; 2 копейки ; 1949 ;  ; Br ; VF ; 19 ; Алексис ; 100 
 2320 ; 2 копейки ; 1936 ;  ; Br ; VF ; 9 ; vizer ; 50 
 2321 ; 2 копейки ; 1938 ;  ; Br ; VF ; 5 ; Алексис ; 100 
 2322 ; 1 копейка ; 1949 ;  ; Br ; F-VF ; 5 ; Dont ; 20 
 2323 ; 1 копейка ; 1953 ;  ; Br ; VF ; 8 ; Mahfey ; 61 
 2324 ; 1 копейка ; 1963 ;  ; Cu-Zn ; F-VF ; 9 ; Moryak ; 101 
 2325 ; 1 копейка ; 1971 ;  ; Cu-Zn ; AU ; 25 ; froloff ; 226 
 2326 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF ; 35 ; Moryak ; 408 
 2327 ; 1 рубль ; 1987 ;  ; Cu-Ni ; XF ; 27 ; ryber ; 956 
 2328 ; 1 рубль ; 1975 ;  ; Cu-Ni ; AU ; 33 ; Ритм ; 1642 
 2329 ; 1 рубль ; 1982 ;  ; Cu-Ni ; XF ; 19 ; сим1962 ; 1473 
 2330 ; 1 рубль ; 1988 ;  ; Cu-Ni ; VF-XF ; 20 ; ANGEL 23 ; 221 
 2331 ; 50 копеек ; 1988 ;  ; Cu-Ni ; VF-XF ; 18 ; ANGEL 23 ; 222 
 2332 ; 50 копеек ; 1983 ;  ; Cu-Ni ; XF ; 5 ; Waldemar ; 45 
 2333 ; 50 копеек ; 1977 ;  ; Cu-Ni ; AU ; 22 ; Agava ; 209 
 2334 ; 50 копеек ; 1969 ;  ; Cu-Ni ; XF ; 12 ; Markus ; 2040 
 2335 ; 1 рубль ; 1965 ;  ; Cu-Ni ; VF+ ; 16 ; metallolom ; 255 
 2336 ; 1 рубль ; 1964 ;  ; Cu-Ni ; AU ; 38 ; lsp25 ; 241 
 2337 ; 1 рубль ; 1969 ;  ; Cu-Ni ; AU ; 46 ; мон ; 1502 
 2338 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF- ; 7 ; Mahfey ; 82 
 2339 ; 1 копейка ; 1981 ;  ; Cu-Zn ; XF+ ; 24 ; диман ; 85 
 2340 ; 20 копеек ; 1931 ;  ; Ni ; F-VF ; 16 ; Technics ; 56 
 2341 ; 20 копеек ; 1933 ;  ; Ni ; F-VF ; 12 ; K.V.N. ; 69 
 2342 ; 10 копеек ; 1939 ;  ; Ni ; VF ; 20 ; Skilfulsun ; 255 
 2343 ; 5 копеек ; 1929 ;  ; Br ; F-VF ; 4 ; Skilfulsun ; 102 
 2344 ; 5 копеек ; 1940 ;  ; Br ; F-VF ; 9 ; мон ; 59 
 2345 ; 5 копеек ; 1932 ;  ; Br ; F-VF ; 15 ; Lizig1 ; 163 
 2346 ; 5 копеек ; 1928 ;  ; Br ; F-VF ; 13 ; stas6992 ; 109 
 2347 ; 5 копеек ; 1931 ;  ; Br ; F-VF ; 9 ; Mahfey ; 46 
 2348 ; 5 копеек ; 1943 ;  ; Br ; F ; 10 ; alexandr1968 ; 102 
 2249 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; XF+ ; 17 ; Moryak ; 306 
 2250 ; 5 копеек ; 1930 ;  ; Br ; F-VF ; 13 ; cotangens ; 45 
 2251 ; 5 копеек ; 1932 ;  ; Br ; VF- ; 12 ; кент ; 99 
 2252 ; 5 копеек ; 1936 ;  ; Br ; VF ; 54 ; камсигал ; 1255 
 2253 ; 5 копеек ; 1938 ;  ; Br ; VF- ; 40 ; flutter ; 403 
 2254 ; 5 копеек ; 1939 ;  ; Br ; VF ; 16 ; лом45 ; 421 
 2255 ; 5 копеек ; 1940 ;  ; Br ; VF+ ; 17 ; Алексис ; 153 
 2256 ; 5 копеек ; 1941 ;  ; Br ; F ; 10 ; cotangens ; 102 
 2257 ; 5 копеек ; 1943 ;  ; Br ; F-VF ; 15 ; Technics ; 143 
 2258 ; 5 копеек ; 1946 ;  ; Br ; F ; 3 ; мон ; 31 
 2259 ; 5 копеек ; 1949 ;  ; Br ; VF+ ; 24 ; Dont ; 128 
 2260 ; 5 копеек ; 1950 ;  ; Br ; VF- ; 25 ; Skilfulsun ; 521 
 2261 ; 5 копеек ; 1952 ;  ; Br ; VF ; 14 ; Skilfulsun ; 137 
 2262 ; 5 копеек ; 1953 ;  ; Br ; F-VF ; 13 ; Олег33 ; 89 
 2263 ; 5 копеек ; 1954 ;  ; Br ; F-VF ; 9 ; Олег33 ; 53 
 2264 ; 5 копеек ; 1955 ;  ; Br ; VF- ; 16 ; мон ; 92 
 2265 ; 5 копеек ; 1956 ;  ; Br ; VF ; 9 ; Олег33 ; 69 
 2266 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; AU ; 55 ; Markus ; 317 
 2267 ; 2 копейки ; 1928 ;  ; Br ; VF+ ; 15 ; Volok ; 114 
 2268 ; 2 копейки ; 1929 ;  ; Br ; VF ; 13 ; Technics ; 100 
 2269 ; 2 копейки. Деформация ; 1933 ;  ; Br ; F ; 8 ; Олег33 ; 101 
 2270 ; 2 копейки ; 1935 ;  ; Br ; VF+ ; 22 ; solder13 ; 216 
 2271 ; 2 копейки ; 1939 ;  ; Br ; VF+ ; 15 ; shknikolay ; 136 
 2272 ; 2 копейки ; 1941 ;  ; Br ; VF ; 23 ; Олег33 ; 144 
 2273 ; 2 копейки ; 1945 ;  ; Br ; VF ; 32 ; Олег33 ; 395 
 2274 ; 2 копейки ; 1948 ;  ; Br ; VF+ ; 5 ; xorek016 ; 102 
 2275 ; 2 копейки ; 1949 ;  ; Br ; VF+ ; 4 ; Jiamer57rus ; 28 
 2276 ; 2 копейки ; 1952 ;  ; Br ; VF+ ; 14 ; Jiamer57rus ; 79 
 2277 ; 2 копейки ; 1953 ;  ; Br ; VF+ ; 9 ; Алексис ; 38 
 2278 ; 1 копейка ; 1926 ;  ; Br ; VF ; 16 ; akula ; 207 
 2279 ; 1 копейка ; 1927 ;  ; Br ; VF ; 18 ; порт ; 318 
 2280 ; 1 копейка ; 1928 ;  ; Br ; VF- ; 11 ; Олег33 ; 110 
 2281 ; 1 копейка ; 1930 ;  ; Br ; VF ; 11 ; Leopold36 ; 100 
 2282 ; 1 копейка ; 1931 ;  ; Br ; VF+ ; 9 ; sergeyvma ; 373 
 2283 ; 1 копейка ; 1932 ;  ; Br ; VF+ ; 48 ; dim78 ; 602 
 2284 ; 1 копейка ; 1933 ;  ; Br ; VF+ ; 7 ; mihmih69 ; 114 
 2285 ; 1 копейка ; 1935 ;  ; Br ; F- ; 17 ; uporleza ; 918 
 2286 ; 1 копейка ; 1935 ;  ; Br ; F+ ; 11 ; uporleza ; 388 
 2287 ; 1 копейка ; 1936 ;  ; Br ; F-VF ; 5 ; cotangens ; 28 
 2288 ; 1 копейка ; 1937 ;  ; Br ; VF ; 11 ; Олег33 ; 108 
 2289 ; 1 копейка ; 1938 ;  ; Br ; VF- ; 3 ; Mahfey ; 51 
 2290 ; 1 копейка ; 1939 ;  ; Br ; VF ; 3 ; WhiteMouse ; 79 
 2291 ; 1 копейка ; 1940 ;  ; Br ; VF ; 6 ; demon160584 ; 31 
 2292 ; 1 копейка ; 1941 ;  ; Br ; F-VF ; 25 ; Technics ; 215 
 2293 ; 1 копейка. Деформация ; 1945 ;  ; Br ; F ; 31 ; dim78 ; 257 
 2294 ; 1 копейка ; 1946 ;  ; Br ; VF+ ; 3 ; Leopold36 ; 79 
 2295 ; 1 копейка ; 1948 ;  ; Br ; VF+ ; 7 ; Leopold36 ; 100 
 2296 ; 1 копейка ; 1949 ;  ; Br ; VF+ ; 11 ; Dont ; 45 
 2297 ; 1 копейка ; 1950 ;  ; Br ; VF+ ; 37 ; flutter ; 423 
 2298 ; 1 копейка ; 1951 ;  ; Br ; VF+ ; 18 ; Technics ; 236 
 2199 ; 1 рубль ; 1984 ;  ; Cu-Ni ; XF- ; 39 ; 12457801 ; 355 
 2200 ; 20 копеек ; 1932 ;  ; Ni ; XF ; 22 ; Семирек ; 347 
 2201 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 11 ; Олег33 ; 153 
 2202 ; 20 копеек ; 1938 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF- ; 14 ; Олег33 ; 227 
 2203 ; 20 копеек ; 1939 ;  ; Ni ; XF- ; 48 ; Skilfulsun ; 423 
 2204 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 16 ; Technics ; 114 
 2205 ; 10 копеек ; 1931 ;  ; Ni ; VF+ ; 11 ; denishe ; 385 
 2206 ; 10 копеек ; 1953 ;  ; Ni ; XF ; 32 ; alexeyre ; 408 
 2207 ; 10 копеек ; 1937 ;  ; Ni ; VF ; 24 ; Олег33 ; 370 
 2208 ; 1 копейка ; 1951 ;  ; Br ; XF ; 19 ; кент ; 303 
 2209 ; 1 копейка ; 1927 ;  ; Br ; VF+ ; 9 ; порт ; 233 
 2210 ; 2 копейки ; 1936 ;  ; Br ; VF+ ; 5 ; krev ; 101 
 2211 ; 2 копейки ; 1950 ;  ; Br ; VF ; 11 ; uporleza ; 50 
 2212 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF+ ; 16 ; Глеб ; 61 
 2213 ; 2 копейки ; 1964 ;  ; Cu-Zn ; XF+ ; 102 ; ryber ; 1419 
 2214 ; 2 копейки ; 1965 ;  ; Cu-Zn ; XF+ ; 26 ; Moryak ; 414 
 2215 ; 2 копейки ; 1961 ;  ; Cu-Zn ; AU ; 33 ; svv ; 906 
 2216 ; 1 копейка ; 1941 ;  ; Br ; XF ; 23 ; порт ; 306 
 2217 ; 2 копейки ; 1945 ;  ; Br ; VF ; 33 ; мон ; 393 
 2218 ; 5 копеек ; 1926 ;  ; Br ; F ; 9 ; iizikul ; 89 
 2219 ; 5 копеек ; 1931 ;  ; Br ; F+ ; 14 ; Александр974 ; 31 
 2220 ; 5 копеек ; 1946 ;  ; Br ; F+ ; 7 ; Mahfey ; 45 
 2221 ; 5 копеек ; 1952 ;  ; Br ; F ; 9 ; Олег33 ; 69 
 2222 ; 1 копейка ; 1926 ;  ; Br ; VF- ; 10 ; solder13 ; 72 
 2223 ; 1 копейка ; 1964 ;  ; Cu-Zn ; VF ; 13 ; sergeyvma ; 340 
 2224 ; 1 рубль ; 1964 ;  ; Cu-Ni ; VF+ ; 49 ; veter44 ; 139 
 2225 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; VF-XF ; 12 ; жулик ; 363 
 2226 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF- ; 27 ; Rober ; 181 
 2227 ; 1 рубль ; 1971 ;  ; Cu-Ni ; VF-XF ; 32 ; stas6992 ; 1157 
 2228 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF- ; 6 ; yniks2012 ; 355 
 2229 ; 1 рубль ; 1985 ;  ; Cu-Ni ; XF- ; 29 ; yniks2012 ; 363 
 2230 ; 1 рубль ; 1983 ;  ; Cu-Ni ; XF- ; 37 ; teso ; 1473 
 2231 ; 50 копеек ; 1972 ;  ; Cu-Ni ; VF ; 54 ; Markus ; 365 
 2232 ; 20 копеек ; 1932 ;  ; Ni ; F ; 19 ; gola78 ; 53 
 2233 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 10 ; Александр007 ; 153 
 2234 ; 20 копеек ; 1951 ;  ; Ni ; XF+ ; 15 ; порт ; 255 
 2235 ; 5 копеек ; 1928 ;  ; Br ; F-VF ; 25 ; uporleza ; 100 
 2236 ; 5 копеек ; 1928 ;  ; Br ; F ; 21 ; gola78 ; 75 
 2237 ; 5 копеек ; 1930 ;  ; Br ; VF ; 13 ; gola78 ; 40 
 2238 ; 5 копеек ; 1931 ;  ; Br ; VF ; 17 ; Skilfulsun ; 101 
 2239 ; 5 копеек ; 1935 ;  ; Br ; F ; 26 ; denishe ; 1100 
 2240 ; 2 копейки ; 1940 ;  ; Br ; VF ; 13 ; Dont ; 44 
 2241 ; 1 копейка ; 1938 ;  ; Br ; VF- ; 13 ; Dont ; 45 
 2242 ; 1 рубль ; 1990 ;  ; Cu-Ni ; AU ; 36 ; lsp25 ; 231 
 2243 ; 3 копейки ; 1969 ;  ; Cu-Zn ; VF+ ; 23 ; Leopold36 ; 101 
 2244 ; 1 копейка ; 1961 ;  ; Cu-Zn ; XF+ ; 7 ; Leopold36 ; 100 
 2245 ; 1 копейка ; 1933 ;  ; Br ; AU ; 38 ; 222211 ; 4647 
 2246 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; AU ; 20 ; iizikul ; 275 
 2247 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; XF+ ; 27 ; teso ; 312 
 2248 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF ; 16 ; yniks2012 ; 368 
 2149 ; 15 копеек ; 1943 ;  ; Ni ; XF ; 58 ; K.V.N. ; 410 
 2150 ; 15 копеек ; 1952 ;  ; Ni ; XF ; 27 ; alexeyre ; 122 
 2151 ; 15 копеек ; 1953 ;  ; Ni ; XF ; 15 ; Al1964 ; 34 
 2152 ; 5 копеек ; 1961 ;  ; Cu-Zn ; XF+ ; 15 ; Al1964 ; 101 
 2153 ; 3 копейки ; 1956 ;  ; Br ; XF ; 5 ; Mahfey ; 20 
