 5886 ; Акция США ; 1965 ;  ;  ;  ; 16 ; kostas ; 561 
 2191 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 18 ; 74 ; 184 
 2192 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 27 ; 74 ; 188 
 2193 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 27 ; Лёхыч ; 166 
 2194 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 28 ; kirvar ; 225 
 2195 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 17 ; 74 ; 194 
 2196 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 13 ; 74 ; 161 
 2197 ; 1 рубль. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 28 ; volkov ; 164 
 2198 ; 1 рубль. Упаковка ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 34 ; Dragon ; 510 
 2199 ; 1 рубль. Упаковка ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 25 ; igniss ; 601 
 2200 ; 1 рубль. Упаковка ; 1986 ; Международный год мира ; Cu-Ni ; Proof ; 53 ; Лёхыч ; 1108 
 2201 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 20 ; pilking ; 422 
 2202 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 26 ; pilking ; 357 
 2203 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 20 ; Пермячок ; 368 
 2204 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 25 ; PROCONSUL ; 213 
 2205 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 9 ; Mahfey ; 87 
 2206 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 27 ; kirvar ; 173 
 2207 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 18 ; ewgen ; 172 
 2108 ; 5 рублей. Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Unc ; 16 ; Лёхыч ; 220 
 2109 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 28 ; Лёхыч ; 266 
 2110 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 38 ; rufus ; 286 
 2111 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 26 ; patron86 ; 276 
 2112 ; 5 рублей. Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 23 ; Papanator62 ; 311 
 2113 ; 5 рублей. Упаковка ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 13 ; 74 ; 296 
 2114 ; 5 рублей. Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 36 ; patron86 ; 293 
 2115 ; 5 рублей. Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 49 ; Sky2 ; 291 
 2116 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 38 ; Лёхыч ; 280 
 2117 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 12 ; Papanator62 ; 286 
 2118 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 37 ; Мурзик ; 421 
 2119 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 43 ; Garry128 ; 277 
 2120 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 29 ; said ; 309 
 2121 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 16 ; nisni ; 463 
 2122 ; 3 рубля. Упаковка ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 17 ; said ; 255 
 2123 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 11 ; sakura86 ; 69 
 2124 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 15 ; Mahfey ; 87 
 2125 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 15 ; Drill ; 78 
 2126 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF+ ; 15 ; tetAtet ; 80 
 2127 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 13 ; tetAtet ; 84 
 2128 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; XF ; 16 ; tetAtet ; 67 
 2129 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; XF ; 15 ; zets ; 168 
 2130 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 9 ; zets ; 62 
 2131 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 13 ; zets ; 71 
 2132 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 7 ; Mahfey ; 74 
 2133 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 7 ; Mahfey ; 67 
 2134 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 19 ; niko1968 ; 387 
 2135 ; 1 рубль ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Unc ; 27 ; mart_si ; 405 
 2136 ; 1 рубль. Упаковка ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 9 ; Garry128 ; 242 
 2137 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 17 ; Лёхыч ; 161 
 2138 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 56 ; igniss ; 184 
 2139 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 29 ; StarinaHenk ; 245 
 2140 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 33 ; Drill ; 184 
 2141 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 29 ; xepak ; 67 
 2142 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 13 ; Mahfey ; 83 
 2143 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 17 ; tetAtet ; 431 
 2144 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Unc ; 15 ; фрол ; 455 
 2145 ; 1 рубль. Упаковка ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 38 ; Sky2 ; 531 
 2146 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 17 ; OutSide_R ; 185 
 2147 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 15 ; Nikolay75 ; 185 
 2148 ; 1 рубль. В конверте ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; AU ; 26 ; Sky2 ; 204 
 2149 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 7 ; Mahfey ; 67 
 2150 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 16 ; sakura86 ; 89 
 2151 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 11 ; Malosar ; 60 
 2152 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; XF+ ; 15 ; Tornado ; 104 
 2153 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 5 ; Nikolay75 ; 102 
 2154 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; XF ; 6 ; tetAtet ; 51 
 2155 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; XF+ ; 25 ; klimvita ; 79 
 2156 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 12 ; hanim ; 69 
 2157 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 9 ; Mahfey ; 86 
 2058 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 46 ; yurrgen ; 200 
 2059 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 19 ; OutSide_R ; 204 
 2060 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 25 ; ewgen ; 180 
 2061 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 39 ; kirvar ; 192 
 2062 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 25 ; Statuetka ; 184 
 2063 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 22 ; Лёхыч ; 172 
 2064 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 24 ; sakura86 ; 164 
 2065 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 27 ; hanim ; 187 
 2066 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 25 ; Лёхыч ; 180 
 2067 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 21 ; igniss ; 202 
 2068 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 15 ; Statuetka ; 192 
 2069 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 13 ; Лёхыч ; 400 
 2070 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 14 ; sakura86 ; 92 
 2071 ; 5 рублей. Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 38 ; StarinaHenk ; 357 
 2072 ; 5 рублей. Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 15 ; Papanator62 ; 296 
 2073 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 15 ; Garry128 ; 286 
 2074 ; 5 рублей. Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 32 ; rufus ; 357 
 2075 ; 5 рублей. Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 18 ; volkov ; 357 
 2076 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 30 ; 74 ; 286 
 2077 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 37 ; 74 ; 306 
 2078 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 29 ; volkov ; 306 
 2079 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 17 ; StarinaHenk ; 286 
 2080 ; 5 рублей. Упаковка ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 27 ; rufus ; 357 
 2081 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 7 ; StarinaHenk ; 286 
 2082 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 31 ; igniss ; 1849 
 2083 ; 3 рубля. Упаковка ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 21 ; c8216ovb ; 1012 
 2084 ; 3 рубля. Упаковка ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 30 ; ArCan ; 763 
 2085 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 20 ; Мурзик ; 453 
 2086 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 26 ; nisni ; 839 
 2087 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 33 ; september ; 379 
 2088 ; 3 рубля. Упаковка ; 1995 ; Разгром Квантунской армии в Маньчжурии ; Cu-Ni ; Proof ; 30 ; олег45 ; 1887 
 2089 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 14 ; ryber ; 1838 
 2090 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; Proof ; 25 ; 2262н ; 1848 
 2091 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 14 ; Мурзик ; 463 
 2092 ; 3 рубля. Упаковка ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 27 ; nisni ; 1012 
 2093 ; 3 рубля. Упаковка ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 27 ; олег45 ; 3165 
 2094 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 17 ; Mihrutka777 ; 2040 
 2095 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; VF-XF ; 9 ; boss43 ; 102 
 2096 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 20 ; koly ; 192 
 2097 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 9 ; 74 ; 194 
 2098 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 17 ; kirvar ; 184 
 2099 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 18 ; Лёхыч ; 171 
 2100 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 21 ; koly ; 194 
 2101 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 15 ; Papanator62 ; 181 
 2102 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 20 ; Garry128 ; 204 
 2103 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 25 ; tetAtet ; 561 
 2104 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 13 ; Лёхыч ; 417 
 2105 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 26 ; volkov ; 518 
 2106 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; AU ; 33 ; ZET ; 718 
 2107 ; 5 рублей. Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 21 ; sotnik ; 557 
 2008 ; 5 копеек - Кавказ. Национальная серия "Иванов" ; 2007ММД ;  ; Cu ; Proof ; 14 ; дутик ; 572 
 2009 ; 1 копейка - Белоруссия. Национальная серия "Грузенберг" ; 2006ММД ;  ; Cu ; Proof ; 14 ; bonipari ; 572 
 2010 ; 2 копейки - Украина. Национальная серия "Грузенберг" ; 2006ММД ;  ; Cu ; Proof ; 11 ; svv ; 560 
 2011 ; 3 копейки  - Восток. Национальная серия "Грузенберг" ; 2006ММД ;  ; Cu ; Proof ; 15 ; дутик ; 572 
 2012 ; 5 копеек - Кавказ. Национальная серия "Грузенберг" ; 2006ММД ;  ; Cu ; Proof ; 11 ; дутик ; 572 
 2013 ; 1 копейка - Белоруссия. Национальная серия "Труд" ; 2005ММД ;  ; Cu ; Proof ; 17 ; Dмитрий ; 623 
 2014 ; 2 копейки - Украина. Национальная серия "Труд" ; 2005ММД ;  ; Cu ; Proof ; 15 ; Dмитрий ; 623 
 2015 ; 3 копейки  - Восток. Национальная серия "Труд" ; 2005ММД ;  ; Cu ; Proof ; 14 ; дутик ; 680 
 2016 ; 5 копеек - Кавказ. Национальная серия "Труд" ; 2005ММД ;  ; Cu ; Proof ; 21 ; borism ; 1134 
 2017 ; Жетон. Главное управление столовых, ресторанов и кафе. Ресторан. Автомат №9 ;  ;  ; Ж/м ; VF+ ; 23 ; priwet ; 4590 
 2018 ; Жетон. Министерство торговли СССР. 26. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; VF ; 21 ; Rober ; 105 
 2019 ; Жетон. Министерство торговли СССР. 20. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; VF- ; 24 ; Юстас ; 101 
 2020 ; Жетон. Министерство торговли СССР № 20 ;  ;  ; Ж/м ; XF+ ; 21 ; НЭРИ ; 105 
 2021 ; Жетон. Министерство торговли СССР. 19. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; VF ; 24 ; alek99 ; 105 
 2022 ; Жетон. Министерство торговли СССР. 13. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; VF ; 26 ; alek99 ; 105 
 2023 ; Жетон. Министерство торговли СССР. 12. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; VF-XF ; 22 ; Юстас ; 102 
 2024 ; Жетон. Министерство торговли СССР. 11. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; VF-XF ; 19 ; Юстас ; 102 
 2025 ; Жетон. Министерство торговли СССР. 10. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; VF-XF ; 14 ; alek99 ; 105 
 2026 ; Жетон. Министерство торговли СССР. 10. Цифры округлой формы, оборотная сторона плоская ;  ;  ; Ж/м ; VF- ; 19 ; Юфан ; 255 
 2027 ; Жетон. Министерство торговли СССР. 4. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; VF ; 8 ; НЭРИ ; 266 
 2028 ; Жетон. Министерство торговли СССР. 4. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; XF ; 14 ; QSL ; 120 
 2029 ; Жетон. Министерство торговли СССР. 3. Цифры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; VF-XF ; 21 ; Lenchik_2M ; 120 
 2030 ; Жетон. Министерство торговли СССР. 3. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; VF- ; 17 ; alek99 ; 114 
 2031 ; Жетон. Министерство торговли СССР. 2. Цифры прямоугольной формы, оборотная сторона плоская ;  ;  ; Ж/м ; VF-XF ; 33 ; Юфан ; 514 
 2032 ; 20 рублей. Брак ; 1992 ; ММД ; Cu-Ni ; XF- ; 24 ; lvd ; 309 
 2033 ; 10 рублей. Гагарин. (Брак монетного двора. Непрочекан) ;  ;  ; Лат/St ; AU ; 41 ; lvd ; 1546 
 2034 ; 1 рубль ; 1986 ; Международный год мира.В рубле Л в виде шалаша. ; Cu-Ni ; XF+ ; 26 ; ves17 ; 1746 
 2035 ; 50 копеек ; 1970 ;  ; Cu-Ni ; XF- ; 18 ; бонифаций ; 3570 
 2036 ; 50 копеек ; 1975 ;  ; Cu-Ni ; AU ; 28 ; kozlevich ; 1759 
 2037 ; 50 копеек ; 1976 ;  ; Cu-Ni ; VF-XF ; 24 ; spstudio ; 670 
 2038 ; 20 копеек ; 1950 ;  ; Ni ; VF-XF ; 25 ; shknikolay ; 771 
 2039 ; 20 копеек ; 1969 ;  ; Cu-Ni ; XF ; 13 ; RemTro ; 1428 
 2040 ; 20 копеек ; 1971 ;  ; Cu-Ni ; AU ; 44 ; maxm812 ; 4590 
 2041 ; 20 копеек ; 1973 ;  ; Cu-Ni ; XF ; 30 ; masterovoi ; 5268 
 2042 ; 20 копеек ; 1974 ;  ; Cu-Ni ; AU ; 43 ; termin111 ; 1438 
 2043 ; 20 копеек ; 1975 ;  ; Cu-Ni ; AU ; 19 ; valeron ; 1587 
 2044 ; 20 копеек ; 1976 ;  ; Cu-Ni ; AU ; 45 ; valeron ; 4384 
 2045 ; 15 копеек ; 1969 ;  ; Cu-Ni ; AU ; 19 ; valeron ; 2040 
 2046 ; 15 копеек ; 1974 ;  ; Cu-Ni ; XF ; 15 ; urraf ; 1224 
 2047 ; 15 копеек ; 1975 ;  ; Cu-Ni ; AU ; 13 ; ArCan ; 1373 
 2048 ; 5 копеек ; 1969 ;  ; Cu-Zn ; XF ; 22 ; ryber ; 1240 
 2049 ; 5 копеек ; 1970 ;  ; Cu-Zn ; VF-XF ; 28 ; sdfg ; 7140 
 2050 ; 5 копеек ; 1971 ;  ; Cu-Zn ; XF- ; 22 ; papa168 ; 1825 
 2051 ; 5 копеек ; 1972 ;  ; Cu-Zn ; XF ; 25 ; ryber ; 1913 
 2052 ; 3 копейки ; 1945 ;  ; Br ; VF+ ; 21 ; Kuzmich61 ; 1326 
 2053 ; 5 рублей. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 20 ; Sky2 ; 1430 
 2054 ; 3 рубля. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 34 ; patron86 ; 294 
 2055 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 11 ; september ; 306 
 2056 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 25 ; ArCan ; 452 
 2057 ; 1 рубль. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 26 ; said ; 230 
 1958 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; VF ; 17 ; $$$ ; 199 
 1959 ; Полкопейки ; 1925 ;  ; Cu ; VF+ ; 38 ; Drill ; 1387 
 1960 ; Полкопейки ; 1927 ;  ; Cu ; F+ ; 40 ; akilov ; 493 
 1961 ; Полкопейки. Деформация ; 1927 ;  ; Cu ; F ; 33 ; mart_si ; 171 
 1962 ; 5 рублей ; 1918 ; Армавир. В бронзе ;  ; VF ; 55 ; priwet ; 9183 
 1963 ; 100 рублей ; 1993 ; о.Шпицберген ;  ; XF ; 23 ; v1111 ; 440 
 1964 ; 50 рублей ; 1993 ; о.Шпицберген ;  ; XF ; 15 ; sotnik ; 363 
 1965 ; 25 рублей ; 1993 ; о.Шпицберген ;  ; XF ; 21 ; sotnik ; 410 
 1966 ; 10 рублей ; 1993 ; о.Шпицберген ;  ; XF ; 26 ; KVU ; 628 
 1967 ; 100 рублей ; 1993 ; о.Шпицберген ;  ; XF+ ; 36 ; KVU ; 433 
 1968 ; 25 рублей ; 1993 ; о.Шпицберген ;  ; XF ; 17 ; mart_si ; 365 
 1969 ; 5 ; 1998 ; о.Шпицберген ;  ; AU ; 22 ; KVU ; 2552 
 1970 ; 0,25 ; 1998 ; о.Шпицберген ;  ; XF+ ; 25 ; KVU ; 2278 
 1971 ; 0,1 ; 1998 ; о.Шпицберген ;  ; XF+ ; 44 ; KVU ; 2267 
 1972 ; Разменный знак 10. Шпицберген. Против терроризма. Упаковка ; 2001 ;  ; Cu/Ni ; Proof ; 22 ; gola78 ; 2002 
 1973 ; Разменный знак 10. Шпицберген. Подъем подлодки "Курск". Упаковка ; 2001 ;  ; Cu/Ni ; Proof ; 31 ; Mic1977 ; 2044 
 1974 ; Разменный знак 10. Шпицберген. Против терроризма ; 2002СПМД ;  ; Cu/Ni ; Proof ; 11 ; gola78 ; 902 
 1975 ; Разменный знак 10. Шпицберген. Сход ледника-трагедия в Кармадонском ущелье ; 2002СПМД ;  ; Cu/Ni ; Proof ; 13 ; Xxzx ; 925 
 1976 ; Жетон. 5 пядей. Атаман Ермак Тимофеевич ; 2013 ;  ; Мельхиор ; Proof ; 37 ; Калуга ; 1016 
 1977 ; Жетон. 1 рубль. 70 лет Советскому чекану ; ММД ;  ; Cu/Ni ; AU ; 29 ; etalon ; 1113 
 1978 ; Жетон. 50 копеек. 70 лет Советскому чекану ; ММД ;  ; Cu/Ni ; Proof ; 15 ; altunin ; 1041 
 1979 ; Жетон. 10 копеек. 70 лет Советскому чекану ; ММД ;  ; Cu/Ni ; Proof ; 35 ; altunin ; 1012 
 1980 ; Жетон. 5 пядей. Атаман Ермак Тимофеевич ; 2012ММД ;  ; Мельхиор ; Proof ; 11 ; Калуга ; 1041 
 1981 ; Жетон. 1 рубль. 70 лет Советскому чекану ; СПМД ;  ; Ag925 ; XF ; 15 ; vics54 ; 1020 
 1982 ; Жетон. Один полтинник. Н.С. Хрущев ; 2012ММД ;  ; Латунь ; Proof ; 19 ; boroda-273 ; 1126 
 1983 ; Жетон. 3 марки. Слава Русского оружия. Гв миномет "Катюша" ; 2003СПМД ;  ; Ag ; Proof ; 20 ; gola78 ; 1581 
 1984 ; Жетон. 3 марки. Слава Русского оружия. Истребитель "МИГ-29" ; 2003СПМД ;  ; Ag ; Proof ; 19 ; gola78 ; 1581 
 1985 ; Жетон. 3 марки. Слава Русского оружия. Танк "Т-34" ; 2003СПМД ;  ; Ag ; Proof ; 14 ; gola78 ; 1581 
 1986 ; Жетон. 3 марки. Слава Русского оружия. Вертолет К-50 "Черная акула" ; 2003СПМД ;  ; Ag ; Proof ; 26 ; torbey ; 1738 
 1987 ; Жетон. 1 марка. Слава Русского оружия. Гв миномет "Катюша" ; 2003СПМД ;  ; Ж/м ; Proof ; 17 ; Буарон1925 ; 747 
 1988 ; Жетон. 1 марка. Слава Русского оружия. Истребитель "МИГ-29" ; 2003СПМД ;  ; Ж/м ; Proof ; 16 ; Буарон1925 ; 756 
 1989 ; Жетон. 1 марка. Слава Русского оружия. Танк "Т-34" ; 2003СПМД ;  ; Ж/м ; Proof ; 16 ; Буарон1925 ; 747 
 1990 ; Жетон. 1 марка. Слава Русского оружия. Вертолет К-50 "Черная акула" ; 2003СПМД ;  ; Ж/м ; Proof ; 21 ; Буарон1925 ; 767 
