 4866 ; Бона иностранная.  Германия. 100 марок ; 1920 ;  ;  ;  ; 23 ; kvvs ; 84 
 2673 ; 1/6 талера. Пруссия ; 1814A ;  ; Ag ; VF+ ; 24 ; vol ; 632 
 2674 ; 1/6 талера. Пруссия ; 1816B ;  ; Ag ; F-VF ; 11 ; t_v_v ; 227 
 2675 ; 1/24 талера. Пруссия ; 1782F ;  ; Ag ; XF- ; 24 ; пастор Шлак ; 420 
 2676 ; 1/2 гульдена. Бавария. Деформация ; 1838 ;  ; Ag ; VF- ; 1 ; Mike! ; 1111 
 2677 ; 5 марок. Гессен ; 1876Н ;  ; Ag ; VF- ; 33 ; hohol11 ; 2555 
 2678 ; 5 марок. Пруссия ; 1903A ;  ; Ag ; VF-XF ; 15 ; лось ; 1267 
 2679 ; 5 марок. Бавария ; 1908D ;  ; Ag ; VF-XF ; 16 ; lsp25 ; 1428 
 2680 ; 5 марок. Пруссия. 25 лет правления Вильгельма II ; 1913А ;  ; Ag ; XF+ ; 31 ; hedgehog ; 1810 
 2681 ; 5 марок. Веймар. Дуб ; 1928E ;  ; Ag ; XF- ; 60 ; джокер ; 4083 
 2682 ; 5 марок. Германия. Церковь в Потсдаме ; 1934J ;  ; Ag ; VF+ ; 27 ; shal505 ; 758 
 2683 ; 5 марок. Германия. Церковь в Потсдаме ; 1934J ;  ; Ag ; VF ; 63 ; popoff1965 ; 452 
 2684 ; 3 марки. Вюртемберг ; 1909F ;  ; Ag ; XF- ; 35 ; Flagman ; 1134 
 2685 ; 3 марки. Гамбург ; 1909J ;  ; Ag ; XF- ; 60 ; lsp25 ; 1224 
 2686 ; 3 марки. Пруссия ; 1911А ;  ; Ag ; XF ; 31 ; Михалыч777 ; 737 
 2687 ; 3 марки. Пруссия ; 1911A ;  ; Ag ; VF-XF ; 19 ; Dulcha ; 749 
 2688 ; 3 марки. Бавария. 90 лет со дня рождения принца-регента Люитпольда ; 1911D ;  ; Ag ; AU ; 50 ; remetalk ; 2081 
 2689 ; 3 марки. Вюртемберг. В капсуле ICG ; 1911F ;  ; Ag ; MS 64 ; 57 ; Mizandari ; 2093 
 2690 ; 3 марки. Пруссия. 100 лет разгрома Наполеона ; 1913 ;  ; Ag ; XF ; 28 ; djon.777 ; 1519 
 2691 ; 3 марки. Бавария ; 1914D ;  ; Ag ; XF+ ; 42 ; Cliff ; 2069 
 2692 ; 3 марки. Веймар ; 1924A ;  ; Ag ; AU ; 59 ; Uri ; 2496 
 2693 ; 3 марки. Веймар. 1000-летие Рейнланда ; 1925D ;  ; Ag ; AU ; 44 ; COINS71 ; 2810 
 2694 ; 3 марки. Веймар. 10 лет Веймарской конституции ; 1929A ;  ; Ag ; XF ; 48 ; lsp25 ; 1857 
 2695 ; 3 марки. Веймар. Лессинг ; 1929A ;  ; Ag ; XF+ ; 20 ; zelya ; 2141 
 2696 ; 3 марки. Веймар. Граф Цеппелин ; 1930A ;  ; Ag ; XF+ ; 45 ; lsp25 ; 3307 
 2697 ; 2 марки. Саксония ; 1900E ;  ; Ag ; XF ; 78 ; vicnic ; 2198 
 2698 ; 2 марки. Пруссия. 200 лет королевству ; 1901 ;  ; Ag ; AU ; 42 ; lsp25 ; 1111 
 2699 ; 2 марки. Пруссия ; 1905A ;  ; Ag ; VF+ ; 15 ; Mike! ; 635 
 2700 ; 2 марки. Пруссия. 100 лет разгрома Наполеона ; 1913 ;  ; Ag ; AU ; 31 ; valent77 ; 1022 
 2701 ; 2 марки. Германия. Подписная Кирха ; 1934А ;  ; Ag ; VF-XF ; 42 ; vitapool ; 508 
 2702 ; 2 марки. Германия. Подписная Кирха ; 1934D ;  ; Ag ; VF-XF ; 35 ; o.k. ; 523 
 2703 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937А ;  ; Ag ; XF ; 28 ; Владик98 ; 363 
 2704 ; 2 марки. Германия, Пауль фон Гинденбург ; 1939Е ;  ; Ag ; VF+ ; 25 ; джокер ; 1122 
 2705 ; 1 марка. Германия ; 1881A ;  ; Ag ; VF- ; 18 ; 181957 ; 202 
 2706 ; 1 марка. Германия ; 1909A ;  ; Ag ; XF- ; 30 ; 181957 ; 236 
 2707 ; 1/2 марки. Германия ; 1905D ;  ; Ag ; VF- ; 22 ; t_v_v ; 116 
 2708 ; 1/2 марки. Германия ; 1906A ;  ; Ag ; VF- ; 5 ; ПАЦАН ; 102 
 2709 ; 1/2 марки. Германия ; 1915J ;  ; Ag ; VF- ; 8 ; zelya ; 126 
 2710 ; 10 крейцеров. Бавария ; 1774 ;  ; Ag ; VF ; 19 ; vol ; 457 
 2711 ; 8 шиллингов. Гамбург ; 1726 ;  ; Ag ; VF ; 36 ; M1 ; 1546 
 2712 ; 4 гроша. Пруссия ; 1807 ;  ; Ag ; F ; 21 ; vitapool ; 171 
 2713 ; 2 крейцера. Гессе-Дармстадт ; 1743 ;  ; Ag ; XF ; 43 ; M1 ; 1326 
 2714 ; 1 крейцер. Франкфурт на Майне ; 1866 ;  ; Ag ; AU ; 57 ; 12+1 ; 863 
 2715 ; 50 долларов. Острова Кука. 500 лет открытия Америки ; 1989 ;  ; Ag ; Proof ; 37 ; Ромбор ; 1370 
 2716 ; 50 долларов. Острова Кука. 500 лет открытия Америки ; 1990 ;  ; Ag ; Proof ; 37 ; Tishinin ; 1275 
 2717 ; 50 долларов. Острова Кука. 500 лет открытия Америки ; 1991 ;  ; Ag ; Proof ; 35 ; ddv1981 ; 1563 
 2343 ; Лот монет Банка России (7шт): 10 рублей (Всероссийская перепись населения) ; 2010 ;  ; Би/м ; AU ; 32 ; Вик2011 ; 1457 
 2344 ; Лот монет Банка России (10шт): 10 рублей (Воронежская обл, Свердловская обл, Новосибирская обл, Астраханская обл, Липецкая обл, Сахалинская обл, Кировская обл, Респ. Алтай, 60 лет победы, Ленинградская обл) ; 2005-2011 ;  ; Би/м ; XF-/XF+ ; 17 ; moneyfor ; 291 
 2345 ; Лот монет Банка России (7шт): 10 рублей (Юрьевец) ; 2010 ;  ; Би/м ; AU ; 30 ; ерема ; 255 
 2346 ; Лот монет Банка России (9шт): 10 рублей (Брянск, Юрьевец, Елец) ; 2010, 2011 ;  ; Би/м ; AU ; 42 ; Ch_E ; 418 
 2347 ; Лот монет Банка России (8шт): 10 рублей (Никто не забыт, ничто не забыто) ; 2005 ;  ; Би/м ; XF-/XF ; 27 ; moneyfor ; 104 
 2348 ; Лот монет Банка России (6шт): 10 рублей (Никто не забыт, ничто не забыто) ; 2005ММД ;  ; Би/м ; XF-/XF ; 24 ; ерема ; 105 
 2349 ; Лот монет Банка России (7шт): 10 рублей (Респ. Коми, Респ. Адыгея) ; 2009 ;  ; Би/м ; AU ; 13 ; Ch_E ; 192 
 2350 ; Лот монет Банка России (8шт): 10 рублей (Елец) ; 2011 ;  ; Би/м ; AU ; 22 ; Мороз ; 230 
 2351 ; Лот монет Банка России (8шт): 10 рублей (Ненецкий АО) ; 2010 ;  ; Би/м ; AU ; 32 ; Ник 2 ; 1634 
 2352 ; Лот монет Банка России (2шт): 10 рублей. Ненецкий АО, Перепись ; 2010 ;  ; Би/м ; AU ; 46 ; Надежда ; 465 
 2353 ; Лот монет Банка России (20шт): 10 рублей. Города+Космос+65 лет победы, Дмитров, Отечественная война, 1150 лет РГ ; 2010-2012 ;  ; Латунь ; AU ; 32 ; Syntez ; 408 
 2354 ; Лот монет Банка России (3шт): 10 рублей. Воронежская обл, Перепись, Респ Бурятия ; 2010,2011 ;  ; Би/м ; AU ; 34 ; Rober ; 209 
 2355 ; Лот монет Банка России (3шт): 10 рублей. Воронежская обл, Ненецкий АО, Респ Бурятия ; 2010,2011 ;  ; Би/м ; AU ; 29 ; ерема ; 266 
 2356 ; Лот монет СССР и Банка России: 100,50,20,10,1 руб (7шт) ; 1991-1993 ;  ; Cu-Ni,Би/м,St ; XF-/AU ; 56 ; Ник 2 ; 153 
 2357 ; Лот монет Банка России (Российская федерация, Министерства, Древние города, Гагарин, 60 лет победы): 10 руб (14шт) ; 2001-2011 ;  ; Би/м ; VF-XF/AU ; 17 ; fvm ; 408 
 2358 ; Лот монет Банка России (города-герои, Гагарин, Регулярные): 2 рубля, 1 рубль (10шт) ; 1999-2001 ;  ; Cu-Ni ; VF+/VF-XF ; 17 ; gigajohn ; 408 
 2359 ; Лот монет Банка России (РГ, Города в/с): 10 руб (6шт) ; 2012 ;  ; Лат/St ; AU ; 34 ; pashan787n0 ; 255 
 2360 ; Лот монет Банка России (Города в/с): 10 руб (5шт) ; 2011 ;  ; Лат/St ; XF/AU ; 7 ; aziya11 ; 57 
 2361 ; Лот монет Банка России (2шт): 100 рублей ; 1993ММД ;  ; Cu/Ni ; XF/AU ; 8 ; Jek327 ; 62 
 2362 ; Лот монет Банка России (55 и 60 лет победы, Дмитров): 10 руб (3шт) ; 2000-2005 ;  ; Би/м ; AU ; 28 ; Ch_E ; 255 
 2363 ; Лот монет Банка России (2шт): 10 рублей (Всероссийская перепись населения), 1 рубль (А.С. Пушкин) ; 1999, 2010 ;  ; Cu-Ni, би/мп ; XF/AU ; 30 ; razgon7 ; 416 
 2364 ; Лот монет Банка России (РФ и 60 лет победы): 10 руб (9шт) ; 2005-2011 ;  ; Би/м ; XF/AU ; 17 ; .gk ; 235 
 2365 ; Лот монет Банка России (4шт): 25 рублей (Олимпиада в Сочи 2014). Упаковка ; 2011 ;  ; Cu-Ni ; Unc ; 36 ; Jokerius ; 365 
 2366 ; Лот монет Банка России (юбилейные и регулярные):10,5,2,1 руб, 50,10 коп (19шт) ; 2011,2012 ;  ; Ni/St,Лат/St,Cu ; AU ; 42 ; pashan787n0 ; 217 
 2367 ; Лот монет Банка России (17шт): 10 рублей (Липецкая обл, Респ. Бурятия, Ростовская обл, Респ. Алтай, 55 лет Великой победы, Воронежская обл, Новосибирская обл, Краснодарский край, Архангельская обл, Орловская обл, Ленинградская обл, Кировская обл, Приморс) ; 2000-2011 ;  ; Би/м ; XF-/AU ; 36 ; fvm ; 510 
 2368 ; Лот жетонов из наборов: 8шт ;  ;  ; Ж/м,Al ; AU ; 13 ; Harlock ; 183 
 2369 ; Лот монет Банка России (9шт): 10 рублей (Выборг, Луга, Малгобек, Орел, 1150-летие Зарождения Российской государственности, Елец, Полярный, 50 лет первого полета в космос, Ельня) ; 2009-2012 ;  ; Би/м, латунь/St ; XF/AU ; 27 ; pashan787n0 ; 171 
 2645 ; 1 марка. Финляндия. Последняя марка. В коробке с сертификатом. М-8,60гр ; 2001 ;  ; Au ; Proof ; 31 ; ctepanovich ; 11000 
 2646 ; 20 песо. Мексика. М-16,64гр ; 1956 ;  ; Au ; AU ; 35 ; Ley ; 30152 
 2647 ; 20 марок. Гамбург. М-7,92г ; 1876J ;  ; Au ; XF+ ; 18 ; Золотой хомяк ; 15000 
 2648 ; 10 гульденов. Нидерланды. М-6,72г ; 1897 ;  ; Au ; AU ; 15 ; амося ; 14000 
 2649 ; 10 крон. Швеция. М-4,47г ; 1883 ;  ; Au ; AU ; 28 ; SRG2 ; 8171 
 2650 ; 10 крон. Швеция. М-4,47г ; 1901 ;  ; Au ; AU ; 24 ; alexeyre ; 8324 
 2651 ; 5 долларов (1/10 унции золота). США. Свобода. М-3,40гр ; 1986 ;  ; Au ; AU ; 26 ; kostas ; 6630 
 2652 ; 10 долларов. США. М-8,5г ; 2004 ;  ; Au ; Proof ; 35 ; Harlock ; 14790 
 2653 ; 2 талера (3-1/2 гульдена). Бавария. На бракосочетание ; 1842 ;  ; Ag ; VF+ ; 39 ; Сармат ; 7752 
 2654 ; 2 гульдена. Вюртемберг ; 1847 ;  ; Ag ; VF ; 41 ; Сармат ; 2193 
 2655 ; Талер. Бавария ; 1760 ;  ; Ag ; VF+ ; 37 ; FEDOTOV1920 ; 2392 
 2656 ; Талер. Пруссия ; 1814A ;  ; Ag ; VF-XF ; 25 ; zzzzzz ; 2320 
 2657 ; Талер. Ганновер ; 1834 ;  ; Ag ; VF-XF ; 42 ; zzzzzz ; 3606 
 2658 ; Талер. Франкфурт на Майне ; 1860 ;  ; Ag ; XF- ; 58 ; Agava ; 3315 
 2659 ; Талер. Пруссия. Коронация ; 1861A ;  ; Ag ; XF+ ; 58 ; lsp25 ; 2403 
 2660 ; Талер. Пруссия. Коронация ; 1861A ;  ; Ag ; XF+ ; 51 ; 12+1 ; 2550 
 2661 ; Талер. Франкфурт на майне ; 1862 ;  ; Ag ; VF ; 24 ; lsp25 ; 2042 
 2662 ; Талер. Бремен. 2-й немецкий стрелковый фестиваль ; 1865B ;  ; Ag ; XF+ ; 64 ; амося ; 5350 
 2663 ; Талер. Ганновер. Ремонт гурта 12 часов ; 1866B ;  ; Ag ; VF- ; 27 ; lsp25 ; 2042 
 2664 ; Талер. Вюртемберг. В память победы в Франко-Прусской войне ; 1871 ;  ; Ag ; VF-XF ; 40 ; lsp25 ; 3218 
 2665 ; Талер. Вюртемберг. Победа Германии в Франко-Прусской войне ; 1871 ;  ; Ag ; VF-XF ; 41 ; Lena6975 ; 3245 
 2666 ; Талер. Бавария. В память победы в Франко-Прусской войне ; 1871 ;  ; Ag ; VF-XF ; 46 ; Cliff ; 3672 
 2667 ; Талер. Пруссия. В честь победы над Францией ; 1871A ;  ; Ag ; VF-XF ; 37 ; shal505 ; 1836 
 2293 ; Лот монет СССР: 1 рубль 100 лет Ленина, Эмблема Олипийских игр (6шт) ; 1970-1977 ;  ; Cu-Ni ; XF-/XF ; 14 ; o.k. ; 94 
 2294 ; Лот юбиленых монет СССР (3шт): 1 рубль. 20 лет победы, 100 лет со дня рождения Ленина, 50 лет Советской власти ; 1965,1967,1970 ;  ; Cu-Ni ; VF-/VF ; 31 ; Demon-2012 ; 34 
 2295 ; Набор монет (5шт) ; 1967 ; 50 лет Советской власти (10, 15, 20, 50 коп) ; Cu-Ni ; VF+/VF-XF ; 40 ; ardgir ; 230 
 2296 ; Лот монет СССР (58шт): 15 копеек ; 1961-1988 ;  ; Cu/Ni ; XF/AU ; 72 ; shknikolay ; 714 
 2297 ; Лот монет СССР (100шт): 3 копейки ; 1961-1989 ;  ; Cu/Zn ; VF+/AU ; 47 ; Алек ; 692 
 2298 ; Лот монет СССР (100шт): 3 копейки ; 1961-1989 ;  ; Cu/Zn ; XF-/AU ; 57 ; shknikolay ; 786 
 2299 ; Лот монет СССР (73шт): 3 копейки ; 1961-1989 ;  ; Cu/Zn ; XF-/AU ; 47 ; triha ; 488 
 2300 ; Лот монет СССР (100шт): 2 копейки ; 1926-1957 ;  ; Br ; VF/XF- ; 50 ; kgu ; 2042 
 2301 ; Лот монет СССР (100шт): 2 копейки ; 1961-1989 ;  ; Cu/Zn ; XF/XF+ ; 30 ; kgu ; 485 
 2302 ; Лот монет СССР (100шт): 2 копейки ; 1961-1987 ;  ; Cu/Zn ; XF-/AU ; 35 ; kgu ; 414 
 2303 ; Лот монет СССР (100шт): 2 копейки ; 1961-1989 ;  ; Cu/Zn ; XF/AU ; 20 ; kgu ; 688 
 2304 ; Лот монет СССР (54шт): 2 копейки ; 1926-1957 ;  ; Br ; VF-/XF- ; 37 ; 181957 ; 1022 
 2305 ; Лот монет СССР (54шт): 2 копейки ; 1961-1987 ;  ; Cu/Zn ; XF-/AU ; 20 ; kgu ; 579 
 2306 ; Лот монет СССР (100шт): 1 копейка ; 1962-1991 ;  ; Cu/Zn ; XF/AU ; 22 ; shknikolay ; 408 
 2307 ; Лот монет СССР (100шт): 1 копейка ; 1955-1988 ;  ; Cu/Zn ; XF/AU ; 22 ; kgu ; 488 
 2308 ; Лот монет СССР (66шт): 1 копейка ; 1961-1985 ;  ; Cu/Zn ; XF/AU ; 26 ; shknikolay ; 378 
 2309 ; Лот юбилейных монет СССР (3шт): 1 рубль ; 1965,1967,1970 ;  ; Cu/Ni ; VF/VF+ ; 10 ; Jek327 ; 31 
 2310 ; Лот юбилейных монет СССР (4шт): 1 рубль ; 1967,1970 ;  ; Cu-Ni ; VF+/XF ; 11 ; ardgir ; 57 
 2311 ; Лот монет СССР: 1,2,3,5,10 копеек (92шт) ; 1954-1991 ;  ; Cu-Ni,Cu-Zn ; VF-/VF+ ; 33 ; killdem ; 70 
 2312 ; Лот монет СССР: 1,2,3,5,10,15,20 копеек (67шт) ; 1961-1991 ;  ; Cu-Ni,Cu-Zn ; VF-/VF+ ; 10 ; лаботряс ; 70 
 2313 ; Лот монет СССР: 1,2,3,5,10,15,20 копеек (87шт) ; 1961-1991 ;  ; Cu-Ni,Cu-Zn ; VF-/VF+ ; 12 ; лаботряс ; 80 
 2314 ; Лот монет СССР: 1,2,3,5,10,15,20 копеек (114шт) ; 1961-1991 ;  ; Cu-Ni,Cu-Zn ; VF-/VF+ ; 18 ; лаботряс ; 90 
 2315 ; Лот монет СССР: 1,2,3,5,10,15,20 копеек (83шт) ; 1961-1991 ;  ; Cu-Ni,Cu-Zn ; VF-/VF+ ; 12 ; лаботряс ; 80 
 2316 ; Лот монет СССР: 1,2,3,5 копеек (30шт) ; 1961-1970 ;  ; Cu-Ni,Cu-Zn ; VF-/VF+ ; 37 ; mashayn ; 113 
 2317 ; Лот монет СССР (3шт): 3к,2к,1к ; 1968 ;  ; Cu/Zn ; AU ; 25 ; sergemon ; 79 
 2318 ; Лот монет СССР (5шт): 10к,3к,2к,1к+Жетон ; 1975 ;  ; Cu/Ni,Cu/Zn,Al ; AU ; 10 ; Ратамахатта ; 125 
 2319 ; Лот омнет СССР (8шт): 50,20,15,10,5,2,1к+Жетон ; 1979 ;  ; Cu/Ni,Cu/Zn,Al ; XF/AU ; 22 ; Тульма ; 92 
 2320 ; Лот монет СССР (5шт): 1 рубль, 50 копеек ; 1961-1991 ;  ; Cu/Ni ; VF-/VF ; 17 ; mashayn ; 401 
 2321 ; Лот монет СССР (5шт): 1 рубль ; 1964 ;  ; Cu/Ni ; VF-/VF ; 10 ; Вик2011 ; 102 
 2322 ; Лот монет СССР (17шт): 5 копеек ; 1930-1957 ;  ; Br ; VG/F- ; 18 ; mart_si ; 133 
 2323 ; Лот монет СССР: 10 коп, 2 коп (3шт) ; 1935,1939,1941 ;  ; Ni,Br ; F/F+ ; 13 ; Олег33 ; 149 
 2324 ; Лот монет СССР и Банка России:50,10,1 руб, 20,15,10,5,3,1 коп (30шт) ; 1961-1993 ;  ; Cu-Zn,Cu-Ni ; F-VF/XF ; 8 ; Вик2011 ; 21 
 2325 ; Лот монет СССР (19шт): 2 копейки ; 1961-1991 ;  ; Cu/Zn ; VF/XF- ; 2 ; .gk ; 3 
 2326 ; Лот монет СССР: 1 копейка (2шт) ; 1991Л,М ;  ; Cu-Zn ; XF+/AU ; 10 ; ges ; 26 
 2327 ; Лот монет СССР и Банка России (города-герои, 200 лет Отечественной войне, Гагарин, Лен обл, 30 лет победы): 10,2,1 руб (6шт) ; 1975-2012 ;  ; Cu-Ni,Би/м ; VF/AU ; 17 ; razgon7 ; 114 
 2328 ; Лот монет СССР: 3,2,1 коп  + жетон (4шт) ; 1926 ;  ; Br,Ж/м ; F-VF/AU ; 20 ; Moryak ; 408 
 2329 ; Лот монет СССР: 50,20,15,10,5,3,2, 1 коп (8шт) ; 1979 ;  ; Cu-Ni,Cu-Zn ; F-VF/VF ; 4 ; killdem ; 5 
 2330 ; Лот монет СССР: 1 руб, 50,20,15,10,5,3,2, 1 коп (9шт) ; 1991 ;  ; Cu-Ni,Cu-Zn ; XF/AU ; 8 ; пенсионер ; 169 
 2331 ; Лот монет СССР (Ленин 100 лет): 1 руб (10шт) ; 1970 ;  ; Cu-Ni ; VF-/VF+ ; 40 ; aleksvin711 ; 73 
 2332 ; Лот монет СССР (юбилейные и регулярные): 10,5,1 руб, 50,20,15 коп + жетон (10шт) ; 1965-1991 ;  ; Cu-Ni,Би/м ; VF-/VF+ ; 73 ; szolot ; 173 
 2333 ; Лот монет Банка России "Великая отечественная война" (27шт): 2 рубля. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны 1812 года ; 2012ММД ;  ; Ni/St ; AU ; 25 ; nikitin782 ; 459 
 2334 ; Лот монет Банка России "Великая отечественная война" (27шт): 2 рубля. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны 1812 года ; 2012ММД ;  ; Ni/St ; AU ; 29 ; yas ; 450 
 2335 ; Лот монет Банка России "Великая отечественная война" (27шт): 2 рубля. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны 1812 года ; 2012ММД ;  ; Ni/St ; AU ; 42 ; shev8 ; 500 
 2336 ; Лот монет Банка России "Великая отечественная война" (27шт): 2 рубля. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны 1812 года ; 2012ММД ;  ; Ni/St ; AU ; 28 ; yas ; 450 
 2337 ; Лот монет Банка России "Великая отечественная война" (27шт): 2 рубля. Полководцы и герои Отечественной войны 1812 года, эмблема празднования 200-летия победы России в Отечественной войне, сражения и знаменательные события Отечественной войны 1812 года ; 2012ММД ;  ; Ni/St ; AU ; 34 ; alexadm ; 500 
 2338 ; Лот монет Банка России (5шт): 10 рублей. Республика Саха, Бурятия, Воронежская, Кировская область, Краснодарский Край ; 2005-2011ММД,СПМД ;  ; Би/м ; XF-/XF+ ; 14 ; fvm ; 116 
 2339 ; Лот монет Банка России (5шт): 10 рублей. Юрьевец, Приозерск, Соликамск ; 2008-2011СПМД ;  ; Би/м ; XF-/XF+ ; 34 ; o.k. ; 169 
 2340 ; Лот монет Банка России (6шт): 10 рублей. Юрьевец, Приозерск, 60лет Победы ; 2005-2010СПМД ;  ; Би/м ; XF-/XF ; 23 ; aleksviper1985 ; 124 
 2341 ; Лот монет Банка России (5шт): 10 рублей. Юрьевец, Приозерск, Соликамск ; 2008-2011СПМД ;  ; Би/м ; XF-/XF+ ; 19 ; razgon7 ; 185 
 2342 ; Лот монет Банка России (9шт): 10 рублей (Воронежская обл, Свердловская обл, Новосибирская обл, Астраханская обл, Липецкая обл, Сахалинская обл, Кировская обл, Респ. Алтай, 60 лет победы) ; 2006-2011 ;  ; Би/м ; XF-/XF ; 21 ; aziya11 ; 153 
 2243 ; 10 рублей ; 2010 ; Пермский край ; биметалл ; AU ; 19 ; anatol21 ; 1300 
 2244 ; 10 рублей ; 2010 ; Чеченская республика ; биметалл ; AU ; 9 ; Play ; 2229 
 2245 ; 10 рублей ; 2010 ; Пермский край ; Би/м ; AU ; 19 ; evilpap ; 1200 
 2246 ; 10 рублей ; 2010 ; Чеченская республика ; биметалл ; AU ; 17 ; Толяныч ; 2367 
 2247 ; 10 рублей ; 2010 ; Пермский край ; биметалл ; AU ; 23 ; Gold_42 ; 1182 
 2248 ; 10 рублей ; 2010 ; Пермский край ; биметалл ; AU ; 35 ; AlexanderF ; 1211 
 2249 ; 10 рублей ; 2010 ; Пермский край ; Би/м ; AU ; 30 ; Taras58 ; 1226 
 2250 ; 10 рублей. Ямало-Ненецкий АО ; 2010 ;  ; Би/м ; AU ; 12 ; pronto ; 4592 
 2251 ; 25 рублей. Олимпиада в Сочи. Талисманы. Упаковка ; 2012СПМД ;  ; Cu-Ni ; Unc ; 20 ; i.box ; 130 
 2252 ; 25 рублей. Олимпиада в Сочи. Талисманы. Упаковка ; 2012СПМД ;  ; Cu-Ni ; Unc ; 14 ; darkfolder ; 123 
 2253 ; 25 рублей. Сочи-2014. В буклете ; 2011СПМД ;  ; Cu-Ni,краска ; Unc ; 40 ; Somysh ; 646 
 2254 ; 25 рублей. Сочи-2014. В буклете ; 2011СПМД ;  ; Cu-Ni,краска ; Unc ; 28 ; termin111 ; 625 
 2255 ; 25 рублей. Олимпиада в Сочи-2014. Упаковка, буклет ; 2011СПМД ;  ; Cu-Ni, краска ; Unc ; 30 ; alexeyre ; 603 
 2256 ; 10 рублей. Чеченская Республика. Медведь ; 2012 ;  ; Ж/м ; AU ; 49 ; svv ; 809 
 2257 ; 5 рублей. Чеченская Республика. Волк ; 2012 ;  ; Ж/м ; AU ; 33 ; kvvs ; 650 
 2258 ; 2 рубля. Чеченская Республика. Лиса ; 2012 ;  ; Ж/м ; AU ; 25 ; SERG55555 ; 459 
 2259 ; 1 рубль. Чеченская Республика. Козел ; 2012 ;  ; Ж/м ; AU ; 27 ; michael ; 612 
 2260 ; 50 копеек. Чеченская Республика. Заяц ; 2012 ;  ; Б/м ; AU ; 21 ; michael ; 365 
 2261 ; 20 копеек. Чеченская Республика. Мышь ; 2012 ;  ; Б/м ; AU ; 14 ; kvvs ; 357 
 2262 ; 10 копеек. Чеченская Республика. Лягушка ; 2012 ;  ; Б/м ; AU ; 10 ; kvvs ; 357 
 2263 ; 10 рублей. Дагестан. Тур ; 2012 ;  ; Ж/м ; AU ; 13 ; SERG55555 ; 408 
 2264 ; 5 рублей. Дагестан. Сайга ; 2012 ;  ; Ж/м ; AU ; 7 ; SERG55555 ; 306 
 2265 ; 3 рубля. Дагестан. Пантера ; 2012 ;  ; Ж/м ; AU ; 14 ; SERG55555 ; 408 
 2266 ; 1 рубль. Дагестан. Птица ; 2012 ;  ; Ж/м ; AU ; 9 ; SERG55555 ; 408 
 2267 ; 50 копеек. Дагестан. Енот ; 2012 ;  ; Б/м ; AU ; 9 ; SERG55555 ; 408 
 2268 ; 20 копеек. Дагестан. Птица ; 2012 ;  ; Б/м ; AU ; 9 ; SERG55555 ; 408 
 2269 ; 10 копеек. Дагестан. Сурок ; 2012 ;  ; Б/м ; AU ; 17 ; SERG55555 ; 408 
 2270 ; Полный набор юбилейных и памятных монет СССР (64шт): 5,3,1 рубль. В альбоме ; 1965-1991 ;  ; Cu/Ni ; XF+/AU ; 32 ; dariy ; 6899 
 2271 ; Набор юбилейных монет "Олимпиада 1980г" (6шт): 1 рубль. В оригинальной коробке, с с ертификатами ; 1977-1980 ;  ; Cu/Ni ; Unc ; 44 ; NSN ; 2812 
 2272 ; Набор монет СССР (10шт): 1р,50к,20к,15к,10к,5к,3к,2к,1к+Жетон. ЛМД. В пластиково йкапсуле ; 1977 ;  ; Cu/Ni,Cu/Zn ; XF/AU ; 36 ; valent77 ; 592 
 2273 ; Годовой набор монет СССР: 1 рубль, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка нарушена ; 1977ЛМД ;  ; Cu-Ni,Cu-Zn ; AU ; 36 ; пермяк ; 524 
 2274 ; Набор монет СССР (10шт): 1р,50к,20к,15к,10к,5к,3к,2к,1к+Жетон. ЛМД. В пластиково йкапсуле ; 1979 ;  ; Cu/Ni,Cu/Zn ; XF/AU ; 51 ; Feson ; 738 
 2275 ; Набор монет СССР (10шт): 1р,50к,20к,15к,10к,5к,3к,2к,1к+Жетон. ЛМД. В пластиково йкапсуле ; 1982 ;  ; Cu/Ni,Cu/Zn ; XF/AU ; 33 ; Feson ; 1989 
 2276 ; Набор монет СССР (10шт): 1р,50к,20к,15к,10к,5к,3к,2к,1к+Жетон. ЛМД. В пластиково йкапсуле ; 1984 ;  ; Cu/Ni,Cu/Zn ; XF/AU ; 50 ; alexgp ; 1581 
 2277 ; Годовой набор монет СССР: 1 рубль, 50,20,15,10,5,3,2,1 коп (9шт) + жетон. Упаковка ; 1986ЛМД ;  ; Cu-Ni,Cu-Zn ; Unc ; 40 ; volvoinblood ; 2493 
 2278 ; Набор монет СССР (10шт): 1р,50,20,15,10,5,3,2,1к+Жетон ММД. Упаковка ; 1989 ;  ; Cu/Ni,Cu/Zn ; Unc ; 36 ; sotnik ; 458 
