 5921 ; Ценная бумага Германия ;  ;  ;  ;  ; 27 ; shurik2 ; 107 
 1909 ; 1 рубль. В буклете ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Unc/AU ; 18 ; иван антена ; 408 
 1910 ; 10 рублей. Тверская область. Буклет ; 2005 ;  ; Би/м ; AU ; 7 ; kulon1 ; 182 
 1911 ; 10 рублей. Орловская область. Буклет ; 2005 ;  ; Би/м ; AU ; 3 ; kulon1 ; 182 
 1912 ; 10 рублей. Татарстан. Буклет ; 2005 ;  ; Би/м ; AU ; 3 ; kulon1 ; 182 
 1913 ; 10 рублей. Ленинградская область. Буклет ; 2005 ;  ; Би/м ; AU ; 24 ; scooter ; 99 
 1914 ; 10 рублей. Москва. Буклет ; 2005 ;  ; Би/м ; AU ; 26 ; феникс55 ; 113 
 1915 ; 10 рублей. Ленинградская область. Буклет ; 2005 ;  ; Би/м ; AU ; 25 ; Dave ; 101 
 1916 ; 10 рублей. Краснодарский край. Буклет ; 2005 ;  ; Би/м ; AU ; 17 ; seawolf_111 ; 113 
 1917 ; 10 рублей. Тверская область. Буклет ; 2005 ;  ; Би/м ; AU ; 19 ; феникс55 ; 156 
 1818 ; 1 рубль ; 1971 ;  ; Cu-Ni ; VF ; 34 ; dim78 ; 740 
 1819 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF ; 15 ; Самовар-17 ; 227 
 1820 ; 5 копеек ; 1943 ;  ; Br ; VF ; 8 ; Frenq ; 50 
 1821 ; 10 копеек ; 1931 ;  ; Ni ; VF ; 22 ; sergeyvma ; 100 
 1822 ; 20 копеек ; 1939 ;  ; Ni ; VF ; 14 ; Лёхыч ; 153 
 1823 ; 20 копеек ; 1932 ;  ; Ni ; VF ; 29 ; Fray ; 74 
 1824 ; 20 копеек ; 1933 ;  ; Ni ; VF-XF ; 62 ; Лёхыч ; 184 
 1825 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; VF+ ; 47 ; Лёхыч ; 200 
 1826 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF- ; 26 ; Дмитрий475 ; 102 
 1827 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF- ; 27 ; sergey35 ; 204 
 1828 ; 20 копеек ; 1938 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF+ ; 21 ; sergeyvma ; 210 
 1829 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 35 ; sergey35 ; 210 
 1830 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 19 ; sergeyvma ; 204 
 1831 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 18 ; Дак ; 204 
 1832 ; 20 копеек ; 1945 ;  ; Ni ; VF-XF ; 31 ; AnvlaSar6216 ; 147 
 1833 ; 20 копеек ; 1948 ;  ; Ni ; XF+ ; 26 ; xepak ; 204 
 1834 ; 20 копеек ; 1949 ;  ; Ni ; XF ; 17 ; AnvlaSar6216 ; 204 
 1835 ; 20 копеек ; 1951 ;  ; Ni ; XF ; 23 ; AnvlaSar6216 ; 245 
 1836 ; 20 копеек ; 1954 ;  ; Ni ; AU ; 25 ; Диман ; 394 
 1837 ; 15 копеек ; 1932 ;  ; Ni ; VF+ ; 31 ; А вот вам здрасте.... ; 126 
 1838 ; 15 копеек ; 1933 ;  ; Ni ; VF-XF ; 37 ; fouli ; 167 
 1839 ; 15 копеек ; 1935 ;  ; Ni ; VF+ ; 33 ; sergeyvma ; 225 
 1840 ; 15 копеек ; 1936 ;  ; Ni ; XF- ; 27 ; лом45 ; 204 
 1841 ; 15 копеек ; 1937 ;  ; Ni ; VF- ; 14 ; dim78 ; 420 
 1842 ; 15 копеек ; 1938 ;  ; Ni ; VF ; 42 ; fouli ; 261 
 1843 ; 15 копеек ; 1940 ;  ; Ni ; VF-XF ; 29 ; Lynx-a ; 254 
 1844 ; 15 копеек ; 1941 ;  ; Ni ; XF- ; 13 ; happy ; 225 
 1845 ; 15 копеек ; 1943 ;  ; Ni ; XF ; 26 ; ввп ; 204 
 1846 ; 15 копеек ; 1945 ;  ; Ni ; XF ; 34 ; Запруда ; 510 
 1847 ; 15 копеек ; 1948 ;  ; Ni ; XF ; 24 ; Новик ; 168 
 1848 ; 15 копеек ; 1950 ;  ; Ni ; XF+ ; 15 ; Лёхыч ; 200 
 1849 ; 15 копеек ; 1951 ;  ; Ni ; XF ; 33 ; Запруда ; 632 
 1850 ; 15 копеек ; 1961 ;  ; Cu-Ni ; AU ; 23 ; hugo ; 207 
 1851 ; 15 копеек ; 1976 ;  ; Cu-Ni ; AU ; 20 ; Запруда ; 159 
 1852 ; 15 копеек "50 лет Советской власти" ; 1967 ;  ; Cu-Ni ; AU ; 22 ; Диман ; 239 
 1853 ; 10 копеек ; 1932 ;  ; Ni ; VF+ ; 20 ; А вот вам здрасте.... ; 100 
 1854 ; 10 копеек ; 1933 ;  ; Ni ; VF ; 31 ; А вот вам здрасте.... ; 204 
 1855 ; 10 копеек ; 1935 ;  ; Ni ; VF-XF ; 35 ; happy ; 240 
 1856 ; 10 копеек ; 1936 ;  ; Ni ; VF ; 25 ; happy ; 119 
 1857 ; 10 копеек ; 1939 ;  ; Ni ; VF+ ; 7 ; Ратамахатта ; 204 
 1858 ; 10 копеек ; 1940 ;  ; Ni ; XF- ; 18 ; Lynx-a ; 255 
 1859 ; 10 копеек ; 1941 ;  ; Ni ; VF+ ; 11 ; prince1959 ; 465 
 1860 ; 10 копеек ; 1943 ;  ; Ni ; VF+ ; 10 ; erichk ; 419 
 1861 ; 10 копеек ; 1945 ;  ; Ni ; XF ; 19 ; Сергей 60 ; 495 
 1862 ; 10 копеек ; 1946 ;  ; Ni ; XF ; 12 ; sergeyvma ; 100 
 1863 ; 10 копеек ; 1948 ;  ; Ni ; XF ; 21 ; sergeyvma ; 100 
 1864 ; 10 копеек ; 1949 ;  ; Ni ; XF ; 21 ; sergeyvma ; 100 
 1865 ; 10 копеек ; 1950 ;  ; Ni ; VF-XF ; 34 ; happy ; 74 
 1866 ; 10 копеек ; 1951 ;  ; Ni ; XF ; 43 ; Запруда ; 702 
 1867 ; 10 копеек ; 1952 ;  ; Ni ; XF ; 18 ; sergeyvma ; 100 
 1768 ; 10 копеек ; 1936 ;  ; Ni ; XF ; 20 ; dali ; 216 
 1769 ; 10 копеек ; 1937 ;  ; Ni ; F-VF ; 35 ; igorpuzir ; 408 
 1770 ; 10 копеек ; 1938 ;  ; Ni ; XF ; 23 ; dali ; 470 
 1771 ; 10 копеек ; 1939 ;  ; Ni ; XF ; 24 ; dali ; 408 
 1772 ; 10 копеек ; 1940 ;  ; Ni ; XF ; 27 ; dali ; 561 
 1773 ; 10 копеек ; 1941 ;  ; Ni ; XF ; 45 ; 311 ; 1111 
 1774 ; 10 копеек ; 1943 ;  ; Ni ; XF ; 19 ; Ladoga ; 689 
 1775 ; 10 копеек ; 1945 ;  ; Ni ; XF ; 16 ; dali ; 407 
 1776 ; 10 копеек ; 1946 ;  ; Ni ; XF ; 8 ; sergeyvma ; 97 
 1777 ; 10 копеек ; 1948 ;  ; Ni ; XF ; 14 ; aluar ; 102 
 1778 ; 10 копеек ; 1949 ;  ; Ni ; XF ; 17 ; erichk ; 186 
 1779 ; 5 копеек ; 1926 ;  ; Br ; VF ; 23 ; judge ; 793 
 1780 ; 5 копеек ; 1930 ;  ; Br ; XF ; 61 ; kott ; 429 
 1781 ; 5 копеек ; 1931 ;  ; Br ; VF-XF ; 44 ; judge ; 816 
 1782 ; 5 копеек ; 1946 ;  ; Br ; VF+ ; 7 ; judge ; 42 
 1783 ; 5 копеек ; 1955 ;  ; Br ; VF-XF ; 39 ; ALEX150 ; 53 
 1784 ; 5 копеек ; 1956 ;  ; Br ; XF ; 11 ; judge ; 76 
 1785 ; 1 копейка ; 1939 ;  ; Br ; XF ; 25 ; judge ; 385 
 1786 ; 5 копеек ; 1973 ;  ; Cu-Zn ; VF- ; 17 ; Лёхыч ; 153 
 1787 ; 10 копеек ; 1934 ;  ; Ni ; XF ; 34 ; strutikut ; 1105 
 1788 ; 2 копейки ; 1931 ;  ; Br ; XF+ ; 26 ; Agava ; 3266 
 1789 ; 1 рубль ; 1964 ;  ; Cu-Ni ; VF+ ; 40 ; Дмитрий475 ; 201 
 1790 ; 20 копеек ; 1932 ;  ; Ni ; VF-XF ; 19 ; AnvlaSar6216 ; 204 
 1791 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF ; 13 ; д166 ; 90 
 1792 ; 20 копеек ; 1944 ;  ; Ni ; XF ; 21 ; Запруда ; 430 
 1793 ; 15 копеек ; 1931 ;  ; Ni ; VF-XF ; 13 ; kulon1 ; 317 
 1794 ; 5 копеек ; 1953 ;  ; Br ; XF ; 27 ; cond ; 157 
 1795 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF ; 22 ; Drusa80 ; 95 
 1796 ; 1 копейка ; 1946 ;  ; Br ; XF ; 10 ; judge ; 102 
 1797 ; 1 копейка ; 1948 ;  ; Br ; VF-XF ; 6 ; Лёхыч ; 206 
 1798 ; 1 копейка ; 1949 ;  ; Br ; VF+ ; 15 ; ALEX150 ; 50 
 1799 ; 1 копейка ; 1951 ;  ; Br ; VF+ ; 18 ; лом45 ; 308 
 1800 ; 1 копейка ; 1952 ;  ; Br ; VF-XF ; 9 ; judge ; 89 
 1801 ; 1 копейка ; 1953 ;  ; Br ; VF-XF ; 9 ; judge ; 104 
 1802 ; 1 копейка ; 1954 ;  ; Br ; VF-XF ; 9 ; judge ; 81 
 1803 ; 1 копейка ; 1955 ;  ; Br ; VF-XF ; 9 ; judge ; 84 
 1804 ; 1 копейка ; 1956 ;  ; Br ; VF-XF ; 9 ; judge ; 159 
 1805 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; VF-XF ; 12 ; judge ; 133 
 1806 ; 50 копеек ; 1974 ;  ; Cu-Ni ; VF ; 36 ; Самовар-17 ; 125 
 1807 ; 3 копейки ; 1966 ;  ; Cu-Zn ; VF- ; 37 ; kvs ; 249 
 1808 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF+ ; 50 ; AnvlaSar6216 ; 225 
 1809 ; 15 копеек ; 1943 ;  ; Ni ; VF ; 39 ; kvs ; 204 
 1810 ; 15 копеек ; 1949 ;  ; Ni ; VF ; 42 ; prince1959 ; 429 
 1811 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; XF+ ; 75 ; xepak ; 327 
 1812 ; 2 копейки ; 1954 ;  ; Br ; F+ ; 35 ; AnvlaSar6216 ; 204 
 1813 ; 2 копейки ; 1966 ;  ; Cu-Zn ; XF+ ; 34 ; judge ; 346 
 1814 ; 1 копейка ; 1954 ;  ; Br ; VF+ ; 34 ; kornum ; 104 
 1815 ; 1 копейка ; 1940 ;  ; Br ; VF+ ; 44 ; judge ; 225 
 1816 ; 1 копейка ; 1966 ;  ; Cu-Zn ; AU ; 29 ; judge ; 396 
 1817 ; 50 копеек ; 1961 ;  ; Cu-Ni ; XF ; 47 ; AnvlaSar6216 ; 420 
 1718 ; 10 копеек ; 1970 ;  ; Cu-Ni ; VF+ ; 14 ; dim78 ; 42 
 1719 ; 20 копеек ; 1931 ;  ; Ni ; VF ; 24 ; dali ; 184 
 1720 ; 5 копеек ; 1929 ;  ; Br ; F+ ; 52 ; sergeyvma ; 429 
 1721 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF+ ; 65 ; mdk ; 480 
 1722 ; 1 копейка ; 1952 ;  ; Br ; AU ; 27 ; judge ; 1134 
 1723 ; 1 копейка ; 1954 ;  ; Br ; AU ; 21 ; judge ; 714 
 1724 ; 5 копеек ; 1940 ;  ; Br ; VF ; 17 ; konstk2 ; 104 
 1725 ; 10 копеек ; 1933 ;  ; Ni ; VF-XF ; 11 ; aluar ; 227 
 1726 ; 10 копеек ; 1949 ;  ; Ni ; XF ; 40 ; aluar ; 169 
 1727 ; 15 копеек ; 1933 ;  ; Ni ; VF-XF ; 20 ; Horta ; 255 
 1728 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 12 ; AnvlaSar6216 ; 215 
 1729 ; 50 копеек ; 1961 ;  ; Cu-Ni ; XF ; 34 ; мон ; 408 
 1730 ; 50 копеек ; 1966 ;  ; Cu-Ni ; XF ; 32 ; RUS 78 ; 450 
 1731 ; 50 копеек ; 1968 ;  ; Cu-Ni ; AU ; 38 ; Sky2 ; 505 
 1732 ; 50 копеек ; 1972 ;  ; Cu-Ni ; AU ; 60 ; Лерыч58 ; 1526 
 1733 ; 50 копеек ; 1973 ;  ; Cu-Ni ; AU ; 42 ; Лерыч58 ; 1428 
 1734 ; 50 копеек ; 1980 ;  ; Cu-Ni ; XF+ ; 45 ; Самовар-17 ; 204 
 1735 ; 50 копеек ; 1983 ;  ; Cu-Ni ; XF+ ; 21 ; RUS 78 ; 265 
 1736 ; 50 копеек ; 1984 ;  ; Cu-Ni ; XF+ ; 25 ; RUS 78 ; 386 
 1737 ; 50 копеек ; 1987 ;  ; Cu-Ni ; XF+ ; 11 ; serg901 ; 112 
 1738 ; 1 рубль ; 1966 ;  ; Cu-Ni ; AU ; 31 ; judge ; 1848 
 1739 ; 1 рубль ; 1971 ;  ; Cu-Ni ; AU ; 76 ; ZET ; 2040 
 1740 ; 1 рубль ; 1972 ;  ; Cu-Ni ; AU ; 33 ; Лерыч58 ; 2000 
 1741 ; 1 рубль ; 1987 ;  ; Cu-Ni ; AU ; 65 ; RUS 78 ; 1041 
 1742 ; 2 копейки ; 1933 ;  ; Br ; VF+ ; 26 ; sergeyvma ; 495 
 1743 ; 20 копеек ; 1931 ;  ; Ni ; XF ; 36 ; AnvlaSar6216 ; 332 
 1744 ; 20 копеек ; 1932 ;  ; Ni ; XF ; 31 ; Fray ; 118 
 1745 ; 20 копеек ; 1933 ;  ; Ni ; XF ; 18 ; Trien ; 204 
 1746 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; XF ; 21 ; daim ; 291 
 1747 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF ; 22 ; AnvlaSar6216 ; 141 
 1748 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 24 ; Qersej ; 579 
 1749 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF- ; 32 ; Дак ; 453 
 1750 ; 20 копеек ; 1944 ;  ; Ni ; XF ; 21 ; Дак ; 204 
 1751 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 5 ; ALEX150 ; 21 
 1752 ; 20 копеек ; 1948 ;  ; Ni ; XF ; 7 ; Лёхыч ; 91 
 1753 ; 15 копеек ; 1931 ;  ; Ni ; VF-XF ; 18 ; sergeyvma ; 204 
 1754 ; 15 копеек ; 1932 ;  ; Ni ; VF+ ; 23 ; sergeyvma ; 124 
 1755 ; 15 копеек ; 1933 ;  ; Ni ; VF+ ; 23 ; Лёхыч ; 165 
 1756 ; 15 копеек ; 1934 ;  ; Ni ; XF ; 31 ; лом45 ; 1479 
 1757 ; 15 копеек ; 1935 ;  ; Ni ; XF ; 38 ; ewgen ; 559 
 1758 ; 15 копеек ; 1936 ;  ; Ni ; XF ; 20 ; wadimaks ; 357 
 1759 ; 15 копеек ; 1937 ;  ; Ni ; XF ; 65 ; judge ; 1913 
 1760 ; 15 копеек ; 1939 ;  ; Ni ; XF ; 19 ; Horta ; 509 
 1761 ; 15 копеек ; 1943 ;  ; Ni ; XF ; 23 ; Запруда ; 408 
 1762 ; 15 копеек ; 1946 ;  ; Ni ; XF ; 20 ; Дак ; 104 
 1763 ; 10 копеек ; 1931 ;  ; Ni ; XF ; 24 ; aluar ; 638 
 1764 ; 10 копеек ; 1932 ;  ; Ni ; XF ; 28 ; dali ; 352 
 1765 ; 10 копеек ; 1933 ;  ; Ni ; XF ; 46 ; ryber ; 352 
 1766 ; 10 копеек ; 1934 ;  ; Ni ; XF ; 38 ; alexgp ; 1836 
 1767 ; 10 копеек ; 1935 ;  ; Ni ; XF ; 46 ; dali ; 1001 
 1668 ; 3 рубля. Упаковка ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 25 ; rbcrf ; 3000 
 1669 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 71 ; bilfox ; 2123 
 1670 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 23 ; vowa ; 191 
 1671 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 18 ; Sky2 ; 247 
 1672 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 9 ; iizikul ; 84 
 1673 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 21 ; vladimir-sirke ; 194 
 1674 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 10 ; sergey35 ; 167 
 1675 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 26 ; vowa ; 168 
 1676 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 21 ; alexandr1968 ; 150 
 1677 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 10 ; хуч ; 206 
 1678 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 15 ; Favarit ; 85 
 1679 ; 1 рубль ; 1967 ;  ; Cu-Ni ; AU ; 58 ; Самовар-17 ; 1110 
 1680 ; 50 копеек ; 1967 ;  ; Cu-Ni ; AU ; 54 ; Лерыч58 ; 1246 
 1681 ; 20 копеек ; 1967 ;  ; Cu-Ni ; AU ; 38 ; мон ; 1031 
 1682 ; 15 копеек ; 1967 ;  ; Cu-Ni ; AU ; 44 ; мон ; 1031 
 1683 ; 10 копеек ; 1967 ;  ; Cu-Ni ; XF+ ; 33 ; Лерыч58 ; 1031 
 1684 ; 5 копеек ; 1967 ;  ; Cu-Zn ; AU ; 32 ; Lynx-a ; 1022 
 1685 ; 3 копейки ; 1967 ;  ; Cu-Zn ; AU ; 19 ; wadimaks ; 108 
 1686 ; 2 копейки ; 1967 ;  ; Cu-Zn ; AU ; 32 ; judge ; 165 
 1687 ; 1 копейка ; 1967 ;  ; Cu-Zn ; AU ; 28 ; judge ; 164 
 1688 ; 1 рубль. Упаковка ; 1969 ;  ; Cu-Ni ; AU ; 93 ; judge ; 1532 
 1689 ; 50 копеек. Упаковка ; 1969 ;  ; Cu-Ni ; AU ; 46 ; judge ; 1022 
 1690 ; 20 копеек. Упаковка ; 1969 ;  ; Cu-Ni ; AU ; 32 ; dim78 ; 1887 
 1691 ; 15 копеек. Упаковка ; 1969 ;  ; Cu-Ni ; AU ; 46 ; RUS 78 ; 3400 
 1692 ; 10 копеек. Упаковка ; 1969 ;  ; Cu-Ni ; AU ; 26 ; akula ; 53 
 1693 ; 5 копеек. Упаковка ; 1969 ;  ; Cu-Zn ; AU ; 49 ; мон ; 1985 
 1694 ; 3 копейки. Упаковка ; 1969 ;  ; Cu-Zn ; AU ; 28 ; svv ; 384 
 1695 ; 2 копейки. Упаковка ; 1969 ;  ; Cu-Zn ; AU ; 50 ; RUS 78 ; 235 
 1696 ; 1 копейка. Упаковка ; 1969 ;  ; Cu-Zn ; AU ; 25 ; RUS 78 ; 67 
 1697 ; 1 рубль ; 1974 ;  ; Cu-Ni ; AU ; 51 ; happy ; 1168 
 1698 ; 50 копеек ; 1974 ;  ; Cu-Ni ; AU ; 37 ; AnvlaSar6216 ; 212 
 1699 ; 20 копеек ; 1974 ;  ; Cu-Ni ; AU ; 52 ; Лерыч58 ; 2000 
 1700 ; 15 копеек ; 1974 ;  ; Cu-Ni ; AU ; 30 ; Лерыч58 ; 2000 
 1701 ; 10 копеек ; 1974 ;  ; Cu-Ni ; AU ; 18 ; akula ; 45 
 1702 ; 5 копеек ; 1974 ;  ; Cu-Zn ; AU ; 18 ; AnvlaSar6216 ; 126 
 1703 ; 3 копейки ; 1974 ;  ; Cu-Zn ; AU ; 21 ; strutikut ; 46 
 1704 ; 2 копейки ; 1974 ;  ; Cu-Zn ; XF+ ; 20 ; strutikut ; 34 
 1705 ; 1 копейка ; 1974 ;  ; Cu-Zn ; XF+ ; 30 ; morozzz ; 43 
 1706 ; 5 копеек ; 1973 ;  ; Cu-Zn ; XF- ; 54 ; fouli ; 450 
 1707 ; 50 копеек ; 1975 ;  ; Cu-Ni ; AU ; 44 ; спарта ; 2558 
 1708 ; 1 рубль ; 1970 ;  ; Cu-Ni ; XF- ; 40 ; happy ; 1122 
 1709 ; 10 копеек ; 1970 ;  ; Cu-Ni ; AU ; 24 ; hugo ; 567 
 1710 ; 5 копеек ; 1926 ;  ; Br ; F ; 44 ; Horta ; 363 
 1711 ; 5 копеек ; 1931 ;  ; Br ; F+ ; 24 ; Kama ; 153 
 1712 ; 5 копеек ; 1941 ;  ; Br ; F+ ; 23 ; boroda ; 419 
 1713 ; 3 копейки ; 1935 ; Л/с звезда фигурная ; Br ; F-VF ; 24 ; Horta ; 347 
 1714 ; 2 копейки ; 1945 ;  ; Br ; F ; 40 ; лом45 ; 285 
 1715 ; 2 копейки ; 1935 ;  ; Br ; F+ ; 15 ; dim78 ; 504 
 1716 ; 2 копейки ; 1951 ;  ; Br ; F ; 31 ; boroda ; 255 
 1717 ; 5 копеек ; 1932 ;  ; Br ; F ; 7 ; boroda ; 127 
 1618 ; 3 рубля ; 1995 ; 50 лет освобождения Праги ; Cu-Ni ; Proof ; 47 ; Blixa37 ; 2040 
 1619 ; 3 рубля ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 26 ; melserv ; 1355 
 1620 ; 3 рубля ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 26 ; 311 ; 2593 
 1621 ; 1 рубль Упаковка ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Unc ; 35 ; vladimir-sirke ; 223 
 1622 ; 1 рубль Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 33 ; Dont ; 164 
 1623 ; 1 рубль Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 35 ; 5470 ; 194 
 1624 ; 1 рубль Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 34 ; Dont ; 166 
 1625 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 41 ; cr2952 ; 173 
 1626 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 39 ; сортам70 ; 140 
 1627 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 29 ; Dont ; 151 
 1628 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 25 ; Waka.ink ; 157 
 1629 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Proof ; 32 ; happy ; 2300 
 1630 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Proof ; 26 ; Молот ; 2448 
 1631 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Proof ; 13 ; karden5 ; 2201 
 1632 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 9 ; 5470 ; 192 
 1633 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 19 ; vowa ; 247 
 1634 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 18 ; Wolf989 ; 194 
 1635 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 15 ; viktor123 ; 153 
 1636 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 17 ; Vahka ; 257 
 1637 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 27 ; xepak ; 159 
 1638 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 41 ; Скрудж Макдак ; 220 
 1639 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 29 ; Скрудж Макдак ; 220 
 1640 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 42 ; Скрудж Макдак ; 220 
 1641 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 26 ; prius ; 202 
 1642 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 25 ; prius ; 201 
 1643 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 20 ; prius ; 206 
 1644 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF ; 14 ; melserv ; 1712 
 1645 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 24 ; 5470 ; 324 
 1646 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 22 ; СВТ69 ; 408 
 1647 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 24 ; volodya777 ; 362 
 1648 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 23 ; Kama ; 100 
 1649 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF+ ; 17 ; Andrew1978 ; 123 
 1650 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; XF+ ; 25 ; iizikul ; 159 
 1651 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 29 ; vowa ; 322 
 1652 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 32 ; volodya777 ; 250 
 1653 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; XF ; 8 ; Закрыт ; 231 
 1654 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 19 ; Vanusha ; 216 
 1655 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; AU ; 16 ; vowa ; 308 
 1656 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF+ ; 21 ; Wolf989 ; 133 
 1657 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF+ ; 25 ; Agava ; 238 
 1658 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Unc ; 24 ; Favarit ; 132 
 1659 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 18 ; БАРИН-1959 ; 322 
 1660 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 8 ; Andrew1978 ; 147 
