 5921 ; Бона иностранная Аргентина ;  ;  ;  ; AU ; 13 ; USS ; 43 
 1847 ; Жетон. 5 пядей. Ерофей Павлович Хабаров ; 2013ММД ;  ; Cu-Ni ; Proof ; 36 ; m1940 ; 978 
 1848 ; Жетон. 5 пядей. Семен Иванович Дежнев ; 2013ММД ;  ; Cu-Ni ; Proof ; 16 ; круглая Лида ; 455 
 1849 ; 25 рублей. Олимпиада в Сочи. "Крупный" знак монетного двора. Упаковка ; 2012 ;  ; Cu-Ni ; Unc ; 77 ; sts ; 1259 
 1850 ; 10 рублей. Брак монетного двора ; СПМД ;  ; St/Лат ; XF ; 29 ; 1010110 ; 4042 
 1851 ; 10 рублей. Чеченская республика ; 2010 ;  ; Би/м ; AU ; 10 ; NAG ; 7448 
 1852 ; 10 рублей. Пермский край ; 2010 ;  ; Би/м ; AU ; 32 ; Northman ; 4289 
 1853 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 18 ; ter ; 310 
 1854 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 17 ; semennurspb ; 310 
 1855 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 43 ; SD315 ; 310 
 1856 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 20 ; AVK1974 ; 371 
 1857 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 20 ; semennurspb ; 310 
 1858 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 17 ; solder13 ; 310 
 1859 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 18 ; uharius ; 310 
 1860 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 17 ; ter ; 310 
 1861 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 12 ; AVK1974 ; 303 
 1862 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 14 ; AVK1974 ; 303 
 1863 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 15 ; solder13 ; 310 
 1864 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 12 ; AVK1974 ; 303 
 1865 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 16 ; ter ; 364 
 1866 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 16 ; semennurspb ; 310 
 1867 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 21 ; REC ; 378 
 1868 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 14 ; ter ; 310 
 1869 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 14 ; ter ; 310 
 1870 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 13 ; AVK1974 ; 303 
 1871 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 19 ; ter ; 340 
 1872 ; 5 копеек ; 2003 ; б/б ; St in Ni ; VF+ ; 31 ; judge ; 1836 
 1873 ; 5 копеек ; 2003 ; б/б ; St in Ni ; VF+ ; 40 ; Тормоз ; 1775 
 1874 ; Жетон Министерство торговли СССР. 12. Цифры прямоугольной формы, о/с ребристая ;  ;  ; Ж/м ; XF ; 15 ; Mike! ; 161 
 1875 ; Жетон Министерство торговли СССР. 15 ;  ;  ; Ж/м ; VF ; 27 ; 13 ; 459 
 1876 ; Жетон Министерство торговли СССР. 17 ;  ;  ; Ж/м ; VF-XF ; 28 ; AlexOS2007 ; 473 
 1877 ; Жетон Министерство торговли СССР. 21 ;  ;  ; Ж/м ; VF ; 95 ; 13 ; 6245 
 1878 ; 25 рублей. Сочи-2014. Большой знак СПМД. Упаковка ; 2012 ;  ; Cu-Ni ; Unc ; 32 ; ВАВИЛОН ; 1291 
 1779 ; Монетовидный жетон. 3 коп. 70 лет Советскому чекану. "Исупов". Национальная серия "Восток" ; 2006ММД ;  ; Ж/м ; AU ; 11 ; штрафбат ; 999 
 1780 ; Монетовидный жетон. 3 коп. 70 лет Советскому чекану. "Труд". Национальная серия "Восток" ; 2005ММД ;  ; Ж/м ; AU ; 9 ; штрафбат ; 982 
 1781 ; Монетовидный жетон. 3 коп. 70 лет Советскому чекану. "Грузенберг". Национальная серия "Восток" ; 2006ММД ;  ; Ж/м ; AU ; 13 ; штрафбат ; 1028 
 1782 ; Монетовидный жетон. 3 коп. 70 лет Советскому чекану. "Красный квадрат". Национальная серия "Восток" ; 2006ММД ;  ; Ж/м ; AU ; 7 ; Ж.Сидоренко ; 505 
 1783 ; Монетовидный жетон. 3 коп. 70 лет Советскому чекану. "Иванов". Национальная серия "Восток" ; 2007ММД ;  ; Ж/м ; AU ; 11 ; штрафбат ; 999 
 1784 ; Монетовидный жетон. 3 коп. 70 лет Советскому чекану. "Неизвестный". Национальная серия "Восток" ; 2007ММД ;  ; Ж/м ; AU ; 15 ; штрафбат ; 898 
 1785 ; Монетовидный жетон. 2 Коп. 70 лет Советскому чекану. "Исупов". Национальная серия "Украина" ; 2006ММД ;  ; Ж/м ; AU ; 13 ; штрафбат ; 1028 
 1786 ; Монетовидный жетон. 2 Коп. 70 лет Советскому чекану. "Мифив 704". Национальная серия "Украина" ; 2006ММД ;  ; Ж/м ; AU ; 13 ; штрафбат ; 888 
 1787 ; Монетовидный жетон. 2 Коп. 70 лет Советскому чекану. "Труд". Национальная серия "Украина" ; 2005ММД ;  ; Ж/м ; AU ; 13 ; штрафбат ; 888 
 1788 ; Монетовидный жетон. 2 Коп. 70 лет Советскому чекану. "Детка и братишка". Национальная серия "Украина" ; 2006ММД ;  ; Ж/м ; AU ; 15 ; штрафбат ; 888 
 1789 ; Монетовидный жетон. 1 Коп. 70 лет Советскому чекану. "Исупов". Национальная серия "Белоруссия" ; 2006ММД ;  ; Ж/м ; AU ; 15 ; штрафбат ; 1010 
 1790 ; Жетон. 1 раз. Зафурцимандолить ; ММД ;  ; Ж/м ; XF+ ; 40 ; shknikolay ; 423 
 1791 ; 1 марка. Западный анклав Росси. Калининград.  Слава русского оружия. Автомат Калашникова ; 2002 ;  ; Латунь ; следы хранения ; 54 ; svoistinov ; 944 
 1792 ; 1 марка. Западный анклав Росси. Калининград.  Слава русского оружия. Вертолет  К-50. Черная акула ; 2003 ;  ; Латунь ; следы хранения ; 20 ; svoistinov ; 1022 
 1793 ; 1 марка. Западный анклав Росси. Калининград.  Слава русского оружия. Истребитель МИГ-29 ; 2003 ;  ; Латунь ; следы хранения ; 38 ; svoistinov ; 930 
 1794 ; 1 марка. Западный анклав Росси. Калининград.  Слава русского оружия. ГВ миномет Катюша ; 2003 ;  ; Латунь ; следы хранения ; 17 ; svoistinov ; 931 
 1795 ; 1 марка. Западный анклав Росси. Калининград.  Слава русского оружия. Танк Т-34 ; 2003 ;  ; Латунь ; следы хранения ; 13 ; svoistinov ; 931 
 1796 ; Жетон. Один червонец ; ММД ;  ; Ж/м ; Proof ; 7 ; s1991s ; 758 
 1797 ; Жетон. Один червонец ; ММД ;  ; Ж/м ; Proof ; 10 ; s1991s ; 931 
 1798 ; Жетон. 1 полтинник. Л.И.Брежнев ; 2014ММД ;  ; Ж/м ; Proof ; 16 ; ooooo1961 ; 904 
 1799 ; Жетон. 1 полтинник. Л.И.Брежнев ; 2014ММД ;  ; Cu-Ni ; Proof ; 46 ; kac ; 1882 
 1800 ; Жетон. 1 полтинник. А.А.Леонов ; 2015ММД ;  ; Ж/м ; Proof ; 13 ; antoniounh ; 1696 
 1801 ; Жетон. 1 полтинник. В.В.Терешкова ; 2012ММД ;  ; Cu-Ni ; Proof ; 35 ; ooooo1961 ; 913 
 1802 ; Жетон. 1 полтинник. А.А.Леонов ; 2015ММД ;  ; Cu-Ni ; Proof ; 15 ; matehev ; 962 
 1803 ; Жетон. 500 рублей. Российско-Американская компания. Российское посольство в Нагасаки. Япония ; 2014 ;  ; Cu-Ni ; Proof ; 11 ; patap100 ; 1001 
 1804 ; Жетон. 500 рублей. Российско-Американская компания. Залив Сан-Франциско ; 2013 ;  ; Cu-Ni ; Proof ; 25 ; matehev ; 1001 
 1805 ; Жетон. 500 рублей. Российско-Американская компания. Алеутские острова. Аляска ; 2013 ;  ; Cu-Ni ; Proof ; 33 ; офф Фрида ; 925 
 1806 ; Жетон. 500 рублей. Российско-Американская компания. Гавайи. Остров Кауаи ; 2013 ;  ; Cu-Ni ; Proof ; 9 ; matehev ; 1000 
 1807 ; Жетон. 500 рублей. Российско-Американская компания. Фот Росс. Валифорния ; 2014 ;  ; Cu-Ni ; Proof ; 11 ; офф Фрида ; 975 
 1808 ; Жетон. 500 рублей. Российско-Американская компания. Новоархангельск (Ситка). Аляска ; 2014 ;  ; Cu-Ni ; Proof ; 9 ; matehev ; 1000 
 1809 ; Жетон. 5 червонцев. Красная книга. Жук-олень ; 2013ММД ;  ; Би/м ; Proof ; 13 ; antoniounh ; 1134 
 1810 ; Жетон. 5 червонцев. Красная книга. Перевязка ; 2015ММД ;  ; Би/м ; Proof ; 15 ; челюсти13 ; 931 
 1811 ; Жетон. 5 червонцев. Красная книга. Сахалинская кабарга ; 2014ММД ;  ; Би/м ; Proof ; 8 ; Ut !! ; 931 
 1812 ; Жетон. 5 червонцев. Красная книга. Белый журавль ; 2013ММД ;  ; Би/м ; Proof ; 21 ; gda ; 1627 
 1813 ; Жетон. 5 червонцев. Красная книга. Мандаринка ; 2015ММД ;  ; Би/м ; Proof ; 9 ; Ut !! ; 1442 
 1814 ; Жетон. 5 червонцев. Красная книга. Подкаменщик обыкновенный ; 2014ММД ;  ; Би/м ; Proof ; 5 ; Хозяин ; 1247 
 1815 ; Жетон. 5 червонцев. Красная книга. Гиганская вечерница ; 2014ММД ;  ; Би/м ; Proof ; 17 ; gda ; 1563 
 1816 ; Жетон. 5 червонцев. Красная книга. Европейских хариус ; 2013ММД ;  ; Би/м ; Proof ; 9 ; gda ; 1469 
 1817 ; Жетон. 5 червонцев. Красная книга. Манул ; 2013ММД ;  ; Би/м ; Proof ; 9 ; antoniounh ; 1529 
 1818 ; Жетон. 5 червонцев. Красная книга. Рак-Богомол ; 2014ММД ;  ; Би/м ; Proof ; 20 ; antoniounh ; 1595 
 1819 ; Жетон. 5 червонцев. Красная книга. Перевязка ; 2015ММД ;  ; Ag925 ; Proof ; 34 ; daymand ; 2235 
 1820 ; Жетон. 5 червонцев. Красная книга. Белый журавль ; 2013ММД ;  ; Ag925 ; Proof ; 10 ; daymand ; 2491 
 1821 ; Жетон. 5 червонцев. Красная книга. Жук-олень ; 2013ММД ;  ; Ag925 ; Proof ; 33 ; 5Rim ; 2145 
 1822 ; 20 рублей ; 1992 ; ЛМД ; Cu-Ni ; AU ; 18 ; Salett ; 184 
 1823 ; 10 рублей. Упаковка ; 1992 ; ЛМД белый металл (немагнитный) ; Cu-Ni ; AU ; 37 ; Salett ; 201 
 1824 ; 5 рублей. Упаковка ; 1992 ; Л ; Fe в Cu-Zn ; AU ; 17 ; Salett ; 194 
 1825 ; 1 рубль. Упаковка ; 1992 ; Л ; Fe в Cu-Zn ; AU ; 13 ; Salett ; 184 
 1826 ; Разменный знак 10. Остров Шпицберген. Арктикуголь. С надписью разменный знак. Против терроризма. Нью-Йорк. Упаковка ; 2001СПМД ;  ; Cu-Ni ; Proof ; 14 ; Alekc19781 ; 2029 
 1827 ; Разменный знак 10. Остров Шпицберген. Арктикуголь. С надписью разменный знак. Подъем пододки "Курск" ; 2001СПМД ;  ; Cu-Ni ; Proof ; 41 ; ooooo1961 ; 2244 
 1828 ; Разменный знак 10. остров Шпицберген. Арктикуголь. . С надписью "разменный знак". Наводнение - центр Европы ; 2002СПМД ;  ; Cu-Ni ; Proof ; 11 ; svoistinov ; 1012 
 1729 ; 15 копеек ; 1925 ;  ; Ag ; AU ; 27 ; Rabot5 ; 207 
 1730 ; 15 копеек. В капсуле NGC ; 1927 ;  ; Ag ; MS64 ; 33 ; alfvolkov ; 2005 
 1731 ; 15 копеек ; 1928 ;  ; Ag ; MS64 ; 15 ; verunk1 ; 1950 
 1732 ; 15 копеек. В капсуле NGC ; 1930 ;  ; Ag ; MS64 ; 32 ; verunk1 ; 2527 
 1733 ; 15 копеек ; 1930 ;  ; Ag ; AU ; 14 ; krass ; 204 
 1734 ; 10 копеек ; 1921 ;  ; Ag ; VF+ ; 84 ; Ma_X_iM ; 3330 
 1735 ; 10 копеек ; 1923 ;  ; Ag ; VF ; 16 ; Palich ; 100 
 1736 ; 10 копеек ; 1923 ;  ; Ag ; XF+ ; 31 ; oprst ; 619 
 1737 ; 10 копеек ; 1925 ;  ; Ag ; VF- ; 15 ; 4444 ; 79 
 1738 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; F ; 7 ; xxxl ; 109 
 1739 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; VF ; 48 ; bagsy ; 591 
 1740 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; VF-XF ; 68 ; 222211 ; 3526 
 1741 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; F ; 44 ; Plotnik_ov78 ; 207 
 1742 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F ; 30 ; rendom9 ; 203 
 1743 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; VF+ ; 85 ; 222211 ; 1941 
 1744 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; VF ; 67 ; Northman ; 648 
 1745 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; VF ; 22 ; ОСА ; 184 
 1746 ; Полкопейки ; 1925 ;  ; Cu ; VF ; 50 ; Ma_X_iM ; 828 
 1747 ; Полкопейки ; 1927 ;  ; Cu ; VF- ; 22 ; ole1663 ; 680 
 1748 ; 5 рублей. Рыбный филин ; 1991 ;  ; Би/м ; AU ; 14 ; uharius ; 805 
 1749 ; 5 рублей. Винторогий козел ; 1991 ;  ; Би/м ; AU ; 15 ; uharius ; 819 
 1750 ; 50 рублей. Красная книга. Краснозобая казарка ;  ;  ;  ; AU ; 36 ; sergon ; 1145 
 1751 ; 50 рублей. Красная книга. Туркменский зублефра ;  ;  ;  ; AU ; 25 ; sergon ; 1040 
 1752 ; 50 рублей. Красная Книга. Гималайский медведь ; 1993 ;  ; би/м ; AU ; 18 ; sergon ; 1145 
 1753 ; 50 рублей. Красная Книга. Черноморская афалина ; 1993 ;  ; би/м ; AU ; 68 ; sergon ; 1147 
 1754 ; Монетовидный жетон 1 рубль- 1 доллар. Сертификат ; 1988 ;  ;  ; XF ; 40 ; uyAHWLcn5486ZMN ; 920 
 1755 ; 100 рублей ; 1993 ; о.Шпицберген ;  ; AU ; 35 ; AVK1974 ; 691 
 1756 ; 50 рублей ; 1993 ; о.Шпицберген ;  ; XF+ ; 21 ; AVK1974 ; 501 
 1757 ; 25 рублей ; 1993 ; о.Шпицберген ;  ; XF+ ; 12 ; dinkini ; 410 
 1758 ; 10 рублей ; 1993 ; о.Шпицберген ;  ; XF ; 22 ; AVK1974 ; 501 
 1759 ; 100 рублей. 50 лет победы ; 1995 ;  ;  ; AU ; 41 ; AVK1974 ; 3020 
 1760 ; 50 рублей. 50 лет победы ; 1995 ;  ;  ; AU ; 38 ; AVK1974 ; 2958 
 1761 ; 20 рублей. 50 лет победы ; 1995 ;  ;  ; AU ; 35 ; AVK1974 ; 3001 
 1762 ; 10 рублей. 50 лет победы ; 1995 ;  ;  ; AU ; 34 ; страус ; 3062 
 1763 ; 5 рублей. 50 лет победы ; 1995 ;  ;  ; AU ; 36 ; AVK1974 ; 3001 
 1764 ; 1 рубль. 50 лет победы ; 1995 ;  ;  ; AU ; 36 ; страус ; 3062 
 1765 ; Жетон Санкт-Петерюург ;  ;  ; Ж/м ; AU ; 35 ; boroda-273 ; 257 
 1766 ; Жетон. 70 лет Советскому чекану. 1 рубль ; ММД ;  ; Cu-Ni ; AU ; 34 ; Vanomah ; 557 
 1767 ; Жетон. 70 лет Советскому чекану. 50 копеек. Упаковка ; ММД ;  ; Cu-Ni ; Proof ; 48 ; verunk1 ; 718 
 1768 ; Жетон. 70 лет Советскому чекану. 10 копеек. Упаковка ; ММД ;  ; Cu-Ni ; Proof ; 16 ; verunk1 ; 744 
 1769 ; Жетон. 70 лет Советскому чекану. Упаковка ; ММД ;  ; Ж/м ; Proof ; 24 ; verunk1 ; 1502 
 1770 ; Монетовидный жетон. 5 коп. 70 лет Советскому чекану. "Псевдоним". Национальная серия "Кавказ" ; 2005ММД ;  ; Ж/м ; AU ; 17 ; штрафбат ; 1010 
 1771 ; Монетовидный жетон. 5 коп. 70 лет Советскому чекану. "Степанов". Национальная серия "Кавказ" ; 2007ММД ;  ; Ж/м ; AU ; 22 ; штрафбат ; 1130 
 1772 ; Монетовидный жетон. 5 коп. 70 лет Советскому чекану. "Детка и братишка". Национальная серия "Кавказ" ; 2006ММД ;  ; Ж/м ; AU ; 17 ; boroda-273 ; 600 
 1773 ; Монетовидный жетон. 5 коп. 70 лет Советскому чекану. "Исупов". Национальная серия "Кавказ" ; 2006ММД ;  ; Ж/м ; AU ; 9 ; Ж.Сидоренко ; 505 
 1774 ; Монетовидный жетон. 5 коп. 70 лет Советскому чекану. "Пискарев". Национальная серия "Кавказ" ; 2006ММД ;  ; Ж/м ; AU ; 11 ; штрафбат ; 999 
 1775 ; Монетовидный жетон. 5 коп. 70 лет Советскому чекану. "Иванов". Национальная серия "Кавказ" ; 2007ММД ;  ; Ж/м ; AU ; 11 ; штрафбат ; 999 
 1776 ; Монетовидный жетон. 5 коп. 70 лет Советскому чекану. "Красный квадрат". Национальная серия "Кавказ" ; 2006ММД ;  ; Ж/м ; AU ; 11 ; штрафбат ; 947 
 1777 ; Монетовидный жетон. 5 коп. 70 лет Советскому чекану. "Мифив 704". Национальная серия "Кавказ" ; 2006ММД ;  ; Ж/м ; AU ; 13 ; boroda-273 ; 600 
 1778 ; Монетовидный жетон. 3 коп. 70 лет Советскому чекану. "Псевдоним". Национальная серия "Восток" ; 2005ММД ;  ; Ж/м ; AU ; 9 ; Ж.Сидоренко ; 505 
 1679 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF- ; 23 ; vadim.l ; 583 
 1680 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; XF ; 18 ; vadim.l ; 465 
 1681 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; XF- ; 25 ; ОСА ; 577 
 1682 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF-XF ; 14 ; ОСА ; 469 
 1683 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF-XF ; 20 ; Magsimka ; 526 
 1684 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF-XF ; 11 ; vadim.l ; 436 
 1685 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF-XF ; 21 ; fuzzyfly ; 510 
 1686 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF-XF ; 23 ; 777_coins_777 ; 459 
 1687 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; MS62 ; 9 ; verunk1 ; 3062 
 1688 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; XF ; 44 ; vasianao ; 602 
 1689 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; XF ; 24 ; bagsy ; 680 
 1690 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; XF ; 21 ; vadim.l ; 641 
 1691 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; XF- ; 18 ; ОСА ; 590 
 1692 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF+ ; 22 ; 777_coins_777 ; 421 
 1693 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 20 ; gk.irby ; 561 
 1694 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 19 ; 777_coins_777 ; 537 
 1695 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; AU/XF ; 39 ; Кицул ; 1465 
 1696 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF+ ; 28 ; ОСА ; 697 
 1697 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 30 ; vadim.l ; 477 
 1698 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF- ; 32 ; vadim.l ; 645 
 1699 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; XF ; 25 ; ОСА ; 655 
 1700 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 29 ; vadim.l ; 669 
 1701 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; XF ; 18 ; m1940 ; 561 
 1702 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; XF- ; 22 ; ОСА ; 631 
 1703 ; Один полтинник. В капсуле PCGS ; 1926 ; (ПЛ 9 грамм) ; Ag ; MS62 ; 29 ; copoka ; 2889 
 1704 ; Один полтинник ; 1927 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 44 ; wv ; 1724 
 1705 ; 20 копеек ; 1921 ;  ; Ag ; F ; 30 ; Ma_X_iM ; 2042 
 1706 ; 20 копеек ; 1922 ;  ; Ag ; XF+ ; 13 ; Гарыныч ; 278 
 1707 ; 20 копеек ; 1922 ;  ; Ag ; XF ; 25 ; СОВ ; 252 
 1708 ; 20 копеек. В капсуле NGC ; 1923 ;  ; Ag ; MS64 ; 27 ; alfvolkov ; 2440 
 1709 ; 20 копеек ; 1923 ;  ; Ag ; MS64 ; 17 ; Ж.Сидоренко ; 1926 
 1710 ; 20 копеек ; 1923 ;  ; Ag ; VF- ; 15 ; 4444 ; 102 
 1711 ; 20 копеек ; 1923 ;  ; Ag ; XF ; 38 ; v1asov ; 254 
 1712 ; 20 копеек ; 1924 ;  ; Ag ; VF ; 37 ; fuzzyfly ; 128 
 1713 ; 20 копеек ; 1924 ;  ; Ag ; MS64 ; 15 ; verunk1 ; 2379 
 1714 ; 20 копеек ; 1925 ;  ; Ag ; XF- ; 49 ; Vanomah ; 247 
 1715 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 26 ; saikl ; 100 
 1716 ; 20 копеек ; 1925 ;  ; Ag ; VF- ; 34 ; 4444 ; 87 
 1717 ; 20 копеек ; 1925 ;  ; Ag ; MS64 ; 17 ; verunk1 ; 2858 
 1718 ; 20 копеек ; 1927 ;  ; Ag ; VF+ ; 22 ; canario ; 214 
 1719 ; 20 копеек ; 1928 ;  ; Ag ; VF-XF ; 26 ; Дмитрий161 ; 108 
 1720 ; 20 копеек ; 1928 ;  ; Ag ; MS64 ; 19 ; verunk1 ; 2481 
 1721 ; 20 копеек ; 1929 ;  ; Ag ; MS64 ; 21 ; verunk1 ; 2531 
 1722 ; 20 копеек ; 1930 ;  ; Ag ; XF ; 16 ; ole1663 ; 123 
 1723 ; 20 копеек ; 1930 ;  ; Ag ; MS64 ; 40 ; железобетон ; 2268 
 1724 ; 15 копеек ; 1921 ;  ; Ag ; XF ; 38 ; bagsy ; 3264 
 1725 ; 15 копеек ; 1923 ;  ; Ag ; VF- ; 43 ; Дмитрий161 ; 249 
 1726 ; 15 копеек ; 1923 ;  ; Ag ; VF ; 27 ; fuzzyfly ; 101 
 1727 ; 15 копеек. В капсуле NGC ; 1923 ;  ; Ag ; MS64 ; 32 ; verunk1 ; 2652 
 1728 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 40 ; Дмитрий161 ; 226 
 1629 ; 1 рубль ; 1995 ; ЛМД Красная книга. Дальневосточный аист ; Ag ; Proof ; 28 ; gda ; 2430 
 1630 ; 1 рубль ; 1995 ; ЛМД Красная книга. Черноморская афалина ; Ag ; Proof ; 19 ; Inokesha ; 2382 
 1631 ; 1 рубль ; 1996 ; ЛМД Красная книга. Туркменский эублефар ; Ag ; Proof ; 12 ; Olimpia ; 2100 
 1632 ; 1 рубль ; 1996 ; ЛМД Красная книга. Песчаный слепыш ; Ag ; Proof ; 16 ; andrei71 ; 1785 
 1633 ; 1 рубль ; 1996 ; ЛМД Красная книга. Сапсан ; Ag ; Proof ; 23 ; свой ; 2715 
 1634 ; 1 рубль ; 1997 ; ЛМД Футболисты. Чемпионы Олимпиады. 1956 ; Ag ; Proof ; 17 ; Новик ; 1176 
 1635 ; 1 рубль ; 1997 ; ММД Биатлон.  Зимняя олимпиада в Нагано 1998 г. ; Ag ; Proof ; 33 ; andrei71 ; 1176 
 1636 ; 1 рубль ; 1997 ; ЛМД Первый футбольный матч. Санкт-Петербург.1897 ; Ag ; Proof ; 36 ; SLAVA27122003 ; 1326 
 1637 ; 1 рубль ; 1997 ; ЛМД Собор Казанской Божьей Матери ; Ag ; Proof ; 49 ; антон11 ; 1339 
 1638 ; 1 рубль ; 1997 ; ЛМД Красная книга. Джейран. ; Ag ; Proof ; 13 ; KonstantinK ; 1734 
 1639 ; 1 рубль ; 1997 ; ЛМД Красная книга. Фламинго. ; Ag ; Proof ; 14 ; andrei71 ; 1911 
 1640 ; 1 рубль ; 1997 ; ЛМД Красная книга. Зубр ; Ag ; Proof ; 30 ; СВТ69 ; 2229 
 1641 ; 1 рубль ; 1998 ; СПМД Красная книга. Дальневосточный сцинк ; Ag ; Proof ; 41 ; MMG-1 ; 3810 
 1642 ; 1 рубль ; 1998 ; СПМД Красная книга. Гусь-белошей ; Ag ; Proof ; 48 ; свой ; 5100 
 1643 ; 1 рубль ; 1998 ; СПМД Красная книга. Лаптевский морж ; Ag ; Proof ; 42 ; MMG-1 ; 3642 
 1644 ; 1 рубль ; 1998 ; ММД Всемирные юношеские игры. Метание молота ; Ag ; Proof ; 4 ; Mike! ; 1020 
 1645 ; 1 рубль ; 1999 ; СПМД Красная книга. Розовая чайка ; Ag ; Proof ; 37 ; Mike! ; 4869 
 1646 ; 1 рубль ; 1999 ; СПМД Красная книга. Кавказская гадюка ; Ag ; Proof ; 40 ; свой ; 7206 
 1647 ; 1 рубль ; 1999 ; СПМД Красная книга. Даурский еж ; Ag ; Proof ; 48 ; Inokesha ; 6533 
 1648 ; 1 рубль ; 2002 ; СПМД Красная книга. Беркут ; Ag ; Proof ; 60 ; Inokesha ; 4275 
 1649 ; 1 рубль ; 2002 ; СПМД Красная книга. Сейвал ; Ag ; Proof ; 25 ; andrei71 ; 2277 
 1650 ; 1 рубль ; 2002 ; СПМД Красная книга. Амурский горал ; Ag ; Proof ; 18 ; andrei71 ; 1938 
 1651 ; 1 рубль ; 2002 ; ММД Министерство внутренних дел ; Ag ; Proof ; 30 ; СВТ69 ; 2268 
 1652 ; 1 рубль ; 2002 ; ММД Вооруженные силы РФ ; Ag ; Proof ; 30 ; СВТ69 ; 2193 
