 4839 ; Бона иностранная. Германия 4 шт ; 1923 ;  ;  ;  ; 49 ; ignatovanton ; 82 
 1819 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 44 ; gurtov ; 211 
 1820 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 27 ; RL3010 ; 215 
 1821 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 28 ; ipax ; 153 
 1822 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 19 ; ardgir ; 150 
 1823 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 23 ; ypiter ; 202 
 1824 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 42 ; ardgir ; 208 
 1825 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 40 ; ypiter ; 188 
 1826 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 24 ; бортик ; 280 
 1827 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 26 ; ardgir ; 136 
 1828 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 24 ; Denver77 ; 120 
 1829 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 19 ; metallolom ; 261 
 1830 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 24 ; klimvita ; 124 
 1831 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 23 ; shvv69 ; 122 
 1832 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 22 ; metallolom ; 135 
 1833 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 17 ; KURS2008 ; 127 
 1834 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 27 ; Bonyf ; 501 
 1835 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF ; 34 ; BooKA ; 36 
 1836 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 21 ; loter66 ; 95 
 1837 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 34 ; trickster ; 91 
 1838 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 31 ; генерал222 ; 161 
 1839 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; AU ; 29 ; ipax ; 90 
 1840 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 22 ; AGM62 ; 81 
 1841 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 15 ; loter66 ; 81 
 1842 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF+ ; 19 ; ingener ; 79 
 1843 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 31 ; Курт ; 73 
 1844 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 10 ; AGM62 ; 69 
 1745 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF ; 21 ; ingener ; 84 
 1746 ; 5 рублей. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 29 ; бортик ; 1326 
 1747 ; 3 рубля. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 26 ; ypiter ; 398 
 1748 ; 1 рубль. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 15 ; EY87 ; 262 
 1749 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 23 ; бортик ; 285 
 1750 ; 1 рубль. Упаковка ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 43 ; EY87 ; 192 
 1751 ; 1 рубль. Упаковка ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 49 ; avig67 ; 510 
 1752 ; 3 рубля. Упаковка ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 56 ; EY87 ; 341 
 1753 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 25 ; EY87 ; 388 
 1754 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 33 ; EY87 ; 209 
 1755 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 41 ; .gk ; 196 
 1756 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 11 ; shvv69 ; 255 
 1757 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 45 ; кРПА ков ; 184 
 1758 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 25 ; бортик ; 330 
 1759 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 13 ; кРПА ков ; 196 
 1760 ; 1 рубль. Упаковка ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 31 ; бортик ; 197 
 1761 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 9 ; asadovoy ; 216 
 1762 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 13 ; кРПА ков ; 184 
 1763 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 23 ; EY87 ; 191 
 1764 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 29 ; .gk ; 192 
 1765 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 24 ; кРПА ков ; 187 
 1766 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 27 ; бортик ; 255 
 1767 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 19 ; asadovoy ; 255 
 1768 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 53 ; кРПА ков ; 180 
 1769 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 21 ; 181957 ; 187 
 1770 ; 1 рубль. Новодел ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 52 ; volkov ; 459 
 1771 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 19 ; GENA  2 05 ; 351 
 1772 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 6 ; Ник 2 ; 209 
 1773 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 21 ; BooKA ; 260 
 1774 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 35 ; evilpap ; 155 
 1775 ; 3 рубля ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 24 ; бортик ; 744 
 1776 ; 3 рубля ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 26 ; ship-nik ; 950 
 1777 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 19 ; почтальон ; 352 
 1778 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 11 ; gurtov ; 203 
 1779 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 36 ; Ник 2 ; 315 
 1780 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 33 ; evilpap ; 156 
 1781 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 38 ; metallolom ; 157 
 1782 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 56 ; KURS2008 ; 153 
 1783 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 46 ; Ник 2 ; 1000 
 1784 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 20 ; Курт ; 153 
 1785 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF ; 15 ; Курт ; 123 
 1786 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 36 ; Ник 2 ; 124 
 1787 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 35 ; Ник 2 ; 153 
 1788 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; XF ; 15 ; Ник 2 ; 181 
 1789 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 23 ; metallolom ; 252 
 1790 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 31 ; ipax ; 211 
 1791 ; 1 рубль. Упаковка. Новодел ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 28 ; Ник 2 ; 499 
 1792 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 29 ; jimmysu ; 308 
 1793 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 19 ; cr1389 ; 868 
 1794 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 19 ; metallolom ; 179 
 1695 ; 1 рубль ; 1986 ; Международный год мира.В рубле Л в виде шалаша. ; Cu-Ni ; XF+ ; 25 ; Staрец ; 733 
 1696 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского."пруф", без знака МД ; Cu-Ni ; Proof ; 26 ; andrew.m.v ; 2946 
 1697 ; 50 копеек ; 1970 ;  ; Cu-Ni ; AU ; 52 ; volvoinblood ; 6000 
 1698 ; 50 копеек ; 1976 ;  ; Cu-Ni ; AU ; 11 ; ZET ; 612 
 1699 ; 50 копеек. Гурт 1987 ; 1988 ; (1987) ; Cu-Ni ; AU ; 34 ; pete ; 6111 
 1700 ; 20 копеек ; 1965 ;  ; Cu-Ni ; VF ; 43 ; puhetd ; 1632 
 1701 ; 15 копеек ; 1973 ;  ; Cu-Ni ; AU ; 42 ; пятак ; 5098 
 1702 ; 15 копеек ; 1974 ;  ; Cu-Ni ; AU ; 70 ; konstk2 ; 1777 
 1703 ; 10 копеек ; 1966 ;  ; Cu-Ni ; AU ; 22 ; kostas ; 2397 
 1704 ; 5 копеек ; 1945 ;  ; Br ; VF+ ; 43 ; volvoinblood ; 4080 
 1705 ; 5 копеек ; 1966 ;  ; Cu-Zn ; XF+ ; 30 ; RusScat ; 1842 
 1706 ; 5 копеек ; 1970 ;  ; Cu-Zn ; VF-XF ; 65 ; павел-32 ; 7253 
 1707 ; 5 копеек ; 1972 ;  ; Cu-Zn ; AU ; 36 ; юденич ; 2397 
 1708 ; 3 копейки ; 1945 ;  ; Br ; F+ ; 45 ; kozlevich ; 1006 
 1709 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; AU ; 23 ; asadovoy ; 714 
 1710 ; 5 рублей. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 40 ; EY87 ; 1377 
 1711 ; 5 рублей. Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 20 ; EY87 ; 359 
 1712 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 37 ; 181957 ; 317 
 1713 ; 3 рубля. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 16 ; RL3010 ; 407 
 1714 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 18 ; ypiter ; 308 
 1715 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 25 ; бонифаций ; 306 
 1716 ; 1 рубль. Упаковка ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 9 ; phlipper08 ; 300 
 1717 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 13 ; бортик ; 306 
 1718 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 9 ; бортик ; 306 
 1719 ; 1 рубль. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 23 ; asadovoy ; 510 
 1720 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 28 ; EY87 ; 357 
 1721 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 16 ; GENA  2 05 ; 255 
 1722 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 27 ; capitosha ; 306 
 1723 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 34 ; capitosha ; 286 
 1724 ; 5 рублей. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 19 ; capitosha ; 204 
 1725 ; 5 рублей. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 21 ; capitosha ; 204 
 1726 ; 5 рублей. Упаковка ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 23 ; phlipper08 ; 194 
 1727 ; 5 рублей. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 25 ; Дядя Саша ; 173 
 1728 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 22 ; бортик ; 153 
 1729 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 11 ; ypiter ; 224 
 1730 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 46 ; jimmysu ; 841 
 1731 ; 1 рубль. Новодел ; 1967 ; 50 лет Советской власти ; Cu-Ni ; Proof ; 49 ; gurtov ; 408 
 1732 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 65 ; asadovoy ; 950 
 1733 ; 1 рубль. Ошибка на часах ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 32 ; hellraiser ; 503 
 1734 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Велосипед ; Cu-Ni ; Proof ; 26 ; Жадина ; 2267 
 1735 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 14 ; solder13 ; 1360 
 1736 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Метание копья ; Cu-Ni ; Proof ; 21 ; vasek ; 2040 
 1737 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ; Proof ; 15 ; cr1389 ; 1021 
 1738 ; 1 рубль ; 1991 ; Олимпиада в Барселоне. Бег ; Cu-Ni ; Proof ; 11 ; prynn ; 1157 
 1739 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 18 ; BooKA ; 181 
 1740 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 38 ; KASTRO-RUS ; 126 
 1741 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 20 ; ipax ; 120 
 1742 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 41 ; AlexanderF ; 246 
 1743 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 17 ; metallolom ; 183 
 1744 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 23 ; ingener ; 83 
 1645 ; 10 копеек ; 1925 ;  ; Ag ; VF-XF ; 30 ; 181957 ; 77 
 1646 ; 10 копеек ; 1925 ;  ; Ag ; VF- ; 18 ; sergeui ; 67 
 1647 ; 10 копеек ; 1927 ;  ; Ag ; AU ; 16 ; Харитон Платонович ; 286 
 1648 ; 10 копеек ; 1927 ;  ; Ag ; XF+ ; 13 ; xladon ; 203 
 1649 ; 10 копеек ; 1927 ;  ; Ag ; XF ; 13 ; MMA ; 129 
 1650 ; 10 копеек ; 1927 ;  ; Ag ; XF- ; 13 ; 181957 ; 104 
 1651 ; 10 копеек ; 1927 ;  ; Ag ; XF- ; 38 ; (жмотяра) ; 115 
 1652 ; 10 копеек ; 1928 ;  ; Ag ; AU ; 27 ; Жадина ; 455 
 1653 ; 10 копеек ; 1928 ;  ; Ag ; AU ; 30 ; Харитон Платонович ; 408 
 1654 ; 10 копеек ; 1928 ;  ; Ag ; AU ; 29 ; mich555 ; 408 
 1655 ; 10 копеек ; 1928 ;  ; Ag ; XF+ ; 37 ; koriakvs ; 201 
 1656 ; 10 копеек ; 1928 ;  ; Ag ; XF ; 27 ; Repz ; 173 
 1657 ; 10 копеек ; 1928 ;  ; Ag ; XF ; 17 ; 181957 ; 133 
 1658 ; 10 копеек ; 1928 ;  ; Ag ; VF+ ; 15 ; sonegr ; 124 
 1659 ; 10 копеек ; 1929 ;  ; Ag ; AU ; 24 ; mich555 ; 365 
 1660 ; 10 копеек ; 1929 ;  ; Ag ; AU ; 18 ; Харитон Платонович ; 210 
 1661 ; 10 копеек ; 1930 ;  ; Ag ; XF- ; 18 ; volvoinblood ; 133 
 1662 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; VF-XF ; 25 ; sotnik ; 1384 
 1663 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; VF-XF ; 13 ; volkov ; 417 
 1664 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 28 ; Spar2012 ; 104 
 1665 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 5 ; NSN ; 51 
 1666 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F ; 9 ; RVD ; 36 
 1667 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; VF ; 15 ; uz ; 161 
 1668 ; 1 копейка ; 1925 ; Гурт рубчатый ; Cu ; F ; 49 ; zid200 ; 2009 
 1669 ; 1 копейка ; 1925 ; Гурт рубчатый ; Cu ; F ; 49 ; geracon2009 ; 2267 
 1670 ; 1 копейка ; 1925 ; Гурт рубчатый ; Cu ; VG ; 27 ; Геолог ; 1020 
 1671 ; Полкопейки ; 1928 ;  ; Cu ; XF ; 39 ; albar ; 2195 
 1672 ; 100 рублей ; 1993 ; о.Шпицберген ;  ; VF-XF ; 35 ; 765 ; 306 
 1673 ; 50 рублей ; 1993 ; о.Шпицберген ;  ; XF ; 28 ; бортик ; 408 
 1674 ; 25 рублей ; 1993 ; о.Шпицберген ;  ; XF ; 23 ; 765 ; 429 
 1675 ; Жетон. Один рубль. 70 лет Советскому чекану ; ММД ;  ; Ag925 ; AU ; 10 ; Буарон1925 ; 3060 
 1676 ; Жетон. Один полтинник. 70 лет Советскому чекану ; ММД ;  ; Ag925 ; AU ; 33 ; Буарон1925 ; 2813 
 1677 ; Жетон. Один полтинник. Ю. Гагарин ; ММД ;  ; Ag925 ; Proof ; 14 ; kalash79 ; 2900 
 1678 ; Жетон. Один полтинник. Н.С. Хрущев ; 2012ММД ;  ; Латунь ; Proof ; 23 ; djon.777 ; 1062 
 1679 ; Жетон. 70 лет Советскому чекану. Краснокамский монетный двор ; ММД ;  ; Ag925 ; Proof ; 4 ; Буарон1925 ; 2448 
 1680 ; Жетон. 10 копеек. 70 лет Советскому чекану. Краснокамский монетный двор ; ММД ;  ; Ag925 ; Proof ; 11 ; павел-32 ; 3060 
 1681 ; Жетон. 1 рубль. 70 лет Советскому чекану ; СПМД ;  ; Ag925 ; XF ; 14 ; кРПА ков ; 1100 
 1682 ; Разменный знак 10. Шпицберген. Кончина папы Иоанна Павла II ; 2005СПМД ;  ; Cu/Ni ; Proof ; 26 ; Krechet ; 2070 
 1683 ; Разменный знак 10. Шпицберген. Против терроризма. С надписью. Упаковка ; 2001 ;  ; Cu/Ni ; Proof ; 7 ; юденич ; 2493 
 1684 ; Разменный знак 10. Шпицберген. Подъем подлодки "Курск". С надписью. Упаковка ; 2001 ;  ; Cu/Ni ; Proof ; 11 ; юденич ; 2267 
 1685 ; Разменный знак 10. Шпицберген. Цунами-Юго-Восточная Азия ; 2005СПМД ;  ; Cu/Ni ; Proof ; 24 ; Krechet ; 1020 
 1686 ; Разменный знак 10. Шпицберген. Против терроризма ; 2002СПМД ;  ; Cu/Ni ; Proof ; 13 ; SERG55555 ; 1111 
 1687 ; Разменный знак 10. Шпицберген. Сход ледника-трагедия в Кармадонском ущелье ; 2002СПМД ;  ; Cu/Ni ; Proof ; 13 ; NSN ; 999 
 1688 ; Разменный знак 10. Шпицберген. Наводнение-Юг России ; 2002СПМД ;  ; Cu/Ni ; Proof ; 17 ; kalash79 ; 1019 
 1689 ; Разменный знак 10. Остров Шпицбереген. Арктикуголь. С надписью "разменный знак". Цунами - Юго-Восточная Азия ; 2005СПМД ;  ; Cu-Ni ; Proof ; 17 ; Gell13 ; 1079 
 1690 ; Разменный знак. 10. Остров Шпицберген. Арктикуголь. Кончина Иоанна Павла II. С надписью "Разменный знак" ; 2005СПМД ;  ; Cu-Ni ; Proof ; 22 ; Krechet ; 2154 
 1691 ; Разменный знак. 10. Остров Шпицберген. Арктикуголь. Цунами - Юго-восточная Азия. С надписью "Разменный знак" ; 2005СПМД ;  ; Cu-Ni ; Proof ; 19 ; Antromis ; 1222 
 1692 ; Жетон. Министерство торговли СССР №26 ;  ;  ; Ж/м ; XF+ ; 20 ; sotnik ; 161 
 1693 ; Жетон. Министерство торговли СССР № 5 ;  ;  ; Ж/м ; XF ; 39 ; sotnik ; 801 
 1694 ; Жетон. Министерство торговли СССР № 3 ;  ;  ; Ж/м ; VF ; 29 ; sotnik ; 421 
 1595 ; 15 копеек ; 1922 ;  ; Ag ; XF- ; 36 ; volvoinblood ; 485 
 1596 ; 15 копеек ; 1922 ;  ; Ag ; VF+ ; 19 ; Ressol ; 121 
 1597 ; 15 копеек ; 1922 ;  ; Ag ; VF+ ; 13 ; ran976 ; 123 
 1598 ; 15 копеек ; 1923 ;  ; Ag ; AU ; 20 ; Харитон Платонович ; 207 
 1599 ; 15 копеек ; 1923 ;  ; Ag ; XF- ; 19 ; capitosha ; 101 
 1600 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 11 ; jimmysu ; 67 
 1601 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 17 ; aleksvin711 ; 65 
 1602 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 9 ; Darhik ; 67 
 1603 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 11 ; sergeui ; 77 
 1604 ; 15 копеек ; 1923 ;  ; Ag ; VF ; 20 ; sergeui ; 71 
 1605 ; 15 копеек. Деформация ; 1923 ;  ; Ag ; F+ ; 13 ; WOLK ; 51 
 1606 ; 15 копеек ; 1924 ;  ; Ag ; XF- ; 37 ; sergemon ; 155 
 1607 ; 15 копеек ; 1924 ;  ; Ag ; VF+ ; 27 ; xladon ; 159 
 1608 ; 15 копеек ; 1925 ;  ; Ag ; XF- ; 62 ; (жмотяра) ; 82 
 1609 ; 15 копеек ; 1925 ;  ; Ag ; XF- ; 28 ; Ressol ; 85 
 1610 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 15 ; sergeui ; 69 
 1611 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 13 ; sergeui ; 72 
 1612 ; 15 копеек ; 1925 ;  ; Ag ; VF+ ; 18 ; sergeui ; 72 
 1613 ; 15 копеек ; 1925 ;  ; Ag ; VF+ ; 8 ; сортам70 ; 57 
 1614 ; 15 копеек ; 1925 ;  ; Ag ; VF ; 11 ; WOLK ; 53 
 1615 ; 15 копеек ; 1925 ;  ; Ag ; VF ; 8 ; Т.В.Г ; 48 
 1616 ; 15 копеек ; 1927 ;  ; Ag ; XF- ; 11 ; (жмотяра) ; 87 
 1617 ; 15 копеек ; 1927 ;  ; Ag ; XF- ; 11 ; xladon ; 92 
 1618 ; 15 копеек ; 1927 ;  ; Ag ; VF+ ; 10 ; sergeui ; 77 
 1619 ; 15 копеек ; 1928 ;  ; Ag ; AU ; 22 ; xladon ; 254 
 1620 ; 15 копеек ; 1928 ;  ; Ag ; AU ; 13 ; Schwer ; 241 
 1621 ; 15 копеек ; 1928 ;  ; Ag ; XF+ ; 9 ; hugo ; 128 
 1622 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 12 ; (жмотяра) ; 97 
 1623 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 10 ; sman ; 92 
 1624 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 24 ; сортам70 ; 114 
 1625 ; 15 копеек ; 1928 ;  ; Ag ; XF- ; 19 ; Ressol ; 102 
 1626 ; 15 копеек ; 1929 ;  ; Ag ; XF ; 29 ; volvoinblood ; 204 
 1627 ; 15 копеек ; 1929 ;  ; Ag ; XF ; 17 ; бортик ; 204 
 1628 ; 15 копеек ; 1929 ;  ; Ag ; XF ; 24 ; xladon ; 210 
 1629 ; 15 копеек ; 1930 ;  ; Ag ; XF ; 28 ; sonegr ; 133 
 1630 ; 10 копеек ; 1922 ;  ; Ag ; XF ; 37 ; capitosha ; 1022 
 1631 ; 10 копеек ; 1923 ;  ; Ag ; XF ; 18 ; Жадина ; 113 
 1632 ; 10 копеек ; 1923 ;  ; Ag ; XF ; 5 ; Schwer ; 120 
 1633 ; 10 копеек ; 1923 ;  ; Ag ; XF ; 16 ; xladon ; 346 
 1634 ; 10 копеек ; 1923 ;  ; Ag ; VF+ ; 25 ; Darhik ; 97 
 1635 ; 10 копеек ; 1923 ;  ; Ag ; VF ; 16 ; гоша334 ; 79 
 1636 ; 10 копеек ; 1924 ;  ; Ag ; XF ; 23 ; volvoinblood ; 357 
 1637 ; 10 копеек ; 1924 ;  ; Ag ; XF- ; 37 ; sergemon ; 261 
 1638 ; 10 копеек ; 1925 ;  ; Ag ; XF ; 19 ; 181957 ; 97 
 1639 ; 10 копеек ; 1925 ;  ; Ag ; AU ; 35 ; Жадина ; 181 
