 5966 ; КПД США ; 1938 ;  ;  ;  ; 17 ; Либра ; 106 
 2674 ; Лот монет Банка России: 10 рублей (3 шт.) Древние города России ; 2004 ;  ; Би/м ; XF ; 40 ; Матроскин ; 203 
 2675 ; Лот монет СССР: 20 коп (10шт) ; 1933-1957 ;  ; Ni ; F-/VF+ ; 11 ; Sk-masshtab ; 114 
 2676 ; Лот монет СССР: 1 рубль (5шт) ; 1975-1989 ;  ; Cu-Ni ; XF-/XF+ ; 24 ; buben ; 164 
 2677 ; Лот монет СССР: 1 копейка (7 шт.) ; 1968-1977 ;  ; Cu-Zn ; XF+/AU ; 6 ; 1879 ; 51 
 2678 ; Лот монет Банка России: 10 рублей (3 шт.) Древние города России ; 2006 ;  ; Би/м ; XF+/AU ; 33 ; zotov.aa ; 192 
 2679 ; Лот монет СССР: 50 копеек (10 шт.) ; 1964-1987 ;  ; Cu-Ni ; VF/XF- ; 21 ; Serg1700 ; 92 
 2680 ; Лот монет СССР: 1 рубль (3 шт.) Юбилейные ; 1990-1991 ;  ; Cu-Ni ; XF/AU ; 7 ; СССР1990 ; 174 
 2681 ; Лот монет Банка России: 2 рубля (19 шт.) ; 1999 ;  ; Cu-Ni ; VF+/XF ; 66 ; astrologus ; 184 
 2682 ; Лот монет Банка России: 25 рублей (3 шт.) Чемпионат мира по футболу в России. Забивака ; 2018 ;  ; Cu-Ni ; XF+ ; 16 ; Taras58 ; 126 
 2683 ; Лот монет СССР: 50 копеек (10 шт.) ; 1964 ;  ; Cu-Ni ; VF/VF+ ; 18 ; hemiechinus ; 36 
 2684 ; Лот монет Банка России: 10 рублей (4 шт.) Древние города России ; 2005 ;  ; Би/м ; XF- ; 44 ; светлофон ; 227 
 2685 ; Лот монет СССР: 1 рубль (3 шт.) Юбилейные ; 1987-1988 ;  ; Cu-Ni ; AU ; 15 ; Pavel_KH ; 192 
 2686 ; Лот монет СССР: 5 копеек (2 шт.) ; 1949-1956 ;  ; Br ; VG ; 5 ; Thunder ; 28 
 2687 ; Лот монет СССР: 15,20 коп (3шт). На одной монете отверстие ; 1925,1967 ;  ; Ag,Cu-Ni ; F/VF ; 7 ; modul ; 57 
 2688 ; Лот монет СССР: 1 руб, 50 коп (11шт) ; 1964-1985 ;  ; Cu-Ni ; VF/XF+ ; 20 ; BigGluk ; 206 
 2689 ; Лот монет Банка России: 10 рублей (7 шт.) Министерства РФ ; 2002 ;  ; Би/м ; XF ; 40 ; ..... ; 750 
 2690 ; Лот монет СССР: 1 рубль (6 шт.) Олимпиада 1980 ; 1977-1980 ;  ; Cu-Ni ; XF-/XF ; 17 ; Vitaly89 ; 313 
 2691 ; Лот монет России: 1 копейка (10 шт.) ; 1892-1915 ;  ; Cu ; VG/F ; 32 ; Mr. 001 ; 420 
 2692 ; Лот монет СССР: 3 копейки (3 шт.) ; 1953-1957 ;  ; Br ; F/VF- ; 7 ; hemiechinus ; 35 
 2693 ; Лот монет Банка России (юбилейные) 10 руб (6шт) ; 2014-2016 ;  ; Лат/St ; VF/VF-XF ; 8 ; Galagan1978 ; 66 
 2694 ; Лот монет Банка России (юбилейные) 10 руб (8шт) ; 2011-2012 ;  ; Лат/St ; VF/VF-XF ; 10 ; Galagan1978 ; 93 
 2695 ; Лот монет Банка России: 10,1 рубль (4 шт.) ; 1999-2014 ;  ; St/Лат,Cu-Ni ; VF/AU ; 6 ; SwaggaRakka ; 32 
 2696 ; Лот монет СССР: 1 рубль (3 шт.) Юбилейные ; 1988-1989 ;  ; Cu-Ni ; AU ; 11 ; fadeev.dima ; 164 
 2697 ; Лот монет Банка России: 2 рубля (4 шт.) Гашение ;  ;  ; St/Ni ;  ; 39 ; Asandr ; 248 
 2698 ; Лот монет СССР: 10 коп (8шт) ; 1953-1978 ;  ; Ni,Cu-Ni ; VF+/XF ; 9 ; Майклл ; 26 
 2699 ; Лот монет СССР: 50 копеек (12 шт.) ; 1974-1988 ;  ; Cu-Ni ; VF+/XF ; 20 ; BigGluk ; 206 
 2700 ; Лот монет Банка России (юбилейные) 10 руб (4шт) ; 2014,2016 ;  ; Би/м ; XF ; 28 ; eotan ; 73 
 2701 ; Лот монет СССР: 1 рубль (4шт) ; 1975-1985 ;  ; Cu-Ni ; XF+/AU ; 28 ; Vitaly89 ; 179 
 2702 ; Лот монет СССР: 1 рубль (4шт) ; 1977-1980 ;  ; Cu-Ni ; XF/AU ; 12 ; ilya-mister ; 164 
 2703 ; Лот монет Банка России (юбилейные) 10 руб (6шт) ; 2014 ;  ; Лат/St ; VF/VF-XF ; 6 ; Mr. 001 ; 63 
 2604 ; 5 копеек ; 1928 ;  ; Br ; F-VF ; 28 ; spektr ; 160 
 2605 ; 5 копеек ; 1946 ;  ; Br ; VF ; 17 ; artamonov81 ; 62 
 2606 ; 5 копеек ; 1949 ;  ; Br ; VF+ ; 20 ; СергейНВ ; 102 
 2607 ; 5 копеек ; 1953 ;  ; Br ; VF+ ; 13 ; spektr ; 100 
 2608 ; 5 копеек ; 1954 ;  ; Br ; VF+ ; 15 ; spektr ; 100 
 2609 ; 5 копеек ; 1955 ;  ; Br ; XF ; 14 ; S.A.P. ; 136 
 2610 ; 5 копеек ; 1955 ;  ; Br ; XF ; 36 ; S.A.P. ; 119 
 2611 ; 2 рубля ; 1999 ; СПМД ; Cu-Ni-Zn ; AU ; 10 ; dim66 ; 179 
 2612 ; 3 копейки ; 1949 ;  ; Br ; VF+ ; 4 ; buben ; 13 
 2613 ; 3 копейки ; 1930 ;  ; Br ; VF+ ; 13 ; spektr ; 90 
 2614 ; 3 копейки ; 1950 ;  ; Br ; VF+ ; 12 ; lx ; 114 
 2615 ; 3 копейки ; 1931 ;  ; Br ; VF+ ; 7 ; вэл ; 51 
 2616 ; 2 копейки ; 1938 ;  ; Br ; VF ; 13 ; spektr ; 82 
 2617 ; 2 копейки ; 1926 ;  ; Br ; VF-XF ; 12 ; lx ; 57 
 2618 ; 2 копейки ; 1949 ;  ; Br ; VF ; 14 ; Haplin62 ; 53 
 2619 ; 2 копейки ; 1940 ;  ; Br ; VF ; 5 ; Mr. 001 ; 31 
 2620 ; 2 копейки ; 1928 ;  ; Br ; VF ; 30 ; Eliaz ; 152 
 2621 ; 2 копейки ; 1930 ;  ; Br ; VF ; 9 ; diananyc ; 101 
 2622 ; 2 копейки ; 1948 ;  ; Br ; VF+ ; 19 ; квв76 ; 139 
 2623 ; 2 копейки ; 1950 ;  ; Br ; VF+ ; 25 ; Mr. 001 ; 111 
 2624 ; 1 рубль ; 1987 ;  ; Cu-Ni ; XF- ; 33 ; Кузон ; 547 
 2625 ; 5 копеек ; 1931 ;  ; Br ; F ; 3 ; страус ; 12 
 2626 ; 20 копеек ; 1945 ;  ; Ni ; VF- ; 18 ; Pavel_KH ; 73 
 2627 ; 20 копеек ; 1931 ;  ; Ni ; XF ; 19 ; andrew24 ; 189 
 2628 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; VF ; 23 ; Mr. 001 ; 134 
 2629 ; 20 копеек ; 1932 ;  ; Ni ; F-VF ; 13 ; Pavel_KH ; 57 
 2630 ; 20 копеек ; 1933 ;  ; Ni ; VF+ ; 19 ; andrew24 ; 123 
 2631 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF ; 11 ; гром ; 92 
 2632 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 15 ; Mr. 001 ; 199 
 2633 ; Набор монет Банка России: 10,5,2,1 рубль, 50,10 копеек (6 шт.) + знак. Буклет ; 2010 ;  ; St/Ni,St/Cu,St/ ; AU ; 39 ; Макай ; 869 
 2634 ; Альбом монет Банка России: 10,50 коп (68шт) ; 1997-2015 ;  ; Cu/St ; VF/XF ; 32 ; АлександрМ ; 512 
 2635 ; Альбом монет Банка России: 10,5 руб (33шт) ; 1997-2018 ;  ; Cu/St,Cu-Ni ; VF/XF ; 54 ; Mr. 001 ; 459 
 2636 ; Альбом монет Банка России (ГВС): 10 руб (58шт) ; 2010-2018 ;  ; Лат/St ; VF/AU ; 11 ; company19 ; 793 
 2637 ; Альбом монет Банка России: 2,1 руб (57шт) ; 1997-2018 ;  ; Ni/St,Cu-Ni ; VF/AU ; 35 ; Mr. 001 ; 310 
 2638 ; Альбом монет Банка России: 1,5 коп (56шт) ; 1997-2014 ;  ; Cu-Ni ; VF/AU ; 30 ; АлександрМ ; 277 
 2639 ; 25 рублей. Международные армейские игры. Блистер ; 2018 ;  ; Cu-Ni ; AU ; 31 ; сургут ; 516 
 2640 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; AU ; 20 ; speshil ; 312 
 2641 ; 25 рублей. Буклет ; 2018 ; ММД Чемпионат мира по футболу 2018 в России цветная ; Cu-Ni ; Unc ; 48 ; SirJey ; 363 
 2642 ; 25 рублей. ЧМ по футболу ФИФА. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 31 ; Reks ; 536 
 2643 ; Набор монет Банка России: 10 рублей, 5,1 копейка (4 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат,St/Ni ; AU ; 19 ; Алекс8787 ; 79 
 2644 ; Набор монет Банка России: 5,1 копейка (52 шт.) Буклет ; 1997-2014 ;  ; St/Ni ; VF/XF ; 17 ; Russman ; 123 
 2645 ; Набор монет Банка России: 5,1 копейка (52 шт.) Буклет ; 1997-2014 ;  ; St/Ni ; VF/XF ; 31 ; Russman ; 157 
 2646 ; Набор монет Банка России: 100,50,25,10 рублей (4 шт.) о. Шпицберген. Арктикуголь. Буклет, сертификат ; 1993 ;  ; Cu-Zn-Al,St/Ni ; AU ; 16 ; Гарыныч ; 1632 
 2647 ; Набор монет СССР: 1 рубль (5 шт.) Юбилейные. Коробка ; 1990-1991 ;  ; Cu-Ni ; Unc ; 22 ; kop ; 1002 
 2648 ; Набор монет Банка России: 5,1 копейка (52 шт.) Буклет ; 1997-2014 ;  ; St/Ni ; VF/XF+ ; 23 ; Russman ; 157 
 2649 ; Набор монет Банка России: 10 рублей, 5,1 копейка (4 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат,St/Ni ; AU ; 9 ; Алекс8787 ; 59 
 2650 ; Набор монет Банка России: 10 рублей (2 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат ; AU ; 13 ; Алекс8787 ; 57 
 2651 ; Набор монет Банка России: 10 рублей (2 шт.) Крым, Севастополь. Буклет ; 2014 ;  ; St/Лат ; AU ; 11 ; СССР1990 ; 51 
 2652 ; Альбом монет Банка России (ГВС): 10 руб (27шт) ; 2011-2015 ;  ; Лат/St ; VF/XF ; 7 ; Galagan1978 ; 355 
 2653 ; Набор монет Банка России (20 лет конституции): 10,5,2,1 руб, 50,10 коп (6шт) + жетон буклет ; 2013 ;  ; Ni/St,Лат/St ; AU ; 52 ; kop ; 983 
 2554 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 6 ; buben ; 26 
 2555 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 4 ; buben ; 13 
 2556 ; 20 копеек ; 1948 ;  ; Ni ; VF+ ; 25 ; Mr. 001 ; 46 
 2557 ; 20 копеек ; 1948 ;  ; Ni ; VF+ ; 36 ; heavy_fly ; 124 
 2558 ; 20 копеек ; 1956 ;  ; Ni ; AU ; 9 ; горный ; 100 
 2559 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 7 ; Майклл ; 51 
 2560 ; 20 копеек ; 1991 ; ЛМД ; Cu-Ni ; AU ; 3 ; Майклл ; 16 
 2561 ; 10 копеек ; 1954 ;  ; Ni ; XF ; 12 ; chks69 ; 76 
 2562 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 5 ; Майклл ; 30 
 2563 ; 15 копеек ; 1948 ;  ; Ni ; XF- ; 29 ; рихтеб ; 44 
 2564 ; 15 копеек ; 1950 ;  ; Ni ; VF ; 13 ; Марко ; 36 
 2565 ; 15 копеек ; 1954 ;  ; Ni ; XF+ ; 4 ; buben ; 12 
 2566 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF ; 8 ; Майклл ; 45 
 2567 ; 5 копеек ; 1946 ;  ; Br ; VF-XF ; 33 ; heavy_fly ; 153 
 2568 ; 10 копеек ; 1999 ; СП ; Cu-Zn ; AU ; 28 ; Gerasim ; 93 
 2569 ; 2 рубля ; 1997 ; СПМД ; Cu-Ni-Zn ; AU ; 35 ; astrologus ; 93 
 2570 ; 10 копеек ; 2001 ; СП ; Cu-Zn ; AU ; 27 ; Gerasim ; 69 
 2571 ; 1 копейка ; 1997 ; СП ; St in Ni ; VF+ ; 22 ; Barin13 ; 255 
 2572 ; 1 копейка ; 1998 ; М ; St in Ni ; VF+ ; 21 ; Barin13 ; 22 
 2573 ; 1 копейка ; 2006 ; СП ; St in Ni ; AU ; 12 ; Barin13 ; 92 
 2574 ; 1 копейка ; 2003 ; СП ; St in Ni ; XF ; 23 ; Barin13 ; 255 
 2575 ; 1 копейка ; 2007 ; М ; St in Ni ; XF+ ; 1 ; Barin13 ; 2 
 2576 ; 2 рубля ; 1999 ; СПМД ; Cu-Ni-Zn ; AU ; 28 ; radzivil70 ; 183 
 2577 ; 2 рубля ; 1999 ; СПМД ; Cu-Ni-Zn ; AU ; 20 ; sub215 ; 183 
 2578 ; 50 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; XF+ ; 21 ; radzivil70 ; 128 
 2579 ; 20 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; XF+ ; 18 ; seer ; 107 
 2580 ; 15 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; XF+ ; 18 ; topotun ; 114 
 2581 ; 10 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; XF+ ; 18 ; topotun ; 161 
 2582 ; 20 копеек ; 1979 ; Л/с шт. 3 коп. ; Cu-Ni ; VF+ ; 17 ; VAZ-2107 ; 17 
 2583 ; 3 копейки ; 1991 ; Л/с шт.20 коп. ; Cu-Zn ; XF- ; 42 ; Московский ; 320 
 2584 ; 2 копейки ; 1936 ;  ; Br ; F ; 18 ; chks69 ; 57 
 2585 ; 2 копейки ; 1939 ;  ; Br ; VF- ; 15 ; вэл ; 159 
 2586 ; 2 копейки ; 1948 ;  ; Br ; VF ; 24 ; Майклл ; 138 
 2587 ; 2 копейки ; 1949 ;  ; Br ; VF-XF ; 10 ; вэл ; 79 
 2588 ; 2 копейки ; 1950 ;  ; Br ; VF ; 31 ; heavy_fly ; 143 
 2589 ; 2 копейки ; 1952 ;  ; Br ; XF- ; 48 ; квв76 ; 143 
 2590 ; 2 копейки ; 1955 ;  ; Br ; VF ; 10 ; Mr. 001 ; 30 
 2591 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF+ ; 4 ; buben ; 13 
 2592 ; 2 копейки ; 1990 ;  ; Cu-Zn ; AU ; 11 ; heavy_fly ; 72 
 2593 ; 2 копейки ; 1991 ; ЛМД ; Cu-Zn ; AU ; 11 ; Technics ; 62 
 2594 ; 3 копейки ; 1932 ;  ; Br ; VF ; 15 ; вэл ; 69 
 2595 ; 3 копейки ; 1946 ;  ; Br ; VF ; 5 ; страус ; 20 
 2596 ; 3 копейки ; 1949 ;  ; Br ; VF ; 9 ; рихтеб ; 31 
 2597 ; 3 копейки ; 1950 ;  ; Br ; VF- ; 25 ; Pavel_KH ; 67 
 2598 ; 3 копейки ; 1952 ;  ; Br ; VF ; 18 ; 1gold ; 27 
 2599 ; 3 копейки ; 1953 ;  ; Br ; VF+ ; 29 ; Майклл ; 39 
 2600 ; 3 копейки ; 1955 ;  ; Br ; VF+ ; 3 ; страус ; 12 
 2601 ; 3 копейки ; 1956 ;  ; Br ; VF+ ; 36 ; Pavel_KH ; 50 
 2602 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF+ ; 3 ; страус ; 12 
 2603 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF ; 3 ; Майклл ; 12 
 2504 ; 1 копейка ; 1931 ;  ; Br ; F+ ; 4 ; вэл ; 102 
 2505 ; 1 копейка ; 1935 ;  ; Br ; F ; 11 ; Mr. 001 ; 259 
 2506 ; 1 копейка ; 1939 ;  ; Br ; VF ; 17 ; Mr. 001 ; 101 
 2507 ; 1 копейка ; 1946 ;  ; Br ; F-VF ; 5 ; вэл ; 51 
 2508 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; VF-XF ; 25 ; Varco ; 227 
 2509 ; 5 копеек ; 1941 ;  ; Br ; F ; 22 ; Mr. 001 ; 151 
 2510 ; 5 копеек ; 1943 ;  ; Br ; F ; 16 ; gandy ; 62 
 2511 ; 5 копеек ; 1948 ;  ; Br ; F ; 25 ; Mr. 001 ; 93 
 2512 ; 1 копейка ; 1988 ;  ; Cu-Zn ; AU ; 8 ; hanim ; 39 
 2513 ; 5 копеек ; 1929 ;  ; Br ; F+ ; 21 ; Mr. 001 ; 151 
 2514 ; 3 копейки ; 1926 ;  ; Br ; F ; 5 ; diananyc ; 41 
 2515 ; 5 копеек ; 1949 ;  ; Br ; VF ; 11 ; gandy ; 107 
 2516 ; 5 копеек ; 1953 ;  ; Br ; VF ; 25 ; gandy ; 408 
 2517 ; 5 копеек ; 1946 ;  ; Br ; VF- ; 5 ; collector64 ; 21 
 2518 ; 5 копеек ; 1954 ;  ; Br ; VF+ ; 22 ; spektr ; 87 
 2519 ; 5 копеек ; 1952 ;  ; Br ; VF ; 36 ; heavy_fly ; 179 
 2520 ; 5 копеек ; 1930 ;  ; Br ; VF ; 23 ; artamonov81 ; 53 
 2521 ; 5 копеек ; 1956 ;  ; Br ; VF- ; 6 ; collector64 ; 21 
 2522 ; 5 копеек ; 1955 ;  ; Br ; VF ; 5 ; Копеечка ; 35 
 2523 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; VF+ ; 12 ; Ant3791 ; 45 
 2524 ; 5 копеек ; 1931 ;  ; Br ; F-VF ; 59 ; Andre_Vladi ; 128 
 2525 ; 1 копейка ; 1937 ;  ; Br ; VF- ; 18 ; student1977 ; 139 
 2526 ; 1 копейка ; 1931 ;  ; Br ; VF ; 28 ; nikita-sed ; 445 
 2527 ; 1 копейка ; 1927 ;  ; Br ; VF+ ; 27 ; lx ; 443 
 2528 ; 1 копейка ; 1940 ;  ; Br ; VF+ ; 15 ; artamonov81 ; 68 
 2529 ; 1 копейка ; 1948 ;  ; Br ; VF+ ; 21 ; A2KOT ; 131 
 2530 ; 1 копейка ; 1936 ;  ; Br ; VF+ ; 24 ; seer ; 93 
 2531 ; 1 копейка ; 1933 ;  ; Br ; VF ; 19 ; Serfer ; 163 
 2532 ; 1 копейка ; 1952 ;  ; Br ; VF ; 30 ; вэл ; 76 
 2533 ; 1 копейка ; 1928 ;  ; Br ; VF ; 7 ; CMSpb ; 82 
 2534 ; 3 копейки ; 1931 ;  ; Br ; VF- ; 5 ; вэл ; 41 
 2535 ; 1 копейка ; 1929 ;  ; Br ; F+ ; 61 ; student1977 ; 465 
 2536 ; 5 копеек ; 1935 ;  ; Br ; F-VF ; 54 ; sergey0615 ; 853 
 2537 ; 3 копейки ; 1941 ;  ; Br ; VF- ; 34 ; gandy ; 100 
 2538 ; 3 копейки ; 1932 ;  ; Br ; VF+ ; 13 ; lx ; 107 
 2539 ; 3 копейки ; 1940 ;  ; Br ; F ; 10 ; seer ; 22 
 2540 ; 3 копейки ; 1937 ;  ; Br ; F ; 20 ; seer ; 45 
 2541 ; 3 копейки ; 1938 ;  ; Br ; VF+ ; 13 ; gandy ; 90 
 2542 ; 3 копейки ; 1939 ;  ; Br ; VF- ; 9 ; lx ; 104 
 2543 ; 1 копейка ; 1991 ; ММД ; Cu-Zn ; AU ; 5 ; Майклл ; 16 
 2544 ; 2 копейки ; 1946 ;  ; Br ; VF-XF ; 15 ; СергейНВ ; 113 
 2545 ; 2 копейки ; 1955 ;  ; Br ; VF ; 29 ; artamonov81 ; 50 
 2546 ; 3 копейки ; 1946 ;  ; Br ; VF ; 15 ; heavy_fly ; 100 
 2547 ; 3 копейки ; 1949 ;  ; Br ; VF ; 6 ; buben ; 21 
 2548 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF- ; 12 ; Майклл ; 34 
 2549 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF ; 17 ; рихтеб ; 65 
 2550 ; 20 копеек ; 1952 ;  ; Ni ; VF ; 13 ; CMSpb ; 41 
 2551 ; 10 копеек ; 1954 ;  ; Ni ; VF-XF ; 6 ; Майклл ; 24 
 2552 ; 2 копейки ; 1926 ;  ; Br ; VF ; 40 ; andrei71 ; 102 
 2553 ; 20 копеек ; 1933 ;  ; Ni ; VF+ ; 26 ; Марко ; 84 
 2454 ; 15 копеек ; 1956 ;  ; Ni ; XF+ ; 6 ; мон ; 26 
 2455 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF+ ; 4 ; buben ; 12 
 2456 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 3 ; Майклл ; 12 
 2457 ; 20 копеек ; 1932 ;  ; Ni ; VF+ ; 9 ; spektr ; 51 
 2458 ; 20 копеек ; 1933 ;  ; Ni ; VF-XF ; 17 ; andrew24 ; 110 
 2459 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 27 ; Holder31 ; 306 
 2460 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 24 ; Holder31 ; 63 
 2461 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 7 ; страус ; 28 
 2462 ; 20 копеек ; 1948 ;  ; Ni ; VF-XF ; 30 ; горный ; 123 
 2463 ; 20 копеек ; 1949 ;  ; Ni ; VF+ ; 7 ; Pavel_KH ; 31 
 2464 ; 20 копеек ; 1949 ;  ; Ni ; XF ; 9 ; Holder31 ; 32 
 2465 ; 20 копеек ; 1952 ;  ; Ni ; XF ; 27 ; Mr. 001 ; 47 
 2466 ; 20 копеек ; 1953 ;  ; Ni ; XF ; 17 ; Майклл ; 32 
 2467 ; 20 копеек ; 1954 ;  ; Ni ; XF ; 31 ; горный ; 50 
 2468 ; 20 копеек ; 1955 ;  ; Ni ; XF+ ; 13 ; buben ; 21 
 2469 ; 20 копеек ; 1956 ;  ; Ni ; XF+ ; 8 ; Марко ; 15 
 2470 ; 20 копеек ; 1956 ;  ; Ni ; AU ; 17 ; Майклл ; 26 
 2471 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 7 ; heavy_fly ; 101 
 2472 ; 20 копеек ; 1990 ;  ; Cu-Ni ; AU ; 7 ; Майклл ; 14 
 2473 ; 20 копеек ; 1991 ; ЛМД ; Cu-Ni ; AU ; 9 ; Майклл ; 25 
 2474 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; AU ; 21 ; Technics ; 135 
 2475 ; 3 копейки ; 1979 ; Л/с шт.20 коп.1973 ; Cu-Zn ; AU ; 31 ; VAZ-2107 ; 124 
 2476 ; 3 копейки Вогнутые ленты ; 1979 ;  ; Cu-Zn ; XF ; 22 ; A2KOT ; 79 
 2477 ; 1 рубль Упаковка ; 1988 ;  ; Cu-Ni ; AU ; 20 ; andrei71 ; 235 
 2478 ; 50 копеек Упаковка ; 1988 ;  ; Cu-Ni ; AU ; 11 ; volkov ; 204 
 2479 ; 5 копеек ; 1962 ;  ; Cu-Zn ; AU ; 30 ; volkov ; 234 
 2480 ; 5 копеек ; 1955 ;  ; Br ; VF+ ; 11 ; мон ; 45 
 2481 ; 1 копейка ; 1954 ;  ; Br ; VF ; 12 ; Mr. 001 ; 67 
 2482 ; 5 копеек ; 1955 ;  ; Br ; F+ ; 12 ; Pavel_KH ; 51 
 2483 ; 5 копеек ; 1930 ;  ; Br ; F ; 7 ; Pavel_KH ; 51 
 2484 ; 5 копеек ; 1953 ;  ; Br ; VF- ; 11 ; СергейНВ ; 109 
 2485 ; 3 копейки ; 1945 ;  ; Br ; F ; 72 ; sovmin ; 739 
 2486 ; 2 копейки ; 1935 ;  ; Br ; F ; 11 ; Andre_Vladi ; 73 
 2487 ; 2 копейки ; 1939 ;  ; Br ; VF- ; 29 ; heavy_fly ; 208 
 2488 ; 15 копеек ; 1945 ;  ; Ni ; VF ; 43 ; Марко ; 206 
 2489 ; 1 рубль ; 2001 ; 10 лет СНГ ; Cu-Ni ; XF ; 27 ; andrei71 ; 95 
 2490 ; 5 копеек ; 1926 ;  ; Br ; F- ; 8 ; Eliaz ; 139 
 2491 ; 5 копеек ; 1932 ;  ; Br ; F+ ; 5 ; Donald ; 70 
 2492 ; 5 копеек ; 1938 ;  ; Br ; VG ; 22 ; Mr. 001 ; 130 
 2493 ; 5 копеек ; 1940 ;  ; Br ; F-VF ; 4 ; вэл ; 77 
 2494 ; 5 копеек ; 1948 ;  ; Br ; F ; 16 ; sergey0615 ; 244 
 2495 ; 3 копейки ; 1928 ;  ; Br ; VF- ; 16 ; С Новым Годом ! ; 134 
 2496 ; 3 копейки ; 1937 ;  ; Br ; VF- ; 2 ; spektr ; 31 
 2497 ; 3 копейки ; 1940 ;  ; Br ; F+ ; 1 ; Donald ; 30 
 2498 ; 3 копейки ; 1941 ;  ; Br ; VF- ; 12 ; spektr ; 125 
 2499 ; 2 копейки ; 1926 ;  ; Br ; VF ; 9 ; seer ; 92 
 2500 ; 2 копейки ; 1939 ;  ; Br ; F+ ; 8 ; Pavel_KH ; 77 
 2501 ; 1 копейка ; 1926 ;  ; Br ; F+ ; 6 ; Mr. 001 ; 139 
 2502 ; 1 копейка ; 1927 ;  ; Br ; F ; 14 ; Serfer ; 210 
 2503 ; 1 копейка ; 1928 ;  ; Br ; F+ ; 14 ; вэл ; 113 
 2404 ; 20 копеек ; 1932 ;  ; Ni ; XF- ; 36 ; volkov ; 201 
 2405 ; 20 копеек ; 1933 ;  ; Ni ; VF ; 14 ; Майклл ; 51 
 2406 ; 20 копеек ; 1945 ;  ; Ni ; VF+ ; 15 ; andrei71 ; 120 
 2407 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 30 ; andrei71 ; 51 
 2408 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 36 ; andrei71 ; 51 
 2409 ; 20 копеек ; 1948 ;  ; Ni ; XF- ; 20 ; горный ; 87 
 2410 ; 20 копеек ; 1949 ;  ; Ni ; VF+ ; 15 ; andrei71 ; 57 
 2411 ; 20 копеек ; 1952 ;  ; Ni ; VF ; 21 ; Mr. 001 ; 43 
 2412 ; 20 копеек ; 1953 ;  ; Ni ; XF ; 9 ; CMSpb ; 31 
 2413 ; 20 копеек ; 1954 ;  ; Ni ; XF ; 17 ; горный ; 50 
 2414 ; 20 копеек ; 1955 ;  ; Ni ; XF+ ; 12 ; мон ; 19 
 2415 ; 20 копеек ; 1956 ;  ; Ni ; AU ; 21 ; Майклл ; 30 
 2416 ; 20 копеек ; 1956 ;  ; Ni ; AU ; 7 ; Майклл ; 22 
 2417 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 11 ; Майклл ; 87 
 2418 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 17 ; Майклл ; 46 
 2419 ; 20 копеек ; 1991 ; ЛМД ; Cu-Ni ; AU ; 11 ; Майклл ; 11 
 2420 ; 50 копеек ; 1964 ;  ; Cu-Ni ; XF ; 15 ; volkov ; 100 
