 5987 ; Конверт со спецгашением "Космос" ; 1975 ;  ;  ;  ; 5 ; Ok203 ; 159 
 1847 ; 10 копеек ; 1930 ;  ; Ag ; XF- ; 24 ; Сашок 1959 ; 131 
 1848 ; 10 копеек ; 1930 ;  ; Ag ; VF ; 25 ; gsedykh ; 207 
 1849 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; F ; 11 ; pianist91 ; 120 
 1850 ; 2 копейки ; 1924 ; Гурт гладкий ; Cu ; F- ; 20 ; chks69 ; 235 
 1851 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F ; 14 ; pianist91 ; 69 
 1852 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F+ ; 25 ; Анатолий57 ; 165 
 1853 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F- ; 17 ; прохожий ; 34 
 1854 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F+ ; 13 ; pianist91 ; 80 
 1855 ; Полкопейки ; 1925 ;  ; Cu ; F ; 26 ; heavy_fly ; 233 
 1856 ; Полкопейки ; 1925 ;  ; Cu ; F- ; 41 ; pianist91 ; 229 
 1857 ; Полкопейки ; 1925 ;  ; Cu ; F ; 53 ; bvg000 ; 455 
 1858 ; Полкопейки ; 1927 ;  ; Cu ; F- ; 21 ; bvg000 ; 218 
 1859 ; Полкопейки ; 1927 ;  ; Cu ; F ; 30 ; seer ; 225 
 1860 ; Полкопейки ; 1928 ;  ; Cu ; F ; 75 ; chks69 ; 1413 
 1861 ; 5 копеек ; 1926 ;  ; Br ; F- ; 11 ; Марко ; 51 
 1862 ; 1 рубль. Аверс/Реверс - поворот ; 2008 ; СПМД ; Cu-Ni-Zn ; VF+ ; 18 ; контраст ; 86 
 1863 ; 5 копеек ; 1926 ;  ; Br ; F ; 54 ; heavy_fly ; 269 
 1864 ; 5 копеек ; 1926 ;  ; Br ; VF- ; 31 ; Марко ; 357 
 1865 ; 5 копеек ; 1935 ;  ; Br ; F- ; 27 ; seltan ; 931 
 1866 ; 5 копеек ; 1934 ;  ; Br ; F ; 50 ; митяй ; 2714 
 1867 ; 5 копеек ; 1935 ;  ; Br ; F- ; 61 ; Э3658 ; 2769 
 1868 ; 5 копеек. Брак - Сдвиг штемпеля ; 1961 ;  ; Cu-Zn ; VF- ; 29 ; Asandr ; 3570 
 1869 ; 10 рублей ; 1992 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; XF ; 30 ; vlad1967 ; 8438 
 1870 ; 5 рублей ; 1991 ; ЛМД Рыбный филин ; биметалл ; XF+ ; 15 ; KatekAviator ; 510 
 1871 ; 5 рублей ; 1991 ; ЛМД Рыбный филин ; биметалл ; XF+ ; 17 ; гром ; 455 
 1872 ; 5 рублей ; 1991 ; ЛМД Рыбный филин ; биметалл ; XF+ ; 19 ; legaluser ; 450 
 1873 ; 2 рубля. Выкус ; 2014 ;  ; St ; XF ; 15 ; крлкв ; 67 
 1874 ; 1 рубль Широкий кант ; 1998 ; ММД ; Cu-Ni-Zn ; VF+ ; 48 ; svoistinov ; 2533 
 1875 ; 5 рублей ; 1991 ; ЛМД Винторогий козел ; биметалл ; XF/AU ; 38 ; гром ; 459 
 1876 ; 5 рублей ; 1991 ; ЛМД Рыбный филин ; биметалл ; AU ; 36 ; Леха ; 459 
 1877 ; 10 рублей ; 1992 ; ЛМД Краснозобая казарка ; биметалл ; AU ; 30 ; гром ; 705 
 1878 ; 10 рублей ; 1992 ; ЛМД Среднеазиатская кобра ; биметалл ; AU ; 43 ; legaluser ; 969 
 1879 ; 10 рублей ; 1992 ; ЛМД Амурский Тигр ; биметалл ; AU ; 39 ; гром ; 1135 
 1880 ; 50 рублей ; 1993 ; ЛМД Гималайский медведь ; биметалл ; AU ; 37 ; Technics ; 837 
 1881 ; 50 рублей ; 1993 ; ЛМД Дальневосточный аист ; биметалл ; AU ; 38 ; Матроскин ; 702 
 1882 ; 50 рублей ; 1993 ; ЛМД Черноморская афалина ; биметалл ; AU ; 31 ; Kara1982igor ; 1000 
 1883 ; 50 рублей ; 1993 ; ЛМД Кавказский тетерев ; биметалл ; AU ; 25 ; Kara1982igor ; 729 
 1884 ; 50 рублей ; 1993 ; ЛМД Туркменский зублефар ; биметалл ; AU ; 25 ; пeнсионер ; 765 
 1885 ; 50 рублей ; 1994 ; ЛМД Зубр ; биметалл ; AU ; 27 ; Oberon ; 1500 
 1886 ; 50 рублей ; 1994 ; ЛМД Джейран ; биметалл ; AU ; 47 ; Сашок 1959 ; 3570 
 1887 ; 50 рублей ; 1994 ; ЛМД Сапсан ; биметалл ; AU ; 29 ; Oberon ; 1326 
 1888 ; 50 рублей ; 1994 ; ЛМД Фламинго ; биметалл ; AU ; 29 ; Oberon ; 1338 
 1889 ; 50 рублей ; 1994 ; ЛМД Песчаный слепыш ; биметалл ; AU ; 42 ; Moryak ; 1338 
 1890 ; 3 копейки ; 1934 ;  ; Br ; F- ; 30 ; vlad1967 ; 138 
 1891 ; 50 копеек ; 1968 ;  ; Cu-Ni ; AU ; 53 ; heavy_fly ; 304 
 1892 ; 50 рублей ; 1993 ; ЛМД Черноморская афалина ; биметалл ; AU ; 29 ; legaluser ; 869 
 1893 ; 50 рублей ; 1993 ; ЛМД Дальневосточный аист ; биметалл ; AU ; 26 ; ВВД ; 801 
 1894 ; 50 рублей ; 1993 ; ЛМД Гималайский медведь ; биметалл ; AU ; 38 ; ВВД ; 819 
 1895 ; 10 рублей ; 1992 ; ЛМД Амурский Тигр ; биметалл ; AU ; 54 ; Technics ; 1234 
 1896 ; 50 рублей ; 1993 ; ЛМД Кавказский тетерев ; биметалл ; AU ; 27 ; ВВД ; 700 
 1797 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF-XF ; 16 ; Великий Могол ; 483 
 1798 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF-XF ; 14 ; ilya-mister ; 388 
 1799 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 12 ; ilya-mister ; 388 
 1800 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; AU ; 33 ; JWalker ; 1735 
 1801 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; XF ; 21 ; 2pok ; 466 
 1802 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 24 ; AKrav ; 615 
 1803 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF/AU ; 18 ; Великий Могол ; 833 
 1804 ; 20 копеек ; 1922 ;  ; Ag ; VF- ; 25 ; andrey1987 ; 93 
 1805 ; 20 копеек ; 1922 ;  ; Ag ; F ; 31 ; gsedykh ; 121 
 1806 ; 20 копеек ; 1922 ;  ; Ag ; XF- ; 41 ; DVD67 ; 153 
 1807 ; 20 копеек ; 1923 ;  ; Ag ; XF ; 30 ; pytin ; 94 
 1808 ; 20 копеек ; 1923 ;  ; Ag ; VF-XF ; 25 ; Moryak ; 227 
 1809 ; 20 копеек ; 1923 ;  ; Ag ; VF+ ; 20 ; Fe ; 87 
 1810 ; 20 копеек ; 1923 ;  ; Ag ; VF ; 25 ; roza77 ; 57 
 1811 ; 20 копеек ; 1924 ;  ; Ag ; VF-XF ; 18 ; gsedykh ; 79 
 1812 ; 20 копеек ; 1924 ;  ; Ag ; XF ; 91 ; Moryak ; 149 
 1813 ; 20 копеек ; 1924 ;  ; Ag ; VF-XF ; 13 ; andrey1987 ; 90 
 1814 ; 20 копеек ; 1924 ;  ; Ag ; VF ; 11 ; Максимилиан ; 82 
 1815 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 16 ; pytin ; 153 
 1816 ; 20 копеек ; 1925 ;  ; Ag ; F-VF ; 13 ; andrey1987 ; 90 
 1817 ; 20 копеек ; 1927 ;  ; Ag ; XF ; 25 ; Moryak ; 357 
 1818 ; 20 копеек ; 1928 ;  ; Ag ; XF ; 19 ; Fe ; 88 
 1819 ; 20 копеек ; 1928 ;  ; Ag ; XF ; 12 ; andrey1987 ; 90 
 1820 ; 20 копеек ; 1928 ;  ; Ag ; XF ; 17 ; andrey1987 ; 92 
 1821 ; 20 копеек ; 1928 ;  ; Ag ; XF ; 25 ; Moryak ; 120 
 1822 ; 20 копеек ; 1928 ;  ; Ag ; VF- ; 24 ; gsedykh ; 96 
 1823 ; 20 копеек ; 1929 ;  ; Ag ; XF ; 21 ; Moryak ; 204 
 1824 ; 20 копеек ; 1930 ;  ; Ag ; VF-XF ; 18 ; andrey1987 ; 102 
 1825 ; 20 копеек ; 1930 ;  ; Ag ; VF-XF ; 18 ; 13 ; 95 
 1826 ; 20 копеек ; 1930 ;  ; Ag ; XF+ ; 9 ; Moryak ; 101 
 1827 ; 20 копеек ; 1930 ;  ; Ag ; XF ; 19 ; andrey1987 ; 93 
 1828 ; 20 копеек ; 1930 ;  ; Ag ; XF ; 19 ; es72 ; 104 
 1829 ; 15 копеек ; 1922 ;  ; Ag ; VF ; 23 ; Moryak ; 231 
 1830 ; 15 копеек ; 1922 ;  ; Ag ; XF ; 31 ; Сашок 1959 ; 286 
 1831 ; 15 копеек ; 1922 ;  ; Ag ; XF ; 18 ; CMSpb ; 192 
 1832 ; 15 копеек ; 1923 ;  ; Ag ; XF- ; 30 ; gsedykh ; 117 
 1833 ; 15 копеек ; 1923 ;  ; Ag ; XF- ; 16 ; andrey1987 ; 83 
 1834 ; 15 копеек ; 1923 ;  ; Ag ; VF ; 34 ; Barin13 ; 74 
 1835 ; 15 копеек ; 1923 ;  ; Ag ; XF ; 25 ; Flagman ; 151 
 1836 ; 15 копеек ; 1924 ;  ; Ag ; XF ; 35 ; Moryak ; 368 
 1837 ; 15 копеек ; 1924 ;  ; Ag ; XF- ; 27 ; heavy_fly ; 209 
 1838 ; 15 копеек ; 1924 ;  ; Ag ; XF- ; 39 ; veektor ; 204 
 1839 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 31 ; Сашок 1959 ; 104 
 1840 ; 15 копеек ; 1930 ;  ; Ag ; VF-XF ; 25 ; gsedykh ; 207 
 1841 ; 10 копеек ; 1922 ;  ; Ag ; F ; 30 ; veektor ; 108 
 1842 ; 10 копеек ; 1922 ;  ; Ag ; VF+ ; 38 ; Сашок 1959 ; 261 
 1843 ; 10 копеек ; 1923 ;  ; Ag ; VF+ ; 27 ; gsedykh ; 153 
 1844 ; 10 копеек ; 1925 ;  ; Ag ; VF- ; 22 ; Meshok ; 83 
 1845 ; 10 копеек ; 1925 ;  ; Ag ; XF ; 35 ; pytin ; 153 
 1846 ; 10 копеек ; 1928 ;  ; Ag ; VF+ ; 16 ; veektor ; 73 
 1747 ; 2 рубля ; 2012 ; ММД Красная книга. Забайкальский солонгой ; Ag ; Proof ; 21 ; didisister ; 1967 
 1748 ; 2 рубля Сертификат ; 2016 ; ММД С.С. Прокофьев, 125 лет со дня рождения ; Ag ; Proof ; 27 ; X3.96rus ; 1882 
 1749 ; 2 рубля ; 2016 ; ММД Красная книга. Манул ; Ag ; Proof ; 38 ; Хаа ; 2938 
 1750 ; 1 рубль ; 1993 ; ЛМД Красная книга. Амурский тигр ; Ag ; Proof ; 14 ; pol75 ; 1581 
 1751 ; 1 рубль ; 1993 ; ЛМД Красная книга. Винторогий козел ; Ag ; Proof ; 36 ; Сhatsky ; 1100 
 1752 ; 1 рубль ; 1993 ; ЛМД Красная книга. Рыбный филин ; Ag ; Proof ; 25 ; Сhatsky ; 1100 
 1753 ; 1 рубль ; 1994 ; ЛМД Красная книга. Гималайский медведь ; Ag ; Proof ; 37 ; MrCrabs ; 1836 
 1754 ; 1 рубль ; 1994 ; ЛМД Красная книга. Краснозобая казарка ; Ag ; Proof ; 41 ; Poster002 ; 1595 
 1755 ; 1 рубль ; 1994 ; ЛМД Красная книга. Среднеазиатская кобра ; Ag ; Proof ; 31 ; Poster002 ; 1656 
 1756 ; 1 рубль ; 1995 ; ЛМД Красная книга. Дальневосточный аист ; Ag ; Proof ; 57 ; rbhbvzcjd ; 1595 
 1757 ; 1 рубль ; 1995 ; ЛМД Красная книга. Черноморская афалина ; Ag ; Proof ; 46 ; MrCrabs ; 1836 
 1758 ; 1 рубль ; 1995 ; ЛМД Красная книга. Кавказский тетерев ; Ag ; Proof ; 48 ; qwer2 ; 1397 
 1759 ; 1 рубль ; 1996 ; ЛМД Красная книга. Сапсан ; Ag ; Proof ; 51 ; wolikaz ; 2121 
 1760 ; 1 рубль ; 1996 ; ЛМД Красная книга. Туркменский эублефар ; Ag ; Proof ; 23 ; pol75 ; 1394 
 1761 ; 1 рубль ; 1996 ; ЛМД Красная книга. Песчаный слепыш ; Ag ; Proof ; 17 ; MrCrabs ; 1734 
 1762 ; 1 рубль ; 1997 ; ЛМД Красная книга. Фламинго. ; Ag ; Proof ; 36 ; rbhbvzcjd ; 1532 
 1763 ; 1 рубль ; 1997 ; ЛМД Красная книга. Джейран. ; Ag ; Proof ; 31 ; pol75 ; 1501 
 1764 ; 1 рубль ; 1999 ; СПМД Красная книга. Розовая чайка ; Ag ; Proof ; 40 ; qwer2 ; 2303 
 1765 ; 1 рубль ; 1999 ; СПМД Красная книга. Кавказская гадюка ; Ag ; Proof ; 44 ; СВТ69 ; 3295 
 1766 ; 1 рубль ; 1999 ; СПМД Красная книга. Даурский еж ; Ag ; Proof ; 44 ; MrCrabs ; 4000 
 1767 ; 1 рубль ; 2000 ; СПМД Красная книга. Леопардовый полоз ; Ag ; Proof ; 43 ; Хаа ; 23970 
 1768 ; 1 рубль ; 2000 ; СПМД Красная книга. Выхухоль ; Ag ; Proof ; 49 ; Хаа ; 22542 
 1769 ; 1 рубль ; 2000 ; СПМД Красная книга. Черный журавль ; Ag ; Proof ; 35 ; Energo ; 24898 
 1770 ; 1 рубль ; 2003 ; СПМД Изобр.скульптуры лошади на Аничковом мосту ; Ag ; Proof ; 24 ; wolikaz ; 2599 
 1771 ; 1 рубль ; 2003 ; СПМД Изобр.ангела на шпиле собора Петопавл.крепости ; Ag ; Proof ; 36 ; Хаа ; 2313 
 1772 ; 1 рубль Сертификат ; 2005 ; ММД Морская пехота.Эмблема ВМФ ; Ag ; Proof ; 24 ; упса ; 1750 
 1773 ; 1 рубль Сертификат ; 2005 ; ММД Морская пехота.Современные морские пехотинцы. ; Ag ; Proof ; 21 ; gola78 ; 1783 
 1774 ; 1 рубль Сертификат ; 2006 ; СПМД Вооруженные силы РФ. Подводные силы. Подводная лодка изобретателя Джевецкого ; Ag ; Proof ; 25 ; Ангелок ; 1593 
 1775 ; 1 рубль Сертификат ; 2006 ; СПМД Вооруженные силы РФ. Подводные силы. Эмблема ; Ag ; Proof ; 11 ; мартин ; 2085 
 1776 ; 1 рубль Сертификат ; 2006 ; СПМД Вооруженные силы РФ. ВДВ. (эмблема) ; Ag ; Proof ; 32 ; tostato555 ; 3715 
 1777 ; 1 рубль Сертификат ; 2006 ; СПМД Вооруженные силы РФ. Подводные силы. Атомный подводный ракетоносец. Птица ; Ag ; Proof ; 15 ; Ангелок ; 1708 
 1778 ; 1 рубль Сертификат ; 2007 ; СПМД Вооруженный силы РФ. Космические войска. Эмблема ; Ag ; Proof ; 25 ; мартин ; 1765 
 1779 ; 1 рубль Сертификат ; 2007 ; ММД Вооруженный силы РФ. Космические войска. Плесецк. На втором плане тайга ; Ag ; Proof ; 21 ; мартин ; 1877 
 1780 ; 1 рубль Сертификат ; 2007 ; ММД Вооруженный силы РФ. Космические войска. Байконур ; Ag ; Proof ; 16 ; мартин ; 1803 
 1781 ; 1 рубль ; 2007 ; СПМД Красная книга. Кольчатая нерпа ; Ag ; Proof ; 48 ; Хаа ; 1729 
 1782 ; 1 рубль ; 2007 ; СПМД Красная книга. Степной лунь ; Ag ; Proof ; 27 ; Хаа ; 2349 
 1783 ; 1 рубль ; 2007 ; СПМД Красная книга. Краснопоясный динодон ; Ag ; Proof ; 22 ; rbhbvzcjd ; 1387 
 1784 ; 1 рубль Следственный комитет РФ Сертификат ; 2017 ;  ; Ag ; Proof ; 38 ; RRWT ; 2341 
 1785 ; Рубль ; 1922 ; (АГ) ; Ag ; VF-XF ; 39 ; прохожий ; 21522 
 1786 ; Рубль. Капсула NGC ; 1924 ; (ПЛ) ; Ag ;  ; 39 ; пeнсионер ; 6600 
 1787 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF+ ; 48 ; JWalker ; 2407 
 1788 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF ; 33 ; 2pok ; 1752 
 1789 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF+/AU ; 45 ; светлофон ; 2663 
 1790 ; Рубль ; 1924 ; (ПЛ) ; Ag ; F ; 13 ; gurt72 ; 1122 
 1791 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF- ; 48 ; 2pok ; 1852 
 1792 ; Рубль ; 1924 ; (ПЛ) ; Ag ; F ; 13 ; gurt72 ; 1122 
 1793 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF+/AU ; 40 ; Wulf ; 2499 
 1794 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF ; 32 ; Wulf ; 1564 
 1795 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF-XF ; 22 ; Rober ; 1484 
 1796 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF+ ; 24 ; Великий Могол ; 468 
 1697 ; 2 рубля ; 1998 ; СПМД В.М.Васнецов.Картина "Три богатыря" ; Ag ; Proof ; 8 ; didisister ; 2001 
 1698 ; 2 рубля ; 1998 ; ММД С.Эйзенштейн. Портрет ; Ag ; Proof ; 14 ; rbhbvzcjd ; 1145 
 1699 ; 2 рубля ; 1998 ; ММД С.Эйзенштейн. Броненосец "Потемкин" ; Ag ; Proof ; 14 ; rbhbvzcjd ; 1145 
 1700 ; 2 рубля ; 1998 ; СПМД К.С.Станиславский.Сцена из спектакля "На дне" ; Ag ; Proof ; 26 ; didisister ; 1527 
 1701 ; 2 рубля ; 1998 ; СПМД К.С.Станиславский. Портрет ; Ag ; Proof ; 25 ; didisister ; 1527 
 1702 ; 2 рубля ; 1999 ; ММД И.П.Павлов.Портрет за столом ; Ag ; Proof ; 9 ; zotik ; 1071 
 1703 ; 2 рубля ; 1999 ; СПМД Н.К.Рерих."Дела человеческие" ; Ag ; Proof ; 16 ; Барон M ; 1157 
 1704 ; 2 рубля ; 1999 ; ММД И.П.Павлов.Портрет с собакой ; Ag ; Proof ; 16 ; мартин ; 1209 
 1705 ; 2 рубля ; 1999 ; СПМД К.П.Брюллов.200 лет со дня рождения.Картина "Гибель Помпеи" ; Ag ; Proof ; 39 ; zotik ; 1836 
 1706 ; 2 рубля ; 1999 ; СПМД Н.К.Рерих. Портрет ; Ag ; Proof ; 17 ; rolan1 ; 1300 
 1707 ; 2 рубля ; 1999 ; СПМД К.П.Брюллов.200 лет со дня рождения.Портрет ; Ag ; Proof ; 12 ; Барон M ; 1145 
 1708 ; 2 рубля ; 2000 ; СПМД 200 лет со дня рождения Е.А.Баратынского ; Ag ; Proof ; 21 ; Devera ; 2700 
 1709 ; 2 рубля ; 2000 ; ММД 150 лет со дня рождения Ф.А.Васильева ; Ag ; Proof ; 25 ; мартин ; 3003 
 1710 ; 2 рубля Сертификат ; 2000 ; СПМД 150 лет со дня рождения М.И,Чигорина ; Ag ; Proof ; 34 ; упса ; 4390 
 1711 ; 2 рубля ; 2001 ; ММД В.И.Даль - 200 лет ; Ag ; Proof ; 11 ; Хаа ; 3062 
 1712 ; 2 рубля Сертификат ; 2002 ; ММД Козерог ; Ag ; Proof ; 39 ; andrei71 ; 1577 
 1713 ; 2 рубля ; 2003 ; СПМД 200 лет со дня рождения Ф.И.Тютчева ; Ag ; Proof ; 17 ; val211 ; 1122 
 1714 ; 2 рубля ; 2003 ; ММД 150 лет со дня рождения В.Гиляровского ; Ag ; Proof ; 9 ; упса ; 1157 
 1715 ; 2 рубля ; 2003 ; СПМД Овен ; Ag ; Proof ; 31 ; andrei71 ; 1688 
 1716 ; 2 рубля ; 2004 ; ММД 100 лет со дня рождения В.П.Чкалова ; Ag ; Proof ; 33 ; Барон M ; 3250 
 1717 ; 2 рубля Сертификат ; 2003 ; ММД 100 лет со дня рождения И.В.Курчатова ; Ag ; Proof ; 9 ; Хаа ; 1913 
 1718 ; 2 рубля ; 2004 ; ММД 200 лет со дня рождения М.И.Глинки ; Ag ; Proof ; 11 ; Хаа ; 2040 
 1719 ; 2 рубля ; 2004 ; ММД 100 лет со дня рождения С.Н.Рериха ; Ag ; Proof ; 13 ; Барон M ; 1181 
 1720 ; 2 рубля ; 2005 ; СПМД 200 лет со дня рождения П.К.Клодта ; Ag ; Proof ; 9 ; didisister ; 1530 
 1721 ; 2 рубля ; 2005 ; СПМД Стрелец ; Ag ; Proof ; 25 ; andrei71 ; 1517 
 1722 ; 2 рубля ; 2005 ; СПМД 100 лет со дня рождения М.А.Шолохова ; Ag ; Proof ; 5 ; didisister ; 1530 
 1723 ; 2 рубля ; 2005 ; ММД Скорпион ; Ag ; Proof ; 19 ; Devera ; 1987 
 1724 ; 2 рубля ; 2005 ; СПМД Близнецы ; Ag ; Proof ; 20 ; Хаа ; 2012 
 1725 ; 2 рубля ; 2005 ; СПМД Водолей ; Ag ; Proof ; 22 ; Хаа ; 2026 
 1726 ; 2 рубля ; 2005 ; СПМД Овен ; Ag ; Proof ; 19 ; andrei71 ; 1938 
 1727 ; 2 рубля ; 2005 ; ММД Рак ; Ag ; Proof ; 27 ; andrei71 ; 2040 
 1728 ; 2 рубля ; 2006 ; ММД 100 лет со дня рождения Д.Д.Шостаковича ; Ag ; Proof ; 5 ; didisister ; 1500 
 1729 ; 2 рубля ; 2006 ; СПМД 200 лет со дня рождения А.А.Иванова ; Ag ; Proof ; 14 ; Хаа ; 1181 
 1730 ; 2 рубля ; 2006 ; СПМД 200 лет со дня рождения А.А.Иванова ; Ag ; Proof ; 20 ; rolan1 ; 1377 
 1731 ; 2 рубля ; 2006 ; ММД 100 лет со дня рождения О.К.Антонова ; Ag ; Proof ; 9 ; didisister ; 1487 
 1732 ; 2 рубля ; 2006 ; ММД 150 лет со дня рождения М.А.Врубеля ; Ag ; Proof ; 7 ; val211 ; 1224 
 1733 ; 2 рубля ; 2008 ; СПМД Красная книга. Прибайкальский Черношапочный сурок ; Ag ; Proof ; 20 ; MrCrabs ; 1200 
 1734 ; 2 рубля ; 2008 ; ММД 100 лет со дня рождения академика  В.П. Глушко ; Ag ; Proof ; 9 ; didisister ; 1519 
 1735 ; 2 рубля ; 2008 ; СПМД 100 лет со дня рождения Е.В. Вучетич ; Ag ; Proof ; 19 ; Барон M ; 1191 
 1736 ; 2 рубля ; 2008 ; СПМД Красная книга. Азово-Черноморская шемая ; Ag ; Proof ; 20 ; rbhbvzcjd ; 1224 
 1737 ; 2 рубля Сертификат ; 2008 ; СПМД 100 лет со дня рождения Д.Ф. Ойстрах ; Ag ; Proof ; 17 ; Хаа ; 1176 
 1738 ; 2 рубля ; 2008 ; СПМД 100 лет со дня рождения Н.Н. Носова ; Ag ; Proof ; 23 ; Reverse ; 2952 
 1739 ; 2 рубля ; 2008 ; СПМД Красная книга. Дозорщик-император ; Ag ; Proof ; 10 ; didisister ; 1491 
 1740 ; 2 рубля ; 2009 ; СПМД 250 лет со дня рождения арх. А.Н. Воронихина ; Ag ; Proof ; 24 ; Коллекционер СНГ ; 1389 
 1741 ; 2 рубля ; 2009 ; СПМД 250 лет со дня рождения арх. А.Н. Воронихина ; Ag ; Proof ; 13 ; yourius ; 1168 
 1742 ; 2 рубля Сертификат ; 2009 ; СПМД 200 лет со дня рождения поэта А.В. Кольцова ; Ag ; Proof ; 11 ; didisister ; 1611 
 1743 ; 2 рубля ; 2010 ; СПМД Красная книга. Уссурийский пятнистый олень ; Ag ; Proof ; 15 ; Devera ; 2002 
 1744 ; 2 рубля ; 2012 ; ММД Красная книга. Небесный усач ; Ag ; Proof ; 19 ; didisister ; 1999 
 1745 ; 2 рубля ; 2012 ; ММД Красная книга. Забайкальский солонгой ; Ag ; Proof ; 13 ; tex ; 2046 
 1746 ; 2 рубля ; 2012 ; ММД Красная книга. Белоклювая гагара ; Ag ; Proof ; 13 ; tex ; 2045 
 1647 ; 3 рубля Сертификат ; 2004 ; ММД Год обезьяны ; Ag ; Proof ; 43 ; CMSpb ; 2392 
 1648 ; 3 рубля ; 2004 ; СПМД Водолей ; Ag ; Proof ; 13 ; Коллекционер СНГ ; 2061 
 1649 ; 3 рубля ; 2004 ; ММД Близнецы ; Ag ; Proof ; 9 ; gurt72 ; 1908 
 1650 ; 3 рубля ; 2004 ; СПМД Телец ; Ag ; Proof ; 19 ; gurt72 ; 1947 
 1651 ; 3 рубля ; 2004 ; ММД Рыбы ; Ag ; Proof ; 25 ; СВТ69 ; 2043 
 1652 ; 3 рубля ; 2004 ; СПМД Рак ; Ag ; Proof ; 18 ; мартин ; 2681 
 1653 ; 3 рубля ; 2004 ; СПМД Овен ; Ag ; Proof ; 15 ; murzik20 ; 2392 
 1654 ; 3 рубля Сертификат ; 2005 ; ММД Московский метрополитен. М.Кропоткинская ; Ag ; Proof ; 29 ; didisister ; 2913 
 1655 ; 3 рубля Сертификат ; 2005 ; ММД Гос.акад.театр оперы и балета г.Новосибирска ; Ag ; Proof ; 16 ; RRWT ; 2005 
 1656 ; 3 рубля ; 2007 ; ММД  50-летие запуска первого спутника Земли ; Ag ; Proof ; 19 ; Devera ; 2061 
 1657 ; 3 рубля Сертификат Упаковка ; 2008 ; ММД 450 лет вхождения Удмуртии в состав РФ ; Ag ; Proof ; 23 ; RRWT ; 2267 
 1658 ; 3 рубля ; 2009 ; ММД 400 лет вхождения Калмыкии в состав России ; Ag ; Proof ; 20 ; CMSpb ; 1681 
 1659 ; 3 рубля Сертификат ; 2009 ; ММД Георгий Победоносец ; Ag ; AU ; 17 ; Барон M ; 1521 
 1660 ; 3 рубля Сертификат ; 2009 ; СПМД Георгий Победоносец ; Ag ; AU ; 17 ; chingizhan ; 1381 
 1661 ; 3 рубля Сертификат ; 2010 ; ММД Ансамбль Круглой площади, Петрозаводск ; Ag ; Proof ; 18 ; мартин ; 1773 
 1662 ; 3 рубля Сертификат Буклет ; 2010 ; СПМД Фигуристы Л. Пахомова и А. Горшков ; Ag ; Proof ; 77 ; lva08 ; 5172 
 1663 ; 3 рубля Сертификат ; 2011 ; СПМД Год Испании в России ; Ag ; Proof ; 29 ; RRWT ; 3007 
 1664 ; 3 рубля Сертификат ; 2011 ; СПМД 100 лет российскому олимпийскому комитету ; Ag ; Proof ; 24 ; Energo ; 32766 
 1665 ; 3 рубля ; 2012 ; СПМД 100-летие музея им. Пушкина в Москве ; Ag ; Proof ; 29 ; ser-slava ; 3474 
 1666 ; 3 рубля ; 2012 ; ММД Храм Святителя Мартина Исповедника ; Ag ; Proof ; 17 ; RRWT ; 2518 
 1667 ; 3 рубля ; 2012 ; СПМД Сочи 2014. Белый Мишка ; Ag ; AU ; 32 ; val211 ; 1846 
 1668 ; 3 рубля Сертификат ; 2012 ; СПМД 1000 лет единения Мордвы и России ; Ag ; Proof ; 18 ; didisister ; 3357 
 1669 ; 3 рубля ; 2014 ; ММД Лунный календарь. Лошадь ; Ag ; Proof ; 17 ; gurt72 ; 2020 
 1670 ; 3 рубля Сертификат ; 2014 ; ММД Храм Святителя Николая Чудотворца ; Ag ; Proof ; 34 ; RRWT ; 5100 
 1671 ; 2 рубля Сертификат ; 2014 ; СПМД В.Н. Челомей, 100 лет со дня рождения ; Ag ; Proof ; 44 ; X3.96rus ; 2219 
