 5860 ; Конверт со спец. Гашением "60 лет Казахской ССР" 1980г ;  ;  ;  ;  ; 3 ; Dinar02 ; 12 
 2400 ; 2 копейки ; 1949 ;  ; Br ; F+ ; 12 ; Olih ; 42 
 2401 ; 2 копейки ; 1952 ;  ; Br ; F+ ; 7 ; Olih ; 21 
 2402 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; F ; 5 ; 312 ; 53 
 2403 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; F ; 7 ; PavelPavel ; 68 
 2404 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; F- ; 5 ; 312 ; 42 
 2405 ; 20 копеек ; 1945 ;  ; Ni ; VG ; 13 ; 312 ; 41 
 2406 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VG ; 1 ; Meshok ; 2 
 2407 ; 20 копеек ; 1948 ;  ; Ni ; F+ ; 11 ; 312 ; 57 
 2408 ; 20 копеек ; 1948 ;  ; Ni ; F- ; 3 ; se170661 ; 10 
 2409 ; 20 копеек ; 1951 ;  ; Ni ; F- ; 5 ; 312 ; 53 
 2410 ; 20 копеек ; 1952 ;  ; Ni ; F- ; 3 ; yrik ; 12 
 2411 ; 20 копеек ; 1953 ;  ; Ni ; VF- ; 5 ; Александр-78 ; 13 
 2412 ; 20 копеек ; 1954 ;  ; Ni ; VF- ; 5 ; Александр-78 ; 13 
 2413 ; 20 копеек ; 1955 ;  ; Ni ; VF ; 5 ; Александр-78 ; 13 
 2414 ; 20 копеек ; 1956 ;  ; Ni ; VF ; 4 ; Александр-78 ; 13 
 2415 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF+ ; 6 ; Александр-78 ; 16 
 2316 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF ; 14 ; Seeemakkk ; 57 
 2317 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 9 ; greka131 ; 48 
 2318 ; 1 рубль. Ошибка на часах ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 22 ; nic27 ; 133 
 2319 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; XF ; 6 ; циркус ; 61 
 2320 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; XF ; 9 ; dkflf ; 65 
 2321 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; XF+ ; 14 ; циркус ; 85 
 2322 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF ; 6 ; zahar-46 ; 35 
 2323 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; XF ; 12 ; CMSpb ; 35 
 2324 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 14 ; pmaster ; 171 
 2325 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 26 ; Vutshi ; 278 
 2326 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; AU ; 10 ; finpak ; 119 
 2327 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; AU ; 12 ; pmaster ; 139 
 2328 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 4 ; Александр-78 ; 57 
 2329 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF+ ; 10 ; pmaster ; 70 
 2330 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; XF+ ; 8 ; pmaster ; 63 
 2331 ; 1 рубль ; 1986 ; Международный год мира.В рубле Л в виде шалаша. ; Cu-Ni ; AU ; 17 ; серрос ; 909 
 2332 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 4 ; zahar-46 ; 35 
 2333 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 6 ; ant1k ; 57 
 2334 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 4 ; Александр-78 ; 57 
 2335 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 8 ; zahar-46 ; 55 
 2336 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 9 ; *maximus* ; 36 
 2337 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; XF+ ; 5 ; штурман ; 83 
 2338 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 7 ; штурман ; 101 
 2339 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; Proof ; 48 ; iustas ; 2634 
 2340 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; Proof ; 61 ; Каперанг ; 1685 
 2341 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni,напыление ; AU ; 48 ; Holder31 ; 369 
 2342 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 20 ; finpak ; 130 
 2343 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 17 ; штурман ; 104 
 2344 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; XF+ ; 5 ; штурман ; 92 
 2345 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; XF+ ; 5 ; штурман ; 57 
 2346 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF+ ; 3 ; штурман ; 57 
 2347 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF ; 12 ; zahar-46 ; 51 
 2348 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 11 ; Александр-78 ; 57 
 2349 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Proof ; 24 ; Alekss_27 ; 1685 
 2350 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Proof ; 39 ; циркус ; 7933 
 2351 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 23 ; полоз ; 128 
 2352 ; 1 рубль. Упаковка с надрывами ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 24 ; ASD013 ; 996 
 2353 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 34 ; =МОН= ; 649 
 2354 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 20 ; UnPreacher ; 113 
 2355 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF+ ; 25 ; Wulf ; 161 
 2356 ; 5 копеек ; 1961 ;  ; Cu-Zn ; AU ; 34 ; sia.beauty ; 223 
 2357 ; 20 копеек ; 1932 ;  ; Ni ; VF ; 13 ; Olih ; 87 
 2358 ; 20 копеек ; 1932 ;  ; Ni ; VF- ; 7 ; an17s ; 41 
 2359 ; 20 копеек ; 1932 ;  ; Ni ; VF- ; 6 ; 312 ; 26 
 2360 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; F+ ; 10 ; 312 ; 63 
 2361 ; 20 копеек ; 1932 ;  ; Ni ; VF- ; 8 ; CMSpb ; 45 
 2362 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; F-VF ; 5 ; 312 ; 32 
 2363 ; 15 копеек ; 1936 ;  ; Ni ; VF ; 13 ; Ser83 ; 120 
 2364 ; 15 копеек ; 1936 ;  ; Ni ; VF- ; 20 ; Ser83 ; 97 
 2365 ; 10 копеек ; 1936 ;  ; Сu-Ni ; VF ; 23 ; an17s ; 147 
 2266 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; XF ; 16 ; Агат ; 171 
 2267 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; XF+ ; 10 ; Vutshi ; 170 
 2268 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 17 ; paldenis ; 131 
 2269 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 14 ; полоз ; 136 
 2270 ; 1 рубль. Упаковка нарушена ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 13 ; ASD013 ; 102 
 2271 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; XF ; 9 ; *maximus* ; 34 
 2272 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 23 ; dkflf ; 244 
 2273 ; 5 рублей. Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 11 ; квв76 ; 305 
 2274 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 21 ; квв76 ; 223 
 2275 ; 5 рублей. Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 19 ; Gagarin ; 223 
 2276 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 21 ; Gagarin ; 222 
 2277 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 16 ; Vutshi ; 260 
 2278 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 10 ; ant1k ; 68 
 2279 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 13 ; SirJey ; 260 
 2280 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 7 ; 6x6 ; 266 
 2281 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 38 ; 312 ; 211 
 2282 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 8 ; Russman ; 66 
 2283 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; XF+ ; 18 ; Vutshi ; 278 
 2284 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 6 ; zahar-46 ; 55 
 2285 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 4 ; ShYrik_RUS ; 57 
 2286 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 16 ; Vutshi ; 171 
 2287 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 12 ; Rober ; 125 
 2288 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 10 ; Vutshi ; 183 
 2289 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 13 ; Vutshi ; 232 
 2290 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 5 ; Vutshi ; 59 
 2291 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; AU ; 4 ; ShYrik_RUS ; 57 
 2292 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; AU ; 6 ; Russman ; 60 
 2293 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 17 ; квв76 ; 578 
 2294 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 19 ; МММ ; 434 
 2295 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Unc ; 9 ; Alex72 ; 924 
 2296 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; Unc ; 10 ; Lafeto55 ; 1122 
 2297 ; 1 рубль. Упаковка нарушена ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 12 ; Wulf ; 567 
 2298 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF+ ; 14 ; Wulf ; 153 
 2299 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 28 ; квв76 ; 997 
 2300 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Прыжки в длину ; Cu-Ni ; Proof ; 30 ; Alex72 ; 1067 
 2301 ; 1 рубль. Упаковка ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Unc ; 3 ; Wulf ; 751 
 2302 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 34 ; 13дим13 ; 1298 
 2303 ; 3 рубля. Упаковка ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 17 ; flutter ; 917 
 2304 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Unc ; 17 ; Alex72 ; 464 
 2305 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 21 ; rusin ; 308 
 2306 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; AU ; 14 ; pmaster ; 135 
 2307 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 4 ; циркус ; 57 
 2308 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; AU ; 16 ; Vutshi ; 319 
 2309 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF+ ; 10 ; seer ; 36 
 2310 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF+ ; 9 ; 312 ; 192 
 2311 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF+ ; 7 ; dkflf ; 61 
 2312 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; XF+ ; 11 ; Snoop ; 57 
 2313 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; AU ; 7 ; Russman ; 57 
 2314 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 6 ; zahar-46 ; 60 
 2315 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; AU ; 6 ; zahar-46 ; 53 
 2216 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 6 ; циркус ; 147 
 2217 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 4 ; ASD013 ; 155 
 2218 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF+ ; 7 ; collector64 ; 57 
 2219 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; XF+ ; 10 ; Meshok ; 192 
 2220 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 6 ; ASD013 ; 155 
 2221 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 15 ; крлкв ; 206 
 2222 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; AU ; 28 ; циркус ; 260 
 2223 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 8 ; dkflf ; 97 
 2224 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 15 ; крлкв ; 206 
 2225 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 11 ; dkflf ; 97 
 2226 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 8 ; ShYrik_RUS ; 97 
 2227 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 8 ; SSNvolga ; 97 
 2228 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 8 ; dkflf ; 104 
 2229 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; XF ; 4 ; zahar-46 ; 51 
 2230 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; XF ; 26 ; циркус ; 154 
 2231 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; XF- ; 16 ; циркус ; 267 
 2232 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; XF ; 14 ; Vutshi ; 287 
 2233 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 12 ; rem ; 163 
 2234 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; XF+ ; 19 ; SirJey ; 257 
 2235 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 17 ; крлкв ; 206 
 2236 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF- ; 4 ; zahar-46 ; 51 
 2237 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF ; 8 ; Vutshi ; 68 
 2238 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; XF ; 10 ; фифа ; 266 
 2239 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 14 ; seer ; 159 
 2240 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 21 ; seer ; 145 
 2241 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 11 ; seer ; 163 
 2242 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Unc ; 11 ; seer ; 165 
 2243 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Unc ; 13 ; Geoid ; 184 
 2244 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF ; 12 ; Vutshi ; 170 
 2245 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF ; 6 ; Vutshi ; 57 
 2246 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF- ; 4 ; zahar-46 ; 51 
 2247 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; XF- ; 4 ; zahar-46 ; 51 
 2248 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; VF-XF ; 6 ; zahar-46 ; 55 
 2249 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; VF+ ; 4 ; zahar-46 ; 51 
 2250 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; VF-XF ; 6 ; Vutshi ; 57 
 2251 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF- ; 4 ; zahar-46 ; 51 
 2252 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF ; 18 ; фифа ; 255 
 2253 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; XF ; 16 ; Vutshi ; 85 
 2254 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF+ ; 14 ; фифа ; 255 
 2255 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 20 ; 312 ; 213 
 2256 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; VF-XF ; 4 ; zahar-46 ; 51 
 2257 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; XF- ; 4 ; zahar-46 ; 51 
 2258 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF- ; 4 ; zahar-46 ; 51 
 2259 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; VF+ ; 4 ; zahar-46 ; 51 
 2260 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; XF ; 4 ; zahar-46 ; 51 
 2261 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; VF-XF ; 13 ; Руль ; 86 
 2262 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; VF+ ; 8 ; Руль ; 23 
 2263 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; XF ; 22 ; dkflf ; 166 
 2264 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF+ ; 11 ; Rober ; 33 
 2265 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF+ ; 16 ; aaa2009 ; 63 
 2166 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 7 ; rusin ; 322 
 2167 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 7 ; finpak ; 201 
 2168 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 16 ; ASD013 ; 410 
 2169 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 22 ; sharapov.s21 ; 213 
 2170 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 12 ; sharapov.s21 ; 216 
 2171 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; XF- ; 8 ; Vutshi ; 108 
 2172 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; XF ; 8 ; Meshok ; 93 
 2173 ; 1 рубль ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; AU ; 13 ; unicorn ; 1009 
 2174 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF ; 4 ; циркус ; 106 
 2175 ; 1 рубль ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; XF ; 4 ; Wulf ; 306 
 2176 ; 1 рубль ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; AU ; 14 ; flutter ; 939 
 2177 ; 1 рубль ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; AU ; 12 ; aaa2009 ; 1071 
 2178 ; 1 рубль ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; AU ; 22 ; 55520 ; 1212 
 2179 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; AU ; 5 ; unicorn ; 352 
 2180 ; 1 рубль ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; AU ; 25 ; квв76 ; 650 
 2181 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; XF- ; 6 ; страус ; 207 
 2182 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; XF ; 10 ; Vutshi ; 65 
 2183 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; VF-XF ; 4 ; zahar-46 ; 51 
 2184 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; VF-XF ; 4 ; zahar-46 ; 51 
 2185 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; XF- ; 6 ; Kamsky ; 55 
 2186 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; VF-XF ; 6 ; Vutshi ; 57 
 2187 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; XF ; 6 ; greka131 ; 51 
 2188 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; VF+ ; 5 ; Vutshi ; 53 
 2189 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; XF- ; 15 ; Vutshi ; 160 
 2190 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; XF- ; 4 ; zahar-46 ; 51 
 2191 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; VF+ ; 6 ; МММ ; 355 
 2192 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 12 ; ASD013 ; 247 
 2193 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 7 ; SirJey ; 260 
 2194 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF ; 8 ; greka131 ; 51 
 2195 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 25 ; Vutshi ; 169 
 2196 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 10 ; ASD013 ; 237 
 2197 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; XF- ; 8 ; Snoop ; 72 
 2198 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 12 ; циркус ; 272 
 2199 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; XF ; 11 ; Meshok ; 173 
 2200 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 6 ; Russman ; 56 
 2201 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; XF+ ; 6 ; ShYrik_RUS ; 51 
 2202 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF ; 4 ; ShYrik_RUS ; 55 
 2203 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 10 ; ASD013 ; 226 
 2204 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; XF+ ; 10 ; Meshok ; 96 
 2205 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 5 ; ASD013 ; 361 
 2206 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 5 ; циркус ; 163 
 2207 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; XF+ ; 6 ; л842 ; 108 
 2208 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 16 ; ASD013 ; 236 
