 5537 ; Почтовая карточка Германия ; 1900 ;  ;  ;  ; 14 ; Жигурда ; 55 
 2981 ; 20 центов. Датская Вест-Индия ; 1862 ;  ; Ag ; VF-XF ; 81 ; Alexdav ; 3963 
 2982 ; 10 долларов. Тринидад и Тобаго ; 1973 ;  ; Ag ; Proof ; 57 ; chief com ; 1400 
 2983 ; 10 пфенниг. Данциг ; 1932 ;  ; Al/Br ; XF ; 28 ; dim66 ; 357 
 2984 ; 5 пфенниг. Данциг ; 1932 ;  ; Al/Br ; XF ; 30 ; Shundr ; 276 
 2985 ; 10 франков. Саарланд ; 1954 ;  ; Al/Br ; XF ; 28 ; valerdon ; 215 
 2986 ; 50 эре. Гренландия ; 1926 ;  ; Al/Br ; XF ; 31 ; sibirian ; 801 
 2987 ; 100 франков. Саарланд ; 1955 ;  ; Cu-Ni ; XF ; 39 ; Sasha585 ; 225 
 2988 ; 1 песа. Германская Восточная Африка ; 1890 ;  ; Br ; XF+ ; 61 ; Uri ; 633 
 2989 ; 2 цента-10 бит. Датская Вест-Индия ; 1905 ;  ; Br ; XF ; 81 ; Cruiser ; 1485 
 2990 ; 1/24 шиллинга. Джерси ; 1909 ;  ; Br ; XF- ; 43 ; spiritusvini ; 449 
 2991 ; 1/26 шиллинга. Джерси ; 1871 ;  ; Br ; VF ; 76 ; spiritusvini ; 693 
 2992 ; 1/12 шиллинга. Джерси ; 1881 ;  ; Br ; VF-XF ; 56 ; spiritusvini ; 547 
 2993 ; 8 дублей. Гернси ; 1902 ;  ; Br ; XF ; 14 ; Markgraf ; 306 
 2994 ; 5 долларов. Острова Кука. Птица ; 1979 ;  ; Ag ; Proof ; 53 ; сама71 ; 1202 
 2995 ; 1 доллар. Либерия. Чемпионат Европы по футболу 2008г. Сборная Испании ; 2007 ;  ; Ag ; Proof ; 13 ; seva777 ; 1224 
 2996 ; 5 песо. Куба. Чемпионат мира по футболу в 1986г ; 1988 ;  ; Ag ; AU ; 101 ; miranda ; 1133 
 2997 ; 10 марок. ФРГ. Иоганн Готтфрид ; 1994G ;  ; Ag, позол ; XF+ ; 18 ; Maks87 ; 510 
 2998 ; 1 доллар. Острова Кука. Чемпионат мира по футболу 2001г. Сборная Уругвая ; 2001 ;  ; Ag ; Proof ; 32 ; miranda ; 1275 
 2999 ; 5 пенго. Венгрия. В капсуле ННР. Ms63 ; 1939 ;  ; Ag ;  ; 41 ; santome ; 2047 
 3000 ; 5 пенго. Венгрия. В капсуле ННР. Ms62 ; 1938 ;  ; Ag ;  ; 43 ; santome ; 2083 
 3001 ; 1 доллар. Острова Кука. 1 унция серебра. Парусник ; 2017 ;  ; Ag ; AU ; 27 ; chief com ; 2040 
 3002 ; 5 долларов. Канада. 1 унция серебра. Рысь ; 2017 ;  ; Ag ; AU ; 27 ; sileng ; 2392 
 3003 ; 5 доллар. Канада. 1 унция серебра. Супермэн ; 2016 ;  ; Ag ; AU ; 23 ; 8888 ; 2061 
 3004 ; 1 унция серебра. США. Бык/медведь ;  ;  ; Ag ; AU ; 38 ; edgar ; 2222 
 3005 ; 1 унция серебра. США. Индеец ;  ;  ; Ag ; Proof-Like ; 26 ; манома ; 2223 
 3006 ; 1 унция серебра. США. Индеец/орёл ;  ;  ; Ag ; AU ; 22 ; Nastrom ; 2267 
 3007 ; 1 унция серебра. США. Свобода ;  ;  ; Ag ; Proof-Like ; 31 ; edgar ; 2306 
 3008 ; 1 унция серебра. США. Солнечная чеканка ;  ;  ; Ag ; Proof-Like ; 36 ; edgar ; 2306 
 3009 ; 1 доллар. Австралия. 1 унция серебра ; 2017 ;  ; Ag ; AU ; 26 ; Starushka ; 2040 
 3010 ; 20 долларов. Либерия ; 2000 ;  ; Ag ; Proof ; 32 ; sibirian ; 1008 
 3011 ; 20 долларов. Либерия. Легендарные поезда ; 2001 ;  ; Ag ; Proof ; 43 ; uj ; 1030 
 3012 ; 20 долларов. Либерия. Самолет ; 2000 ;  ; Ag ; Proof ; 30 ; sibirian ; 1030 
 3013 ; 1 доллар. США ; 1921 ;  ; Ag ; AU ; 36 ; MrCrabs ; 3005 
 3014 ; 1 доллар. США ; 1923 ;  ; Ag ; XF+ ; 28 ; Nastrom ; 2040 
 3015 ; 1 крейцер. Франкфурт ; 1773 ;  ; Ag ; VF- ; 21 ; uyAHWLcn5486ZMN ; 736 
 3016 ; 1/48 талера. Пруссия ; 1776 ;  ; Ag ; VF- ; 35 ; taa ; 206 
 3017 ; Дайм. США ; 1918 ;  ; Ag ; VF+ ; 46 ; Звездолёты ; 191 
 3018 ; 1 крейцер. Бавария ; 1869 ;  ; Ag ; VF- ; 28 ; brigada ; 161 
 3019 ; 1 пфенниг. Бавария ; 1870 ;  ; Br ; VF ; 29 ; Люкс ; 126 
 2920 ; 3 марки. Пруссия. 100 лет разгром Наполеона ; 1913 ;  ; Ag ; AU ; 25 ; santome ; 1530 
 2921 ; 2 марки. Пруссия ; 1876A ;  ; Ag ; VF- ; 25 ; sveta6369 ; 1001 
 2922 ; 2 марки. Пруссия ; 1893 ;  ; Ag ; VF+ ; 11 ; Коррадо ; 1020 
 2923 ; 2 марки. Бавария ; 1904 ;  ; Ag ; VF-XF ; 19 ; птичка16 ; 1000 
 2924 ; 2 марки. Мекленбург-Шверин. Свадьба Фридриха Франца IV ; 1904А ;  ; Ag ; AU ; 53 ; Fillipiy ; 7631 
 2925 ; 2 марки. Германия, Саксония ; 1905Е ;  ; Ag ; F-VF ; 23 ; ВЯЗЪ ; 1079 
 2926 ; 2 марки. Пруссия. 25 лет правления ; 1913 ;  ; Ag ; XF ; 14 ; asus ; 1020 
 2927 ; 2 марки. Пруссия. 25 лет правления ; 1913 ;  ; Ag ; XF ; 11 ; Mike! ; 1000 
 2928 ; 2 марки. Пруссия. 100 лет разгрома Наполеона ; 1913 ;  ; Ag ; XF ; 10 ; Коррадо ; 1200 
 2929 ; 2 марки. Пруссия. 100 лет битве народов ; 1913 ;  ; Ag ; XF+ ; 8 ; Regent21v ; 1123 
 2930 ; 2 марки. Веймар ; 1933A ;  ; Ag ; VF ; 46 ; Mike! ; 2000 
 2931 ; 2 марки. Германия. Мартин Лютер ; 1933D ;  ; Ag ; VF+ ; 45 ; птичка16 ; 1785 
 2932 ; 2 марки. Подписная кирха ; 1934A ;  ; Ag ; VF-XF ; 22 ; vah ; 516 
 2933 ; 2 марки. Подписная кирха ; 1934A ;  ; Ag ; VF-XF ; 18 ; Tyz-13 ; 614 
 2934 ; 2 марки. Германия. Подписная кирха ; 1934А ;  ; Ag ; VF ; 35 ; Sens ; 509 
 2935 ; 2 марки. Германия. Подписная кирха ; 1934А ;  ; Ag ; VF- ; 27 ; ssbb333 ; 481 
 2936 ; 2 марки. Германия. Подписная кирха ; 1934А ;  ; Ag ; VF-XF ; 34 ; vihufa ; 597 
 2937 ; 2 марки. Подписная кирха ; 1934D ;  ; Ag ; XF ; 30 ; Декарт ; 777 
 2938 ; 2 марки. Подписная кирха ; 1934D ;  ; Ag ; VF-XF ; 9 ; vah ; 510 
 2939 ; 2 марки. Подписная кирха ; 1934F ;  ; Ag ; VF-XF ; 45 ; vah ; 486 
 2940 ; 2 марки. Подписная кирха ; 1934E ;  ; Ag ; VF-XF ; 24 ; Serjd ; 591 
 2941 ; 2 марки. Подписная кирха ; 1934G ;  ; Ag ; VF-XF ; 37 ; A-A-A ; 726 
 2942 ; 2 марки. Подписная кирха ; 1934J ;  ; Ag ; VF-XF ; 28 ; zuza ; 1381 
 2943 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937А ;  ; Ag ; VF- ; 13 ; Sens ; 308 
 2944 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939А ;  ; Ag ; VF ; 17 ; fadeev.dima ; 308 
 2945 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939А ;  ; Ag ; XF ; 15 ; SKeeper ; 318 
 2946 ; 1 марка. Германия ; 1875D ;  ; Ag ; VF- ; 13 ; banks ; 255 
 2947 ; 1 марка. Германия ; 1875G ;  ; Ag ; VF ; 22 ; banks ; 255 
 2948 ; 1 марка. Германия ; 1911А ;  ; Ag ; VF+ ; 32 ; banks ; 272 
 2949 ; 1 марка. Веймар. ; 1924A ;  ; Ag ; VF ; 13 ; Mike! ; 556 
 2950 ; 1 марка. Германия ; 1924А ;  ; Ag ; F-VF ; 31 ; vihufa ; 556 
 2951 ; 1 марка. Германия ; 1925F ;  ; Ag ; F-VF ; 36 ; banks ; 765 
 2952 ; 50 пфенниг. Германия ; 1876F ;  ; Ag ; VF+ ; 30 ; птичка16 ; 517 
 2953 ; 50 пфеннигов. Германия ; 1877А ;  ; Ag ; F-VF ; 31 ; Пуккынсон-3 ; 1224 
 2954 ; 1/2 марки. Германия ; 1907 ;  ; Ag ; VF ; 11 ; brigada ; 156 
 2955 ; 1/2 марки. Германия ; 1911J ;  ; Ag ; XF- ; 29 ; птичка16 ; 735 
 2956 ; 1/2 марки. Германия ; 1914 ;  ; Ag ; VF ; 10 ; Nubist85 ; 155 
 2957 ; 1/2 марки. Германия ; 1914А ;  ; Ag ; VF ; 18 ; brigada ; 152 
 2958 ; 1/2 марки. Германия ; 1916А ;  ; Ag ; VF ; 12 ; Nubist85 ; 153 
 2959 ; 50 пфенниг. Германия ; 1938A ;  ; Ni ; VF-XF ; 32 ; птичка16 ; 1816 
 2960 ; 20 пфенниг. Германия ; 1874B ;  ; Ag ; F+ ; 21 ; ssuss ; 150 
 2961 ; 20 пфенниг. Германия ; 1874A ;  ; Ag ; F ; 13 ; t_v_v ; 92 
 2962 ; 20 пфеннигов. Германия ; 1874 ;  ; Ag ; VF ; 17 ; Mike! ; 302 
 2963 ; 1/48 талера. Епископство Манстер ; 1766 ;  ; Ag ; F ; 26 ; etwar55 ; 306 
 2964 ; 2 гульдена. Бавария. Восстановление колонны Мадонне в Мюнхене. Ремонт гурта 12 часов ; 1855 ;  ; Ag ; VF-XF ; 53 ; kochegar ; 4079 
 2965 ; 2 гульдена. Бавария. Восстановление колонны Мадонны в Мюнхене ; 1855 ;  ; Ag ; AU ; 48 ; remetalk ; 8249 
 2966 ; Гульден. Саксон-Майнинген ; 1831L ;  ; Ag ; VF+ ; 48 ; antrazid ; 5343 
 2967 ; 1 гульден. Баден ; 1842 ;  ; Ag ; XF- ; 37 ; kehha ; 2552 
 2968 ; Набор монетовидных жетонов (3шт) в коробке ; 1923 ;  ; Керамика ; XF+ ; 19 ; Ok203 ; 1610 
 2969 ; Набор монетовидных жетонов 100. (3шт) в коробке ; 1923 ;  ; Керамика ; XF+ ; 13 ; Пуккынсон-3 ; 1330 
 2870 ; Талер. Анхальт-Дессау. Воссоединение герцогства Анхальт ; 1863 ;  ; Ag ; AU ; 64 ; 1823 ; 11730 
 2871 ; 1 талер "Битва при Ватерлоо". Ганновер ; 1865B ;  ; Ag ; XF+ ; 43 ; vatom22 ; 8727 
 2872 ; Талер. Ольденбург ; 1866B ;  ; Ag ; VF+ ; 44 ; ЛБС ; 7854 
 2873 ; Талер. Вюртемберг. В честь победы над Францией ; 1871 ;  ; Ag ; VF+ ; 16 ; ВЯЗЪ ; 3740 
 2874 ; Талер. Саксония. В честь победы над Францией ; 1871B ;  ; Ag ; XF+ ; 40 ; zhilp1 ; 9256 
 2875 ; Талер. Саксония. Победа над Францией ; 1871В ;  ; Ag ; AU ; 52 ; remetalk ; 9806 
 2876 ; Талер "Окончание Франко-Прусской войны". Вюртемберг. Ремонт гурта 3 и 9 часов ; 1871 ;  ; Ag ; VF ; 26 ; kochegar ; 3841 
 2877 ; талер. Вюртемберг. Победа Германии в Франко-Прусской войне ; 1871 ;  ; Ag ; VF+ ; 24 ; kornum ; 4894 
 2878 ; Медальный талер. Германия, Бисмарк-Вильгельм II. D-33 мм ; 1894 ;  ; Ag ; XF+ ; 54 ; манома ; 9690 
 2879 ; 2/3 талера. Брауншвейг-Вольфенбюттель ; 1711 ;  ; Ag ; VF-XF ; 25 ; come on ; 5210 
 2880 ; 5 марок. Баден ; 1876G ;  ; Ag ; VF- ; 32 ; kehha ; 2361 
 2881 ; 5 марок. Пруссия ; 1876C ;  ; Ag ; VF ; 19 ; ВЯЗЪ ; 1630 
 2882 ; 5 марок. Вюртемберг ; 1895F ;  ; Ag ; VF-XF ; 31 ; Schaum ; 2142 
 2883 ; 5 марок. Саксония ; 1900E ;  ; Ag ; VF ; 24 ; kehha ; 2346 
 2884 ; 5 марок. Пруссия. 200 лет королевству ; 1901 ;  ; Ag ; XF+/AU ; 26 ; ВЯЗЪ ; 3932 
 2885 ; 5 марок. Бавария ; 1902D ;  ; Ag ; VF+ ; 14 ; sveta6369 ; 1657 
 2886 ; 5 марок. Пруссия ; 1903А ;  ; Ag ; VF+/VF-XF ; 27 ; mehanik2008 ; 1445 
 2887 ; 5 марок "Смерть короля Георга". Саксония ; 1904E ;  ; Ag ; VF ; 30 ; svin ; 3000 
 2888 ; 5 марок. Пруссия ; 1907A ;  ; Ag ; VF-XF/XF ; 18 ; Harder ; 1479 
 2889 ; 5 марок. Пруссия. Вильгельм II ; 1907А ;  ; Ag ; VF+ ; 19 ; жора ; 1546 
 2890 ; 5 марок. Пруссия. Вильгельм II ; 1907А ;  ; Ag ; VF ; 21 ; заяц побегаец ; 1311 
 2891 ; 5 марок. Пруссия ; 1907А ;  ; Ag ; VF+/XF- ; 23 ; Angal ; 1461 
 2892 ; 5 марок. Вюртемберг ; 1908F ;  ; Ag ; XF+ ; 42 ; sax ; 3085 
 2893 ; 5 марок. Пруссия ; 1914A ;  ; Ag ; VF+ ; 32 ; Вадим Скифский ; 1666 
 2894 ; 5 марок. Пруссия ; 1914 ;  ; Ag ; XF+/AU ; 18 ; shaxter2015 ; 1938 
 2895 ; 40 батцев. Швейцария ; 1798 ;  ; Ag ; XF- ; 33 ; boca ; 26520 
 2896 ; 5 марок. Германия. Подписная кирха ; 1934G ;  ; Ag ; VF- ; 55 ; Georgg1 ; 1449 
 2897 ; 5 марок. Германия. Церковь в Потсдаме ; 1934E ;  ; Ag ; VF+ ; 18 ; EVR ; 583 
 2898 ; 5 марок. Германия. Церковь в Потсдаме ; 1935А ;  ; Ag ; VF+ ; 19 ; Tyz-13 ; 551 
 2899 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935А ;  ; Ag ; VF-XF ; 28 ; Sens ; 657 
 2900 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935A ;  ; Ag ; F ; 36 ; bratss ; 477 
 2901 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936A ;  ; Ag ; F+ ; 30 ; Kiryha ; 458 
 2902 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936А ;  ; Ag ; VF- ; 36 ; 8888 ; 561 
 2903 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936А ;  ; Ag ; VF-XF ; 39 ; Tyz-13 ; 653 
 2904 ; 5 марок. Германия. Пауль фон Гинденбург ; 1938А ;  ; Ag ; VF ; 37 ; mehanik2008 ; 714 
 2905 ; 3 марки. Германия, Саксен-Майнинген ; 1908D ;  ; Ag ; XF+ ; 68 ; дитрих11 ; 9333 
 2906 ; 3 кроны. Пруссия ; 1909А ;  ; Ag ; XF- ; 28 ; Вадим Скифский ; 1022 
 2907 ; 3 марки. Гамбург ; 1909J ;  ; Ag ; F-VF ; 20 ; инканто ; 1020 
 2908 ; 3 марки. Баден ; 1909G ;  ; Ag ; XF+/AU ; 26 ; vihufa ; 1612 
 2909 ; 3 марки. Пруссия ; 1910A ;  ; Ag ; XF- ; 21 ; птичка16 ; 937 
 2910 ; 3 марки. Саксония ; 1910Е ;  ; Ag ; VF-XF ; 19 ; ДУНКАН МАКЛАУД ; 1267 
 2911 ; 3 марки. Бавария ; 1910D ;  ; Ag ; VF+ ; 24 ; Вадим Скифский ; 1166 
 2912 ; 3 марки. Бавария ; 1911D ;  ; Ag ; XF- ; 15 ; Mike! ; 1134 
 2913 ; 3 марки. Бавария. 90 лет со дня рождения принца-регента Люитпольда ; 1911D ;  ; Ag ; AU ; 52 ; Regent21v ; 2307 
 2914 ; 3 марки. Пруссия ; 1912A ;  ; Ag ; XF ; 18 ; Elephant ; 1020 
 2915 ; 3 марки. Баден ; 1912G ;  ; Ag ; VF-XF ; 19 ; Maks87 ; 1200 
 2916 ; 3 марок. Саксония ; 1912E ;  ; Ag ; XF ; 21 ; Maks87 ; 1351 
 2917 ; 3 марки. Вюртемберг ; 1912E ;  ; Ag ; XF+ ; 17 ; kehha ; 1383 
 2918 ; 3 марки. Саксония. 100 лет битвы под Лейпцигом ; 1913E ;  ; Ag ; VF-XF ; 29 ; vihufa ; 1595 
 2919 ; 3 марки. Пруссия. 25 лет королевству Пруссии. Вильгельм II ; 1913A ;  ; Ag ; AU ; 19 ; asus ; 1607 
 2329 ; Лот монет СССР (50 лет Советской власти): 1 руб (9шт) ; 1967 ;  ; Cu-Ni ; VF ; 30 ; Andy M ; 100 
 2330 ; Лот монет России (4шт): 10 руб. Юбилейные ; 2005-2011 ;  ; би/м ; XF- ; 28 ; EVR ; 105 
 2331 ; Лот монет России (5шт): 10 руб. Юбилейные ; 2005-2011 ;  ; би/м ; XF/AU ; 14 ; EVR ; 135 
 2332 ; Лот монет России (4шт): 10 руб. Юбилейные ; 2005-2011 ;  ; би/м ; XF ; 17 ; EVR ; 105 
 2333 ; Лот монет СССР: 5 коп (6шт) ; 1952-1957 ;  ; Br ; F+/VF- ; 33 ; Инвестор ; 449 
 2334 ; Лот монет России (7шт): 10 руб. Министерства ; 2002 ;  ; би/м ; XF ; 52 ; EVR ; 714 
 2335 ; Лот монет СССР: 3 коп (9шт) ; 1946-1957 ;  ; Br ; VF ; 30 ; 222211 ; 714 
 2336 ; Лот монет Банка России (юбилейные): 10 руб (3шт) ; 2014-2016 ;  ; Би/м ; XF/AU ; 16 ; EVR ; 105 
 2337 ; Лот монет Банка России (Амурская область): 10 руб (4шт) ; 2016 ;  ; Би/м ; AU ; 10 ; Korsar59 ; 61 
 2338 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 2339 ; Лот монет СССР (4шт): 10 коп ; 1923-1929 ;  ; Ag ; F/F+ ; 37 ; cr2952 ; 407 
 2340 ; Лот монет СССР: 1 руб (17шт) ; 1961-1991 ;  ; Cu-Ni ; VF/VF+ ; 22 ; an17s ; 217 
 2341 ; Лот монет Банка России:50 коп (16шт) ; 1991 ;  ; Cu-Ni ; XF/AU ; 9 ; Korsar59 ; 34 
 2342 ; Лот монет Банка России: 50 руб (40шт) ; 1993 ;  ; Cu/St ; VF/XF ; 20 ; Юстас ; 71 
 2343 ; Лот монет Банка России: 10 руб (50шт) ; 1992,1993 ;  ; Cu-Ni ; XF/AU ; 15 ; Korsar59 ; 65 
 2344 ; Лот монет Банка России: 5 руб (50шт) ; 1992 ;  ; Cu/St ; XF ; 11 ; SER 888 ; 55 
 2345 ; Лот монет Банка России: 5 руб (9шт) ; 1991 ;  ; Cu-Ni ; XF- ; 36 ; an17s ; 37 
 2346 ; Лот монет СССР: 20 коп (5шт) ; 1948-1957 ;  ; Ni ; VF+/XF ; 21 ; нв1975 ; 226 
 2347 ; Лот монет СССР: 20 коп (10шт) ; 1931-1943 ;  ; Ni ; F/F+ ; 41 ; сортам70 ; 426 
 2348 ; Лот монет СССР (7шт): 20коп,10коп,3коп,1коп ; 1932-1940 ;  ; Cu-Ni,Br ; VF-/XF- ; 61 ; Инвестор ; 578 
 2349 ; Лот монет СССР (30 лет победы): 1 руб (3шт) ; 1975 ;  ; Cu-Ni ; VF ; 40 ; numis36 ; 67 
 2350 ; Лот монет СССР: 1 коп (7шт) ; 1946-1957 ;  ; Br ; VF ; 47 ; Sens ; 567 
 2351 ; Лот монет СССР: 50 коп (13шт) ; 1964-1991 ;  ; Cu-Ni ; VF ; 26 ; detonator ; 170 
 2352 ; Лот монет СССР: 1,2 коп (10шт) ; 1931-1956 ;  ; Br ; F/F+ ; 18 ; Инвестор ; 169 
 2353 ; Лот монет СССР: 5 коп (12шт) ; 1940-1957 ;  ; Br ; F/F+ ; 30 ; Инвестор ; 581 
 2354 ; Лот монет СССР: 5,3,1 коп (5шт) ; 1926-1950 ;  ; Br ; F ; 55 ; Инвестор ; 400 
 2355 ; Лот монет Банка России:1 руб (13шт) ; 1991 ;  ; Cu-Ni ; XF- ; 13 ; an17s ; 36 
 2356 ; Лот монет СССР (20 лет победы): 1 руб (9шт) ; 1965 ;  ; Cu-Ni ; VF ; 28 ; Andy M ; 123 
 2357 ; Лот монет СССР (100 лет Ленину): 1 руб (10шт) ; 1970 ;  ; Cu-Ni ; VF ; 28 ; Andy M ; 135 
 2358 ; Лот монет Банка России: 10 рублей (35шт) Северная Осетия-Алания, Белгородская область ; 2013 ;  ; Би/м ; AU ; 8 ; циркус ; 450 
 2359 ; Лот монет Банка России (ГВС и РФ): 10 руб (12шт) ; 2012-2016 ;  ; Лат/St,Би/м ; XF/AU ; 15 ; Evgeniy19 ; 157 
 2851 ; 10 крон. Швеция. М-4,48г ; 1876 ;  ; Au ; XF ; 86 ; калинов мост ; 10411 
 2852 ; 10 долларов. Либерия. М-1,21г ; 2001 ;  ; Au ; Proof ; 26 ; Масясик ; 3022 
 2853 ; 1 сертум. Бутан. Юбилей 40 лет коронации Елизаветы II. М-1,24г ; 1993 ;  ; Au ; Proof ; 48 ; Жигурда ; 2236 
 2854 ; 25 долларов. Ниуэ. М-1,24г ; 1996 ;  ; Au ; Proof ; 26 ; Жигурда ; 2792 
 2855 ; Монета золотая. М-0,395г ;  ;  ; Au ; VF ; 34 ; kaa65 ; 1444 
 2856 ; 2 талера. Бавария. На бракосочетание крон-принца баварского и Марии принцессы прусской ; 1842 ;  ; Ag ; XF ; 45 ; sax ; 14858 
 2857 ; Крестильный талер. Германия ; 1711 ;  ; Ag ; VF-XF ; 60 ; Кайло ; 40800 
 2858 ; Талер. Бавария ; 1764 ;  ; Ag ; VF+ ; 44 ; aleksss ; 2600 
 2859 ; Талер. Австрия. Мария Терезия. Новодел ; 1780 ;  ; Ag ; AU ; 17 ; dimasmirnov ; 1041 
 2860 ; Талер. Вестфалия ; 1812C ;  ; Ag ; VF-XF ; 58 ; Harder ; 17872 
 2861 ; 1 талер. Саксония ; 1825S ;  ; Ag ; VF+ ; 59 ; дитрих11 ; 7100 
 2862 ; 1 талер. Саксония ; 1827S ;  ; Ag ; VF+ ; 48 ; zhilp1 ; 8279 
 2863 ; Талер. Бавария. Благословение королевской семьи ; 1828 ;  ; Ag ; XF- ; 41 ; svin ; 14000 
 2864 ; Талер. Ганновер ; 1851B ;  ; Ag ; VF+ ; 31 ; манома ; 4590 
 2865 ; Талер. Саксония ; 1856F ;  ; Ag ; VF-XF ; 35 ; ora ; 4593 
 2866 ; Талер. Гессе-Дармстадт. Людвиг III ; 1860 ;  ; Ag ; VF- ; 31 ; Хаа ; 3628 
 2867 ; Талер. Пруссия ; 1860А ;  ; Ag ; VF+ ; 40 ; манома ; 3468 
 2868 ; Талер. Пруссия. Коронация ; 1861A ;  ; Ag ; VF+ ; 21 ; Mike! ; 2601 
 2869 ; Талер. Пруссия. Коронация ; 1861A ;  ; Ag ; XF ; 27 ; sveta6369 ; 2442 
 2279 ; 25 рублей. Чемпионат мира по футболу в России. Упаковка. Реверс 2018г ;  ;  ; Cu-Ni ; Unc ; 22 ; Rober ; 419 
 2280 ; 25 рублей. Чемпионат мира по футболу в России. Упаковка. Реверс 2018г ;  ;  ; Cu-Ni ; Unc ; 12 ; nikolay444 ; 399 
 2281 ; 25 рублей. Чемпионат мира по футболу в России. Упаковка. Реверс 2018г ;  ;  ; Cu-Ni ; Unc ; 20 ; DBA123 ; 400 
 2282 ; 25 рублей. Чемпионат мира по футболу в России. Упаковка. Реверс 2018г ;  ;  ; Cu-Ni ; Unc ; 17 ; ЧЕРВОНЕЦ76 ; 400 
 2283 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2013 ;  ; Cu-Ni ; Unc ; 50 ; iizikul ; 815 
 2284 ; 25 рублей. Чемпионат мира по футболу FIFA в 2018 году в России. Блистер ; 2018 ;  ; Cu-Ni ; Unc ; 34 ; EVR ; 510 
 2285 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2011 ;  ; Cu-Ni ; Unc ; 32 ; EVR ; 663 
 2286 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 23 ; EVR ; 663 
 2287 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2012 ;  ; Cu-Ni ; Unc ; 52 ; EVR ; 509 
 2288 ; 10 рублей. Буклет ; 2005 ; ММД Тверская область ; биметалл ; AU ; 9 ; себер ; 101 
 2289 ; 10 рублей. Буклет ; 2005 ; Краснодарский край ; биметалл ; AU ; 13 ; себер ; 101 
 2290 ; 10 рублей. Буклет ; 2011 ; Республика Бурятия ; биметалл ; AU ; 15 ; buynyi76 ; 122 
 2291 ; 10 рублей. Буклет ; 2005 ; Москва ; биметалл ; AU ; 22 ; dinkini ; 104 
 2292 ; 10 рублей. Буклет ; 2005 ; Краснодарский край ; биметалл ; AU ; 17 ; себер ; 101 
 2293 ; Набор жетонов 80 лет г/т "Арктикуголь ", Шпицберген (5шт): 50к,20к,15к,10к+Жетон. В буклете ; 2012СПМД ;  ; Б/м,ж/м ; AU ; 41 ; G00dvin ; 2333 
 2294 ; Набор монет СССР (50 лет Советской власти): 5,3,1 руб (3шт). Упаковка ; 1987 ;  ; Cu-Ni ; Proof ; 27 ; Wulf ; 2652 
 2295 ; Набор монет Банка России: 10,5,2,1 руб, 50,10 коп (6шт). Буклет + знак ; 2010 ;  ; Лат/St,Ni/St ; AU ; 38 ; Lafeto55 ; 998 
 2296 ; Набор монет Банка России (50 лет Великой победы): 100,50,20,10,5,1 руб (6шт) + жетон. Буклет ; 1995 ;  ; Cu-Ni,Cu-Zn ; AU ; 33 ; B612 ; 11838 
 2297 ; Альбом монет России "Памятные десятирублевые монеты" (55шт): 10 рублей ; 2010-2016 ;  ; St/lat ; XF/AU ; 37 ; SANGOLD1 ; 835 
 2298 ; Набор монет Банка России серия "Российская Федерация". Выпуск 5. 10 рублей (5шт)+ жетон. Буклет ; 2009 ;  ; Би/м,ж/м ; AU ; 36 ; finder ; 1224 
 2299 ; Набор монет Банка России серия "Российская Федерация". Выпуск 4. 10 рублей (4шт)+ жетон. Буклет ; 2008 ;  ; Би/м,ж/м ; AU ; 26 ; Кузон ; 722 
 2300 ; Набор монет "Крымский полуостров" (7шт): 10руб,5руб + бона 100 рублей ; 2014-2015 ;  ; Cu-Ni,St/Lat ; AU ; 23 ; Romanenkov1997 ; 306 
 2301 ; Лот монет Банка России: 10,5,2 руб (28шт). 200 лет Отечественной войне 1812г ; 2012 ;  ; Ni/St,Лат/St ; AU ; 9 ; BUMER1986 ; 373 
 2302 ; Лот монет Банка России: 10 рублей (55шт) ГВС ; 2010-2016 ;  ; Лат/St ; AU ; 20 ; Kamsky ; 1121 
 2303 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка нарушена ; 1977ЛМД ;  ; Сu-Ni,cu-Zn ; AU ; 30 ; Wulf ; 1913 
 2304 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + жетон. Упаковка ; 1978 ;  ; Cu-Ni,Cu-Zn ; AU ; 40 ; durmanik ; 1873 
 2305 ; Набор монет СССР: 1 руб, 50,20 (штемпель 3 коп),15,10,5,3,2,1 коп (9шт) + жетон. Упаковка ; 1989 ;  ; Cu-Ni,Cu-Zn ; AU ; 34 ; LEHA.LIS ; 1281 
