 5818 ; Бона иностранная Финляндия. 2 шт ; 1945,1963 ;  ;  ;  ; 16 ; dsp ; 337 
 1799 ; 3 копейки ; 1937 ;  ; Br ; VF+ ; 11 ; Lynx-a ; 54 
 1800 ; 1 копейка ; 1940 ;  ; Br ; XF ; 36 ; Lynx-a ; 110 
 1801 ; 1 копейка ; 1946 ;  ; Br ; XF ; 14 ; Lynx-a ; 45 
 1802 ; 1 копейка ; 1949 ;  ; Br ; XF+ ; 10 ; Tank80 ; 102 
 1803 ; 1 копейка ; 1952 ;  ; Br ; XF ; 12 ; Starushka ; 108 
 1804 ; 1 копейка ; 1953 ;  ; Br ; AU ; 15 ; Agava ; 207 
 1805 ; 1 копейка ; 1954 ;  ; Br ; XF+ ; 13 ; Сергей 60 ; 222 
 1806 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF- ; 29 ; Ctap4e ; 85 
 1807 ; 15 копеек ; 1936 ;  ; Ni ; VF-XF ; 14 ; bv812 ; 209 
 1708 ; 15 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Zn ; XF ; 11 ; Blixa37 ; 105 
 1709 ; 10 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Zn ; AU ; 16 ; Blixa37 ; 201 
 1710 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF ; 28 ; bv812 ; 206 
 1711 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 22 ; maleevsw ; 414 
 1712 ; 15 копеек ; 1932 ;  ; Ni ; VF-XF ; 60 ; elac ; 306 
 1713 ; 5 копеек ; 1939 ;  ; Br ; XF ; 22 ; elac ; 1134 
 1714 ; 1 рубль ; 1961 ;  ; Cu-Ni ; XF ; 21 ; judge ; 467 
 1715 ; 1 рубль ; 1964 ;  ; Cu-Ni ; XF ; 18 ; musik ; 163 
 1716 ; 50 копеек ; 1972 ;  ; Cu-Ni ; XF ; 23 ; maleevsw ; 521 
 1717 ; 50 копеек ; 1976 ;  ; Cu-Ni ; VF+ ; 47 ; сир ; 705 
 1718 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 30 ; urik21121 ; 223 
 1719 ; 20 копеек ; 1944 ;  ; Ni ; XF- ; 20 ; Lynx-a ; 368 
 1720 ; 15 копеек ; 1933 ;  ; Ni ; VF-XF ; 20 ; elac ; 357 
 1721 ; 15 копеек ; 1951 ;  ; Ni ; XF- ; 25 ; Ladoga ; 776 
 1722 ; 1 копейка ; 1951 ;  ; Br ; XF+ ; 11 ; maleevsw ; 623 
 1723 ; 20 копеек ; 1931 ;  ; Ni ; VF-XF ; 20 ; Закрыт ; 172 
 1724 ; 20 копеек ; 1933 ;  ; Ni ; VF-XF ; 12 ; димон 71 ; 153 
 1725 ; 20 копеек ; 1932 ;  ; Ni ; VF-XF ; 16 ; KVP1 ; 175 
 1726 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; XF ; 20 ; bv812 ; 239 
 1727 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF ; 25 ; urik21121 ; 155 
 1728 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 18 ; Лапша ; 614 
 1729 ; 20 копеек ; 1938 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 40 ; Лапша ; 487 
 1730 ; 20 копеек ; 1942 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF- ; 19 ; viktor2205 ; 716 
 1731 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF- ; 25 ; brigadir ; 336 
 1732 ; 20 копеек ; 1944 ;  ; Ni ; XF ; 21 ; judge ; 327 
 1733 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF- ; 14 ; Ctap4e ; 32 
 1734 ; 20 копеек ; 1948 ;  ; Ni ; XF- ; 59 ; kalash79 ; 159 
 1735 ; 20 копеек ; 1952 ;  ; Ni ; XF ; 13 ; serg98 ; 46 
 1736 ; 20 копеек ; 1953 ;  ; Ni ; XF+ ; 19 ; Taras58 ; 97 
 1737 ; 20 копеек ; 1954 ;  ; Ni ; XF+ ; 20 ; Taras58 ; 136 
 1738 ; 20 копеек ; 1955 ;  ; Ni ; XF ; 11 ; urik21121 ; 51 
 1739 ; 20 копеек ; 1956 ;  ; Ni ; XF ; 16 ; Taras58 ; 87 
 1740 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 24 ; urik21121 ; 61 
 1741 ; 15 копеек ; 1931 ;  ; Ni ; XF- ; 27 ; ЛАВ-13 ; 459 
 1742 ; 15 копеек ; 1932 ;  ; Ni ; XF- ; 12 ; RL3010 ; 153 
 1743 ; 15 копеек ; 1933 ;  ; Ni ; XF- ; 21 ; Lynx-a ; 254 
 1744 ; 15 копеек ; 1935 ;  ; Ni ; XF ; 33 ; elac ; 680 
 1745 ; 15 копеек ; 1936 ;  ; Ni ; XF ; 11 ; Lynx-a ; 265 
 1746 ; 15 копеек ; 1939 ;  ; Ni ; XF ; 23 ; Лапша ; 640 
 1747 ; 15 копеек ; 1943 ;  ; Ni ; XF ; 15 ; llll ; 454 
 1748 ; 15 копеек ; 1945 ;  ; Ni ; VF-XF ; 12 ; fouli ; 104 
 1749 ; 15 копеек ; 1946 ;  ; Ni ; XF- ; 27 ; Ctap4e ; 101 
 1750 ; 15 копеек ; 1948 ;  ; Ni ; VF-XF ; 29 ; erichk ; 105 
 1751 ; 15 копеек ; 1952 ;  ; Ni ; XF ; 16 ; strutikut ; 77 
 1752 ; 15 копеек ; 1953 ;  ; Ni ; VF+ ; 9 ; Bambr ; 31 
 1753 ; 15 копеек ; 1954 ;  ; Ni ; XF ; 11 ; Ladoga ; 67 
 1754 ; 15 копеек ; 1955 ;  ; Ni ; XF ; 9 ; urik21121 ; 58 
 1755 ; 15 копеек ; 1956 ;  ; Ni ; XF ; 12 ; Al1964 ; 67 
 1756 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 11 ; urik21121 ; 54 
 1757 ; 10 копеек ; 1931 ;  ; Ni ; VF-XF ; 49 ; prince1959 ; 1122 
 1658 ; 15 копеек. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 29 ; Запруда ; 929 
 1659 ; 10 копеек. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 26 ; RUS 78 ; 833 
 1660 ; 5 копеек. Упаковка ; 1967 ;  ; Cu-Zn ; AU ; 23 ; Lynx-a ; 850 
 1661 ; 3 копейки. Упаковка ; 1967 ;  ; Cu-Zn ; AU ; 28 ; alexadm ; 123 
 1662 ; 2 копейки. Упаковка ; 1967 ;  ; Cu-Zn ; AU ; 18 ; Запруда ; 227 
 1663 ; 1 копейка. Упаковка ; 1967 ;  ; Cu-Zn ; AU ; 19 ; Ксения ; 57 
 1664 ; 50 копеек. Упаковка ; 1979 ;  ; Cu-Ni ; AU ; 25 ; judge ; 388 
 1665 ; 20 копеек. Упаковка ; 1979 ;  ; Cu-Ni ; AU ; 25 ; alexadm ; 114 
 1666 ; 15 копеек. Упаковка ; 1979 ;  ; Cu-Ni ; AU ; 14 ; alexadm ; 79 
 1667 ; 10 копеек. Упаковка ; 1979 ;  ; Cu-Ni ; AU ; 11 ; alexadm ; 57 
 1668 ; 5 копеек. Упаковка ; 1979 ;  ; Cu-Zn ; AU ; 31 ; alexadm ; 184 
 1669 ; 20 копеек. Упаковка ; 1988 ;  ; Cu-Ni ; Unc ; 16 ; hugo ; 461 
 1670 ; 15 копеек. Упаковка ; 1988 ;  ; Cu-Ni ; Unc ; 29 ; froloff ; 296 
 1671 ; 10 копеек. Упаковка ; 1988 ;  ; Cu-Ni ; Unc ; 26 ; hugo ; 236 
 1672 ; 5 копеек. Упаковка ; 1988 ;  ; Cu-Zn ; AU ; 7 ; alexadm ; 160 
 1673 ; 3 копейки. Упаковка ; 1988 ;  ; Cu-Zn ; Unc ; 9 ; hugo ; 184 
 1674 ; 2 копейки. Упаковка ; 1988 ;  ; Cu-Zn ; Unc ; 12 ; hugo ; 189 
 1675 ; 1 копейка. Упаковка ; 1988 ;  ; Cu-Zn ; Unc ; 28 ; hugo ; 201 
 1676 ; 1 рубль. Упаковка ; 1978 ;  ; Cu-Ni ; AU ; 41 ; RUS 78 ; 1001 
 1677 ; 1 рубль ; 1989 ;  ; Cu-Ni ; AU ; 36 ; judge ; 300 
 1678 ; 1 рубль ; 1990 ;  ; Cu-Ni ; AU ; 48 ; maleevsw ; 401 
 1679 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF ; 27 ; judge ; 310 
 1680 ; 5 копеек ; 1961 ;  ; Cu-Zn ; AU ; 9 ; Дундич ; 225 
 1681 ; 3 копейки ; 1965 ;  ; Cu-Zn ; XF ; 43 ; erichk ; 867 
 1682 ; 3 копейки ; 1966 ;  ; Cu-Zn ; AU ; 35 ; Вяч ; 612 
 1683 ; 10 копеек ; 1939 ;  ; Ni ; XF ; 24 ; maleevsw ; 510 
 1684 ; 20 копеек "50 лет Советской власти" ; 1967 ;  ; Cu-Ni ; XF ; 13 ; KVP1 ; 101 
 1685 ; 10 копеек ; 1932 ;  ; Ni ; VF+ ; 17 ; judge ; 108 
 1686 ; 10 копеек ; 1934 ;  ; Ni ; XF- ; 43 ; Ladoga ; 2042 
 1687 ; 5 копеек ; 1932 ;  ; Br ; XF ; 13 ; Ladoga ; 204 
 1688 ; 5 копеек ; 1935 ;  ; Br ; XF ; 41 ; romik ; 12471 
 1689 ; 5 копеек ; 1939 ;  ; Br ; VF+ ; 112 ; viktor2205 ; 521 
 1690 ; 5 копеек ; 1991 ; ЛМД ; Cu-Zn ; AU ; 23 ; kornum ; 32 
 1691 ; 3 копейки ; 1935 ; Л/с звезда фигурная ; Br ; XF+ ; 39 ; Лапша ; 2591 
 1692 ; 2 копейки ; 1930 ;  ; Br ; XF ; 23 ; ryber ; 373 
 1693 ; 2 копейки ; 1940 ;  ; Br ; XF ; 30 ; RL3010 ; 146 
 1694 ; 1 копейка ; 1933 ;  ; Br ; XF ; 32 ; Ladoga ; 385 
 1695 ; 1 копейка ; 1940 ;  ; Br ; XF ; 21 ; Lynx-a ; 161 
 1696 ; 1 копейка ; 1939 ;  ; Br ; XF+ ; 23 ; Lynx-a ; 242 
 1697 ; 1 копейка ; 1949 ;  ; Br ; VF+ ; 15 ; natalka0909 ; 35 
 1698 ; 1 копейка ; 1970 ;  ; Cu-Zn ; VF+ ; 9 ; chebeer ; 26 
 1699 ; 1 копейка ; 1971 ;  ; Cu-Zn ; XF ; 16 ; генерал777 ; 57 
 1700 ; 1 копейка ; 1981 ;  ; Cu-Zn ; VF+ ; 14 ; Taras58 ; 53 
 1701 ; 1 копейка ; 1983 ;  ; Cu-Zn ; XF ; 25 ; bonipari ; 44 
 1702 ; 1 копейка ; 1984 ;  ; Cu-Zn ; XF ; 7 ; bonipari ; 42 
 1703 ; 1 рубль ; 1970 ;  ; Cu-Ni ; VF-XF ; 29 ; maleevsw ; 840 
 1704 ; 20 копеек ; 1968 ;  ; Cu-Ni ; AU ; 25 ; Lynx-a ; 980 
 1705 ; 3 копейки ; 1965 ;  ; Cu-Zn ; XF+ ; 25 ; dr_markov ; 765 
 1706 ; 50 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Zn ; AU ; 40 ; Blixa37 ; 273 
 1707 ; 20 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Zn ; XF ; 14 ; Blixa37 ; 102 
 1608 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ; Proof ; 26 ; avstraliez2 ; 1563 
 1609 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне. Бег ; Cu-Ni ; Proof ; 26 ; ГраF ; 2089 
 1610 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 16 ; мотыль ; 1530 
 1611 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Прыжки в длину ; Cu-Ni ; Proof ; 14 ; мотыль ; 1599 
 1612 ; 3 рубля. Упаковка ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 37 ; avstraliez2 ; 3068 
 1613 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 49 ; enkidu888 ; 1983 
 1614 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 47 ; mishakl ; 225 
 1615 ; 5 рублей. Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 35 ; viktor2205 ; 266 
 1616 ; 5 рублей. Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 24 ; Val1978 ; 257 
 1617 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 25 ; а мне это и надо ; 267 
 1618 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 23 ; viktor2205 ; 225 
 1619 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 20 ; Val1978 ; 200 
 1620 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 17 ; gola78 ; 157 
 1621 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 27 ; Вик2011 ; 203 
 1622 ; 5 рублей. Упаковка ; 1993 ; Древний Мерв ; Cu-Ni ; Unc ; 53 ; RUS 78 ; 2754 
 1623 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 31 ; wadimaks ; 342 
 1624 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; XF ; 7 ; босс ; 30 
 1625 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 34 ; прохожий ; 207 
 1626 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 34 ; viktor2205 ; 255 
 1627 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 20 ; Avid ; 368 
 1628 ; 5 рублей. Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 35 ; Шмейхель ; 271 
 1629 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 42 ; прохожий ; 207 
 1630 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; AU ; 30 ; kansk ; 622 
 1631 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 16 ; enkidu888 ; 600 
 1632 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 7 ; DimSL ; 426 
 1633 ; 1 рубль. ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 22 ; viktor2205 ; 179 
 1634 ; 1 рубль. Упаковка ; 1977 ; 60 лет Советской власти ; Cu-Ni ; Unc ; 45 ; Agava ; 2392 
 1635 ; 1 рубль. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Unc ; 29 ; Agava ; 816 
 1636 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 31 ; прохожий ; 373 
 1637 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 13 ; wadimaks ; 137 
 1638 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 25 ; spyder2000 ; 197 
 1639 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 9 ; мне иного не надо ; 153 
 1640 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 55 ; cherenko-1982 ; 137 
 1641 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 42 ; korshun-777 ; 203 
 1642 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 29 ; viktor2205 ; 208 
 1643 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 15 ; а мне это и надо ; 57 
 1644 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 20 ; Vanka ; 81 
 1645 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 31 ; Agava ; 133 
 1646 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 34 ; viktor2205 ; 123 
 1647 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; AU ; 20 ; радон ; 123 
 1648 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 12 ; Wolf989 ; 87 
 1649 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; AU ; 18 ; viktor2205 ; 171 
 1650 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 15 ; ва банк ; 206 
 1651 ; 50 копеек. 50 лет Советской власти ; 1967 ;  ; Cu/Ni ; AU ; 45 ; 45b00f ; 317 
 1652 ; 20 копеек. 50 лет Советской власти ; 1967 ;  ; Cu/Ni ; AU ; 23 ; Sky2 ; 301 
 1653 ; 15 копеек. 50 лет Советской власти ; 1967 ;  ; Cu/Ni ; XF+ ; 24 ; Blixa37 ; 204 
 1654 ; 10 копеек. 50 лет Советской власти ; 1967 ;  ; Cu/Ni ; AU ; 31 ; Sky2 ; 245 
 1655 ; 1 рубль. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 44 ; карат ; 730 
 1656 ; 50 копеек. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 56 ; froloff ; 1111 
 1657 ; 20 копеек. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 24 ; Запруда ; 837 
 1558 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 22 ; Hleborezka ; 155 
 1559 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF ; 5 ; vlad40421 ; 20 
 1560 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 42 ; mishakl ; 65 
 1561 ; 3 рубля ; 1992 ; "19-21 августа" ; Cu-Ni ; AU ; 27 ; Михалыч57 ; 716 
 1562 ; 3 рубля. Упаковка ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 49 ; gola78 ; 2833 
 1563 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; XF+ ; 28 ; Agava ; 132 
 1564 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; XF+ ; 18 ; Wolf989 ; 81 
 1565 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 16 ; gola78 ; 114 
 1566 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 21 ; Wolf989 ; 61 
 1567 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 27 ; Vanka ; 81 
 1568 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 36 ; poedatelmonet ; 83 
 1569 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 29 ; wadimaks ; 92 
 1570 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 23 ; wadimaks ; 170 
 1571 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 24 ; viktor2205 ; 153 
 1572 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 41 ; RUS 78 ; 203 
 1573 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 16 ; gola78 ; 138 
 1574 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 28 ; gola78 ; 180 
 1575 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 20 ; а мне это и надо ; 227 
 1576 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 23 ; viktor2205 ; 202 
 1577 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 31 ; Вик2011 ; 230 
 1578 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 46 ; Hozdvor ; 332 
 1579 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 24 ; Ctap4e ; 153 
 1580 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 23 ; gola78 ; 157 
 1581 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 44 ; gola78 ; 1009 
 1582 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 30 ; Ctap4e ; 173 
 1583 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 24 ; а мне это и надо ; 413 
 1584 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 41 ; ZOLTAN333 ; 407 
 1585 ; 1 рубль ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; AU ; 54 ; Михалыч57 ; 816 
 1586 ; 1 рубль ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; AU ; 21 ; шахтер-61 ; 704 
 1587 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 15 ; Wolf989 ; 124 
 1588 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 20 ; vet ; 357 
 1589 ; 3 рубля. Упаковка ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 39 ; ryber ; 2777 
 1590 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 46 ; DimSL ; 2000 
 1591 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; XF+ ; 16 ; Закрыт ; 84 
 1592 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF+ ; 12 ; радон ; 83 
 1593 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 43 ; viktor2205 ; 123 
 1594 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF ; 46 ; Himik Podolsk ; 84 
 1595 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 20 ; viktor2205 ; 57 
 1596 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; XF ; 68 ; viktor2205 ; 128 
 1597 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; XF ; 35 ; ALEX150 ; 222 
 1598 ; 5 рублей ; 1993 ; Древний Мерв ; Cu-Ni ; Proof ; 59 ; Дмитрий475 ; 3017 
 1599 ; 3 рубля. Упаковка ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 34 ; vet ; 793 
 1600 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 31 ; aibolit15 ; 306 
 1601 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Unc ; 14 ; Новгород 53 ; 567 
 1602 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 47 ; а мне это и надо ; 128 
 1603 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 15 ; Indys ; 129 
 1604 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 15 ; Hleborezka ; 140 
 1605 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ; Proof ; 33 ; мотыль ; 1611 
 1606 ; 1 рубль ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 29 ; vet ; 600 
 1607 ; 1 рубль ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 42 ; прохожий ; 459 
 1508 ; 1 рубль ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 26 ; gola78 ; 939 
 1509 ; 1 рубль. Новодел ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; Proof ; 24 ; pplichko ; 310 
 1510 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 20 ; Accord628 ; 128 
 1511 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 10 ; Hleborezka ; 123 
 1512 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 19 ; anders1971 ; 125 
 1513 ; 3 рубля ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 61 ; Blixa37 ; 2529 
 1514 ; 3 рубля ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 40 ; pavel788 ; 2609 
 1515 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 38 ; kansk ; 592 
 1516 ; 1 рубль ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 9 ; Sky2 ; 510 
 1517 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 27 ; froloff ; 510 
 1518 ; 1 рубль. ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 19 ; Вяч ; 104 
 1519 ; 1 рубль. Пластиковая капсула ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Proof ; 42 ; unkas ; 3570 
 1520 ; 1 рубль. Пластиковая капсула ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Proof ; 30 ; Drusa80 ; 3219 
 1521 ; 1 рубль. Пластиковая капсула ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Proof ; 32 ; Drusa80 ; 3219 
 1522 ; 1 рубль. Пластиковая капсула ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Proof ; 29 ; Drusa80 ; 2554 
