 7097 ; Лот марок. РСФСР. Гербовые. 50 и 100 ру. 2 шт ;  ;  ;  ;  ; 84 ; student1977 ; 1168 
 2459 ; 2 копейки ; 1932 ;  ; Br ; VF ; 31 ; shknikolay ; 184 
 2460 ; 3 копейки ; 1940 ;  ; Br ; AU/XF ; 19 ; konstk2 ; 385 
 2461 ; 5 копеек ; 1930 ;  ; Br ; VF ; 41 ; AlexRep ; 203 
 2462 ; 5 копеек ; 1943 ;  ; Br ; F-VF ; 26 ; SadKo ; 105 
 2463 ; 1 копейка ; 1946 ;  ; Br ; VF ; 10 ; igrtlk ; 88 
 2464 ; 5 копеек ; 1949 ;  ; Br ; VF ; 28 ; Вячеслав58 ; 114 
 2465 ; 5 копеек ; 1954 ;  ; Br ; F-VF ; 13 ; konstk2 ; 108 
 2466 ; 5 копеек ; 1962 ;  ; Cu-Zn ; AU ; 7 ; konstk2 ; 340 
 2467 ; 5 копеек ; 1974 ;  ; Cu-Zn ; AU ; 44 ; Kirusha ; 365 
 2468 ; 5 копеек ; 1982 ;  ; Cu-Zn ; AU ; 42 ; yurysanych ; 130 
 2469 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; AU ; 12 ; прохожий ; 146 
 2470 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; VF-XF ; 7 ; ВЯЗЪ ; 115 
 2471 ; 1 рубль ; 2001 ; 10 лет СНГ ; Cu-Ni ; VF-XF ; 3 ; cr2952 ; 73 
 2472 ; 1 рубль Аверс/реверс 90 градусов ; 2006 ; СПМД ; Cu-Ni-Zn ; VF-XF ; 8 ; Вячеслав58 ; 101 
 2473 ; 20 копеек ; 1951 ;  ; Ni ; VG ; 2 ; cr2952 ; 43 
 2474 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VG ; 2 ; cr2952 ; 43 
 2375 ; 1 копейка Смещение штемпеля ; 2007 ; М ; St in Ni ; XF ; 1 ; garsn ; 2 
 2376 ; 50 копеек Раскол ; 2008 ; М ; сталь, томпак ; VF ; 4 ; Svs1989 ; 12 
 2377 ; 1 копейка ; 1935 ;  ; Br ; XF+ ; 63 ; ev.lomas ; 874 
 2378 ; 2 копейки ; 1940 ;  ; Br ; VF ; 14 ; yurysanych ; 49 
 2379 ; 5 копеек ; 1940 ;  ; Br ; XF ; 34 ; ev.lomas ; 208 
 2380 ; 1 рубль ; 1985 ;  ; Cu-Ni ; AU ; 34 ; yurysanych ; 441 
 2381 ; 1 рубль ; 1986 ;  ; Cu-Ni ; AU ; 32 ; 13 ; 247 
 2382 ; 5 копеек ; 1937 ;  ; Br ; VF ; 72 ; kvs ; 1871 
 2383 ; 3 копейки ; 1943 ;  ; Br ; F-VF ; 42 ; kvs ; 148 
 2384 ; 50 копеек ; 1983 ;  ; Cu-Ni ; VF ; 5 ; kvs ; 13 
 2385 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 76 ; горный ; 667 
 2386 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; F-VF ; 30 ; Serg_43 ; 220 
 2387 ; 3 копейки ; 1931 ;  ; Br ; VF ; 13 ; kvs ; 67 
 2388 ; 3 копейки ; 1930 ;  ; Br ; VF ; 28 ; Вячеслав58 ; 87 
 2389 ; 2 копейки ; 1950 ;  ; Br ; F+ ; 4 ; kvs ; 17 
 2390 ; 2 копейки ; 1953 ;  ; Br ; F-VF ; 24 ; yurysanych ; 67 
 2391 ; 2 копейки ; 1937 ;  ; Br ; F-VF ; 13 ; kvs ; 47 
 2392 ; 1 копейка ; 1927 ;  ; Br ; F ; 12 ; kvs ; 118 
 2393 ; 5 копеек ; 1998 ; М ; St in Ni ; VF-XF ; 0 ; Не продан ; 0 
 2394 ; 5 копеек ; 1998 ; СП ; St in Ni ; XF- ; 0 ; Не продан ; 0 
 2395 ; 10 копеек ; 1935 ;  ; Ni ; VF ; 21 ; yurysanych ; 323 
 2396 ; 10 копеек ; 1937 ;  ; Ni ; VF ; 43 ; svaf ; 897 
 2397 ; 10 копеек ; 1938 ;  ; Ni ; VF ; 44 ; Мерен ; 477 
 2398 ; 10 копеек ; 1939 ;  ; Ni ; VF- ; 16 ; andrej.fedorov.1971 ; 232 
 2399 ; 15 копеек ; 1936 ;  ; Ni ; VF ; 40 ; yurysanych ; 101 
 2400 ; 15 копеек ; 1937 ;  ; Ni ; F-VF ; 25 ; Марек ; 381 
 2401 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF ; 11 ; ialaiola ; 85 
 2402 ; 20 копеек ; 1951 ;  ; Ni ; VF-XF ; 28 ; Moryak ; 370 
 2403 ; 3 копейки ; 1969 ;  ; Cu-Zn ; VF- ; 3 ; Андрей/Пермь ; 6 
 2404 ; 3 копейки ; 1968 ;  ; Cu-Zn ; VF ; 4 ; Андрей/Пермь ; 6 
 2405 ; 3 копейки ; 1967 ;  ; Cu-Zn ; VF ; 15 ; салаир ; 67 
 2406 ; 20 копеек ; 1961 ;  ; Cu-Ni ; VF ; 1 ; verysad ; 2 
 2407 ; 20 копеек ; 1948 ;  ; Ni ; XF ; 28 ; Lafeto55 ; 206 
 2408 ; 3 копейки ; 1989 ; Л/с шт.20 коп. ; Cu-Zn ; VF-XF ; 3 ; Cherpoy ; 6 
 2409 ; 10 копеек ; 1944 ;  ; Ni ; VF-XF ; 65 ; Lafeto55 ; 8025 
 2410 ; 1 копейка ; 1948 ;  ; Br ; XF ; 20 ; Serg_43 ; 113 
 2411 ; 1 копейка ; 1946 ;  ; Br ; AU ; 46 ; yurysanych ; 327 
 2412 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 14 ; the shit collector ; 126 
 2413 ; 15 копеек ; 1932 ;  ; Ni ; XF ; 37 ; велик ; 227 
 2414 ; 50 копеек ; 1990 ;  ; Cu-Ni ; AU ; 27 ; yurysanych ; 293 
 2415 ; 1 рубль ; 1961 ;  ; Cu-Ni ; AU ; 28 ; yurysanych ; 278 
 2416 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF ; 19 ; apach ; 175 
 2417 ; 1 рубль ; 1964 ;  ; Cu-Ni ; AU ; 57 ; yurysanych ; 254 
 2418 ; 5 копеек ; 1943 ;  ; Br ; F ; 7 ; Sam ; 108 
 2419 ; 3 копейки ; 1926 ;  ; Br ; VF ; 18 ; Михмих ; 200 
 2420 ; 3 копейки ; 1928 ;  ; Br ; VF ; 23 ; lesnik1 ; 126 
 2421 ; 3 копейки ; 1934 ;  ; Br ; VF ; 23 ; трутень ; 204 
 2422 ; 2 копейки ; 1926 ;  ; Br ; F-VF ; 6 ; jhjf ; 28 
 2423 ; 1 копейка ; 1927 ;  ; Br ; F-VF ; 11 ; Barin13 ; 28 
 2424 ; 1 копейка ; 1939 ;  ; Br ; VF+ ; 52 ; pollipol ; 91 
 2325 ; 15 копеек ; 1956 ;  ; Ni ; XF ; 11 ; GIP77 ; 78 
 2326 ; 15 копеек. Дубовые листья слева и справа узкие ; 1957 ; В венке герба 15 лент ; Ni ; XF+/AU ; 7 ; Habs777 ; 34 
 2327 ; 10 копеек ; 1955 ;  ; Ni ; XF+ ; 18 ; Вячеслав58 ; 78 
 2328 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; AU ; 8 ; Вячеслав58 ; 101 
 2329 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF+ ; 39 ; Habs777 ; 81 
 2330 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 8 ; vdt ; 102 
 2331 ; 10 копеек ; 1962 ;  ; Cu-Ni ; XF+/AU ; 11 ; Habs777 ; 31 
 2332 ; 5 копеек ; 1931 ;  ; Br ; F-VF ; 29 ; yurysanych ; 130 
 2333 ; 3 копейки ; 1966 ;  ; Cu-Zn ; F-VF ; 42 ; Bar-S71 ; 246 
 2334 ; 15 копеек ; 1945 ;  ; Ni ; F-VF ; 23 ; Михмих ; 235 
 2335 ; 15 копеек ; 1950 ;  ; Ni ; VF ; 11 ; Вячеслав58 ; 89 
 2336 ; 2 копейки ; 1930 ;  ; Br ; F-VF ; 8 ; Sam ; 75 
 2337 ; 1 копейка ; 1965 ;  ; Cu-Zn ; VF ; 9 ; Turist33 ; 35 
 2338 ; 1 рубль ; 1976 ;  ; Cu-Ni ; AU ; 34 ; салаир ; 2136 
 2339 ; 1 копейка Брак - "конь в шляпе" ; 2006 ; М ; St in Ni ; AU ; 36 ; 13дим13 ; 257 
 2340 ; 1 рубль ; 1998 ; ММД ; Cu-Ni-Zn ; AU ; 7 ; AlexRep ; 8 
 2341 ; 1 рубль ; 1998 ; СПМД ; Cu-Ni-Zn ; AU ; 28 ; Сашок 1959 ; 47 
 2342 ; 1 рубль ; 1997 ; СПМД ; Cu-Ni-Zn ; AU ; 25 ; Русские не сдаются ; 101 
 2343 ; 1 рубль ; 1997 ; ММД ; Cu-Ni-Zn ; AU ; 23 ; Русские не сдаются ; 104 
 2344 ; 2 рубля ; 1999 ; СПМД ; Cu-Ni-Zn ; XF ; 9 ; AlexRep ; 28 
 2345 ; 5 рублей ; 1998 ; СПМД ; Cu in Cu-Ni ; AU ; 11 ; Русские не сдаются ; 57 
 2346 ; 20 копеек ; 1931 ;  ; Ni ; F ; 15 ; ialaiola ; 94 
 2347 ; 1 копейка ; 1950 ;  ; Br ; VF ; 25 ; andrej.fedorov.1971 ; 348 
 2348 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 20 ; Вячеслав58 ; 34 
 2349 ; 20 копеек ; 1955 ;  ; Ni ; VF ; 12 ; electra ; 13 
 2350 ; 20 копеек ; 1956 ;  ; Ni ; VF ; 3 ; Снежный Барс ; 4 
 2351 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF ; 2 ; Снежный Барс ; 3 
 2352 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; XF ; 27 ; DVD67 ; 852 
 2353 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF ; 2 ; Снежный Барс ; 3 
 2354 ; 20 копеек ; 1932 ;  ; Ni ; F-VF ; 44 ; yurysanych ; 105 
 2355 ; 20 копеек ; 1933 ;  ; Ni ; F+ ; 6 ; vatjalais ; 17 
 2356 ; 20 копеек ; 1949 ;  ; Ni ; VF ; 22 ; AGA ; 133 
 2357 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 2 ; Снежный Барс ; 3 
 2358 ; 20 копеек ; 1952 ;  ; Ni ; VF- ; 4 ; Андрей/Пермь ; 11 
 2359 ; 20 копеек ; 1952 ;  ; Ni ; VF ; 25 ; yurysanych ; 37 
 2360 ; 20 копеек ; 1954 ;  ; Ni ; VF ; 4 ; Sam ; 13 
 2361 ; 20 копеек ; 1945 ;  ; Ni ; VF ; 21 ; крлкв ; 95 
 2362 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; F-VF ; 17 ; yurysanych ; 123 
 2363 ; 20 копеек ; 1953 ;  ; Ni ; VF ; 6 ; Sam ; 13 
 2364 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; F ; 4 ; Снежный Барс ; 12 
 2365 ; 20 копеек ; 1955 ;  ; Ni ; VF ; 4 ; Снежный Барс ; 7 
 2366 ; 20 копеек ; 1956 ;  ; Ni ; VF ; 2 ; Снежный Барс ; 3 
 2367 ; 50 рублей ; 1992 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; AU ; 10 ; Фрося ; 30 
 2368 ; 10 рублей ; 1991 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; AU ; 8 ; бибигон ; 20 
 2369 ; 100 рублей ; 1992 ; ЛМД Биметалл ; Cu-Ni/Cu-Zn ; AU ; 12 ; goro-vovka ; 34 
 2370 ; 1 копейка ; 1940 ;  ; Br ; VF- ; 10 ; cotangens ; 32 
 2371 ; 1 рубль ; 1964 ;  ; Cu-Ni ; VF ; 5 ; sergvetr78 ; 11 
 2372 ; 1 копейка Раскол ; 2007 ; М ; St in Ni ; XF ; 3 ; Svs1989 ; 12 
 2373 ; 10 копеек Непрочекан ;  ;  ; Cu-Zn ; VF-XF ; 2 ; goro-vovka ; 3 
 2374 ; 50 копеек Раскол ; 2012 ; М ; сталь, томпак ; VF-XF ; 6 ; Svs1989 ; 14 
 2275 ; 5 копеек ; 1973 ;  ; Cu-Zn ; AU ; 43 ; nikkkk ; 850 
 2276 ; 3 копейки ; 1978 ;  ; Cu-Zn ; AU ; 13 ; volkov ; 70 
 2277 ; 3 копейки ; 1966 ;  ; Cu-Zn ; AU ; 68 ; yurysanych ; 714 
 2278 ; 3 копейки ; 1973 ;  ; Cu-Zn ; AU ; 16 ; assesor ; 93 
 2279 ; 3 копейки ; 1984 ;  ; Cu-Zn ; AU ; 5 ; мак-сим ; 21 
 2280 ; 3 копейки ; 1976 ;  ; Cu-Zn ; AU ; 21 ; Один54 ; 32 
 2281 ; 3 копейки ; 1965 ;  ; Cu-Zn ; AU ; 33 ; the shit collector ; 1791 
 2282 ; 3 копейки ; 1967 ;  ; Cu-Zn ; AU ; 26 ; ser18342588 ; 129 
 2283 ; 3 копейки ; 1988 ;  ; Cu-Zn ; AU ; 17 ; js0000 ; 25 
 2284 ; 3 копейки ; 1972 ;  ; Cu-Zn ; AU ; 13 ; volkov ; 26 
 2285 ; 3 копейки ; 1974 ;  ; Cu-Zn ; AU ; 64 ; assesor ; 114 
 2286 ; 3 копейки ; 1979 ;  ; Cu-Zn ; AU ; 15 ; the shit collector ; 237 
 2287 ; 3 копейки ; 1989 ;  ; Cu-Zn ; AU ; 8 ; Юлий Цезарь ; 68 
 2288 ; 3 копейки ; 1983 ;  ; Cu-Zn ; AU ; 23 ; Kirusha ; 340 
 2289 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; F-VF ; 2 ; Снежный Барс ; 3 
 2290 ; 3 копейки ; 1950 ;  ; Br ; VF ; 10 ; an17s ; 20 
 2291 ; 3 копейки ; 1955 ;  ; Br ; VF ; 13 ; yurysanych ; 36 
 2292 ; 3 копейки ; 1949 ;  ; Br ; F-VF ; 2 ; Снежный Барс ; 3 
 2293 ; 3 копейки ; 1940 ;  ; Br ; VF ; 8 ; cotangens ; 23 
 2294 ; 3 копейки ; 1931 ;  ; Br ; F ; 2 ; Снежный Барс ; 3 
 2295 ; 2 копейки ; 1950 ;  ; Br ; VF ; 14 ; igrtlk ; 55 
 2296 ; 5 копеек ; 1940 ;  ; Br ; VF+ ; 42 ; Мерен ; 139 
 2297 ; 2 копейки ; 1949 ;  ; Br ; VF ; 18 ; yurysanych ; 58 
 2298 ; 2 копейки ; 1934 ;  ; Br ; F-VF ; 5 ; Barin13 ; 16 
 2299 ; 5 копеек ; 1985 ;  ; Cu-Zn ; AU ; 10 ; yurysanych ; 11 
 2300 ; 5 копеек ; 1956 ;  ; Br ; VF ; 60 ; yurysanych ; 136 
 2301 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 4 ; Снежный Барс ; 11 
 2302 ; 20 копеек ; 1987 ;  ; Cu-Ni ; AU ; 18 ; Александр007 ; 186 
 2303 ; 20 копеек ; 1983 ;  ; Cu-Ni ; AU ; 4 ; Nezd ; 11 
 2304 ; 20 копеек ; 1984 ;  ; Cu-Ni ; AU ; 5 ; Сашок 1959 ; 11 
 2305 ; 20 копеек ; 1985 ;  ; Cu-Ni ; AU ; 4 ; Nezd ; 11 
 2306 ; 20 копеек ; 1988 ;  ; Cu-Ni ; AU ; 3 ; Uri ; 11 
 2307 ; 20 копеек ; 1981 ;  ; Cu-Ni ; AU ; 37 ; Русские не сдаются ; 104 
 2308 ; 20 копеек ; 1982 ;  ; Cu-Ni ; AU ; 16 ; Русские не сдаются ; 61 
 2309 ; 20 копеек ; 1986 ;  ; Cu-Ni ; AU ; 21 ; Юлий Цезарь ; 183 
 2310 ; 20 копеек ; 1989 ;  ; Cu-Ni ; AU ; 24 ; assesor ; 36 
 2311 ; 20 копеек ; 1962 ;  ; Cu-Ni ; AU ; 28 ; 33033 ; 122 
 2312 ; 20 копеек ; 1977 ;  ; Cu-Ni ; AU ; 11 ; Squirrel ; 31 
 2313 ; 20 копеек ; 1961 ;  ; Cu-Ni ; AU ; 17 ; Русские не сдаются ; 123 
 2314 ; 20 копеек ; 1978 ;  ; Cu-Ni ; AU ; 9 ; assesor ; 51 
 2315 ; 20 копеек ; 1980 ;  ; Cu-Ni ; AU ; 46 ; Русские не сдаются ; 77 
 2316 ; 20 копеек ; 1979 ;  ; Cu-Ni ; AU ; 14 ; Русские не сдаются ; 31 
 2317 ; 20 копеек ; 1990 ;  ; Cu-Ni ; AU ; 13 ; Русские не сдаются ; 32 
 2318 ; 20 копеек ; 1991 ; ЛМД ; Cu-Ni ; AU ; 1 ; guzubala ; 2 
 2319 ; 10 копеек ; 1980 ;  ; Cu-Ni ; AU ; 5 ; Вячеслав58 ; 11 
 2320 ; 1 копейка ; 1979 ;  ; Cu-Zn ; AU ; 31 ; yurysanych ; 201 
 2321 ; 20 копеек ; 1956 ;  ; Ni ; AU ; 7 ; s1991s ; 100 
 2322 ; 20 копеек ; 1955 ;  ; Ni ; XF+/AU ; 9 ; Habs777 ; 37 
 2323 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 11 ; s1991s ; 100 
 2324 ; 15 копеек ; 1955 ;  ; Ni ; XF+ ; 25 ; Habs777 ; 38 
 2225 ; 10 рублей ; 2007 ; Великий Устюг. Древние города России ; биметалл ; AU ; 27 ; Копеечка ; 229 
 2226 ; 10 рублей ; 2010 ; Брянск ; биметалл ; XF+ ; 5 ; L.R.Ridinghood ; 51 
 2227 ; 25 рублей ; 2017 ; ММД Дари добро детям ; Cu-Ni ; AU ; 39 ; electra ; 5649 
 2228 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; AU/XF ; 19 ; z196723 ; 60 
 2229 ; 25 рублей. Барбоскины ; 2020 ;  ; Cu-Ni ; AU ; 20 ; vasa ; 108 
 2230 ; 25 рублей. Крокодил Гена ; 2020 ;  ; Cu-Ni ; AU ; 26 ; Плотник ; 161 
 2231 ; 25 рублей. Крокодил Гена ; 2020 ;  ; Cu-Ni ; AU ; 20 ; vasa ; 165 
 2232 ; 25 рублей. Барбоскины ; 2020 ;  ; Cu-Ni ; AU ; 12 ; Захар ; 101 
 2233 ; 25 рублей. Врачам и медицинским работникам (COVID-19) ; 2020 ;  ; Cu-Ni ; AU ; 14 ; Сhatsky ; 53 
 2234 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 13 ; Сhatsky ; 404 
 2235 ; 10 рублей ; 2014 ; Челябинская область ; биметалл ; XF ; 25 ; Вячеслав58 ; 31 
 2236 ; 10 рублей ; 2011 ; Воронежская область ; биметалл ; AU ; 11 ; Bartender ; 31 
 2237 ; 10 рублей ; 2011 ; Республика Бурятия ; биметалл ; XF+ ; 11 ; voron-74-47 ; 45 
 2238 ; 10 рублей ; 2014 ; Пензенская область ; биметалл ; AU ; 9 ; 2422862 ; 31 
 2239 ; 10 рублей ; 2005 ; СПМД 60 лет Победы в ВОВ ; биметалл ; XF+ ; 5 ; sergvetr78 ; 24 
 2240 ; 10 рублей ; 2014 ; Пензенская область ; биметалл ; AU ; 7 ; Bartender ; 16 
 2241 ; 10 рублей ; 2014 ; Челябинская область ; биметалл ; XF+ ; 31 ; Вячеслав58 ; 34 
 2242 ; 10 рублей ; 2010 ; Брянск ; биметалл ; AU ; 5 ; voron-74-47 ; 51 
 2243 ; 10 рублей ; 2014 ; Челябинская область ; биметалл ; XF ; 12 ; Вячеслав58 ; 25 
 2244 ; 10 рублей ; 2014 ; Нерехта, Костромская область ; биметалл ; AU ; 10 ; sergvetr78 ; 16 
 2245 ; 10 рублей ; 2006 ; Республика Алтай ; биметалл ; AU ; 13 ; друзья ; 34 
 2246 ; 10 рублей ; 2006 ; Торжок ; биметалл ; XF ; 5 ; vborisevich1 ; 46 
 2247 ; 10 рублей ; 2005 ; СПМД 60 лет Победы в ВОВ ; биметалл ; XF ; 4 ; sergvetr78 ; 12 
 2248 ; 10 рублей ; 2005 ; ММД 60 лет Победы в ВОВ ; биметалл ; VF-XF ; 4 ; sergvetr78 ; 11 
 2249 ; 10 рублей ; 2014 ; Нерехта, Костромская область ; биметалл ; AU ; 6 ; sergvetr78 ; 12 
 2250 ; 50 копеек ; 1964 ;  ; Cu-Ni ; VF ; 10 ; 33033 ; 11 
 2251 ; 50 копеек ; 1977 ;  ; Cu-Ni ; AU ; 18 ; С улыбкой по жизни ; 83 
 2252 ; 50 копеек ; 1968 ;  ; Cu-Ni ; AU ; 29 ; С улыбкой по жизни ; 177 
 2253 ; 50 копеек ; 1965 ;  ; Cu-Ni ; F-VF ; 43 ; yurysanych ; 204 
 2254 ; 20 копеек ; 1979 ;  ; Cu-Ni ; AU ; 3 ; Юлий Цезарь ; 23 
 2255 ; 50 копеек ; 1976 ;  ; Cu-Ni ; VF+ ; 51 ; shknikolay ; 768 
 2256 ; 20 копеек ; 1983 ;  ; Cu-Ni ; AU ; 3 ; verysad ; 6 
 2257 ; 20 копеек ; 1982 ;  ; Cu-Ni ; AU ; 3 ; Александр007 ; 11 
 2258 ; 20 копеек ; 1961 ;  ; Cu-Ni ; AU ; 9 ; Русские не сдаются ; 31 
 2259 ; 20 копеек ; 1985 ;  ; Cu-Ni ; AU ; 3 ; Uri ; 11 
 2260 ; 20 копеек ; 1981 ;  ; Cu-Ni ; AU ; 1 ; verysad ; 2 
 2261 ; 5 копеек ; 1988 ;  ; Cu-Zn ; AU ; 3 ; verysad ; 10 
 2262 ; 5 копеек ; 1961 ;  ; Cu-Zn ; AU ; 18 ; Kirusha ; 385 
 2263 ; 5 копеек ; 1976 ;  ; Cu-Zn ; AU ; 21 ; js0000 ; 36 
 2264 ; 5 копеек ; 1982 ;  ; Cu-Zn ; AU ; 11 ; Логистик ; 20 
 2265 ; 1 копейка Раскол ; 2004 ; СП ; St в Ni ; AU ; 3 ; za-via ; 11 
 2266 ; 1 копейка шт 1.2А (АС) ; 2007 ; М ; St in Ni ; XF ; 5 ; 13дим13 ; 28 
 2267 ; 10 копеек ; 1932 ;  ; Ni ; AU ; 35 ; Алекс_Москва ; 2260 
 2268 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 9 ; s1991s ; 39 
 2269 ; 15 копеек ; 1943 ;  ; Ni ; VF-XF ; 30 ; shknikolay ; 155 
 2270 ; 20 копеек В капсуле ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ;  ; 86 ; assesor ; 1791 
 2271 ; 15 копеек В капсуле ; 1946 ;  ; Ni ;  ; 24 ; za-via ; 1106 
 2272 ; 5 копеек ; 1962 ;  ; Cu-Zn ; AU ; 12 ; Uri ; 340 
 2273 ; 5 копеек ; 1978 ;  ; Cu-Zn ; AU ; 34 ; tpls ; 226 
 2274 ; 5 копеек ; 1989 ;  ; Cu-Zn ; AU ; 5 ; Uri ; 22 
 2175 ; 1 рубль Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 33 ; rem. ; 157 
 2176 ; 1 рубль Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 21 ; madmax1390@ ; 144 
 2177 ; 1 рубль Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 22 ; remirk ; 140 
 2178 ; 5 рублей Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 9 ; remirk ; 155 
 2179 ; 5 рублей Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 22 ; DVD67 ; 238 
 2180 ; 5 рублей Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 30 ; V5 ; 367 
 2181 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 50 ; Вячеслав58 ; 1593 
 2182 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 19 ; andrej.fedorov.1971 ; 159 
 2183 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 9 ; rusin ; 119 
 2184 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 17 ; buben ; 177 
 2185 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 18 ; z196723 ; 195 
 2186 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 11 ; z196723 ; 161 
 2187 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 11 ; Вячеслав58 ; 243 
 2188 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 27 ; buben ; 240 
 2189 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 9 ; t_v_v ; 184 
 2190 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 17 ; cot321 ; 262 
 2191 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 8 ; сортам70 ; 68 
 2192 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 13 ; andrej.fedorov.1971 ; 113 
 2193 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 11 ; z196723 ; 148 
 2194 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 13 ; сортам70 ; 146 
 2195 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; AU ; 18 ; Бросок кобры ; 109 
 2196 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; AU ; 28 ; Bartender ; 104 
 2197 ; 25 рублей Врачам и медработникам ; 2020 ;  ; Cu-Ni ; XF ; 16 ; kvs ; 45 
 2198 ; 25 рублей Барбоскины ; 2020 ;  ; Cu-Ni ; VF-XF ; 32 ; apach ; 110 
 2199 ; 25 рублей ЧМ по футболу ; 2018 ;  ; Cu-Ni ; XF ; 18 ; kvs ; 38 
 2200 ; 10 рублей Человек труда ; 2020 ;  ; Лат/St ; AU ; 32 ; maks169 ; 80 
 2201 ; 10 рублей Человек труда ; 2020 ;  ; Лат/St ; AU ; 31 ; electra ; 90 
 2202 ; 5 рублей Курильская десантная операция ; 2020 ;  ; Ni/St ; AU ; 44 ; 21011984andrei ; 53 
 2203 ; 10 рублей ; 2009 ; В. Новгород ; биметалл ; AU ; 40 ; 2422862 ; 199 
 2204 ; 10 рублей Рязанская область ; 2020 ;  ; биметалл ; AU ; 20 ; Плотник ; 67 
 2205 ; 10 рублей Козельск ; 2020 ;  ; биметалл ; AU ; 17 ; kvs ; 59 
 2206 ; 1 рубль ; 2001 ; 10 лет СНГ ; Cu-Ni ; AU ; 27 ; rusin ; 90 
 2207 ; 2 рубля ; 2001 ; СПМД Ю.Гагарин ; Cu-Ni ; AU ; 10 ; флокс ; 31 
 2208 ; 2 рубля ; 2001 ; ММД Ю.Гагарин ; Cu-Ni ; AU ; 12 ; флокс ; 46 
 2209 ; 10 рублей ; 2008 ; Древние города России. Приозерск ; биметалл ; AU ; 18 ; YuraB ; 171 
 2210 ; 10 рублей ; 2009 ; В. Новгород ; биметалл ; AU ; 22 ; Сашок 1959 ; 193 
