 5920 ; Бона иностранная. Пакистан ;  ;  ;  ;  ; 39 ; кварта ; 215 
 1705 ; 1 копейка ; 1927 ;  ; Br ; VF ; 31 ; musik ; 213 
 1706 ; 5 копеек. ; 1973 ;  ; Cu-Zn ; XF- ; 54 ; stas6992 ; 417 
 1707 ; 2 копейки ; 1930 ;  ; Br ; XF- ; 38 ; shurup37 ; 170 
 1708 ; 1 рубль ; 1982 ;  ; Cu-Ni ; XF+ ; 44 ; мон ; 1326 
 1709 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF ; 54 ; Ferros ; 300 
 1710 ; 50 копеек ; 1984 ;  ; Cu-Ni ; XF ; 8 ; мон ; 63 
 1711 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF+ ; 37 ; Bonifaciy ; 215 
 1712 ; 50 копеек ; 1989 ;  ; Cu-Ni ; XF+ ; 45 ; vlk_ ; 363 
 1713 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; XF+ ; 47 ; Bonifaciy ; 230 
 1714 ; 50 копеек ; 1981 ;  ; Cu-Ni ; XF ; 27 ; WhiteMouse ; 157 
 1715 ; 50 копеек ; 1982 ;  ; Cu-Ni ; XF+ ; 43 ; omsk77 ; 161 
 1716 ; 50 копеек ; 1983 ;  ; Cu-Ni ; XF ; 21 ; petpet ; 153 
 1717 ; 1 рубль ; 1982 ;  ; Cu-Ni ; VF ; 66 ; Sheff ; 1300 
 1718 ; 20 копеек ; 1977 ;  ; Cu-Ni ; XF ; 7 ; kvs ; 63 
 1719 ; 10 копеек ; 1969 ;  ; Cu-Ni ; VF ; 3 ; kvs ; 50 
 1720 ; 5 копеек ; 1943 ;  ; Br ; F+ ; 36 ; shurup37 ; 296 
 1721 ; 3 копейки ; 1948 ;  ; Br ; VF+ ; 10 ; shurup37 ; 123 
 1722 ; 2 копейки ; 1935 ;  ; Br ; F ; 9 ; kvs ; 90 
 1723 ; 2 копейки ; 1962 ;  ; Cu-Zn ; F-VF ; 8 ; kvs ; 63 
 1624 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 10 ; malshy ; 153 
 1625 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 16 ; malshy ; 227 
 1626 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 32 ; simonsimon ; 187 
 1627 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 27 ; malshy ; 227 
 1628 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 15 ; yrik ; 183 
 1629 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; XF ; 8 ; Region62 ; 105 
 1630 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF ; 35 ; Region62 ; 153 
 1631 ; 15 копеек ; 1936 ;  ; Ni ; XF+ ; 31 ; alik434 ; 135 
 1632 ; 20 копеек ; 1931 ;  ; Ni ; VF ; 5 ; dmitrii78 ; 90 
 1633 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; XF ; 26 ; max5252 ; 352 
 1634 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF-XF ; 20 ; tikhomirius ; 108 
 1635 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 13 ; krut0803 ; 357 
 1636 ; 20 копеек ; 1939 ;  ; Ni ; VF ; 21 ; дутик ; 204 
 1637 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF+ ; 18 ; shurup37 ; 159 
 1638 ; 20 копеек ; 1953 ;  ; Ni ; XF ; 12 ; gelo ; 61 
 1639 ; 15 копеек ; 1936 ;  ; Ni ; VF ; 55 ; tikhomirius ; 83 
 1640 ; 15 копеек ; 1940 ;  ; Ni ; XF ; 53 ; диман ; 363 
 1641 ; 15 копеек ; 1948 ;  ; Ni ; VF ; 34 ; leshii40 ; 38 
 1642 ; 15 копеек ; 1955 ;  ; Ni ; XF+ ; 20 ; dim66 ; 66 
 1643 ; 10 копеек ; 1938 ;  ; Ni ; XF- ; 32 ; Horta ; 559 
 1644 ; 10 копеек ; 1936 ;  ; Сu-Ni ; XF- ; 24 ; alik434 ; 128 
 1645 ; 10 копеек ; 1939 ;  ; Ni ; VF-XF ; 31 ; max5252 ; 839 
 1646 ; 10 копеек ; 1952 ;  ; Ni ; VF ; 18 ; Jiamer57rus ; 80 
 1647 ; 10 копеек ; 1940 ;  ; Ni ; VF ; 14 ; татьяна мичуринск ; 340 
 1648 ; 1 рубль ; 1964 ;  ; Cu-Ni ; XF ; 13 ; Bonifaciy ; 100 
 1649 ; 1 рубль ; 1986 ;  ; Cu-Ni ; XF ; 18 ; vlk_ ; 368 
 1650 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF+ ; 26 ; татьяна мичуринск ; 412 
 1651 ; 1 рубль ; 1965 ;  ; Cu-Ni ; XF+ ; 35 ; Bonifaciy ; 259 
 1652 ; 1 рубль ; 1961 ;  ; Cu-Ni ; XF ; 18 ; Ferros ; 340 
 1653 ; 1 рубль ; 1989 ;  ; Cu-Ni ; XF ; 15 ; Ferros ; 281 
 1654 ; 1 рубль ; 1984 ;  ; Cu-Ni ; XF+ ; 34 ; vlk_ ; 512 
 1655 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; XF+ ; 13 ; татьяна мичуринск ; 320 
 1656 ; 1 рубль ; 1987 ;  ; Cu-Ni ; XF ; 43 ; Vol4en0k ; 829 
 1657 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF ; 21 ; Ferros ; 255 
 1658 ; 1 рубль ; 1985 ;  ; Cu-Ni ; XF+ ; 23 ; Ferros ; 340 
 1659 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF+ ; 21 ; Ferros ; 207 
 1660 ; 50 копеек ; 1977 ;  ; Cu-Ni ; XF+ ; 39 ; omsk77 ; 240 
 1661 ; 50 копеек ; 1981 ;  ; Cu-Ni ; XF+ ; 34 ; Agava ; 171 
 1662 ; 50 копеек ; 1978 ;  ; Cu-Ni ; XF ; 60 ; Vol4en0k ; 351 
 1663 ; 5 копеек ; 1940 ;  ; Br ; VF+ ; 13 ; shurup37 ; 102 
 1664 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; VF ; 9 ; shurup37 ; 102 
 1665 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF+ ; 7 ; max5252 ; 102 
 1666 ; 3 копейки ; 1932 ;  ; Br ; VF ; 1 ; simonsimon ; 2 
 1667 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF-XF ; 25 ; max5252 ; 310 
 1668 ; 3 копейки ; 1946 ;  ; Br ; XF- ; 20 ; shurup37 ; 113 
 1669 ; 3 копейки ; 1940 ;  ; Br ; XF ; 21 ; shurup37 ; 189 
 1670 ; 3 копейки ; 1939 ;  ; Br ; VF ; 18 ; shurup37 ; 159 
 1671 ; 3 копейки ; 1938 ;  ; Br ; VF ; 5 ; gelo ; 28 
 1672 ; 3 копейки ; 1948 ;  ; Br ; XF ; 22 ; shurup37 ; 239 
 1673 ; 2 копейки ; 1938 ;  ; Br ; XF ; 33 ; shurup37 ; 173 
 1574 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 36 ; Zar ; 604 
 1575 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои.Дата 1990 вместо 1991 ; Cu-Ni ; XF ; 98 ; бонифаций ; 3325 
 1576 ; 3 рубля ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; XF- ; 35 ; malshy ; 1100 
 1577 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 26 ; Tritiy2 ; 203 
 1578 ; 1 рубль. Новодел ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 49 ; ojk ; 512 
 1579 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 50 ; Vol4en0k ; 867 
 1580 ; 1 рубль. Новодел ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 67 ; Vol4en0k ; 816 
 1581 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; Proof ; 29 ; Vol4en0k ; 867 
 1582 ; 1 рубль. Новодел. Упаковка ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 53 ; Vol4en0k ; 797 
 1583 ; 1 рубль. Упаковка ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 24 ; T1000 ; 250 
 1584 ; 1 рубль. Новодел. Упаковка ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; Proof ; 32 ; Никандр ; 781 
 1585 ; 1 рубль. Новодел. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Proof ; 41 ; ojk ; 532 
 1586 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 41 ; T1000 ; 510 
 1587 ; 3 рубля. Упаковка ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 48 ; T1000 ; 714 
 1588 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; XF+ ; 26 ; ввп ; 227 
 1589 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 15 ; yrik ; 93 
 1590 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF+ ; 13 ; paranoy ; 71 
 1591 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 18 ; carpetz ; 93 
 1592 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF+ ; 7 ; paranoy ; 72 
 1593 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF+ ; 7 ; buben ; 75 
 1594 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 31 ; karal ; 126 
 1595 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 17 ; юрий73 ; 126 
 1596 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF+ ; 36 ; Мак Дак ; 139 
 1597 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; XF ; 15 ; Mahfey ; 75 
 1598 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF ; 12 ; carpetz ; 93 
 1599 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; XF+ ; 13 ; Александр974 ; 93 
 1600 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 26 ; dim66 ; 125 
 1601 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; XF+ ; 16 ; Александр974 ; 89 
 1602 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; XF+ ; 18 ; Александр974 ; 184 
 1603 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; XF ; 19 ; Александр974 ; 104 
 1604 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; XF ; 20 ; Александр974 ; 105 
 1605 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF ; 26 ; ацетон ; 81 
 1606 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; XF+ ; 21 ; karal ; 55 
 1607 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 21 ; Александр974 ; 201 
 1608 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 18 ; сортам70 ; 186 
 1609 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 23 ; malshy ; 221 
 1610 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 33 ; alexm ; 260 
 1611 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; Proof ; 45 ; ОМЕН ; 27000 
 1612 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Proof ; 83 ; dronik57 ; 7242 
 1613 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; Proof ; 62 ; dronik57 ; 2754 
 1614 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; Proof ; 65 ; dronik57 ; 2926 
 1615 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 62 ; BratecZu ; 2066 
 1616 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; Proof ; 93 ; StarinaHenk ; 3017 
 1617 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; Proof ; 27 ; Nikolaev2 ; 1200 
 1618 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; Proof ; 39 ; BratecZu ; 2042 
 1619 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; XF+ ; 34 ; malshy ; 248 
 1620 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; XF+ ; 18 ; malshy ; 237 
 1621 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 24 ; Александр974 ; 186 
 1622 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF+ ; 19 ; Александр974 ; 91 
 1623 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 8 ; tanker1975 ; 91 
 1524 ; 3 рубля ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 57 ; Bizon6055 ; 793 
 1525 ; 5 рублей ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 21 ; Дима Шухов ; 716 
 1526 ; 1 рубль ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; Proof ; 52 ; Bizon6055 ; 1138 
 1527 ; 1 рубль ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Proof ; 21 ; Bizon6055 ; 1211 
 1528 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 21 ; Ferros ; 320 
 1529 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 13 ; simonsimon ; 143 
 1530 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 19 ; сортам70 ; 116 
 1531 ; 1 рубль ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Proof ; 35 ; malshy ; 1128 
 1532 ; 1 рубль ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; Proof ; 42 ; Bizon6055 ; 1164 
 1533 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 34 ; simonsimon ; 250 
 1534 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 64 ; T1000 ; 297 
 1535 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 29 ; T1000 ; 190 
 1536 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 32 ; karal ; 186 
 1537 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 24 ; karal ; 186 
 1538 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Proof ; 19 ; Румата ; 2098 
 1539 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Proof ; 18 ; serega67 ; 2301 
 1540 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Proof ; 11 ; Румата ; 1600 
 1541 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Proof ; 27 ; Румата ; 12222 
 1542 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Proof ; 10 ; Димон777 ; 2040 
 1543 ; 1 рубль. В конверте ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; AU ; 25 ; ga2012 ; 306 
 1544 ; 1 рубль. В коробке на 6 монет ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Proof ; 21 ; Румата ; 2550 
 1545 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF ; 10 ; стоп ; 82 
 1546 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 19 ; Ferros ; 438 
 1547 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; XF ; 18 ; отрывайся ; 136 
 1548 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; XF ; 22 ; стоп ; 306 
 1549 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF ; 13 ; carpetz ; 93 
 1550 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; XF ; 33 ; sergey35 ; 247 
 1551 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF ; 22 ; стоп ; 306 
 1552 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; XF ; 21 ; стоп ; 300 
 1553 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; XF+ ; 19 ; Александр974 ; 120 
 1554 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; XF ; 26 ; Александр974 ; 147 
 1555 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; XF- ; 18 ; юрий73 ; 247 
 1556 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF- ; 6 ; paranoy ; 72 
 1557 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF ; 17 ; радон ; 248 
 1558 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; XF ; 11 ; Александр974 ; 81 
 1559 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 22 ; юрий73 ; 368 
 1560 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; XF ; 21 ; Мак Дак ; 380 
 1561 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; XF ; 17 ; Александр974 ; 137 
 1562 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; XF ; 42 ; Ferros ; 450 
 1563 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF+ ; 28 ; Ferros ; 331 
 1564 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; XF ; 8 ; karal ; 67 
 1565 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 30 ; Оленька ; 192 
 1566 ; 3 рубля. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 28 ; T1000 ; 429 
 1567 ; 3 рубля ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 32 ; Bizon6055 ; 920 
 1568 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 36 ; malshy ; 1427 
 1569 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Proof ; 25 ; Serg3368 ; 1925 
 1570 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; Unc ; 25 ; malshy ; 838 
 1571 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Unc ; 35 ; malshy ; 1022 
 1572 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 49 ; Vol4en0k ; 1711 
 1573 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 61 ; lbah1 ; 1537 
 1474 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 17 ; T1000 ; 165 
 1475 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 9 ; T1000 ; 180 
 1476 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 33 ; T1000 ; 234 
 1477 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 14 ; T1000 ; 250 
 1478 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 31 ; T1000 ; 232 
 1479 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 13 ; loguten ; 1020 
 1480 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ; Proof ; 62 ; Avid ; 2683 
 1481 ; 1 рубль ; 1991 ; Олимпиада в Барселоне. Бег ; Cu-Ni ; Proof ; 17 ; andrei71 ; 1360 
 1482 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Метание копья ; Cu-Ni ; Proof ; 39 ; Vebr ; 2244 
 1483 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Велосипед ; Cu-Ni ; Proof ; 18 ; Vebr ; 2763 
 1484 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Прыжки в длину ; Cu-Ni ; Proof ; 23 ; Avid ; 2550 
 1485 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 9 ; rbmamba ; 1500 
 1486 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 19 ; iizikul ; 561 
 1487 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; AU ; 21 ; АЕ22 ; 538 
 1488 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF ; 14 ; carpetz ; 85 
 1489 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 31 ; Ferros ; 400 
 1490 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Unc ; 24 ; Ferros ; 360 
 1491 ; 1 рубль. Упаковка ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 36 ; Ferros ; 783 
 1492 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 19 ; T1000 ; 275 
 1493 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 26 ; T1000 ; 202 
 1494 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 25 ; Дима1970 ; 255 
 1495 ; 5 рублей. Упаковка ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 67 ; Мак Дак ; 765 
 1496 ; 1 рубль. Упаковка ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 45 ; T1000 ; 1847 
 1497 ; 1 рубль. Упаковка ; 1981 ; Дружба навеки ; Cu-Ni ; Proof ; 64 ; Vol4en0k ; 3609 
 1498 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF ; 13 ; yrik ; 77 
 1499 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF ; 21 ; стоп ; 261 
 1500 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 19 ; yrik ; 89 
 1501 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF+ ; 11 ; artmaks ; 89 
 1502 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 28 ; petpet ; 255 
 1503 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 27 ; ger_ostrat ; 193 
 1504 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 34 ; shiraliv ; 251 
 1505 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 17 ; Ivaanch77 ; 202 
 1506 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 44 ; petpet ; 300 
 1507 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 18 ; T1000 ; 163 
 1508 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 20 ; T1000 ; 192 
 1509 ; 1 рубль. Упаковка подклеена ; 1967 ; 50 лет Советской власти ; Cu-Ni ; XF- ; 17 ; petpet ; 107 
 1510 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 17 ; simonsimon ; 175 
 1511 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 26 ; dinkini ; 157 
 1512 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; XF+ ; 19 ; Tritiy2 ; 330 
 1513 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; XF- ; 13 ; юрий73 ; 251 
 1514 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; XF+ ; 26 ; dim66 ; 351 
 1515 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; XF+ ; 20 ; Ferros ; 195 
 1516 ; 1 рубль ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; AU ; 22 ; malshy ; 830 
 1517 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; XF ; 13 ; karal ; 100 
 1518 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF ; 17 ; стоп ; 204 
 1519 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 30 ; Александр974 ; 230 
 1520 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; AU ; 64 ; Ferros ; 306 
 1521 ; 1 рубль ; 1986 ; Международный год мира.В рубле Л в виде шалаша. ; Cu-Ni ; XF ; 33 ; seer ; 922 
