 5940 ; Лот бон 2 шт. Болгария ; 1951 ;  ;  ;  ; 14 ; cr2952 ; 111 
 2125 ; Набор монет СССР (50 лет Советской власти 1967г): 1 руб, 50,20,15,10,5,3,2,1 коп (5шт) + жетон. Упаковка нарушена ; 1967ЛМД ;  ; Cu-Zn,Cu-Ni ; AU ; 29 ; heavy_fly ; 1644 
 2026 ; 10 копеек ; 1948 ;  ; Ni ; VF ; 24 ; AVGUST ; 159 
 2027 ; 10 копеек ; 1949 ;  ; Ni ; XF+ ; 22 ; Technics ; 174 
 2028 ; 10 копеек ; 1950 ;  ; Ni ; XF+ ; 31 ; coincoll ; 204 
 2029 ; 10 копеек ; 1952 ;  ; Ni ; XF+ ; 22 ; Гимназист 1514 ; 300 
 2030 ; 10 копеек ; 1955 ;  ; Ni ; AU ; 29 ; John16 ; 133 
 2031 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; AU ; 11 ; AVGUST ; 160 
 2032 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 21 ; daymand ; 88 
 2033 ; 5 копеек ; 1946 ;  ; Br ; VF ; 24 ; stok ; 99 
 2034 ; 5 копеек ; 1953 ;  ; Br ; VF+ ; 18 ; Lizig1 ; 90 
 2035 ; 5 копеек ; 1954 ;  ; Br ; XF ; 23 ; Lizig1 ; 99 
 2036 ; 5 копеек ; 1955 ;  ; Br ; XF ; 28 ; мон ; 101 
 2037 ; 5 копеек ; 1956 ;  ; Br ; XF+ ; 28 ; agent 007 ; 283 
 2038 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; XF ; 21 ; мон ; 108 
 2039 ; 3 копейки ; 1928 ;  ; Br ; VF ; 38 ; agent 007 ; 115 
 2040 ; 3 копейки ; 1930 ;  ; Br ; VF-XF ; 51 ; geracon2009 ; 220 
 2041 ; 3 копейки ; 1931 ;  ; Br ; VF+ ; 36 ; Ctap4e ; 71 
 2042 ; 3 копейки ; 1932 ;  ; Br ; XF ; 54 ; alexeyre ; 209 
 2043 ; 3 копейки ; 1933 ;  ; Br ; VF-XF ; 40 ; agent 007 ; 420 
 2044 ; 3 копейки ; 1938 ;  ; Br ; XF- ; 21 ; Serg78 ; 59 
 2045 ; 3 копейки ; 1940 ;  ; Br ; VF+ ; 13 ; мон ; 48 
 2046 ; 3 копейки ; 1946 ;  ; Br ; VF- ; 13 ; vizer ; 23 
 2047 ; 3 копейки ; 1950 ;  ; Br ; XF ; 42 ; alexeyre ; 357 
 2048 ; 3 копейки ; 1953 ;  ; Br ; VF ; 20 ; panti2008 ; 100 
 2049 ; 3 копейки ; 1956 ;  ; Br ; VF+ ; 9 ; stok ; 33 
 2050 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF ; 14 ; off ; 51 
 2051 ; 2 копейки ; 1926 ;  ; Br ; XF+ ; 28 ; ryber ; 255 
 2052 ; 2 копейки ; 1931 ;  ; Br ; XF- ; 46 ; alexeyre ; 204 
 2053 ; 2 копейки ; 1936 ;  ; Br ; VF-XF ; 43 ; Leopold36 ; 200 
 2054 ; 2 копейки ; 1937 ;  ; Br ; VF+ ; 29 ; Leopold36 ; 200 
 2055 ; 2 копейки ; 1938 ;  ; Br ; VF ; 17 ; WhiteMouse ; 80 
 2056 ; 2 копейки ; 1939 ;  ; Br ; VF-XF ; 19 ; Leopold36 ; 200 
 2057 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF+ ; 17 ; off ; 204 
 2058 ; 2 копейки ; 1961 ;  ; Cu-Zn ; VF ; 5 ; stok ; 33 
 2059 ; 1 копейка ; 1927 ;  ; Br ; VF ; 19 ; pplichko ; 79 
 2060 ; 1 копейка ; 1933 ;  ; Br ; XF+ ; 33 ; omsk77 ; 306 
 2061 ; 1 копейка ; 1936 ;  ; Br ; XF ; 18 ; мон ; 69 
 2062 ; 1 копейка ; 1937 ;  ; Br ; XF+ ; 14 ; Horta ; 261 
 2063 ; 1 копейка ; 1938 ;  ; Br ; XF ; 17 ; Mahfey ; 87 
 2064 ; 1 копейка ; 1938 ;  ; Br ; XF ; 33 ; sever55 ; 78 
 2065 ; 1 копейка ; 1939 ;  ; Br ; XF ; 34 ; eol69 ; 159 
 2066 ; 1 копейка ; 1940 ;  ; Br ; XF+ ; 23 ; Mahfey ; 77 
 2067 ; 1 копейка ; 1946 ;  ; Br ; XF ; 13 ; лом45 ; 89 
 2068 ; 1 копейка ; 1936 ;  ; Br ; XF ; 11 ; Serg78 ; 61 
 2069 ; 1 копейка ; 1937 ;  ; Br ; XF+ ; 22 ; Horta ; 134 
 2070 ; 1 копейка ; 1938 ;  ; Br ; XF+ ; 20 ; *5630&* ; 99 
 2071 ; 1 копейка ; 1946 ;  ; Br ; AU ; 27 ; agent 007 ; 204 
 2072 ; 1 копейка ; 1948 ;  ; Br ; AU ; 13 ; Skilfulsun ; 623 
 2073 ; 1 копейка ; 1949 ;  ; Br ; XF ; 7 ; stok ; 51 
 2074 ; 1 копейка ; 1949 ;  ; Br ; XF- ; 10 ; vizer ; 24 
 2075 ; 1 копейка ; 1952 ;  ; Br ; AU ; 26 ; кукареку ; 207 
 1976 ; 20 копеек ; 1948 ;  ; Ni ; XF- ; 23 ; 369 ; 111 
 1977 ; 20 копеек ; 1949 ;  ; Ni ; XF- ; 32 ; mto14 ; 100 
 1978 ; 20 копеек ; 1952 ;  ; Ni ; AU ; 38 ; мон ; 101 
 1979 ; 20 копеек ; 1955 ;  ; Ni ; XF ; 13 ; stok ; 34 
 1980 ; 20 копеек ; 1956 ;  ; Ni ; XF ; 12 ; mto14 ; 55 
 1981 ; 15 копеек ; 1956 ;  ; Ni ; XF+ ; 25 ; AVGUST ; 102 
 1982 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 33 ; AVGUST ; 102 
 1983 ; 10 копеек ; 1936 ;  ; Сu-Ni ; VF ; 22 ; AVGUST ; 100 
 1984 ; 10 копеек ; 1946 ;  ; Ni ; XF ; 24 ; AVGUST ; 102 
 1985 ; 10 копеек ; 1950 ;  ; Ni ; XF+ ; 41 ; agent 007 ; 267 
 1986 ; 10 копеек ; 1952 ;  ; Ni ; AU ; 26 ; agent 007 ; 204 
 1987 ; 10 копеек ; 1955 ;  ; Ni ; AU ; 25 ; Алексис ; 153 
 1988 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 13 ; daymand ; 100 
 1989 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; XF+ ; 30 ; hanim ; 150 
 1990 ; 3 копейки ; 1931 ;  ; Br ; VF ; 16 ; Volok ; 50 
 1991 ; 3 копейки ; 1932 ;  ; Br ; XF- ; 26 ; бонифаций ; 89 
 1992 ; 3 копейки ; 1940 ;  ; Br ; VF ; 14 ; stok ; 48 
 1993 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF ; 14 ; stok ; 32 
 1994 ; 2 копейки ; 1936 ;  ; Br ; VF ; 11 ; stok ; 38 
 1995 ; 1 копейка ; 1933 ;  ; Br ; XF+ ; 61 ; Volok ; 288 
 1996 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF ; 25 ; stok ; 82 
 1997 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 27 ; vizer ; 102 
 1998 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 30 ; agent 007 ; 211 
 1999 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF- ; 14 ; vjacha ; 82 
 2000 ; 20 копеек ; 1945 ;  ; Ni ; XF+ ; 64 ; vjacha ; 448 
 2001 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 28 ; agent 007 ; 224 
 2002 ; 20 копеек ; 1948 ;  ; Ni ; XF+ ; 48 ; serg98 ; 155 
 2003 ; 20 копеек ; 1949 ;  ; Ni ; AU ; 61 ; romik ; 2222 
 2004 ; 20 копеек ; 1949 ;  ; Ni ; XF ; 31 ; panti2008 ; 130 
 2005 ; 20 копеек ; 1952 ;  ; Ni ; AU ; 21 ; stok ; 81 
 2006 ; 20 копеек ; 1953 ;  ; Ni ; AU ; 11 ; omsk77 ; 124 
 2007 ; 20 копеек ; 1954 ;  ; Ni ; XF+ ; 21 ; panti2008 ; 150 
 2008 ; 20 копеек ; 1955 ;  ; Ni ; XF ; 38 ; panti2008 ; 100 
 2009 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 24 ; agent 007 ; 227 
 2010 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF+ ; 12 ; mto14 ; 44 
 2011 ; 15 копеек ; 1936 ;  ; Ni ; XF+ ; 31 ; spblvv ; 431 
 2012 ; 15 копеек ; 1941 ;  ; Ni ; VF-XF ; 26 ; AVGUST ; 174 
 2013 ; 15 копеек ; 1943 ;  ; Ni ; XF+ ; 59 ; ryber ; 922 
 2014 ; 15 копеек ; 1943 ;  ; Ni ; VF-XF ; 35 ; ryber ; 361 
 2015 ; 15 копеек ; 1945 ;  ; Ni ; XF ; 55 ; ryber ; 453 
 2016 ; 15 копеек ; 1948 ;  ; Ni ; XF ; 41 ; agent 007 ; 306 
 2017 ; 15 копеек ; 1950 ;  ; Ni ; XF ; 18 ; AVGUST ; 181 
 2018 ; 15 копеек ; 1952 ;  ; Ni ; XF+ ; 35 ; omsk77 ; 250 
 2019 ; 15 копеек ; 1953 ;  ; Ni ; VF-XF ; 24 ; AVGUST ; 102 
 2020 ; 15 копеек ; 1954 ;  ; Ni ; XF- ; 22 ; AVGUST ; 102 
 2021 ; 15 копеек ; 1955 ;  ; Ni ; XF ; 32 ; AVGUST ; 114 
 2022 ; 15 копеек ; 1956 ;  ; Ni ; XF+ ; 10 ; AVGUST ; 72 
 2023 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 16 ; мон ; 82 
 2024 ; 10 копеек ; 1936 ;  ; Сu-Ni ; XF ; 31 ; AVGUST ; 102 
 2025 ; 10 копеек ; 1946 ;  ; Ni ; XF ; 21 ; AVGUST ; 133 
 1926 ; 10 копеек ; 1932 ;  ; Ni ; XF ; 39 ; 67 ; 510 
 1927 ; 10 копеек ; 1933 ;  ; Ni ; VF ; 24 ; AVGUST ; 184 
 1928 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; VF ; 12 ; Алексис ; 209 
 1929 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 22 ; Dont ; 153 
 1930 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 27 ; 65312 ; 153 
 1931 ; 20 копеек ; 1938 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 39 ; solder13 ; 313 
 1932 ; 20 копеек ; 1939 ;  ; Ni ; VF ; 65 ; 65312 ; 582 
 1933 ; 20 копеек ; 1953 ;  ; Ni ; XF ; 19 ; kott ; 79 
 1934 ; 20 копеек ; 1955 ;  ; Ni ; XF ; 6 ; Алексис ; 102 
 1935 ; 15 копеек ; 1935 ;  ; Ni ; VF ; 25 ; диман ; 255 
 1936 ; 1 рубль ; 1975 ;  ; Cu-Ni ; AU ; 46 ; Technics ; 1733 
 1937 ; 1 рубль ; 1964 ;  ; Cu-Ni ; XF- ; 19 ; qwert543 ; 87 
 1938 ; 1 рубль ; 1976 ;  ; Cu-Ni ; XF/AU ; 32 ; kott ; 1847 
 1939 ; 50 копеек ; 1989 ;  ; Cu-Ni ; XF ; 54 ; zeleny3421 ; 505 
 1940 ; 20 копеек ; 1979 ;  ; Cu-Ni ; AU ; 5 ; мон ; 13 
 1941 ; 20 копеек ; 1939 ;  ; Ni ; VF ; 20 ; 13 ; 136 
 1942 ; 20 копеек ; 1931 ;  ; Ni ; VF ; 11 ; karabas77 ; 34 
 1943 ; 20 копеек ; 1948 ;  ; Ni ; XF+ ; 22 ; spblvv ; 150 
 1944 ; 20 копеек ; 1932 ;  ; Ni ; VF ; 30 ; RagJung ; 57 
 1945 ; 20 копеек ; 1933 ;  ; Ni ; VF- ; 8 ; Шипк ; 34 
 1946 ; 15 копеек ; 1932 ;  ; Ni ; VF ; 18 ; AVGUST ; 163 
 1947 ; 15 копеек ; 1944 ;  ; Ni ; F ; 14 ; denishe ; 500 
 1948 ; 15 копеек ; 1956 ;  ; Ni ; XF+ ; 17 ; AVGUST ; 102 
 1949 ; 10 копеек ; 1949 ;  ; Ni ; AU ; 31 ; 462 ; 623 
 1950 ; 10 копеек ; 1935 ;  ; Сu-Ni ; XF- ; 20 ; лом45 ; 288 
 1951 ; 10 копеек ; 1932 ;  ; Ni ; VF+ ; 16 ; AVGUST ; 107 
 1952 ; 5 копеек ; 1951 ;  ; Br ; F ; 97 ; dim78 ; 590 
 1953 ; 5 копеек ; 1956 ;  ; Br ; VF- ; 7 ; Mahfey ; 61 
 1954 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF+ ; 17 ; Serg78 ; 40 
 1955 ; 3 копейки ; 1952 ;  ; Br ; VF ; 18 ; Shera ; 28 
 1956 ; 3 копейки ; 1939 ;  ; Br ; XF- ; 18 ; Jiamer57rus ; 80 
 1957 ; 2 копейки ; 1938 ;  ; Br ; XF ; 12 ; Leopold36 ; 182 
 1958 ; 2 копейки ; 1954 ;  ; Br ; XF- ; 84 ; max5252 ; 2500 
 1959 ; 1 копейка ; 1953 ;  ; Br ; VF ; 6 ; R.E.V. ; 21 
 1960 ; 1 копейка ; 1941 ;  ; Br ; VF- ; 29 ; stark-2006 ; 230 
 1961 ; 1 копейка ; 1963 ;  ; Cu-Zn ; XF+ ; 33 ; ForNum77 ; 235 
 1962 ; 1 копейка ; 1964 ;  ; Cu-Zn ; AU ; 28 ; ForNum77 ; 453 
 1963 ; 3 копейки ; 1926 ;  ; Br ; VF ; 24 ; *5630&* ; 320 
 1964 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF+ ; 15 ; mto14 ; 82 
 1965 ; 3 копейки ; 1937 ;  ; Br ; VF-XF ; 16 ; agent 007 ; 139 
 1966 ; 3 копейки ; 1941 ;  ; Br ; VF+ ; 22 ; panti2008 ; 150 
 1967 ; 3 копейки ; 1951 ;  ; Br ; VF+ ; 67 ; agent 007 ; 647 
 1968 ; 5 копеек ; 1973 ;  ; Cu-Zn ; VF+ ; 66 ; Dadon23 ; 765 
 1969 ; 20 копеек ; 1948 ;  ; Ni ; AU ; 41 ; alexeyre ; 2040 
 1970 ; 10 копеек ; 1950 ;  ; Ni ; AU ; 23 ; hugo ; 1000 
 1971 ; 10 копеек ; 1961 ;  ; Cu-Ni ; AU ; 10 ; мак-сим ; 255 
 1972 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 36 ; vjacha ; 174 
 1973 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 56 ; vjacha ; 333 
 1974 ; 20 копеек ; 1945 ;  ; Ni ; XF- ; 21 ; panti2008 ; 100 
 1975 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 17 ; karabas77 ; 55 
 1876 ; 10 копеек ; 1936 ;  ; Сu-Ni ; XF ; 18 ; папашаГарпагон ; 153 
 1877 ; 1 копейка ; 1939 ;  ; Br ; XF+ ; 19 ; dim66 ; 124 
 1878 ; 1 копейка ; 1940 ;  ; Br ; XF ; 27 ; Mahfey ; 79 
 1879 ; 1 рубль ; 1966 ;  ; Cu-Ni ; XF ; 66 ; ooooo1961 ; 1989 
 1880 ; 1 рубль ; 1981 ;  ; Cu-Ni ; AU ; 63 ; dim78 ; 1805 
 1881 ; 1 рубль ; 1984 ;  ; Cu-Ni ; AU ; 38 ; Agava ; 502 
 1882 ; 50 копеек ; 1965 ;  ; Cu-Ni ; VF+ ; 45 ; Markus ; 273 
 1883 ; 50 копеек ; 1966 ;  ; Cu-Ni ; XF ; 13 ; Алексис ; 227 
 1884 ; 50 копеек ; 1968 ;  ; Cu-Ni ; XF ; 21 ; Dadon23 ; 235 
 1885 ; 50 копеек ; 1972 ;  ; Cu-Ni ; XF ; 20 ; ирренн ; 426 
 1886 ; 10 копеек ; 1989 ;  ; Cu-Ni ; AU ; 23 ; Анхель ; 50 
 1887 ; 15 копеек ; 1935 ;  ; Ni ; XF ; 17 ; spblvv ; 510 
 1888 ; 15 копеек ; 1941 ;  ; Ni ; VF ; 25 ; AVGUST ; 174 
 1889 ; 15 копеек ; 1943 ;  ; Ni ; VF ; 17 ; AVGUST ; 174 
 1890 ; 15 копеек ; 1946 ;  ; Ni ; VF ; 35 ; flutter ; 255 
 1891 ; 15 копеек ; 1950 ;  ; Ni ; VF-XF ; 61 ; диман ; 726 
 1892 ; 15 копеек ; 1952 ;  ; Ni ; VF-XF ; 25 ; AVGUST ; 150 
 1893 ; 15 копеек ; 1953 ;  ; Ni ; VF+ ; 10 ; AVGUST ; 46 
 1894 ; 15 копеек ; 1955 ;  ; Ni ; AU ; 37 ; hugo ; 356 
 1895 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 38 ; xorek016 ; 255 
 1896 ; 15 копеек ; 1961 ;  ; Cu-Ni ; AU ; 21 ; hugo ; 367 
 1897 ; 15 копеек ; 1976 ;  ; Cu-Ni ; AU ; 34 ; ялок ; 122 
 1898 ; 10 копеек ; 1935 ;  ; Сu-Ni ; F ; 11 ; flutter ; 105 
 1899 ; 10 копеек ; 1943 ;  ; Ni ; F ; 26 ; av45621 ; 153 
 1900 ; 10 копеек ; 1951 ;  ; Ni ; XF- ; 17 ; Skilfulsun ; 450 
 1901 ; 10 копеек ; 1952 ;  ; Ni ; XF ; 11 ; dim66 ; 113 
 1902 ; 10 копеек ; 1955 ;  ; Ni ; XF ; 17 ; AVGUST ; 133 
 1903 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 14 ; AVGUST ; 47 
 1904 ; 5 копеек ; 1926 ;  ; Br ; VF+ ; 59 ; kott ; 2345 
 1905 ; 5 копеек ; 1946 ;  ; Br ; VF ; 14 ; Mahfey ; 91 
 1906 ; 5 копеек ; 1948 ;  ; Br ; VF ; 14 ; Анхель ; 333 
 1907 ; 5 копеек ; 1949 ;  ; Br ; VF ; 11 ; мон ; 51 
 1908 ; 5 копеек ; 1952 ;  ; Br ; VF ; 12 ; Lizig1 ; 113 
 1909 ; 5 копеек ; 1974 ;  ; Cu-Zn ; AU ; 28 ; omsk77 ; 165 
 1910 ; 5 копеек ; 1976 ;  ; Cu-Zn ; AU ; 10 ; Дак ; 158 
 1911 ; 5 копеек ; 1986 ;  ; Cu-Zn ; AU ; 84 ; igor26 ; 445 
 1912 ; 10 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 43 ; 67 ; 367 
 1913 ; 5 копеек ; 1938 ;  ; Br ; VF ; 46 ; 13 ; 320 
 1914 ; 5 копеек ; 1930 ;  ; Br ; F-VF ; 4 ; collector64 ; 11 
 1915 ; 5 копеек ; 1981 ;  ; Cu-Zn ; XF ; 10 ; диман ; 34 
 1916 ; 3 копейки ; 1939 ;  ; Br ; F-VF ; 18 ; Ctap4e ; 30 
 1917 ; 3 копейки ; 1940 ;  ; Br ; F-VF ; 10 ; Mahfey ; 31 
 1918 ; 1 копейка ; 1926 ;  ; Br ; VF ; 20 ; panti2008 ; 200 
 1919 ; 1 копейка ; 1933 ;  ; Br ; VF-XF ; 28 ; 369 ; 157 
 1920 ; 1 копейка ; 1926 ;  ; Br ; F-VF ; 5 ; Volok ; 153 
 1921 ; 15 копеек. Упаковка ; 1988 ;  ; Cu-Ni ; Unc ; 12 ; omsk77 ; 276 
 1922 ; 5 копеек ; 1940 ;  ; Br ; F+ ; 10 ; astksu ; 25 
 1923 ; 5 копеек ; 1956 ;  ; Br ; F-VF ; 24 ; Каенн ; 85 
 1924 ; 20 копеек ; 1933 ;  ; Ni ; VF ; 20 ; Lizig1 ; 101 
 1925 ; 20 копеек ; 1933 ;  ; Ni ; VF ; 22 ; Ctap4e ; 92 
 1826 ; 15 копеек ; 1961 ;  ; Cu-Ni ; XF+ ; 14 ; spblvv ; 59 
 1827 ; 10 копеек ; 1934 ;  ; Ni ; XF- ; 28 ; omsk77 ; 1734 
 1828 ; 3 копейки ; 1962 ;  ; Cu-Zn ; XF+ ; 52 ; Simenon ; 809 
 1829 ; 3 копейки ; 1965 ;  ; Cu-Zn ; XF+ ; 43 ; Олег33 ; 775 
 1830 ; 2 копейки ; 1945 ;  ; Br ; XF ; 62 ; Восток ; 951 
 1831 ; 2 копейки ; 1961 ;  ; Cu-Zn ; XF+ ; 9 ; Leopold36 ; 57 
 1832 ; 2 копейки ; 1964 ;  ; Cu-Zn ; AU ; 44 ; мак-сим ; 1813 
 1833 ; 2 копейки ; 1966 ;  ; Cu-Zn ; AU ; 39 ; 67 ; 756 
 1834 ; 1 копейка ; 1964 ;  ; Cu-Zn ; AU ; 66 ; hugo ; 684 
 1835 ; 5 копеек ; 1929 ;  ; Br ; F ; 36 ; ooooo1961 ; 160 
 1836 ; 50 копеек ; 1961 ;  ; Cu-Ni ; AU ; 58 ; omsk77 ; 567 
 1837 ; 50 копеек ; 1988 ;  ; Cu-Ni ; XF+ ; 23 ; Dadon23 ; 161 
 1838 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; AU ; 17 ; 67 ; 278 
 1839 ; 20 копеек ; 1933 ;  ; Ni ; VF-XF ; 20 ; Serg78 ; 113 
 1840 ; 15 копеек ; 1933 ;  ; Ni ; VF ; 20 ; AVGUST ; 153 
 1841 ; 15 копеек ; 1935 ;  ; Ni ; VF-XF ; 34 ; *5630&* ; 1408 
 1842 ; 15 копеек ; 1938 ;  ; Ni ; VF-XF ; 34 ; Skilfulsun ; 306 
 1843 ; 15 копеек ; 1939 ;  ; Ni ; VF ; 35 ; 13 ; 303 
 1844 ; 15 копеек ; 1940 ;  ; Ni ; XF ; 35 ; AVGUST ; 261 
 1845 ; 15 копеек. 50 лет Советской власти ; 1967 ;  ; Cu/Ni ; AU ; 23 ; didisister ; 257 
 1846 ; 10 копеек ; 1936 ;  ; Сu-Ni ; XF ; 12 ; Olimpia ; 369 
 1847 ; 10 копеек ; 1940 ;  ; Ni ; XF+ ; 10 ; spblvv ; 308 
 1848 ; 10 копеек ; 1941 ;  ; Ni ; XF ; 64 ; miranda ; 929 
 1849 ; 10 копеек ; 1943 ;  ; Ni ; XF+ ; 110 ; *5630&* ; 4017 
 1850 ; 10 копеек ; 1969 ;  ; Cu-Ni ; XF+ ; 9 ; Dadon23 ; 100 
 1851 ; 5 копеек ; 1930 ;  ; Br ; XF ; 37 ; ryber ; 237 
 1852 ; 5 копеек ; 1939 ;  ; Br ; XF- ; 78 ; AVGUST ; 567 
 1853 ; 5 копеек ; 1940 ;  ; Br ; VF+ ; 33 ; лом45 ; 157 
 1854 ; 3 копейки ; 1940 ;  ; Br ; VF ; 4 ; Mahfey ; 21 
 1855 ; 3 копейки ; 1941 ;  ; Br ; XF+ ; 28 ; sibons ; 525 
 1856 ; 2 копейки ; 1926 ;  ; Br ; VF+ ; 30 ; ooooo1961 ; 102 
 1857 ; 2 копейки ; 1936 ;  ; Br ; VF+ ; 13 ; vjacha ; 65 
 1858 ; 1 копейка ; 1929 ;  ; Br ; AU ; 133 ; romik ; 8562 
 1859 ; 1 копейка ; 1936 ;  ; Br ; VF ; 13 ; Mahfey ; 37 
 1860 ; 1 копейка ; 1937 ;  ; Br ; VF-XF ; 20 ; Horta ; 174 
 1861 ; 1 копейка ; 1938 ;  ; Br ; VF ; 9 ; н_у_м_и_з_м_а_т ; 19 
 1862 ; 1 копейка ; 1940 ;  ; Br ; XF ; 18 ; sever55 ; 69 
 1863 ; 1 копейка ; 1941 ;  ; Br ; XF+ ; 28 ; yniks2012 ; 496 
 1864 ; 1 копейка ; 1964 ;  ; Cu-Zn ; VF+ ; 33 ; прохожий ; 368 
 1865 ; 1 копейка ; 1966 ;  ; Cu-Zn ; XF ; 46 ; ForNum77 ; 395 
 1866 ; 1 копейка ; 1967 ;  ; Cu-Zn ; XF+ ; 17 ; диман ; 204 
 1867 ; 20 копеек ; 1931 ;  ; Ni ; VF- ; 35 ; ooooo1961 ; 125 
 1868 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF ; 21 ; spblvv ; 114 
 1869 ; 10 копеек ; 1941 ;  ; Ni ; XF ; 30 ; miranda ; 663 
 1870 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF+ ; 51 ; Восток ; 308 
 1871 ; 5 копеек ; 1979 ;  ; Cu-Zn ; AU ; 11 ; диман ; 234 
 1872 ; 5 копеек ; 1973 ;  ; Cu-Zn ; XF+ ; 51 ; диман ; 768 
 1873 ; 5 копеек ; 1976 ;  ; Cu-Zn ; AU ; 7 ; mto14 ; 46 
 1874 ; 5 копеек ; 1974 ;  ; Cu-Zn ; AU ; 7 ; grytuman ; 51 
 1875 ; 5 копеек ; 1977 ;  ; Cu-Zn ; XF+ ; 23 ; alexeyre ; 201 
 1776 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; XF ; 8 ; перегейдинг ; 105 
 1777 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; AU ; 17 ; Хозяин ; 132 
 1778 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 13 ; Ferros ; 400 
 1779 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 11 ; Wolf989 ; 400 
 1780 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 16 ; foros2015 ; 175 
 1781 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF ; 14 ; prius ; 101 
 1782 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 8 ; Wulf ; 215 
 1783 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 7 ; Хозяин ; 130 
 1784 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 7 ; Хозяин ; 113 
 1785 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 25 ; Хозяин ; 143 
 1786 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 12 ; Хозяин ; 174 
 1787 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 11 ; Ferros ; 400 
 1788 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 21 ; Хозяин ; 357 
 1789 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; AU ; 9 ; Хозяин ; 245 
 1790 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 7 ; Legio ; 101 
 1791 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 3 ; Хозяин ; 184 
 1792 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; XF+ ; 6 ; Ferros ; 204 
 1793 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF ; 8 ; SERZH21-84 ; 115 
