 3190 ; Бона иностранная ;  ;  ;  ;  ; 18 ; 223355 ; 156 
 1508 ; 3 копейки ; 1924 ; Гурт гладкий  ; Cu ; F-VF ; 23 ; alex22 ; 247 
 1509 ; 2 копейки ; 1924 ; Гурт рубчатый  ; Cu ; F+ ; 6 ; obob999 ; 44 
 1510 ; 1 копейка ; 1924 ; Гурт рубчатый  ; Cu ; VF- ; 5 ; Lotus 99 ; 106 
 1511 ; 1 копейка ; 1924 ; Гурт рубчатый  ; Cu ; F-VF ; 26 ; tss ; 42 
 1512 ; 1 копейка ; 1925 ; Гурт рубчатый  ; Cu ; F+ ; 30 ; alex22 ; 3456 
 1513 ; Полкопейки ; 1925 ;  ; Cu ; F-VF ; 20 ; Скрудж ; 124 
 1514 ; "20 рублей ""300 лет Российскому флоту""" ; 1996 ;  ; Б/м ; AU ; 26 ; priorat13 ; 612 
 1515 ; "5 рублей ""300 лет Российскому флоту""" ; 1996 ;  ; Ж/м ; AU ; 17 ; priorat13 ; 450 
 1516 ; "20 копеек ""50 лет Советской власти""" ; 1967 ;  ; Б/м ; AU ; 29 ; Hant  ; 135 
 1417 ; 2 копейки ; 1956 ;  ; Br ; VF-XF ; 5 ; alex995 ; 26 
 1418 ; 2 копейки ; 1957 ; в венке герба 15 лент  ; Br ; VF- ; 2 ; obob999 ; 3 
 1419 ; 10 копеек ; 1936 ;  ; Ni ; XF+ ; 19 ; asru ; 37 
 1420 ; 10 копеек ; 1937 ;  ; Ni ; VF+ ; 38 ; mag ; 434 
 1421 ; 10 копеек ; 1938 ;  ; Ni ; AU ; 146 ; Gop ; 807 
 1422 ; 10 копеек ; 1939 ;  ; Ni ; AU ; 140 ; Gop ; 1193 
 1423 ; 10 копеек ; 1940 ;  ; Ni ; XF- ; 78 ; mag ; 262 
 1424 ; 10 копеек ; 1943 ;  ; Ni ; VF-XF ; 59 ; Basilio ; 306 
 1425 ; 10 копеек ; 1945 ;  ; Ni ; XF- ; 81 ; solder13 ; 272 
 1426 ; 10 копеек ; 1935 ;  ; Ni ; XF+ ; 58 ; Алек ; 261 
 1427 ; 10 копеек ; 1976 ;  ; Cu-Ni ; AU ; 3 ; Loss ; 4 
 1428 ; 3 копейки ; 1924 ; Гурт гладкий  ; Cu ; VF-XF ; 37 ; Coins911 ; 301 
 1429 ; 1 копейка ; 1924 ; Гурт рубчатый  ; Cu ; VF-XF ; 35 ; hjk1974 ; 465 
 1430 ; 15 копеек ; 1927 ;  ; Ag ; AU ; 26 ; Alex821 ; 214 
 1431 ; 10 копеек ; 1930 ;  ; Ag ; XF+ ; 13 ; tavitrof ; 100 
 1432 ; 10 копеек ; 1930 ;  ; Ag ; AU ; 14 ; rusauction ; 255 
 1433 ; 5 копеек ; 1940 ;  ; Br ; VF-XF ; 24 ; tss ; 102 
 1434 ; 5 копеек ; 1946 ;  ; Br ; XF ; 95 ; alex528 ; 216 
 1435 ; 5 копеек ; 1949 ;  ; Br ; VF+ ; 9 ; Omar ; 57 
 1436 ; 5 копеек ; 1950 ;  ; Br ; XF- ; 103 ; Lotus 99 ; 227 
 1437 ; 5 копеек ; 1956 ;  ; Br ; AU ; 181 ; vladimir232 ; 1027 
 1438 ; 5 копеек ; 1957 ; в венке герба 15 лент  ; Br ; AU ; 163 ; vladimir232 ; 1009 
 1439 ; 10 рублей ; 2004 ; Ряжск  ; биметалл ; AU ; 23 ; simeon ; 30 
 1440 ; 2 ; 1998 ; о.Шпицберген  ;  ; AU ; 18 ; Copirchik ; 319 
 1441 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве  ; Cu-Ni ; UNC ; 16 ; solder13 ; 204 
 1442 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Наво ; Cu-Ni ; Proof ; 26 ; Hant  ; 75 
 1443 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами ; Cu-Ni ; Proof ; 46 ; Hant  ; 104 
 1444 ; 5 рублей ; 1990 ; Большой дворец в Петродворце  ; Cu-Ni ; AU ; 31 ; nikolay3 ; 129 
 1445 ; 5 рублей ; 1988 ; "Памятник в Новгороде ""Тысяче ; Cu-Ni ; XF+ ; 21 ; tuz ; 65 
 1446 ; 5 рублей ; 1990 ; Матенадаран.Ереван  ; Cu-Ni ; AU ; 22 ; tuz ; 82 
 1447 ; 5 рублей. Упаковка ; 1993 ; Древний Мерв  ; Cu-Ni ; Proof ; 72 ; hugo ; 1236 
 1448 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тург ; Cu-Ni ; Proof ; 46 ; 761 ; 510 
 1449 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции  ; Cu-Ni ; Proof ; 9 ; джон007 ; 72 
 1450 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Ле ; Cu-Ni ; Proof ; 4 ; bcs ; 55 
 1451 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева  ; Cu-Ni ; Proof ; 13 ; asru ; 87 
 1452 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийск ; Cu-Ni ; UNC ; 5 ; Hant  ; 47 
 1453 ; 1 рубль. Упаковка ; 1993 ; "130 лет со дня рождения В.И.В ; Cu-Ni ; Proof ; 23 ; hugo ; 1106 
 1454 ; 1 рубль. Упаковка ; 1973 ;  ; Cu-Ni ; UNC ; 34 ; nikolay3 ; 259 
 1455 ; 10 рублей. 300 лет Российскому флоту ; 1996 ;  ; Б/м ; AU ; 29 ; priorat13 ; 612 
 1456 ; 1 рубль ; 2001 ; 10 лет СНГ  ; Cu-Ni ; AU ; 65 ; Vanusha ; 150 
 1457 ; 50 копеек ; 1986 ;  ; Cu-Ni ; AU ; 26 ; Hant  ; 51 
 1458 ; 20 копеек ; 1923 ;  ; Ag ; VF ; 6 ; Arkhangel ; 25 
 1459 ; 20 копеек ; 1923 ;  ; Ag ; AU ; 74 ; ank123 ; 680 
 1460 ; 20 копеек ; 1928 ;  ; Ag ; VF ; 8 ; tss ; 88 
 1461 ; 20 копеек ; 1928 ;  ; Ag ; XF- ; 24 ; tss ; 80 
 1462 ; 20 копеек ; 1930 ;  ; Ag ; VF- ; 6 ; tss ; 56 
 1463 ; 20 копеек ; 1939 ;  ; Ni ; VF-XF ; 25 ; tavitrof ; 133 
 1464 ; 20 копеек ; 1942 ; л/с звезда плоская  ; Ni ; AU ; 62 ; rizovtpl ; 417 
 1465 ; 20 копеек ; 1950 ;  ; Ni ; VF ; 31 ; tss ; 600 
 1466 ; 20 копеек ; 1961 ;  ; Cu-Ni ; AU ; 1 ; хруст ; 25 
 1367 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Ше ; Cu-Ni ; XF+ ; 18 ; ira666 ; 31 
 1368 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.То ; Cu-Ni ; AU ; 7 ; nikolay3 ; 32 
 1369 ; 1 рубль ; 1982 ; 60 лет образования СССР  ; Cu-Ni ; XF+ ; 18 ; bcs ; 57 
 1370 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скор ; Cu-Ni ; AU ; 18 ; nikolay3 ; 31 
 1371 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов ; Cu-Ni ; XF+ ; 6 ; tuz ; 36 
 1372 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагар ; Cu-Ni ; XF+ ; 44 ; bcs ; 68 
 1373 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции  ; Cu-Ni ; AU ; 21 ; nikolay3 ; 36 
 1374 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Ци ; Cu-Ni ; AU ; 21 ; nikolay3 ; 38 
 1375 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф)  ; Cu-Ni ; AU ; 19 ; nikolay3 ; 36 
 1376 ; Набор монет ; 1967 ; 50 лет Советской власти  ; Cu-Ni ; VF+ ; 19 ; Максимус 1 ; 82 
 1377 ; 10 копеек ; 1923 ;  ; Ag ; VF-XF ; 41 ; sergfokin ; 102 
 1378 ; 5 копеек ; 1926 ;  ; Br ; VF ; 37 ; mag ; 477 
 1379 ; 5 копеек ; 1929 ;  ; Br ; VF ; 30 ; kollega ; 378 
 1380 ; 5 копеек ; 1932 ;  ; Br ; VF ; 22 ; tisa66 ; 171 
 1381 ; 5 копеек ; 1936 ;  ; Br ; VF- ; 32 ; mag ; 510 
 1382 ; 3 копейки ; 1935 ; л/с звезда фигурная  ; Br ; VF ; 45 ; MICMAC ; 177 
 1383 ; 2 копейки ; 1926 ;  ; Br ; VF+ ; 20 ; tss ; 104 
 1384 ; 2 копейки ; 1929 ;  ; Br ; VF- ; 22 ; tss ; 200 
 1385 ; 2 копейки ; 1936 ;  ; Br ; VF- ; 4 ; Coins911 ; 41 
 1386 ; 1 копейка ; 1926 ;  ; Br ; VF- ; 18 ; nord17 ; 174 
 1387 ; 1 копейка ; 1927 ;  ; Br ; VF+ ; 20 ; Lotus 99 ; 334 
 1388 ; 1 копейка ; 1936 ;  ; Br ; VF+ ; 9 ; avka ; 84 
 1389 ; 1 копейка ; 1924 ; Гурт рубчатый  ; Cu ; F ; 20 ; alex995 ; 41 
 1390 ; 1 копейка ; 1924 ; Гурт рубчатый  ; Cu ; F-VF ; 14 ; Lotus 99 ; 114 
 1391 ; 20 копеек ; 1957 ; в венке герба 15 лент  ; Ni ; AU ; 6 ; igor_r65 ; 13 
 1392 ; 15 копеек ; 1931 ;  ; Ni ; VF-XF ; 15 ; solder13 ; 77 
 1393 ; 10 рублей ; 2000 ; ММД 55 лет Победы  ; биметалл ; AU ; 13 ; vagvagvag ; 36 
 1394 ; 10 рублей ; 2002 ; СПМД МИД  ; биметалл ; AU ; 15 ; Vanusha ; 101 
 1395 ; 10 рублей ; 2002 ; СПМД МинЮст  ; биметалл ; AU ; 11 ; Vanusha ; 51 
 1396 ; 10 рублей ; 2002 ; ММД МинОбразования  ; биметалл ; AU ; 12 ; tirex ; 21 
 1397 ; 10 рублей ; 2002 ; СПМД МинФин  ; биметалл ; AU ; 11 ; simeon ; 20 
 1398 ; 10 рублей ; 2002 ; СПМД МинЭконом  ; биметалл ; AU ; 22 ; aleksius ; 55 
 1399 ; 10 рублей ; 2002 ; ММД Вооруженные силы  ; биметалл ; AU ; 25 ; Vanusha ; 51 
 1400 ; 10 рублей ; 2002 ; ММД МВД  ; биметалл ; AU ; 15 ; tdp ; 31 
 1401 ; Набор монет ; 2000 ; Города-герои  ; Cu/Ni ; AU ; 42 ; Vanusha ; 521 
 1402 ; Лот монет СССР: 3,10,15 коп (11шт) ; 1935-1956 ;  ; Br,Ni ; VF-/VF ; 16 ; alex995 ; 33 
 1403 ; 1 рубль ; 1967 ; 50 лет Советской власти  ; Cu-Ni ; VF-XF ; 12 ; alex995 ; 13 
 1404 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ле ; Cu-Ni ; VF+ ; 12 ; alex995 ; 13 
 1405 ; 2 копейки ; 1926 ;  ; Br ; VF- ; 24 ; tss ; 26 
 1406 ; 2 копейки ; 1929 ;  ; Br ; VF ; 29 ; tss ; 55 
 1407 ; 2 копейки ; 1931 ;  ; Br ; VF ; 7 ; asru ; 31 
 1408 ; 2 копейки ; 1938 ;  ; Br ; VF- ; 18 ; alex995 ; 27 
 1409 ; 2 копейки ; 1941 ;  ; Br ; VF ; 17 ; weter41 ; 100 
 1410 ; 2 копейки ; 1946 ;  ; Br ; VF+ ; 2 ; evgen72 ; 26 
 1411 ; 2 копейки ; 1948 ;  ; Br ; VF+ ; 13 ; boba3 ; 75 
 1412 ; 2 копейки ; 1949 ;  ; Br ; VF+ ; 16 ; Assa_77 ; 16 
 1413 ; 2 копейки ; 1951 ;  ; Br ; VF+ ; 9 ; Saneck ; 102 
 1414 ; 2 копейки ; 1952 ;  ; Br ; VF-XF ; 19 ; Coins911 ; 83 
 1415 ; 2 копейки ; 1954 ;  ; Br ; VF+ ; 5 ; Lotus 99 ; 33 
 1416 ; 2 копейки ; 1955 ;  ; Br ; VF ; 3 ; alex995 ; 26 
 1317 ; 20 копеек ; 1954 ;  ; Ni ; VF-XF ; 7 ; alex995 ; 15 
 1318 ; 20 копеек ; 1983 ;  ; Cu-Ni ; XF+ ; 3 ; Kleo ; 4 
 1319 ; 20 копеек ; 1989 ;  ; Cu-Ni ; XF+ ; 2 ; lelik35 ; 3 
 1320 ; 20 копеек ; 1990 ;  ; Cu-Ni ; XF+ ; 2 ; lelik35 ; 3 
 1321 ; 15 копеек ; 1946 ;  ; Ni ; VF+ ; 5 ; asru ; 22 
 1322 ; 15 копеек ; 1948 ;  ; Ni ; VF-XF ; 7 ; tavitrof ; 17 
 1323 ; 15 копеек ; 1952 ;  ; Ni ; VF-XF ; 17 ; shknikolay ; 32 
 1324 ; 15 копеек ; 1953 ;  ; Ni ; VF+ ; 11 ; lelik35 ; 17 
 1325 ; 15 копеек ; 1954 ;  ; Ni ; VF+ ; 5 ; lelik35 ; 15 
 1326 ; 15 копеек ; 1955 ;  ; Ni ; VF-XF ; 4 ; lelik35 ; 14 
 1327 ; 15 копеек ; 1956 ;  ; Ni ; XF- ; 4 ; lelik35 ; 14 
 1328 ; 15 копеек ; 1957 ; в венке герба 15 лент  ; Ni ; AU ; 18 ; Gop ; 72 
 1329 ; 10 копеек ; 1946 ;  ; Ni ; VF+ ; 20 ; tss ; 44 
 1330 ; 10 копеек ; 1948 ;  ; Ni ; VF+ ; 15 ; nisni ; 53 
 1331 ; 10 копеек ; 1949 ;  ; Ni ; VF+ ; 26 ; tss ; 83 
 1332 ; 10 копеек ; 1952 ;  ; Ni ; XF+ ; 4 ; asru ; 22 
 1333 ; 10 копеек ; 1953 ;  ; Ni ; XF+ ; 5 ; alex995 ; 13 
 1334 ; 10 копеек ; 1954 ;  ; Ni ; AU ; 9 ; AnKI ; 16 
 1335 ; 10 копеек ; 1955 ;  ; Ni ; AU ; 17 ; Gop ; 82 
 1336 ; 10 копеек ; 1956 ; в венке герба 16 лент  ; Ni ; VF+ ; 3 ; alex995 ; 11 
 1337 ; 10 копеек ; 1957 ; в венке герба 15 лент  ; Ni ; XF ; 3 ; alex995 ; 11 
 1338 ; 10 копеек ; 1983 ;  ; Cu-Ni ; VF-XF ; 2 ; lelik35 ; 3 
 1339 ; 3 копейки ; 1926 ;  ; Br ; VF ; 10 ; alex995 ; 28 
 1340 ; 3 копейки ; 1928 ;  ; Br ; VF- ; 12 ; tss ; 36 
 1341 ; 3 копейки ; 1930 ;  ; Br ; VF- ; 3 ; alex995 ; 27 
 1342 ; 3 копейки ; 1931 ;  ; Br ; VF- ; 2 ; evgen72 ; 26 
 1343 ; 3 копейки ; 1932 ;  ; Br ; VF ; 8 ; evgen72 ; 26 
 1344 ; 3 копейки ; 1936 ; л/с звезда фигурная  ; Br ; VF ; 25 ; alex995 ; 32 
 1345 ; 3 копейки ; 1943 ;  ; Br ; VF+ ; 27 ; solder13 ; 50 
 1346 ; 3 копейки ; 1946 ;  ; Br ; VF+ ; 13 ; sk57 ; 26 
 1347 ; 3 копейки ; 1948 ;  ; Br ; VF- ; 19 ; sk57 ; 38 
 1348 ; 3 копейки ; 1949 ;  ; Br ; VF-XF ; 18 ; sk57 ; 27 
 1349 ; 3 копейки ; 1952 ;  ; Br ; VF+ ; 12 ; tss ; 26 
 1350 ; 3 копейки ; 1953 ;  ; Br ; VF-XF ; 3 ; комар ; 22 
 1351 ; 3 копейки ; 1954 ;  ; Br ; VF-XF ; 19 ; KVit68 ; 26 
 1352 ; 3 копейки ; 1956 ;  ; Br ; VF-XF ; 6 ; tss ; 26 
 1353 ; 3 копейки ; 1957 ; в венке герба 15 лент  ; Br ; XF+ ; 9 ; nord17 ; 26 
 1354 ; 5 рублей ; 1988 ; Софийский собор в Киеве  ; Cu-Ni ; XF ; 32 ; tuz ; 77 
 1355 ; 5 рублей ; 1990 ; Успенский собор в Москве  ; Cu-Ni ; AU ; 28 ; nikolay3 ; 98 
 1356 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; AU ; 26 ; nikolay3 ; 111 
 1357 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве  ; Cu-Ni ; VF-XF ; 8 ; evgen72 ; 25 
 1358 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Е ; Cu-Ni ; AU ; 30 ; nikolay3 ; 77 
 1359 ; 3 рубля ; 1989 ; Землятресение в Армении  ; Cu-Ni ; AU ; 7 ; nikolay3 ; 32 
 1360 ; 1 рубль ; 1967 ; 50 лет Советской власти  ; Cu-Ni ; VF ; 38 ; grig2006 ; 57 
 1361 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-194 ; Cu-Ni ; VF+ ; 32 ; Danilas_ ; 33 
 1362 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи  ; Cu-Ni ; AU ; 9 ; nikolay3 ; 27 
 1363 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийск ; Cu-Ni ; VF-XF ; 17 ; Danilas_ ; 17 
 1364 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета  ; Cu-Ni ; VF-XF ; 18 ; evgen72 ; 31 
 1365 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ  ; Cu-Ni ; AU ; 17 ; nikolay3 ; 61 
 1366 ; 1 рубль ; 1981 ; Дружба на веки  ; Cu-Ni ; AU ; 21 ; nikolay3 ; 110 
 1267 ; 5 рублей ; 1977 ; ЛМД Ленинград.Игры XXII Олимпи ; Ag ; proof ; 19 ; Alex821 ; 1134 
 1268 ; 5 рублей ; 1977 ; ЛМД Таллин.Игры XXII Олимпиады ; Ag ; proof ; 13 ; Alex821 ; 1122 
 1269 ; 5 рублей ; 1977 ; ЛМД Киев.Игры XXII Олимпиады  ; Ag ; Proof ; 25 ; Alex821 ; 867 
 1270 ; 5 рублей ; 1978 ; ЛМД Бег.Игры XXII Олимпиады  ; Ag ; AU ; 24 ; krubrus ; 651 
 1271 ; 3 рубля ; 1994 ; "ММД ""Сохраним наш мир"". Соб ; Ag ; Proof ; 21 ; Jet_Dee ; 1520 
 1272 ; 3 рубля ; 1993 ; "ММД ""Сохраним наш мир"". Бур ; Ag ; Proof ; 49 ; destruid ; 9387 
 1273 ; 3 рубля ; 1994 ; ЛМД Рождественский Собор в Суз ; Ag ; Proof ; 9 ; Гурий ; 1054 
 1274 ; 3 рубля ; 2000 ; СПМД Чемпионат мира по хоккею  ; Ag ; Proof ; 36 ; destruid ; 13203 
 1275 ; 3 рубля ; 1994 ; ЛМД Мост через Обь  ; Ag ; Proof ; 28 ; Jet_Dee ; 1244 
 1276 ; 3 рубля ; 1988 ; ММД Софийский собор в Киеве  ; Ag ; Proof ; 63 ; Alex821 ; 5169 
 1277 ; 3 рубля ; 1993 ; ЛМД Колокольня Ивана Великого  ; Ag ; Proof ; 25 ; Гурий ; 1700 
 1278 ; 3 рубля ; 1994 ; ММД Россия и мировая культура. ; Ag ; Proof ; 21 ; alex22 ; 1224 
 1279 ; 3 рубля ; 1988 ; ЛМД Сребреник Владимира  ; Ag ; Proof ; 41 ; самбор ; 1798 
 1280 ; 3 рубля ; 1995 ; "ЛМД ""Сохраним наш мир"". Рыс ; Ag ; Proof ; 64 ; Alex821 ; 1520 
 1281 ; 3 рубля ; 1995 ; ММД Спасо-Преобр.собор в Перес ; Ag ; Proof ; 28 ; Alex821 ; 1462 
 1282 ; 3 рубля ; 1993 ; ММД Федор Шаляпин  ; Ag ; Proof ; 20 ; alex22 ; 1224 
 1283 ; 2 рубля ; 2000 ; ММД 150 лет со дня рождения С. ; Ag ; Proof ; 43 ; fontanka ; 2514 
 1284 ; 2 рубля ; 1994 ; ЛМД П.П.Бажов  ; Ag ; Proof ; 20 ; krokodil ; 689 
 1285 ; 2 рубля ; 1994 ; ЛМД И.А.Крылов  ; Ag ; Proof ; 11 ; krokodil ; 632 
 1286 ; 1 рубль ; 1994 ; ЛМД Красная книга. Гималайский ; Ag ; Proof ; 23 ; simeon ; 1000 
 1287 ; Рубль ; 1921 ; (АГ)  ; Ag ; AU/XF ; 69 ; igor_r65 ; 2929 
 1288 ; Рубль ; 1922 ; (ПЛ)  ; Ag ; XF+/XF- ; 82 ; alex22 ; 11424 
 1289 ; Рубль ; 1924 ; (ПЛ)  ; Ag ; AU ; 42 ; самбор ; 1340 
 1290 ; Рубль ; 1924 ; (ПЛ)  ; Ag ; XF+ ; 16 ; klm ; 1148 
 1291 ; Рубль ; 1924 ; (ПЛ)  ; Ag ; VF+ ; 38 ; klm ; 1000 
 1292 ; Рубль ; 1924 ; (ПЛ)  ; Ag ; VF+ ; 38 ; klm ; 1051 
 1293 ; 50 копеек ; 1921 ; (АГ)  ; Ag ; XF-/VF+ ; 23 ; klm ; 386 
 1294 ; 50 копеек ; 1922 ; (ПЛ)  ; Ag ; VF+ ; 12 ; klm ; 254 
 1295 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм)  ; Ag ; F-VF ; 9 ; klm ; 209 
 1296 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм)  ; Ag ; VF+ ; 13 ; klm ; 334 
 1297 ; Один полтинник ; 1925 ; (ПЛ 9 грамм)  ; Ag ; AU ; 40 ; nikolay3 ; 306 
 1298 ; Один полтинник ; 1925 ; (ПЛ 9 грамм)  ; Ag ; VF ; 16 ; klm ; 267 
 1299 ; 1 рубль ; 1985 ;  ; Cu-Ni ; AU ; 36 ; nikolay3 ; 41 
 1300 ; 1 рубль ; 1985 ;  ; Cu-Ni ; AU ; 31 ; nikolay3 ; 38 
 1301 ; 1 рубль ; 1988 ;  ; Cu-Ni ; AU ; 24 ; nikolay3 ; 51 
 1302 ; 1 рубль ; 1991 ; ММД  ; Cu-Ni ; AU ; 3 ; nikolay3 ; 89 
 1303 ; 1 рубль ; 1991 ; ММД  ; Cu-Ni ; AU ; 26 ; nikolay3 ; 79 
 1304 ; 50 копеек ; 1961 ;  ; Cu-Ni ; AU/XF ; 52 ; sergfokin ; 354 
 1305 ; 50 копеек ; 1979 ;  ; Cu-Ni ; XF+ ; 12 ; alex995 ; 21 
 1306 ; 50 копеек ; 1979 ;  ; Cu-Ni ; AU ; 22 ; solder13 ; 32 
 1307 ; 50 копеек ; 1989 ; (1989)  ; Cu-Ni ; AU ; 19 ; nisni ; 79 
 1308 ; 50 копеек ; 1989 ; (1989)  ; Cu-Ni ; AU ; 31 ; solder13 ; 69 
 1309 ; 50 копеек ; 1991 ; ЛМД  ; Cu-Ni ; AU ; 11 ; Blagorodie ; 75 
 1310 ; 50 копеек ; 1991 ; ЛМД  ; Cu-Ni ; AU ; 25 ; Blagorodie ; 34 
 1311 ; 5 копеек ; 1955 ;  ; Br ; VF+/VF- ; 13 ; torandrey ; 14 
 1312 ; 5 копеек ; 1956 ;  ; Br ; VF-XF ; 2 ; tss ; 26 
 1313 ; 5 копеек ; 1957 ; в венке герба 15 лент  ; Br ; XF ; 2 ; asru ; 16 
 1314 ; 1 рубль-1 доллар Разоружения. С копией сертификата ; 1988 ;  ; Al ; AU ; 3 ; Tede ; 551 
 1315 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-194 ; Cu-Ni ; AU ; 30 ; nikolay3 ; 66 
 1316 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Ле ; Cu-Ni ; AU ; 81 ; vladimir232 ; 150 
 1118 ; "Жетон. Карл X (1824-1830). Страховая компания ""Солнце"". Франция" ; 1829 ;  ; Ag ; XF+ ; 52 ; 015 ; 3000 
 1119 ; Медаль. Людовик XVIII (1814-1824). Вмешательство Франциив гражданскую войну в Испании. Франция. Редкая ; 1823 ;  ; Br ; XF+ ; 27 ; А_еЧъ ; 5100 
 1120 ; Медаль. Карл Филипп  граф Вилича и Лоттума избирался для правления в Пруссии ; 1834 ;  ; Ag ; VF-XF ; 47 ; А_еЧъ ; 6451 
 1121 ; Жетон. Луи Филипп I (1830-1848). Фармацевтическое общество Парижа основано в 1796г. Франция ;  ;  ; Ag ; VF-XF ; 60 ; 015 ; 2965 
 1122 ; Жетон. Людовик XV. Торговая палата Пикардии. Гавань Амьена. Франция ; 1761 ;  ; Ag ; VF-XF ; 19 ; 015 ; 3185 
 1123 ; Жетон. Людовик XVI (1774-1793). Академия литературы. Франция ;  ;  ; Ag ; XF ; 58 ; 015 ; 3351 
 1124 ; Медаль. Объединение 3-х комерчиских промыслов. Франция ; 1843 ;  ; Ag ; VF-XF ; 31 ; 015 ; 10613 
 1125 ; Медаль. Сохрани силу вопреки всему. Бремен ; 1928 ;  ; Ag ; XF+ ; 51 ; petrserebr ; 3121 
 1126 ; Медаль. Генерал Ганс Гартвиг фон  Безелер. Германия ; 1914 ;  ; Ag ; Proof ; 58 ; RAPAN ; 2380 
 1127 ; Медаль. Фрегаттенкапитен Мюллер. Германия ; 1914 ;  ; Ag ; Proof ; 47 ; priorat13 ; 9568 
 1128 ; "Медаль ООН ""Нет наркотикам""" ; 1973 ;  ; Ag ; Proof ; 29 ; alex1959 ; 529 
 1129 ; Знак. 70 лет Октября ;  ;  ; Ag ; AU ; 25 ; WinterCat ; 115 
 1130 ; Знак. Отличник советской армии ;  ;  ; Ж/м, эмаль ; VF ; 6 ; skir ; 37 
 1131 ; Солдатский знак III классности. ММД ;  ;  ; Ж/м, эмаль ; VF ; 3 ; skir ; 24 
 1132 ; Знак ДОСААФ СССР за отличную стрельбу ;  ;  ; Ж/м ; VF ; 3 ; kuril ; 208 
 1133 ; Знак. Отличник Соц соревнования. Министерство хлебопродуктов СССР. №12057. ММД ;  ;  ; Ж/м, эмаль ; VF-XF ; 109 ; Арест ; 9066 
 1134 ; Знак. Отличник Соц соревнования. МГПМР СССР №1551 ;  ;  ; Ж/м, эмаль ; XF+ ; 145 ; Арест ; 7814 
 1135 ; Знак. 40 длет обществу красного креста ; 1958 ;  ; Ж/м, эмаль ; XF- ; 33 ; WinterCat ; 340 
 1136 ; Знак I разряд ;  ;  ; Ж/м, эмаль ; XF ; 52 ; WinterCat ; 512 
 1137 ; Знак II разряд ;  ;  ; Ж/м, эмаль ; XF+ ; 43 ; kulibin2 ; 363 
 1138 ; Знак III разряд ;  ;  ; Ж/м, эмаль ; XF- ; 31 ; kulibin2 ; 317 
 1139 ; Знак. 30 лет комсомола ; 1948 ;  ; Ж/м, эмаль ; XF+ ; 33 ; sail ; 512 
 1140 ; Знак. Спартакиада. Р.Р.П. ;  ;  ; Ж/м, эмаль ; VF-XF ; 3 ; zmv1981 ; 107 
 1141 ; Знак. ГТО I степени ; ММД ;  ; Ж/м, эмаль ; XF ; 8 ; solder13 ; 36 
 1142 ; Знак. 20 лет Судоимпорту ;  ;  ; Ж/м, эмаль ; XF- ; 64 ; sail ; 261 
 1143 ; Знак. Турист СССР ;  ;  ; Ж/м, эмаль ; VF ; 1 ; kuril ; 102 
 1144 ; Знак. Областное первенство. I место ;  ;  ; Ж/м, эмаль ; VF+ ; 2 ; klm ; 102 
 1145 ; Знак. 40 лет ВЛКСМ. ММД ; 1958 ;  ; Ж/м, эмаль ; XF+ ; 37 ; kulibin2 ; 415 
 1146 ; Знак за активную работу в комсомоле. ММД ;  ;  ; Ж/м, эмаль ; XF+ ; 53 ; kulibin2 ; 276 
 1147 ; Знак. Готов к ПХВО ;  ;  ; Б/м, эмаль ; VF+ ; 88 ; Арест ; 3831 
 1148 ; Знак. Готов к труду и обороне № 307602 ;  ;  ; Ж/м, эмаль ; VF-XF ; 47 ; _BEAR_ ; 2267 
 1149 ; Знак. Готов к ПВО ;  ;  ; Ж/м, эмаль ; VF-XF ; 41 ; LEXX ; 60 
