 201 ; 5 копеек. В капсуле NGC ; 1892 ; СПБ АГ ; Ag ;  ; 58 ; Braslav ; 5750 
 1966 ; 1 рубль ; 1967 ;  ; Cu-Ni ; VF-XF ; 128 ; Zorro ; 305 
 1967 ; 1 рубль ; 1968 ;  ; Cu-Ni ; VF-XF ; 27 ; Олег33 ; 354 
 1968 ; 1 рубль ; 1969 ;  ; Cu-Ni ; VF+ ; 52 ; ask ; 252 
 1969 ; 1 рубль ; 1970 ;  ; Cu-Ni ; VF+ ; 33 ; albar ; 397 
 1970 ; 1 рубль ; 1971 ;  ; Cu-Ni ; VF+ ; 16 ; durilka ; 420 
 1971 ; 1 рубль ; 1972 ;  ; Cu-Ni ; VF+ ; 35 ; pion-61 ; 569 
 1972 ; 1 рубль ; 1973 ;  ; Cu-Ni ; VF ; 25 ; Олег33 ; 422 
 1973 ; 1 рубль ; 1974 ;  ; Cu-Ni ; VF ; 40 ; KoSS ; 259 
 1974 ; 1 рубль ; 1975 ;  ; Cu-Ni ; VF- ; 55 ; 13 ; 226 
 1975 ; 1 рубль ; 1976 ;  ; Cu-Ni ; VF+ ; 60 ; KoSS ; 284 
 1976 ; 1 рубль ; 1977 ;  ; Cu-Ni ; VF+ ; 35 ; KoSS ; 279 
 1977 ; 1 рубль ; 1978 ;  ; Cu-Ni ; VF ; 46 ; Ходор ; 332 
 1978 ; 1 рубль ; 1979 ;  ; Cu-Ni ; VF ; 21 ; ZET ; 404 
 1979 ; 1 рубль ; 1980 ;  ; Cu-Ni ; VF-XF ; 71 ; Олег33 ; 378 
 1980 ; 1 рубль ; 1981 ;  ; Cu-Ni ; VF-XF ; 63 ; puhetd ; 341 
 1981 ; 1 рубль ; 1982 ;  ; Cu-Ni ; VF ; 59 ; Zorro ; 334 
 1982 ; 1 рубль ; 1983 ;  ; Cu-Ni ; XF- ; 37 ; FIKUS31 ; 504 
 1983 ; 1 рубль ; 1984 ;  ; Cu-Ni ; XF ; 54 ; VVIB ; 343 
 1984 ; 1 рубль ; 1985 ;  ; Cu-Ni ; VF-XF ; 57 ; VVIB ; 291 
 1985 ; 1 рубль ; 1986 ;  ; Cu-Ni ; VF-XF ; 53 ; ask ; 276 
 1986 ; 1 рубль ; 1987 ;  ; Cu-Ni ; VF-XF ; 74 ; VVIB ; 365 
 1987 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF+ ; 27 ; VVIB ; 184 
 1988 ; 1 рубль ; 1989 ;  ; Cu-Ni ; AU ; 60 ; verunk1 ; 357 
 1989 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF ; 61 ; Araks ; 302 
 1990 ; 50 копеек ; 1964 ;  ; Cu-Ni ; VF ; 18 ; don-juras ; 25 
 1991 ; 50 копеек ; 1965 ;  ; Cu-Ni ; VF ; 23 ; прыгун ; 273 
 1992 ; 50 копеек ; 1966 ;  ; Cu-Ni ; VF ; 9 ; СЁМА ; 62 
 1993 ; 50 копеек "50 лет Советской власти" ; 1967 ;  ; Cu-Ni ; VF ; 32 ; 1dima_s ; 150 
 1994 ; 50 копеек ; 1967 ;  ; Cu-Ni ; VF ; 46 ; puhetd ; 396 
 1995 ; 50 копеек ; 1968 ;  ; Cu-Ni ; VF-XF ; 26 ; КСН ; 68 
 1896 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 38 ; and1972 ; 67 
 1897 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 41 ; kma1296svu ; 107 
 1898 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 41 ; AGM62 ; 51 
 1899 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 14 ; Рыжая_Кыся ; 51 
 1900 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 13 ; Рыжая_Кыся ; 36 
 1901 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 27 ; maremark ; 75 
 1902 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 39 ; and1972 ; 104 
 1903 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 7 ; vova10 ; 46 
 1904 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 28 ; and1972 ; 64 
 1905 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 53 ; and1972 ; 53 
 1906 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 19 ; bonipari ; 51 
 1907 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 16 ; Рыжая_Кыся ; 41 
 1908 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 21 ; bonipari ; 104 
 1909 ; 5 рублей. Упаковка ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 63 ; tank116 ; 363 
 1910 ; 5 рублей. Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 38 ; tank116 ; 259 
 1911 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 54 ; elefant1965 ; 259 
 1912 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 13 ; tank116 ; 267 
 1913 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 59 ; tank116 ; 255 
 1914 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Unc ; 24 ; kma1296svu ; 153 
 1915 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 25 ; tank116 ; 254 
 1916 ; 5 рублей. Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Unc ; 17 ; vitalik72v ; 209 
 1917 ; 5 рублей. Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 20 ; Gyron ; 501 
 1918 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 41 ; Mastiv ; 161 
 1919 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 27 ; Юбер ; 110 
 1920 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 50 ; uharius ; 123 
 1921 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 44 ; jimmysu ; 121 
 1922 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; AU ; 30 ; ZOLTAN333 ; 165 
 1923 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 48 ; military ; 84 
 1924 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 15 ; August31 ; 90 
 1925 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 23 ; Евгений_075 ; 137 
 1926 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 22 ; August31 ; 114 
 1927 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 34 ; military ; 138 
 1928 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 33 ; tank116 ; 216 
 1929 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Unc ; 21 ; coins77 ; 203 
 1930 ; 3 рубля. Упаковка ; 1992 ; "19-21 августа" ; Cu-Ni ; Unc ; 61 ; олег45 ; 612 
 1931 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 31 ; Gyron ; 261 
 1932 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Unc ; 27 ; ges ; 193 
 1933 ; 3 рубля. Упаковка ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 44 ; олег45 ; 463 
 1934 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 59 ; elefant1965 ; 363 
 1935 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 39 ; vk-man ; 371 
 1936 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 22 ; ААФ ; 225 
 1937 ; 3 рубля. Упаковка ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 29 ; олег45 ; 461 
 1938 ; 3 рубля. Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 15 ; олег45 ; 510 
 1939 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 22 ; zarnord ; 612 
 1940 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 61 ; Nikolay75 ; 161 
 1941 ; 1 рубль. Упаковка ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 50 ; tank116 ; 453 
 1942 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 23 ; tank116 ; 150 
 1943 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 53 ; Gorizn ; 204 
 1944 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 50 ; DENGL ; 258 
 1945 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 75 ; Gorizn ; 215 
 1846 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 24 ; docentatk ; 105 
 1847 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; AU ; 73 ; kma1296svu ; 89 
 1848 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 18 ; aaa2009 ; 39 
 1849 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 36 ; August31 ; 63 
 1850 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 21 ; maremark ; 64 
 1851 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; AU ; 18 ; kma1296svu ; 67 
 1852 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 43 ; imi ; 51 
 1853 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF ; 9 ; Фафикзгв ; 30 
 1854 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 20 ; military ; 50 
 1855 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; XF ; 18 ; military ; 50 
 1856 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; XF ; 8 ; Фафикзгв ; 32 
 1857 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 26 ; С Урала ; 41 
 1858 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 39 ; docentatk ; 93 
 1859 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 12 ; maremark ; 82 
 1860 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 52 ; military ; 77 
 1861 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; AU ; 54 ; docentatk ; 175 
 1862 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 43 ; Nikolay75 ; 204 
 1863 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 64 ; Nikolay75 ; 172 
 1864 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 43 ; 82nmn ; 177 
 1865 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 31 ; ApD ; 153 
 1866 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 36 ; zarnord ; 153 
 1867 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 27 ; jimmysu ; 83 
 1868 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 28 ; kma1296svu ; 119 
 1869 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 13 ; and1972 ; 169 
 1870 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 10 ; DVZ ; 51 
 1871 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 31 ; lubopitnaja ; 51 
 1872 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 22 ; ss13 ; 124 
 1873 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 38 ; August31 ; 59 
 1874 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF ; 69 ; zarnord ; 119 
 1875 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 37 ; Gasbr ; 74 
 1876 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 17 ; lubopitnaja ; 53 
 1877 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 11 ; and1972 ; 56 
 1878 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 14 ; AKsoN ; 51 
 1879 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; AU ; 19 ; MaxNik ; 51 
 1880 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 11 ; AKsoN ; 60 
 1881 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; AU ; 29 ; Gasbr ; 71 
 1882 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 60 ; Nikolay75 ; 168 
 1883 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 8 ; KVP1 ; 104 
 1884 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; AU ; 52 ; KVP1 ; 95 
 1885 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; AU ; 26 ; lubopitnaja ; 96 
 1886 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 37 ; Gasbr ; 90 
 1887 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; AU ; 23 ; docentatk ; 90 
 1888 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; AU ; 21 ; dzh ; 49 
 1889 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; AU ; 19 ; military ; 53 
 1890 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; AU ; 55 ; Jan Grandier ; 180 
 1891 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 29 ; military ; 69 
 1892 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 40 ; Nikolay75 ; 102 
 1893 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 11 ; AKsoN ; 50 
 1894 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; AU ; 10 ; KVP1 ; 91 
 1895 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 27 ; Alex75 ; 674 
 1796 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 37 ; and1972 ; 144 
 1797 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 27 ; Germanfox ; 55 
 1798 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 38 ; Gasbr ; 67 
 1799 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 15 ; Мурашка ; 50 
 1800 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 57 ; kma1296svu ; 71 
 1801 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; XF ; 75 ; zarnord ; 206 
 1802 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 60 ; uharius ; 169 
 1803 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF ; 40 ; MaxNik ; 53 
 1804 ; 3 рубля ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 101 ; Лефф ; 716 
 1805 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Метание копья ; Cu-Ni ; Proof ; 91 ; Natascha ; 1390 
 1806 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF ; 28 ; military ; 72 
 1807 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 18 ; джон007 ; 37 
 1808 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 25 ; military ; 41 
 1809 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 27 ; August31 ; 41 
 1810 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 38 ; Gasbr ; 51 
 1811 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 18 ; vova10 ; 102 
 1812 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; XF ; 17 ; Gasbr ; 63 
 1813 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; XF+ ; 43 ; 82nmn ; 153 
 1814 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF ; 26 ; KVP1 ; 119 
 1815 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF+ ; 16 ; Фафикзгв ; 32 
 1816 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 12 ; Gasbr ; 55 
 1817 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 45 ; military ; 59 
 1818 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 34 ; and1972 ; 137 
 1819 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 78 ; military ; 161 
 1820 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 47 ; military ; 126 
 1821 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 56 ; vova10 ; 151 
 1822 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; AU ; 50 ; military ; 206 
 1823 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; AU ; 93 ; zarnord ; 177 
 1824 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 47 ; AGM62 ; 104 
 1825 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; AU ; 34 ; Gasbr ; 92 
 1826 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 67 ; Рыжая_Кыся ; 151 
 1827 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 80 ; ААФ ; 114 
 1828 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 48 ; Mastiv ; 231 
 1829 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 20 ; Mastiv ; 138 
 1830 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 21 ; Mastiv ; 138 
 1831 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 20 ; and1972 ; 236 
 1832 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 30 ; Mastiv ; 163 
 1833 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 40 ; Фафикзгв ; 128 
 1834 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 9 ; uharius ; 125 
 1835 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 40 ; military ; 161 
 1836 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 7 ; Алексей11 ; 200 
 1837 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 35 ; SSS200 ; 136 
 1838 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 54 ; and1972 ; 137 
 1839 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 10 ; vitalik72v ; 123 
 1840 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 4 ; vitalik72v ; 76 
 1841 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 7 ; vitalik72v ; 124 
 1842 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 20 ; vitalik72v ; 113 
 1843 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 8 ; vitalik72v ; 85 
 1844 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 50 ; Nikolay75 ; 153 
 1845 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 19 ; AGM62 ; 94 
 1746 ; 3 рубля ; 1992 ; "19-21 августа" ; Cu-Ni ; AU ; 64 ; Natascha ; 316 
 1747 ; 3 рубля ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 43 ; Gorizn ; 448 
 1748 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; AU ; 17 ; uharius ; 189 
 1749 ; 3 рубля ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 26 ; vitalik72v ; 330 
 1750 ; 3 рубля ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 14 ; zarnord ; 387 
 1751 ; 3 рубля ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 61 ; крабик ; 2067 
 1752 ; 3 рубля ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 11 ; vitalik72v ; 363 
 1753 ; 3 рубля ; 1994 ; 50 лет освобождения Севастополя ; Cu-Ni ; Proof ; 46 ; Natascha ; 1989 
 1754 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 21 ; vitalik72v ; 138 
 1755 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 13 ; Фафикзгв ; 108 
 1756 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 57 ; kma1296svu ; 138 
 1757 ; 1 рубль ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; AU ; 45 ; страус ; 221 
 1758 ; 1 рубль ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; AU ; 54 ; Natascha ; 700 
 1759 ; 1 рубль ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; AU ; 29 ; t_v_v ; 746 
 1760 ; 1 рубль. Упаковка ; 1967 ; 50 лет Советской власти ; Cu-Ni ; Unc ; 28 ; ZET ; 419 
 1761 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 47 ; jimmysu ; 165 
 1762 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 47 ; DENGL ; 138 
 1763 ; 1 рубль. Новодел ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; Proof ; 36 ; DVZ ; 402 
 1764 ; 1 рубль. Новодел ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 101 ; evgen177309 ; 523 
 1765 ; 1 рубль. Новодел ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; Proof ; 19 ; evgen177309 ; 524 
 1766 ; 1 рубль. Новодел ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 102 ; evgen177309 ; 524 
 1767 ; 1 рубль. Новодел ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; Proof ; 76 ; Harlock ; 386 
 1768 ; 1 рубль. Новодел ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; Proof ; 39 ; Harlock ; 513 
 1769 ; 1 рубль. Новодел ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; Proof ; 64 ; кошак ; 589 
 1770 ; 1 рубль. Новодел ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; Proof ; 55 ; Harlock ; 489 
 1771 ; 1 рубль. Новодел ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 120 ; Harlock ; 266 
 1772 ; 1 рубль. Новодел ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 55 ; Harlock ; 441 
 1773 ; 1 рубль. Новодел ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; Proof ; 21 ; Harlock ; 507 
 1774 ; 1 рубль. Новодел ; 1986 ; Международный год мира ; Cu-Ni ; Proof ; 101 ; кошак ; 524 
 1775 ; 1 рубль. Новодел ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 103 ; Harlock ; 513 
