 6626 ; Бинокль театральный, складной. СССР ;  ;  ; Б/м ;  ; 23 ; Yamilov ; 2550 
 3069 ; 1 крона. Венгрия ; 1915 ;  ; Ag ; XF ; 37 ; Vaserd ; 492 
 3070 ; 25 центов. Канада ; 1912 ;  ; Ag ; VF-XF ; 46 ; rusmlm ; 918 
 3071 ; 1/2 рупии. Британская Индия ; 1913 ;  ; Ag ; VF+ ; 38 ; Plus ; 672 
 3072 ; 1/2 рупии. Британская Индия ; 1944 ;  ; Ag ; XF ; 64 ; lestes ; 712 
 3073 ; 100 марок Финляндия ; 1957 ;  ; Ag ; AU ; 15 ; MikeWinger ; 281 
 3074 ; 100 марок Финляндия ; 1958 ;  ; Ag ; XF ; 15 ; silver925 ; 234 
 3075 ; 100 марок Финляндия ; 1956 ;  ; Ag ; AU/XF ; 26 ; Allegro33 ; 230 
 3076 ; 100 йен Япония ;  ;  ; Ag ; VF-XF ; 34 ; Мандарин ; 346 
 3077 ; 100 йен Япония ;  ;  ; Ag ; VF+ ; 32 ; ialaiola ; 365 
 3078 ; 1/4 гульдена Нидерландские Антиллы ; 1970 ;  ; Ag ; AU ; 39 ; Dahan ; 306 
 3079 ; 10 центов Нидерланды ; 1941 ;  ; Ag ; AU ; 16 ; double ; 164 
 3080 ; 1 крона Швеция ; 1963 ;  ; Ag ; VF-XF ; 18 ; bobbar ; 222 
 3081 ; 10 эре Швеция ; 1942 ;  ; Ag ; VF ; 25 ; Лоцман ; 145 
 3082 ; 2 лата Латвия ; 1925 ;  ; Ag ; XF/AU ; 24 ; Harder ; 674 
 3083 ; 1 лат Латвия ; 1924 ;  ; Ag ; XF/VF-XF ; 30 ; lestes ; 299 
 3084 ; 1/2 рупии Индия ; 1924 ;  ; Ag ; VF- ; 37 ; Leshy77 ; 500 
 3085 ; 1/4 рупии Индия ; 1940 ;  ; Ag ; VF+ ; 26 ; Leshy77 ; 190 
 3086 ; 2 анны Индия ; 1891 ;  ; Ag ; F+ ; 7 ; Vote ; 114 
 3087 ; 200 франков Марокко ; 1953 ;  ; Ag ; VF ; 13 ; Мандарин ; 614 
 3088 ; 1/2 франка Швейцария ; 1957 ;  ; Ag ; AU ; 13 ; PROFAN2020 ; 204 
 3089 ; 1 франк Швейцария ; 1944 ;  ; Ag ; VF ; 30 ; babble13 ; 324 
 3090 ; 1 франк Франция ; 1911 ;  ; Ag ; VF ; 25 ; silver925 ; 308 
 3091 ; 10 центов Французский Индо-Китай ; 1885 ;  ; Ag ; VF ; 81 ; rusmlm ; 1093 
 3092 ; 20 сентаво Уругвай ; 1942 ;  ; Ag ; F-VF ; 13 ; вэл ; 169 
 3093 ; 10 сентаво Филиппины ; 1918 ;  ; Ag ; VF ; 29 ; Leshy77 ; 190 
 2994 ; 1/2 доллара. США ; 1964 ;  ; Ag ; XF+ ; 39 ; Andre_Vladi ; 714 
 2995 ; 1/2 доллара. США ; 1964 ;  ; Ag ; AU ; 44 ; MikeWinger ; 714 
 2996 ; 1/2 доллара. США ; 1964 ;  ; Ag ; AU ; 53 ; vlasik ; 729 
 2997 ; 1/4 доллара. США ; 1961 ;  ; Ag ; VF-XF ; 47 ; cr5046 ; 323 
 2998 ; 1/4 доллара. США ; 1964 ;  ; Ag ; VF-XF ; 53 ; cr5046 ; 330 
 2999 ; 1/4 доллара. США ; 1961 ;  ; Ag ; VF ; 11 ; cr5046 ; 328 
 3000 ; 1/4 доллара. США ; 1937 ;  ; Ag ; F ; 9 ; cr5046 ; 239 
 3001 ; 1/4 доллара. США ; 1964 ;  ; Ag ; AU ; 26 ; Dahan ; 503 
 3002 ; 1/4 доллара. США ; 1964 ;  ; Ag ; AU ; 54 ; Dahan ; 357 
 3003 ; 1/4 доллара. США ; 1941 ;  ; Ag ; VF- ; 18 ; cr5046 ; 337 
 3004 ; 1/4 доллара. США ; 1958 ;  ; Ag ; VF+ ; 23 ; electra ; 347 
 3005 ; 1/4 доллара. США ; 1964 ;  ; Ag ; XF- ; 43 ; cr5046 ; 334 
 3006 ; 1/4 доллара. США ; 1964 ;  ; Ag ; VF ; 35 ; cr5046 ; 238 
 3007 ; 2 лиры. Италия ; 1887 ;  ; Ag ; F-VF ; 40 ; rusmlm ; 547 
 3008 ; 1 гульден. Нидерланды ; 1957 ;  ; Ag ; VF-XF ; 25 ; alov ; 508 
 3009 ; 2 кроны Швеция Дэлавер ; 1938 ;  ; Ag ; XF ; 42 ; neur_on ; 956 
 3010 ; 2 кроны Швеция Серебряная свадьба ; 1907 ;  ; Ag ; VF-XF ; 64 ; neur_on ; 1700 
 3011 ; 10 марок. ФРГ. 2000 лет Бонну ; 1989D ;  ; Ag ; AU ; 23 ; MikeWinger ; 611 
 3012 ; 25 шиллингов. Австрия. 200 лет со дня рождения Вольфганга Амадея Моцарта ; 1956 ;  ; Ag ; XF ; 42 ; electra ; 655 
 3013 ; 50 чентезимо Италия Сардиния ; 1827 ;  ; Ag ; F-VF ; 38 ; d-master ; 655 
 3014 ; 1 флорин - 2 шиллинга Австралия ; 1918 ;  ; Ag ; VF+ ; 65 ; lestes ; 3060 
 3015 ; 1 рупия Индия. Алвар ; 1880 ;  ; Ag ; VF ; 66 ; serhio1978 ; 5205 
 3016 ; 1 рупия Восточная Индийская Компания ; 1840 ;  ; Ag ; VF-XF/XF ; 59 ; lestes ; 4084 
 3017 ; 1 флорин Новая Зеландия ; 1941 ;  ; Ag ; VF-XF ; 53 ; lestes ; 1350 
 3018 ; 200 марок. Финляндия ; 1957 ;  ; Ag ; XF ; 18 ; 4007/1 ; 296 
 3019 ; 100 марок. Финляндия ; 1956 ;  ; Ag ; XF+ ; 15 ; silver925 ; 222 
 3020 ; 2 лиры. Италия ; 1883 ;  ; Ag ; F+ ; 27 ; Harder ; 650 
 3021 ; 2 лиры. Италия ; 1884 ;  ; Ag ; F+ ; 46 ; Harder ; 659 
 3022 ; 20 франков. Бельгия ; 1935 ;  ; Ag ; VF ; 20 ; Мандарин ; 481 
 3023 ; 1/4 доллара. США ; 1964 ;  ; Ag ; XF- ; 21 ; Копеечка ; 306 
 3024 ; 1/10 гульдена. Нидерландская Индия ; 1941 ;  ; Ag ; AU ; 25 ; sveta6369 ; 157 
 3025 ; 1/10 гульдена. Нидерландская Индия ; 1945 ;  ; Ag ; AU ; 30 ; КрасноеСело ; 157 
 3026 ; 5 центов. Канада ; 1888 ;  ; Ag ; F+ ; 31 ; ХС-300 ; 272 
 3027 ; 10 эре. Швеция ; 1892 ;  ; Ag ; F ; 42 ; Лоцман ; 161 
 3028 ; 3 пенса. Великобритания ; 1936 ;  ; Ag ; VF+ ; 23 ; lestes ; 137 
 3029 ; 1 марка. Финляндия ; 1964 ;  ; Ag ; VF-XF ; 29 ; кбч5 ; 156 
 3030 ; 1 марка. Финляндия ; 1965 ;  ; Ag ; XF ; 20 ; Victor_161_ ; 159 
 3031 ; 1 марка. Финляндия ; 1968 ;  ; Ag ; XF+ ; 15 ; Victor_161_ ; 151 
 3032 ; 1 марка. Финляндия ; 1966 ;  ; Ag ; XF ; 12 ; кбч5 ; 137 
 3033 ; 1 марка. Финляндия ; 1967 ;  ; Ag ; XF+ ; 12 ; Oleg72 ; 158 
 3034 ; 3 пенса. Великобритания ; 1937 ;  ; Ag ; XF ; 24 ; lestes ; 117 
 3035 ; 6 пенсов. Великобритания ; 1944 ;  ; Ag ; VF ; 23 ; Лоцман ; 110 
 3036 ; 3 пенса. Великобритания ; 1931 ;  ; Ag ; VF-XF ; 20 ; lestes ; 100 
 3037 ; 3 пенса. Австралия ; 1964 ;  ; Ag ; XF ; 22 ; lestes ; 181 
 3038 ; 1/2 франка Швейцария ; 1946 ;  ; Ag ; XF ; 26 ; lestes ; 177 
 3039 ; 6 пенсов Великобритания ; 1897 ;  ; Ag ; VF-XF ; 44 ; Victor_161_ ; 1022 
 3040 ; 3 пенса Великобритания ; 1919 ;  ; Ag ; VF ; 28 ; lestes ; 181 
 3041 ; Монета. М-0,54гр ;  ;  ; Ag ; VG ; 16 ; vladmarkin ; 38 
 3042 ; 1 крона. Австро-Венгрия ; 1916 ;  ; Ag ; VF ; 30 ; PROFAN2020 ; 308 
 3043 ; 1/2 франка. Швейцария ; 1930 ;  ; Ag ; VF- ; 13 ; митяй ; 169 
 2944 ; 5 евро. Австрия. 100 лет лыжному спорту. Буклет ; 2005 ;  ; Ag ; AU ; 26 ; msgmit ; 666 
 2945 ; 10 паоли Италия. Папский штат. Болонья В капсуле ; 1797 ;  ; Ag ;  ; 61 ; Вадим Старый ; 7557 
 2946 ; 1/2 доллара США Норфолк. В капсуле ; 1936 ;  ; Ag ;  ; 54 ; orbis ; 26531 
 2947 ; 20 сантимов Франция В капсуле ; 1867A ;  ; Ag ;  ; 49 ; Reks ; 603 
 2948 ; 1/4 доллара США Нью Хэмпшир В капсуле ; 2000S ;  ; Ag ;  ; 73 ; Vol4en0k ; 2243 
 2949 ; 1/4 доллара США Американское Самоа В капсуле ; 2009S ;  ; Ag ;  ; 74 ; Vol4en0k ; 1930 
 2950 ; 1/4 доллара США Колумбия В капсуле ; 2009S ;  ; Ag ;  ; 56 ; Vol4en0k ; 1530 
 2951 ; 1/4 доллара США Мэн В капсуле ; 2003S ;  ; Ag ;  ; 64 ; Vol4en0k ; 2176 
 2952 ; 1/2 доллара. США. Капсула ; 1944 ;  ; Ag ;  ; 66 ; Dahan ; 4713 
 2953 ; 1 доллар США В капсуле ; 1921S ;  ; Ag ; VF-XF ; 60 ; АлексейЕ ; 2591 
 2954 ; 1 доллар США В капсуле ; 1928 ;  ; Ag ; VF-XF ; 47 ; ghjghj26 ; 2393 
 2955 ; 10 динар. Андорра. Пьер Огюст Ренуар ; 2008 ;  ; Ag ; Proof ; 15 ; EMMO ; 1844 
 2956 ; 1 доллар. Ниуэ. Святой праведный Иоанн Кронштадтский ; 2012 ;  ; Ag ; Proof ; 28 ; EMMO ; 2507 
 2957 ; 1 доллар. Канада ; 1951 ;  ; Ag ; VF-XF ; 38 ; Vaserd ; 1565 
 2958 ; 1 доллар. Канада ; 1936 ;  ; Ag ; VF-XF ; 48 ; Markgraf ; 2667 
 2959 ; 1 доллар. Канада. 100 лет Шарлоттауну и Квебеку ; 1964 ;  ; Ag ; AU ; 29 ; Dahan ; 1012 
 2960 ; 20 квача. Малави. Константиновский дворец. В коробке, с сертификатом ; 2010 ;  ; Ag ; Proof ; 16 ; focus ; 2464 
 2961 ; 20 лари. Грузия. Олимпиада в Пекине. Коробка, сертификат ; 2008 ;  ; Ag ; Proof ; 21 ; doctorz ; 2903 
 2962 ; 10 евро. Финляндия. Фредрик Пациус - 200 лет со дня рождения. Коробка, сертификат ; 2009 ;  ; Ag ; Proof ; 21 ; nik110850 ; 1610 
 2963 ; 10 динаров Андорра Серия "Культура и цивилизация Европы" Коробка, сертификат ; 2008 ;  ; Ag ; AU ; 56 ; Ertyui ; 2033 
 2964 ; 1 доллар Канада 100 лет Коробка, сертификат ; 2008 ;  ; Ag ; Proof ; 28 ; chdm ; 3473 
 2965 ; 20 долларов Канада Снежинка топаз Коробка, сертификат ; 2011 ;  ; Ag ; Proof ; 38 ; eotan ; 4987 
 2966 ; 2 кроны. Дания. Золотая свадьба ; 1892 ;  ; Ag ; VF-XF ; 21 ; alex-aud ; 3153 
 2967 ; 2 кроны. Дания. 18 лет Принцессе Маргрете ; 1958 ;  ; Ag ; AU ; 38 ; PROFAN2020 ; 949 
 2968 ; 5 крон. Дания. Серебряная свадьба ; 1960 ;  ; Ag ; XF ; 30 ; PROFAN2020 ; 1181 
 2969 ; 2 шиллинга Великобритания ; 1939 ;  ; Ag ; VF ; 26 ; alov ; 406 
 2970 ; 10 крон Дания Свадьба Принцессы Бенедикты ; 1968 ;  ; Ag ; AU ; 48 ; PROFAN2020 ; 1383 
 2971 ; 100 крон Чехословакия. Готтвальд ; 1951 ;  ; Ag ; AU/XF ; 56 ; svetikbsk ; 713 
 2972 ; 2 кроны Швеция ; 1954 ;  ; Ag ; XF/AU ; 26 ; bobbar ; 624 
 2973 ; 1 гульден Нидерланды ; 1931 ;  ; Ag ; XF ; 39 ; велко ; 647 
 2974 ; 1 песо Мексика ; 1944 ;  ; Ag ; VF ; 22 ; double ; 912 
 2975 ; 2 1/2 шиллинга. Южная Африка ; 1940 ;  ; Ag ; VF+ ; 43 ; doc2 ; 1250 
 2976 ; 1 флорин. Фиджи ; 1943 ;  ; Ag ; VF ; 58 ; митяй ; 1203 
 2977 ; 1 шиллинг. Британская Восточная Африка ; 1948 ;  ; Cu-Ni ; VF+ ; 26 ; eotan ; 389 
 2978 ; 1 доллар Канада Гриффон ; 1979 ;  ; Ag ; AU ; 29 ; 567 ; 1173 
 2979 ; 50 центов. Канада ; 1918 ;  ; Ag ; F-VF ; 29 ; Leshy77 ; 826 
 2980 ; 50 центов. Ньюфаундленд ; 1904 ;  ; Ag ; F+ ; 61 ; rusmlm ; 1218 
 2981 ; 5 марок ФРГ ; 1964D ;  ; Ag ; XF- ; 3 ; Cross ; 429 
 2982 ; 1/2 доллара. США ; 1969 ;  ; Ag ; XF+ ; 30 ; Копеечка ; 352 
 2983 ; 1/4 евро Франция ; 2007 ;  ; Ag ; VF-XF ; 20 ; 567 ; 1255 
 2984 ; 50 центов. Стрейтс-Сетлментс ; 1920 ;  ; Ag ; VF- ; 36 ; Leshy77 ; 805 
 2985 ; 1/2 доллара. США ; 1967 ;  ; Ag ; AU ; 27 ; Снежный Барс ; 360 
 2986 ; 1/2 доллара. США ; 1941 ;  ; Ag ; VF ; 81 ; hobby19 ; 820 
 2987 ; 1/2 доллара. США ; 1945 ;  ; Ag ; VF- ; 22 ; cr5046 ; 739 
 2988 ; 1/2 доллара. США ; 1942 ;  ; Ag ; VF ; 30 ; hobby19 ; 835 
 2989 ; 1/2 доллара. США ; 1943 ;  ; Ag ; VF+ ; 19 ; Harder ; 903 
 2990 ; 1/2 доллара. США ; 1936 ;  ; Ag ; VF ; 21 ; VladVic ; 921 
 2991 ; 1/2 доллара. США ; 1952 ;  ; Ag ; VF+ ; 30 ; VladVic ; 835 
 2992 ; 1/2 доллара. США ; 1965 ;  ; Ag ; AU ; 26 ; alov ; 342 
 2993 ; 1/2 доллара. США ; 1964 ;  ; Ag ; XF+ ; 35 ; cr5046 ; 727 
 2894 ; 5 песет Испания ; 1870 ;  ; Ag ; VF ; 21 ; Amonius ; 1900 
 2895 ; Скудо Ватикан ; 1780 ;  ; Ag ; VF ; 51 ; iglion09 ; 11730 
 2896 ; 1 унция серебра. США ; 2017 ;  ; Ag ; AU ; 35 ; седой123 ; 2856 
 2897 ; 300 нгултрум. Бутан. Олимпийские игры ; 1992 ;  ; Ag ; Proof ; 28 ; vak ; 1812 
 2898 ; Торговый доллар США ; 1876 ;  ; Ag ; VF ; 43 ; заяц побегаец ; 17421 
 2899 ; 5 франков Франция ; 1870 ;  ; Ag ; VF ; 110 ; гравицапа ; 2444 
 2900 ; 200 форинтов. Венгрия.  Международный год детей ; 1979 ;  ; Ag ; AU ; 51 ; СТРЕКОЗА ; 1115 
 2901 ; 5 франков Бельгия ; 1871 ;  ; Ag ; VF-XF ; 43 ; Vaserd ; 1934 
 2902 ; 1/2 кроны Великобритания ; 1820 ;  ; Ag ; VF- ; 86 ; double ; 6958 
 2903 ; 1/2 кроны Великобритания ; 1887 ;  ; Ag ; VF-XF ; 70 ; AndrewCH ; 2406 
 2904 ; 5 крон. Швеция. 80 лет со дня рождения Густава VI Адольфа ; 1962 ;  ; Ag ; AU ; 28 ; 1999 ; 1022 
 2905 ; 5 крон Швеция 500 лет Риксдагу ; 1935 ;  ; Ag ; VF-XF ; 45 ; neur_on ; 1489 
 2906 ; 10 злотых. Польша. Отверстие ; 1932 ;  ; Ag ; F+ ; 30 ; nik110850 ; 646 
 2907 ; 10 злотых. Польша ; 1936 ;  ; Ag ; F-VF ; 25 ; Harder ; 1001 
 2908 ; 1 унция серебра. Крюгерранд. Южная Африка ; 2021 ;  ; Ag ; Unc ; 30 ; service ; 2724 
 2909 ; 2 фунта. Великобритания. ; 2021 ;  ; Ag ; AU ; 31 ; CoinM ; 3143 
 2910 ; 1 доллар Канада ; 1966 ;  ; Ag ; XF ; 27 ; lestes ; 1563 
 2911 ; 1 доллар. Ниуэ. Александр Невский ; 2012 ;  ; Ag ; Proof ; 27 ; DjonS ; 2129 
 2912 ; 1 доллар. Ниуэ. Год свиньи ; 2007 ;  ; Ag ; Unc ; 14 ; roza77 ; 2074 
 2913 ; 1 крона Гибралтар. 18 лет принцу Вильяму ; 2000 ;  ; Ag ; Proof ; 16 ; O.Krit ; 1700 
 2914 ; 1 крона Остров Мэн. Королева-мать ; 1985 ;  ; Ag ; Proof ; 15 ; тикси3 ; 1589 
 2915 ; 2 фунта Джерси. 25 лет фонду дикой природы ; 1987 ;  ; Ag ; Proof ; 22 ; eotan ; 1926 
 2916 ; 2 доллара. Острова Кука. Дюймовочка ; 2008 ;  ; Ag ; Unc ; 15 ; Martens ; 2068 
 2917 ; 10 долларов Сьерра-Леоне Медоед ; 2008 ;  ; Ag ; AU ; 19 ; EMMO ; 1711 
 2918 ; 20 экю Швеция ; 1997 ;  ; Ag ; Proof ; 42 ; птичка16 ; 1887 
 2919 ; 1 фунт Египет ; 1972 ;  ; Ag ; XF ; 34 ; вэл ; 1353 
 2920 ; 500 тугриков Монголия Год Тигра ; 2007 ;  ; Ag ; Proof ; 14 ; Besar ; 1588 
 2921 ; 10 марок. ГДР. Возобновление работы Семпер оперы в Дрездене ; 1985A ;  ; Ag ; XF+/AU ; 51 ; guronidze ; 2932 
 2922 ; 10 марок. ФРГ. 50 лет со дня покушения на Адольфа Гитлера. Упаковка ; 1994А ;  ; Ag ; Proof ; 29 ; ghjghj26 ; 866 
 2923 ; 2 доллара. Острова Кука. Охота. Сертификат ; 2014 ;  ; Ag ; Proof ; 24 ; Мотя ; 1530 
 2924 ; 5 фунтов. Великобритания. Звери Королевы - Белая Борзая Ричмонда ; 2021 ;  ; Ag ; AU ; 51 ; Vol4en0k ; 7151 
 2925 ; 1 песо Мексика ; 1959 ;  ; Ag ; F-VF ; 50 ; alov ; 365 
 2926 ; 5 марок. ГДР. 100 лет со дня рождения Курта Тухольского ; 1990A ;  ; Ag ; AU ; 38 ; mefody73 ; 2168 
 2927 ; 10 шиллингов. Ирландия. 50 лет Пасхальному восстанию ; 1966 ;  ; Ag ; XF+ ; 46 ; Копеечка ; 1517 
 2928 ; 25 крон Чехословакия 10 лет победы ; 1955 ;  ; Ag ; AU ; 42 ; SpAi ; 1060 
 2929 ; 10 крон Чехословакия 10 лет победы ; 1955 ;  ; Ag ; AU ; 49 ; Копеечка ; 937 
 2930 ; 5 франков. Швейцария ; 1933 ;  ; Ag ; VF ; 29 ; kostya12.04.1994 ; 1062 
 2931 ; 5 франков. Швейцария ; 1932 ;  ; Ag ; VF ; 32 ; domestos ; 937 
 2932 ; 5 франков. Швейцария ; 1953 ;  ; Ag ; VF+ ; 23 ; cr5046 ; 850 
 2933 ; 5 франков. Швейцария ; 1954 ;  ; Ag ; XF- ; 33 ; neur_on ; 903 
 2934 ; 5 франков. Швейцария ; 1931 ;  ; Ag ; VF ; 37 ; 1023oxana ; 1038 
 2935 ; 50 крон Швеция. На бракосочетание Карла XVI и Сильвии ; 1976 ;  ; Ag ; AU ; 43 ; КрасноеСело ; 1283 
 2936 ; 2 доллара. Ниуэ. Ангелы Санкт-Петербурга. М-31,1г ; 2014 ;  ; Ag999 ; Proof ; 45 ; EMMO ; 2289 
 2937 ; 5 крон. Швеция. 70 лет со дня рождения Густава VI Адольфа ; 1952 ;  ; Ag ; AU ; 47 ; neur_on ; 850 
 2938 ; 10 крон. Дания. Свадьба Принцессы Маргрете ; 1967 ;  ; Ag ; AU ; 38 ; alex-aud ; 1010 
 2939 ; 5 крон. Швеция. 80 лет со дня рождения Густава VI Адольфа ; 1962 ;  ; Ag ; AU ; 23 ; kaa123 ; 1433 
 2940 ; 100 франков Франция. Олимпиада ; 1994 ;  ; Ag ; Proof ; 44 ; cfif24 ; 1757 
 2941 ; 1 доллар. Ниуэ. Полководцы Русской армии. Буклет ; 2012 ;  ; Ag ; Proof ; 18 ; Ertyui ; 2358 
 2942 ; 1 доллар. Ниуэ. Монеты на счастье - Слоник. Буклет ; 2011 ;  ; Ag ; Proof ; 13 ; antongor ; 2267 
 2943 ; 2 доллара. Ниуэ. Монеты на счастье - Божья коровка. Буклет, сертификат ; 2013 ;  ; Ag ; Proof ; 27 ; SpS ; 2348 
 2750 ; Лот монет СССР: 1 рубль (11 шт.) Юбилейные ;  ;  ; Cu-Ni ; VF+/XF ; 23 ; семь ; 493 
 2751 ; Лот монет СССР: 20 коп (12шт) ; 1935-1955 ;  ; Ni ; VG/F ; 31 ; 8888888АЛЕКС888888 ; 95 
 2752 ; Лот монет Банк России: 10 руб (5шт) Юбилейные ; 2002-2004 ;  ; Би/м ; XF+/AU ; 27 ; evgens1 ; 310 
 2753 ; Лот монет СССР и Банка России: 50,10 рублей (3 шт.) ; 1991-1992 ;  ; Би/м ; VF+/XF ; 8 ; вэл ; 21 
 2754 ; Лот монет СССР: 50 коп (18шт) ; 1961-1988 ;  ; Cu-Ni ; VF/VF+ ; 60 ; Andrey88 ; 809 
 2755 ; Лот монет СССР: 3 коп (7шт) ; 1946-1957 ;  ; Br ; F ; 8 ; Wvratar ; 39 
 2756 ; Лот монет СССР: 50 коп (20шт) ; 1991 ;  ; Cu-Ni ; AU ; 7 ; Vote ; 105 
 2757 ; Лот монет СССР: 1 коп (2шт) ; 1980-1984 ;  ; Cu-Zn ; AU ; 4 ; Meshok ; 57 
 2758 ; Лот монет СССР: 10 копеек (2 шт.) ; 1976-1977 ;  ; Cu-Ni ; XF ; 1 ; Meshok ; 2 
 2759 ; Лот монет СССР: 1,2,3 коп, 1 руб (6шт) ; 1949-1977 ;  ; Cu-Ni,Br ; F/VF ; 17 ; Andrey88 ; 41 
 2854 ; 20 долларов. США. М-33,39г ; 1900 ;  ; Au ; XF ; 21 ; Capt2 ; 150586 
 2855 ; Талер Венгрия ; 1742 ;  ; Ag ; VF+ ; 45 ; 1023oxana ; 18679 
 2856 ; Талер Австрийские Нидерланды ; 1765 ;  ; Ag ; VF-XF ; 57 ; гак ; 12502 
 2857 ; Талер Рагуза ; 1769 ;  ; Ag ; F-VF ; 44 ; kornum ; 5414 
 2858 ; Талер. Ганновер. Визит короля на Монетный Двор Клаусталя ; 1839A ;  ; Ag ; VF ; 72 ; pytin ; 9117 
 2859 ; Талер. Ганновер ; 1846A ;  ; Ag ; VF+ ; 51 ; Vaserd ; 5106 
 2860 ; Талер. Пруссия ; 1860A ;  ; Ag ; F+ ; 38 ; ИШЬ ТЫ ; 2070 
 2861 ; Талер. Пруссия                                                                                                                    я. Победа над Австрией ; 1866А ;  ; Ag ; XF+ ; 72 ; Dahan ; 8048 
 2862 ; 1/12 талера Пруссия ; 1768 ;  ; Ag ; VG ; 20 ; pac262 ; 227 
 2863 ; 1/24 Талера Германия ; 1787 ;  ; Ag ; F+ ; 12 ; pac262 ; 237 
 2864 ; 5 марок. Пруссия ; 1876B ;  ; Ag ; F-VF ; 49 ; птичка16 ; 2046 
 2865 ; 5 марок Пруссия ; 1904A ;  ; Ag ; VF-XF ; 43 ; VladVic ; 2434 
 2866 ; 5 марок. Пруссия ; 1904A ;  ; Ag ; VF+ ; 36 ; osovets ; 1914 
 2867 ; 5 марок Германия Подписная кирха ; 1934A ;  ; Ag ; VF+ ; 27 ; nvv ; 1134 
 2868 ; 5 марок Германия Пауль фон Гинденбург ; 1936D ;  ; Ag ; VF+ ; 5 ; Vote ; 669 
 2869 ; 5 марок Германия Пауль фон Гинденбург ; 1937F ;  ; Ag ; VF-XF ; 40 ; corsar ; 1117 
 2870 ; 5 марок Германия Пауль фон Гинденбург ; 1938D ;  ; Ag ; VF-XF ; 39 ; nvv ; 1180 
 2871 ; 5 марок Германия Пауль фон Гинденбург ; 1939F ;  ; Ag ; VF-XF ; 34 ; Serjd ; 2220 
 2872 ; 3 марки. Вюртемберг. 25 лет свадьбе Вильгельма II Вюртембергского и Шарлотты Шаумбург-Липпской ; 1911F ;  ; Ag ; XF+/AU ; 46 ; iustas ; 4772 
 2873 ; 3 марки. Пруссия. 25 лет правлению Вильгельма II ; 1913A ;  ; Ag ; VF ; 38 ; Trial777 ; 1536 
 2874 ; 2 марки. Пруссия ; 1876 ;  ; Ag ; F+ ; 34 ; Harder ; 832 
 2875 ; 2 марки. Пруссия ; 1876 ;  ; Ag ; F-VF ; 35 ; Harder ; 1027 
 2876 ; 2 марки. Пруссия. 200 лет Пруссии ; 1901 ;  ; Ag ; VF/XF ; 41 ; iustas ; 1699 
 2877 ; 2 марки. Пруссия ; 1902 ;  ; Ag ; VF-XF ; 40 ; vorgarik ; 1006 
 2878 ; 2 марки Германия Подписная кирха ; 1934J ;  ; Ag ; VF ; 40 ; lestes ; 1372 
 2879 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937G ;  ; Ag ; VF- ; 20 ; rem. ; 269 
 2880 ; 2 марки Германия Пауль фон Гинденбург ; 1937F ;  ; Ag ; VF-XF ; 19 ; карэ ; 488 
 2881 ; 2 марки Германия Пауль фон Гинденбург ; 1939A ;  ; Ag ; VF-XF/XF ; 17 ; nvv ; 663 
 2882 ; 1 марка Германия ; 1874A ;  ; Ag ; VF- ; 22 ; Anat-tall ; 252 
 2883 ; 1 марка Германия ; 1907A ;  ; Ag ; VF-XF ; 14 ; alov ; 405 
 2884 ; 1 марка Германия ; 1914A ;  ; Ag ; XF- ; 16 ; alov ; 401 
 2885 ; 1 марка Германия ; 1924E ;  ; Ag ; F-VF ; 39 ; Cross ; 475 
 2886 ; 1/2 марки Германия ; 1905A ;  ; Ag ; F-VF ; 11 ; Копеечка ; 180 
 2887 ; 1/2 марки Германия ; 1915F ;  ; Ag ; AU ; 19 ; карэ ; 459 
 2888 ; 1/2 марки. Германия ; 1918F ;  ; Ag ; VF+ ; 33 ; lestes ; 359 
 2889 ; 5 пенни. Финляндия. Трубы ; 1918 ;  ; Cu ; XF+ ; 18 ; suomi ; 5102 
 2890 ; 12 грот Бремен ; 1859 ;  ; Ag ; VF- ; 41 ; Копеечка ; 1927 
 2891 ; 1 доллар США ; 2002 ;  ; Ag ; AU ; 41 ; Wert373 ; 2892 
 2892 ; 1 крона. Великобритания ; 1898 ;  ; Ag ; VF+ ; 41 ; Amonius ; 3386 
 2893 ; 5 шиллингов. Южная Африка ; 1952 ;  ; Ag ; VF-XF ; 45 ; doc2 ; 1711 
 2700 ; Лот монет СССР: 50 копеек (9 шт.) ; 1979-1987 ;  ; Cu-Ni ; VF-/VF+ ; 34 ; семь ; 248 
 2701 ; Лот монет СССР: 5 рублей (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; XF/AU ; 26 ; Meshok ; 503 
 2702 ; Лот монет СССР: 3 коп (3шт) ; 1937-940 ;  ; Br ; F ; 7 ; zemlyk2014 ; 27 
 2703 ; Лот монет СССР: 2 коп (5шт) ; 1926-1937 ;  ; Br ; F/F+ ; 51 ; sandau ; 126 
 2704 ; Лот монет Банка России (Тюменская, Амурская, Тверская области, Р Дагестан, Ненецкий АО) 10 руб (5шт) ; 2005-2016 ;  ; Би/м ; VF-XF/AU ; 54 ; an78gg ; 362 
 2705 ; Лот монет СССР: 20 коп (2шт) ; 1925,1930 ;  ; Ag ; F/F-VF ; 34 ; pref ; 209 
 2706 ; Лот монет СССР: 1 рубль (5 шт.) Юбилейные ;  ;  ; Cu-Ni ; VF+/XF ; 22 ; Meshok ; 203 
 2707 ; Лот монет СССР: 1 рубль (3 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 38 ; electra ; 402 
