 6670 ; Пуговица J-B.M D-30мм ;  ;  ; Ж/м ;  ; 21 ; спарта ; 258 
 2446 ; Лот монет СССР: пол копейки, 1,2,3,5 коп (5шт) ; 1924,1925 ;  ; Cu ; VG/F- ; 26 ; Barin13 ; 301 
 2447 ; Лот монет Банка России: 2 рубля (8 шт.) Керчь, Севастополь ; 2017 ;  ; St/Ni ; AU ; 13 ; Мерен ; 26 
 2448 ; Лот монет СССР: 15 коп (5шт) ; 1923-1928 ;  ; Ag ; VF+/XF ; 28 ; zemlyk2014 ; 560 
 2449 ; Лот монет Банка России: 5 рублей (10 шт.) Русское историческое общество ; 2016 ;  ; St/Ni ; AU ; 3 ; Casper88 ; 92 
 2450 ; Лот монет СССР: 3 коп (2шт) ; 1949 ;  ; Br ; F+ ; 41 ; sandau ; 51 
 2451 ; Лот монет СССР. Банк России: 1,5,10,50,100 рублей (9шт) ; 1964,1991,1992 ;  ; Cu-Ni,Би/м ; VF+/XF+ ; 27 ; Wvratar ; 59 
 2452 ; Лот монет СССР: 5 коп (5шт) ; 1976-1982 ;  ; Cu-Zn ; VF/XF ; 67 ; prosk8er ; 92 
 2453 ; Лот монет СССР: 5 рублей (2 шт.) ; 1991 ;  ; Cu-Ni ; XF ; 38 ; kultan ; 91 
 2454 ; Лот монет СССР: 15 коп (3шт) ; 1946-1950 ;  ; Ni ; F-VF/VF ; 8 ; Barsergei ; 51 
 2455 ; Лот монет Банка России: 10 рублей (3шт) Юбилейные ; 2005,2009,2020 ;  ; Би/м ; XF/AU ; 35 ; svetin ; 87 
 2456 ; Лот монет Банка России: 10 рублей (3шт) Юбилейные ; 2020 ;  ; Би/м ; AU ; 27 ; 567 ; 164 
 2457 ; Лот монет СССР и Банка России: 14шт ; 1991-1993 ;  ; Cu/St Cu-Ni ; VF/XF ; 5 ; sinmara1 ; 59 
 2458 ; Лот монет Банка России (Крымские операции) 5 руб (5шт) ; 2015 ;  ; Ni/St ; AU ; 13 ; птичка16 ; 63 
 2459 ; Лот монет Банка России: 10 рублей (3шт) Юбилейные ; 2002,2008,2020 ;  ; Би/м ; XF/AU ; 40 ; Barsergei ; 130 
 2460 ; Лот монет Банка России: 5 коп (100шт) ; 2009СПМД ;  ; Cu-Ni ; AU ; 37 ; shknikolay ; 129 
 2461 ; Лот монет СССР: 1 коп (2шт) ; 1961,1966 ;  ; Cu-Zn ; XF/AU ; 24 ; Aurum ; 322 
 2462 ; Лот монет Банк России: 50 коп (10шт) ; 2003ММД ;  ; Латунь ; AU ; 48 ; Qersej ; 123 
 2463 ; Лот монет СССР: 50 коп (3шт) ; 1982-1987 ;  ; Cu-Ni ; VF-XF ; 5 ; Barsergei ; 14 
 2464 ; Лот монет СССР: 1 коп (2шт) ; 1926-1936 ;  ; Br ; F-VF ; 23 ; Борис2020 ; 167 
 2465 ; Лот монет СССР: 3 коп (12шт) ; 1928-1955 ;  ; Br ; F/F-VF ; 15 ; DrAfanasiew ; 151 
 2466 ; Лот монет СССР: 20 коп (8шт) ; 1922-1930 ;  ; Ag ; VF+/XF ; 38 ; zemlyk2014 ; 1022 
 2467 ; Лот монет СССР: 5 копеек (4 шт.) ; 1949-1956 ;  ; Br ; VF+/XF ; 24 ; шляпин ; 259 
 2468 ; Лот монет Банка России: 10 рублей (3шт) Юбилейные ; 2004,2008,2020 ;  ; Би/м ; XF/AU ; 48 ; Aurum ; 171 
 2469 ; Лот монет СССР: 20,15 коп (2шт) ; 1944,1945 ;  ; Ni ; F ; 21 ; 8888888АЛЕКС888888 ; 107 
 2470 ; Лот монет Банка России (Козельск) 10 руб (3шт) ; 2020 ;  ; Би/м ; AU ; 11 ; scaar ; 90 
 2471 ; Лот монет СССР: 15 коп (2шт) ; 1946 ;  ; Ni ; F-VF ; 5 ; sinmara1 ; 20 
 2472 ; Лот монет СССР: 2 коп (2шт) ; 1926 ;  ; Br ; VG ; 7 ; sinmara1 ; 26 
 2473 ; Лот монет СССР: 20,10 копеек (3 шт.) ; 1956,1970 ;  ; Cu-Ni,Ni ; XF ; 6 ; Снежный Барс ; 24 
 2474 ; Лот монет Банка России: 10 рублей (3шт) Юбилейные ; 2005,2009,2020 ;  ; Би/м ; XF/AU ; 48 ; bonza64 ; 125 
 2475 ; Лот монет Банка России: 10 рублей (3шт) Юбилейные ; 2004,2005,2020 ;  ; Би/м ; XF/AU ; 45 ; alex241 ; 164 
 2476 ; Лот монет Банка России: 10 рублей (3 шт.) Юбилейные ;  ;  ; Би/м ; XF/AU ; 19 ; bonza64 ; 82 
 2477 ; Лот монет СССР: 20 коп (7шт) ; 1923-1927 ;  ; Ag ; VF+/XF ; 24 ; zemlyk2014 ; 741 
 2478 ; Лот монет СССР: 20,15,10 копеек (10 шт.) ; 1931-1833 ;  ; Ni ; F-/VF+ ; 16 ; Мерен ; 374 
 2479 ; Лот монет СССР: 2 коп (4шт) ; 1937-1955 ;  ; Br ; F-VF ; 9 ; zemlyk2014 ; 53 
 2480 ; Лот монет СССР: 20 коп (3шт) ; 1945-1948 ;  ; Ni ; VF ; 14 ; птичка16 ; 90 
 2481 ; Лот монет СССР: 1 рубль (9шт) Юбилейные ; 1967-1991 ;  ; Cu-Ni ; VF/AU ; 11 ; Oleg73 ; 313 
 2482 ; Лот монет СССР: 20 коп (6шт) ; 1923-1927 ;  ; Ag ; VF+/XF ; 14 ; kalita ; 625 
 2483 ; Лот монет СССР: 10 коп (5шт) ; 1923-1929 ;  ; Ag ; VF+/XF ; 20 ; Dimius ; 517 
 2484 ; Лот монет Банка России: 10 рублей (15 шт.) Юбилейные ;  ;  ; St/Лат ; XF/AU ; 20 ; Azow72 ; 219 
 2485 ; Лот монет Банка России: 10 рублей (10шт) Юбилейные ; 2014-2020 ;  ; Би/м ; XF/AU ; 27 ; Azow72 ; 155 
 2486 ; Лот монет Банка России: 5,2 рубля (12 шт.) 200 лет победы в Отечественной войне 1812г. 2012 ; 2012 ;  ; Ni/St ; AU ; 13 ; Semavai ; 68 
 2387 ; Набор монет Банка России (Крым, Севастополь, жетон "Вежливые люди") 10 руб (2шт), жетон и банкнота ; 2014 ;  ; Лат/St ; AU ; 41 ; msgmit ; 510 
 2388 ; Набор монет Банка России (Крымский полуостров) 10,5 руб (7шт) + банкнота ;  ;  ; Ni/St Лат/St ; AU ; 27 ; Azow72 ; 235 
 2389 ; Альбом монет Банка России (Освобождение Крыма): 5 руб (5шт) ;  ;  ; Ni/St ; AU ; 27 ; Russman ; 62 
 2390 ; Альбом монет Банка России (Освобождение Крыма): 5 руб (5шт) + банкнота ;  ;  ; Ni/St ; AU ; 14 ; bobbar ; 155 
 2391 ; Альбом монет Банка России (Освобождение Крыма): 5 руб (5шт) ;  ;  ; Ni/St ; AU ; 34 ; Rober ; 63 
 2392 ; Альбом монет Банка России (Освобождение Крыма): 5 руб (5шт) ;  ;  ; Ni/St ; AU ; 10 ; Oleg73 ; 46 
 2393 ; Набор монет Банка России (55 лет победы и города-герои): 10 руб (9шт) ; 2000 ;  ; Cu-Ni Би/м ; VF/AU ; 11 ; красносёл ; 221 
 2394 ; Альбом монет Банка России: 10,5,2,1 руб, 50,10,5,1 коп (8шт) ;  ;  ; Cu/St Ni/St ; VF-XF/AU ; 8 ; $KoKoS$ ; 26 
 2395 ; Альбом монет Банка России (ГВС) 10 руб (40шт) ;  ;  ; Лат/St ; VF/AU ; 3 ; bobbar ; 373 
 2396 ; Альбом монет Банка России (Освобождение Крыма): 5 руб (5шт) ; 2015 ;  ; Ni/St ; AU ; 5 ; $KoKoS$ ; 31 
 2397 ; Альбом монет Банка России (Вхождение в состав РФ Крыма) 10 руб (2шт) ; 2014 ;  ; Лат/St ; AU ; 15 ; $KoKoS$ ; 128 
 2398 ; Альбом монет Банка России (Вхождение в состав РФ Крыма) 10 руб (2шт) ; 2014 ;  ; Лат/St ; AU ; 5 ; Casper88 ; 27 
 2399 ; Альбом монет Банка России (Освобождение Крыма): 5 руб (5шт) + банкнота ;  ;  ; Ni/St ; AU ; 9 ; Flak16 ; 170 
 2400 ; Набор монет Банка России (Крымский полуостров) 10,5 руб (7шт) + банкнота ;  ;  ; Ni/St Лат/St ; AU ; 8 ; $KoKoS$ ; 163 
 2401 ; Набор монет Банка России (Сочи-2014) 25 руб (4шт) + банкнота ;  ;  ; Cu-Ni ; AU ; 28 ; KVictorA ; 319 
 2402 ; Набор монет СССР: 20,15,10,5,3,2,1 коп (7шт) + жетон Упаковка ; 1962ЛМД ;  ; Cu-Ni Cu-Zn ; AU ; 59 ; Русские не сдаются ; 7892 
 2403 ; Набор монет СССР (50 лет Советской власти): 1 руб, 50,20,15,10 коп (5шт) + жетон Упакока нарушена ; 1967 ;  ; Cu-Ni Cu-Zn ; AU ; 32 ; Семён ; 2039 
 2404 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жтона Пластковая упаковка ; 1978ЛМД ;  ; Cu-Ni Cu-Zn ; AU ; 53 ; bamia67 ; 3134 
 2405 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + жетон Упаковка ; 1988ЛМД ;  ; Cu-Ni Cu-Zn ; AU ; 23 ; bamia67 ; 2011 
 2406 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008СПМД ;  ; Cu-Ni,Cu-Ni-St ;  ; 22 ; Семён ; 516 
 2407 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008ММД ;  ; Cu-Ni,Cu-Ni-St ;  ; 28 ; lesnik1 ; 665 
 2408 ; Набор монет Банка России: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + жетон Упаковка ; 1989ММД ;  ; Cu-Ni Cu-Zn ; AU ; 29 ; Алекс61 ; 1143 
 2409 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + жетон Упаковка ; 1989ЛМД ;  ; Cu-Ni Cu-Zn ; AU ; 29 ; Andrlex71 ; 1156 
 2410 ; Набор монет Банка России: 10,5,2,1 руб, 50,10 коп (6шт) + жетон Буклет ; 2012 ;  ; Ni/St, Cu/St ; AU ; 27 ; kvm64 ; 1111 
 2411 ; Набор монет Банка России: 5,2,1 руб, 50,10 коп (5шт) + жетон Буклет ; 2013 ;  ; Ni/St, Cu/St ; AU ; 28 ; Коллекционер СНГ ; 971 
 2412 ; Набор монет Банка России: 10,5,2,1 руб, 50,10 коп (6шт) + жетон Буклет ; 2013 ;  ; Ni/St, Cu/St ; AU ; 35 ; Аргонавт ; 1320 
 2413 ; Набор монет Банка России: 10,5,2,1 руб, 50,10 коп (6шт) + жетон Буклет ; 2015 ;  ; Ni/St, Cu/St ; AU ; 85 ; nominal ; 1390 
 2414 ; Набор монет Банка России: 10,5,2,1 руб (4шт) + жетон Буклет ; 2016 ;  ; Ni/St, Лат/St ; AU ; 26 ; Коллекционер СНГ ; 902 
 2415 ; Набор монет Банка России: 10,5,2,1 руб (4шт) + жетон Буклет ; 2016 ;  ; Ni/St, Лат/St ; AU ; 32 ; Коллекционер СНГ ; 888 
 2416 ; Набор монет Банка России: 10,5,2,1 руб (4шт) + жетон Буклет ; 2017 ;  ; Ni/St, Лат/St ; AU ; 68 ; nominal ; 1125 
 2417 ; Набор монет Банка России: 105,2,1 руб (4шт) + жетон Буклет ; 2017 ;  ; Ni/St, Лат/St ; AU ; 76 ; nominal ; 1125 
 2418 ; Лот монет Банка России (ГВС): 10 руб (4шт) Буклет ; 2012,2013 ;  ; Лат/St ; AU ; 31 ; Holder31 ; 414 
 2419 ; Лот монет Банка России (ГВС): 10 руб (6шт) Буклет ; 2013,2014 ;  ; Лат/St ; AU ; 38 ; LEXAI ; 516 
 2420 ; Лот монет Банка России (ГВС): 10 руб (7шт) Буклет ; 2011 ;  ; Лат/St ; AU ; 40 ; LEXAI ; 516 
 2421 ; Лот монет СССР: 15,10,5,3,2,1 коп (6шт) + 2 жетона ; 1976ЛМД ;  ; Cu-Ni Cu-Zn ; AU ; 10 ; Блюхер ; 217 
 2422 ; Лист монет Банка России (Сочи-2014) 25 руб (25шт) ; 2013 ;  ; Cu-Ni ; AU ; 3 ; Meshok ; 612 
 2423 ; Лот монет России 1 руб. 125 лет со дня рождения Я. Райниса. 36 шт. ; 1990 ;  ; Cu-Ni ; Proof ; 11 ; Andrey88 ; 1569 
 2424 ; Лот монет России 1 руб. 500 лет со дня рождения Ф.Скорины. 36 шт. ; 1990 ;  ; Cu-Ni ; Proof ; 14 ; Casper88 ; 1732 
 2425 ; Лот монет России 5 руб. Успенский собор в Москве. 25 шт. ; 1990 ;  ; Cu-Ni ; Proof ; 12 ; Andrey88 ; 1631 
 2426 ; Лот монет Банка России: 5 копеек (440шт). Альбом ; 1998-2014 ;  ; St/Ni ; VF/AU ; 42 ; seer ; 264 
 2427 ; Лот монет СССР и Банка России: 10,50 коп, 1,5,10,20,50,100 руб (24шт) ; 1991-1993 ;  ; Cu-Zn Cu-Ni ; VF/AU ; 8 ; guzubala ; 128 
 2428 ; Лот монет СССР: 15 коп (18шт) ; 1961-1991 ;  ; Cu-Ni ; VF/XF ; 25 ; prosk8er ; 174 
 2429 ; Лот монет СССР: 10 коп (24шт) ; 1961-1991 ;  ; Cu-Ni ; VF/XF ; 15 ; kompman ; 42 
 2430 ; Лот монет СССР: 1 коп (28шт) ; 1963-1991 ;  ; Cu-Zn ; VF/VF-XF ; 9 ; kompman ; 102 
 2431 ; Лот монет СССР: 20 коп (17шт) ; 1961-1991 ;  ; Cu-Ni ; VF/XF ; 5 ; kompman ; 45 
 2432 ; Лот монет СССР: 3 коп (24шт) ; 1961-1991 ;  ; Cu-Zn ; F/VF-XF ; 18 ; kompman ; 156 
 2433 ; Лот монет СССР: 5 коп (7шт) ; 1930-1990 ;  ; Br Cu-Zn ; F+/VF ; 11 ; sinmara1 ; 79 
 2434 ; Лот монет СССР: 2 коп (29шт) ; 1961-1991 ;  ; Cu-Zn ; VF/XF ; 12 ; kompman ; 161 
 2435 ; Лот монет СССР: 20 коп (6шт) ; 1952-1957 ;  ; Ni ; VF-XF ; 14 ; guzubala ; 72 
 2436 ; Лот монет СССР: 1 рубль (10шт) Юбилейные ; 1965-1989 ;  ; Cu-Ni ; VF/XF ; 40 ; Andrey88 ; 231 
 2337 ; 10 рублей Буклет ; 2011 ; СПМД Города воинской славы. Белгород ; сталь+латунь ; AU ; 11 ; LEXAI ; 55 
 2338 ; 10 рублей Буклет ; 2013 ; СПМД Города воинской славы. Волоколамск ; сталь+латунь ; AU ; 11 ; az717 ; 27 
 2339 ; 25 рублей Буклет ; 2018 ; ММД Чемпионат мира по футболу 2018 в России цветная ; Cu-Ni ; Unc ; 21 ; svetin ; 301 
 2340 ; 10 рублей ; 2008 ; Древние города России. Азов ; биметалл ; AU ; 41 ; kvm64 ; 446 
 2341 ; 10 рублей ; 2003 ; ММД Дорогобуж ; биметалл ; AU ; 29 ; az717 ; 264 
 2342 ; 10 рублей ; 2009 ; Выборг (XIII в), Ленинградская область ; биметалл ; AU ; 40 ; kvm64 ; 321 
 2343 ; 10 рублей ; 2002 ; ММД Дербент ; биметалл ; AU ; 52 ; kvm64 ; 568 
 2344 ; 10 рублей ; 2005 ; СПМД Боровск ; биметалл ; AU ; 36 ; kvm64 ; 415 
 2345 ; 10 рублей ; 2010 ; Чеченская республика ; биметалл ; AU ; 35 ; gola78 ; 6168 
 2346 ; 10 рублей ; 2010 ; Всероссийская перепись населения ; биметалл ; AU ; 37 ; LEXAI ; 585 
 2347 ; 10 рублей ; 2002 ; СПМД Кострома ; биметалл ; AU ; 28 ; LEXAI ; 305 
 2348 ; 25 рублей Буклет ; 2011 ; СПМД Сочи 2014. Эмблема игр цветная ; Cu-Ni ; Unc ; 14 ; Фрунзе ; 291 
 2349 ; 25 рублей Барбоскины Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 23 ; Сhatsky ; 300 
 2350 ; 25 рублей Барбоскины Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 25 ; Сhatsky ; 300 
 2351 ; 10 рублей ; 2006 ; Белгород ; биметалл ; AU ; 31 ; an78gg ; 261 
 2352 ; 10 рублей ; 2004 ; ММД Ряжск ; биметалл ; AU ; 36 ; an78gg ; 310 
 2353 ; 10 рублей ; 2008 ; Древние города России. Приозерск ; биметалл ; AU ; 27 ; az717 ; 261 
 2354 ; 10 рублей ; 2005 ; СПМД Мценск ; биметалл ; AU ; 30 ; kvm64 ; 365 
 2355 ; 25 рублей. Буклет ; 2013 ; СПМД Сочи 2014. Талисманы XI Парал. игр. цвет. ; Cu-Ni ; Unc ; 21 ; Meshok ; 302 
 2356 ; 25 рублей. Винни пух. Буклет ; 2017 ;  ; Cu-Ni ; Unc ; 32 ; malva2 ; 1239 
 2357 ; 25 рублей. Три богатыря. Буклет ; 2017 ;  ; Cu-Ni ; Unc ; 29 ; malva2 ; 1428 
 2358 ; 25 рублей. Ну, погоди! Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 21 ; malva2 ; 1361 
 2359 ; Лот монет Банка России: 10, 5 рублей (40 шт.) 70 лет Победы. Буклет ; 2014-2016 ;  ; Би/м,St/Ni ; AU ; 32 ; gola78 ; 565 
 2360 ; Лот монет Банка России: 10, 5 рублей (40 шт.) 70 лет Победы. Буклет ; 2014-2016 ;  ; Би/м,St/Ni ; AU ; 27 ; gola78 ; 561 
 2361 ; Лот монет Банка России: 5 рублей (2 шт.) РИО и РГО. Буклет ; 2015,2016 ;  ; St/Ni ; AU ; 9 ; Wvratar ; 38 
 2362 ; Лот монет Банка России: 5 рублей (2 шт.) РИО и РГО. Буклет ; 2015,2016 ;  ; St/Ni ; AU ; 8 ; Casper88 ; 19 
 2363 ; Альбом монет Банка России: 10,5,2,1 руб, 50,10,5,1 коп (8шт) ;  ;  ; Ni/St Cu/St ; XF/AU ; 7 ; $KoKoS$ ; 31 
 2364 ; Альбом монет Банка России (ЧМ по футболу) 25 руб (3шт) ;  ;  ; Cu-Ni ; AU ; 3 ; bobbar ; 73 
 2365 ; Набор монет Банка России (РИО и РГО): 5 руб (2шт) ; 2015,2016 ;  ; Ni/St ; AU ; 14 ; Casper88 ; 19 
 2366 ; Альбом монет Банка России (Сочи-2014): 25 руб (4шт) + банкнота ; 2011-2014 ;  ; Cu-Ni ; AU ; 27 ; KVictorA ; 313 
 2367 ; Альбом монет Банка России (Сочи-2014): 25 руб (4шт) + банкнота ; 2011-2014 ;  ; Cu-Ni ; AU ; 21 ; ivlian ; 323 
 2368 ; Набор монет Банка России (Освобождение Крыма) 5 руб (5шт) + банкнота ;  ;  ; Ni/St ; AU ; 31 ; kadadin ; 173 
 2369 ; Набор монет Банка России (Крымский полуостров) 10,5 руб, 5,1 коп (9шт) + банкнота ; 2014,2015 ;  ; Ni/St Лат/St ; AU ; 21 ; Azow72 ; 185 
 2370 ; Набор монет Банка России (55 лет победы и города-герои): 10 руб (9шт) ; 2000 ;  ; Би/м Cu-Ni ; VF/XF ; 20 ; Russman ; 215 
 2371 ; Альбом монет Банка России (ГВС): 10 руб (40шт) ;  ;  ; Лат/St ; VF-XF/AU ; 6 ; Casper88 ; 398 
 2372 ; Альбом монет Банка России: 5,1 коп (56шт) ; 1997-2014 ;  ; Cu-Ni ; VF-XF/AU ; 34 ; Azow72 ; 193 
 2373 ; Альбом монет Банка России: 5,1 коп (56шт) ; 1997-2014 ;  ; Cu-Ni ; VF-XF/AU ; 33 ; guzubala ; 196 
 2374 ; Альбом монет Банка России: 5,1 коп (56шт) ; 1997-2014 ;  ; Cu-Ni ; VF-XF/AU ; 28 ; Копеечка ; 202 
 2375 ; Альбом монет Банка России (200-летие победы России в Отечественной войне 1812г): 10,5,2 руб (28шт) ; 2012 ;  ; Лат/St Ni/St ; AU ; 37 ; Kosmas ; 293 
 2376 ; Набор монет Банка России (Освобождение Крыма) 5 руб (5шт) ; 2015 ;  ; Ni/St ; AU ; 10 ; svetin ; 46 
 2377 ; Альбом монет Банка России (200-летие победы России в Отечественной войне 1812г): 10,5,2 руб (28шт) ; 2012 ;  ; Лат/St Ni/St ; AU ; 30 ; Kosmas ; 283 
 2378 ; Альбом монет Банка России (200-летие победы России в Отечественной войне 1812г): 10,5,2 руб (28шт) ; 2012 ;  ; Лат/St Ni/St ; AU ; 31 ; Kosmas ; 281 
 2379 ; Набор монет Банка России (70 лет победы): 10,5 руб (21шт) Коробка ; 2014,2015 ;  ; Ni/St Би/м ; AU ; 64 ; tomchik ; 520 
 2380 ; Альбом монет Банка России (Вхождение в состав РФ Крыма) 10 руб (2шт) ; 2014 ;  ; Лат/St ; AU ; 10 ; Azow72 ; 24 
 2381 ; Альбом монет Банка России: 5,1 коп (52шт) ; 1997-2014 ;  ; Cu-Ni ; XF-/AU ; 37 ; guzubala ; 179 
 2382 ; Альбом монет Банка России: 5,1 коп (52шт) ; 1997-2014 ;  ; Cu-Ni ; VF-XF/AU ; 40 ; guzubala ; 159 
 2383 ; Набор монет Банка России (70 лет победы) 5,10 руб (22шт) + жетон буклет ; 2014,2015 ;  ; Ni/St Би/м ; AU ; 38 ; an78gg ; 2075 
 2384 ; Набор монет Банка России (70 лет победы) 5 руб (5шт) + жетон буклет ; 2015 ;  ; Ni/St ; AU ; 33 ; az717 ; 1285 
 2385 ; Набор монет Банка России (Крым, Севастополь, жетон "Вежливые люди") 10 руб (2шт), жетон и банкнота ; 2014 ;  ; Лат/St ; AU ; 40 ; msgmit ; 506 
 2386 ; Набор монет Банка России (Крым, Севастополь, жетон "Вежливые люди") 10 руб (2шт), жетон и банкнота ; 2014 ;  ; Лат/St ; AU ; 40 ; msgmit ; 510 
 2287 ; 10 копеек ; 1945 ;  ; Ni ; VF ; 55 ; NNN ; 469 
 2288 ; 5 копеек ; 1950 ;  ; Br ; VF+ ; 64 ; ASA19V ; 826 
 2289 ; 5 копеек ; 1940 ;  ; Br ; VF-XF ; 68 ; JohnSilver ; 395 
 2290 ; 5 копеек ; 1929 ;  ; Br ; F+ ; 35 ; sovmin ; 319 
 2291 ; 5 копеек ; 1943 ;  ; Br ; VF ; 23 ; misha_-78 ; 204 
 2292 ; 5 копеек ; 1928 ;  ; Br ; F ; 23 ; Бигль ; 186 
 2293 ; 3 копейки ; 1935 ; Л/с звезда фигурная ; Br ; F ; 38 ; misha_-78 ; 410 
 2294 ; 3 копейки ; 1951 ;  ; Br ; F ; 17 ; Barsergei ; 323 
 2295 ; 2 копейки ; 1951 ;  ; Br ; F ; 17 ; Meshok ; 163 
 2296 ; 2 копейки ; 1945 ;  ; Br ; F ; 16 ; Бигль ; 84 
 2297 ; 2 копейки ; 1941 ;  ; Br ; F ; 14 ; Бигль ; 88 
 2298 ; 2 копейки ; 1933 ;  ; Br ; VF ; 19 ; Мерен ; 396 
 2299 ; 2 копейки ; 1945 ;  ; Br ; VF ; 22 ; svaf ; 261 
 2300 ; 1 копейка ; 1945 ;  ; Br ; VF+ ; 49 ; птичка16 ; 588 
 2301 ; 1 копейка ; 1950 ;  ; Br ; VF- ; 49 ; svaf ; 206 
 2302 ; 1 рубль ; 1989 ;  ; Cu-Ni ; VF ; 9 ; drn137 ; 104 
 2303 ; 100 рублей ; 1993 ; ЛМД Белый металл ; Cu-Ni ; VF ; 9 ; Мозг ; 28 
 2304 ; 3 копейки ; 1950 ;  ; Br ; VF ; 15 ; nik110850 ; 28 
 2305 ; 5 копеек ; 1946 ;  ; Br ; VF ; 6 ; птичка16 ; 111 
 2306 ; 3 копейки ; 1941 ;  ; Br ; VF ; 26 ; Egor77 ; 181 
 2307 ; 2 копейки ; 1949 ;  ; Br ; VF ; 4 ; Niknik67 ; 8 
 2308 ; 2 рубля Полководцы и герои Отечественной войны Буклет ; 2012 ;  ; Ni/St ; AU ; 24 ; giwi ; 32 
 2309 ; 2 рубля. 200 лет Отечественной войне 1812г Буклет ; 2012 ;  ; Ni/St ; AU ; 16 ; an78gg ; 24 
 2310 ; 10 рублей ; 2012 ; СПМД 1150 лет зарождения российской госудаственности ; сталь+латунь ; AU ; 36 ; giwi ; 41 
 2311 ; 5 копеек Буклет ; 1991 ; ЛМД ; Cu-Zn ; AU ; 41 ; Аргонавт ; 74 
 2312 ; 10 рублей Буклет ; 2013 ; СПМД 20 лет Конституции РФ ; сталь+латунь ; AU ; 54 ; GAlexander ; 411 
 2313 ; 5 рублей РГО Буклет ; 2015 ;  ; Ni/St ; AU ; 5 ; $KoKoS$ ; 12 
 2314 ; 1 рубль Капсула ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; AU ; 17 ; DVPr ; 88 
 2315 ; 10 рублей Буклет ; 2011 ; СПМД 50 лет полета человека в космос ; сталь+латунь ; AU ; 8 ; giwi ; 13 
 2316 ; 10 рублей Буклет ; 2013 ; СПМД Города воинской славы. Волоколамск ; сталь+латунь ; AU ; 10 ; LEXAI ; 56 
 2317 ; 25 рублей Буклет ; 2018 ; ММД Дари добро детям ; Cu-Ni ; Unc ; 32 ; прохожий ; 5327 
 2318 ; 5 копеек Буклет ; 1991 ; ЛМД ; Cu-Zn ; AU ; 14 ; Rober ; 51 
 2319 ; 10 рублей Буклет ; 2013 ; СПМД Города воинской славы. Волоколамск ; сталь+латунь ; AU ; 13 ; aleks1753 ; 39 
 2320 ; 25 рублей. Барбоскины. Блистер ; 2020 ;  ; Cu-Ni ; Unc ; 30 ; Ceregga ; 306 
 2321 ; 5 рублей РГО Буклет ; 2015 ;  ; Ni/St ; AU ; 7 ; $KoKoS$ ; 10 
 2322 ; 10 рублей Буклет ; 2013 ; СПМД Города воинской славы. Волоколамск ; сталь+латунь ; AU ; 19 ; LEXAI ; 42 
 2323 ; 25 рублей Буклет ; 2018 ; ММД Чемпионат мира по футболу 2018. Волк Забивака цветная ; Cu-Ni ; Unc ; 18 ; t_v_v ; 303 
 2324 ; 25 рублей Буклет ; 2018 ; ММД FIFA WORLD CUP RUSSIA 2018 цветная ; Cu-Ni ; Unc ; 84 ; Ok13 ; 1609 
 2325 ; 1 рубль Графическое изображение рубля Буклет ; 2017 ;  ; Ni/St ; AU ; 10 ; kvm64 ; 51 
 2326 ; 1 рубль Графическое изображение рубля Буклет ; 2017 ;  ; Ni/St ; AU ; 8 ; kvm64 ; 21 
 2327 ; 25 рублей Буклет ; 2018 ; ММД Чемпионат мира по футболу 2018 в России цветная ; Cu-Ni ; Unc ; 28 ; красносёл ; 306 
 2328 ; 25 рублей Буклет ; 2018 ; ММД Чемпионат мира по футболу 2018 в России цветная ; Cu-Ni ; Unc ; 22 ; Недорого ; 289 
 2329 ; 25 рублей Буклет ; 2013 ; СПМД Сочи 2014. Талисманы XI Парал. игр. цвет. ; Cu-Ni ; Unc ; 27 ; Meshok ; 302 
 2330 ; 10 рублей Буклет ; 2013 ; СПМД Города воинской славы. Псков ; сталь+латунь ; AU ; 12 ; LEXAI ; 53 
 2331 ; 10 рублей Буклет ; 2013 ; СПМД Города воинской славы. Волоколамск ; сталь+латунь ; AU ; 18 ; adelante ; 45 
 2332 ; 25 рублей Барбоскины Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 31 ; SIEMENS_S75 ; 300 
 2333 ; 25 рублей Барбоскины Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 29 ; Barsergei ; 297 
 2334 ; 25 рублей Барбоскины Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 31 ; SIEMENS_S75 ; 301 
 2335 ; 5 рублей РГО Буклет ; 2015 ;  ; Ni/St ; Unc ; 5 ; Manul ; 15 
 2336 ; 25 рублей Буклет ; 2018 ; ММД Чемпионат мира по футболу 2018. Волк Забивака цветная ; Cu-Ni ; Unc ; 27 ; svetin ; 308 
