 4831 ; Бона иностранная Республика Доминикана ; 2002 ;  ;  ;  ; 4 ; kent01 ; 40 
 1963 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Proof ; 6 ; спартак ; 1020 
 1964 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 7 ; dr_markov ; 250 
 1965 ; 1 рубль. Упаковка ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 9 ; Mike! ; 327 
 1966 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 7 ; D.F.C. ; 333 
 1967 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 11 ; pav_lik ; 407 
 1968 ; 1 рубль. Упаковка ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 15 ; D.F.C. ; 572 
 1969 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 11 ; Mic1977 ; 384 
 1970 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 9 ; pav_lik ; 407 
 1971 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; XF ; 14 ; makomer ; 58 
 1972 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; XF ; 49 ; Мика ; 53 
 1973 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 13 ; klop123 ; 50 
 1974 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; AU ; 15 ; brat52 ; 56 
 1975 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; XF ; 27 ; makomer ; 90 
 1976 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 17 ; Мика ; 64 
 1977 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 15 ; Мика ; 55 
 1978 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; XF ; 16 ; makomer ; 61 
 1979 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 7 ; Dimitriy ; 800 
 1980 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; VF-XF ; 4 ; 7755 ; 23 
 1981 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 16 ; пастор Шлак ; 138 
 1982 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; AU ; 22 ; Antromis ; 261 
 1983 ; 3 рубля. Упаковка ; 1992 ; "19-21 августа" ; Cu-Ni ; Unc ; 28 ; Ритм ; 567 
 1984 ; 3 рубля. Упаковка ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 20 ; andreygrishinspb ; 616 
 1985 ; 3 рубля ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; AU ; 17 ; dkflbvbh ; 383 
 1986 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 34 ; terner230 ; 521 
 1987 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Unc ; 17 ; dkflbvbh ; 419 
 1988 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Unc ; 19 ; VELS ; 351 
 1989 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 6 ; SERG55555 ; 206 
 1990 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 20 ; makomer ; 61 
 1991 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 16 ; Надежда ; 68 
 1992 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 23 ; Надежда ; 90 
 1993 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 18 ; melkiy ; 64 
 1994 ; 5 рублей ; 1993 ; Древний Мерв ; Cu-Ni ; AU ; 29 ; Bonyf ; 1571 
 1995 ; 5 рублей. Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 19 ; УФА ; 567 
 1896 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 10 ; slava-12 ; 90 
 1897 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; XF ; 17 ; jimmysu ; 62 
 1898 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 12 ; KVU ; 68 
 1899 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; XF+ ; 14 ; D.F.C. ; 357 
 1900 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; AU ; 16 ; slava-12 ; 145 
 1901 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 17 ; jimmysu ; 163 
 1902 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 12 ; фёкла ; 123 
 1903 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 18 ; jimmysu ; 163 
 1904 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 10 ; D.F.C. ; 257 
 1905 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; AU ; 13 ; jimmysu ; 164 
 1906 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 15 ; Bonyf ; 143 
 1907 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 17 ; Bonyf ; 137 
 1908 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 10 ; Ник 2 ; 155 
 1909 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; AU ; 16 ; 3051234 ; 217 
 1910 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; XF ; 11 ; Ник 2 ; 126 
 1911 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 16 ; АЛЬБЕРТ ; 192 
 1912 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 13 ; сортам70 ; 126 
 1913 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; XF ; 15 ; Мика ; 63 
 1914 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; XF ; 16 ; A_V_K ; 64 
 1915 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 9 ; and1972 ; 53 
 1916 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; AU ; 18 ; A_V_K ; 60 
 1917 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; XF ; 14 ; jimmysu ; 62 
 1918 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 17 ; Мика ; 64 
 1919 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 17 ; imi ; 51 
 1920 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 24 ; imi ; 53 
 1921 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 15 ; D.F.C. ; 1122 
 1922 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 20 ; сортам70 ; 198 
 1923 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; AU ; 14 ; Antromis ; 114 
 1924 ; 1 рубль. Новодел ; 1967 ; 50 лет Советской власти ; Cu-Ni ; Proof ; 19 ; alexey_s ; 473 
 1925 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 17 ; D.F.C. ; 87 
 1926 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 25 ; D.F.C. ; 122 
 1927 ; 1 рубль. Новодел ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; Proof ; 15 ; slava-12 ; 579 
 1928 ; 1 рубль. Новодел ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 8 ; azar111 ; 329 
 1929 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 48 ; krft ; 861 
 1930 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; Proof ; 36 ; АЛЬБЕРТ ; 923 
 1931 ; 1 рубль. Новодел ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; Proof ; 21 ; Вяч ; 510 
 1932 ; 1 рубль. Новодел ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 18 ; krut0803 ; 431 
 1933 ; 1 рубль. Новодел ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; Proof ; 10 ; генерал222 ; 433 
 1934 ; 1 рубль. Новодел ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 12 ; and1972 ; 357 
 1935 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 15 ; kop ; 527 
 1936 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 17 ; SERG55555 ; 255 
 1937 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 20 ; SERG55555 ; 180 
 1938 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 20 ; сортам70 ; 133 
 1939 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 15 ; SERG55555 ; 194 
 1940 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 29 ; SERG55555 ; 209 
 1941 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 17 ; EVZa ; 148 
 1942 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 18 ; EVZa ; 202 
 1943 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 24 ; D.F.C. ; 209 
 1944 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 21 ; EVZa ; 359 
 1945 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 29 ; slava-12 ; 234 
 1846 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 23 ; WOLK ; 147 
 1847 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF ; 29 ; zoodoo7 ; 202 
 1848 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 13 ; ZET ; 138 
 1849 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Unc ; 25 ; Алек ; 371 
 1850 ; 5 рублей. Упаковка ; 1993 ; Древний Мерв ; Cu-Ni ; Unc ; 42 ; АЛЬБЕРТ ; 1466 
 1851 ; 5 рублей. Упаковка ; 1993 ; Древний Мерв ; Cu-Ni ; Proof ; 37 ; Ivan777 ; 1700 
 1852 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF ; 26 ; zoodoo7 ; 201 
 1853 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 23 ; Надежда ; 102 
 1854 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 11 ; KVU ; 136 
 1855 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 29 ; Mic1977 ; 898 
 1856 ; 3 рубля. Упаковка ; 1995 ; Разгром Квантунской армии в Маньчжурии ; Cu-Ni ; Proof ; 20 ; АЛЬБЕРТ ; 825 
 1857 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; AU ; 17 ; D.F.C. ; 196 
 1858 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; AU ; 3 ; D.F.C. ; 111 
 1859 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 9 ; klimvita ; 67 
 1860 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 7 ; D.F.C. ; 48 
 1861 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF ; 15 ; ZET ; 72 
 1862 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 11 ; D.F.C. ; 72 
 1863 ; 1 рубль. Ошибка на часах ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 14 ; ardgir ; 139 
 1864 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 7 ; D.F.C. ; 58 
 1865 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; XF ; 18 ; slava-12 ; 133 
 1866 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; XF ; 28 ; slava-12 ; 79 
 1867 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; XF ; 16 ; slava-12 ; 107 
 1868 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; XF ; 10 ; slava-12 ; 68 
 1869 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; XF ; 9 ; slava-12 ; 255 
 1870 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; AU ; 16 ; terner230 ; 261 
 1871 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; XF+ ; 50 ; VELS ; 204 
 1872 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; XF ; 9 ; ZET ; 166 
 1873 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; XF ; 9 ; ZET ; 306 
 1874 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 16 ; ZET ; 156 
 1875 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF+ ; 35 ; jimmysu ; 152 
 1876 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 12 ; Мика ; 68 
 1877 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 14 ; Мика ; 54 
 1878 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF+ ; 22 ; slava-12 ; 453 
 1879 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF+ ; 14 ; ZET ; 217 
 1880 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF ; 19 ; Mukoved ; 156 
 1881 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 15 ; makomer ; 67 
 1882 ; 1 рубль ; 1986 ; Международный год мира.В рубле Л в виде шалаша. ; Cu-Ni ; XF+ ; 38 ; rik ; 812 
 1883 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF+ ; 20 ; zoodoo7 ; 101 
 1884 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF+ ; 17 ; alexgp ; 58 
 1885 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 11 ; slava-12 ; 96 
 1886 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 23 ; A_V_K ; 61 
 1887 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; XF ; 13 ; makomer ; 59 
 1888 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 9 ; imi ; 56 
 1889 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF ; 22 ; zoodoo7 ; 124 
 1890 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; XF ; 14 ; brat52 ; 74 
 1891 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF ; 20 ; A_V_K ; 102 
 1892 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; AU ; 43 ; D.F.C. ; 101 
 1893 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 14 ; М25РУБЛЕЙ ; 79 
 1894 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 18 ; makomer ; 64 
 1895 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; AU ; 12 ; A_V_K ; 61 
 1796 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 13 ; Михаил_нов ; 159 
 1797 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 19 ; jimmysu ; 202 
 1798 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 7 ; D.F.C. ; 156 
 1799 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 19 ; jimmysu ; 157 
 1800 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 48 ; Надежда ; 123 
 1801 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 49 ; slava-12 ; 102 
 1802 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 21 ; Михаил_нов ; 67 
 1803 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 16 ; ardgir ; 69 
 1804 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 15 ; Михаил_нов ; 70 
 1805 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 17 ; Михаил_нов ; 62 
 1806 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 19 ; and1972 ; 83 
 1807 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 9 ; AlexanderF ; 70 
 1808 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; XF ; 13 ; ZET ; 114 
 1809 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF ; 17 ; Михаил_нов ; 66 
 1810 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; XF ; 20 ; Darhik ; 113 
 1811 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 21 ; zoodoo7 ; 72 
 1812 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; AU ; 9 ; AlexanderF ; 72 
 1813 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; XF+ ; 9 ; zoodoo7 ; 72 
 1814 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; XF+ ; 10 ; Михаил_нов ; 62 
 1815 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; XF+ ; 17 ; ZET ; 227 
 1816 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 14 ; slava-12 ; 102 
 1817 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 17 ; slava-12 ; 716 
 1818 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 18 ; spankrashin ; 79 
 1819 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; AU ; 6 ; KVU ; 408 
 1820 ; 1 рубль. Новодел ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; Proof ; 41 ; alexey_s ; 561 
 1821 ; 1 рубль. Новодел ; 1967 ; 50 лет Советской власти ; Cu-Ni ; Proof ; 35 ; xabib ; 567 
 1822 ; 1 рубль. Новодел ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Proof ; 13 ; slava-12 ; 567 
 1823 ; 1 рубль. Новодел ; 1977 ; 60 лет Советской власти ; Cu-Ni ; Proof ; 11 ; D.F.C. ; 554 
 1824 ; 1 рубль. Новодел ; 1981 ; Дружба навеки ; Cu-Ni ; Proof ; 7 ; D.F.C. ; 516 
 1825 ; 1 рубль. Новодел ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 15 ; slava-12 ; 463 
 1826 ; 1 рубль. Новодел ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; Proof ; 18 ; Вяч ; 501 
 1827 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 24 ; SERG55555 ; 209 
 1828 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 10 ; SERG55555 ; 213 
 1829 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 9 ; D.F.C. ; 408 
 1830 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 12 ; said ; 114 
 1831 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; XF+ ; 18 ; makomer ; 112 
 1832 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 21 ; zoodoo7 ; 122 
 1833 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 15 ; makomer ; 69 
 1834 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 10 ; brat52 ; 109 
 1835 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 12 ; Мика ; 61 
 1836 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 11 ; makomer ; 67 
 1837 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 33 ; SERG55555 ; 232 
 1838 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 17 ; SERG55555 ; 237 
 1839 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 11 ; ZET ; 204 
 1840 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 13 ; ZET ; 159 
 1841 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 24 ; ZET ; 159 
 1842 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; AU ; 19 ; jimmysu ; 159 
 1843 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; XF ; 25 ; and1972 ; 113 
 1844 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 15 ; brat52 ; 105 
 1845 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 18 ; brat52 ; 114 
 1746 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 21 ; KVU ; 408 
 1747 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 14 ; slava-12 ; 249 
 1748 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 11 ; slava-12 ; 308 
 1749 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 10 ; SERG55555 ; 200 
 1750 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 73 ; Абрамзон ; 529 
 1751 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 38 ; Абрамзон ; 431 
 1752 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; Proof ; 11 ; Абрамзон ; 1061 
 1753 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 15 ; Абрамзон ; 1173 
 1754 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Unc ; 17 ; Абрамзон ; 918 
 1755 ; 5 рублей. В пластиковой капсуле ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 25 ; evgen 66 ; 340 
 1756 ; 5 рублей.В пластиковой капсуле ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 13 ; D.F.C. ; 364 
 1757 ; 5 рублей. В пластиковой капсуле ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 31 ; caiman67 ; 351 
 1758 ; 3 рубля.В пластиковой капсуле ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 19 ; caiman67 ; 215 
 1759 ; 3 рубля.В пластиковой капсуле ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 25 ; Абрамзон ; 2805 
 1760 ; 1 рубль.В пластиковой капсуле ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 17 ; Абрамзон ; 906 
 1761 ; 1 рубль.В пластиковой капсуле ; 1986 ; Международный год мира ; Cu-Ni ; Proof ; 36 ; sdfg ; 1530 
 1762 ; 1 рубль.В пластиковой капсуле ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 29 ; caiman67 ; 340 
