 5952 ; Почтовая карточка ;  ;  ;  ;  ; 83 ; flutter ; 296 
 2286 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 7 ; SSSR66 ; 120 
 2287 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF/AU ; 7 ; Алекс2007 ; 110 
 2288 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF/AU ; 3 ; Алекс2007 ; 27 
 2289 ; 5 копеек ; 1950 ;  ; Br ; VF ; 21 ; Doca ; 603 
 2190 ; 1 копейка ; 1949 ;  ; Br ; VF ; 7 ; Dima72 ; 16 
 2191 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 7 ; sergo-ru ; 28 
 2192 ; 10 копеек ; 1939 ;  ; Ni ; VF-XF ; 36 ; дутик ; 406 
 2193 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; F-VF ; 5 ; Калита ; 11 
 2194 ; 2 копейки ; 1953 ;  ; Br ; F-VF ; 5 ; Калита ; 11 
 2195 ; 3 копейки ; 1937 ;  ; Br ; VF- ; 22 ; chks69 ; 90 
 2196 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; F-VF ; 8 ; esino1 ; 31 
 2197 ; 10 копеек ; 1939 ;  ; Ni ; VF-XF ; 22 ; CMSpb ; 408 
 2198 ; 10 копеек ; 1938 ;  ; Ni ; VF-XF ; 15 ; CMSpb ; 341 
 2199 ; 2 копейки ; 1953 ;  ; Br ; F-VF ; 6 ; esino1 ; 12 
 2200 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; F-VF ; 8 ; esino1 ; 13 
 2201 ; 3 копейки ; 1957 ; В венке герба 15 лент ; Br ; F ; 3 ; страус ; 4 
 2202 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 12 ; nivva ; 28 
 2203 ; 10 копеек ; 1932 ;  ; Ni ; VF ; 5 ; страус ; 31 
 2204 ; 10 копеек ; 1933 ;  ; Ni ; VF ; 43 ; Ser83 ; 130 
 2205 ; 20 копеек ; 1955 ;  ; Ni ; XF ; 3 ; Калита ; 6 
 2206 ; 20 копеек ; 1956 ;  ; Ni ; XF ; 8 ; ialaiola ; 13 
 2207 ; 20 копеек ; 1932 ;  ; Ni ; VF-XF ; 13 ; vizer ; 57 
 2208 ; 20 копеек ; 1953 ;  ; Ni ; VF-XF ; 4 ; страус ; 12 
 2209 ; 10 копеек ; 1935 ;  ; Ni ; VF-XF ; 10 ; Rober ; 107 
 2210 ; 3 копейки ; 1929 ;  ; Br ; F-VF ; 7 ; dunkan2018 ; 22 
 2211 ; 20 копеек ; 1951 ;  ; Ni ; VF-XF ; 22 ; Top ; 185 
 2212 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 18 ; kvs ; 172 
 2213 ; 15 копеек ; 1952 ;  ; Ni ; VF-XF ; 3 ; страус ; 23 
 2214 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF ; 17 ; js0000 ; 89 
 2215 ; 5 копеек ; 1955 ;  ; Br ; F-VF ; 5 ; трутень ; 13 
 2216 ; 15 копеек ; 1946 ;  ; Ni ; VF-XF ; 17 ; anna53 ; 49 
 2217 ; 15 копеек ; 1940 ;  ; Ni ; VF-XF ; 27 ; дутик ; 222 
 2218 ; 15 копеек ; 1941 ;  ; Ni ; VF ; 7 ; svet67 ; 92 
 2219 ; 15 копеек ; 1936 ;  ; Ni ; VF- ; 14 ; xepak ; 57 
 2220 ; 15 копеек ; 1943 ;  ; Ni ; VF- ; 9 ; svet67 ; 67 
 2221 ; 2 рубля ; 1999 ; СПМД ; Cu-Ni-Zn ; AU ; 26 ; anna53 ; 207 
 2222 ; 2 копейки ; 1931 ;  ; Br ; VF-XF ; 20 ; chks69 ; 87 
 2223 ; 20 копеек ; 1933 ;  ; Ni ; VF-XF ; 13 ; vvd ; 114 
 2224 ; 3 копейки ; 1945 ;  ; Br ; VF ; 22 ; fadeev.dima ; 1416 
 2225 ; 3 копейки ; 1929 ;  ; Br ; VF ; 17 ; dunkan2018 ; 113 
 2226 ; 3 копейки ; 1941 ;  ; Br ; VF+ ; 14 ; dunkan2018 ; 114 
 2227 ; 1 рубль ; 1971 ;  ; Cu-Ni ; AU ; 21 ; ialaiola ; 1505 
 2228 ; 1 рубль ; 1976 ;  ; Cu-Ni ; AU ; 28 ; Uri ; 1634 
 2229 ; 1 рубль ; 1977 ;  ; Cu-Ni ; XF+ ; 30 ; uhfvv7 ; 1542 
 2230 ; 1 рубль ; 1979 ;  ; Cu-Ni ; XF ; 23 ; ship-nik ; 1400 
 2231 ; 1 рубль ; 1969 ;  ; Cu-Ni ; AU ; 43 ; SSSR66 ; 1497 
 2232 ; 1 рубль ; 1970 ;  ; Cu-Ni ; XF+ ; 43 ; uhfvv7 ; 1604 
 2233 ; 2 копейки ; 1951 ;  ; Br ; F-VF ; 10 ; CMSpb ; 227 
 2234 ; 2 копейки ; 1970 ;  ; Cu-Zn ; XF ; 7 ; konstk2 ; 26 
 2235 ; 20 копеек ; 1931 ;  ; Ni ; VF ; 8 ; страус ; 32 
 2236 ; 20 копеек ; 1950 ;  ; Ni ; VF ; 32 ; DIMA 57 ; 1326 
 2237 ; 15 копеек ; 1951 ;  ; Ni ; F+ ; 14 ; Top ; 276 
 2238 ; 10 копеек ; 1931 ;  ; Ni ; F-VF ; 18 ; cr2952 ; 101 
 2239 ; 2 копейки ; 1945 ;  ; Br ; F-VF ; 24 ; Ser83 ; 297 
 2140 ; 3 рубля ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; AU ; 8 ; Ftog ; 490 
 2141 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 8 ; legaluser ; 333 
 2142 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 13 ; legaluser ; 351 
 2143 ; 5 рублей Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 16 ; Михаилъ ; 285 
 2144 ; 5 рублей Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 14 ; Михаилъ ; 254 
 2145 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 14 ; rusin ; 334 
 2146 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 8 ; alex62 ; 350 
 2147 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 7 ; Lucick ; 150 
 2148 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2149 ; 3 рубля Упаковка ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 26 ; Kudma ; 1462 
 2150 ; 1 рубль Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 23 ; sharapov.s21 ; 170 
 2151 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 12 ; Lucick ; 150 
 2152 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 12 ; Lucick ; 150 
 2153 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 10 ; Lucick ; 147 
 2154 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2155 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 6 ; Ftog ; 332 
 2156 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 10 ; AlexRep ; 350 
 2157 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2158 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2159 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 8 ; Lucick ; 150 
 2160 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2161 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2162 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 12 ; apach ; 153 
 2163 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 9 ; Lucick ; 150 
 2164 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2165 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 9 ; Lucick ; 150 
 2166 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 10 ; Lucick ; 150 
 2167 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 9 ; Lucick ; 150 
 2168 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 10 ; Lucick ; 150 
 2169 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 9 ; Lucick ; 150 
 2170 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 9 ; Lucick ; 150 
 2171 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 9 ; Lucick ; 150 
 2172 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 9 ; Lucick ; 150 
 2173 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 8 ; Lucick ; 150 
 2174 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 6 ; Lucick ; 150 
 2175 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 10 ; Lucick ; 150 
 2176 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 10 ; Lucick ; 150 
 2177 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2178 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 8 ; Lucick ; 150 
 2179 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 8 ; Lucick ; 150 
 2180 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 9 ; Lucick ; 150 
 2181 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 8 ; Lucick ; 150 
 2182 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 7 ; Lucick ; 150 
 2183 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; AU ; 9 ; никсер ; 327 
 2184 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 7 ; никсер ; 153 
 2185 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 14 ; никсер ; 225 
 2186 ; 20 копеек. Деформация ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; F ; 8 ; Allex 73 ; 38 
 2187 ; 10 копеек ; 1931 ;  ; Ni ; VF-XF ; 36 ; Doca ; 671 
 2188 ; 3 копейки ; 1931 ;  ; Br ; F-VF ; 17 ; chks69 ; 60 
 2189 ; 1 копейка ; 1955 ;  ; Br ; VF ; 6 ; dunkan2018 ; 16 
 2090 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 10 ; Lucick ; 114 
 2091 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 12 ; Lucick ; 114 
 2092 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 13 ; Lucick ; 114 
 2093 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 11 ; Lucick ; 114 
 2094 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Прыжки в длину ; Cu-Ni ; Proof ; 50 ; gos ; 1698 
 2095 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 11 ; Lucick ; 121 
 2096 ; 1 рубль ; 1988 ; 160 лет со дня рождения Л.Н.Толстого ; Cu-Ni ; Proof ; 14 ; Lucick ; 114 
 2097 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 29 ; Алборов ; 1191 
 2098 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ; Proof ; 19 ; *T*T*T* ; 1360 
 2099 ; 1 рубль Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 14 ; Lucick ; 150 
 2100 ; 5 рублей Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 18 ; сержик67 ; 262 
 2101 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 13 ; rusin ; 302 
 2102 ; 1 рубль ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 15 ; krass ; 357 
 2103 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 20 ; rusin ; 299 
 2104 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 21 ; Ftog ; 373 
 2105 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 7 ; Ftog ; 322 
 2106 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 9 ; Lucick ; 149 
 2107 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 24 ; rusin ; 274 
 2108 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; Proof ; 24 ; сортам70 ; 145 
 2109 ; 5 рублей Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 21 ; Михаилъ ; 256 
 2110 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 12 ; Lucick ; 150 
 2111 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 10 ; Lucick ; 150 
 2112 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 10 ; Lucick ; 150 
 2113 ; 1 рубль Упаковка ; 1988 ; 160 лет со дня рождения Л.Н.Толстого ; Cu-Ni ; Proof ; 14 ; Lucick ; 150 
 2114 ; 1 рубль Упаковка ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 22 ; Рыжая_Кыся ; 157 
 2115 ; 5 рублей Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 25 ; rem ; 204 
 2116 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 14 ; сортам70 ; 114 
 2117 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 24 ; Ftog ; 322 
 2118 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 5 ; Ftog ; 303 
 2119 ; 1 рубль Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 20 ; an78gg ; 152 
 2120 ; 1 рубль Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 12 ; Михаилъ ; 153 
 2121 ; 5 рублей Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 14 ; Михаилъ ; 279 
 2122 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2123 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 8 ; Lucick ; 150 
 2124 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2125 ; 5 рублей Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 17 ; Михаилъ ; 231 
 2126 ; 5 рублей Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 13 ; Михаилъ ; 176 
 2127 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 14 ; legaluser ; 347 
 2128 ; 3 рубля ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; AU ; 4 ; Ftog ; 500 
 2129 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2130 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2131 ; 5 рублей Упаковка ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 14 ; Алборов ; 340 
 2132 ; 5 рублей Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 25 ; *T*T*T* ; 170 
 2133 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 12 ; сортам70 ; 110 
 2134 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 17 ; andrei71 ; 113 
 2135 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 10 ; сортам70 ; 100 
 2136 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 10 ; сортам70 ; 100 
 2137 ; 3 рубля Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 32 ; МММ ; 563 
 2138 ; 3 рубля Упаковка ; 1995 ; 50 лет освобождения Праги ; Cu-Ni ; Proof ; 16 ; VladimirZ ; 2777 
 2139 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 10 ; andrei71 ; 100 
 2040 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2041 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 9 ; Lucick ; 150 
 2042 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2043 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 9 ; Lucick ; 147 
 2044 ; 1 рубль. Новодел ; 1981 ; Дружба навеки ; Cu-Ni ; Proof ; 12 ; ikrut ; 500 
 2045 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 9 ; Lucick ; 148 
 2046 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 9 ; Lucick ; 148 
 2047 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 19 ; Lucick ; 150 
 2048 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 13 ; Lucick ; 150 
 2049 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 7 ; Катран1967 ; 350 
 2050 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 12 ; Lucick ; 148 
 2051 ; 3 рубля Упаковка разорвана ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; Proof ; 24 ; Chatsky ; 1557 
 2052 ; 3 рубля Упаковка разорвана ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 33 ; чириаз ; 2550 
 2053 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 19 ; Катран1967 ; 391 
 2054 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 25 ; rusin ; 391 
 2055 ; 3 рубля Упаковка разорвана ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 29 ; panti2008 ; 2601 
 2056 ; 3 рубля Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 20 ; Катран1967 ; 306 
 2057 ; 3 рубля Упаковка ; 1995 ; 50 лет освобождения Варшавы ; Cu-Ni ; Proof ; 25 ; чириаз ; 1613 
 2058 ; 3 рубля Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 20 ; сержик67 ; 616 
 2059 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 12 ; Катран1967 ; 500 
 2060 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 9 ; legaluser ; 350 
 2061 ; 3 рубля Упаковка ; 1995 ; Капитуляция Японии ; Cu-Ni ; Proof ; 19 ; panti2008 ; 2679 
 2062 ; 3 рубля Упаковка разорвана ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 23 ; Катран1967 ; 500 
 2063 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 13 ; legaluser ; 235 
 2064 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 12 ; Lucick ; 114 
 2065 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 13 ; Lucick ; 100 
 2066 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 11 ; Lucick ; 100 
 2067 ; 3 рубля Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 15 ; rem ; 189 
 2068 ; 1 рубль ; 1991 ; Олимпиада в Барселоне. Бег ; Cu-Ni ; Proof ; 26 ; *T*T*T* ; 1265 
 2069 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 12 ; Lucick ; 104 
 2070 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 17 ; Lucick ; 122 
 2071 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 9 ; legaluser ; 359 
 2072 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 13 ; Ftog ; 343 
 2073 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 12 ; Lucick ; 150 
 2074 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 13 ; Lucick ; 150 
 2075 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2076 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2077 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 11 ; Lucick ; 150 
 2078 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 12 ; Lucick ; 150 
 2079 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 12 ; Lucick ; 150 
 2080 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 12 ; Lucick ; 150 
 2081 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 12 ; Lucick ; 150 
 2082 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 10 ; Lucick ; 150 
 2083 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 17 ; Lucick ; 110 
 2084 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 16 ; Lucick ; 150 
 2085 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 11 ; Lucick ; 104 
 2086 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 16 ; сортам70 ; 153 
 2087 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Метание копья ; Cu-Ni ; Proof ; 38 ; uhfvv7 ; 1537 
 2088 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Велосипед ; Cu-Ni ; Proof ; 36 ; flutter ; 2279 
 2089 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 16 ; Lucick ; 130 
 1990 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 14 ; legaluser ; 123 
 1991 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 28 ; legaluser ; 132 
 1992 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 19 ; legaluser ; 349 
 1993 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 16 ; legaluser ; 347 
 1994 ; 3 рубля ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 25 ; rusin ; 569 
 1995 ; 3 рубля ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; AU ; 17 ; legaluser ; 543 
 1996 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 15 ; legaluser ; 349 
 1997 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 16 ; rem ; 152 
 1998 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 12 ; Lucick ; 149 
 1999 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 15 ; legaluser ; 355 
 2000 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 13 ; legaluser ; 357 
 2001 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 12 ; Lucick ; 149 
