 5974 ; КПД. Италия "Олимпийские игры" ; 1960 ;  ;  ;  ; 74 ; doc2 ; 1247 
 2765 ; Лот монет СССР: 20,15,10 копеек (7 шт.) ; 1923-1948 ;  ; Ag,Ni ; F-/VF ; 60 ; Moryak ; 417 
 2766 ; Лот монет СССР: 10,15,20 коп (3шт) ; 1953 ;  ; Ni ; XF-/XF ; 27 ; veektor ; 46 
 2767 ; Лот монет CCCР и Банка России: 11шт ; 1992-1993 ;  ; Cu-Ni-Zn,Cu-Ni ; XF/AU ; 34 ; Юстас ; 126 
 2768 ; Лот монет Банка России (Гагарин и 10 лет СНГ): 2,1 руб (2шт) ; 2001 ;  ; Cu-Ni ; AU/XF ; 22 ; СССР1990 ; 142 
 2769 ; Лот монет СССР: 20, 15, 10 коп. 3 шт. ; 1941 ;  ; Cu-Ni ; VG ; 20 ; страус ; 97 
 2770 ; Лот монет СССР: 20, 15, 10, 2, 1 коп. 5 шт. ; 1990 ;  ; Cu-Ni, Cu/Zn ; XF/AU ; 4 ; Technics ; 31 
 2771 ; Лот монет СССР: 15,20 коп (4шт) ; 1937,1939 ;  ; Ni ; F/VF ; 16 ; Fe ; 96 
 2772 ; Лот монет Банк России: 25 рублей. Олимпийские игры в Сочи. 6 шт. ; 2014 ;  ; Cu-Ni ; XF/Unc ; 14 ; BF109i ; 155 
 2773 ; Лот монет Банка России (ДГР): 10 руб (2шт) ; 2007 ;  ; Би/м ; AU ; 33 ; СССР1990 ; 485 
 2774 ; Лот монет Банка России (юбилейные): 10 руб (3шт) ; 2005 ;  ; Би/м ; VF/VF-XF ; 22 ; nvv ; 153 
 2775 ; Лот монет СССР: 3 коп. 4 шт. ; 1969-1984 ;  ; Cu/Zn ; VF/XF ; 10 ; solo5 ; 23 
 2776 ; Лот монет СССР: 10,20 коп (4шт) ; 1952 ;  ; Ni ; VF/VF+ ; 13 ; Ant3791 ; 57 
 2777 ; Лот монет СССР: 20,15,10 копеек (3 шт.) 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; VF- ; 30 ; Ssid ; 227 
 2778 ; Лот монет СССР: 5 коп (8шт) ; 1946-1957 ;  ; Br ; F-VF/VF+ ; 98 ; мон ; 479 
 2779 ; Лот монет СССР: 1 рубль (4 шт.) Юбилейные ; 1985-1990 ;  ; Cu-Ni ; AU ; 19 ; СССР1990 ; 245 
 2780 ; Лот монет СССР: 5 коп (5шт) ; 1955 ;  ; Br ; VF ; 35 ; CMSpb ; 272 
 2781 ; Лот монет СССР: 20, 15, 10, 5, 3, 2, 1 коп. 7 шт. ; 1961 ;  ; Cu-Ni, Cu/Zn ; VF ; 6 ; an17s ; 46 
 2782 ; Лот монет СССР: 10,15,20 коп (3шт) ; 1956 ;  ; Ni ; XF+/AU ; 19 ; мон ; 57 
 2783 ; Лот монет СССР: 10 коп (10шт) ; 1953-1957 ;  ; Ni ; VF ; 7 ; 1gold ; 82 
 2784 ; Лот монет СССР: 3, 2 копейки (2шт) ; 1924 ; Гурт рубчатый ; Cu ; VG ; 14 ; pvv50 ; 51 
 2785 ; Лот монет СССР: 5 коп (4шт) ; 1957 ;  ; Br ; VF/XF ; 25 ; 13 ; 202 
 2786 ; Лот монет СССР: 15,3,2,1 коп (5шт) ; 1940-1957 ;  ; Br,Ni ; VF ; 26 ; мон ; 201 
 2787 ; Лот монет СССР: 20,15,10 коп (10шт) ; 1932-1954 ;  ; Ni ; F/VF ; 7 ; Лофт ; 72 
 2788 ; Лот монет СССР: 15 коп. 4 шт. ; 1936-1945 ;  ; Cu-Ni ; VG ; 9 ; solo5 ; 29 
 2789 ; Лот монет СССР: 5 коп (10шт) ; 1961-1991 ;  ; Cu-Zn ; VF-XFXF/XF+ ; 36 ; iShurik ; 397 
 2790 ; Лот монет СССР: 1 рубль (5 шт.) Олимпиада 1980 ; 1977-1980 ;  ; Cu-Ni ; XF- ; 13 ; legaluser ; 216 
 2791 ; Лот монет СССР: 3 коп (20шт) ; до1957 ;  ; Br ; F/VF ; 31 ; heavy_fly ; 201 
 2792 ; Лот монет Банка России (юбилейные): 10 руб (8шт) ;  ;  ; Би/м Лат/St ; AU ; 16 ; MK1975 ; 164 
 2793 ; Лот монет СССР: 50 коп (2шт) ; 1964,1984 ;  ; Cu-Ni ; VF/XF ; 33 ; Flagman ; 37 
 2794 ; Лот монет СССР: 10,20 коп (8шт) ; 1946,1948 ;  ; Ni ; F/VF+ ; 8 ; Лофт ; 101 
 2795 ; Лот монет СССР (Олимпиада) 1 руб (6шт) ; 1977-1980 ;  ; Cu-Ni ; VF-XF ; 35 ; ilya-mister ; 309 
 2796 ; Лот монет Банка России (юбилейные): 10 руб (10шт) ;  ;  ; Би/м ; AU ; 32 ; Макай ; 216 
 2797 ; Лот монет Банка России (юбилейные): 10 руб (8шт) ;  ;  ; Лат/St ; XF/AU ; 14 ; СССР1990 ; 165 
 2798 ; Лот монет СССР: 20 копеек (10 шт.) ; 1957 ;  ; Ni ; VF/VF+ ; 15 ; прохожий ; 97 
 2799 ; Лот монет СССР: 20 копеек (10 шт.) ; 1935-1957 ;  ; Ni ; VF/VF+ ; 19 ; Dimitr1 ; 153 
 2800 ; Лот монет Банка России: 10 рублей (9 шт.) Юбилейные ; 2010-2015 ;  ; St/Лат ; XF/AU ; 31 ; СССР1990 ; 221 
 2801 ; Лот монет СССР: 20,15,10,5 копеек (5 шт.) ; 1930-1957 ;  ; Ni,Br ; VG/F ; 19 ; Ant3791 ; 26 
 2802 ; Лот монет СССР: 1 коп (2шт) ; 1966-1961 ;  ; Cu-Zn ; VF ; 8 ; veektor ; 16 
 2703 ; 25 рублей. ФИФА 2018. Буклет ; 2018 ;  ; Cu-Ni ; XF+ ; 6 ; Охотник007 ; 181 
 2704 ; Набор монет Банка России: 10 рублей (8 шт.) + жетон. Города Воинской славы. Буклет ; 2012 ;  ; St/Лат,Ж/м ; AU ; 47 ; an78gg ; 594 
 2705 ; Набор монет Банка России: 10 рублей (8 шт.) + жетон. Города Воинской славы. Буклет ; 2011 ;  ; St/Лат,Ж/м ; AU ; 59 ; an78gg ; 597 
 2706 ; Альбом монет Банка России (200 лет Отечественной войне): 10,5,2 руб (28шт) ; 2012 ;  ; Лат/St,Ni/St ; AU ; 14 ; Russman ; 310 
 2707 ; Альбом монет Банка России (200 лет Отечественной войне): 10,5,2 руб (28шт) ; 2012 ;  ; Лат/St,Ni/St ; AU ; 11 ; Meshok ; 306 
 2708 ; Альбом монет Банка России (Cочи-2014): 25 руб (4шт) + банкнота ; 2011-2014 ;  ; Cu-Ni ; AU ; 11 ; Russman ; 319 
 2709 ; Альбом монет Банка России (70 лет Великой победы): 10,5 руб (21шт) ; 2014,2015 ;  ; Би/м,Ni/St ; AU ; 27 ; Russman ; 466 
 2710 ; Альбом монет Банка России (70 лет Великой победы): 10,5 руб (21шт) ; 2014,2015 ;  ; Би/м,Ni/St ; AU ; 25 ; Russman ; 477 
 2711 ; Набор монет Банка России (РГО и РИО): 5 руб (2шт) ; 2015,2016 ;  ; Ni/St ; AU ; 22 ; Макай ; 78 
 2712 ; Набор монет Банка России (50 лет Советской власти): 1 руб, 50,20,15,10 коп (5шт) ; 1967 ;  ; Cu-Ni ; VF- ; 20 ; СССР1990 ; 258 
 2713 ; Набор монет Банка России (РФ Выпуск 4): 10 руб (4шт) + жетон ; 2008 ;  ; Би/м ; AU ; 18 ; ВВД ; 579 
 2714 ; Набор "300 лет Российскому флоту" ; 1996 ; ЛМД ;  ; AU ; 53 ; ricardo ; 14200 
 2715 ; Набор монет Банка России (50 лет Великой победы): 6шт + жетон. Буклет ; 1995 ;  ; Cu-Ni,Cu-Zn ; AU ; 27 ; Kara1982igor ; 12222 
 2716 ; Набор монет Банка России: 10,5,2 рубля (28 шт.) 200 лет победы в Отечественной войне 1812 года. Буклет ; 2012 ;  ; St/ЛатБSt/Ni ; AU ; 25 ; Макай ; 308 
 2717 ; Набор монет Банка России: 5,2,1 руб, 50,10,5,1 коп (7шт) + жетон. Буклет ; 2008 ;  ; Cu-Ni,Cu-Zn ; AU ; 82 ; ВВД ; 1202 
 2718 ; Набор монет Банка России (ДГР): 10 руб (3шт) + жетон. Буклет ; 2007 ;  ; Би/м ; AU ; 23 ; konstk2 ; 1175 
 2719 ; Набор монет Банка России (ГВС): 10 руб (9шт) + жетон ; 2012 ;  ; Лат/St ; AU ; 21 ; Арт ; 906 
 2720 ; Набор монет Банка России (ГВС): 10 руб (9шт) + жетон ; 2011 ;  ; Лат/St ; AU ; 17 ; an78gg ; 889 
 2721 ; Набор монет Банка России: 10,5,2,1 руб, 50,10 коп (13шт)  + знак (ВОВ) ; 2010 ;  ; Би/м ; AU ; 35 ; remirk ; 906 
 2722 ; Набор монет Банка России: 10 рублей (57 шт.) Юбилейные. Буклет ; 2010-2018 ;  ; St/Лат ; XF/AU ; 34 ; ilya-mister ; 759 
 2723 ; Набор монет Банка России (РФ Выпуск 5): 10 руб (5шт) + жетон ; 2009 ;  ; Би/м ; AU ; 41 ; remirk ; 793 
 2724 ; Набор монет Банка России (Города-герои, 55 лет победы): 2,10 руб (8шт). Пластиковая упаковка нарушена ; 2000 ;  ; Cu-Ni,Би/м ; XF/AU ; 15 ; remirk ; 401 
 2725 ; Набор монет России. Арктикуголь. Шпицберген. 4шт. Буклет ; 1993 ;  ; Cu-Ni,Al/Br ; XF ; 25 ; Kara1982igor ; 1881 
 2726 ; Альбом монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 11 ; Meshok ; 34 
 2727 ; Набор "50 лет Советской власти". Упаковка с надрывом ; 1967 ;  ; Cu-Ni ; AU ; 61 ; CMSpb ; 1379 
 2728 ; Набор монет СССР (50 лет Советской власти): 1 руб, 50,20,15,10 (5шт) + жетон. Упаковка ; 1967 ;  ; Cu-Ni,Cu-Zn ; AU ; 82 ; Allex 73 ; 1889 
 2729 ; Лот монет СССР: 1 рубль (6 шт.) Олимпиада 1980. Упаковка ; 1977-1980 ;  ; Cu-Ni ; Unc ; 82 ; Арт ; 3834 
 2730 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка ; 1974ЛМД ;  ; Cu-Ni,Cu-Zn ; AU ; 26 ; Meshok ; 6120 
 2731 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка ; 1977ЛМД ;  ; Cu-Ni,Cu-Zn ; AU ; 19 ; Sk-masshtab ; 2144 
 2732 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка ; 1978ЛМД ;  ; Cu-Ni,Cu-Zn ; AU ; 23 ; Московский ; 2223 
 2733 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка ; 1991ЛМД ;  ; Cu-Ni,Cu-Zn ; AU ; 31 ; Wulf ; 1105 
 2734 ; Набор монет Банка России: 5,2,1 рубль, 50,10,5,1 копейка (7 шт.) Буклет ; 1997СПМД ;  ; Cu-Ni,St/Cu,St/ ; AU ; 28 ; Александр007 ; 1801 
 2735 ; Набор монет Банка России: 5,2,1 руб, 50,10,5,1 коп (7шт) + жетон. Буклет ; 2002ММд ;  ; Cu-Ni,Cu-Zn ; AU ; 46 ; Devera ; 20170 
 2736 ; Набор монет Банка России: 5,2,1 руб, 50,10,5,1 коп (7шт) + жетон. Буклет ; 2002СПМД ;  ; Cu-Ni,Cu-Zn ; AU ; 37 ; arsenich-s ; 16320 
 2737 ; Лот монет Банка России: 25 рублей (25 шт.) Эстафета олимпийского огня. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 23 ; BF109i ; 783 
 2738 ; Лот монет Банка России: 25 рублей (25 шт.) Эстафета олимпийского огня. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 30 ; BF109i ; 748 
 2739 ; Лот монет Банка России: 25 рублей (25 шт.) Талисманы парал. Игр. Упаковка ; 2013 ;  ; Cu-Ni ; Unc ; 10 ; BF109i ; 740 
 2740 ; Лот монет Банка России: 25 рублей (25 шт.) Талисманы парал. Игр. Упаковка ; 2013 ;  ; Cu-Ni ; Unc ; 15 ; BF109i ; 749 
 2741 ; Лот монет СССР: 1 рубль (5 шт.) Юбилейные. Коробка ; 1965-1975 ;  ; Cu-Ni ; VF/XF ; 30 ; rem ; 255 
 2742 ; Лот монет Банк России: 5 и 1 коп. 400 шт. ; 1997-2009 ;  ; St/Ni ; VF/XF ; 29 ; ska ; 204 
 2743 ; Лот монет Банка России: 50 копеек (7 шт.) ; 1999СПМД ;  ; St/Cu ; XF+/AU ; 90 ; idagaf ; 510 
 2744 ; Лот монет СССР: 3 копейки (20 шт.) ; 1961-1991 ;  ; Cu-Zn ; VF+/XF ; 11 ; квв76 ; 160 
 2745 ; Лот монет Банка России: 5,2,1 руб (3шт) ; 2010 ;  ; Cu-Ni ; AU ; 18 ; sia.beauty ; 23 
 2746 ; Лот монет Банк России: 25 рублей (4шт) Олимпиада в Сочи. Упаковка ; 2011-2014 ;  ; Cu-Ni ; Unc ; 17 ; Фома ; 174 
 2747 ; Лот монет Банка России: 2 рубля (22 шт.) 200 лет Победы в Отечественной войне 1812г. Багратион ; 2012 ;  ; St/Ni ; AU ; 5 ; 462 ; 55 
 2748 ; Лот монет СССР: 10 копеек (10 шт.) ; 1957 ;  ; Ni ; VF+/XF ; 16 ; heavy_fly ; 101 
 2749 ; Лот монет СССР: 2,1 коп (2шт) ; 1961,966 ;  ; Cu-Zn ; F/VF- ; 16 ; Максимилиан ; 50 
 2750 ; Лот монет СССР: 10 коп (10шт) ; 1931-1956 ;  ; Ni ; F-VF/VF+ ; 25 ; Лофт ; 93 
 2751 ; Лот монет СССР: 1 рубль (6 шт.) Олимпиада 1980 ; 1977-1980 ;  ; Cu-Ni ; VF+/XF ; 9 ; buben ; 216 
 2752 ; Лот монет СССР: 20,15 коп (5шт) ; 1932-1957 ;  ; Ni ; F-VF/VF+ ; 24 ; kvs ; 89 
 2653 ; 3 копейки ; 1941 ;  ; Br ; F ; 8 ; Сашок 1959 ; 77 
 2654 ; 2 копейки ; 1935 ;  ; Br ; VF- ; 21 ; gdrg2 ; 341 
 2655 ; 2 копейки ; 1940 ;  ; Br ; VF- ; 1 ; Donald ; 30 
 2656 ; 2 копейки ; 1941 ;  ; Br ; F ; 6 ; ilya-mister ; 45 
 2657 ; 1 копейка ; 1926 ;  ; Br ; F-VF ; 6 ; Волк33 ; 159 
 2658 ; 1 копейка ; 1928 ;  ; Br ; F+ ; 2 ; Donald ; 50 
 2659 ; 1 копейка ; 1935 ;  ; Br ; F-VF ; 29 ; Сашок 1959 ; 579 
 2660 ; 1 копейка ; 1939 ;  ; Br ; F ; 1 ; Donald ; 30 
 2661 ; 10 копеек Упаковка ; 1988 ;  ; Cu-Ni ; Unc ; 23 ; ВВД ; 100 
 2662 ; 50 копеек ; 1964 ;  ; Cu-Ni ; XF ; 6 ; jyfn ; 35 
 2663 ; 2 копейки ; 1939 ;  ; Br ; VF+ ; 40 ; heavy_fly ; 133 
 2664 ; 1 копейка ; 1928 ;  ; Br ; F ; 17 ; эксперт ; 76 
 2665 ; 10 копеек ; 1939 ;  ; Ni ; XF ; 40 ; Moryak ; 616 
 2666 ; 15 копеек ; 1941 ;  ; Ni ; VF-XF ; 20 ; CMSpb ; 159 
 2667 ; 15 копеек ; 1935 ;  ; Ni ; XF ; 15 ; NUMIZMAT 777 ; 301 
 2668 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; AU ; 25 ; Moryak ; 461 
 2669 ; 5 рублей ; 1992 ; ММД ; Fe в Cu-Zn ; XF/AU ; 49 ; iShurik ; 169 
 2670 ; 2 копейки ; 1964 ;  ; Cu-Zn ; VF ; 18 ; Kudma ; 363 
 2671 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 9 ; страус ; 62 
 2672 ; 20 копеек ; 1938 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 39 ; 1gold ; 102 
 2673 ; 1 рубль ; 1974 ;  ; Cu-Ni ; AU ; 35 ; Lafeto55 ; 1403 
 2674 ; 20 копеек ; 1945 ;  ; Ni ; XF ; 19 ; Moryak ; 187 
 2675 ; 1 копейка. Упаковка ; 1973 ;  ; Cu-Zn ; AU ; 24 ; ВВД ; 92 
 2676 ; 5 рублей ; 1992 ; ММД ; Fe в Cu-Zn ; AU ; 47 ; heavy_fly ; 182 
 2677 ; 50 копеек ; 1988 ;  ; Cu-Ni ; XF ; 40 ; CMSpb ; 65 
 2678 ; 50 копеек ; 1973 ;  ; Cu-Ni ; VF ; 49 ; Сhatsky ; 221 
 2679 ; 100 рублей ; 1992 ; ЛМД Биметалл ; Cu-Ni/Cu-Zn ; AU ; 51 ; sweetty ; 222 
 2680 ; 50 рублей ; 1992 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; AU ; 32 ; kvs ; 64 
 2681 ; 10 копеек ; 1955 ;  ; Ni ; XF ; 9 ; kvs ; 35 
 2682 ; 15 копеек ; 1955 ;  ; Ni ; AU ; 80 ; ВВД ; 284 
 2683 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; XF ; 79 ; Московский ; 578 
 2684 ; 1 копейка ; 1952 ;  ; Br ; VF-XF ; 22 ; CMSpb ; 51 
 2685 ; 1 копейка ; 1949 ;  ; Br ; XF ; 26 ; kvs ; 90 
 2686 ; 1 копейка ; 1946 ;  ; Br ; XF ; 50 ; NUMIZMAT 777 ; 201 
 2687 ; 20 копеек ; 1931 ;  ; Ni ; VF ; 69 ; heavy_fly ; 737 
 2688 ; 20 копеек ; 1933 ;  ; Ni ; VF+ ; 11 ; es72 ; 41 
 2689 ; 20 копеек ; 1933 ;  ; Ni ; VF ; 9 ; pianist91 ; 34 
 2690 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; XF ; 32 ; вольдемарW ; 139 
 2691 ; 2 копейки ; 1949 ;  ; Br ; VF-XF ; 8 ; квв76 ; 45 
 2692 ; 1 рубль ; 1999 ; СПМД 200 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF ; 29 ; vasilyi66 ; 238 
 2693 ; 1 рубль ; 2001 ; 10 лет СНГ ; Cu-Ni ; AU ; 19 ; .gk ; 197 
 2694 ; 5 копеек ; 1941 ;  ; Br ; VF- ; 45 ; Sk-masshtab ; 621 
 2695 ; 5 копеек ; 1926 ;  ; Br ; VF- ; 36 ; ilya-mister ; 238 
 2696 ; 5 копеек ; 1938 ;  ; Br ; VF- ; 50 ; ilya-mister ; 363 
 2697 ; 1 копейка ; 1940 ;  ; Br ; VF-XF ; 20 ; Serfer ; 61 
 2698 ; 10 копеек ; 1945 ;  ; Ni ; VF+ ; 52 ; Moryak ; 394 
 2699 ; 5 рублей. РГО Альбом ; 2015 ;  ; Ni/St ; AU ; 13 ; zahar-46 ; 26 
 2700 ; Набор монет Банка России (Керчь и Севастополь): 2 руб (2шт) ; 2017 ;  ; Ni/St ; AU ; 23 ; zahar-46 ; 36 
 2701 ; Альбом монет Банка России (70 лет победы): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 11 ; zahar-46 ; 81 
 2702 ; 25 рублей. Сочи-2014. Буклет ; 2013 ;  ; Cu-Ni ; AU ; 26 ; Фома ; 395 
 2603 ; 1 копейка ; 1933 ;  ; Br ; F- ; 14 ; ilya-mister ; 51 
 2604 ; 15 копеек ; 1937 ;  ; Ni ; G ; 14 ; ilya-mister ; 26 
 2605 ; 15 копеек ; 1941 ;  ; Ni ; VF ; 19 ; Moryak ; 127 
 2606 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; AU ; 47 ; ВВД ; 163 
 2607 ; 20 копеек ; 1984 ;  ; Cu-Ni ; XF- ; 2 ; купи-продай ; 3 
 2608 ; 3 копейки ; 1991 ; ММД ; Cu-Zn ; XF ; 2 ; купи-продай ; 3 
 2609 ; 1 копейка ; 1976 ;  ; Cu-Zn ; XF+ ; 3 ; купи-продай ; 12 
 2610 ; 1 копейка ; 1991 ; ММД ; Cu-Zn ; AU ; 6 ; купи-продай ; 45 
 2611 ; 2 рубля ; 1997 ; СПМД ; Cu-Ni-Zn ; AU ; 33 ; astrologus ; 410 
 2612 ; 15 копеек ; 1967 ;  ; Cu-Ni ; AU ; 41 ; schwab ; 1814 
 2613 ; 15 копеек ; 1991 ; ММД ; Cu-Ni ; XF+ ; 1 ; каррр ; 2 
 2614 ; 3 копейки ; 1932 ;  ; Br ; VF+ ; 38 ; CMSpb ; 124 
 2615 ; 15 копеек ; 1991 ; ЛМД ; Cu-Ni ; AU ; 4 ; Wolod`ka ; 51 
 2616 ; 2 копейки ; 1934 ;  ; Br ; VF ; 16 ; Инструктор ; 159 
 2617 ; 2 копейки ; 1932 ;  ; Br ; VF ; 22 ; CMSpb ; 77 
 2618 ; 2 копейки ; 1935 ;  ; Br ; VF-XF ; 31 ; heavy_fly ; 456 
 2619 ; 2 копейки ; 1935 ;  ; Br ; VF ; 26 ; gdrg2 ; 432 
 2620 ; 2 копейки ; 1941 ;  ; Br ; F ; 27 ; Eliaz ; 102 
 2621 ; 2 копейки ; 1951 ;  ; Br ; VF- ; 33 ; an17s ; 340 
 2622 ; 2 копейки ; 1964 ;  ; Cu-Zn ; VF ; 9 ; Инструктор ; 306 
 2623 ; 1 копейка ; 1926 ;  ; Br ; F ; 10 ; Инструктор ; 72 
 2624 ; 15 копеек ; 1936 ;  ; Ni ; VF+ ; 41 ; Moryak ; 138 
 2625 ; 15 копеек ; 1943 ;  ; Ni ; VF ; 26 ; Rober ; 85 
 2626 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF ; 11 ; Rober ; 102 
 2627 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; AU ; 25 ; Rober ; 226 
 2628 ; 2 копейки ; 1945 ;  ; Br ; F+ ; 32 ; vat56 ; 266 
 2629 ; 10 копеек ; 1936 ;  ; Ni ; VF ; 26 ; квв76 ; 99 
 2630 ; 5 копеек ; 1975 ;  ; Cu-Zn ; VF ; 21 ; квв76 ; 59 
 2631 ; 2 копейки ; 1939 ;  ; Br ; VF ; 14 ; shilo2 ; 133 
 2632 ; 5 копеек ; 1961 ;  ; Cu-Zn ; AU ; 74 ; Moryak ; 193 
 2633 ; 10 копеек ; 1935 ;  ; Ni ; XF ; 43 ; gdrg2 ; 415 
 2634 ; 20 копеек ; 1944 ;  ; Ni ; VF ; 11 ; Лофт ; 135 
 2635 ; 5 копеек ; 1929 ;  ; Br ; VF- ; 9 ; electra ; 108 
 2636 ; 50 копеек ; 1964 ;  ; Cu-Ni ; AU ; 13 ; Repz ; 201 
 2637 ; 1 рубль ; 1972 ;  ; Cu-Ni ; AU ; 31 ; Technics ; 1873 
 2638 ; 5 копеек ; 1931 ;  ; Br ; VF ; 8 ; veektor ; 26 
 2639 ; 3 копейки ; 1939 ;  ; Br ; VF ; 10 ; CMSpb ; 92 
 2640 ; 5 копеек ; 1930 ;  ; Br ; VF ; 10 ; veektor ; 36 
 2641 ; 1 рубль ; 1976 ;  ; Cu-Ni ; XF ; 34 ; rem ; 1223 
 2642 ; 1 рубль ; 1966 ;  ; Cu-Ni ; AU ; 35 ; CapsulЪ ; 2500 
 2643 ; 15 копеек ; 1940 ;  ; Ni ; XF ; 29 ; Сашок 1959 ; 378 
 2644 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF-XF ; 33 ; Марко ; 82 
 2645 ; 5 копеек ; 1926 ;  ; Br ; F ; 15 ; Balagur ; 215 
 2646 ; 5 копеек ; 1936 ;  ; Br ; F- ; 46 ; ilya-mister ; 416 
 2647 ; 5 копеек ; 1939 ;  ; Br ; F ; 4 ; ilya-mister ; 77 
 2648 ; 5 копеек ; 1941 ;  ; Br ; F ; 14 ; 13 ; 211 
 2649 ; 5 копеек ; 1943 ;  ; Br ; F- ; 4 ; ilya-mister ; 72 
 2650 ; 5 копеек ; 1948 ;  ; Br ; F ; 19 ; Eliaz ; 104 
 2651 ; 3 копейки ; 1926 ;  ; Br ; F+ ; 10 ; Сашок 1959 ; 159 
 2652 ; 3 копейки ; 1935 ; Л/с звезда фигурная ; Br ; F ; 8 ; Сашок 1959 ; 72 
 2553 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF ; 16 ; NUMIZMAT 777 ; 202 
 2554 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 15 ; Moryak ; 340 
 2555 ; 20 копеек ; 1944 ;  ; Ni ; VF+ ; 23 ; Turist33 ; 333 
 2556 ; 15 копеек ; 1982 ;  ; Cu-Ni ; AU ; 5 ; купи-продай ; 16 
 2557 ; 15 копеек ; 1981 ;  ; Cu-Ni ; AU ; 29 ; jyfn ; 51 
 2558 ; 2 копейки ; 1940 ;  ; Br ; XF ; 42 ; NUMIZMAT 777 ; 82 
 2559 ; 2 копейки ; 1934 ;  ; Br ; VF ; 22 ; квв76 ; 189 
 2560 ; 3 копейки ; 1939 ;  ; Br ; VF ; 5 ; konstk2 ; 24 
 2561 ; 3 копейки ; 1961 ;  ; Cu-Zn ; XF ; 34 ; Repz ; 707 
 2562 ; 5 рублей ; 1991 ; ММД ; Cu-Ni ; AU ; 7 ; konstk2 ; 153 
 2563 ; 15 копеек ; 1937 ;  ; Ni ; VG ; 17 ; solo5 ; 43 
 2564 ; 15 копеек ; 1940 ;  ; Ni ; VG ; 9 ; vat56 ; 51 
 2565 ; 50 копеек ; 1984 ;  ; Cu-Ni ; AU ; 35 ; Holder31 ; 144 
 2566 ; 1 копейка ; 1929 ;  ; Br ; F- ; 30 ; 13 ; 108 
 2567 ; 1 копейка ; 1926 ;  ; Br ; F- ; 9 ; solo5 ; 28 
 2568 ; 20 копеек ; 1942 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VG ; 25 ; Turist33 ; 72 
 2569 ; 20 копеек ; 1944 ;  ; Ni ; VG ; 12 ; ilya-mister ; 51 
 2570 ; 1 копейка ; 1972 ;  ; Cu-Zn ; AU ; 22 ; Юстас ; 51 
 2571 ; 1 копейка ; 1931 ;  ; Br ; F- ; 14 ; эксперт ; 97 
 2572 ; 5 копеек ; 1940 ;  ; Br ; XF ; 18 ; CMSpb ; 117 
 2573 ; 5 копеек ; 1940 ;  ; Br ; XF ; 27 ; betty7 ; 475 
 2574 ; 3 копейки ; 1940 ;  ; Br ; XF ; 50 ; heavy_fly ; 557 
 2575 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; AU ; 13 ; lgvspb ; 188 
 2576 ; 1 рубль ; 1964 ;  ; Cu-Ni ; XF ; 9 ; jyfn ; 45 
 2577 ; 1 рубль ; 1965 ;  ; Cu-Ni ; VF ; 26 ; iShurik ; 195 
 2578 ; 1 рубль ; 1961 ;  ; Cu-Ni ; VF+ ; 18 ; lgvspb ; 161 
 2579 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; AU ; 21 ; Moryak ; 421 
 2580 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF ; 11 ; Rober ; 63 
 2581 ; 50 копеек ; 1990 ;  ; Cu-Ni ; AU ; 19 ; Moryak ; 348 
 2582 ; 50 копеек ; 1990 ;  ; Cu-Ni ; AU ; 24 ; gdrg2 ; 287 
 2583 ; 50 копеек ; 1989 ;  ; Cu-Ni ; XF ; 33 ; Moryak ; 568 
 2584 ; 50 копеек ; 1989 ;  ; Cu-Ni ; XF ; 38 ; Kudma ; 250 
 2585 ; 50 копеек ; 1988 ;  ; Cu-Ni ; XF+ ; 36 ; DVD67 ; 67 
