 6617 ; Ложка чайная, серебро 84. ;  ;  ; Ag84 ;  ; 27 ; Соколов ; 1164 
 2909 ; 10 марок ФРГ Хердер ; 1994G ;  ; Ag ; Proof ; 19 ; кравчий ; 663 
 2910 ; 1 унция серебра Остров Мэн ; 1995 ;  ; Ag ; Proof ; 28 ; didisister ; 1964 
 2911 ; 500 марок. Финляндия. Олимпиада в Хельсинки ; 1952 ;  ; Ag ; XF ; 19 ; тикси3 ; 555 
 2912 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; XF ; 11 ; кравчий ; 202 
 2913 ; 100 марок. Финляндия ; 1957 ;  ; Ag ; AU ; 12 ; кравчий ; 169 
 2914 ; 5000 рейс. Бразилия ; 1936 ;  ; Ag ; VF-XF ; 21 ; SpAi ; 506 
 2915 ; 1/2 доллара. США ; 1968 ;  ; Ag ; XF ; 42 ; stilsb ; 315 
 2916 ; 2 лата. Латвия ; 1926 ;  ; Ag ; XF ; 35 ; Harder ; 512 
 2917 ; 2 песеты. Испания ; 1870 ;  ; Ag ; VF ; 24 ; eu57ro ; 579 
 2918 ; 50 сентаво. Мексика ; 1944 ;  ; Ag ; AU ; 21 ; Dahan ; 633 
 2919 ; 50 эскудо. Португалия. 100 лет со дня рождения Ошкара Кармона ; 1969 ;  ; Ag ; XF+ ; 30 ; plottsev ; 722 
 2920 ; 250 эскудо. Португалия. Революция гвоздик ; 1974 ;  ; Ag ; XF ; 20 ; S1952 ; 680 
 2921 ; 100 эскудо. Португалия. Революция гвоздик ; 1974 ;  ; Ag ; XF ; 21 ; batuke ; 568 
 2922 ; 20 эскудо. Португалия. 25 лет финансовой реформе ; 1953 ;  ; Ag ; VF-XF ; 26 ; marconi605 ; 783 
 2923 ; 50 эскудо. Португалия. 400 лет эпопее "Лузиад" ; 1972 ;  ; Ag ; XF+ ; 39 ; Timche ; 705 
 2924 ; 50 эскудо. Португалия. 500 лет со дня рождения Васко да Гама ; 1969 ;  ; Ag ; XF+ ; 27 ; SpAi ; 631 
 2925 ; 50 эскудо. Португалия. 500 лет со дня рождения Педру Алвариша Кабрала ; 1968 ;  ; Ag ; XF+ ; 15 ; Dahan ; 680 
 2926 ; 50 эскудо. Португалия. 125 лет Банку Португалии ; 1971 ;  ; Ag ; XF+ ; 35 ; batuke ; 681 
 2927 ; 50 сентаво. Португалия ; 1913 ;  ; Ag ; VF-XF ; 9 ; irish2382 ; 486 
 2335 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF+/AU ; 26 ; антоша ; 333 
 2336 ; Лот монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) ; 1991 ;  ; Cu-Ni Cu-Zn ; XF/AU ; 26 ; bobbar ; 347 
 2337 ; Лот монет СССР: 20 копеек (7 шт.) ; 1931 ;  ; Ni ; F/VF ; 25 ; инаут ; 417 
 2338 ; Лот монет СССР: 50,20,15,10 копеек (4 шт.) 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; VF/XF ; 48 ; muhn ; 261 
 2339 ; Лот монет СССР: 1 рубль, 20 копеек (5 шт.) Юбилейные ; 1965-1975 ;  ; Cu-Ni ; VF/XF ; 30 ; Сhatsky ; 36 
 2340 ; Лот монет СССР: 20,3,2 копейки (3 шт.) ; 1961-1986 ;  ; Cu-Ni,Cu-Zn ; VF/XF ; 11 ; EEPC ; 23 
 2341 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF+/AU ; 30 ; sergo-ru ; 340 
 2342 ; Лот монет Банка России: 10 рублей (2 шт.) 60 лет победы ; 2005 СПМД и ММД ;  ; Би/м ; XF+/AU ; 16 ; cr5400 ; 32 
 2343 ; Лот монет СССР: 1 рубль (6шт) ; 1961-1988 ;  ; Cu-Ni ; VF+/XF ; 32 ; боровик ; 1050 
 2344 ; Лот монет Банка России (юбилейные) 10 руб (3шт) ;  ;  ; Би/м ; VF/XF ; 15 ; svetin ; 38 
 2345 ; Лот монет СССР: 15,20,50 коп, 1 рубль (4шт) 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; XF+ ; 23 ; goro-vovka ; 510 
 2346 ; Лот монет Банка России (юбилейные) 10 руб (4шт) ;  ;  ; Би/м ; VF-XF/AU ; 8 ; GAlexander ; 51 
 2347 ; Лот монет Банка России: 10 рублей (2 шт.) Удмуртская республика ; 2008 СПМД и ММД ;  ; Би/м ; XF+/AU ; 35 ; cr5400 ; 61 
 2348 ; Лот монет Банка России (ВОВ) 5 руб (5шт) ; 2015 ;  ; Ni/St ; AU ; 7 ; wiqi ; 57 
 2349 ; Лот монет Банка России (ВОВ) 5 руб (14шт) ; 2016 ;  ; Ni/St ; AU ; 39 ; wiqi ; 174 
 2350 ; Лот монет Банка России (юбилейные) 10 руб (20шт) ;  ;  ; Би/м ; VF-XF/AU ; 18 ; Pavel99 ; 357 
 2351 ; Лот монет Банка России (юбилейные) 10 руб (18шт) ;  ;  ; Би/м ; VF-XF/AU ; 62 ; svetin ; 900 
 2352 ; Лот монет Банка России: 25 рублей (9 шт.) Оружие Великой Победы ; 2019 ;  ; Cu-Ni ; XF+/AU ; 34 ; evgens1 ; 352 
 2353 ; Лот монет Банка России: 10 рублей (2 шт.) Древние города России ; 2002 ;  ; Би/м ; AU ; 48 ; evgens1 ; 162 
 2354 ; Лот монет СССР: 1 рубль, 50 копеек (14 шт.) Юбилейные ; 1967-1985 ;  ; Cu-Ni ; VF ; 45 ; 8888888АЛЕКС888888 ; 214 
 2355 ; Лот монет Банка России (70 лет победы) 10,5 руб (21шт) ; 2014,2015 ;  ; Би/м Лат/St ; AU ; 32 ; EEPC ; 373 
 2356 ; Лот монет Банка России (юбилейные) 10 руб (4шт) ;  ;  ; Би/м ; VF-XF/XF ; 3 ; EEPC ; 41 
 2357 ; Лот монет Банка России (юбилейные) 10 руб (3шт) ;  ;  ; Би/м ; AU ; 3 ; EEPC ; 26 
 2358 ; Лот монет СССР: 20,15,10 копеек (8 шт.) ; 1931-1946 ;  ; Ni ; F- ; 62 ; Мерен ; 139 
 2359 ; Лот монет СССР: 1 рубль (4шт) Юбилейные ; 1977-1980 ;  ; Cu-Ni ; XF/XF+ ; 38 ; alex-alex1968 ; 151 
 2360 ; Лот монет СССР: 20,15 копеек (3 шт.) ; 1931-1933 ;  ; Ni ; VF ; 66 ; Мерен ; 306 
 2361 ; Лот монет Банка России (юбилейные) 10 руб (4шт) ;  ;  ; Би/м ; XF/AU ; 12 ; evgens1 ; 44 
 2362 ; Лот монет Банка России (юбилейные) 10 руб (3шт) ;  ;  ; Би/м ; VF/XF ; 6 ; GAlexander ; 28 
 2363 ; Лот монет Банка России (юбилейные) 10 руб (3шт) ;  ;  ; Би/м ; VF/VF-XF ; 7 ; GAlexander ; 30 
 2857 ; 50 долларов. Острова Кука. М-5,13г ; 2002 ;  ; Au ; Proof ; 51 ; sasha1001 ; 21089 
 2858 ; 25 долларов. Острова Кука. Сохранение дикой природы. Слон. М-1,3г ; 1990 ;  ; Au ; Proof ; 53 ; CoinM ; 5426 
 2859 ; Талер. Австрия. Мария Терезия. Новодел. Отверстие ; 1780 ;  ; Ag ; F+ ; 32 ; кум ; 1093 
 2860 ; Талер Пруссия ; 1785E ;  ; Ag ; F-VF ; 93 ; Maxim914 ; 6148 
 2861 ; Талер. Бавария. Орден Святого Михаила ; 1837 ;  ; Ag ; VF-XF ; 39 ; tostato555 ; 14826 
 2862 ; 1/24 талера. Пруссия ; 1782 ;  ; Ag ; F ; 41 ; vasa ; 378 
 2863 ; 1/24 талера. Гессен-Кассель ; 1807 ;  ; Ag ; VF ; 57 ; Zoltan 333 ; 1349 
 2864 ; 3 марки Пруссия ; 1908A ;  ; Ag ; VF ; 28 ; VladVic ; 847 
 2865 ; 3 марки. Пруссия ; 1909A ;  ; Ag ; VF ; 49 ; VladVic ; 1530 
 2866 ; 3 марки Пруссия ; 1910A ;  ; Ag ; VF-XF ; 43 ; VladVic ; 1020 
 2867 ; 3 марки. Германия. 100 лет объявлению войны против Франции ; 1913 ;  ; Ag ; XF ; 24 ; malva2 ; 1660 
 2868 ; 2 марки. Германия. Мартин Лютер ; 1933F ;  ; Ag ; XF+ ; 41 ; GIP77 ; 2200 
 2869 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938F ;  ; Ag ; VF-XF ; 23 ; кравчий ; 588 
 2870 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938F ;  ; Ag ; VF-XF ; 11 ; кравчий ; 436 
 2871 ; 1/2 марки. Германия ; 1917А ;  ; Ag ; XF ; 23 ; rem. ; 111 
 2872 ; 1/2 марки. Германия ; 1918E ;  ; Ag ; VF-XF ; 23 ; Лоцман ; 169 
 2873 ; 5 пенго Венгрия ; 1930 ;  ; Ag ; F-VF ; 38 ; Снежный Барс ; 665 
 2874 ; 200 форинтов Венгрия ; 1993 ;  ; Ag ; XF ; 12 ; Andre_Vladi ; 466 
 2875 ; 1 крона Остров Мэн Независимость ; 1976 ;  ; Ag ; AU ; 60 ; Dahan ; 1756 
 2876 ; 1 доллар Канада ; 2012 ;  ; Ag ; AU ; 44 ; didisister ; 1426 
 2877 ; 5 долларов Канада ; 2008 ;  ; Ag ; AU ; 19 ; 1313 ; 1763 
 2285 ; Лот монет Банка России (Великие Луки, Зубцов  и Ржев) 10 руб (3шт) Буклет ; 2016 ;  ; Би/м ; AU ; 11 ; GAlexander ; 92 
 2286 ; Лот монет Банка России (Белозерск, Вологда, Великий Устюг) 10 руб (3шт) Буклет ; 2007-2012 ;  ; Би/м ; AU ; 47 ; 47RUS ; 440 
 2287 ; Лот монет Банка России (памятные) 10 руб (7шт) ; 2018-2020 ;  ; Би/м ; AU ; 15 ; Недорого ; 121 
 2288 ; 1 рубль. Пластиковая упаковка нарушена ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF ; 18 ; goro-vovka ; 206 
 2289 ; 1 рубль. Пластиковая упаковка нарушена ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF- ; 22 ; goro-vovka ; 216 
 2290 ; Лот монет СССР: 15,10,5,3,2,1 копейка (6 шт.) + два жетона. Пластиковая упаковка вскрыта ; 1976 ;  ; Cu-Ni,Cu-Zn,Al ; AU ; 62 ; Moryak ; 677 
 2291 ; Лот монет СССР: 50 коп (15шт) ;  ;  ; Cu-Ni ; VF ; 28 ; салаир ; 401 
 2292 ; Лот монет СССР: 5 коп (19шт) ; 1961-1991 ;  ; Cu-Zn ; VF/VF-XF ; 18 ; салаир ; 104 
 2293 ; Лот монет Банка России (юбилейные) 10 руб (18шт) ;  ;  ; Лат/St ; VF-XF/XF ; 9 ; GAlexander ; 250 
 2294 ; Лот монет СССР: 50 копеек (10 шт.) ; 1979-1988 ;  ; Cu-Ni ; VF-/VF+ ; 21 ; Мозг ; 222 
 2295 ; Лот монет СССР: 20,15,10 копеек (10 шт.) ; 1969-1979 ;  ; Cu-Ni ; VF+ ; 18 ; салаир ; 37 
 2296 ; Лот монет Банка России (Министерства) 10 руб (7шт) ; 2002 ;  ; Би/м ; VF-XF/AU ; 31 ; svetin ; 557 
 2297 ; Лот монет СССР: 50 копеек (33шт) ; 1964-1991 ;  ; Cu-Ni ; VF-/XF ; 51 ; салаир ; 589 
 2298 ; Банковский мешок монет Банка России 10 коп (100шт) ; ММД ;  ; Cu/St ; AU ; 37 ; aleks1753 ; 232 
 2299 ; Лот монет Банка России: 10 рублей (2 шт.) Древние города России ; 2010 ;  ; Би/м ; XF/AU ; 8 ; cr5400 ; 43 
 2300 ; Лот монет Банка России (юбилейные) 10руб (8шт) ;  ;  ; Лат/St ; AU ; 26 ; Niko750 ; 214 
 2301 ; Лот монет Банка России: 10 рублей (2 шт.) Древние города России ; 2004 ;  ; Би/м ; XF/AU ; 42 ; Niko750 ; 84 
 2302 ; Лот монет Банка России: 10 рублей (3 шт.) Древние города России ; 2005-2006 ;  ; Би/м ; AU ; 39 ; evgens1 ; 121 
 2303 ; Лот монет СССР: 20,15,10 копеек (10 шт.) ; 1935-1951 ;  ; Ni ; VG ; 33 ; ястреб ; 408 
 2304 ; Лот монет Банка России: 10 рублей (3 шт.) Древние города России ; 2008-2009 ;  ; Би/м ; XF+/AU ; 44 ; 47RUS ; 315 
 2305 ; Лот монет СССР: 20 копеек (2 шт.) ; 1936-1946 ;  ; Ni ; VF ; 32 ; muhn ; 184 
 2306 ; Лот монет Банка России (ВОВ) 5 руб (5шт) ; 2015 ;  ; Ni/St ; AU ; 44 ; Dimon0479 ; 95 
 2307 ; Лот монет Банка России: 10 рублей (3 шт.) Древние города России ; 2003 ;  ; Би/м ; XF/AU ; 33 ; svetin ; 167 
 2308 ; Лот монет Банка России: 100,20,10 рублей (3 шт.) ; 1993ММД ;  ; Cu-Ni ; XF ; 13 ; Rare Breed ; 35 
 2309 ; Лот монет Банка России (юбилейные) 10 руб (4шт) ;  ;  ; Би/м ; VF-XF/AU ; 17 ; Лоцман ; 51 
 2310 ; Лот монет СССР: 1 рубль (6 шт.) Олимпиада 1980 ; 1977-1980 ;  ; Cu-Ni ; XF+/AU ; 23 ; EEPC ; 294 
 2311 ; Лот монет Банка России (ВОВ) 5 руб (14шт) ; 2016 ;  ; Ni/St ; AU ; 26 ; wiqi ; 171 
 2312 ; Лот монет Банка России: 10 рублей (10 шт.) Юбилейные ; 2012-2020 ;  ; Би/м ; AU ; 26 ; Pavel99 ; 153 
 2313 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF+/AU ; 33 ; dimam_kz ; 333 
 2314 ; Лот монет Банка России (города и регионы): 10 руб (7шт) ;  ;  ; Би/м ; VF-XF/AU ; 31 ; GAlexander ; 135 
 2315 ; Лот монет Банка России (юбилейные) 10 руб (3шт) ;  ;  ; Би/м ; VF-XF/AU ; 8 ; GAlexander ; 34 
 2316 ; Лот монет СССР: 15,10 копеек (2 шт.) ; 1949-1956 ;  ; Ni ; VG/VF+ ; 4 ; Снежный Барс ; 11 
 2317 ; Лот монет Банка России: 5,2 рубля (13 шт.) 200 лет победы в Отечественной войне 1812г. ; 2012 ;  ; St/Ni ; AU ; 11 ; EEPC ; 69 
 2318 ; Лот монет Банка России: 25,5,2,1 рубль (6 шт.) ; 2014-2019 ;  ; Cu-Ni,St/Ni ; AU ; 13 ; KVictorA ; 51 
 2319 ; Лот монет Банка России: 25 рублей (9 шт.) Оружие Великой Победы ; 2019 ;  ; Cu-Ni ; XF+/AU ; 22 ; t_v_v ; 315 
 2320 ; Лот монет Банка России (юбилейные) 10 руб (5шт) ;  ;  ; Би/м ; XF/AU ; 9 ; KVictorA ; 54 
 2321 ; Лот монет Банка России (юбилейные) 10 руб (3шт) ;  ;  ; Би/м ; XF-/AU ; 14 ; svetin ; 41 
 2322 ; Лот монет СССР: 2 копейки (4 шт.) ; 1929-1953 ;  ; Br ; VG ; 5 ; orex ; 11 
 2323 ; Лот монет Банка России: 10 рублей (7 шт.) Министерства РФ ; 2002 ;  ; Би/м ; AU ; 71 ; Aurum ; 969 
 2324 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF+/AU ; 22 ; dimam_kz ; 333 
 2325 ; Лот монет Банка России (города и регионы): 10 руб (7шт) ;  ;  ; Би/м ; VF/AU ; 21 ; Pavel99 ; 114 
 2326 ; Лот монет СССР: 1 рубль (5шт) ; 1965-1988 ;  ; Cu-Ni ; VF+/XF ; 27 ; боровик ; 658 
 2327 ; Лот монет СССР: 1 рубль (4шт) Юбилейные ; 1977-1979 ;  ; Cu-Ni ; XF/XF+ ; 25 ; alex-alex1968 ; 151 
 2328 ; Лот монет Банка России: 10 рублей (2 шт.) 60 лет победы ; 2005 СПМД и ММД ;  ; Би/м ; XF+/AU ; 12 ; Holder31 ; 71 
 2329 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF+/AU ; 44 ; MK1975 ; 450 
 2330 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2020 ;  ; Cu-Ni ; XF+/AU ; 24 ; ga2012 ; 273 
 2331 ; Лот монет СССР: 20,15 копеек (2 шт.) ; 1931-1939 ;  ; Ni ; G ; 24 ; orex ; 40 
 2332 ; Лот монет СССР: 5,3 копейки (9 шт.) ; 1928-1948 ;  ; Br ; F ; 23 ; bobbar ; 170 
 2333 ; Лот монет Банка России: 10 рублей (2 шт.) Юбилейные ; 2000-2001 ;  ; Би/м ; VF+ ; 7 ; cr5400 ; 41 
 2334 ; Лот монет СССР: 5,3,2,1 копейка (13 шт.) ; 1961-1970 ;  ; Cu-Zn ; VF-/VF+ ; 15 ; Мерен ; 74 
 2235 ; 10 копеек ; 1944 ;  ; Ni ; VF-XF ; 49 ; gelo ; 7525 
 2236 ; 10 копеек ; 1952 ;  ; Ni ; XF ; 18 ; muhn ; 210 
 2237 ; 5 копеек ; 1937 ;  ; Br ; VF-XF ; 50 ; shknikolay ; 2125 
 2238 ; 5 копеек ; 1936 ;  ; Br ; VF+ ; 32 ; Uri ; 1512 
 2239 ; 5 копеек ; 1938 ;  ; Br ; VF+ ; 35 ; schwab ; 929 
 2240 ; 5 копеек ; 1940 ;  ; Br ; VF-XF ; 21 ; mertb ; 261 
 2241 ; 5 копеек ; 1943 ;  ; Br ; VF+ ; 58 ; Lafeto55 ; 254 
 2242 ; 5 копеек ; 1946 ;  ; Br ; XF ; 54 ; ev.lomas ; 423 
 2243 ; 10 копеек ; 1931 ;  ; Ni ; VG ; 31 ; MONGOL64 ; 32 
 2244 ; 3 копейки ; 1928 ;  ; Br ; F+ ; 7 ; спарта ; 32 
 2245 ; 15 копеек ; 1938 ;  ; Ni ; VG ; 14 ; Сhatsky ; 18 
 2246 ; 5 копеек ; 1931 ;  ; Br ; F+ ; 11 ; kotok ; 57 
 2247 ; 3 копейки ; 1948 ;  ; Br ; VF+ ; 37 ; Sk-masshtab ; 91 
 2248 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 11 ; es72. ; 29 
 2249 ; 3 копейки ; 1954 ;  ; Br ; VF+ ; 23 ; schwab ; 150 
 2250 ; 2 рубля ; 1999 ; ММД ; Cu-Ni-Zn ; VF ; 27 ; Сhatsky ; 150 
 2251 ; Россия 10 рублей, 2016 год. Города воинской славы. Старая Русса. В буклете ;  ;  ;  ;  ; 21 ; прохожий ; 65 
 2252 ; Россия 10 рублей, 2016 год. Города воинской славы. Гатчина. В буклете ;  ;  ;  ;  ; 18 ; прохожий ; 59 
 2253 ; 5 рублей Крымский мост. Буклет ; 2019 ;  ; Ni/St ; AU ; 10 ; Лоцман ; 35 
 2254 ; Альбом монет Банка России (РИО и РГО) 5 руб (2шт) ; 2015,2016 ;  ; Ni/St ; AU ; 30 ; kta2101 ; 50 
 2255 ; 25 рублей Дед Мороз и Лето Буклет ; 2019 ;  ; Cu-Ni ; AU ; 37 ; Yustas69 ; 288 
 2256 ; Альбом монет Банка России (Красноярск) 10 руб (2шт) Буклет ; 2018 ;  ; Лат/St ; AU ; 15 ; nikkk1 ; 36 
 2257 ; 25 рублей Бременские музыканты Буклет ; 2019 ;  ; Cu-Ni ; AU ; 26 ; Интурист ; 251 
 2258 ; 1 рубль. Графическое обозначение рубля в виде знака+ жетон. Буклет ; 2014ММД ;  ; St/Ni,ж/м ; AU ; 61 ; SwaggaRakka ; 278 
 2259 ; Альбом монет Банка России (РИО и РГО) 5 руб (2шт) ; 2015,2016 ;  ; Ni/St ; AU ; 36 ; KVictorA ; 45 
 2260 ; 1 рубль. Графическое обозначение рубля в виде знака+ жетон. Букле ; 2014ММД ;  ; St/Ni,ж/м ; AU ; 51 ; donza64 ; 278 
 2261 ; 10 рублей 75 лет победы Буклет ; 2020 ;  ; Би/м ; AU ; 9 ; Meshok ; 21 
 2262 ; 25 рублей Барбоскины Буклет ; 2020 ;  ; Cu-Ni ; AU ; 38 ; krai ; 417 
 2263 ; 25 рублей Сочи-2014 Буклет ; 2011 ;  ; Cu-Ni ; AU ; 28 ; Foxes ; 280 
 2264 ; 25 рублей. Барбоскины. Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 47 ; krai ; 400 
 2265 ; 25 рублей. Барбоскины. Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 47 ; krai ; 400 
 2266 ; 25 рублей. Буклет ; 2011 ; СПМД Сочи 2014. Эмблема игр цветная ; Cu-Ni ; Unc ; 31 ; Foxes ; 280 
 2267 ; 25 рублей. Барбоскины. Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 30 ; Белька ; 408 
 2268 ; 25 рублей Барбоскины Буклет ; 2020 ;  ; Cu-Ni ; AU ; 25 ; Jessica ; 399 
 2269 ; 25 рублей. Барбоскины. Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 37 ; камсигал ; 412 
 2270 ; Набор монет Банка России (Оружие Великой победы): 10,25 руб (20шт) ; 2019,2020 ;  ; Cu-Ni Би/м ; AU ; 63 ; krai ; 800 
 2271 ; Альбом монет Банка России (ФИФА) 25 руб (3шт) + банкнота ;  ;  ; Cu-Ni ; AU ; 17 ; Конрад ; 213 
 2272 ; Альбом монет Банка России (200 лет Отечественной войне 1812г) 10,5,2 руб (28шт) ; 2012 ;  ; Ni/St лат/St ; AU ; 35 ; Kosmas ; 269 
 2273 ; Альбом монет Банка России (Казань) 10 руб (2шт) ; 2013 ;  ; Лат/St ; AU ; 5 ; Лоцман ; 23 
 2274 ; Альбом монет Банка России (Советская мультипликация) 25 руб (3шт) ; 2019-2020 ;  ; Cu-Ni ; AU ; 53 ; az717 ; 670 
 2275 ; Альбом монет Банка России (70 лет победы) 10,5 руб (21шт) ; 2014,2015 ;  ; Ni/St Би/м ; AU ; 39 ; SwaggaRakka ; 408 
 2276 ; Альбом монет Банка России (70 лет победы) 10,5 руб (26шт) ;  ;  ; Ni/St Би/м ; AU ; 53 ; kta2101 ; 550 
 2277 ; Альбом монет Банка России Сочи-2014 25 руб (4шт) + банкнота (альбом на 3 монеты) ;  ;  ; Cu-Ni ; AU ; 31 ; Russman ; 294 
 2278 ; Альбом монет Банка России (Крым и Севастополь) 10 руб (2шт) + банкнота ; 2014 ;  ; Лат/St ; AU ; 15 ; kta2101 ; 142 
 2279 ; Альбом монет Банка России (Крым и Севастополь) 10 руб (2шт) + банкнота ; 2014 ;  ; Лат/St ; AU ; 20 ; kta2101 ; 144 
 2280 ; Альбом монет Банка России Сочи-2014 25 руб (4шт) + банкнота ;  ;  ; Cu-Ni ; AU ; 13 ; Russman ; 284 
 2281 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона Пластиковая упаковка ; 1979ЛМД ;  ; Cu-Ni Cu-Zn ; AU ; 44 ; kai77 ; 1942 
 2282 ; Набор монет СССР: 1 рубль, 50,20,15,10,5,3,2,1 копейка (9 шт.) + два жетона. Пластиковая упаковка ; 1979 ;  ; Cu-Ni,Cu-Zn,Al ; AU ; 43 ; assesor ; 1936 
 2283 ; Лот монет Банка России (ФИФА) 25 руб (3шт) Буклет ; 2018 ;  ; Cu-Ni ; AU ; 11 ; Dimon0479 ; 83 
 2284 ; Лот монет Банка России (Крым и Севастополь) 10 руб (2шт) Буклет ; 2014 ;  ; Лат/St ; AU ; 17 ; Лоцман ; 37 
 2185 ; 1 рубль ; 1961 ;  ; Cu-Ni ; VF ; 12 ; kalita ; 108 
 2186 ; 1 рубль ; 1969 ;  ; Cu-Ni ; VF+ ; 23 ; Turist33 ; 1316 
 2187 ; 1 рубль ; 1971 ;  ; Cu-Ni ; VF+ ; 31 ; Turist33 ; 1496 
 2188 ; 1 рубль ; 1978 ;  ; Cu-Ni ; VF-XF ; 41 ; bobbar ; 1241 
 2189 ; 1 рубль ; 1980 ;  ; Cu-Ni ; XF ; 45 ; Сhatsky ; 1511 
 2190 ; 5 копеек ; 1926 ;  ; Br ; F- ; 6 ; Мозг ; 41 
 2191 ; 5 копеек ; 1930 ;  ; Br ; VF- ; 27 ; аймир ; 105 
 2192 ; 5 копеек ; 1932 ;  ; Br ; F-VF ; 5 ; dagomas00 ; 352 
 2193 ; 5 копеек ; 1931 ;  ; Br ; F ; 11 ; аймир ; 139 
 2194 ; 3 копейки ; 1948 ;  ; Br ; VF ; 33 ; крлкв ; 92 
 2195 ; 3 копейки ; 1929 ;  ; Br ; VF- ; 25 ; samsonin ; 87 
 2196 ; 2 копейки ; 1926 ;  ; Br ; VF ; 8 ; Meshok ; 64 
 2197 ; 2 копейки ; 1930 ;  ; Br ; VF- ; 20 ; kotok ; 57 
 2198 ; 1 копейка ; 1946 ;  ; Br ; VF+ ; 8 ; kotok ; 74 
 2199 ; 5 копеек ; 1933 ;  ; Br ; VG ; 33 ; маманя ; 4599 
 2200 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 9 ; es72. ; 67 
 2201 ; 20 копеек ; 1945 ;  ; Ni ; VF+ ; 47 ; Moryak ; 153 
 2202 ; 15 копеек ; 1941 ;  ; Ni ; VF ; 33 ; muhn ; 263 
 2203 ; 15 копеек ; 1945 ;  ; Ni ; VF ; 19 ; крлкв ; 95 
 2204 ; 15 копеек ; 1943 ;  ; Ni ; F-VF ; 12 ; es72. ; 74 
 2205 ; 1 копейка ; 1938 ;  ; Br ; XF ; 9 ; muhn ; 90 
 2206 ; 3 копейки ; 1943 ;  ; Br ; AU ; 25 ; Moryak ; 591 
 2207 ; 1 рубль ; 1968 ;  ; Cu-Ni ; AU ; 23 ; Степан_81 ; 1481 
 2208 ; 1 рубль ; 1983 ;  ; Cu-Ni ; AU ; 29 ; салаир ; 1873 
 2209 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; AU ; 29 ; Moryak ; 285 
 2210 ; 1 рубль ; 1980 ;  ; Cu-Ni ; AU ; 39 ; Rober ; 1623 
 2211 ; 1 рубль ; 1974 ;  ; Cu-Ni ; AU ; 24 ; Степан_81 ; 1431 
 2212 ; 1 рубль ; 1990 ;  ; Cu-Ni ; AU ; 22 ; Dimon0479 ; 124 
 2213 ; 1 рубль ; 1982 ;  ; Cu-Ni ; XF ; 25 ; Сhatsky ; 1534 
 2214 ; 1 рубль ; 1981 ;  ; Cu-Ni ; XF ; 40 ; Turist33 ; 1841 
 2215 ; 1 рубль ; 1985 ;  ; Cu-Ni ; VF-XF ; 34 ; Turist33 ; 255 
 2216 ; 15 копеек ; 1931 ;  ; Ni ; VF-XF ; 47 ; Марек ; 191 
 2217 ; 15 копеек ; 1934 ;  ; Ni ; XF- ; 71 ; Aurum ; 2267 
 2218 ; 10 копеек ; 1931 ;  ; Ni ; VF-XF ; 20 ; drn137 ; 387 
 2219 ; 10 копеек ; 1933 ;  ; Ni ; XF ; 49 ; tpls ; 328 
 2220 ; 10 копеек ; 1934 ;  ; Ni ; XF ; 46 ; revarg ; 1900 
 2221 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF-XF ; 17 ; Lafeto55 ; 425 
 2222 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 31 ; Lafeto55 ; 208 
 2223 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 32 ; Rodan Lewarx ; 227 
 2224 ; 20 копеек ; 1944 ;  ; Ni ; VF+ ; 28 ; Lafeto55 ; 308 
 2225 ; 20 копеек ; 1950 ;  ; Ni ; XF- ; 49 ; Aurum ; 2550 
 2226 ; 15 копеек ; 1936 ;  ; Ni ; XF ; 41 ; Rodan Lewarx ; 334 
