 5687 ; Почтовая карточка Германия ; 1916 ;  ;  ;  ; 25 ; SANGOLD1 ; 201 
 2690 ; Лот монет СССР: 15 коп (39шт) ;  ;  ; Cu-Ni ; XF-/XF+ ; 22 ; Romanenkov1997 ; 53 
 2691 ; Лот монет Банка России: 10 рублей (3шт) Города ; 2009 ;  ; Би/м ; AU ; 99 ; кузяка ; 464 
 2692 ; Лот монет Банка России (ВОВ): 5 руб (5шт) ; 2015 ;  ; Ni/St ; AU ; 19 ; val211 ; 89 
 2693 ; Лот монет СССР: 20,15 коп (3шт) ; 1931-1950 ;  ; Ni ; F ; 17 ; VVX ; 55 
 2694 ; Лот монет Банка России (Бородино): 5 руб (10шт) ; 2012 ;  ; Ni/St ; AU ; 32 ; Hikon ; 147 
 2695 ; Лот монет Банка России (Юбилейные): 10 руб (6шт) ; 2015-2016 ;  ; Би/м,Лат/St ; AU ; 13 ; РОСС ; 87 
 2696 ; Лот монет Банка России: 10 рублей (2шт) Перепись, Ненецкий АО ; 2010 ;  ; Би/м ; AU ; 65 ; barcai ; 768 
 2697 ; Лот монет СССР: 20,10 коп (8шт) ; 1978-1986 ;  ; Cu-Ni ; XF ; 6 ; G00dvin ; 12 
 2698 ; Лот монет СССР: 10 коп (5шт) ; 1982-1989 ;  ; Cu-Ni ; AU ; 18 ; Александр007 ; 92 
 2699 ; Лот монет Банка России (ВОВ): 5 руб (5шт) ; 2015 ;  ; Ni/St ; AU ; 15 ; 312 ; 88 
 2700 ; Лот монет Банка России (Петрозаводск, Ломоносов,Можайск, Нальчик, Амурская обл, Белгородская обл): 10 руб (6шт) ; 2015-2016 ;  ; Би/м,Лат/St ; AU/XF ; 13 ; aziya11 ; 83 
 2701 ; Лот монет Банка России (Петрозаводск, Ломоносов, Амурская обл, Белгородская обл): 10 руб (6шт) ; 2015-2016 ;  ; Би/м,Лат/St ; AU/XF ; 11 ; Evgeniy19 ; 77 
 2702 ; Лот монет Банка России (Петрозаводск, Ломоносов, Калач-на-Дону, Амурская обл, Белгородская обл): 10 руб (5шт) ; 2015-2016 ;  ; Би/м,Лат/St ; AU/XF ; 22 ; РОСС ; 88 
 2703 ; Лот монет СССР: 1 коп (5шт) ; 1986 ;  ; Cu-Zn ; AU ; 6 ; Александр007 ; 32 
 2704 ; Лот монет Банка России: 1 рубль (3шт) Пушкин, СНГ ; 1999,2001 ;  ; Cu-Ni ; XF/AU ; 43 ; CMSpb ; 625 
 2705 ; Лот монет Банка России (ВОВ): 10 руб (3шт) ; 2015 ;  ; Би/м ; AU ; 11 ; borisovich ; 69 
 2706 ; Лот монет Банка России (ВОВ): 5 руб (5шт) ; 2015 ;  ; Ni/St ; AU ; 15 ; colovorot ; 148 
 2707 ; Лот монет Банка России (Российское историческое о-во): 5 руб (5шт) ; 2016 ММД ;  ; Ni/St ; AU ; 15 ; star54 ; 143 
 2708 ; Лот монет СССР (4шт): 1 руб. Юбилейные ; 1965-1975 ;  ; Cu-Ni ; VF+/XF+ ; 18 ; kadadin ; 51 
 2709 ; Лот монет СССР: 5 коп (12шт) ; 1961-1991 ;  ; Cu-Zn ; VF/XF- ; 40 ; Chatsky ; 55 
 2710 ; Набор монет СССР (70 лет Октябрьской революции): 5,3,1 руб (3шт). Упаковка ; 1987 ;  ; Cu-Ni ; Proof ; 55 ; ANGEL 23 ; 2856 
 2711 ; Лот монет Банка России (Столицы): 5 руб (4шт) ; 2016  ММД ;  ; Ni/St ; AU ; 31 ; РОСС ; 251 
 2712 ; Лот монет Банка России (Столицы): 5 руб (4шт) ; 2016  ММД ;  ; Ni/St ; AU ; 21 ; РОСС ; 241 
 2713 ; Лот монет Банка России: 25 рублей (2шт). Олимпиада в Сочи. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 11 ; POUL ; 78 
 2714 ; Лот монет СССР и Банка России: 70шт ;  ;  ; Cu-Ni,Би/м,Cu/S ; XF-/AU ; 15 ; Whosaid ; 261 
 2715 ; Лот монет СССР: 50 коп (5шт) ; 1974-1985 ;  ; Cu-Ni ; VF ; 5 ; Chatsky ; 95 
 2716 ; Лот монет Банка России: 1 рубль (2шт). 10 лет СНГ, Пушкин ; 1999,2001 ;  ; Cu-Ni ; XF+/AU ; 35 ; non stop ; 459 
 2717 ; Лот монет Банка России: 25 рублей (3шт). Олимпиада в Сочи. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 8 ; POUL ; 106 
 2718 ; Лот монет СССР (юбилейные): 1 руб (5шт) ; 1965-1987 ;  ; Cu-Ni ; VF ; 30 ; Bolt ; 207 
 2719 ; Лот монет СССР (5шт): 20коп,15коп,10коп ; 1922-1927 ;  ; Ag ; F ; 49 ; d.plotnikov ; 505 
 2720 ; Лот монет Банка России (юбилейные): 10 руб (5шт) ; 2005-2015 ;  ; Би/м ; XF+ ; 26 ; Stanislavskiy ; 164 
 2721 ; Лот монет СССР (6шт): 3к,2к,1к ; 1924 ;  ; Cu ; VG/F- ; 16 ; Maks87 ; 93 
 2722 ; Лот монет "Операции ВОВ" (5шт): 5 рублей ; 2015 ;  ; Ni/St ; AU ; 53 ; Maks87 ; 163 
 2723 ; Лот монет СССР: 10 коп (23шт) ; 1961-1991 ;  ; Cu-Ni ; XF/AU ; 21 ; Numismatist ; 50 
 2724 ; Лот монет Банка России (юбилейные): 10 руб (9шт) ; 2003-2008 ;  ; Би/м ; XF+ ; 80 ; gremlyn ; 763 
 2725 ; Лот монет СССР (5шт): 1руб. Юбилейные ; 1970-1977 ;  ; Cu-Ni ; VF+/XF+ ; 22 ; d.plotnikov ; 77 
 2726 ; Лот монет СССР: Полкопейки (3шт) ; 1927 ;  ; Cu ; VG ; 27 ; спартак 30 ; 462 
 2727 ; Лот жетонов (4шт) ;  ;  ; Al,ж/м ; AU ; 21 ; AH2012 ; 512 
 2728 ; Лот монет Банка России: 100,50 руб (2шт) ; 1993 ;  ; Cu-Ni,Cu-Zn ; XF+/AU ; 7 ; kvl9293 ; 79 
 2729 ; Лот монет СССР: 15 коп (14шт) ; 1961-1991 ;  ; Cu-Ni ; XF/AU ; 13 ; Numismatist ; 36 
 2730 ; Лот монет СССР (11шт): 5коп,3коп,2коп,1коп ; 1924-1955 ;  ; Cu,Br ; G/F- ; 66 ; Инвестор ; 3572 
 2731 ; Лот монет "Освобожденные столицы" (14шт): 5 рублей ; 2016 ;  ; Ni/St ; AU ; 51 ; VVX ; 357 
 2732 ; Лот монет "Операции ВОВ" (12шт): 5р ; 2014 ;  ; Ni/St ; AU ; 41 ; ANGEL 23 ; 306 
 2733 ; Лот монет России (10шт): 10р. Юбилейные ;  ;  ; би/м ; AU ; 23 ; visitor ; 140 
 2634 ; Лот монет Банка России: 10 руб (55шт) ГВС ; 2010-2016 ;  ; Лат/St ; AU ; 30 ; skydiver-yura ; 826 
 2635 ; 5 рублей. Красная книга. Рыбный филин. Буклет ; 1991 ;  ; Би/м ; AU ; 36 ; себер ; 561 
 2636 ; Лот монет Банка России: 10,5,2 руб (28шт). 200 лет Отечественной войне 1812г ; 2012 ;  ; Ni/St,Лат/St ; AU ; 39 ; Андреич11 ; 352 
 2637 ; Набор монет Банка России серия "Российская Федерация". Выпуск 4. 10 рублей (4шт)+ жетон. Буклет ; 2008 ;  ; Би/м ; AU ; 11 ; an78gg ; 567 
 2638 ; Набор монет Банка России: 1 рубль (6шт). Всемирные юношеские игры. Москва. Упаковка ; 1998 ;  ; Ag ; Proof ; 111 ; Коллекционер СНГ ; 10002 
 2639 ; Альбом монет "Города воинской славы" (55шт): 10 рублей ; 2010-2016 ;  ;  ; XF/AU ; 58 ; циркус ; 813 
 2640 ; Набор монет Банка России: 10,5,2,1 руб, 50,10,5,1 коп (10шт) ; 2014 ;  ; Лат/St,Ni/St ; AU ; 23 ; kvs ; 113 
 2641 ; Набор монет СССР (50 лет Советской власти): 1 руб, 50,20,15,10 коп (5шт) + жетон. Упаковка с небольшими надрывами по краям ; 1967 ;  ; Cu-Ni,Cu-Zn ; AU ; 27 ; Wulf ; 2043 
 2642 ; Набор монет СССР (50 лет Советской власти): 1 руб, 50,20,15,10 коп (5шт) + жетон. Упаковка нарушена ; 1967 ;  ; Cu-Ni,Cu-Zn ; XF+/AU ; 35 ; papinazu ; 1669 
 2643 ; Набор монет СССР (9шт): 1р,50к,20к,15к,10к,5к,3к,2к,1к + жетон ЛМД. Упаковка, сертификат ; 1973 ;  ; Cu-Ni,Cu-Zn ; Unc ; 63 ; 75SA ; 20400 
 2644 ; Набор монет СССР: 10,50 коп, 1,5,10 рублей (5шт). Пластиковая упаковка нарушена ; 1991 ;  ; Би/м,Cu-Ni,St ; AU ; 33 ; kop ; 906 
 2645 ; Годовой набор монет Банка России: 100, 50,20,10,5,1 рубль (6шт)+ жетон. Упаковка ; 1992 ;  ; Cu-Ni,Би/м,Ж/м ; AU ; 64 ; крлкв ; 1813 
 2646 ; Набор монет Банка России: 100, 50,20,10,5,1 рубль (6шт). Упаковка ; 1992 ;  ; Би/м,Cu-Ni,St ; AU ; 41 ; sotnik ; 1200 
 2647 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 1997 ;  ; Cu-Ni,Cu-Ni-St ; AU ; 12 ; kop ; 1658 
 2648 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 1997СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 17 ; kop ; 1663 
 2649 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2002СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 54 ; Gerakl ; 17342 
 2650 ; Набор монет Банка России: 2,1 руб 50,10,5,1 коп (6шт)+ жетон. Буклет ; 2007 ;  ; Cu-Ni,Cu-Ni-St ; AU ; 18 ; Simenon ; 1040 
 2651 ; Набор монет Банка России: 5, 2,1 руб 50,10,5,1 коп (7шт)+ жетон. Буклет ; 2008 ;  ; Cu-Ni,Cu-Ni-St ; AU ; 17 ; лосики ; 852 
 2652 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008ММД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 6 ; vborisevich1 ; 510 
 2653 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 54 ; vborisevich1 ; 516 
 2654 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008ММД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 3 ; vborisevich1 ; 531 
 2655 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 17 ; vborisevich1 ; 516 
 2656 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 42 ; lva08 ; 516 
 2657 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008ММД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 21 ; xkjr ; 516 
 2658 ; Набор монет Банка России: 5, 2,1 руб 50,10,5,1 коп (7шт)+ жетон. Буклет ; 2009 ;  ; Cu-Ni,Cu-Ni-St ; AU ; 11 ; sotnik ; 1019 
 2659 ; Лот монет СССР: 20,15,10,5,3,2,1 коп (7шт). В коробке ; 1940 ;  ; Ni,Br ; XF ; 52 ; Московский ; 8941 
 2660 ; Лот монет Банка России: 1,5 копеек (2шт) ; 2014 М ;  ; Ni/St ; AU ; 13 ; А.А.Д ; 22 
 2661 ; Лот монет Банка России: 5 копеек (10шт) ; 2005М ;  ; Ni/St ; AU ; 23 ; sub215 ; 36 
 2662 ; Лот монет СССР (23шт): 20коп ; 1950е гг ;  ; Ni ; VG/XF ; 38 ; d.plotnikov ; 430 
 2663 ; Лот монет СССР (14шт): 3коп ; 1930-1957 ;  ; Br ; F-/VF- ; 8 ; d.plotnikov ; 125 
 2664 ; Лот монет СССР (11шт): 50коп,1р ; 1961-1894 ;  ; Cu-Ni ; F/XF ; 17 ; LEHA.LIS ; 126 
 2665 ; Лот монет Банка России: 5 копеек (10шт) ; 2003М ;  ; Ni/St ; XF/AU ; 3 ; Александр-78 ; 11 
 2666 ; Лот монет Банка России: 5 копеек (10шт) ; 2007М ;  ; Ni/St ; AU ; 12 ; sub215 ; 28 
 2667 ; Лот монет Банка России: 5 копеек (10шт) ; 2008М ;  ; Ni/St ; XF/AU ; 3 ; Александр-78 ; 11 
 2668 ; Лот монет СССР (10шт): 20коп ; 1931-1936 ;  ; Ni ; VG/VF ; 10 ; Ser83 ; 357 
 2669 ; Лот монет Банка России (200 лет Отчественной войны 1812г): 10,5,2 руб (28шт) ; 2012 ;  ; Ni/St,Лат/st ; AU ; 17 ; 1968ac ; 378 
 2670 ; Лот монет СССР (7шт): 15коп ; 1943-1948 ;  ; Cu-Ni ; F/VF ; 41 ; igrtlk ; 303 
 2671 ; Лот монет СССР (7шт): 15коп ; 1932-1936 ;  ; Cu-Ni ; F/VF ; 33 ; cr2952 ; 314 
 2672 ; Лот монет СССР (22шт): 15коп ; 1950е-1960е гг ;  ; Cu-Ni ; F/VF ; 12 ; d.plotnikov ; 117 
 2673 ; Лот монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) ; 1980 ;  ; Cu-Ni,Cu-Zn ; XF/AU ; 34 ; Wulf ; 2155 
 2674 ; Лот монет СССР: 5,10,15,20 коп (11шт) ;  ;  ; Ni,Br ; VG/F ; 25 ; Ser83 ; 328 
 2675 ; Лот монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) ; 1979 ;  ; Cu-Ni,Cu-Zn ; XF/AU ; 20 ; мон ; 1282 
 2676 ; Лот монет СССР: 5,10,15,20 коп (10шт) ;  ;  ; Ni,Br ; F-/F+ ; 5 ; mityay ; 200 
 2677 ; Лот монет СССР (10шт): 10коп ; 1932-1955 ;  ; Cu-Ni ; F-/F ; 5 ; d.plotnikov ; 123 
 2678 ; Лот монет СССР (25шт): 10коп ; 1950-1967 ;  ; Cu-Ni ; VG/VF+ ; 33 ; d.plotnikov ; 334 
 2679 ; Лот монет СССР (27шт): 20коп ; 1940е гг ;  ; Ni ; F/VF+ ; 40 ; first ; 1077 
 2680 ; Лот монет СССР: 15,2 коп (5шт) ;  ;  ; Cu-Ni,Cu-Zn ; AU ; 8 ; света1973 ; 57 
 2681 ; Лот монет СССР: 3,2,1 коп (3шт) ;  ;  ; Cu-Zn ; AU ; 5 ; света1973 ; 36 
 2682 ; Лот монет Банка России (Бородино): 5 руб (10шт) ; 2012 ;  ; Ni/St ; AU ; 67 ; кузяка ; 204 
 2683 ; Лот монет Банка России (Столицы): 5 руб (14шт) ; 2016 ;  ; Ni/St ; AU ; 25 ; VVX ; 231 
 2584 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 19 ; trio ; 398 
 2585 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2013 ;  ; Cu-Ni ; Unc ; 14 ; Матроскин ; 308 
 2586 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 33 ; KuravA ; 410 
 2587 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2013 ;  ; Cu-Ni ; Unc ; 19 ; Stanislavskiy ; 360 
 2588 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2012 ;  ; Cu-Ni ; Unc ; 40 ; lva08 ; 520 
 2589 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2011 ;  ; Cu-Ni ; Unc ; 20 ; Stanislavskiy ; 396 
 2590 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 23 ; Cooper ; 390 
 2591 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 17 ; Cooper ; 390 
 2592 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 20 ; Cooper ; 390 
 2593 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 28 ; Cooper ; 390 
 2594 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 21 ; Cooper ; 389 
 2595 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 21 ; Cooper ; 389 
 2596 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 31 ; kop ; 391 
 2597 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 18 ; Cooper ; 390 
 2598 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 26 ; Petrovigor1988 ; 398 
 2599 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 32 ; electra ; 397 
 2600 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 24 ; Cooper ; 389 
 2601 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 28 ; Cooper ; 390 
 2602 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 24 ; Cooper ; 389 
 2603 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 32 ; Cooper ; 390 
 2604 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 25 ; shav959 ; 398 
 2605 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 35 ; electra ; 398 
 2606 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 25 ; KuravA ; 520 
 2607 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 13 ; musik ; 384 
 2608 ; 25 рублей. Чемпионат мира по футболу. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 23 ; Cooper ; 390 
 2609 ; 25 рублей. Чемпионат мира по футболу в России в 2018 году. Блистер ; 2018 ;  ; Cu-Ni ; AU ; 59 ; AH2012 ; 529 
 2610 ; 5 рублей. 150 лет основания русского исторического общества. Буклет ; 2016 ;  ; Cu-Ni ; AU ; 34 ; Аленка ; 82 
 2611 ; 10 рублей. Крым и Севастополь ; 2014 ;  ; Лат/St ; AU ; 5 ; Petrovigor1988 ; 36 
 2612 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2012 ;  ; Cu-Ni ; Unc ; 44 ; прохожий ; 517 
 2613 ; 25 рублей. Олимпиада в Сочи. Упаковка ; 2011 ;  ; Cu-Ni ; Unc ; 24 ; lva08 ; 381 
 2614 ; 5 рублей. 150 лет основания Русского исторического о-ва ; 2016 ;  ; Ni/St ; AU ; 39 ; yourius ; 86 
 2615 ; Набор монет Банка России: 10 руб (2шт) ; 2014 ;  ; Лат/St ; AU ; 14 ; Икстаб ; 55 
 2616 ; 10 рублей. Упаковка ; 2005 ; Республика Татарстан ; биметалл ; AU ; 15 ; себер ; 90 
 2617 ; 10 рублей. Упаковка ; 2005 ; Краснодарский край ; биметалл ; AU ; 9 ; себер ; 99 
 2618 ; 10 рублей. Упаковка ; 2005 ; ММД Тверская область ; биметалл ; AU ; 13 ; musik ; 102 
 2619 ; 10 рублей. Буклет ; 2005 ; СПМД Ленинградская область ; биметалл ; AU ; 24 ; себер ; 96 
 2620 ; 10 рублей. Буклет ; 2005 ; Орловская область ; биметалл ; AU ; 17 ; musik ; 104 
 2621 ; 10 рублей. Буклет ; 2005 ; Республика Татарстан ; биметалл ; AU ; 33 ; себер ; 92 
 2622 ; 5 рублей. 170-летие Русского географического общества. Буклет ; 2015 ;  ; Ni/St ;  ; 14 ; mityay ; 61 
 2623 ; 5 рублей. 170-летие Русского географического общества. Буклет ; 2015 ;  ; Ni/St ;  ; 21 ; yas ; 62 
 2624 ; Набор монет СССР "Олимпиада-80" (6шт): 1р. Коробка. Сертификат ; 1977-1980 ;  ; Cu-Ni ; Unc ; 35 ; 75SA ; 2531 
 2625 ; Лот монет Шпицбергена: 10,25,50,100 руб (4шт). В коробке, с сертификатом ; 1993 ;  ;  ; AU ; 40 ; scaniawolf ; 2040 
 2626 ; Набор монет России (6шт): 100р,50р,20р,10р,5р,1р+жетон. Буклет ; 1995 ;  ;  ; AU ; 27 ; grimbo ; 9009 
 2627 ; Альбом монет Банка России (Крымский полуостров): 10,5 руб (7шт) + банкнота ; 2014,2015 ;  ; Ni/St,лат/St ; AU ; 29 ; shav959 ; 306 
 2628 ; Набор монет Банка России: 10, 5, 2,1 руб 50,10 коп (6шт)+ знак. Буклет ; 2010 ;  ; Cu-Ni,Cu-Ni-St ; AU ; 14 ; Wulf ; 944 
 2629 ; Альбом монет Банка России (200 лет Отечественной войны 1812г): 10,5,2 руб (28шт) ; 2012 ;  ; Ni/St,Лат/St ; AU ; 21 ; Андреич11 ; 357 
 2630 ; Альбом монет Банка России (70 лет победы): 10,5 руб (22шт) ; 2014 ;  ; Ni/St,Би/м ; AU ; 27 ; Wulf ; 3501 
 2631 ; Альбом монет Банка России (Столицы): 5 руб (14шт) ; 2016 ;  ; Ni/St ; AU ; 39 ; star54 ; 306 
 2632 ; Альбом монет Банка России (70 лет победы): 5 руб (18шт) ; 2014 ;  ; Ni/St ; AU ; 17 ; yas ; 551 
 2633 ; Альбом монет Банка России (200 лет Отечественной войны 1812г): 10,5,2 руб (28шт) ; 2012 ;  ; Ni/St,Лат/St ; AU ; 49 ; Андреич11 ; 357 
 2534 ; 20 копеек ; 1944 ;  ; Ni ; XF+ ; 53 ; крлкв ; 459 
 2535 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF+ ; 7 ; G00dvin ; 18 
 2536 ; 1 рубль ; 1964 ;  ; Cu-Ni ; AU ; 41 ; Wulf ; 302 
 2537 ; 1 рубль ; 1978 ;  ; Cu-Ni ; XF+/AU ; 38 ; artamonov81 ; 1400 
 2538 ; 1 рубль ; 1964 ;  ; Cu-Ni ; XF ; 21 ; света1973 ; 138 
 2539 ; 1 рубль ; 1965 ;  ; Cu-Ni ; XF- ; 27 ; света1973 ; 221 
 2540 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF ; 22 ; ShYrik_RUS ; 152 
 2541 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; XF ; 9 ; andris1 ; 211 
 2542 ; 1 рубль ; 1966 ;  ; Cu-Ni ; XF- ; 26 ; vasilyi66 ; 2144 
 2543 ; 1 рубль ; 1971 ;  ; Cu-Ni ; XF ; 40 ; РОСС ; 1787 
 2544 ; 1 рубль ; 1986 ;  ; Cu-Ni ; XF ; 20 ; sub215 ; 322 
 2545 ; 50 копеек ; 1964 ;  ; Cu-Ni ; AU ; 12 ; мон ; 206 
 2546 ; 5 копеек ; 1974 ;  ; Cu-Zn ; VF ; 17 ; света1973 ; 40 
 2547 ; 1 копейка ; 1968 ;  ; Cu-Zn ; XF ; 31 ; света1973 ; 55 
 2548 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; AU ; 12 ; прохожий ; 189 
 2549 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; AU ; 29 ; Вязниковец ; 153 
 2550 ; 10 рублей ; 1993 ; ЛМД белый металл (магнитный) ; Cu-Ni ; XF+ ; 10 ; прохожий ; 32 
 2551 ; 2 копейки ; 1991 ; ЛМД ; Cu-Zn ; AU ; 23 ; visitor ; 37 
 2552 ; 1 копейка ; 1927 ;  ; Br ; XF+ ; 88 ; 324Ф ; 2538 
 2553 ; 20 копеек ; 1945 ;  ; Ni ; VF- ; 36 ; kvl9293 ; 102 
 2554 ; 10 копеек ; 1950 ;  ; Ni ; VF ; 22 ; durmanik ; 118 
 2555 ; 15 копеек ; 1935 ;  ; Ni ; VF+ ; 27 ; karden53 ; 255 
 2556 ; 15 копеек ; 1935 ;  ; Ni ; VF-XF ; 52 ; SSK ; 275 
 2557 ; 15 копеек ; 1935 ;  ; Ni ; VF ; 43 ; мон ; 260 
 2558 ; 15 копеек ; 1935 ;  ; Ni ; VF-XF ; 26 ; leshii40 ; 286 
 2559 ; 15 копеек ; 1938 ;  ; Ni ; VF-XF ; 11 ; krugerrand ; 323 
 2560 ; 15 копеек. Деформация ; 1938 ;  ; Ni ; VF+ ; 17 ; rty ; 67 
 2561 ; 15 копеек ; 1931 ;  ; Ni ; VF+ ; 18 ; мон ; 95 
 2562 ; 15 копеек. Аверс/ Реверс 90 градусов ; 1931 ;  ; Ni ; XF- ; 36 ; lva08 ; 311 
 2563 ; 15 копеек ; 1931 ;  ; Ni ; VF-XF ; 23 ; прохожий ; 204 
 2564 ; 15 копеек ; 1932 ;  ; Ni ; VF-XF ; 8 ; rty ; 44 
 2565 ; 15 копеек ; 1932 ;  ; Ni ; XF ; 32 ; krugerrand ; 352 
 2566 ; 15 копеек ; 1932 ;  ; Ni ; XF- ; 19 ; karden53 ; 118 
 2567 ; 15 копеек ; 1932 ;  ; Ni ; XF ; 52 ; m1940 ; 263 
 2568 ; 15 копеек ; 1932 ;  ; Ni ; VF-XF ; 12 ; мон ; 59 
 2569 ; 20 копеек ; 1932 ;  ; Ni ; VF+ ; 8 ; kompman ; 55 
 2570 ; 20 копеек ; 1932 ;  ; Ni ; VF+ ; 9 ; страус ; 53 
 2571 ; 20 копеек ; 1933 ;  ; Ni ; VF+ ; 8 ; kompman ; 55 
 2572 ; 20 копеек ; 1933 ;  ; Ni ; VF+ ; 7 ; страус ; 53 
 2573 ; 50 рублей ; 1993 ; ЛМД Плакир.сталь ; St ; XF+ ; 32 ; sub215 ; 145 
 2574 ; 50 рублей ; 1993 ; ЛМД  ; Ж/м ; AU ; 9 ; borisovich ; 36 
 2575 ; 50 рублей ; 1993 ; ЛМД  ; Ж/м ; AU ; 16 ; Whosaid ; 36 
 2576 ; 50 рублей ; 1993 ; ЛМД Плакир.сталь ; St ; AU ; 42 ; Holder31 ; 118 
 2577 ; 5 рублей ; 1992 ; ММД ; Fe в Cu-Zn ; XF ; 22 ; бортик ; 144 
 2578 ; 1 рубль ; 1992 ; ММД ; Fe в Cu-Zn ; XF+ ; 41 ; sub215 ; 126 
 2579 ; 25 рублей. Сочи-2014.Буклет ; 2013 ;  ; Cu-Ni ; Unc ; 26 ; Матроскин ; 362 
 2580 ; 25 рублей. Сочи-2014. Буклет ; 2013 ;  ; Cu-Ni ; Unc ; 24 ; lva08 ; 357 
 2581 ; 25 рублей. Сочи-2014. Буклет ; 2011 ;  ; Cu-Ni ; Unc ; 27 ; квв76 ; 550 
 2582 ; 25 рублей. Сочи-2014. Буклет ; 2014 ;  ; Cu-Ni ; Unc ; 18 ; квв76 ; 410 
 2583 ; 25 рублей. ФИФА. Буклет ; 2018 ;  ; Cu-Ni ; Unc ; 18 ; Cooper ; 390 
 2484 ; 2 копейки ; 1935 ;  ; Br ; F+ ; 16 ; Rober ; 89 
 2485 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 35 ; SSK ; 77 
 2486 ; 3 копейки ; 1956 ;  ; Br ; VF ; 5 ; горный ; 31 
 2487 ; 2 копейки ; 1956 ;  ; Br ; F-VF ; 10 ; scaniawolf ; 32 
 2488 ; 5 копеек ; 1956 ;  ; Br ; AU ; 62 ; BURBON BAR ; 827 
