 6632 ; Запонки, серебро. ;  ;  ; Ag875 ;  ; 36 ; Vanomah ; 455 
 3150 ; 100 крон Чехословакия ; 1948 ;  ; Ag ; AU ; 23 ; kornum ; 638 
 3151 ; 100 крон Чехословакия ; 1951 ;  ; Ag ; AU ; 37 ; Снежный Барс ; 476 
 3152 ; 10 крон Чехословакия ; 1957 ;  ; Ag ; AU ; 27 ; silverbob ; 498 
 3153 ; 10 крон Чехословакия ; 1957 ;  ; Ag ; AU ; 31 ; salim ; 545 
 3154 ; 100 крон Чехословакия Сталин ; 1949 ;  ; Ag ; AU ; 17 ; Як2345 ; 1128 
 3155 ; 50 крон Чехословакия Сталин ; 1949 ;  ; Ag ; AU ; 32 ; orbis ; 1020 
 3156 ; 20 крон Чехословакия ; 1933 ;  ; Ag ; XF/AU ; 22 ; Захар ; 521 
 3157 ; 5 крон Чехословакия ; 1928 ;  ; Ag ; VF-XF ; 39 ; ialaiola ; 561 
 3158 ; 5 крон Чехословакия ; 1929 ;  ; Ag ; VF+ ; 28 ; Захар ; 385 
 3159 ; 10 крон Чехословакия Масарик ; 1928 ;  ; Ag ; AU ; 26 ; Захар ; 555 
 3160 ; 50 крон Чехословакия ; 1947 ;  ; Ag ; AU ; 26 ; Ceregga ; 466 
 3161 ; 100 крон Чехословакия ; 1948 ;  ; Ag ; AU ; 30 ; rem. ; 353 
 3162 ; 10 крон Чехословакия ; 1954 ;  ; Ag ; AU ; 11 ; металлург ; 381 
 3163 ; 25 крон Чехословакия ; 1954 ;  ; Ag ; XF ; 7 ; металлург ; 624 
 3164 ; 25 крон Чехословакия ; 1955 ;  ; Ag ; AU ; 38 ; kornum ; 1224 
 3165 ; 100 крон Чехословакия 700 лет горному делу в Йоглавских горах ; 1949 ;  ; Ag ; AU ; 26 ; Capt2 ; 414 
 3166 ; 50 крон Чехословакия ; 1948 ;  ; Ag ; AU ; 32 ; Ceregga ; 390 
 3167 ; 10 крон Чехословакия ; 1955 ;  ; Ag ; XF ; 25 ; металлург ; 495 
 3168 ; 10 крон Чехословакия ; 1932 ;  ; Ag ; VF-XF ; 27 ; Capt2 ; 301 
 3169 ; 1 рупия Португальская Индия ; 1935 ;  ; Ag ; AU ; 20 ; kornum ; 1799 
 3170 ; 100 крон Чехословакия ; 1986 ;  ; Ag ; AU ; 35 ; Бигль ; 634 
 3171 ; Шиллинг Великобритания ; 1891 ;  ; Ag ; VF-XF ; 34 ; double ; 914 
 3172 ; Шиллинг Великобритания ; 1915 ;  ; Ag ; VF ; 10 ; salim ; 510 
 3173 ; 3 пенса Великобритания ; 1914 ;  ; Ag ; VF ; 16 ; krava ; 148 
 3174 ; 3 пенса Великобритания ; 1919 ;  ; Ag ; VF-XF ; 12 ; krava ; 151 
 3175 ; 48 шиллингов. Любей ; 1752 ;  ; Ag ; VF ; 30 ; double ; 5102 
 3176 ; 1 доллар. Китай ;  ;  ; Ag ; VF+ ; 18 ; focus ; 4205 
 3177 ; 1 дукат. Голландия. Утрехт ; 1793 ;  ; Ag ; VF+ ; 57 ; nikitingpms ; 13158 
 3178 ; 1 дукат. Голландия ; 1792 ;  ; Ag ; VF-XF ; 60 ; nikitingpms ; 17500 
 3179 ; 10 пенсов. Ирландия. Токен ; 1813 ;  ; Ag ; XF ; 48 ; Tiona ; 2735 
 3080 ; 1 шиллинг Великобритания ; 1941 ;  ; Ag ; VF-XF ; 7 ; irish2382 ; 189 
 3081 ; 1 шиллинг Великобритания ; 1897 ;  ; Ag ; F-VF ; 15 ; Dimius ; 251 
 3082 ; 1 шиллинг Великобритания ; 1829 ;  ; Ag ; F ; 16 ; von_Schwarz ; 169 
 3083 ; 1 шиллинг Великобритания ; 1865 ;  ; Ag ; F-VF ; 32 ; mkm1968 ; 501 
 3084 ; 1 шиллинг Великобритания ; 1817 ;  ; Ag ; F+ ; 18 ; roza77 ; 160 
 3085 ; 1 шиллинг Великобритания ; 1887 ;  ; Ag ; F-VF ; 14 ; Leshy77 ; 555 
 3086 ; 25 центов Канада 100лет Конфедерации ; 1967 ;  ; Ag ; VF-XF ; 14 ; GAV1970 ; 173 
 3087 ; 25 центов Канада ; 1965 ;  ; Ag ; VF-XF ; 14 ; roza77 ; 163 
 3088 ; 25 центов Канада ; 1944 ;  ; Ag ; VF- ; 19 ; roza77 ; 138 
 3089 ; 20 пиастров Египет ; 1923 ;  ; Ag ; VF-XF ; 29 ; Moryak ; 6120 
 3090 ; 20 пиастров Египет ; 1929 ;  ; Ag ; XF- ; 35 ; klok ; 9282 
 3091 ; 20 пиастров Египет ; 1939 ;  ; Ag ; VF-XF ; 46 ; Moryak ; 12013 
 3092 ; 10 пиастров Египет ; 1923 ;  ; Ag ; VF-XF ; 27 ; primetime ; 3001 
 3093 ; 1 риал Марокко ; 1299 ;  ; Ag ; VF+ ; 44 ; Moryak ; 5667 
 3094 ; 20 куруш Турция ; 1327 ;  ; Ag ; VF+ ; 39 ; ALEX1938 ; 1855 
 3095 ; 1 йена Япония ; 1893 ;  ; Ag ; XF ; 62 ; дмв ; 10200 
 3096 ; 5 лей Румыния ; 1906 ;  ; Ag ; XF ; 62 ; felix2 ; 10311 
 3097 ; 5 динаров Югославия ; 1904 ;  ; Ag ; VF-XF ; 58 ; Метро62 ; 8999 
 3098 ; 1000 рейс Португалия Открытие Индии ; 1898 ;  ; Ag ; AU ; 47 ; nikitingpms ; 6707 
 3099 ; 2 злотых Польша ; 1925 ;  ; Ag ; XF+ ; 64 ; М662 ; 5319 
 3100 ; 10 злотых Польша Ян III Собеский ; 1933 ;  ; Ag ; AU/XF ; 41 ; Belik ; 5995 
 3101 ; 5 лир Ватикан ; 1940 ;  ; Ag ; AU ; 57 ; 23011976 ; 1827 
 3102 ; 5 центов Стрейтс-Сетлментс ; 1910 ;  ; Ag ; VF-XF ; 16 ; rushapirdm ; 308 
 3103 ; 2 кроны Дания Смерть Кристиана IX и вступление на престол Фредерика VIII ; 1906 ;  ; Ag ; AU ; 31 ; maorly ; 1848 
 3104 ; 1 дайм США ; 1929 ;  ; Ag ; F-VF ; 12 ; cr5046 ; 135 
 3105 ; 10 центов Гон-Конг ; 1897 ;  ; Ag ; VF ; 48 ; Slava O ; 347 
 3106 ; 1 крейцер Германия ; 1746 ;  ; Биллон ; VF ; 66 ; klok ; 765 
 3107 ; 10 раппен Швейцария ; 1875 ;  ; Биллон ; VF ; 16 ; klok ; 1134 
 3108 ; 1/2 рупии Индия ; 1943 ;  ; Ag ; XF ; 58 ; VladVic ; 477 
 3109 ; 3 пенса Австралия ; 1955 ;  ; Ag ; XF ; 14 ; krava ; 97 
 3110 ; 3 пенса Великобритания ; 1897 ;  ; Ag ; VF ; 12 ; irish2382 ; 177 
 3111 ; 1 марка. Финляндия ; 1968 ;  ; Ag ; XF+ ; 23 ; Vaserd ; 239 
 3112 ; 100 марок. Финляндия. Аландские острова, 70-летие автономии ; 1991 ;  ; Ag ; XF+ ; 23 ; Mikе! ; 859 
 3113 ; 100 марок. Финляндия. Крепость Свеаборг или Суоменлинна ; 1998 ;  ; Ag ; AU ; 30 ; 567 ; 1548 
 3114 ; 6 грошей. Пруссия ; 1756? ;  ; Ag ; F ; 12 ; игорь19 ; 666 
 3115 ; 6 пенсов Великобритания ; 1926 ;  ; Ag ; VF ; 10 ; double ; 126 
 3116 ; 1 пиастр Французский Индо-Китай ; 1905 ;  ; Ag ; VF ; 38 ; RudolfvonHabsburg ; 2732 
 3117 ; 1 пиастр Французский Индо-Китай ; 1931 ;  ; Ag ; VF+ ; 47 ; ляпис ; 5111 
 3118 ; 1 риал Марокко ; 1321 ;  ; Ag ; XF ; 62 ; double ; 6413 
 3119 ; 500 франков Тунис ; 1956 ;  ; Ag ; XF ; 61 ; митяй ; 1517 
 3120 ; 100 крон Чехословакия ; 1955 ;  ; Ag ; XF ; 35 ; silverbob ; 3105 
 3121 ; 500 крон Чехословакия ; 1983 ;  ; Ag ; AU ; 30 ; silverbob ; 1944 
 3122 ; 500 крон Чехословакия ; 1988 ;  ; Ag ; AU ; 35 ; etwar55 ; 2192 
 3123 ; 1000 эскудо Португалия ; 1994 ;  ; Ag ; AU ; 86 ; silverbob ; 5021 
 3124 ; 1000 эскудо Португалия ; 1996 ;  ; Ag ; AU ; 15 ; Приключения Кати ; 635 
 3125 ; 1000 эскудо Португалия ; 1997 ;  ; Ag ; AU ; 15 ; СТРЕКОЗА ; 701 
 3126 ; 1000 эскудо Португалия ; 1998 ;  ; Ag ; AU ; 12 ; salim ; 575 
 3127 ; 1000 эскудо Португалия 25 апреля ; 1999 ;  ; Ag ; AU ; 15 ; СТРЕКОЗА ; 638 
 3128 ; 1000 эскудо Португалия ; 1992 ;  ; Ag ; AU ; 43 ; 567 ; 815 
 3129 ; 1000 эскудо Португалия Жоао II ; 1995 ;  ; Ag ; AU ; 34 ; 567 ; 763 
 3030 ; 1/2 гульдена Нидерланды ; 1848 ;  ; Ag ; F-VF ; 19 ; franklin ; 151 
 3031 ; 5 эскудо Португальский Мозамбик ; 1960 ;  ; Ag ; VF- ; 15 ; krava ; 119 
 3032 ; 1/4 гульдена Нидерландская Индия ; 1908 ;  ; Ag ; F-VF ; 11 ; трутень ; 222 
 3033 ; 1/4 гульдена Нидерландская Индия ; 1919 ;  ; Ag ; VF- ; 9 ; Михаил Федулов ; 228 
 3034 ; 5 центов Канада ; 1920 ;  ; Ag ; VF- ; 14 ; t_v_v ; 133 
 3035 ; 10 сен Япония ;  ;  ; Ag ; VF+ ; 13 ; Rjym gtlfkmysq ; 327 
 3036 ; 20 сентаво Филиппины ; 1907 ;  ; Ag ; F-VF ; 27 ; RudolfvonHabsburg ; 201 
 3037 ; 1/4 гульдена Нидерландское Кюрасао ; 1947 ;  ; Ag ; VF ; 10 ; rushapirdm ; 124 
 3038 ; 1/4 гульдена Нидерландские Антиллы ; 1963 ;  ; Ag ; VF ; 21 ; teso ; 306 
 3039 ; 1/10 гульдена Нидерландские Антиллы ; 1963 ;  ; Ag ; XF ; 53 ; rushapirdm ; 300 
 3040 ; 2,5 эскудо Португальский Мозамбик ; 1935 ;  ; Ag ; VF- ; 11 ; von_Schwarz ; 184 
 3041 ; 6 пенсов Австралия ; 1951 ;  ; Ag ; XF ; 21 ; t_v_v ; 128 
 3042 ; 1 дайм США ; 1901 ;  ; Ag ; F ; 12 ; Ok13 ; 77 
 3043 ; 1 дайм США ; 1945 ;  ; Ag ; VF- ; 17 ; cr5046 ; 159 
 3044 ; 25 центов Нидерланды ; 1904 ;  ; Ag ; F-VF ; 23 ; irish2382 ; 107 
 3045 ; 5 центов Нидерланды ; 1850 ;  ; Ag ; VF+ ; 27 ; Снежный Барс ; 397 
 3046 ; 1 пенго Венгрия ; 1926 ;  ; Ag ; VF ; 23 ; Oleg73 ; 182 
 3047 ; 1 франк Бельгия ; 1912 ;  ; Ag ; VF ; 27 ; Leshy77 ; 173 
 3048 ; 1 франк Бельгия ; 1904 ;  ; Ag ; VF ; 19 ; ochernishev ; 373 
 3049 ; 20 пара Турция ; 1255 ;  ; Ag ; F+ ; 31 ; rem. ; 159 
 3050 ; Монета иностранная ;  ;  ; Ag ; F ; 17 ; DPSKR ; 340 
 3051 ; 4-1/2 пиастра Кипр ; 1921 ;  ; Ag ; F-VF ; 20 ; franklin ; 199 
 3052 ; 4-1/2 пиастра Кипр ; 20 век ;  ; Ag ; F ; 16 ; кот баюн ; 108 
 3053 ; 4-1/2 пиастра Кипр ; 1938 ;  ; Ag ; VF ; 36 ; mkm1968 ; 601 
 3054 ; 9 пиастров Кипр ; 1919 ;  ; Ag ; F-VF ; 37 ; Sterh ; 332 
 3055 ; 9 пиастров Кипр ; 1940 ;  ; Ag ; VF+ ; 29 ; Rodan Lewarx ; 579 
 3056 ; 9 пиастров Кипр ; 1938 ;  ; Ag ; VF-XF ; 23 ; металлург ; 816 
 3057 ; 9 пиастров Кипр ; 19?? ;  ; Ag ; F+ ; 27 ; дилитант ; 308 
 3058 ; 9 пиастров Кипр ; 1921 ;  ; Ag ; VF- ; 10 ; кот баюн ; 429 
 3059 ; 5 лир Италия ; 1929 ;  ; Ag ; VF ; 22 ; Снежный Барс ; 264 
 3060 ; 2 лей Румыния ; 1875 ;  ; Ag ; F ; 44 ; mkm1968 ; 669 
 3061 ; 2 франка Франция ; 1866 ;  ; Ag ; F-VF ; 21 ; VITOS 38 ; 521 
 3062 ; 2 франка Франция ; 1919 ;  ; Ag ; AU ; 26 ; гравицапа ; 769 
 3063 ; 1 франк Франция ; 1914 ;  ; Ag ; XF ; 21 ; гравицапа ; 244 
 3064 ; 1 франк Франция ; 1915 ;  ; Ag ; VF ; 17 ; Kurus ; 184 
 3065 ; 2 короны Венгрия ; 1912 ;  ; Ag ; XF ; 23 ; BSG ; 688 
 3066 ; 2 франка Франция ; 1866 ;  ; Ag ; F-VF ; 28 ; RudolfvonHabsburg ; 501 
 3067 ; 1 шиллинг Восточная Африка ; 1950 ;  ; Cu-Ni ; VF ; 15 ; krava ; 80 
 3068 ; 1 флорин Австралия ; 1951 ;  ; Ag ; VF-XF ; 17 ; Leshy77 ; 453 
 3069 ; 2 франка Бельгия ; 1912 ;  ; Ag ; XF ; 27 ; 23011976 ; 918 
 3070 ; 2 франка Бельгия ; 1909 ;  ; Ag ; VF-XF ; 21 ; rushapirdm ; 623 
 3071 ; 2 шиллинга ЮАР ; 1940 ;  ; Ag ; F-VF ; 12 ; дилитант ; 241 
 3072 ; 1 флорин Великобритания ; 1922 ;  ; Ag ; F ; 17 ; Снежный Барс ; 246 
 3073 ; 1 гульден Нидерладские Антиллы ; 1952 ;  ; Ag ; VF ; 25 ; krava ; 258 
 3074 ; 50 центов Канада ; 1953 ;  ; Ag ; VF- ; 17 ; silver925 ; 348 
 3075 ; 500 лир Италия ; 1958 ;  ; Ag ; XF- ; 15 ; scaar ; 453 
 3076 ; 1 шиллинг Великобритания ; 1874 ;  ; Ag ; VF- ; 45 ; сортам70 ; 308 
 3077 ; 1 шиллинг Великобритания ; 1826 ;  ; Ag ; VF- ; 23 ; Leshy77 ; 714 
 3078 ; 1 шиллинг Великобритания ; 1944 ;  ; Ag ; VF ; 11 ; kaso2008 ; 199 
 3079 ; 1 шиллинг Великобритания ; 1836 ;  ; Ag ; VF-/F-VF ; 28 ; RudolfvonHabsburg ; 340 
 2980 ; 1/2 кроны Новая Зеландия ; 1934 ;  ; Ag ; VF- ; 17 ; val_diver ; 502 
 2981 ; 1 флорин Австралия ; 1951 ;  ; Ag ; VF-XF ; 14 ; val_diver ; 680 
 2982 ; 2 шиллинга Британская Западная африка ; 1914 ;  ; Ag ; VF ; 33 ; zx123 ; 1181 
 2983 ; 30 драхм. Греция. Королевская свадьба ; 1964 ;  ; Ag ; XF+ ; 13 ; glad447 ; 464 
 2984 ; 100 крон Чехословакия Сталин ; 1949 ;  ; Ag ; AU ; 17 ; ТАТ72 ; 1065 
 2985 ; 1 корона Венгрия ; 1894 ;  ; Ag ; F+ ; 16 ; rem. ; 153 
 2986 ; Торговый доллар Великобритания ; 1902 ;  ; Ag ; XF ; 68 ; Moryak ; 7195 
 2987 ; 5 шиллингов ЮАР ; 1952 ;  ; Ag ; AU ; 20 ; 23011976 ; 1066 
 2988 ; 1 доллар США ; 2007 ;  ; Ag ; XF ; 17 ; Vaserd ; 1619 
 2989 ; 1 лира Сирия ; 1950 ;  ; Ag ; VF-XF ; 29 ; teso ; 809 
 2990 ; 50 песет Экваториальная Гвинея ; 1970 ;  ; Ag ; XF ; 20 ; 1gold ; 828 
 2991 ; 10 центов ЮАР ; 1963 ;  ; Ag ; AU ; 16 ; krava ; 320 
 2992 ; 5 лат Латвия ; 1931 ;  ; Ag ; VF+ ; 15 ; дилитант ; 1022 
 2993 ; 1 песо Уругвай ; 1917 ;  ; Ag ; VF-XF ; 33 ; Mr. X ; 3629 
 2994 ; 50 центов ЮАР ; 1963 ;  ; Ag ; XF ; 14 ; тикси3 ; 721 
 2995 ; 5 шиллингов ЮАР ; 1960 ;  ; Ag ; AU ; 16 ; 23011976 ; 1075 
 2996 ; 20 центов ЮАР ; 1961 ;  ; Ag ; VF+ ; 32 ; teso ; 327 
 2997 ; 1 песо Чили ; 1905 ;  ; Ag ; VF ; 33 ; VITOS 38 ; 2400 
 2998 ; 50 чентезимо Уругвай ; 1894 ;  ; Ag ; VF ; 41 ; RudolfvonHabsburg ; 1401 
 2999 ; 50 милс Палестина ; 1927 ;  ; Ag ; VF ; 36 ; Бигль ; 623 
 3000 ; 2 шиллинга ЮАР ; 1951 ;  ; Ag ; VF ; 16 ; silver925 ; 334 
 3001 ; 2-1/2 шиллинга ЮАР ; 1954 ;  ; Ag ; VF ; 13 ; Снежный Барс ; 310 
 3002 ; 2 шиллинга ЮАР ; 1953 ;  ; Ag ; VF ; 10 ; VITOS 38 ; 350 
 3003 ; 6 пенсов ЮАР ; 1924 ;  ; Ag ; VF ; 7 ; Папа Свин ; 344 
 3004 ; 3 пенса ЮАР ; 1925 ;  ; Ag ; F-VF ; 17 ; VITOS 38 ; 359 
 3005 ; 5 лева Болгария ; 1894 ;  ; Ag ; F-VF ; 23 ; cfif24 ; 1224 
 3006 ; 5 крон Венгрия ; 1908 ;  ; Ag ; F-VF ; 23 ; Снежный Барс ; 1214 
 3007 ; Крона Великобритания ; 1892 ;  ; Ag ; F-VF ; 37 ; дилитант ; 1914 
 3008 ; 1 крона Швеция ; 1875 ;  ; Ag ; F+ ; 14 ; rushapirdm ; 180 
 3009 ; 1 крона Швеция ; 1968 ;  ; Ag ; XF- ; 17 ; GAV1970 ; 147 
 3010 ; 1 крона Швеция ; 1936 ;  ; Ag ; VF ; 21 ; krava ; 246 
 3011 ; 1/4 доллара США ;  ;  ; Ag ; F-VF ; 12 ; double ; 215 
 3012 ; 1/4 доллара США ; 1898 ;  ; Ag ; F-VF ; 20 ; Ok13 ; 353 
 3013 ; 1/4 доллара США ; 1909 ;  ; Ag ; F-VF ; 22 ; Ok13 ; 238 
 3014 ; 1/4 доллара США ; 1961 ;  ; Ag ; VF ; 24 ; pref ; 182 
 3015 ; 1/4 доллара США ; 1954 ;  ; Ag ; VF- ; 18 ; Ok13 ; 182 
 3016 ; 40 сентаво Чили ; 1908 ;  ; Ag ; F-VF ; 17 ; aaaaa1971 ; 420 
 3017 ; 5 злотых Польша ; 1934 ;  ; Ag ; VF- ; 24 ; rushapirdm ; 334 
 3018 ; 2 злотых Польша ; 1933 ;  ; Ag ; VF- ; 9 ; rushapirdm ; 163 
 3019 ; 1 дайм США ; 1969 ;  ; Ag ; VF-XF ; 27 ; archy ; 130 
 3020 ; 1 боливар Венесуэла ; 1960 ;  ; Ag ; VF ; 18 ; дилитант ; 330 
 3021 ; 1/2 гульдена Нидерланды ; 1858 ;  ; Ag ; VF- ; 30 ; Снежный Барс ; 266 
 3022 ; 6 пенсов ЮАР ; 1927 ;  ; Ag ; VF ; 24 ; silver925 ; 261 
 3023 ; 2,5 эскудо Португальский Мозамбик ; 1942 ;  ; Ag ; VF-XF ; 18 ; primetime ; 249 
 3024 ; 100 йен Япония Токио ; 1964 ;  ; Ag ; AU ; 36 ; pollipol ; 270 
 3025 ; 3 пенса Великобритания ; 1901 ;  ; Ag ; XF+ ; 37 ; Flagman ; 528 
 3026 ; 3 пенса Великобритания ; 1865 ;  ; Ag ; F-VF ; 26 ; Dimius ; 227 
 3027 ; 2,5 эскудо Португальский Мозамбик ; 1951 ;  ; Ag ; F-VF ; 11 ; сортам70 ; 120 
 3028 ; 3 пенса Великобритания ; 1911 ;  ; Ag ; VF- ; 10 ; krava ; 82 
 3029 ; 2,5 эскудо Португальский Мозамбик ; 1950 ;  ; Ag ; VF-XF ; 13 ; Markgraf ; 156 
 2930 ; 1 доллар. США. Капсула NCG ; 1884 ;  ; Ag ;  ; 48 ; дмв ; 6126 
 2931 ; 1 доллар. Ниуэ. Братья Райт первый самолет ; 2011 ;  ; Ag ; Proof ; 31 ; EEPC ; 1836 
 2932 ; 1 доллар. США ; 2008 ;  ; Ag ; AU ; 28 ; oleghh7 ; 1678 
 2933 ; 10 долларов. Канада. Олимпиада в Монреале. M-47,9г. ; 1973 ;  ; Ag ; AU ; 52 ; zef ; 1580 
 2934 ; 5 марок. ФРГ. 200 лет со дня рождения Людвига ван Бетховена ; 1970 ;  ; Ag ; AU ; 21 ; krava ; 326 
 2935 ; 1 крона. Швеция ; 1950 ;  ; Ag ; XF ; 15 ; GAV1970 ; 199 
 2936 ; 5 пиастров. Египет ;  ;  ; Ag ; VF- ; 47 ; rushapirdm ; 240 
 2937 ; 1 дайм США ; 1937 ;  ; Ag ; VF ; 17 ; RudolfvonHabsburg ; 184 
 2938 ; 10 марок. ФРГ. Олимпийские игры 1972 г. В Мюнхене. ‘Olympic Flame’ – олимпийский огонь. M-15,3г. ; 1972 ;  ; Ag ; Proof ; 17 ; krava ; 456 
 2939 ; 10 марок. ФРГ. Олимпийские игры 1972 г. В Мюнхене. ‘Olympic Flame’ – олимпийский огонь. M-15,6г. ; 1972 ;  ; Ag ; Proof ; 15 ; сортам70 ; 458 
 2940 ; 500 лир. Италия. M-11г. ; 1959 ;  ; Ag ; VF ; 15 ; krava ; 453 
 2941 ; 10 крон. Дания. Свадьба принцессы Маргрет. M-20,8г. ; 1967 ;  ; Ag ; XF+ ; 17 ; irish2382 ; 719 
 2942 ; 5 шиллингов. Южная Африка. M-28,3г. ; 1947 ;  ; Ag ; XF ; 42 ; VladVic ; 1022 
 2943 ; 20 марок. ГДР. 60 лет со дня смерти Августа Бебеля ; 1973 ;  ; Ag ; AU ; 28 ; O.Krit ; 2720 
 2944 ; 5 марок. ФРГ. 200 лет со дня рождения Генриха фон Клейста ; 1977 ;  ; Ag ; XF+ ; 17 ; krava ; 312 
 2945 ; 100 марок. Финляндия. Миллениум ; 2000 ;  ; Ag ; AU ; 38 ; O.Krit ; 3321 
 2946 ; 10 евро. Финляндия. 200 лет со дня рождения Йохана Людвига Рунеберга ; 2004 ;  ; Ag ; AU ; 12 ; Фома ; 1121 
 2947 ; 100 марок. Финляндия. Изобразительное искусство Финляндии ; 1989 ;  ; Ag ; AU ; 17 ; EEPC ; 947 
 2948 ; 100 марок. Финляндия. Крепость Свеаборг или Суоменлинна ; 1998 ;  ; Ag ; AU ; 30 ; gama ; 1532 
 2949 ; 100 марок. Финляндия. 75-летие независимости Финляндии ; 1992 ;  ; Ag ; AU ; 15 ; OLEG72 ; 944 
 2950 ; 100 марок. Финляндия. 50 лет со дня смерти Хелены Шерфбек ; 1996 ;  ; Ag ; AU ; 21 ; silverbob ; 1474 
 2951 ; 10 евро. Финляндия. 200 лет со дня рождения Йохана Вильгельма Снелльмана ; 2006 ;  ; Ag ; AU ; 19 ; Фома ; 1133 
 2952 ; 100 марок. Финляндия. Айно Акте — 125 лет со дня рождения ; 2001 ;  ; Ag ; AU ; 22 ; ochernishev ; 1456 
 2953 ; 100 марок. Финляндия. Чемпионат мира по лыжным видам спорта 1989 года ; 1989 ;  ; Ag ; AU ; 9 ; ochernishev ; 907 
 2954 ; 100 марок. Финляндия. 350 лет Хельсинкскому университету ; 1990 ;  ; Ag ; AU ; 18 ; Mikе! ; 966 
 2955 ; 1 доллар. США. 100 лет Статуе Свободы ; 1986 ;  ; Ag ; Proof ; 24 ; oleghh7 ; 1306 
 2956 ; 100 крон. Эстония. Деревенские ласточки ; 1992 ;  ; Ag ; AU ; 27 ; silverbob ; 1045 
 2957 ; 100 марок. Финляндия. Стадион Дружбы ; 1994 ;  ; Ag ; AU ; 12 ; ochernishev ; 1018 
 2958 ; 10 евро. Нидерланды. Королевская чета Нидерландов ; 2002 ;  ; Ag ; AU ; 11 ; Besar ; 816 
 2959 ; 5 фунтов. Олдерни. Сборная Англии. Девид Джеймс ; 2004 ;  ; Ag ; Proof ; 15 ; ALEX1938 ; 1857 
 2960 ; 5 фунтов. Олдерни. Сборная Англии ; 2004 ;  ; Ag ; Proof ; 17 ; ALEX1938 ; 2180 
 2961 ; 100 крон Эстония ; 1992 ;  ; Ag ; AU ; 17 ; O.Krit ; 1019 
 2962 ; 5 лир Мальта Ла Валетт ; 2007 ;  ; Ag ; Proof ; 18 ; Приключения Кати ; 1125 
 2963 ; 5 лир Мальта Архитектурный барьер ; 1983 ;  ; Ag ; AU ; 30 ; O.Krit ; 1631 
 2964 ; 5 лир Мальта Олимпиада 1996 ; 1996 ;  ; Ag ; Proof ; 19 ; Приключения Кати ; 1182 
 2965 ; 1 лира Мальта Заммит ; 1973 ;  ; Ag ; AU ; 30 ; Приключения Кати ; 718 
 2966 ; 10 рублей Беларусь Аладава ; 2007 ;  ; Ag ; Proof ; 19 ; Снежный Барс ; 680 
 2967 ; 200 крон Словакия Олимпиада ; 1994 ;  ; Ag ; AU ; 38 ; etwar55 ; 1430 
 2968 ; 5 крон (медальные) Исландия Парламент Коробка ; 1930 ;  ; Ag ; XF ; 56 ; Недорого ; 7468 
 2969 ; 10 крон (медальные) Исландия Парламент Коробка ; 1930 ;  ; Ag ; XF ; 77 ; nikitingpms ; 14362 
 2970 ; 1 рупия Португальская Индия ; 1882 ;  ; Ag ; VF ; 32 ; ВЕПРЬ ; 1915 
 2971 ; 1 рупия Португальская Индия ; 1904 ;  ; Ag ; F-VF ; 21 ; VladVic ; 1510 
 2972 ; 1/2 рупии Португальская Индия ; 1881 ;  ; Ag ; F-VF ; 33 ; VladVic ; 1077 
 2973 ; 1 рупия Португальская Индия ; 1912 ;  ; Ag ; F-VF ; 29 ; RudolfvonHabsburg ; 1587 
 2974 ; 1/2 рупии Португальская Индия ; 1936 ;  ; Ag ; AU ; 23 ; Moryak ; 1122 
 2975 ; 1 флорин Австралия Парламент ; 1927 ;  ; Ag ; VF ; 14 ; edgar ; 750 
 2976 ; 1 шиллинг Австралия ; 1927 ;  ; Ag ; VF ; 25 ; л842 ; 453 
 2977 ; 1 рупия Сейшеллы ; 1939 ;  ; Ag ; VF ; 22 ; Voodoo people ; 850 
 2978 ; 1/2 кроны Новая Зеландия 100 лет ; 1940 ;  ; Ag ; VF-XF ; 35 ; val_diver ; 1023 
 2979 ; 1/2 кроны Новая Зеландия ; 1943 ;  ; Ag ; VF-XF ; 13 ; shuman71 ; 752 
 2880 ; 2 марки Германия Подписная кирха ; 1934E ;  ; Ag ; VF ; 35 ; VladVic ; 816 
 2881 ; 2 марки Германия Пауль фон Гинденбург ; 1937A ;  ; Ag ; VF ; 14 ; 1gold ; 349 
 2882 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937J ;  ; Ag ; XF ; 21 ; krocsi ; 360 
 2883 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937G ;  ; Ag ; VF-XF ; 49 ; VladVic ; 388 
 2884 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938A ;  ; Ag ; XF ; 12 ; 1gold ; 352 
 2885 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938A ;  ; Ag ; XF- ; 25 ; варяг42 ; 400 
 2886 ; 2 марки Германия Пауль фон Гинденбург ; 1938E ;  ; Ag ; VF ; 40 ; VladVic ; 408 
 2887 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939B ;  ; Ag ; VF+ ; 22 ; варяг42 ; 400 
 2888 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939G ;  ; Ag ; XF ; 36 ; VladVic ; 534 
 2889 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939J ;  ; Ag ; XF ; 34 ; VladVic ; 490 
 2890 ; 1 марка Германия ; 1875A ;  ; Ag ; F-VF ; 16 ; drn137 ; 169 
 2891 ; 5 марок Германия Нотгельд Саксония ; 1921 ;  ; Керамика ; AU ; 31 ; птичка16 ; 856 
