 4671 ; Бона иностранная ;  ;  ;  ;  ; 8 ; 11000 ; 29 
 1697 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; AU ; 24 ; Harlock ; 73 
 1698 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Unc ; 63 ; вуди ; 108 
 1699 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 7 ; romna1977 ; 108 
 1700 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Unc ; 14 ; вуди ; 61 
 1701 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 16 ; taa ; 108 
 1702 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 23 ; Kotoff ; 159 
 1703 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 17 ; taa ; 114 
 1704 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Unc ; 30 ; Avdeev13 ; 91 
 1705 ; 1 рубль. Упаковка ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 24 ; Kotoff ; 285 
 1706 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Unc ; 1 ; игорьОРЁЛ ; 90 
 1707 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 1 ; игорьОРЁЛ ; 70 
 1708 ; 1 рубль. Упаковка ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 56 ; Дядя Саша ; 226 
 1709 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 31 ; tex ; 206 
 1710 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 2 ; игорьОРЁЛ ; 100 
 1711 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 2 ; игорьОРЁЛ ; 130 
 1712 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 15 ; олег45 ; 93 
 1713 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 2 ; KRASLAVA ; 102 
 1714 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Unc ; 1 ; игорьОРЁЛ ; 100 
 1715 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 67 ; Harlock ; 90 
 1716 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Unc ; 14 ; олег45 ; 216 
 1717 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Unc ; 1 ; игорьОРЁЛ ; 120 
 1718 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 15 ; ruslanrs ; 120 
 1719 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 9 ; Harlock ; 108 
 1720 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 21 ; Harlock ; 141 
 1721 ; 1 рубль. Ошибка на циферблате часов, вместо IV часов - VI ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 26 ; vfuflfy49 ; 203 
 1722 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 3 ; asparagus ; 51 
 1723 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 5 ; Harlock ; 55 
 1624 ; 3 рубля ; 1994 ; 50 лет освобождения Белграда ; Cu-Ni ; Proof ; 27 ; Чук ; 532 
 1625 ; 3 рубля ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 16 ; serg07_67 ; 420 
 1626 ; 3 рубля ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 33 ; coin123 ; 1326 
 1627 ; 3 рубля ; 1995 ; Разгром Квантунской армии в Маньчжурии ; Cu-Ni ; Proof ; 28 ; ruslanrs ; 691 
 1628 ; 3 рубля ; 1995 ; Взятие Берлина ; Cu-Ni ; Proof ; 28 ; coin123 ; 1125 
 1629 ; 3 рубля ; 1995 ; 50 лет освобождения Праги ; Cu-Ni ; Proof ; 11 ; Чук ; 600 
 1630 ; 3 рубля ; 1995 ; Капитуляция Японии ; Cu-Ni ; Proof ; 47 ; evgen177309 ; 625 
 1631 ; 3 рубля ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 38 ; monge ; 600 
 1632 ; 3 рубля ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 17 ; ruslanrs ; 663 
 1633 ; 3 рубля ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; Proof ; 38 ; neron.73 ; 426 
 1634 ; 3 рубля ; 1995 ; 50 лет освобождения Варшавы ; Cu-Ni ; Proof ; 20 ; denis68 ; 456 
 1635 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF- ; 28 ; Avdeev13 ; 47 
 1636 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 2 ; Mike! ; 133 
 1637 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 21 ; Sphinx999 ; 200 
 1638 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 5 ; Mike! ; 145 
 1639 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 2 ; Mike! ; 133 
 1640 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 2 ; Mike! ; 133 
 1641 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 2 ; Mike! ; 163 
 1642 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 7 ; Mike! ; 153 
 1643 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 17 ; Mike! ; 180 
 1644 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 6 ; romna1977 ; 175 
 1645 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 10 ; Дядя Саша ; 300 
 1646 ; 1 рубль. Новодел. Упаковка ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 3 ; evgen177309 ; 453 
 1647 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 11 ; niko1968 ; 641 
 1648 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 1 ; Mike! ; 222 
 1649 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 2 ; Соколов ; 227 
 1650 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 6 ; Соколов ; 245 
 1651 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 2 ; Соколов ; 227 
 1652 ; 5 рублей ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 2 ; BarnabyRadj ; 352 
 1653 ; 3 рубля ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 6 ; Mike! ; 327 
 1654 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 4 ; Mike! ; 232 
 1655 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 1 ; Mike! ; 222 
 1656 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 2 ; Mike! ; 444 
 1657 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 38 ; Ходор ; 1157 
 1658 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; Proof ; 43 ; Ходор ; 1090 
 1659 ; 1 рубль ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 1 ; Mike! ; 222 
 1660 ; 1 рубль ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 9 ; Mike! ; 278 
 1661 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 6 ; Mike! ; 252 
 1662 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 15 ; evgen177309 ; 296 
 1663 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 41 ; Galal ; 302 
 1664 ; 1 рубль. Ошибка на циферблате часов, вместо IV часов - VI ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 1 ; Mike! ; 222 
 1665 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; XF ; 19 ; Kotoff ; 261 
 1666 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 12 ; ф-а-и ; 223 
 1667 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 2 ; Harlock ; 102 
 1668 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 1 ; Mike! ; 132 
 1669 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 2 ; Harlock ; 114 
 1670 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 1 ; Mike! ; 102 
 1671 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 16 ; ф-а-и ; 223 
 1672 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 1 ; Mike! ; 122 
 1673 ; 1 рубль. Пластиковая упаковка ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; Proof ; 24 ; niko1968 ; 818 
 1574 ; Разменный знак 10. Шпицберген. Цунами Юго-Восточная Азия ; 2005СПМД ;  ; Б/м ; Proof ; 35 ; vborisevich1 ; 1300 
 1575 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои.Дата 1990 вместо 1991 ; Cu-Ni ; XF ; 49 ; etalon ; 2790 
 1576 ; 50 копеек ; 1975 ;  ; Cu-Ni ; AU ; 19 ; dali ; 2109 
 1577 ; 20 копеек. В капсуле "Монетоф" ; 1966 ;  ; Cu-Ni ; PL 62 ; 36 ; etalon ; 2507 
 1578 ; 20 копеек ; 1971 ;  ; Cu-Ni ; AU ; 92 ; Masik ; 3363 
 1579 ; 20 копеек ; 1973 ;  ; Cu-Ni ; AU ; 140 ; konstk2 ; 4194 
 1580 ; 10 копеек ; 1934 ;  ; Ni ; VF+ ; 59 ; прыгун ; 900 
 1581 ; 5 копеек ; 1938 ;  ; Br ; VF+ ; 57 ; kaper ; 517 
 1582 ; 5 копеек ; 1939 ;  ; Br ; F+ ; 28 ; прыгун ; 318 
 1583 ; 5 копеек ; 1967 ;  ; Cu-Zn ; VF ; 42 ; прыгун ; 563 
 1584 ; 5 копеек ; 1969 ;  ; Cu-Zn ; AU ; 43 ; hugo ; 1640 
 1585 ; 5 копеек ; 1971 ;  ; Cu-Zn ; VF+ ; 36 ; прыгун ; 1446 
 1586 ; 5 копеек ; 1972 ;  ; Cu-Zn ; VF+ ; 62 ; gabbels ; 1628 
 1587 ; 3 копейки ; 1945 ;  ; Br ; VG ; 29 ; gabbels ; 331 
 1588 ; 2 копейки ; 1933 ;  ; Br ; F+ ; 32 ; митька ; 153 
 1589 ; 1 копейка ; 1930 ;  ; Br ; VF- ; 57 ; gabbels ; 621 
 1590 ; 100 рублей ; 1992 ; ММД Биметалл ; Cu-Ni/Cu-Zn ; XF ; 18 ; etalon ; 558 
 1591 ; 50 рублей. Брак монетного двора ; 1993ЛМД ;  ; St плак ; XF- ; 38 ; astronom ; 340 
 1592 ; 2 рубля. Аверс/Реверс 90 градусов ; 1998 ;  ; Cu/Ni/Zn ; AU ; 59 ; 090980 ; 288 
 1593 ; 1 рубль. Аверс/Реверс 40 градусов ; 1998 ;  ; Cu/Ni/Zn ; XF ; 89 ; astronom ; 157 
 1594 ; 1 рубль. Аверс/Реверс 90 градусов ; 2007 ;  ; Cu/Ni/Zn ; AU ; 44 ; astronom ; 320 
 1595 ; 20 копеек. Аверс/Реверс 40 градусов ; 1933 ;  ; Ni ; XF- ; 22 ; astronom ; 294 
 1596 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 35 ; niko1968 ; 714 
 1597 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 75 ; pissimist ; 153 
 1598 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 19 ; jimmysu ; 108 
 1599 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 21 ; Avdeev13 ; 114 
 1600 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 2 ; игорьОРЁЛ ; 300 
 1601 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 9 ; solder13 ; 117 
 1602 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; AU ; 36 ; drn137 ; 136 
 1603 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 36 ; Avdeev13 ; 82 
 1604 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 12 ; Harlock ; 129 
 1605 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 55 ; Avdeev13 ; 96 
 1606 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 27 ; Harlock ; 153 
 1607 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 25 ; Sphinx999 ; 159 
 1608 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 77 ; coin123 ; 159 
 1609 ; 5 рублей ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 30 ; termin111 ; 400 
 1610 ; 5 рублей ; 1993 ; Древний Мерв ; Cu-Ni ; Proof ; 35 ; Вяч ; 1800 
 1611 ; 5 рублей ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 27 ; BarnabyRadj ; 400 
 1612 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 39 ; Sphinx999 ; 259 
 1613 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 6 ; Harlock ; 116 
 1614 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 31 ; pissimist ; 215 
 1615 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 18 ; кузнецов ; 171 
 1616 ; 3 рубля ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 41 ; 2262н ; 289 
 1617 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 26 ; кузнецов ; 204 
 1618 ; 3 рубля ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 34 ; partanen ; 285 
 1619 ; 3 рубля ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 47 ; BarnabyRadj ; 301 
 1620 ; 3 рубля ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 35 ; ruslanrs ; 300 
 1621 ; 3 рубля ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 31 ; serg07_67 ; 277 
 1622 ; 3 рубля ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 36 ; прыгун ; 1768 
 1623 ; 3 рубля ; 1994 ; 50 лет освобождения Севастополя ; Cu-Ni ; Proof ; 40 ; ruslanrs ; 1821 
 1524 ; 20 копеек ; 1927 ;  ; Ag ; AU ; 32 ; Woker ; 387 
 1525 ; 20 копеек ; 1930 ;  ; Ag ; AU ; 40 ; Woker ; 245 
 1526 ; 20 копеек ; 1930 ;  ; Ag ; VF+ ; 36 ; westof ; 90 
 1527 ; 15 копеек ; 1922 ;  ; Ag ; XF- ; 64 ; mr.812 ; 242 
 1528 ; 15 копеек ; 1923 ;  ; Ag ; AU ; 17 ; off ; 206 
 1529 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 17 ; westof ; 99 
 1530 ; 15 копеек ; 1923 ;  ; Ag ; VF- ; 73 ; westof ; 93 
 1531 ; 15 копеек ; 1923 ;  ; Ag ; VF- ; 76 ; westof ; 101 
 1532 ; 15 копеек ; 1923 ;  ; Ag ; F ; 53 ; StanislavAK ; 53 
 1533 ; 15 копеек ; 1924 ;  ; Ag ; XF- ; 78 ; Doca ; 200 
 1534 ; 15 копеек ; 1925 ;  ; Ag ; XF+ ; 34 ; intrest ; 111 
 1535 ; 15 копеек ; 1925 ;  ; Ag ; VF+ ; 45 ; Ратамахатта ; 90 
 1536 ; 15 копеек ; 1925 ;  ; Ag ; F-VF ; 64 ; westof ; 77 
 1537 ; 15 копеек ; 1925 ;  ; Ag ; F-VF ; 58 ; westof ; 77 
 1538 ; 15 копеек ; 1927 ;  ; Ag ; AU ; 42 ; Kotoff ; 308 
 1539 ; 15 копеек ; 1928 ;  ; Ag ; AU ; 43 ; Нафаня ; 200 
 1540 ; 15 копеек ; 1928 ;  ; Ag ; VF/XF- ; 22 ; evgen177309 ; 91 
 1541 ; 15 копеек ; 1930 ;  ; Ag ; XF ; 57 ; taa ; 155 
 1542 ; 15 копеек ; 1930 ;  ; Ag ; VF ; 25 ; taa ; 93 
 1543 ; 10 копеек ; 1923 ;  ; Ag ; XF ; 36 ; vborisevich1 ; 95 
 1544 ; 10 копеек ; 1930 ;  ; Ag ; AU ; 60 ; Соколов ; 308 
 1545 ; 10 копеек ; 1925 ;  ; Ag ; F ; 77 ; westof ; 101 
 1546 ; 10 копеек ; 1928 ;  ; Ag ; AU ; 35 ; Лёня Голубков ; 459 
 1547 ; 10 копеек ; 1928 ;  ; Ag ; VF+ ; 14 ; evgen177309 ; 100 
 1548 ; 10 копеек ; 1929 ;  ; Ag ; VF+ ; 40 ; lielais ; 156 
 1549 ; 10 копеек ; 1930 ;  ; Ag ; F-VF ; 8 ; Kotoff ; 102 
 1550 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; F-VF ; 22 ; taa ; 238 
 1551 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; F ; 40 ; etalon ; 123 
 1552 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F+ ; 36 ; Avdeev13 ; 87 
 1553 ; 1 копейка Деформация ; 1924 ; Гурт рубчатый ; Cu ; VF-XF ; 42 ; vfuflfy49 ; 155 
 1554 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 24 ; westof ; 72 
 1555 ; 25 рублей ; 1993 ; о.Шпицберген ; Б/м ; XF ; 84 ; прыгун ; 887 
 1556 ; 2 ; 1998 ; о.Шпицберген ; Ж/м ; XF- ; 8 ; vborisevich1 ; 334 
 1557 ; 1 ; 1998 ; о.Шпицберген ; Ж/м ; XF- ; 22 ; vborisevich1 ; 463 
 1558 ; 0,5 ; 1998 ; о.Шпицберген ; Al ; XF+ ; 52 ; vborisevich1 ; 463 
 1559 ; Жетон. 70 лет Советскому чекану ; СПМД ;  ; Ag925 ; Proof ; 42 ; vborisevich1 ; 3609 
 1560 ; Жетон. 70 лет Советскому чекану. Краснокамский монетный двор (1941-1946) ; ММД ;  ; Ag925 ; Proof ; 54 ; vborisevich1 ; 2960 
 1561 ; Жетон. 1 марка. "Слава русского оружия". Истребитель СУ-37 "Беркут" ; 2004СПМД ;  ; Ж/м ; Proof ; 25 ; elefant1965 ; 867 
 1562 ; Жетон. 1 марка. "Слава русского оружия".Вертолет К-50 "Черная акула" ; 2003СПМД ;  ; Ж/м ; Proof ; 102 ; elefant1965 ; 867 
 1563 ; Жетон. 1 полтинник. Ю. Гагарин ; 2011ММД ;  ; Б/м ; Proof ; 46 ; пенсионер ; 1086 
 1564 ; Разменный жетон 10. Шпицберген. Против терроризма. С надписью. Упаковка ; 2001СПМД ;  ; Cu/Ni ; Proof ; 67 ; Sandello ; 1816 
 1565 ; Разменный жетон 10. Шпицберген. Подъем подлодки "Курск". С надписью. Упаковка ; 2001СПМД ;  ; Cu/Ni ; Proof ; 36 ; Sandello ; 2026 
 1566 ; Разменный жетон 10. Шпицберген. Кончина папы Иоанна Павла II ; 2005СПМД ;  ; Cu/Ni ; Proof ; 48 ; vborisevich1 ; 1913 
 1567 ; Разменный жетон 10. Шпицберген. Цунами-Юго-Восточная Азия ; 2005СПМД ;  ; Cu/Ni ; Proof ; 29 ; Sandello ; 1416 
 1568 ; Разменный жетон 10. Шпицберген. Наводнение- центр Европы ; 2002СПМД ;  ; Cu/Ni ; Proof ; 18 ; vborisevich1 ; 775 
 1569 ; Разменный жетон 10. Шпицберген. Против терроризма ; 2002СПМД ;  ; Cu/Ni ; Proof ; 33 ; vborisevich1 ; 738 
 1570 ; Разменный жетон 10. Шпицберген. Наводенеие-Юг России ; 2002СПМД ;  ; Cu/Ni ; Proof ; 18 ; vborisevich1 ; 775 
 1571 ; Разменный жетон 10. Шпицберген. Сход ледника-трагедия в Кармадонском ущелье ; 2002СПМД ;  ; Cu/Ni ; Proof ; 27 ; vborisevich1 ; 683 
 1572 ; Разменный знак 10. Шпицберген. Против терроризма ; 2002СПМД ;  ; Cu/Ni ; Proof ; 36 ; vborisevich1 ; 738 
 1573 ; Разменный знак 10. Шпицберген. Сход ледника-трагедия в Кармадонском ущелье ; 2002СПМД ;  ; Cu/Ni ; Proof ; 19 ; Sandello ; 659 
 1474 ; 2 рубля ; 1995 ; ЛМД Нюрнбергский процесс ; Ag ; Proof ; 29 ; ваня03 ; 1007 
 1475 ; 2 рубля ; 1995 ; ММД И.А.Бунин ; Ag ; Proof ; 34 ; alex995 ; 784 
 1476 ; 2 рубля ; 1995 ; ЛМД С.А.Есенин ; Ag ; Proof ; 59 ; dikonRU ; 881 
 1477 ; 2 рубля ; 1997 ; ММД А.Л.Чижевский ; Ag ; Proof ; 45 ; partanen ; 1949 
 1478 ; 2 рубля ; 1997 ; ЛМД Афанасий Никитин в Индии ; Ag ; Proof ; 55 ; etalon ; 1834 
 1479 ; 2 рубля ; 1998 ; СПМД В.М.Васнецов.Картина "Аленушка" ; Ag ; Proof ; 55 ; Raschen ; 1511 
 1480 ; 2 рубля ; 1998 ; СПМД К.С.Станиславский. Портрет ; Ag ; Proof ; 15 ; coins77 ; 1111 
 1481 ; 2 рубля ; 1999 ; СПМД К.П.Брюллов.200 лет со дня рождения.Картина "Гибель Помпеи" ; Ag ; Proof ; 43 ; kotok ; 1019 
 1482 ; 2 рубля ; 1999 ; СПМД К.П.Брюллов.200 лет со дня рождения.Портрет ; Ag ; Proof ; 24 ; vborisevich1 ; 816 
 1483 ; 2 рубля ; 1999 ; ММД И.П.Павлов.Портрет за столом ; Ag ; Proof ; 30 ; крабик ; 833 
 1484 ; 2 рубля ; 1999 ; ММД И.П.Павлов.Портрет с собакой ; Ag ; Proof ; 30 ; vborisevich1 ; 816 
 1485 ; 2 рубля ; 2000 ; СПМД 200 лет со дня рождения Е.А.Баратынского ; Ag ; Proof ; 67 ; Juliana ; 3237 
 1486 ; 2 рубля ; 2000 ; ММД 150 лет со дня рождения Ф.А.Васильева ; Ag ; Proof ; 59 ; coins77 ; 2940 
 1487 ; 2 рубля ; 2003 ; ММД 100 лет со дня рождения И.В.Курчатова ; Ag ; Proof ; 43 ; stivenson ; 821 
 1488 ; 2 рубля ; 2003 ; СПМД 200 лет со дня рождения Ф.И.Тютчева ; Ag ; Proof ; 48 ; aziya11 ; 789 
 1489 ; 2 рубля ; 2003 ; ММД 150 лет со дня рождения В.Гиляровского ; Ag ; Proof ; 48 ; vborisevich1 ; 773 
 1490 ; 2 рубля ; 2004 ; ММД 200 лет со дня рождения М.И.Глинки ; Ag ; Proof ; 84 ; tex ; 1003 
 1491 ; 2 рубля ; 2005 ; СПМД Овен ; Ag ; Proof ; 33 ; shais1 ; 1122 
 1492 ; 2 рубля ; 2005 ; ММД Телец ; Ag ; Proof ; 42 ; Ybrjkfif ; 1454 
 1493 ; 2 рубля ; 2006 ; ММД 150 лет со дня рождения М.А.Врубеля ; Ag ; Proof ; 66 ; evgen177309 ; 835 
 1494 ; 2 рубля ; 2006 ; ММД 100 лет со дня рождения Д.Д.Шостаковича ; Ag ; Proof ; 35 ; vborisevich1 ; 759 
 1495 ; 2 рубля ; 2006 ; ММД 100 лет со дня рождения О.К.Антонова ; Ag ; Proof ; 39 ; vborisevich1 ; 759 
 1496 ; 2 рубля ; 2007 ; СПМД 100 лет со дня рождения В.П.Соловьева-Седого ; Ag ; Proof ; 64 ; vborisevich1 ; 802 
 1497 ; 2 рубля ; 2007 ; ММД 100 лет со дня рождения М.М.Герасимова ; Ag ; Proof ; 47 ; vborisevich1 ; 759 
 1498 ; 2 рубля ; 2007 ; ММД 150 лет со дня рождения К.Э.Циолковского ; Ag ; Proof ; 34 ; alex995 ; 714 
 1499 ; 2 рубля ; 2010 ; 200 лет хирургу Н.И.Пирогову ; Ag ; Proof ; 20 ; monetkin ; 1417 
 1500 ; 1 рубль ; 1993 ; ЛМД Красная книга. Рыбный филин ; Ag ; Proof ; 10 ; pol75 ; 816 
 1501 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF+ ; 40 ; Kotoff ; 1374 
 1502 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF+ ; 26 ; монета-с ; 1204 
 1503 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF+ ; 18 ; монета-с ; 1143 
 1504 ; 50 копеек ; 1921 ; (АГ) ; Ag ; VF- ; 38 ; пиксель ; 624 
 1505 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF ; 12 ; vrncoins ; 463 
 1506 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF- ; 12 ; fundamento ; 447 
 1507 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF- ; 5 ; jimmysu ; 347 
 1508 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF-XF ; 24 ; lielais ; 505 
