 4847 ; Бона иностранная. 5 шт. Германия ; 1921 ;  ;  ;  ; 18 ; poushkine ; 130 
 1621 ; 15 копеек. 50 лет Советской власти. Упаковка ; 1967 ;  ; Cu-Ni ; Unc ; 33 ; Цезарь ; 250 
 1622 ; 1 рубль ; 1965 ;  ; Cu-Ni ; AU ; 29 ; 3051234 ; 334 
 1521 ; 3 рубля. Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 51 ; Shatun79 ; 793 
 1522 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 43 ; KVU ; 837 
 1523 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Unc ; 29 ; Shatun79 ; 516 
 1524 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; AU ; 24 ; zoodoo7 ; 201 
 1525 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 29 ; zoodoo7 ; 196 
 1526 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 14 ; said ; 115 
 1527 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 15 ; said ; 126 
 1528 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 31 ; said ; 126 
 1531 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 11 ; Ник 2 ; 198 
 1532 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 25 ; Ник 2 ; 200 
 1533 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF+ ; 7 ; ЛАВ-13 ; 58 
 1534 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 3 ; anders1971 ; 153 
 1535 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 2 ; Mike! ; 123 
 1536 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 20 ; SERG55555 ; 161 
 1537 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 5 ; SERG55555 ; 161 
 1538 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; Proof ; 17 ; s-v80 ; 1168 
 1539 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF- ; 17 ; sman ; 54 
 1540 ; 1 рубль ; 1967 ;  ; Cu-Ni ; AU ; 18 ; potapov0 ; 398 
 1541 ; 50 копеек ; 1967 ;  ; Cu-Ni ; AU ; 34 ; джонни ; 485 
 1542 ; 20 копеек ; 1967 ;  ; Cu-Ni ; AU ; 53 ; alehandr ; 572 
 1543 ; 15 копеек ; 1967 ;  ; Cu-Ni ; AU ; 38 ; kostas ; 526 
 1544 ; 10 копеек ; 1967 ;  ; Cu-Ni ; AU ; 39 ; Inokesha ; 526 
 1545 ; 5 копеек ; 1967 ;  ; Cu-Zn ; AU ; 36 ; alehandr ; 782 
 1546 ; 3 копейки ; 1967 ;  ; Cu-Zn ; AU ; 23 ; Inokesha ; 194 
 1547 ; 2 копейки ; 1967 ;  ; Cu-Zn ; AU ; 22 ; lizkachar ; 31 
 1548 ; 1 копейка ; 1967 ;  ; Cu-Zn ; AU ; 21 ; koav ; 23 
 1549 ; 1 рубль ; 1970 ;  ; Cu-Ni ; AU ; 27 ; shkon ; 591 
 1550 ; 1 рубль ; 1972 ;  ; Cu-Ni ; AU ; 26 ; ryber ; 512 
 1551 ; 1 рубль ; 1976 ;  ; Cu-Ni ; AU ; 26 ; shkon ; 510 
 1552 ; 1 рубль ; 1977 ;  ; Cu-Ni ; AU ; 15 ; 3051234 ; 439 
 1553 ; 1 рубль ; 1978 ;  ; Cu-Ni ; AU ; 34 ; shkon ; 459 
 1554 ; 1 рубль ; 1979 ;  ; Cu-Ni ; XF+ ; 31 ; celer2 ; 408 
 1555 ; 1 рубль ; 1984 ;  ; Cu-Ni ; AU ; 14 ; 3051234 ; 357 
 1556 ; 15 копеек ; 1937 ;  ; Ni ; XF ; 43 ; 62432 ; 566 
 1557 ; 10 копеек ; 1935 ;  ; Ni ; VF+ ; 47 ; svv ; 459 
 1558 ; 5 копеек ; 1930 ;  ; Br ; VF- ; 20 ; esacsa ; 60 
 1559 ; 1 копейка ; 1938 ;  ; Br ; XF+ ; 47 ; alehandr ; 175 
 1560 ; 5 копеек ; 1929 ;  ; Br ; VF- ; 41 ; sergemon ; 431 
 1561 ; 5 копеек ; 1931 ;  ; Br ; VF ; 19 ; min_ea ; 113 
 1562 ; 5 копеек ; 1939 ;  ; Br ; VF+ ; 33 ; alehandr ; 429 
 1563 ; 5 копеек ; 1940 ;  ; Br ; VF+ ; 21 ; andreygrishinspb ; 286 
 1564 ; 5 копеек ; 1946 ;  ; Br ; VF+ ; 19 ; Repz ; 227 
 1565 ; 5 копеек ; 1953 ;  ; Br ; VF-XF ; 29 ; Repz ; 408 
 1566 ; 5 копеек ; 1954 ;  ; Br ; VF-XF ; 37 ; bv812 ; 82 
 1567 ; 5 копеек ; 1955 ;  ; Br ; VF-XF ; 41 ; koriakvs ; 132 
 1568 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; VF-XF ; 18 ; Олег57 ; 227 
 1569 ; 3 копейки ; 1928 ;  ; Br ; VF-XF ; 33 ; svv ; 1734 
 1570 ; 3 копейки ; 1932 ;  ; Br ; VF-XF ; 38 ; svv ; 2040 
 1571 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF-XF ; 23 ; Repz ; 1246 
 1572 ; 3 копейки ; 1937 ;  ; Br ; VF+ ; 34 ; Repz ; 153 
 1471 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ; Proof ; 40 ; KVU ; 1326 
 1472 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 33 ; kvm64 ; 670 
 1473 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF+ ; 33 ; Трокар ; 114 
 1474 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 33 ; Трокар ; 108 
 1475 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 37 ; Трокар ; 108 
 1476 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; XF+ ; 16 ; Трокар ; 73 
 1477 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; AU ; 11 ; Трокар ; 73 
 1478 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; AU ; 11 ; Трокар ; 109 
 1479 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 13 ; Трокар ; 108 
 1480 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF+ ; 15 ; Трокар ; 107 
 1481 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 23 ; aaa2009 ; 133 
 1482 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 22 ; cvetlana1 ; 54 
 1483 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 21 ; Трокар ; 105 
 1484 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; AU ; 23 ; zoodoo7 ; 77 
 1485 ; 1 рубль ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; VF-XF ; 37 ; orel ; 316 
 1486 ; 1 рубль ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 48 ; orel ; 517 
 1487 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 15 ; said ; 113 
 1488 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF- ; 25 ; Ivanss ; 55 
 1489 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 17 ; zoodoo7 ; 89 
 1490 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 32 ; gigajohn ; 93 
 1491 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; XF ; 29 ; angel25011979 ; 180 
 1492 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF+ ; 29 ; aaa2009 ; 53 
 1493 ; 1 рубль. Ошибка на циферблате часов, вместо IV часов - VI ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 14 ; джонни ; 408 
 1494 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 21 ; Трокар ; 920 
 1495 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 16 ; angel25011979 ; 150 
 1496 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 12 ; angel25011979 ; 150 
 1497 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 22 ; angel25011979 ; 180 
 1498 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 14 ; angel25011979 ; 150 
 1499 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 10 ; brat52 ; 50 
 1500 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 21 ; Ник 2 ; 255 
 1501 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 18 ; said ; 77 
 1502 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 9 ; kimaa ; 50 
 1503 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 17 ; klop123 ; 50 
 1504 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 18 ; KASTRO-RUS ; 50 
 1505 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 38 ; WOLK ; 174 
 1506 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 16 ; angel25011979 ; 180 
 1507 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 11 ; angel25011979 ; 150 
 1508 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; AU ; 15 ; angel25011979 ; 75 
 1509 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 6 ; said ; 72 
 1510 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; AU ; 17 ; cvetlana1 ; 72 
 1511 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 14 ; Трокар ; 124 
 1512 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 14 ; zoodoo7 ; 58 
 1513 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; AU ; 6 ; said ; 59 
 1514 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 12 ; zoodoo7 ; 77 
 1515 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 19 ; ВАР1959 ; 211 
 1516 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 17 ; АЛЬБЕРТ ; 57 
 1517 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 13 ; LexaXa ; 58 
 1518 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 17 ; KVU ; 378 
 1519 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 19 ; KVU ; 500 
 1520 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 20 ; KVU ; 359 
 1421 ; 10 копеек ; 1925 ;  ; Ag ; VF+ ; 21 ; capitosha ; 136 
 1422 ; 10 копеек ; 1925 ;  ; Ag ; VF-XF ; 16 ; Russoff ; 83 
 1423 ; 10 копеек ; 1925 ;  ; Ag ; VF ; 18 ; imi ; 77 
 1424 ; 10 копеек ; 1927 ;  ; Ag ; AU ; 21 ; Vanomah ; 561 
 1425 ; 10 копеек ; 1927 ;  ; Ag ; XF- ; 15 ; patron86 ; 93 
 1426 ; 10 копеек ; 1927 ;  ; Ag ; VF-XF ; 29 ; capitosha ; 147 
 1427 ; 10 копеек ; 1928 ;  ; Ag ; XF ; 30 ; Алек ; 334 
 1428 ; 10 копеек ; 1929 ;  ; Ag ; XF ; 19 ; Алек ; 334 
 1429 ; 10 копеек ; 1929 ;  ; Ag ; VF ; 22 ; cvetlana1 ; 81 
 1430 ; 10 копеек. Деформация ; 1929 ;  ; Ag ; F+ ; 13 ; сортам70 ; 57 
 1431 ; 10 копеек ; 1930 ;  ; Ag ; XF ; 14 ; arsenich-s ; 312 
 1432 ; 10 копеек ; 1930 ;  ; Ag ; VF ; 29 ; СЁМА ; 88 
 1433 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; F+ ; 29 ; толстяк ; 408 
 1434 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; F+ ; 39 ; Randi ; 302 
 1435 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 37 ; толстяк ; 408 
 1436 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; VF- ; 40 ; terner230 ; 408 
 1437 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 11 ; vasek ; 239 
 1438 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 7 ; uharius ; 102 
 1439 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F+ ; 24 ; uz ; 104 
 1440 ; Полкопейки ; 1925 ;  ; Cu ; F+ ; 35 ; uharius ; 363 
 1441 ; Полкопейки ; 1925 ;  ; Cu ; F+ ; 22 ; толстяк ; 765 
 1442 ; Полкопейки ; 1927 ;  ; Cu ; F-VF ; 25 ; rufus ; 816 
 1443 ; Полкопейки ; 1927 ;  ; Cu ; F+ ; 31 ; Трокар ; 567 
 1444 ; Полкопейки ; 1927 ;  ; Cu ; F ; 40 ; Опятор ; 227 
 1445 ; Полкопейки ; 1928 ;  ; Cu ; F+ ; 33 ; lsp25 ; 1587 
 1446 ; Полкопейки ; 1928 ;  ; Cu ; F ; 60 ; VelesDS ; 1388 
 1447 ; 100 рублей ; 1993 ; о.Шпицберген ;  ; XF+ ; 5 ; ВАР1959 ; 388 
 1448 ; 10 рублей ; 1993 ; о.Шпицберген ;  ; XF+ ; 9 ; Трокар ; 490 
 1449 ; Жетон Министерство торговли СССР 26. Цыфры прямоугольной формы, оборотная сторона ребристая ;  ;  ; Ж/м ; VF- ; 20 ; alek99 ; 125 
 1450 ; Жетон. Министерство торговли СССР. № 24 ;  ;  ; Ж/м ; VF- ; 36 ; sotnik ; 413 
 1451 ; Жетон. Министерство торговли СССР. № 5 ;  ;  ; Ж/м ; VF- ; 26 ; sotnik ; 413 
 1452 ; Жетон. Министерство торговли СССР. № 4 ;  ;  ; Ж/м ; VF- ; 19 ; sotnik ; 342 
 1453 ; Жетон. Министерство торговли СССР. № 3 ;  ;  ; Ж/м ; VF- ; 15 ; sotnik ; 153 
 1454 ; Пробный односторонний оттиск палладиевых 25 рублей в медно-никелевом металле. 1000-летие Крещения Руси. Владимир Святославович. Аверс ; 1988ЛМД ;  ; Cu-Ni ; Proof ; 66 ; ctc ; 8326 
 1455 ; Пробный односторонний оттиск палладиевых  25 рублей в медно-никелевом металле. Русский балет. Аверс ; 1989ЛМД ;  ; Cu-Ni ; Proof ; 54 ; ctc ; 7140 
 1456 ; Пробный односторонний оттиск платиновых 150 рублей в медно-никелевом металле. Полтавская битва. Аверс ; 1990ЛМД ;  ; Cu-Ni ; Proof ; 54 ; ctc ; 9520 
 1457 ; Пробный односторонний оттиск платиновых 150 рублей в медно-никелевом металле. Александр I и Наполеон I. Аверс ; 1991ЛМД ;  ; Cu-Ni ; Proof ; 44 ; ctc ; 11000 
 1458 ; Пробный двухсторонний оттиск золотых 10 рублей в латуни. Русский балет. Аверс ; 1993ММД ;  ; Латунь ; AU ; 39 ; ctc ; 11424 
 1459 ; 50 копеек ; 1971 ;  ; Cu-Ni ; XF+/AU ; 97 ; capitosha ; 7121 
 1460 ; 50 копеек ; 1975 ;  ; Cu-Ni ; AU ; 50 ; volvoinblood ; 4331 
 1461 ; 20 копеек ; 1974 ;  ; Cu-Ni ; VF ; 52 ; пятак ; 1632 
 1462 ; 15 копеек ; 1974 ;  ; Cu-Ni ; AU ; 66 ; пятак ; 5100 
 1463 ; 5 копеек ; 1937 ;  ; Br ; VF ; 50 ; Ник 2 ; 510 
 1464 ; 5 копеек. Деформация ; 1945 ;  ; Br ; F ; 22 ; potapov0 ; 580 
 1465 ; 5 копеек ; 1966 ;  ; Cu-Zn ; VF+ ; 21 ; Ходор ; 1752 
 1466 ; 5 копеек ; 1971 ;  ; Cu-Zn ; VF+ ; 28 ; melaffon ; 2500 
 1467 ; 5 копеек ; 1972 ;  ; Cu-Zn ; VF+ ; 43 ; melaffon ; 2000 
 1468 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне. Бег ; Cu-Ni ; Proof ; 28 ; KVU ; 1383 
 1469 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Прыжки в длину ; Cu-Ni ; Proof ; 17 ; KVU ; 1323 
 1470 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 28 ; KVU ; 1031 
 1371 ; 20 копеек ; 1922 ;  ; Ag ; VF-XF ; 72 ; arsenich-s ; 310 
 1372 ; 20 копеек ; 1923 ;  ; Ag ; XF+ ; 22 ; bigben ; 170 
 1373 ; 20 копеек ; 1923 ;  ; Ag ; XF ; 18 ; Russoff ; 123 
 1374 ; 20 копеек ; 1923 ;  ; Ag ; XF- ; 28 ; klop123 ; 82 
 1375 ; 20 копеек ; 1923 ;  ; Ag ; XF- ; 16 ; capitosha ; 170 
 1376 ; 20 копеек ; 1923 ;  ; Ag ; VF ; 20 ; dimon46 ; 72 
 1377 ; 20 копеек ; 1924 ;  ; Ag ; VF-XF ; 51 ; capitosha ; 192 
 1378 ; 20 копеек ; 1924 ;  ; Ag ; VF- ; 24 ; klop123 ; 84 
 1379 ; 20 копеек ; 1925 ;  ; Ag ; XF- ; 12 ; capitosha ; 126 
 1380 ; 20 копеек ; 1925 ;  ; Ag ; XF- ; 24 ; patron86 ; 83 
 1381 ; 20 копеек ; 1927 ;  ; Ag ; XF- ; 22 ; Russoff ; 102 
 1382 ; 20 копеек ; 1927 ;  ; Ag ; VF ; 11 ; capitosha ; 72 
 1383 ; 20 копеек ; 1928 ;  ; Ag ; XF+ ; 14 ; alehandr ; 146 
 1384 ; 20 копеек ; 1928 ;  ; Ag ; XF ; 18 ; capitosha ; 239 
 1385 ; 20 копеек ; 1928 ;  ; Ag ; XF ; 18 ; sergemon ; 125 
 1386 ; 20 копеек ; 1928 ;  ; Ag ; XF+ ; 11 ; генерал222 ; 163 
 1387 ; 20 копеек ; 1929 ;  ; Ag ; XF ; 37 ; sergemon ; 157 
 1388 ; 20 копеек ; 1929 ;  ; Ag ; XF ; 16 ; Алек ; 306 
 1389 ; 20 копеек ; 1929 ;  ; Ag ; XF+ ; 15 ; alehandr ; 221 
 1390 ; 20 копеек ; 1929 ;  ; Ag ; AU ; 48 ; arsenich-s ; 231 
 1391 ; 20 копеек ; 1930 ;  ; Ag ; XF ; 26 ; capitosha ; 155 
 1392 ; 20 копеек ; 1930 ;  ; Ag ; VF-XF ; 21 ; alehandr ; 93 
 1393 ; 15 копеек ; 1921 ;  ; Ag ; VF- ; 55 ; potapov0 ; 1097 
 1394 ; 15 копеек ; 1921 ;  ; Ag ; F-VF ; 64 ; potapov0 ; 1503 
 1395 ; 15 копеек ; 1923 ;  ; Ag ; AU ; 26 ; Злой 2 ; 701 
 1396 ; 15 копеек ; 1923 ;  ; Ag ; XF ; 15 ; puhetd ; 306 
 1397 ; 15 копеек ; 1923 ;  ; Ag ; XF ; 24 ; Russoff ; 122 
 1398 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 18 ; patron86 ; 77 
 1399 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 33 ; Russoff ; 77 
 1400 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 18 ; Russoff ; 85 
 1401 ; 15 копеек. Деформация ; 1923 ;  ; Ag ; VF- ; 13 ; Mon plaisir ; 57 
 1402 ; 15 копеек ; 1924 ;  ; Ag ; VF-XF ; 23 ; Алек ; 320 
 1403 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 11 ; taa ; 77 
 1404 ; 15 копеек ; 1925 ;  ; Ag ; XF- ; 16 ; мурашка ; 83 
 1405 ; 15 копеек ; 1925 ;  ; Ag ; XF+ ; 37 ; bv812 ; 193 
 1406 ; 15 копеек ; 1925 ;  ; Ag ; VF+ ; 12 ; capitosha ; 81 
 1407 ; 15 копеек ; 1925 ;  ; Ag ; VF ; 10 ; esacsa ; 70 
 1408 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 19 ; Алек ; 334 
 1409 ; 15 копеек ; 1928 ;  ; Ag ; AU ; 14 ; zydor ; 306 
 1410 ; 15 копеек ; 1928 ;  ; Ag ; XF+ ; 40 ; Алек ; 236 
 1411 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 20 ; capitosha ; 261 
 1412 ; 15 копеек ; 1928 ;  ; Ag ; AU ; 38 ; arsenich-s ; 200 
 1413 ; 15 копеек ; 1929 ;  ; Ag ; XF ; 48 ; Алек ; 323 
 1414 ; 15 копеек ; 1929 ;  ; Ag ; AU ; 30 ; bv812 ; 318 
 1415 ; 15 копеек ; 1930 ;  ; Ag ; XF ; 17 ; Алек ; 334 
 1416 ; 15 копеек ; 1930 ;  ; Ag ; VF ; 25 ; СЁМА ; 159 
 1417 ; 10 копеек ; 1923 ;  ; Ag ; VF+ ; 21 ; СЁМА ; 94 
 1418 ; 10 копеек ; 1923 ;  ; Ag ; VF ; 30 ; capitosha ; 102 
 1419 ; 10 копеек ; 1923 ;  ; Ag ; VF ; 17 ; cvetlana1 ; 77 
 1420 ; 10 копеек ; 1924 ;  ; Ag ; XF ; 47 ; Алек ; 714 
 1321 ; 3 рубля ; 1991 ; ЛМД Большой театр ; Ag ; Proof ; 37 ; KVU ; 2193 
 1322 ; 3 рубля ; 1991 ; ММД Триумфальная арка ; Ag ; Proof ; 29 ; KVU ; 2142 
 1323 ; 3 рубля ; 1992 ; ЛМД Троицкий собор ; Ag ; Proof ; 39 ; ld74 ; 2119 
 1324 ; 3 рубля ; 1992 ; ММД Академия наук в Санкт-Петербурге ; Ag ; Proof ; 18 ; potapov0 ; 1530 
 1325 ; 3 рубля ; 1993 ; ЛМД Анна Павлова ; Ag ; Proof ; 20 ; Island ; 1632 
 1326 ; 3 рубля ; 1993 ; ЛМД Кругосветка. Карта плавания ; Ag ; Proof ; 30 ; генерал222 ; 2185 
 1327 ; 3 рубля ; 1993 ; ЛМД Русский балет. Танцующая пара ; Ag ; Proof ; 17 ; Туборг ; 1500 
 1328 ; 3 рубля ; 1993 ; ММД Федор Шаляпин ; Ag ; Proof ; 22 ; Island ; 1734 
 1329 ; 3 рубля ; 1993 ; ММД "Сохраним наш мир". Бурый медведь ; Ag ; Proof ; 73 ; etalon ; 9025 
 1330 ; 3 рубля ; 1994 ; ММД "Сохраним наш мир". Соболь ; Ag ; Proof ; 69 ; D.F.C. ; 2550 
 1331 ; 3 рубля ; 2005 ; ММД Гос.акад.театр оперы и балета г.Новосибирска ; Ag ; Proof ; 38 ; alexnn ; 1610 
 1332 ; 3 рубля ; 2005 ; ММД 1000-летие Казани.Театр оперы и балета ; Ag ; Proof ; 46 ; shkon ; 1806 
 1333 ; 3 рубля ; 2009 ; Одигитриевская церковь. Смоленская обл. ; Ag ; Proof ; 19 ; stanla ; 2042 
 1334 ; 3 рубля ; 2010 ; 1000 лет Ярославлю ; Ag ; Proof ; 39 ; Donald Trump ; 2415 
 1335 ; 3 рубля ; 2010 ; Боевая башня "Вовнушки" ; Ag ; Proof ; 30 ; ЕВС ; 2246 
 1336 ; 2 рубля ; 1994 ; ЛМД П.П.Бажов ; Ag ; Proof ; 32 ; Туборг ; 934 
 1337 ; 2 рубля ; 1994 ; ММД Н.В.Гоголь ; Ag ; Proof ; 20 ; Туборг ; 1122 
 1338 ; 2 рубля ; 1994 ; ММД Ф.Ф.Ушаков ; Ag ; Proof ; 18 ; Туборг ; 755 
 1339 ; 2 рубля ; 1994 ; ЛМД И.А.Крылов ; Ag ; Proof ; 35 ; mercatel ; 700 
 1340 ; 2 рубля ; 1994 ; ММД И.Е.Репин ; Ag ; Proof ; 35 ; mercatel ; 680 
 1341 ; 2 рубля ; 1995 ; ММД А.С.Грибоедов ; Ag ; Proof ; 39 ; alex995 ; 659 
 1342 ; 2 рубля ; 1995 ; ММД Парад Победы (Жуков на коне) ; Ag ; Proof ; 35 ; Bizon6055 ; 1292 
 1343 ; 2 рубля ; 1995 ; ЛМД Парад Победы (флаги), на аверсе-Кремль ; Ag ; Proof ; 38 ; АЕМ ; 1122 
 1344 ; 2 рубля ; 1995 ; ЛМД Нюрнбергский процесс ; Ag ; Proof ; 43 ; АЕМ ; 931 
 1345 ; 2 рубля ; 1997 ; ММД Афанасий Никитин в России ; Ag ; Proof ; 50 ; shkon ; 7431 
 1346 ; 2 рубля ; 1997 ; ЛМД Афанасий Никитин в Индии ; Ag ; Proof ; 50 ; shkon ; 2000 
 1347 ; 2 рубля ; 2010 ; 200 лет хирургу Н.И.Пирогову ; Ag ; Proof ; 33 ; shkon ; 2142 
 1348 ; 1 рубль ; 1994 ; ЛМД Красная книга. Гималайский медведь ; Ag ; Proof ; 42 ; RusExo ; 1536 
 1349 ; 1 рубль ; 1994 ; ЛМД Красная книга. Среднеазиатская кобра ; Ag ; Proof ; 42 ; RusExo ; 1353 
 1350 ; 1 рубль ; 1994 ; ЛМД Красная книга. Краснозобая казарка ; Ag ; Proof ; 44 ; RusExo ; 1355 
 1351 ; 1 рубль ; 1997 ; ММД Большой театр. Москва ; Ag ; Proof ; 34 ; markvit ; 1016 
 1352 ; 1 рубль ; 1997 ; ММД Воскресенские ворота ; Ag ; Proof ; 30 ; markvit ; 1016 
 1353 ; 1 рубль ; 1997 ; ЛМД МГУ. Москва ; Ag ; Proof ; 30 ; markvit ; 1016 
 1354 ; 1 рубль ; 1997 ; ЛМД Герб Москвы ; Ag ; Proof ; 31 ; imi ; 1043 
