 5858 ; Акция Дания ;  ;  ;  ;  ; 15 ; Dino Zavr ; 102 
 1836 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 58 ; Николай74 ; 461 
 1837 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 10 ; alex265790 ; 623 
 1838 ; 1 рубль. Упаковка ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 33 ; krut0803 ; 1134 
 1839 ; 1 рубль. Упаковка ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 23 ; Serg3368 ; 1561 
 1840 ; 1 рубль. Упаковка ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; Proof ; 99 ; Serg3368 ; 2356 
 1841 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 21 ; Serg3368 ; 237 
 1842 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 21 ; Serg3368 ; 275 
 1843 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 14 ; ААФ ; 201 
 1844 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 17 ; щекин ; 365 
 1845 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 24 ; noobik001 ; 206 
 1846 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 19 ; noobik001 ; 230 
 1847 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 22 ; fishechka ; 453 
 1848 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 25 ; gulyy_mik ; 194 
 1849 ; 1 рубль. Упаковка ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 9 ; Serg3368 ; 461 
 1850 ; 5 рублей ; 1993 ; Древний Мерв ; Cu-Ni ; Proof ; 73 ; zelya ; 2397 
 1851 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 34 ; свободный18 ; 251 
 1852 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 35 ; 01020304 ; 255 
 1853 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 28 ; PROCONSUL ; 167 
 1854 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 16 ; вмонетав ; 159 
 1855 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 18 ; ААФ ; 164 
 1856 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 11 ; ААФ ; 164 
 1857 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 34 ; Fray ; 317 
 1858 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 14 ; ААФ ; 167 
 1859 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 15 ; ААФ ; 159 
 1860 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 11 ; ААФ ; 165 
 1861 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 22 ; Denver77 ; 1818 
 1862 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 27 ; Serg3368 ; 308 
 1863 ; 1 рубль. Новодел. Упаковка ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 29 ; xorek016 ; 535 
 1864 ; 1 рубль. Новодел. Упаковка ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 28 ; xorek016 ; 523 
 1865 ; 1 рубль. Новодел. Упаковка ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; Proof ; 24 ; krut0803 ; 920 
 1866 ; 1 рубль. Новодел. Упаковка ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 28 ; krut0803 ; 793 
 1867 ; 1 рубль. Новодел. Упаковка ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; Proof ; 25 ; noobik001 ; 618 
 1868 ; 1 рубль. Новодел. Упаковка ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 16 ; noobik001 ; 512 
 1769 ; 50 копеек ; 1967 ;  ; Cu-Ni ; XF ; 60 ; kalan ; 1428 
 1770 ; 50 копеек ; 1970 ;  ; Cu-Ni ; AU ; 40 ; strutikut ; 7595 
 1771 ; 50 копеек ; 1972 ;  ; Cu-Ni ; VF-XF ; 19 ; rad22 ; 245 
 1772 ; 50 копеек ; 1975 ;  ; Cu-Ni ; XF- ; 51 ; spstudio ; 2223 
 1773 ; 50 копеек ; 1976 ;  ; Cu-Ni ; XF ; 16 ; krut0803 ; 663 
 1774 ; 20 копеек ; 1967 ;  ; Cu-Ni ; XF- ; 29 ; bva150979 ; 1019 
 1775 ; 20 копеек ; 1970 ;  ; Cu-Ni ; VF-XF ; 37 ; СЁМА ; 3384 
 1776 ; 20 копеек ; 1971 ;  ; Cu-Ni ; XF- ; 45 ; matehev ; 4420 
 1777 ; 20 копеек ; 1974 ;  ; Cu-Ni ; XF ; 47 ; RusScat ; 1587 
 1778 ; 20 копеек ; 1975 ;  ; Cu-Ni ; XF- ; 38 ; Lizig1 ; 1599 
 1779 ; 10 копеек ; 1991 ; Без букв ; Cu-Ni ; AU ; 56 ; froloff ; 3094 
 1780 ; 5 копеек ; 1933 ;  ; Br ; F ; 59 ; masterovoi ; 15100 
 1781 ; 5 копеек ; 1934 ;  ; Br ; F ; 32 ; alex265790 ; 5382 
 1782 ; 5 копеек ; 1945 ;  ; Br ; VF- ; 19 ; Олег33 ; 1122 
 1783 ; 5 копеек ; 1951 ;  ; Br ; VF ; 32 ; Олег33 ; 1020 
 1784 ; 3 копейки ; 1927 ;  ; Br ; F ; 39 ; boroda ; 2040 
 1785 ; 3 копейки ; 1945 ;  ; Br ; F-VF ; 16 ; alex265790 ; 623 
 1786 ; 5 рублей ; 2003 ; СПМД ; Cu in Cu-Ni ; XF- ; 70 ; эдуард ; 9555 
 1787 ; 10 рублей. Брак монетного двора (сдвиг штемпеля) ; 2010 ;  ; лат/St ; AU ; 36 ; эдуард ; 7075 
 1788 ; 10 рублей. Брак чеканки ; 1991 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; VF- ; 35 ; 195267 ; 510 
 1789 ; 1 рубль. Аверс/Реверс 180 градусов ; 1992 ; Л ; Cu-Ni ; VF+ ; 17 ; эдуард ; 363 
 1790 ; 5 рублей. Брак монетного двора (аверс/реверс 130 градусов) ; 1992 ; Л ; Fe in Br ; VF+ ; 14 ; bva150979 ; 51 
 1791 ; 50 рублей. Брак монетного двора (непрочекан) ; 1993 ; ММД Плакир.сталь ; Cu/St ; XF+ ; 8 ; bva150979 ; 34 
 1792 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Prpof ; 28 ; krut0803 ; 1632 
 1793 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Proof ; 30 ; vasek ; 10200 
 1794 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Proof ; 17 ; gulyy_mik ; 1824 
 1795 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Proof ; 14 ; krut0803 ; 1563 
 1796 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Прыжки в длину ; Cu-Ni ; Proof ; 14 ; Blixa37 ; 1530 
 1797 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ; Proof ; 15 ; magpie ; 1658 
 1798 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 17 ; chuk ; 1064 
 1799 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Метание копья ; Cu-Ni ; Proof ; 25 ; chuk ; 2040 
 1800 ; 1 рубль ; 1991 ; Олимпиада в Барселоне. Бег ; Cu-Ni ; Proof ; 10 ; solder13 ; 1515 
 1801 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Велосипед ; Cu-Ni ; Proof ; 20 ; avstraliez2 ; 2257 
 1802 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 47 ; космос-2004 ; 257 
 1803 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 26 ; noobik001 ; 206 
 1804 ; 5 рублей. Упаковка ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 75 ; ZOLTAN333 ; 625 
 1805 ; 3 рубля. Упаковка ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 35 ; gulyy_mik ; 201 
 1806 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 13 ; metallolom ; 336 
 1807 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 30 ; noobik001 ; 203 
 1808 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 18 ; noobik001 ; 227 
 1809 ; 1 рубль. Упаковка ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 30 ; noobik001 ; 203 
 1810 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 33 ; Jokerius ; 203 
 1811 ; 1 рубль. Упаковка ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 45 ; Чародей ; 577 
 1812 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; AU ; 21 ; gola78 ; 267 
 1813 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 32 ; ZOLTAN333 ; 420 
 1814 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 8 ; ААФ ; 236 
 1815 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Unc ; 17 ; ААФ ; 236 
 1816 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 27 ; noobik001 ; 351 
 1817 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Unc ; 18 ; ААФ ; 251 
 1818 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 17 ; noobik001 ; 202 
 1719 ; 15 копеек ; 1925 ;  ; Ag ; XF- ; 15 ; ZAA_44 ; 202 
 1720 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 5 ; hugo ; 146 
 1721 ; 15 копеек ; 1927 ;  ; Ag ; VF ; 10 ; bingo71 ; 126 
 1722 ; 15 копеек ; 1928 ;  ; Ag ; XF+ ; 7 ; hugo ; 108 
 1723 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 14 ; DnSr ; 126 
 1724 ; 15 копеек ; 1929 ;  ; Ag ; XF ; 10 ; DnSr ; 501 
 1725 ; 10 копеек ; 1921 ;  ; Ag ; VF+ ; 58 ; sotnik ; 1602 
 1726 ; 10 копеек ; 1922 ;  ; Ag ; VF+ ; 23 ; DnSr ; 416 
 1727 ; 10 копеек ; 1922 ;  ; Ag ; F-VF ; 22 ; Олег33 ; 159 
 1728 ; 10 копеек ; 1923 ;  ; Ag ; AU ; 38 ; феникс55 ; 1583 
 1729 ; 10 копеек ; 1923 ;  ; Ag ; XF ; 15 ; ZAA_44 ; 126 
 1730 ; 10 копеек ; 1923 ;  ; Ag ; VF+ ; 13 ; гоша334 ; 100 
 1731 ; 10 копеек ; 1925 ;  ; Ag ; XF ; 10 ; Feldsher VPB ; 126 
 1732 ; 10 копеек ; 1925 ;  ; Ag ; XF ; 15 ; Feldsher VPB ; 123 
 1733 ; 10 копеек ; 1925 ;  ; Ag ; XF ; 10 ; hugo ; 165 
 1734 ; 10 копеек ; 1928 ;  ; Ag ; AU ; 30 ; Vanomah ; 14076 
 1735 ; 10 копеек ; 1928 ;  ; Ag ; XF+ ; 16 ; Verygood48 ; 204 
 1736 ; 10 копеек ; 1928 ;  ; Ag ; XF ; 17 ; bingo71 ; 137 
 1737 ; 10 копеек ; 1928 ;  ; Ag ; XF ; 9 ; гоша334 ; 104 
 1738 ; 10 копеек ; 1929 ;  ; Ag ; XF ; 14 ; topzol ; 171 
 1739 ; 10 копеек ; 1930 ;  ; Ag ; AU ; 44 ; strutikut ; 413 
 1740 ; 10 копеек ; 1930 ;  ; Ag ; XF- ; 9 ; Horta ; 126 
 1741 ; 10 копеек ; 1930 ;  ; Ag ; VF ; 7 ; bingo71 ; 126 
 1742 ; 5 копеек. В капсуле NGC ; 1924 ; Гурт гладкий ; Cu ; AU ; 46 ; froloff ; 5865 
 1743 ; 1 копейка ; 1925 ; Гурт рубчатый ; Cu ; F ; 43 ; alex265790 ; 6800 
 1744 ; Полкопейки ; 1927 ;  ; Cu ; VF-XF ; 45 ; rad22 ; 1152 
 1745 ; Полкопейки ; 1927 ;  ; Cu ; VF+ ; 41 ; drn137 ; 816 
 1746 ; Полкопейки ; 1927 ;  ; Cu ; VF ; 19 ; drn137 ; 825 
 1747 ; Полкопейки ; 1927 ;  ; Cu ; VF ; 36 ; wadimaks ; 800 
 1748 ; Полкопейки ; 1928 ;  ; Cu ; XF ; 50 ; Verygood48 ; 3570 
 1749 ; 500 рублей ; (1920-1922) ; Хорезмская народная республика. Кружок меньше. ; Br ; VF+ ; 52 ; dariy ; 3978 
 1750 ; 100 рублей ; (1920-1922) ; Хорезмская народная республика ; Br ; VF ; 60 ; sotnik ; 5999 
 1751 ; 25 рублей ; (1920-1922) ; Хорезмская народная республика ; Br ; VF- ; 54 ; sotnik ; 3978 
 1752 ; 20 рублей ; (1920-1922) ; Хорезмская народная республика ; Br ; F-VF ; 46 ; Guerras ; 4198 
 1753 ; Разменный знак 10. Шпицберген. Арктикуголь. С надписью "разменный знак". Подъем подлодки "Курск". Упаковка ; 2001СПМД ;  ; Cu-Ni ; Proof ; 3 ; Golofast ; 2039 
 1754 ; Разменный знак 10. Шпицберген. Арктикуголь. С надписью "разменный знак". Против терроризма. Нью-Йорк. 11 сентября. Упаковка ; 2001СПМД ;  ; Cu-Ni ; Proof ; 41 ; Xxzx ; 1943 
 1755 ; Разменный знак 10. Шпицберген. Арктикуголь. С надписью "разменный знак". Кончина Папы Иоанна Павла II ; 2005СПМД ;  ; Cu-Ni ; Proof ; 11 ; Golofast ; 4200 
 1756 ; 5 червонцев.  Красная книга. Белый журавль. Стерх ; 2013ММД ;  ; Би/м ; Proof ; 20 ; Danila-56 ; 1247 
 1757 ; 5 червонцев.  Красная книга. Жук-олень ; 2013ММД ;  ; Би/м ; Proof ; 23 ; Danila-56 ; 1247 
 1758 ; 5 пядей. Первопроходцы земли русской. Ерофей Павлович Хабаров ; 2013ММД ;  ; Cu-Ni ; Proof ; 24 ; Danila-56 ; 1020 
 1759 ; 5 пядей. Первопроходцы земли русской. Семен Иванович Дежнёв ; 2013ММД ;  ; Cu-Ni ; Proof ; 20 ; Danila-56 ; 1020 
 1760 ; 5 пядей. Первопроходцы земли русской. Атаман Ермак Тимофеевич. Герб времен Ивана Грозного ; 2013ММД ;  ; Cu-Ni ; Proof ; 32 ; Danila-56 ; 1247 
 1761 ; 5 пядей. Первопроходцы земли русской. Атаман Ермак Тимофеевич. Герб времен Ивана Грозного. С современным гербом ; 2013ММД ;  ; Cu-Ni ; Proof ; 27 ; Danila-56 ; 1247 
 1762 ; Один полтинник. Терешкова ; 2013ММД ;  ; Cu-Ni ; Proof ; 28 ; Danila-56 ; 1212 
 1763 ; Депозитный сертификат 5000 рублей. Всероссийский Биржевой банк ; 1991 ;  ; Cu-Ni ; AU ; 17 ; Буарон1925 ; 896 
 1764 ; 50 копеек ; 1946 ; о.Шпицберген ; б.м. ; VF ; 30 ; bva150979 ; 4794 
 1765 ; 10 копеек ; 1946 ; о.Шпицберген ; Br ; VF+ ; 49 ; KVU ; 3988 
 1766 ; Жетон Министерство торговли СССР №12 ;  ;  ; Ж/м ; XF ; 22 ; canissp ; 227 
 1767 ; 1 рубль-1 доллар "Разоружения" ; 1988 ;  ; Al ; AU ; 36 ; KVU ; 771 
 1768 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои.Дата 1990 вместо 1991 ; Cu-Ni ; XF ; 42 ; Ratmen ; 2996 
 1669 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF-XF ; 31 ; Arg ; 421 
 1670 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF-XF ; 47 ; Arg ; 421 
 1671 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF-XF ; 18 ; Horta ; 429 
 1672 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF-XF ; 13 ; Arg ; 420 
 1673 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF+ ; 13 ; Arg ; 414 
 1674 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 12 ; Arg ; 396 
 1675 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; F-VF ; 7 ; Arg ; 373 
 1676 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF+ ; 27 ; viktor2205 ; 580 
 1677 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 15 ; fisher_amur ; 419 
 1678 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 8 ; Horta ; 501 
 1679 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 14 ; Pipe ; 512 
 1680 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 33 ; johnsilver09 ; 412 
 1681 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 25 ; Horta ; 425 
 1682 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 11 ; Arg ; 416 
 1683 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 16 ; Arg ; 416 
 1684 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 13 ; Horta ; 421 
 1685 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 16 ; Horta ; 421 
 1686 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 12 ; Horta ; 421 
 1687 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF- ; 10 ; Horta ; 421 
 1688 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 9 ; Feldsher VPB ; 407 
 1689 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 11 ; Feldsher VPB ; 407 
 1690 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 16 ; Jokerius ; 416 
 1691 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; XF ; 26 ; viktor2205 ; 566 
 1692 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; XF ; 24 ; Horta ; 423 
 1693 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF/XF ; 19 ; Pipe ; 475 
 1694 ; Один полтинник ; 1927 ; (ПЛ 9 грамм) ; Ag ; XF ; 26 ; alishas ; 1224 
 1695 ; Один полтинник ; 1927 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 18 ; viktor2205 ; 996 
 1696 ; Один полтинник ; 1927 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 30 ; viktor2205 ; 906 
 1697 ; Один полтинник ; 1927 ; (ПЛ 9 грамм) ; Ag ; VF ; 24 ; wadimaks ; 1224 
 1698 ; 20 копеек ; 1922 ;  ; Ag ; VF ; 17 ; alex265790 ; 159 
 1699 ; 20 копеек ; 1922 ;  ; Ag ; VF ; 14 ; ZAA_44 ; 161 
 1700 ; 20 копеек ; 1923 ;  ; Ag ; XF+ ; 20 ; DnSr ; 308 
 1701 ; 20 копеек ; 1923 ;  ; Ag ; XF ; 20 ; DnSr ; 155 
 1702 ; 20 копеек ; 1923 ;  ; Ag ; XF ; 8 ; DnSr ; 204 
 1703 ; 20 копеек ; 1923 ;  ; Ag ; VF- ; 14 ; brat52 ; 84 
 1704 ; 20 копеек ; 1923 ;  ; Ag ; F-VF ; 11 ; brat52 ; 87 
 1705 ; 20 копеек ; 1925 ;  ; Ag ; XF ; 5 ; Horta ; 151 
 1706 ; 20 копеек ; 1925 ;  ; Ag ; VF- ; 11 ; апосум ; 86 
 1707 ; 20 копеек ; 1925 ;  ; Ag ; VF- ; 14 ; Horta ; 86 
 1708 ; 20 копеек ; 1928 ;  ; Ag ; XF+ ; 8 ; moneymax ; 214 
 1709 ; 20 копеек ; 1928 ;  ; Ag ; XF ; 18 ; лаботряс ; 126 
 1710 ; 20 копеек ; 1929 ;  ; Ag ; XF+ ; 7 ; hugo ; 164 
 1711 ; 20 копеек ; 1929 ;  ; Ag ; XF ; 24 ; рабинович ; 144 
 1712 ; 20 копеек ; 1929 ;  ; Ag ; VF+ ; 11 ; гоша334 ; 101 
 1713 ; 20 копеек ; 1930 ;  ; Ag ; XF ; 12 ; Ura ; 255 
 1714 ; 20 копеек ; 1930 ;  ; Ag ; VF ; 18 ; yunonik ; 94 
 1715 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 15 ; гоша334 ; 102 
 1716 ; 15 копеек ; 1923 ;  ; Ag ; VF ; 15 ; makar1993 ; 126 
 1717 ; 15 копеек ; 1923 ;  ; Ag ; VF ; 13 ; гоша334 ; 113 
 1718 ; 15 копеек ; 1923 ;  ; Ag ; VF- ; 18 ; OVT ; 126 
 1619 ; 3 рубля ; 1994 ; ЛМД Смольный институт в С-Пб ; Ag ; Proof ; 21 ; Affliction ; 1815 
 1620 ; 3 рубля ; 1998 ; СПМД Русский музей. Купчиха за чаем ; Ag ; Proof ; 24 ; Balagur ; 2045 
 1621 ; 3 рубля ; 2009 ; Одигитриевская церковь. Смоленская обл. ; Ag ; Proof ; 27 ; ZOLTAN333 ; 1917 
 1622 ; 3 рубля ; 2010 ; Георгий Победоносец ; Ag ; AU ; 21 ; alex265790 ; 1442 
 1623 ; 2 рубля. Упаковка ; 1994 ; ЛМД П.П.Бажов ; Ag ; Proof ; 57 ; космос-2004 ; 999 
 1624 ; 2 рубля ; 1994 ; ЛМД П.П.Бажов ; Ag ; Proof ; 17 ; vitapool ; 680 
 1625 ; Рубль. Полуточка ; 1921 ; (АГ) ; Ag ; XF/AU ; 58 ; Slonik ; 3954 
 1626 ; Рубль ; 1921 ; (АГ) ; Ag ; AU ; 56 ; buckshot ; 4162 
 1627 ; Рубль. Полуточка ; 1921 ; (АГ) ; Ag ; XF+/AU ; 49 ; quarter ; 7098 
 1628 ; Рубль ; 1921 ; (АГ) ; Ag ; VF+ ; 43 ; Fray ; 2559 
 1629 ; Рубль ; 1922 ; (АГ) ; Ag ; XF+ ; 37 ; DnSr ; 16322 
 1630 ; Рубль ; 1922 ; (ПЛ) ; Ag ; VF+ ; 29 ; мотыль ; 11887 
 1631 ; Рубль. В капсуле NGC ; 1924 ; (ПЛ) ; Ag ; Unc (details) ; 19 ; sotnik ; 5307 
 1632 ; Рубль ; 1924 ; (ПЛ) ; Ag ; AU ; 46 ; buckshot ; 2550 
 1633 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF ; 26 ; fisher_amur ; 2244 
 1634 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF ; 20 ; quarter ; 2267 
 1635 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF-XF ; 38 ; sokol76 ; 2040 
 1636 ; 50 копеек ; 1921 ; (АГ) ; Ag ; AU/XF ; 32 ; Feldsher VPB ; 1100 
 1637 ; 50 копеек ; 1921 ; (АГ) ; Ag ; XF+ ; 22 ; MBP ; 1055 
 1638 ; 50 копеек ; 1921 ; (АГ) ; Ag ; XF ; 23 ; Feldsher VPB ; 869 
 1639 ; 50 копеек ; 1921 ; (АГ) ; Ag ; VF+ ; 34 ; ship-nik ; 668 
 1640 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; AU ; 29 ; buckshot ; 1734 
 1641 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; AU ; 28 ; buckshot ; 1530 
 1642 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF+ ; 30 ; quarter ; 665 
 1643 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF ; 27 ; Horta ; 453 
 1644 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF ; 31 ; Horta ; 516 
 1645 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF ; 23 ; Horta ; 445 
 1646 ; 50 копеек ; 1922 ; (АГ) ; Ag ; XF- ; 20 ; alex265790 ; 1259 
 1647 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF- ; 21 ; Feldsher VPB ; 437 
 1648 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF-XF ; 29 ; Horta ; 531 
 1649 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF-XF ; 16 ; Feldsher VPB ; 435 
 1650 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF+ ; 14 ; Arg ; 425 
 1651 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF/XF ; 13 ; sokol76 ; 388 
 1652 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF- ; 22 ; Arg ; 395 
 1653 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; F-VF ; 10 ; Arg ; 410 
 1654 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; AU ; 27 ; Drusa80 ; 975 
 1655 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; AU ; 44 ; buckshot ; 920 
 1656 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; XF/AU ; 18 ; DnSr ; 847 
 1657 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; XF+ ; 15 ; strutikut ; 567 
 1658 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; XF+ ; 17 ; Ura ; 583 
 1659 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; XF+ ; 11 ; Horta ; 439 
