 5653 ; Открытка Рождественская ; 1900 ;  ;  ;  ; 63 ; йцукен ; 461 
 2931 ; 2 марки. Германия. Фридрих Шиллер ; 1934 ;  ; Ag ; XF ; 74 ; uporleza ; 4529 
 2932 ; 2 марки. Германия. Церковь в Потсдаме ; 1934A ;  ; Ag ; VF+ ; 25 ; дитрих11 ; 612 
 2933 ; 2 марки. Германия. Церковь в Потсдаме ; 1934D ;  ; Ag ; VF+ ; 28 ; graff36alex ; 630 
 2934 ; 2 марки. Германия. Церковь в Потсдаме ; 1934E ;  ; Ag ; XF- ; 30 ; Декарт ; 1062 
 2935 ; 2 марки. Германия. Церковь в Потсдаме ; 1934F ;  ; Ag ; VF+ ; 25 ; ДУНКАН МАКЛАУД ; 630 
 2936 ; 2 марки. Германия. Церковь в Потсдаме ; 1934G ;  ; Ag ; VF+ ; 30 ; bob375 ; 844 
 2937 ; 2 марки. Германия. Церковь в Потсдаме ; 1934J ;  ; Ag ; VF+ ; 30 ; bob375 ; 816 
 2938 ; 2 марки. Германия. Подписная кирха ; 1934А ;  ; Ag ; VF+ ; 27 ; дитрих11 ; 547 
 2939 ; 2 марки. Германия. Подписная кирха ; 1934Е ;  ; Ag ; VF+ ; 33 ; corsar ; 643 
 2940 ; 2 марки. Германия. Подписная кирха ; 1934Е ;  ; Ag ; VF-XF ; 28 ; corsar ; 680 
 2941 ; 2 марки. Германия. Подписная кирха ; 1934F ;  ; Ag ; VF-XF ; 32 ; ДУНКАН МАКЛАУД ; 643 
 2942 ; 2 марки. Германия. Подписная кирха ; 1934G ;  ; Ag ; VF-XF ; 31 ; bob375 ; 665 
 2943 ; 2 марки. Германия. Пауль фон Гинденбург ; 1936D ;  ; Ag ; VF+ ; 61 ; заяц побегаец ; 813 
 2944 ; 2 марки. Германия. Пауль фон Гинденбург ; 1936G ;  ; Ag ; XF+ ; 71 ; uporleza ; 1842 
 2945 ; 2 марки. Германия. Пауль фон Гинденбург ; 1936D ;  ; Ag ; VF+ ; 28 ; wsd ; 713 
 2946 ; 2 марки. Германия. Пауль фон Гинденбург ; 1936E ;  ; Ag ; VF+ ; 52 ; niko1968 ; 2493 
 2947 ; 2 марки. Германия. Пауль фон Гинденбург ; 1936G ;  ; Ag ; VF-XF ; 79 ; solder13 ; 1457 
 2948 ; 2 марки. Германия. Пауль фон Гинденбург ; 1936J ;  ; Ag ; VF-XF ; 71 ; prince1959 ; 4902 
 2949 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937A ;  ; Ag ; XF- ; 22 ; ШУТник ; 309 
 2950 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937D ;  ; Ag ; VF+ ; 26 ; Ostriy ; 333 
 2951 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937E ;  ; Ag ; VF-XF ; 30 ; fadeev.dima ; 351 
 2952 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937F ;  ; Ag ; VF+ ; 34 ; ШУТник ; 343 
 2953 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937G ;  ; Ag ; VF+ ; 28 ; ШУТник ; 340 
 2954 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937J ;  ; Ag ; VF-XF ; 25 ; fadeev.dima ; 347 
 2955 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937А ;  ; Ag ; VF-XF ; 20 ; fadeev.dima ; 312 
 2856 ; Эскудо. Новая Гранада (Колумбия). М-3,4гр ; 1810 ;  ; Au ; XF- ; 44 ; $$$ ; 12271 
 2857 ; 10 долларов. Фиджи. М-1,2гр ; 2003 ;  ; Au ; Proof-Like ; 11 ; hugo ; 2760 
 2858 ; 1 сертум. Бутан. М-1,2гр ; 1995 ;  ; Au ; XF+ ; 29 ; hugo ; 3467 
 2859 ; 1500 франков. Конго. М-1,2гр ; 2005 ;  ; Au ; Proof-Like ; 9 ; hugo ; 2753 
 2860 ; 50 вату. Вануату. М-1,2гр ; 1998 ;  ; Au ; Proof-Like ; 7 ; hugo ; 2753 
 2861 ; 5 долларов. Марианские острова. М-1,22гр ; 2005 ;  ; Au ; Proof-Like ; 13 ; hugo ; 3500 
 2862 ; 50 шиллингов. Сомали. М-1,22гр ; 2002 ;  ; Au ; Proof-Like ; 11 ; hugo ; 2479 
 2863 ; 10 долларов. Либерия. М-1,22гр ; 2001 ;  ; Au ; Proof-Like ; 5 ; hugo ; 2833 
 2864 ; 20 долларов. Либерия. М-1,18гр ; 1997 ;  ; Au ; Proof-Like ; 21 ; hugo ; 3743 
 2865 ; 5 песо. Куба. М-1,2гр ; 2005 ;  ; Au ; Proof-Like ; 13 ; hugo ; 4000 
 2866 ; 10 долларов. Наури. М-1,2гр ; 2003 ;  ; Au ; Proof-Like ; 11 ; hugo ; 2763 
 2867 ; 50 вату. Вануату. Олимпийские игры ; 1997 ;  ; Au ; Proof-Like ; 12 ; mountblade ; 2754 
 2868 ; 10 долларов. Ниуэ. Статуя Свободы ; 1997 ;  ; Au ; Proof-Like ; 29 ; sileng ; 3009 
 2869 ; 1 сертум. Бутен. Солнечная система ; 1995 ;  ; Au ; Proof-Like ; 20 ; mountblade ; 3400 
 2870 ; 1500 франков. Кот Д`Ивуар. Ф.Шопен. М-1,25г ; 2007 ;  ; Au ; Proof-Like ; 22 ; Как в лучших домах ; 2958 
 2871 ; Талер. Австрия ; 1754 ;  ; Ag ; XF- ; 66 ; Olmi ; 20001 
 2872 ; Талер. Австрия. Мария Терезия. Новодел ; 1780 ;  ; Ag ; XF ; 27 ; oleko ; 1128 
 2873 ; Талер. Австрия. Мария Терезия. Новодел ; 1780 ;  ; Ag ; XF/AU ; 9 ; denisey57 ; 1145 
 2874 ; 1 талер. Австрия. Мария Терезия. Новодел ; 1780 ;  ; Ag ; XF+ ; 8 ; Коллекционеръ. ; 1122 
 2875 ; Талер. Австрия ; 1794 ;  ; Ag ; VF- ; 32 ; Vanoid ; 3053 
 2876 ; Талер. Германия, Бавария ; 1829 ;  ; Ag ; XF ; 82 ; razum0610 ; 20586 
 2877 ; Талер. Пруссия ; 1833А ;  ; Ag ; VF ; 24 ; mordvin ; 2592 
 2878 ; Талер. Пруссия ; 1858А ;  ; Ag ; F+ ; 22 ; заяц побегаец ; 2543 
 2879 ; Талер. Германия, Франкфурт ; 1860 ;  ; Ag ; VF ; 12 ; Elephant ; 3001 
 2880 ; Талер. Ганновер ; 1866В ;  ; Ag ; VF ; 38 ; buhar1956 ; 3434 
 2881 ; Талер. Германия, Франкфурт ; 1865 ;  ; Ag ; VF ; 35 ; Elephant ; 2958 
 2882 ; Талер. Пруссия. В честь разгрома Наполеона ; 1871A ;  ; Ag ; XF- ; 34 ; Aywa ; 3060 
 2883 ; 1/3 талера. Пруссия ; 1773 ;  ; Ag ; F ; 48 ; Вини-Пруф ; 773 
 2884 ; 1/6 талера. Саксония ; 1763 ;  ; Ag ; F ; 44 ; mkm1968 ; 701 
 2885 ; 5 марок. Германия, Пруссия ; 1876В ;  ; Ag ; VF ; 34 ; electra ; 1724 
 2886 ; 5 марок. Германия, Вюртемберг ; 1876F ;  ; Ag ; VF+ ; 37 ; mordvin ; 2554 
 2887 ; 5 марок. Германия, Пруссия ; 1891А ;  ; Ag ; VF-XF ; 40 ; ulysse ; 2246 
 2888 ; 5 марок. Германия, Пруссия. 200 лет Пруссии ; 1901 ;  ; Ag ; VF-XF ; 48 ; Elephant ; 4684 
 2889 ; 5 марок. Германия, Баден ; 1901G ;  ; Ag ; VF ; 62 ; ulysse ; 4997 
 2890 ; 5 марок. Германия, Бавария ; 1902D ;  ; Ag ; VF ; 37 ; Elephant ; 1702 
 2891 ; 5 марок. Германия. Пруссия ; 1902А ;  ; Ag ; VF ; 28 ; 21011984andrei ; 1529 
 2892 ; 5 марок. Германия, Пруссия ; 1903А ;  ; Ag ; VF-XF ; 29 ; osir12 ; 1540 
 2893 ; 5 марок. Германия, Вюртемберг ; 1907F ;  ; Ag ; VF-XF ; 34 ; sveta6369 ; 1779 
 2894 ; 5 марок. Германия, Пруссия ; 1908А ;  ; Ag ; VF+ ; 28 ; Elephant ; 1624 
 2895 ; 5 марок. Германия, Бавария ; 1914D ;  ; Ag ; XF ; 31 ; дитрих11 ; 8181 
 2896 ; 5 марок. Германия, Пруссия ; 1914А ;  ; Ag ; XF- ; 22 ; Elephant ; 1901 
 2897 ; 5 марок (медальные). Веймар. Пауль фон Гинденбург ; 1927D ;  ; Ag ; XF ; 24 ; lsp25 ; 2267 
 2898 ; 5 марок (медальные). Веймар. Пауль фон Гинденбург ; 1927D ;  ; Ag ; XF+/AU ; 27 ; mordvin ; 3108 
 2899 ; 5 марок. Германия ; 1931А ;  ; Ag ; VF-XF ; 75 ; bob375 ; 5545 
 2900 ; 5 марок. Германия. Церковь в Потсдаме ; 1934E ;  ; Ag ; F ; 31 ; Алекс137 ; 425 
 2901 ; 5 марок. Германия. Церковь в Потсдаме ; 1934D ;  ; Ag ; VF ; 35 ; bob375 ; 601 
 2902 ; 5 марок. Германия. Церковь в Потсдаме ; 1935E ;  ; Ag ; VF- ; 44 ; птичка16 ; 772 
 2903 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935А ;  ; Ag ; VF+ ; 21 ; ШУТник ; 637 
 2904 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936F ;  ; Ag ; VF ; 29 ; птичка16 ; 781 
 2905 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936А ;  ; Ag ; VF- ; 39 ; Алекс137 ; 473 
 2480 ; Лот монет СССР (19шт): 10коп ; 1961-1991 ;  ; Cu-Ni ; VF+/XF ; 19 ; sts ; 51 
 2481 ; Лот монет Банка России: 1 коп (20шт) ; 2007 ;  ; Cu-Ni ; XF+/AU ; 16 ; Blagorodie ; 98 
 2482 ; Лот монет Банка России: 2 руб (3шт). Повороты ; 1997,1998,2007 ;  ; Cu-Ni ; VF ; 39 ; 1010110 ; 101 
 2483 ; Лот монет СССР: 2,5,10,15,20 коп (10шт) ; 1930-1954 ;  ; Ni,Br ; F/F+ ; 33 ; Dub-Dubom ; 357 
 2484 ; Лот монет СССР: 5 копеек (13шт) ; 1980-1991 ;  ; Cu-Zn ; XF ; 50 ; Dub-Dubom ; 261 
 2485 ; Лот монет СССР: 5 копеек (7шт) ; 1974-1980 ;  ; Cu-Zn ; VF/XF- ; 51 ; sts ; 152 
 2486 ; Лот монет СССР (7шт): 10 коп ; 1969-1981 ;  ; Cu-Ni ; AU ; 45 ; Юстас ; 81 
 2487 ; Лот монет "Освобожденные города": 5 рублей (14шт) ; 2016 ;  ; Ni/St ; AU ; 30 ; buynyi76 ; 561 
 2488 ; Лот монет СССР: 10,15,20 коп (13шт) ; 1931-1942 ;  ; Ni ; VG/G ; 58 ; trast ; 2318 
 2489 ; Лот монет СССР: 50 копеек (14шт) ; 1966-1990 ;  ; Cu-Ni ; VF/XF ; 54 ; svin ; 591 
 2490 ; Лот монет СССР: 5,1 руб, 20,15,10 коп (15шт) ; 1961-1991 ;  ; Cu-Ni ; VF/XF ; 19 ; Pantera ; 51 
 2491 ; Лот монет СССР: 1 рубль,50,20,15,10 коп (5шт) ; 1967 ;  ; Cu-Ni ; VF- ; 42 ; andrej.fedorov.1971 ; 179 
 2492 ; Лот монет Банка России: 10 руб (3шт) Регионы ; 2007,2014 ;  ; Би/м ; XF ; 11 ; andrej.fedorov.1971 ; 153 
 2493 ; 2 рубля Набор "Города-герои" ; 2000 ;  ; Cu-Ni ; XF+/AU ; 33 ; Dub-Dubom ; 459 
 2494 ; Лот монет СССР: 50 коп (13шт) ; 1964-1988 ;  ; Cu-Ni ; VF/XF ; 28 ; Dub-Dubom ; 389 
 2495 ; Лот монет СССР: 2,5 коп (2шт) ; 1924 ;  ; Cu ; VG ; 15 ; Dub-Dubom ; 153 
 2496 ; Лот монет Банка России: 5 рублей (3шт) 170 лет РГО ; 2015 ;  ; Ni/St ; AU ; 19 ; Pantera ; 123 
 2497 ; Лот монет Банка России (Астраханская обл, Свердловская обл): 10 руб (2шт) ; 2008 ;  ; Би/м ; AU ; 25 ; mixey ; 104 
 2498 ; Лот монет Банка России: 10 рублей (3шт) Регионы ; 2016 ;  ; Би/м ; AU ; 23 ; StanislavAK ; 133 
 2499 ; Лот монет Банка России: 5 рублей (14шт) Города – столицы государств, освобожденные советскими войсками от немецко-фашистских захватчиков ; 2016 ;  ; Ni/St ; AU ; 37 ; buynyi76 ; 783 
 2500 ; Лот монет Банка России: 10 рублей (3шт) Города ; 2012 ;  ; Би/м ; AU ; 24 ; StanislavAK ; 156 
 2501 ; Лот монет Банка России: 10 рублей (3шт) Регионы ; 2014 ;  ; Би/м ; AU ; 25 ; Pantera ; 153 
 2502 ; Лот монет Банка России: 10 рублей (3шт) Регионы ; 2016 ;  ; Би/м ; AU ; 27 ; StanislavAK ; 143 
 2503 ; Лот монет России (14шт): 10 рублей. Древние Города России ; 2002-2007 ;  ; би/м ; XF ; 38 ; buben ; 1558 
 2504 ; Лот монет Банка России: 5 рублей (14шт) Города – столицы государств, освобожденные советскими войсками от немецко-фашистских захватчиков ; 2016 ;  ; Ni/St ; AU ; 34 ; val211 ; 554 
 2505 ; Лот монет Банка России: 10 рублей (3шт) Регионы ; 2014 ;  ; Би/м ; AU ; 23 ; Dub-Dubom ; 206 
 2506 ; Лот монет СССР: 50 копеек (3шт) ; 1980-1986 ;  ; Cu-Ni ; XF+ ; 24 ; мон ; 138 
 2507 ; Лот монет Банка России: 10 рублей (3шт) Регионы ; 2014 ;  ; Би/м ; AU ; 10 ; Alina ; 150 
 2508 ; Лот монет Банка России: 10 рублей (3шт) ГВС ; 2016 ;  ; Лат/St ; AU ; 32 ; StanislavAK ; 118 
 2509 ; Лот монет СССР: 15,20 коп (4шт) ; 1961-1978 ;  ; Cu-Ni ; AU ; 74 ; shknikolay ; 261 
 2510 ; Лот монет Банка России: 10 рублей (3шт) Регионы ; 2016 ;  ; Би/м ; AU ; 25 ; StanislavAK ; 147 
 2511 ; Лот монет России (6шт): 50р,20р,10р,5р,1р ; 1992-1993 ;  ; б/м,жм ; VF/XF ; 24 ; yuri.gruzdev ; 31 
 2512 ; Лот монет СССР (юбилейные): 1 руб (6шт) ; 1965-1975 ;  ; Cu-Ni ; F-VF/VF-XF ; 16 ; Dub-Dubom ; 184 
 2513 ; Лот монет СССР: 5,10,15 коп (10шт) ; 1930-1953 ;  ; Ni,Br ; F-/VF- ; 20 ; Dub-Dubom ; 459 
 2514 ; Лот монет России (4шт): 2р,1р,50коп,10коп ; 1999 ;  ;  ; VF ; 20 ; durmanik ; 374 
 2515 ; Лот монет Банка России: 100,50 руб (6шт) ; 1992 ;  ; Би/м ; XF/AU ; 50 ; Dub-Dubom ; 153 
 2516 ; Лот монет Банка России: 10 рублей (3шт) Города ; 2010 ;  ; Би/м ; XF/AU ; 14 ; Dub-Dubom ; 126 
 2517 ; Лот монет Приднестровской Республики (3шт) ; 2016 ;  ; Ni/St ; AU ; 33 ; kvm64 ; 208 
 2518 ; Лот монет СССР: 1 коп (42шт) ;  ;  ; Cu-Zn ; F-/VF- ; 23 ; Blagorodie ; 227 
 2519 ; Лот монет СССР: 3,10,15 коп (6шт) ; 1953-1957 ;  ; Ni,Br ; VG/VF- ; 10 ; Dub-Dubom ; 92 
 2520 ; Лот монет СССР (13шт): 1 коп ; 1972-1991 ;  ; Cu-Zn ; VF/XF ; 17 ; Blagorodie ; 102 
 2521 ; Лот монет СССР (5шт): 10руб,50коп,15коп,10коп,5коп ; 1925-1991 ;  ; Ag,Ni,Cu-Zn ; F/VF+ ; 35 ; Blagorodie ; 206 
 2522 ; Лот монет Банка России: 5 рублей (14шт) Города – столицы государств, освобожденные советскими войсками от немецко-фашистских захватчиков ; 2016 ;  ; Ni/St ; AU ; 41 ; buynyi76 ; 779 
 2523 ; Лот монет СССР: 2,1 коп (8шт) ; 1928-1957 ;  ; Br ; VG/F- ; 39 ; Blagorodie ; 329 
 2524 ; Лот монет СССР: 5,3 коп (8шт) ; 1928-1952 ;  ; Br ; VG/F- ; 41 ; andrej.fedorov.1971 ; 450 
 2525 ; Лот монет СССР: 50 коп (2шт) ; 1964,1985 ;  ; Cu-Ni ; VF+ ; 15 ; ANGEL 23 ; 47 
 2526 ; Лот монет СССР: 2 коп (24шт) ; 196-1974,1976-1990 ;  ; Cu-Zn ; VF/XF- ; 19 ; Blagorodie ; 227 
 2527 ; Лот монет Банка России: 5 рублей (14шт) Города – столицы государств, освобожденные советскими войсками от немецко-фашистских захватчиков ; 2016 ;  ; Ni/St ; AU ; 43 ; buynyi76 ; 779 
 2854 ; 10 корон. Австрия. М - 3,385г ; 1908 ;  ; Au ; XF- ; 20 ; cochu ; 8162 
 2855 ; 20 франков. Франция. Людовик XVIII. М-6,4гр ; 1818 ;  ; Au ; XF- ; 32 ; cochu ; 16599 
 2430 ; 1 рубль ; 1984 ;  ; Cu-Ni ; VF-XF ; 49 ; 1000 ; 430 
 2431 ; 1 рубль ; 1985 ;  ; Cu-Ni ; XF ; 62 ; 1000 ; 412 
 2432 ; 1 рубль ; 1986 ;  ; Cu-Ni ; XF- ; 51 ; durmanik ; 394 
 2433 ; 1 рубль ; 1987 ;  ; Cu-Ni ; XF- ; 32 ; durmanik ; 525 
 2434 ; 20 копеек. В капсуле PCGS. AU58 ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ;  ; 55 ; lord77 ; 913 
 2435 ; 20 копеек. В капсуле PCGS. AU55 ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ;  ; 32 ; 11111 ; 714 
 2436 ; Набор монет "Олимпиада-80" (6шт): 1 рубль. Коробка ; 1977-1980 ;  ; Cu-Ni ; Unc/AU ; 85 ; циркус ; 2397 
 2437 ; Набор монет Банка России (70 лет победы): 5 руб (5шт) + жетон. Буклет ; 2015 ;  ; Ni/St ; AU ; 67 ; sotnik ; 1899 
 2438 ; Набор монет СССР (Олимпиада 80): 1 руб (6шт). В коробке крышка отломана ; 1977-1980 ;  ; Cu-Ni ; AU/Unc ; 38 ; Dмитрий ; 1192 
 2439 ; Набор монет Банка России: 1 рубль (7шт) 300-летие основания Санкт-Петербурга. Буклет ; 2003 ;  ; Ag ; Proof ; 54 ; Коллекционер СНГ ; 28662 
 2440 ; Набор монет Банка России (50 лет победы): 100,50,20,10,5,1 руб (6шт) + жетон Буклет ; 1995 ;  ; Cu-Ni,Cu-Zn ; AU ; 24 ; Mike! ; 9744 
 2441 ; 5 рублей. 170 лет РГО ; 2015 ;  ; Ni/St ; AU ; 44 ; syslik ; 100 
 2442 ; Альбом монет Банка России (Крым и Севастополь): 10 руб (2шт) ; 2014 ;  ; Лат/St ; AU ; 31 ; andrej.fedorov.1971 ; 209 
 2443 ; 10 рублей. Буклет ; 2005 ; Республика Татарстан ; Би/м ; AU ; 13 ; syslik ; 99 
 2444 ; Лот монет "Освобожденные города": 5 рублей (14шт). Альбом ; 2016 ;  ; Ni/St ; AU ; 39 ; Valentin247 ; 918 
 2445 ; Набор памятных монет "50 ЛЕТ Победы" (6шт)6 100руб,50руб,20руб,10руб,5руб,1руб + жетон. Буклет ; 1995 ;  ; бм,ж/м ; AU ; 43 ; Mike! ; 9955 
 2446 ; Набор монет Шпицбергена: 10,25,50,100 рублей (4шт). Буклет ; 1993 ;  ;  ; XF/AU ; 45 ; uj ; 1938 
 2447 ; Альбом "200-летие победы в Отечественной войне" (28шт)6 10р,5р,2р ; 2012 ;  ; Cu-Ni,St/Lat ; AU ; 46 ; Pantera ; 680 
 2448 ; Альбом "70-летие Победы" (18шт)6 5рублей. Операции ВОВ ; 2014 ;  ; Cu-Ni ; AU ; 50 ; Kosmas ; 775 
 2449 ; Набор "200-летие образования в России министерств" ; 2002 ;  ; Би/м,ж/м ; AU ; 36 ; порт ; 7182 
 2450 ; Набор монет (70 лет Октябрьской революции): 5,3,1 руб (3шт). Пластиковая упаковка сломана (отсутствует стенка) ; 1987 ;  ; Cu-Ni ; Proof ; 37 ; Wulf ; 2608 
 2451 ; Набор монет СССР (50 лет Советской власти): 1 руб, 50,20,15,10 коп (5шт) + жетон. Упаковка ; 1967 ;  ; Cu-Ni,Cu-Zn ; AU ; 42 ; Wulf ; 1919 
 2452 ; Набор монет СССР (9шт): 1руб,50коп,20коп,15коп,10коп,5коп,3коп,2коп,1коп+жетон ЛМД. Упаковка края отслаиваются ; 1970 ;  ; Cu-Ni,Cu-Zn ; AU ; 61 ; кое кто ; 75800 
 2453 ; Лот монет СССР: 10,3,2,1 коп (4шт) + 2 жетона. Пластиковая упаковка нарушена ; 1975 ;  ; Cu-Ni,Cu-Zn ; AU ; 22 ; suite46 ; 340 
 2454 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка ; 1977 ;  ; Cu-Ni,Cu-Zn ; XF/AU ; 25 ; bva150979 ; 1919 
 2455 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) + 2 жетона. Пластиковая упаковка ; 1979 ;  ; Cu-Ni,Cu-Zn ; AU ; 43 ; Wulf ; 1881 
 2456 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 1997СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 43 ; vkgb74 ; 2161 
 2457 ; Набор монет Банка России: 5,2,1 руб, 50,10,5,1 коп (7шт) + жетон. Буклет ; 2002СПМД ;  ; Cu-Ni,Cu-Zn ; AU ; 38 ; прохожий ; 20400 
 2458 ; Набор монет Банка России: 2,1 руб 50,10,5,1 коп (6шт)+ жетон. Буклет ; 2007СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 26 ; Wulf ; 1134 
 2459 ; Набор монет Банка России: 5, 2,1 руб 50,10,5,1 коп (7шт)+ жетон. Буклет ; 2008СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 27 ; ailiveilim ; 1108 
 2460 ; Набор монет Банка России: 5, 2,1 руб 50,10,5,1 коп (7шт)+ жетон. Буклет ; 2009СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 34 ; u10257 ; 1653 
 2461 ; Набор разменных монет (7шт): 5р,2р,1р,50коп,10коп,5коп,1коп + жетон СПМД. Магнитн. Буклет ; 2009 ;  ; б/м,жм ; AU ; 28 ; sotnik ; 1500 
 2462 ; Годовой набор монет Банка России: 100, 50,20,10,5,1 рубль (6шт)+ жетон. Упаковка ; 1992 ;  ; Cu-Ni,Би/м,Ж/м ; AU ; 36 ; Kosmas ; 1103 
 2463 ; 1 рубль. Графическое изображение рубля. Буклет ; 2014 ;  ; Ni/St ; AU ; 17 ; syslik ; 33 
 2464 ; Лот монет СССР: 5шт ; 1991 ;  ; Cu-Ni,Би/м ; XF ; 27 ; Alina ; 100 
 2465 ; Лот монет СССР: 1,3,5 коп (4шт) ; 1924 ;  ; Cu ; VG/F ; 22 ; Blagorodie ; 918 
 2466 ; Лот монет Банка России (6шт) 10 руб ; 2016 ;  ; Би/м ; AU ; 30 ; StanislavAK ; 257 
 2467 ; Лот монет Банка России: 10 руб (3шт) ГВС ; 2011-2012 ;  ; Лат/St ; XF- ; 21 ; syslik ; 77 
 2468 ; Лот монет Банка России: 10,2 руб (4шт) ; 2000-2005 ;  ; Cu-Ni,Би/м ; VF+/XF- ; 20 ; durmanik ; 204 
 2469 ; Лот монет Банка России (6шт) 10 руб ; 2016 ;  ; Би/м ; AU ; 21 ; electra ; 242 
 2470 ; Лот монет Банка России (6шт) 10 руб ; 2016 ;  ; Би/м ; AU ; 25 ; StanislavAK ; 232 
 2471 ; Лот монет Банка России: 2 руб (4шт) Города Герои ; 2000 ;  ; Cu-Ni ; XF- ; 43 ; syslik ; 235 
 2472 ; Лот монет Банка России: 10 рублей (3шт) ГВС ; 2016 ;  ; Лат/St ; AU ; 26 ; StanislavAK ; 132 
 2473 ; Лот монет "Освобожденные города": 5 рублей (14шт) ; 2016 ;  ; Ni/St ; AU ; 46 ; val211 ; 779 
 2474 ; Лот монет Банка России (столицы) 5 руб 14шт ; 2016 ;  ; Ni/St ; AU ; 39 ; buynyi76 ; 795 
 2475 ; Лот монет Банка России: 5 рублей (14шт) Города – столицы государств, освобожденные советскими войсками от немецко-фашистских захватчиков ; 2016 ;  ; Ni/St ; AU ; 38 ; buynyi76 ; 779 
 2476 ; Лот монет СССР: 5 коп (5шт) ; 1930-1939 ;  ; Br ; VG/F ; 47 ; Dub-Dubom ; 599 
 2477 ; Лот монет СССР: 3 коп (4шт) ; 1929-1946 ;  ; Br ; F+/VF ; 29 ; andrej.fedorov.1971 ; 225 
 2478 ; Лот монет Банка России: 1,2,5,10 рублей (4шт) ; 2016 ;  ; Ni/St,Лат/St ; AU ; 8 ; cr2952 ; 24 
 2479 ; Лот монет СССР (50 лет Советской власти 1967): 50,20,15,10 коп (4шт) ; 1967 ;  ; Cu-Ni ; VF ; 12 ; Андреич11 ; 161 
 2380 ; 15 копеек ; 1946 ;  ; Ni ; VF ; 12 ; molodoi ; 34 
 2381 ; 15 копеек ; 1936 ;  ; Ni ; VF ; 27 ; Олег33 ; 123 
 2382 ; 15 копеек ; 1945 ;  ; Ni ; VF ; 20 ; molodoi ; 128 
 2383 ; 15 копеек ; 1931 ;  ; Ni ; F- ; 8 ; cr2952 ; 46 
 2384 ; 15 копеек ; 1933 ;  ; Ni ; F- ; 53 ; cr2952 ; 224 
 2385 ; 10 копеек ; 1932 ;  ; Ni ; VF- ; 13 ; Олег33 ; 114 
 2386 ; 10 копеек ; 1943 ;  ; Ni ; VF- ; 25 ; Andre32 ; 171 
 2387 ; 10 копеек ; 1940 ;  ; Ni ; VF- ; 7 ; Maksss163 ; 37 
 2388 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 3 ; 312 ; 36 
 2389 ; 10 копеек ; 1952 ;  ; Ni ; VF ; 8 ; sergeimost ; 37 
 2390 ; 10 копеек ; 1950 ;  ; Ni ; VF ; 17 ; Al1964 ; 80 
 2391 ; 10 копеек ; 1956 ; В венке герба 16 лент ; Ni ; XF- ; 17 ; molodoi ; 63 
 2392 ; 10 копеек ; 1936 ;  ; Сu-Ni ; F- ; 12 ; molodoi ; 92 
 2393 ; 10 копеек ; 1953 ;  ; Ni ; VF+ ; 6 ; 312 ; 36 
 2394 ; 5 копеек ; 1930 ;  ; Br ; VF+ ; 8 ; страус ; 30 
 2395 ; 5 копеек ; 1955 ;  ; Br ; XF+ ; 38 ; Don_I ; 214 
 2396 ; 2 копейки ; 1926 ;  ; Br ; VF ; 15 ; Mukoved ; 57 
 2397 ; 1 копейка ; 1940 ;  ; Br ; XF- ; 11 ; durmanik ; 51 
 2398 ; 1 копейка ; 1949 ;  ; Br ; XF ; 11 ; Владислав Валерьевич ; 41 
 2399 ; 1 копейка ; 1949 ;  ; Br ; VF-XF ; 23 ; Аврора ; 43 
 2400 ; 1 копейка ; 1956 ;  ; Br ; XF+ ; 11 ; molodoi ; 51 
 2401 ; 1 копейка ; 1940 ;  ; Br ; XF ; 25 ; Don_I ; 90 
 2402 ; 2 копейки ; 1933 ;  ; Br ; F- ; 17 ; trast ; 153 
 2403 ; 2 копейки ; 1935 ;  ; Br ; VF+ ; 39 ; coinsru ; 735 
 2404 ; 2 копейки ; 1939 ;  ; Br ; VF+ ; 7 ; atchaikovski ; 90 
 2405 ; 3 копейки ; 1989 ; Л/с шт.20 коп. ; Cu-Zn ; VF+ ; 16 ; 13дим13 ; 114 
 2406 ; 5 копеек ; 1932 ;  ; Br ; XF- ; 83 ; SSK ; 1377 
 2407 ; 5 копеек ; 1962 ;  ; Cu-Zn ; VF+ ; 35 ; G-O-R ; 46 
