 5975 ; Лот бон иностранных 3 шт. Вьетнам ;  ;  ;  ; AU ; 17 ; USS ; 93 
 2604 ; 10 копеек ; 1940 ;  ; Ni ; VF+ ; 40 ; advokatovl5 ; 255 
 2605 ; 10 копеек ; 1932 ;  ; Ni ; VF ; 13 ; ОСА ; 101 
 2606 ; 10 копеек ; 1950 ;  ; Ni ; XF- ; 18 ; ОСА ; 123 
 2607 ; 10 копеек ; 1950 ;  ; Ni ; XF- ; 24 ; advokatovl5 ; 295 
 2608 ; 10 копеек ; 1951 ;  ; Ni ; XF ; 36 ; bagsy ; 383 
 2609 ; 10 копеек ; 1941 ;  ; Ni ; VF ; 32 ; сега ; 604 
 2610 ; 15 копеек ; 1954 ;  ; Ni ; XF ; 11 ; ОСА ; 100 
 2611 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF ; 22 ; чутьнепроскочил ; 137 
 2612 ; 1 рубль ; 1961 ;  ; Cu-Ni ; VF ; 11 ; KVP1 ; 125 
 2613 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; XF+ ; 26 ; Тумарин ; 208 
 2614 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF- ; 21 ; GV ; 126 
 2615 ; 10 копеек ; 1969 ;  ; Cu-Ni ; VF-XF ; 28 ; dragun ; 153 
 2616 ; 20 копеек ; 1954 ;  ; Ni ; XF+ ; 47 ; POUL ; 70 
 2617 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; XF ; 43 ; advokatovl5 ; 204 
 2618 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; AU ; 21 ; sergei72 ; 165 
 2619 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF+ ; 46 ; advokatovl5 ; 192 
 2620 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; AU ; 29 ; alex2209 ; 203 
 2621 ; 2 копейки ; 1988 ;  ; Cu-Zn ; AU ; 13 ; ggerakl ; 81 
 2622 ; 20 копеек ; 1933 ;  ; Ni ; VF+ ; 5 ; ОСА ; 115 
 2623 ; 3 копейки ; 1937 ;  ; Br ;  ; 22 ; mvv ; 143 
 2624 ; 2 копейки ; 1938 ;  ; Br ;  ; 12 ; Олег33 ; 90 
 2625 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF+ ; 37 ; vitab ; 510 
 2626 ; 3 копейки. Упаковка ; 1989 ;  ; Cu-Zn ; AU ; 7 ; avilych ; 102 
 2627 ; 20 копеек ; 1931 ;  ; Ni ; VF ; 13 ; elac ; 310 
 2628 ; 25 рублей. Олимпиада в Сочи. "Крупный" знак монетного двора ; 2012 ;  ; Cu-Ni ; Unc ; 25 ; БикМак ; 1532 
 2629 ; 20 копеек ; 1932 ;  ; Ni ; VF ; 13 ; ОСА ; 101 
 2630 ; 20 копеек ; 1933 ;  ; Ni ; F+ ; 16 ; mityay ; 24 
 2631 ; 20 копеек ; 1955 ;  ; Ni ; VF-XF ; 14 ; POUL ; 72 
 2632 ; 20 копеек ; 1956 ;  ; Ni ; XF ; 15 ; rolan1 ; 90 
 2633 ; 20 копеек ; 1932 ;  ; Ni ; VF ; 3 ; ОСА ; 102 
 2634 ; 15 копеек ; 1934 ;  ; Ni ; F+ ; 17 ; atchaikovski ; 554 
 2635 ; 2 копейки ; 1926 ;  ; Br ; VF- ; 19 ; Hikon ; 54 
 2636 ; 2 копейки ; 1940 ;  ; Br ; VF- ; 18 ; POUL ; 80 
 2637 ; 1 копейка ; 1926 ;  ; Br ; VF- ; 11 ; lva08 ; 167 
 2638 ; 2 копейки ; 1940 ;  ; Br ; F ; 11 ; denis.davydov ; 12 
 2639 ; 1 копейка ; 1938 ;  ; Br ; XF+ ; 43 ; Krys ; 200 
 2640 ; 1 копейка ; 1938 ;  ; Br ; F ; 10 ; valerdon ; 32 
 2641 ; 1 рубль ; 1990 ;  ; Cu-Ni ; AU ; 30 ; Олег33 ; 135 
 2642 ; 100 рублей ; 1993 ; ЛМД Белый металл ; Cu-Ni ; XF+ ; 9 ; cr2952 ; 99 
 2543 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF+ ; 26 ; ОСА ; 203 
 2544 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF+ ; 30 ; bagsy ; 305 
 2545 ; 50 копеек ; 1964 ;  ; Cu-Ni ; XF ; 11 ; POUL ; 92 
 2546 ; 1 рубль ; 1965 ;  ; Cu-Ni ; XF ; 17 ; GV ; 590 
 2547 ; 3 копейки ; 1976 ;  ; Cu-Zn ; AU ; 26 ; Гарыныч ; 120 
 2548 ; 2 копейки ; 1926 ;  ; Br ; VF+ ; 7 ; спарта ; 95 
 2549 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 25 ; atchaikovski ; 591 
 2550 ; 5 копеек ; 1953 ;  ; Br ; F+ ; 14 ; Александр974 ; 34 
 2551 ; 20 копеек ; 1953 ;  ; Ni ; XF ; 15 ; ОСА ; 101 
 2552 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 17 ; ОСА ; 101 
 2553 ; 20 копеек ; 1945 ;  ; Ni ; XF ; 15 ; Masik ; 227 
 2554 ; 20 копеек ; 1952 ;  ; Ni ; XF- ; 15 ; ОСА ; 26 
 2555 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF- ; 5 ; ОСА ; 101 
 2556 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; VF+ ; 37 ; Masik ; 286 
 2557 ; 20 копеек ; 1942 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 28 ; bagsy ; 1023 
 2558 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 30 ; S-har ; 556 
 2559 ; 20 копеек ; 1949 ;  ; Ni ; VF ; 27 ; advokatovl5 ; 101 
 2560 ; 20 копеек ; 1945 ;  ; Ni ; VF ; 9 ; Nastrom ; 107 
 2561 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 24 ; Олег33 ; 204 
 2562 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF-XF ; 17 ; ОСА ; 101 
 2563 ; 20 копеек ; 1944 ;  ; Ni ; VF ; 51 ; bagsy ; 665 
 2564 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF+ ; 43 ; Олег33 ; 227 
 2565 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF+ ; 13 ; ОСА ; 104 
 2566 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 27 ; POUL ; 59 
 2567 ; 20 копеек ; 1956 ;  ; Ni ; XF ; 21 ; ОСА ; 105 
 2568 ; 20 копеек ; 1954 ;  ; Ni ; XF- ; 7 ; ОСА ; 105 
 2569 ; 20 копеек ; 1955 ;  ; Ni ; XF ; 17 ; ОСА ; 104 
 2570 ; 5 копеек ; 1950 ;  ; Br ; VF+ ; 70 ; 27 ; 809 
 2571 ; 5 копеек ; 1951 ;  ; Br ; VF- ; 29 ; Олег33 ; 638 
 2572 ; 5 копеек ; 1952 ;  ; Br ; VF+ ; 18 ; vitab ; 498 
 2573 ; 5 копеек ; 1930 ;  ; Br ; VF ; 13 ; POUL ; 59 
 2574 ; 5 копеек ; 1931 ;  ; Br ; VF- ; 42 ; cr2952 ; 104 
 2575 ; 5 копеек ; 1940 ;  ; Br ; VF- ; 41 ; POUL ; 101 
 2576 ; 5 копеек ; 1941 ;  ; Br ; VF- ; 23 ; ooooo1961 ; 642 
 2577 ; 5 копеек ; 1943 ;  ; Br ; VF- ; 9 ; vitab ; 186 
 2578 ; 2 копейки ; 1932 ;  ; Br ; VF ; 19 ; ziko ; 236 
 2579 ; 2 копейки ; 1934 ;  ; Br ; VF ; 13 ; gdrg2 ; 153 
 2580 ; 1 копейка ; 1937 ;  ; Br ; VF ; 17 ; POUL ; 82 
 2581 ; 1 копейка ; 1931 ;  ; Br ; VF ; 15 ; atchaikovski ; 567 
 2582 ; 2 копейки ; 1926 ;  ; Br ; VF ; 30 ; advokatovl5 ; 104 
 2583 ; 2 копейки ; 1935 ;  ; Br ; VF ; 10 ; yourius ; 125 
 2584 ; 2 копейки ; 1929 ;  ; Br ; VF ; 25 ; mart_si ; 105 
 2585 ; 2 копейки ; 1935 ;  ; Br ; F+ ; 20 ; Олег33 ; 220 
 2586 ; 2 копейки ; 1940 ;  ; Br ; VF ; 15 ; POUL ; 60 
 2587 ; 2 копейки ; 1941 ;  ; Br ; VF ; 41 ; atchaikovski ; 781 
 2588 ; 1 копейка ; 1939 ;  ; Br ; VF ; 35 ; POUL ; 101 
 2589 ; 1 копейка ; 1940 ;  ; Br ; VF+ ; 43 ; POUL ; 101 
 2590 ; 1 копейка ; 1954 ;  ; Br ; XF ; 9 ; Гарыныч ; 104 
 2591 ; 20 копеек ; 1950 ;  ; Ni ; VF-XF ; 48 ; bagsy ; 1413 
 2592 ; 20 копеек ; 1948 ;  ; Ni ; XF- ; 16 ; POUL ; 55 
 2493 ; 1 рубль. В капсуле NGC ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Proof ; 33 ; AVK1974 ; 1814 
 2494 ; 3 рубля. В капсуле NGC ; 1994 ; 50 лет освобождения Белграда ; Cu-Ni ; Proof ; 39 ; AVK1974 ; 2299 
 2495 ; 15 копеек ; 1940 ;  ; Ni ; F+ ; 18 ; спрайт ; 101 
 2496 ; 10 копеек ; 1940 ;  ; Ni ; F+ ; 11 ; Олег33 ; 204 
 2497 ; 10 копеек ; 1936 ;  ; Сu-Ni ; XF ; 42 ; 462 ; 469 
 2498 ; 5 копеек ; 1954 ;  ; Br ; XF ; 79 ; k212 ; 1530 
 2499 ; 3 копейки ; 1940 ;  ; Br ; VF ; 48 ; Mikl2015 ; 105 
 2500 ; 1 копейка ; 1936 ;  ; Br ; VF+ ; 21 ; ОСА ; 224 
 2501 ; 1 копейка ; 1938 ;  ; Br ; XF ; 43 ; 462 ; 275 
 2502 ; 1 копейка ; 1939 ;  ; Br ; VF ; 12 ; POUL ; 93 
 2503 ; 1 копейка ; 1949 ;  ; Br ; XF ; 37 ; 462 ; 286 
 2504 ; 1 копейка ; 1956 ;  ; Br ; VF-XF ; 16 ; POUL ; 93 
 2505 ; 10 рублей ; 1991 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; AU ; 20 ; semennurspb ; 82 
 2506 ; 1 копейка ; 1957 ; В венке герба 15 лент ; Br ; VF ; 41 ; POUL ; 101 
 2507 ; 20 копеек ; 1950 ;  ; Ni ; VF-XF ; 40 ; Ратамахатта ; 1583 
 2508 ; 3 копейки ; 1945 ;  ; Br ; VF ; 21 ; AVK1974 ; 2001 
 2509 ; 10 копеек ; 1931 ;  ; Ni ; VF ; 41 ; ziko ; 750 
 2510 ; 1 копейка ; 1930 ;  ; Br ; VF ; 37 ; atchaikovski ; 640 
 2511 ; 1 копейка ; 1932 ;  ; Br ; VF+ ; 60 ; flutter ; 933 
 2512 ; 1 копейка ; 1935 ;  ; Br ; F- ; 35 ; ziko ; 1428 
 2513 ; 20 копеек ; 1932 ;  ; Ni ; VF ; 18 ; ОСА ; 100 
 2514 ; 15 копеек ; 1940 ;  ; Ni ; F ; 19 ; спрайт ; 41 
 2515 ; 10 копеек ; 1932 ;  ; Ni ; F+ ; 17 ; л842 ; 85 
 2516 ; 5 копеек ; 1953 ;  ; Br ; VF ; 11 ; Олег33 ; 104 
 2517 ; 3 копейки ; 1955 ;  ; Br ; VF- ; 19 ; POUL ; 93 
 2518 ; 3 копейки ; 1943 ;  ; Br ; VF ; 15 ; bagsy ; 101 
 2519 ; 2 копейки ; 1935 ;  ; Br ; VF+ ; 41 ; gdrg2 ; 227 
 2520 ; 1 копейка ; 1940 ;  ; Br ; VF+ ; 5 ; atchaikovski ; 100 
 2521 ; 1 копейка ; 1953 ;  ; Br ; VF ; 16 ; POUL ; 59 
 2522 ; 1 копейка ; 1965 ;  ; Cu-Zn ; XF ; 16 ; мотыль ; 162 
 2523 ; 5 копеек ; 1962 ;  ; Cu-Zn ; XF+ ; 47 ; Alekss_27 ; 206 
 2524 ; 1 рубль ; 1976 ;  ; Cu-Ni ; AU ; 46 ; bagsy ; 2550 
 2525 ; 1 рубль ; 1984 ;  ; Cu-Ni ; AU ; 26 ; GV ; 510 
 2526 ; 1 рубль ; 1986 ;  ; Cu-Ni ; XF+ ; 18 ; GV ; 512 
 2527 ; 1 рубль ; 1985 ;  ; Cu-Ni ; AU ; 35 ; мотыль ; 467 
 2528 ; 1 рубль ; 1989 ;  ; Cu-Ni ; XF+ ; 26 ; Математик ; 201 
 2529 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF+ ; 34 ; dragun ; 255 
 2530 ; 1 рубль ; 1988 ;  ; Cu-Ni ; AU ; 35 ; alex2209 ; 193 
 2531 ; 1 рубль ; 1971 ;  ; Cu-Ni ; AU ; 33 ; advokatovl5 ; 1736 
 2532 ; 1 копейка ; 1961 ;  ; Cu-Zn ; AU ; 57 ; solder13 ; 282 
 2533 ; 1 копейка ; 1965 ;  ; Cu-Zn ; AU ; 56 ; omsk77 ; 547 
 2534 ; 1 копейка ; 1937 ;  ; Br ; AU ; 40 ; alehandr ; 567 
 2535 ; 1 копейка ; 1936 ;  ; Br ; XF+ ; 64 ; pallmall ; 425 
 2536 ; 1 копейка ; 1939 ;  ; Br ; XF+ ; 42 ; Гарыныч ; 340 
 2537 ; 1 копейка ; 1934 ;  ; Br ; VF+ ; 30 ; bagsy ; 338 
 2538 ; 1 копейка ; 1953 ;  ; Br ; AU ; 35 ; ОСА ; 203 
 2539 ; 1 копейка ; 1975 ;  ; Cu-Zn ; AU ; 23 ; dragun ; 61 
 2540 ; 50 копеек ; 1965 ;  ; Cu-Ni ; VF+ ; 48 ; solder13 ; 561 
 2541 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 36 ; ОСА ; 164 
 2542 ; 20 копеек ; 1939 ;  ; Ni ; VF+ ; 42 ; atchaikovski ; 793 
 2443 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; AU ; 21 ; ONOR ; 77 
 2444 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 62 ; slavagroz ; 102 
 2445 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 17 ; ONOR ; 90 
 2446 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; XF ; 32 ; Tazer ; 132 
 2447 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; AU ; 42 ; gtycbjyth ; 141 
 2448 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 45 ; Tazer ; 107 
 2449 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 27 ; Tazer ; 110 
 2450 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 22 ; klinza ; 1084 
 2451 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; XF+ ; 13 ; se170661 ; 181 
 2452 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Штанга ; Cu-Ni ; Proof ; 33 ; антон11 ; 1203 
 2453 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; Unc ; 27 ; BSR ; 1281 
 2454 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Unc ; 28 ; Кремний ; 563 
 2455 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Unc ; 24 ; Кремний ; 378 
 2456 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 26 ; fillin ; 255 
 2457 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Unc ; 14 ; fillin ; 306 
 2458 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 32 ; fillin ; 255 
 2459 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 27 ; fillin ; 284 
 2460 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Unc ; 26 ; fillin ; 283 
 2461 ; 5 рублей ; 1993 ; Древний Мерв ; Cu-Ni ; AU ; 40 ; BSR ; 2627 
 2462 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 18 ; Kamsky ; 171 
 2463 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 6 ; Kamsky ; 204 
 2464 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 42 ; Kamsky ; 223 
 2465 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 37 ; Гарыныч ; 357 
 2466 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 39 ; Kamsky ; 355 
 2467 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 32 ; Гарыныч ; 271 
 2468 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 21 ; Гарыныч ; 312 
 2469 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; AU ; 41 ; Ostin46 ; 236 
 2470 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 33 ; Kamsky ; 266 
 2471 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 17 ; кот баюн ; 177 
 2472 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 69 ; Kamsky ; 165 
 2473 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 82 ; Kamsky ; 196 
 2474 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 57 ; RAMA ; 294 
 2475 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; AU ; 28 ; Tazer ; 101 
 2476 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 11 ; se170661 ; 67 
 2477 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 11 ; se170661 ; 72 
 2478 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 29 ; Oleg73 ; 289 
 2479 ; 1 рубль ; 1986 ; Международный год мира.В рубле Л в виде шалаша. ; Cu-Ni ; AU ; 45 ; 5Rim ; 1245 
 2480 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF ; 16 ; ДУНКАН МАКЛАУД ; 51 
 2481 ; 1 рубль. Ошибка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 15 ; Rober ; 151 
 2482 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 22 ; 5Rim ; 306 
 2483 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF ; 12 ; veektor ; 52 
 2484 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 41 ; advokatovl5 ; 352 
 2485 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; XF ; 21 ; se170661 ; 261 
 2486 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; XF+ ; 15 ; Antares ; 136 
 2487 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; XF ; 11 ; white964 ; 90 
 2488 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF+ ; 29 ; valerdon ; 100 
 2489 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF+ ; 21 ; Rober ; 121 
 2490 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 12 ; viv1957 ; 70 
 2491 ; 1 рубль. В конверте, с маркой ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 70 ; Пчёлкин ; 529 
 2492 ; 1 рубль. В конверте, с маркой ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 34 ; Ok203 ; 1937 
 2393 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; VF-XF ; 16 ; smapd ; 286 
 2394 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; XF ; 13 ; ONOR ; 114 
 2395 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF ; 25 ; 5Rim ; 300 
 2396 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 11 ; Mikl2015 ; 55 
 2397 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; XF+ ; 22 ; buben ; 291 
 2398 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; XF+ ; 44 ; 5Rim ; 300 
 2399 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; VF-XF ; 11 ; ДУНКАН МАКЛАУД ; 51 
 2400 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF+ ; 18 ; ONOR ; 73 
 2401 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 14 ; sergei72 ; 161 
 2402 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 7 ; Globusoff ; 153 
 2403 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 13 ; sergei72 ; 165 
 2404 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 11 ; sergei72 ; 206 
 2405 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 18 ; sergei72 ; 177 
 2406 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 17 ; Кицул ; 230 
 2407 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 24 ; sergei72 ; 221 
 2408 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 21 ; Globusoff ; 244 
 2409 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; Proof ; 25 ; kop ; 510 
 2410 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; Proof ; 41 ; S.A.I. ; 1030 
 2411 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; Proof ; 39 ; kop ; 1530 
 2412 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Proof ; 22 ; mechanik ; 1926 
 2413 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 11 ; GenyM ; 567 
 2414 ; 5 рублей ; 1993 ; Древний Мерв ; Cu-Ni ; Proof ; 25 ; semennurspb ; 3000 
 2415 ; 5 рублей ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 30 ; xxxl ; 816 
 2416 ; 5 рублей ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 33 ; gola78 ; 689 
 2417 ; 3 рубля ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 24 ; Varoh ; 1036 
 2418 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 17 ; вован-61 ; 313 
 2419 ; 3 рубля ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 34 ; xxxl ; 738 
 2420 ; 3 рубля ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 39 ; victorr ; 1179 
 2421 ; 3 рубля ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 25 ; vitab ; 867 
 2422 ; 3 рубля ; 1994 ; 50 лет открытия Второго фронта ; Cu-Ni ; Proof ; 45 ; Bizon6055 ; 3570 
 2423 ; 3 рубля ; 1994 ; 50 лет освобождения Севастополя ; Cu-Ni ; Proof ; 55 ; makcump ; 4241 
 2424 ; 3 рубля ; 1995 ; Взятие Берлина ; Cu-Ni ; Proof ; 13 ; gelo ; 2812 
 2425 ; 3 рубля ; 1995 ; Встреча на Эльбе. ; Cu-Ni ; Proof ; 17 ; gola78 ; 2604 
 2426 ; 3 рубля ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 17 ; Wulf ; 2148 
 2427 ; 3 рубля ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 27 ; Wulf ; 1899 
 2428 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 30 ; lestes ; 340 
 2429 ; 3 рубля ; 1995 ; Капитуляция Японии ; Cu-Ni ; Proof ; 15 ; B612 ; 2552 
 2430 ; 3 рубля ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; Proof ; 40 ; Wulf ; 2042 
 2431 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 23 ; ONOR ; 100 
 2432 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 29 ; detonator ; 84 
 2433 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 13 ; ONOR ; 100 
 2434 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; AU ; 35 ; Bespan ; 421 
 2435 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 7 ; Globusoff ; 53 
 2436 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 19 ; Rober ; 184 
 2437 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; AU ; 16 ; ONOR ; 100 
 2438 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 28 ; Bespan ; 356 
 2439 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 25 ; Mikl2015 ; 102 
 2440 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 30 ; detonator ; 157 
 2441 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 19 ; ONOR ; 68 
 2442 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; AU ; 32 ; advokatovl5 ; 104 
