 5830 ; Бона иностранная Германия ;  ;  ;  ;  ; 17 ; air ; 150 
 1933 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 41 ; 462 ; 90 
 1934 ; 15 копеек ; 1945 ;  ; Ni ; VF ; 11 ; Vb[fksx ; 148 
 1935 ; 10 копеек ; 1952 ;  ; Ni ; VF+ ; 31 ; ss13 ; 150 
 1936 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; XF- ; 17 ; росвет ; 133 
 1937 ; 10 копеек ; 1939 ;  ; Ni ; XF ; 19 ; alehandr ; 428 
 1938 ; 1 копейка ; 1927 ;  ; Br ; VF ; 56 ; AVGUST ; 408 
 1939 ; 1 копейка ; 1933 ;  ; Br ; VF ; 28 ; wadimaks ; 136 
 1940 ; 1 рубль ; 1961 ;  ; Cu-Ni ; VF-XF ; 18 ; alik434 ; 204 
 1941 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF ; 25 ; ALEX150 ; 234 
 1942 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF ; 21 ; fouli ; 291 
 1943 ; 15 копеек ; 1932 ;  ; Ni ; VF ; 21 ; szolot ; 135 
 1944 ; 15 копеек ; 1944 ;  ; Ni ; F-VF ; 20 ; aleks51 ; 159 
 1945 ; 10 копеек ; 1932 ;  ; Ni ; F-VF ; 14 ; alik434 ; 80 
 1946 ; 5 копеек ; 1973 ;  ; Cu-Zn ; VF- ; 41 ; Инвестор ; 306 
 1947 ; 2 копейки ; 1966 ;  ; Cu-Zn ; VF- ; 25 ; wadimaks ; 149 
 1948 ; 1 копейка ; 1950 ;  ; Br ; VF+ ; 41 ; USS ; 378 
 1949 ; 5 рублей ; 1991 ; ММД ; Cu-Ni ; XF- ; 50 ; dim78 ; 153 
 1950 ; 10 рублей. Красная книга. Краснозобая казарка. В капсуле ECC ; 1992 ;  ; Би/м ; MS 63 ; 23 ; Dave ; 983 
 1951 ; 10 рублей. Красная книга. Среднеазиатская кобра. В капсуле ECC ; 1992 ;  ; Би/м ; MS 64 ; 23 ; Dave ; 1108 
 1952 ; 50 рублей. Красная книга. Туркменский зублефар ; 1993 ;  ; Би/м ; AU ; 24 ; Дмитрий475 ; 805 
 1953 ; 50 рублей. Красная книга. Гималайский медведь ; 1993 ;  ; Би/м ; AU ; 32 ; буратино ; 855 
 1954 ; 50 рублей. Красная книга. Кавказский тетерев ; 1993 ;  ; Би/м ; AU ; 24 ; буратино ; 816 
 1955 ; 10 рублей. Красная книга.Среднеазиатская кобра ; 1992 ;  ; Би/м ; XF+ ; 32 ; maleevsw ; 1428 
 1956 ; 10 рублей. Красная книга. Амурский тигр ; 1992 ;  ; Би/м ; XF+ ; 38 ; papa168 ; 1396 
 1857 ; 5 копеек ; 1977 ;  ; Cu-Zn ; XF+ ; 15 ; sapfir ; 31 
 1858 ; 1 копейка ; 1926 ;  ; Br ; F+ ; 19 ; AVGUST ; 235 
 1859 ; 1 копейка ; 1941 ;  ; Br ; XF- ; 25 ; сербос1975 ; 526 
 1860 ; 2 копейки ; 1964 ;  ; Cu-Zn ; XF- ; 15 ; ЧАС ; 340 
 1861 ; 1 копейка ; 1964 ;  ; Cu-Zn ; XF- ; 25 ; fouli ; 266 
 1862 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF+ ; 46 ; Vb[fksx ; 146 
 1863 ; 15 копеек ; 1946 ;  ; Ni ; VF-XF ; 23 ; славин ; 104 
 1864 ; 3 копейки ; 1956 ;  ; Br ; XF+ ; 35 ; Drusa80 ; 204 
 1865 ; 1 рубль ; 1965 ;  ; Cu-Ni ; XF+ ; 18 ; ALEX150 ; 243 
 1866 ; 2 копейки ; 1965 ;  ; Cu-Zn ; XF+ ; 20 ; dim78 ; 170 
 1867 ; 20 копеек. Упаковка ; 1988 ; Л/с шт. 3 коп. ; Cu-Ni ; AU ; 58 ; tdp ; 1814 
 1868 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; XF ; 16 ; fouli ; 204 
 1869 ; 1 рубль ; 1989 ;  ; Cu-Ni ; XF ; 26 ; Bizon6055 ; 261 
 1870 ; 1 рубль ; 1990 ;  ; Cu-Ni ; AU ; 25 ; ALEX150 ; 261 
 1871 ; 20 копеек ; 1983 ;  ; Cu-Ni ; XF- ; 7 ; Drusa80 ; 87 
 1872 ; 3 копейки ; 1953 ;  ; Br ; XF ; 18 ; Sky2 ; 502 
 1873 ; 1 копейка ; 1946 ;  ; Br ; VF ; 17 ; ag58 ; 31 
 1874 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF+ ; 23 ; генерал777 ; 261 
 1875 ; 5 копеек ; 1956 ;  ; Br ; XF ; 13 ; Drusa80 ; 117 
 1876 ; 20 копеек ; 1932 ;  ; Ni ; VF-XF ; 13 ; Don_kihot77 ; 105 
 1877 ; 20 копеек ; 1933 ;  ; Ni ; VF-XF ; 9 ; Fray ; 136 
 1878 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 15 ; Repz ; 341 
 1879 ; 15 копеек ; 1933 ;  ; Ni ; VF-XF ; 19 ; alik434 ; 201 
 1880 ; 10 копеек ; 1933 ;  ; Ni ; XF ; 21 ; лом45 ; 273 
 1881 ; 10 копеек ; 1961 ;  ; Cu-Ni ; AU ; 11 ; Drusa80 ; 133 
 1882 ; 10 копеек ; 1962 ;  ; Cu-Ni ; AU ; 33 ; hugo ; 363 
 1883 ; 1 копейка ; 1940 ;  ; Br ; XF+ ; 5 ; AnvlaSar6216 ; 102 
 1884 ; 1 копейка ; 1949 ;  ; Br ; AU ; 17 ; Tank80 ; 153 
 1885 ; 1 копейка ; 1952 ;  ; Br ; XF ; 24 ; gelo ; 50 
 1886 ; 1 копейка ; 1953 ;  ; Br ; XF+ ; 14 ; bv812 ; 204 
 1887 ; 1 копейка ; 1954 ;  ; Br ; AU ; 16 ; bv812 ; 108 
 1888 ; 20 копеек ; 1932 ;  ; Ni ; VF ; 17 ; alik434 ; 90 
 1889 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; XF+ ; 19 ; ALEX150 ; 204 
 1890 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF+ ; 53 ; EgSasha ; 453 
 1891 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; XF+ ; 32 ; генерал777 ; 182 
 1892 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF ; 27 ; chebeer ; 192 
 1893 ; 10 копеек ; 1940 ;  ; Ni ; VF-XF ; 8 ; fouli ; 187 
 1894 ; 1 копейка ; 1940 ;  ; Br ; XF+ ; 20 ; Don_kihot77 ; 104 
 1895 ; 5 копеек ; 1961 ;  ; Cu-Zn ; XF+ ; 11 ; Drusa80 ; 102 
 1896 ; 1 копейка ; 1939 ;  ; Br ; VF ; 20 ; росвет ; 90 
 1897 ; 1 копейка ; 1976 ;  ; Cu-Zn ; XF+ ; 9 ; KAradraSS ; 22 
 1898 ; 1 рубль ; 1981 ;  ; Cu-Ni ; XF- ; 30 ; ВЯЗЪ ; 745 
 1899 ; 1 рубль ; 1982 ;  ; Cu-Ni ; XF- ; 41 ; гоша334 ; 1013 
 1900 ; 1 рубль ; 1985 ;  ; Cu-Ni ; XF- ; 29 ; Bizon6055 ; 369 
 1901 ; 50 копеек ; 1964 ;  ; Cu-Ni ; XF+ ; 25 ; Тульма ; 34 
 1902 ; 15 копеек ; 1931 ;  ; Ni ; VF-XF ; 20 ; aluar ; 261 
 1903 ; 10 копеек ; 1936 ;  ; Ni ; VF ; 37 ; Don_kihot77 ; 59 
 1904 ; 1 копейка. Деформация ; 1935 ;  ; Br ; VF ; 9 ; Mike! ; 384 
 1905 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; XF+ ; 22 ; радон ; 135 
 1906 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; XF+ ; 21 ; росвет ; 135 
 1807 ; 5 копеек ; 1949 ;  ; Br ; VF ; 38 ; гоша334 ; 102 
 1808 ; 5 копеек ; 1952 ;  ; Br ; XF ; 26 ; xladon ; 276 
 1809 ; 5 копеек ; 1953 ;  ; Br ; XF ; 7 ; гоша334 ; 136 
 1810 ; 5 копеек ; 1955 ;  ; Br ; XF- ; 12 ; сербос1975 ; 206 
 1811 ; 5 копеек ; 1956 ;  ; Br ; VF+ ; 20 ; sapfir ; 57 
 1812 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; XF+ ; 12 ; vodianoy ; 123 
 1813 ; 3 копейки ; 1955 ;  ; Br ; XF ; 26 ; AVGUST ; 266 
 1814 ; 5 копеек ; 1973 ;  ; Cu-Zn ; AU ; 37 ; ЧАС ; 1148 
 1815 ; 10 копеек ; 1932 ;  ; Ni ; XF- ; 20 ; Esaul M ; 227 
 1816 ; 15 копеек ; 1932 ;  ; Ni ; XF ; 19 ; ввп ; 227 
 1817 ; 20 копеек ; 1933 ;  ; Ni ; XF- ; 13 ; konstk2 ; 136 
 1818 ; 15 копеек ; 1954 ;  ; Ni ; XF+ ; 31 ; alik434 ; 114 
 1819 ; 50 копеек ; 1961 ;  ; Cu-Ni ; AU ; 72 ; svv ; 1340 
 1820 ; 50 копеек ; 1968 ;  ; Cu-Ni ; XF+ ; 31 ; Sky2 ; 272 
 1821 ; 50 копеек ; 1974 ;  ; Cu-Ni ; XF ; 15 ; konstk2 ; 62 
 1822 ; 50 копеек ; 1980 ;  ; Cu-Ni ; XF+ ; 10 ; konstk2 ; 104 
 1823 ; 50 копеек ; 1982 ;  ; Cu-Ni ; XF+ ; 11 ; konstk2 ; 87 
 1824 ; 50 копеек ; 1987 ;  ; Cu-Ni ; XF+ ; 25 ; chebeer ; 111 
 1825 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; XF+ ; 31 ; Sky2 ; 160 
 1826 ; 1 рубль ; 1971 ;  ; Cu-Ni ; XF+ ; 29 ; ss13 ; 1020 
 1827 ; 1 рубль. Упаковка ; 1988 ;  ; Cu-Ni ; AU ; 50 ; avs ; 308 
 1828 ; 50 копеек Упаковка ; 1988 ;  ; Cu-Ni ; AU ; 39 ; strutikut ; 206 
 1829 ; 5 копеек Упаковка ; 1988 ;  ; Cu-Zn ; AU ; 49 ; Dragon ; 87 
 1830 ; 1 рубль ; 1964 ;  ; Cu-Ni ; AU ; 17 ; svv ; 276 
 1831 ; 5 копеек ; 1974 ;  ; Cu-Zn ; XF+ ; 11 ; славин ; 183 
 1832 ; 5 копеек ; 1976 ;  ; Cu-Zn ; AU ; 36 ; славин ; 157 
 1833 ; 3 копейки ; 1951 ;  ; Br ; VF ; 31 ; Repz ; 510 
 1834 ; 1 рубль ; 1970 ;  ; Cu-Ni ; XF+ ; 39 ; Sky2 ; 974 
 1835 ; 1 рубль ; 1976 ;  ; Cu-Ni ; XF+ ; 41 ; dim78 ; 1007 
 1836 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF- ; 11 ; Vb[fksx ; 126 
 1837 ; 10 копеек ; 1937 ;  ; Ni ; XF ; 26 ; папуас ; 1111 
 1838 ; 3 копейки ; 1940 ;  ; Br ; XF ; 20 ; aluar ; 135 
 1839 ; 3 копейки ; 1951 ;  ; Br ; VF- ; 10 ; Lizig1 ; 355 
 1840 ; 1 рубль ; 1961 ;  ; Cu-Ni ; XF+ ; 23 ; Drusa80 ; 333 
 1841 ; 5 копеек ; 1926 ;  ; Br ; VF ; 13 ; stasson ; 378 
 1842 ; 5 копеек ; 1928 ;  ; Br ; XF- ; 37 ; avs ; 464 
 1843 ; 5 копеек ; 1930 ;  ; Br ; VF ; 15 ; мотильда ; 83 
 1844 ; 5 копеек ; 1935 ;  ; Br ; F-VF ; 42 ; voldemar56 ; 1134 
 1845 ; 5 копеек ; 1938 ;  ; Br ; VF-XF ; 35 ; Сергей 60 ; 461 
 1846 ; 5 копеек ; 1941 ;  ; Br ; XF- ; 26 ; славин ; 998 
 1847 ; 5 копеек ; 1941 ;  ; Br ; F-VF ; 32 ; dim78 ; 318 
 1848 ; 5 копеек ; 1943 ;  ; Br ; VF+ ; 63 ; kott ; 416 
 1849 ; 5 копеек ; 1946 ;  ; Br ; XF ; 11 ; Sky2 ; 137 
 1850 ; 5 копеек ; 1949 ;  ; Br ; VF-XF ; 45 ; avs ; 145 
 1851 ; 5 копеек ; 1954 ;  ; Br ; VF+ ; 5 ; Starushka ; 363 
 1852 ; 5 копеек ; 1956 ;  ; Br ; VF-XF ; 9 ; славин ; 53 
 1853 ; 5 копеек ; 1956 ;  ; Br ; XF ; 11 ; AnvlaSar6216 ; 59 
 1854 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; XF ; 13 ; славин ; 108 
 1855 ; 5 копеек ; 1973 ;  ; Cu-Zn ; VF-XF ; 25 ; Тульма ; 363 
 1856 ; 5 копеек ; 1976 ;  ; Cu-Zn ; AU ; 22 ; kott ; 284 
 1757 ; 20 копеек ; 1933 ;  ; Ni ; VF-XF ; 22 ; sapfir ; 328 
 1758 ; 20 копеек ; 1935 ; Л/с звезда плоская ; Ni ; VF ; 19 ; sapfir ; 184 
 1759 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; XF ; 23 ; sapfir ; 159 
 1760 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF- ; 32 ; sapfir ; 410 
 1761 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF-XF ; 23 ; sapfir ; 163 
 1762 ; 20 копеек ; 1944 ;  ; Ni ; VF ; 32 ; sapfir ; 255 
 1763 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF- ; 45 ; sapfir ; 125 
 1764 ; 20 копеек ; 1948 ;  ; Ni ; VF+ ; 33 ; ss13 ; 90 
 1765 ; 20 копеек ; 1949 ;  ; Ni ; XF+ ; 19 ; bv812 ; 318 
 1766 ; 20 копеек ; 1952 ;  ; Ni ; XF ; 51 ; glazo ; 153 
 1767 ; 20 копеек ; 1953 ;  ; Ni ; XF- ; 24 ; AnvlaSar6216 ; 87 
 1768 ; 20 копеек ; 1954 ;  ; Ni ; XF ; 12 ; sapfir ; 161 
 1769 ; 20 копеек ; 1955 ;  ; Ni ; XF ; 27 ; alik434 ; 73 
 1770 ; 20 копеек ; 1956 ;  ; Ni ; XF ; 17 ; sapfir ; 101 
 1771 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF-XF ; 25 ; sapfir ; 91 
 1772 ; 15 копеек ; 1931 ;  ; Ni ; VF-XF ; 33 ; AnvlaSar6216 ; 360 
 1773 ; 15 копеек ; 1932 ;  ; Ni ; XF- ; 29 ; aluar ; 193 
 1774 ; 15 копеек ; 1933 ;  ; Ni ; VF-XF ; 28 ; erichk ; 241 
 1775 ; 15 копеек ; 1934 ;  ; Ni ; VF-XF ; 37 ; xladon ; 2295 
 1776 ; 15 копеек ; 1935 ;  ; Ni ; XF- ; 29 ; aluar ; 434 
 1777 ; 15 копеек ; 1936 ;  ; Ni ; XF- ; 36 ; росвет ; 192 
 1778 ; 15 копеек ; 1937 ;  ; Ni ; XF- ; 24 ; erichk ; 918 
 1779 ; 15 копеек ; 1939 ;  ; Ni ; XF- ; 13 ; alehandr ; 512 
 1780 ; 15 копеек ; 1943 ;  ; Ni ; VF+ ; 26 ; Don_kihot77 ; 156 
 1781 ; 15 копеек ; 1945 ;  ; Ni ; VF ; 33 ; росвет ; 204 
 1782 ; 15 копеек ; 1946 ;  ; Ni ; VF ; 15 ; alik434 ; 79 
 1783 ; 15 копеек ; 1948 ;  ; Ni ; VF- ; 15 ; sapfir ; 104 
 1784 ; 15 копеек ; 1950 ;  ; Ni ; VF ; 16 ; sapfir ; 104 
 1785 ; 15 копеек ; 1952 ;  ; Ni ; XF ; 13 ; glazo ; 43 
 1786 ; 15 копеек ; 1953 ;  ; Ni ; XF- ; 18 ; alik434 ; 60 
 1787 ; 15 копеек ; 1954 ;  ; Ni ; XF ; 13 ; alik434 ; 41 
 1788 ; 15 копеек ; 1955 ;  ; Ni ; XF ; 21 ; Тульма ; 46 
 1789 ; 15 копеек ; 1956 ;  ; Ni ; XF ; 25 ; sapfir ; 74 
 1790 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 21 ; Postevoy78 ; 53 
 1791 ; 10 копеек ; 1931 ;  ; Ni ; VF ; 14 ; RemTro ; 429 
 1792 ; 10 копеек ; 1932 ;  ; Ni ; VF-XF ; 20 ; AnvlaSar6216 ; 235 
 1793 ; 10 копеек ; 1933 ;  ; Ni ; VF-XF ; 31 ; erichk ; 279 
 1794 ; 10 копеек ; 1934 ;  ; Ni ; VF-XF ; 36 ; fouli ; 1122 
 1795 ; 10 копеек ; 1935 ;  ; Ni ; VF+ ; 35 ; Horta ; 408 
 1796 ; 10 копеек ; 1936 ;  ; Ni ; VF-XF ; 13 ; aluar ; 128 
 1797 ; 10 копеек ; 1937 ;  ; Ni ; XF ; 28 ; Новик ; 1536 
 1798 ; 10 копеек ; 1955 ;  ; Ni ; XF ; 15 ; sapfir ; 124 
 1799 ; 10 копеек ; 1956 ; Пробные ; Ni ; XF ; 30 ; tdp ; 792 
 1800 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF ; 27 ; sapfir ; 128 
 1801 ; 5 копеек ; 1926 ;  ; Br ; VF ; 28 ; 5470 ; 363 
 1802 ; 5 копеек ; 1929 ;  ; Br ; VF+ ; 26 ; wadimaks ; 649 
 1803 ; 5 копеек ; 1930 ;  ; Br ; VF ; 33 ; sapfir ; 104 
 1804 ; 5 копеек ; 1931 ;  ; Br ; VF+ ; 32 ; AVGUST ; 188 
 1805 ; 5 копеек ; 1932 ;  ; Br ; VF ; 19 ; росвет ; 278 
 1806 ; 5 копеек ; 1946 ;  ; Br ; VF ; 31 ; vital ; 137 
 1707 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF+ ; 9 ; 777pilot ; 83 
 1708 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; XF+ ; 20 ; Hleborezka ; 286 
 1709 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 16 ; viktor2205 ; 283 
 1710 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 9 ; hugo ; 90 
 1711 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 7 ; Vovian ; 67 
 1712 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 12 ; TECHNO ; 175 
 1713 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 21 ; оно мне  надо ; 72 
 1714 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF- ; 22 ; 200800 ; 91 
 1715 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF+ ; 5 ; Don_kihot77 ; 72 
 1716 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF ; 17 ; Don_kihot77 ; 88 
 1717 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF ; 12 ; Don_kihot77 ; 76 
 1718 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 29 ; ANTON1979 ; 316 
 1719 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF+ ; 19 ; TECHNO ; 283 
 1720 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; XF ; 20 ; Hleborezka ; 276 
 1721 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 12 ; Don_kihot77 ; 73 
 1722 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 12 ; Don_kihot77 ; 75 
 1723 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 16 ; viktor2205 ; 136 
 1724 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 7 ; hugo ; 89 
 1725 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 7 ; hugo ; 93 
 1726 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; AU ; 33 ; viktor2205 ; 170 
 1727 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; AU ; 19 ; Galina66 ; 230 
 1728 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 11 ; Sky2 ; 101 
 1729 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 12 ; cherenko-1982 ; 86 
 1730 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 16 ; оно мне  надо ; 155 
 1731 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 7 ; fouli ; 77 
 1732 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 18 ; леший 88 ; 77 
 1733 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 13 ; Закрыт ; 79 
 1734 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 24 ; оно мне  надо ; 89 
 1735 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 17 ; hugo ; 94 
 1736 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; XF ; 9 ; Vovian ; 67 
 1737 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Proof ; 35 ; Dragon ; 2550 
 1738 ; 1 рубль. Упаковка ; 1979 ;  ; Cu-Ni ; AU ; 39 ; коллега ; 1134 
 1739 ; 50 копеек. Упаковка ; 1979 ;  ; Cu-Ni ; AU ; 22 ; alexadm ; 134 
 1740 ; 20 копеек. Упаковка ; 1979 ;  ; Cu-Ni ; AU ; 15 ; chebeer ; 79 
 1741 ; 10 копеек. Упаковка ; 1979 ;  ; Cu-Ni ; AU ; 7 ; валери ; 22 
 1742 ; 5 копеек. Упаковка ; 1979 ;  ; Cu-Zn ; AU ; 22 ; ялок ; 164 
 1743 ; 1 копейка. Упаковка ; 1979 ;  ; Cu-Zn ; AU ; 11 ; tdp ; 31 
 1744 ; 15 копеек. Упаковка ; 1978 ;  ; Cu-Ni ; AU ; 16 ; Запруда ; 157 
 1745 ; 2 копейки. Упаковка ; 1978 ;  ; Cu-Zn ; AU ; 15 ; Тульма ; 153 
 1746 ; 1 рубль ; 1967 ;  ; Cu-Ni ; XF+ ; 43 ; ss13 ; 953 
 1747 ; 50 копеек ; 1967 ;  ; Cu-Ni ; XF+ ; 33 ; ss13 ; 1250 
 1748 ; 20 копеек ; 1967 ;  ; Cu-Ni ; AU ; 46 ; dim78 ; 918 
 1749 ; 15 копеек ; 1967 ;  ; Cu-Ni ; AU ; 38 ; viktor2205 ; 861 
 1750 ; 10 копеек ; 1967 ;  ; Cu-Ni ; AU ; 23 ; dim78 ; 852 
 1751 ; 5 копеек ; 1967 ;  ; Cu-Zn ; XF+ ; 21 ; мон ; 816 
 1752 ; 3 копейки ; 1967 ;  ; Cu-Zn ; XF+ ; 13 ; sapfir ; 102 
 1753 ; 2 копейки ; 1967 ;  ; Cu-Zn ; XF+ ; 23 ; sapfir ; 114 
 1754 ; 1 копейка ; 1967 ;  ; Cu-Zn ; XF+ ; 11 ; sapfir ; 51 
 1755 ; 20 копеек ; 1931 ;  ; Ni ; VF+ ; 27 ; alik434 ; 240 
 1756 ; 20 копеек ; 1932 ;  ; Ni ; XF- ; 27 ; Don_kihot77 ; 154 
 1657 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; XF ; 27 ; klimvita ; 83 
 1658 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; XF ; 21 ; Don_kihot77 ; 216 
 1659 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF ; 21 ; ANDREYMAG ; 79 
 1660 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; XF ; 15 ; ANDREYMAG ; 127 
 1661 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; XF ; 11 ; ВЯЗЪ ; 153 
 1662 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 16 ; Don_kihot77 ; 83 
 1663 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; AU ; 52 ; sergei_285809 ; 459 
 1664 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; XF+ ; 17 ; ва банк ; 81 
 1665 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; XF+ ; 21 ; mart_si ; 93 
 1666 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF+ ; 11 ; mart_si ; 101 
 1667 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; XF ; 19 ; Dino Zavr ; 165 
 1668 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; XF+ ; 19 ; cherenko-1982 ; 113 
 1669 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; XF ; 32 ; 200800 ; 376 
 1670 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; XF ; 18 ; mart_si ; 89 
 1671 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; XF ; 7 ; cherenko-1982 ; 83 
 1672 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; XF+ ; 11 ; Don_kihot77 ; 115 
 1673 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; XF+ ; 17 ; vesta78 ; 129 
 1674 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; XF ; 14 ; ardgir ; 255 
 1675 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; FX- ; 17 ; viktor2205 ; 113 
 1676 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; XF+ ; 13 ; cherenko-1982 ; 153 
 1677 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 17 ; оно мне  надо ; 74 
 1678 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; XF ; 15 ; Mahfey ; 81 
 1679 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 15 ; оно мне  надо ; 79 
 1680 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 14 ; Don_kihot77 ; 73 
 1681 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 13 ; cherenko-1982 ; 83 
